done;strongagent1_acts;strongagent2_acts;lazyagent0_acts;lazyagent1_acts;lazyagent2_acts;lazyagent3_acts;lazyagent4_acts;lazyagent5_acts;strongagent1_mssg;strongagent2_mssg;lazyagent0_mssg;lazyagent1_mssg;lazyagent2_mssg;lazyagent3_mssg;lazyagent4_mssg;lazyagent5_mssg;world_nr;tick_nr
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouthEast;MoveSouth;MoveSouth;MoveSouthWest;1;1;3;1;1;1;1;3;1;31
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouthEast;MoveSouth;MoveSouth;MoveSouthWest;1;1;3;1;1;1;1;4;1;32
False;OpenDoorAction;MoveEast;MoveEast;OpenDoorAction;MoveSouth;MoveSouth;MoveSouth;MoveWest;1;1;3;1;1;1;1;4;1;33
False;OpenDoorAction;MoveEast;MoveEast;OpenDoorAction;MoveSouth;MoveSouth;MoveSouth;MoveWest;2;1;3;2;1;1;1;4;1;34
False;MoveNorth;MoveEast;MoveEast;MoveNorth;MoveSouth;MoveSouth;MoveSouth;MoveWest;2;1;3;2;1;1;1;4;1;35
False;MoveNorth;MoveEast;MoveEast;MoveNorth;MoveSouth;MoveSouth;MoveSouth;MoveWest;3;1;3;3;1;1;1;4;1;36
False;MoveNorthWest;MoveEast;MoveEast;MoveNorthWest;MoveSouth;MoveSouth;MoveSouth;MoveSouthWest;3;1;3;3;1;1;1;4;1;37
False;MoveNorthWest;MoveEast;MoveEast;MoveNorthWest;MoveSouth;MoveSouth;MoveSouth;MoveSouthWest;3;1;3;3;1;1;1;4;1;38
False;GrabObject;MoveEast;MoveEast;MoveNorthWest;MoveSouth;MoveSouthEast;MoveSouth;MoveSouth;3;1;3;3;1;1;1;4;1;39
False;GrabObject;MoveEast;MoveEast;MoveNorthWest;MoveSouth;MoveSouthEast;MoveSouth;MoveSouth;4;1;3;4;1;1;1;4;1;40
False;MoveSouthEast;MoveEast;MoveEast;MoveSouthEast;MoveSouth;MoveEast;MoveSouthEast;MoveSouth;4;1;3;4;1;1;1;4;1;41
False;MoveSouthEast;MoveEast;MoveEast;MoveSouthEast;MoveSouth;MoveEast;MoveSouthEast;MoveSouth;5;1;3;5;1;1;1;4;1;42
False;MoveSouthWest;MoveEast;MoveEast;MoveSouthEast;MoveSouth;MoveEast;MoveEast;MoveSouth;5;1;3;5;1;1;1;4;1;43
False;MoveSouthWest;MoveEast;MoveEast;MoveSouthEast;MoveSouth;MoveEast;MoveEast;MoveSouth;5;1;3;5;1;1;1;4;1;44
False;MoveWest;OpenDoorAction;OpenDoorAction;MoveSouthWest;MoveSouth;MoveEast;MoveEast;MoveSouthEast;5;1;3;5;1;1;1;4;1;45
False;MoveWest;OpenDoorAction;OpenDoorAction;MoveSouthWest;MoveSouth;MoveEast;MoveEast;MoveSouthEast;5;2;4;5;1;1;1;4;1;46
False;MoveWest;MoveNorth;MoveNorth;MoveSouthWest;MoveSouth;MoveEast;MoveEast;MoveEast;5;2;4;5;1;1;1;4;1;47
False;MoveWest;MoveNorth;MoveNorth;MoveSouthWest;MoveSouth;MoveEast;MoveEast;MoveEast;5;3;5;5;1;1;1;4;1;48
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveWest;MoveSouth;MoveEast;MoveWest;MoveEast;5;3;5;5;1;1;1;4;1;49
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveWest;MoveSouth;MoveEast;MoveWest;MoveEast;5;3;5;5;1;1;2;4;1;50
False;MoveNorth;GrabObject;MoveNorthWest;MoveSouthWest;MoveSouthWest;MoveEast;MoveWest;MoveEast;5;3;5;5;1;1;2;4;1;51
False;MoveNorth;GrabObject;MoveNorthWest;MoveSouthWest;MoveSouthWest;MoveEast;MoveWest;MoveEast;5;4;6;5;1;1;3;4;1;52
False;MoveNorth;MoveSouthEast;MoveSouthEast;MoveSouth;MoveWest;MoveEast;MoveEast;OpenDoorAction;5;4;6;5;1;1;3;4;1;53
False;MoveNorth;MoveSouthEast;MoveSouthEast;MoveSouth;MoveWest;MoveEast;MoveEast;OpenDoorAction;5;4;7;5;1;1;4;5;1;54
False;MoveNorth;MoveSouthEast;MoveSouthEast;MoveSouth;MoveWest;MoveEast;MoveEast;MoveEast;5;4;7;5;1;1;4;5;1;55
False;MoveNorth;MoveSouthEast;MoveSouthEast;MoveSouth;MoveWest;MoveEast;MoveEast;MoveEast;5;4;7;5;1;1;4;6;1;56
False;MoveNorthEast;MoveSouthEast;MoveSouthEast;MoveSouth;OpenDoorAction;MoveEast;OpenDoorAction;MoveEast;5;4;7;5;1;1;4;6;1;57
False;MoveNorthEast;MoveSouthEast;MoveSouthEast;MoveSouth;OpenDoorAction;MoveEast;OpenDoorAction;MoveEast;5;4;7;5;2;1;5;6;1;58
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveNorth;MoveWest;MoveEast;MoveEast;5;4;7;5;2;1;5;6;1;59
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveNorth;MoveWest;MoveEast;MoveEast;5;4;7;5;3;2;6;6;1;60
False;MoveEast;MoveSouth;MoveSouthEast;MoveEast;MoveNorthWest;MoveEast;MoveEast;MoveEast;5;4;7;5;3;2;6;6;1;61
False;MoveEast;MoveSouth;MoveSouthEast;MoveEast;MoveNorthWest;MoveEast;MoveEast;MoveEast;5;4;7;5;4;3;7;6;1;62
False;MoveEast;MoveSouth;MoveSouth;MoveEast;MoveSouthEast;OpenDoorAction;MoveWest;MoveEast;5;4;7;5;4;3;7;6;1;63
False;MoveEast;MoveSouth;MoveSouth;MoveEast;MoveSouthEast;OpenDoorAction;MoveWest;MoveEast;5;4;7;5;5;4;8;6;1;64
False;MoveEast;MoveSouth;MoveSouth;MoveEast;MoveSouthEast;MoveNorth;MoveWest;MoveEast;5;4;7;5;5;4;8;6;1;65
False;MoveEast;MoveSouth;MoveSouth;MoveEast;MoveSouthEast;MoveNorth;MoveWest;MoveEast;5;4;7;5;6;5;8;6;1;66
False;MoveEast;MoveSouth;MoveSouth;OpenDoorAction;MoveSouthEast;MoveNorthWest;MoveWest;OpenDoorAction;5;4;7;5;6;5;8;6;1;67
False;MoveEast;MoveSouth;MoveSouth;OpenDoorAction;MoveSouthEast;MoveNorthWest;MoveWest;OpenDoorAction;5;4;7;6;6;5;8;7;1;68
False;MoveEast;MoveSouth;MoveSouth;MoveNorth;MoveSouthEast;MoveNorthWest;MoveWest;MoveNorth;5;4;7;6;6;5;8;7;1;69
False;MoveEast;MoveSouth;MoveSouth;MoveNorth;MoveSouthEast;MoveNorthWest;MoveWest;MoveNorth;5;4;7;7;6;5;8;8;1;70
False;MoveEast;MoveSouth;MoveSouth;MoveNorthWest;MoveSouth;MoveSouth;MoveWest;MoveNorthWest;5;4;7;7;6;5;8;8;1;71
False;MoveEast;MoveSouth;MoveSouth;MoveNorthWest;MoveSouth;MoveSouth;MoveWest;MoveNorthWest;5;4;7;7;6;5;8;8;1;72
False;MoveNorthEast;MoveSouth;MoveSouth;MoveNorthWest;MoveSouth;MoveNorthEast;MoveNorthWest;MoveNorthWest;5;4;7;7;6;5;8;8;1;73
False;MoveNorthEast;MoveSouth;MoveSouth;MoveNorthWest;MoveSouth;MoveNorthEast;MoveNorthWest;MoveNorthWest;5;4;7;7;6;5;8;8;1;74
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;MoveSouth;MoveSouth;MoveNorth;GrabObject;5;4;7;7;6;5;8;8;1;75
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;MoveSouth;MoveSouth;MoveNorth;GrabObject;5;4;7;7;6;5;8;9;1;76
False;OpenDoorAction;MoveSouth;MoveSouth;MoveNorthEast;MoveSouthWest;MoveNorthEast;MoveNorth;MoveSouthEast;5;4;7;7;6;5;8;9;1;77
False;OpenDoorAction;MoveSouth;MoveSouth;MoveNorthEast;MoveSouthWest;MoveNorthEast;MoveNorth;MoveSouthEast;6;4;7;7;6;5;8;9;1;78
False;MoveNorth;MoveSouthWest;MoveSouth;MoveSouth;MoveWest;MoveSouth;MoveNorth;MoveSouthEast;6;4;7;7;6;5;8;9;1;79
False;MoveNorth;MoveSouthWest;MoveSouth;MoveSouth;MoveWest;MoveSouth;MoveNorth;MoveSouthEast;7;4;7;7;6;5;8;9;1;80
False;MoveNorthWest;MoveWest;MoveSouthWest;MoveNorthEast;MoveWest;MoveSouth;MoveNorthEast;MoveSouthEast;7;4;7;7;6;5;8;9;1;81
False;MoveNorthWest;MoveWest;MoveSouthWest;MoveNorthEast;MoveWest;MoveSouth;MoveNorthEast;MoveSouthEast;7;4;7;7;6;6;8;9;1;82
False;MoveNorthWest;MoveWest;MoveWest;MoveSouth;OpenDoorAction;MoveSouthWest;MoveEast;MoveSouthEast;7;4;7;7;6;6;8;9;1;83
False;MoveNorthWest;MoveWest;MoveWest;MoveSouth;OpenDoorAction;MoveSouthWest;MoveEast;MoveSouthEast;7;4;7;7;7;7;8;9;1;84
False;MoveSouth;MoveSouthWest;MoveWest;MoveSouth;MoveEast;MoveWest;MoveEast;MoveEast;7;4;7;7;7;7;8;9;1;85
False;MoveSouth;MoveSouthWest;MoveWest;MoveSouth;MoveEast;MoveWest;MoveEast;MoveEast;7;4;7;8;8;8;8;9;1;86
False;MoveNorthEast;MoveWest;MoveWest;MoveSouthWest;MoveEast;MoveWest;MoveEast;MoveEast;7;4;7;8;8;8;8;9;1;87
False;MoveNorthEast;MoveWest;MoveWest;MoveSouthWest;MoveEast;MoveWest;MoveEast;MoveEast;7;4;7;8;8;8;8;9;1;88
False;GrabObject;MoveSouthWest;MoveWest;MoveWest;MoveNorthEast;MoveWest;MoveEast;MoveEast;7;4;7;8;8;8;8;9;1;89
False;GrabObject;MoveSouthWest;MoveWest;MoveWest;MoveNorthEast;MoveWest;MoveEast;MoveEast;8;4;7;8;8;8;8;9;1;90
False;MoveSouth;MoveWest;MoveWest;MoveWest;MoveNorth;MoveWest;MoveEast;MoveEast;8;4;7;8;8;8;8;9;1;91
False;MoveSouth;MoveWest;MoveWest;MoveWest;MoveNorth;MoveWest;MoveEast;MoveEast;8;4;7;8;8;8;8;9;1;92
False;MoveSouthEast;MoveWest;MoveWest;MoveNorthWest;MoveNorth;MoveWest;MoveEast;MoveEast;8;4;7;8;8;8;8;9;1;93
False;MoveSouthEast;MoveWest;MoveWest;MoveNorthWest;MoveNorth;MoveWest;MoveEast;MoveEast;8;4;7;8;8;8;8;9;1;94
False;MoveSouthEast;MoveSouthWest;MoveWest;MoveNorth;MoveNorth;MoveWest;MoveEast;MoveEast;8;4;7;8;8;8;8;9;1;95
False;MoveSouthEast;MoveSouthWest;MoveWest;MoveNorth;MoveNorth;MoveWest;MoveEast;MoveEast;8;4;7;8;8;8;8;9;1;96
False;MoveSouthEast;DropObject;MoveWest;MoveNorth;MoveNorth;MoveWest;MoveNorthEast;MoveSouthEast;8;4;7;8;8;8;8;9;1;97
False;MoveSouthEast;DropObject;MoveWest;MoveNorth;MoveNorth;MoveWest;MoveNorthEast;MoveSouthEast;8;5;7;8;8;8;8;9;1;98
False;MoveEast;MoveNorthWest;MoveWest;MoveNorth;MoveNorth;MoveWest;MoveEast;MoveSouth;8;5;7;8;8;8;8;9;1;99
False;MoveEast;MoveNorthWest;MoveWest;MoveNorth;MoveNorth;MoveWest;MoveEast;MoveSouth;8;6;8;8;8;8;8;9;1;100
False;MoveEast;MoveNorthWest;MoveWest;MoveNorth;MoveNorth;MoveNorthWest;OpenDoorAction;MoveSouth;8;6;8;8;8;8;8;9;1;101
False;MoveEast;MoveNorthWest;MoveWest;MoveNorth;MoveNorth;MoveNorthWest;OpenDoorAction;MoveSouth;8;6;8;8;8;8;9;9;1;102
False;MoveEast;MoveNorthWest;MoveWest;MoveNorth;MoveNorth;MoveNorth;MoveWest;MoveSouth;8;6;8;8;8;8;9;9;1;103
False;MoveEast;MoveNorthWest;MoveWest;MoveNorth;MoveNorth;MoveNorth;MoveWest;MoveSouth;8;6;8;8;8;8;10;9;1;104
False;MoveEast;MoveWest;MoveWest;MoveNorth;MoveNorth;MoveNorth;MoveWest;MoveSouthWest;8;6;8;8;8;8;10;9;1;105
False;MoveEast;MoveWest;MoveWest;MoveNorth;MoveNorth;MoveNorth;MoveWest;MoveSouthWest;8;6;8;8;8;8;11;9;1;106
False;MoveEast;MoveWest;MoveWest;MoveNorth;MoveNorth;MoveNorth;MoveWest;MoveWest;8;6;8;8;8;8;11;9;1;107
False;MoveEast;MoveWest;MoveWest;MoveNorth;MoveNorth;MoveNorth;MoveWest;MoveWest;8;6;8;8;8;8;11;9;1;108
False;MoveEast;MoveWest;MoveWest;MoveNorth;MoveNorthWest;MoveNorth;MoveWest;MoveWest;8;6;8;8;8;8;11;9;1;109
False;MoveEast;MoveWest;MoveWest;MoveNorth;MoveNorthWest;MoveNorth;MoveWest;MoveWest;8;6;8;8;8;8;11;9;1;110
False;MoveSouthEast;MoveWest;MoveWest;MoveNorth;MoveWest;MoveNorth;MoveWest;MoveWest;8;6;8;8;8;8;11;9;1;111
False;MoveSouthEast;MoveWest;MoveWest;MoveNorth;MoveWest;MoveNorth;MoveWest;MoveWest;8;6;8;8;8;8;11;9;1;112
False;MoveSouth;MoveWest;MoveWest;MoveNorthEast;MoveWest;MoveNorth;MoveWest;MoveWest;8;6;8;8;8;8;11;9;1;113
False;MoveSouth;MoveWest;MoveWest;MoveNorthEast;MoveWest;MoveNorth;MoveWest;MoveWest;8;6;8;8;8;8;11;9;1;114
False;MoveSouth;MoveWest;MoveWest;MoveEast;MoveWest;MoveNorth;MoveWest;MoveSouthWest;8;6;8;8;8;8;11;9;1;115
False;MoveSouth;MoveWest;MoveWest;MoveEast;MoveWest;MoveNorth;MoveWest;MoveSouthWest;8;6;8;8;8;8;11;9;1;116
False;MoveSouth;MoveNorthWest;MoveNorthWest;MoveNorthEast;MoveWest;MoveNorth;MoveWest;MoveNorthWest;8;6;8;8;8;8;11;9;1;117
False;MoveSouth;MoveNorthWest;MoveNorthWest;MoveNorthEast;MoveWest;MoveNorth;MoveWest;MoveNorthWest;8;6;8;8;8;8;11;10;1;118
False;MoveSouth;MoveNorth;MoveNorth;MoveEast;MoveWest;MoveNorth;MoveWest;MoveWest;8;6;8;8;8;8;11;10;1;119
False;MoveSouth;MoveNorth;MoveNorth;MoveEast;MoveWest;MoveNorth;MoveWest;MoveWest;8;6;8;8;8;8;11;10;1;120
False;MoveSouth;MoveNorth;MoveNorth;OpenDoorAction;MoveWest;MoveNorthEast;MoveNorthWest;MoveWest;8;6;8;8;8;8;11;10;1;121
False;MoveSouth;MoveNorth;MoveNorth;OpenDoorAction;MoveWest;MoveNorthEast;MoveNorthWest;MoveWest;8;6;8;9;8;8;11;10;1;122
False;MoveSouth;MoveNorth;MoveNorth;MoveNorth;MoveWest;MoveEast;MoveNorth;MoveWest;8;6;8;9;8;8;11;10;1;123
False;MoveSouth;MoveNorth;MoveNorth;MoveNorth;MoveWest;MoveEast;MoveNorth;MoveWest;8;6;8;10;8;8;11;10;1;124
False;MoveSouth;MoveNorth;MoveNorth;MoveSouthWest;MoveWest;MoveNorthEast;MoveNorth;MoveWest;8;6;8;10;8;8;11;10;1;125
False;MoveSouth;MoveNorth;MoveNorth;MoveSouthWest;MoveWest;MoveNorthEast;MoveNorth;MoveWest;8;6;8;11;8;8;11;10;1;126
False;MoveSouth;MoveNorth;MoveNorth;MoveSouthWest;MoveWest;MoveEast;MoveNorth;MoveWest;8;6;8;11;8;8;11;10;1;127
False;MoveSouth;MoveNorth;MoveNorth;MoveSouthWest;MoveWest;MoveEast;MoveNorth;MoveWest;8;6;8;12;8;8;11;10;1;128
False;MoveSouth;MoveNorth;MoveNorth;MoveWest;MoveWest;MoveSouthEast;MoveNorthEast;MoveWest;8;6;8;12;8;8;11;10;1;129
False;MoveSouth;MoveNorth;MoveNorth;MoveWest;MoveWest;MoveSouthEast;MoveNorthEast;MoveWest;8;6;8;12;8;9;11;10;1;130
False;MoveSouthWest;MoveNorth;MoveNorth;MoveSouthWest;MoveWest;MoveEast;MoveEast;MoveWest;8;6;8;12;8;9;11;10;1;131
False;MoveSouthWest;MoveNorth;MoveNorth;MoveSouthWest;MoveWest;MoveEast;MoveEast;MoveWest;8;6;8;12;8;9;11;10;1;132
False;MoveWest;MoveNorth;MoveNorth;MoveSouth;MoveWest;MoveEast;MoveNorthEast;MoveWest;8;6;8;12;8;9;11;10;1;133
False;MoveWest;MoveNorth;MoveNorth;MoveSouth;MoveWest;MoveEast;MoveNorthEast;MoveWest;8;6;8;12;8;9;11;10;1;134
False;MoveWest;MoveNorth;MoveNorth;MoveSouth;MoveNorthWest;MoveEast;MoveEast;MoveWest;8;6;8;12;8;9;11;10;1;135
False;MoveWest;MoveNorth;MoveNorth;MoveSouth;MoveNorthWest;MoveEast;MoveEast;MoveWest;8;6;8;12;8;9;11;10;1;136
False;MoveWest;MoveNorthEast;MoveNorthEast;MoveSouth;MoveWest;MoveEast;MoveEast;MoveWest;8;6;8;12;8;9;11;10;1;137
False;MoveWest;MoveNorthEast;MoveNorthEast;MoveSouth;MoveWest;MoveEast;MoveEast;MoveWest;8;6;8;12;8;9;12;10;1;138
False;MoveWest;MoveEast;MoveEast;MoveSouthEast;MoveSouthWest;MoveEast;MoveEast;MoveWest;8;6;8;12;8;9;12;10;1;139
False;MoveWest;MoveEast;MoveEast;MoveSouthEast;MoveSouthWest;MoveEast;MoveEast;MoveWest;8;6;8;12;9;9;12;10;1;140
False;MoveSouthWest;MoveNorthEast;MoveNorthEast;MoveEast;MoveEast;MoveEast;MoveEast;MoveNorthWest;8;6;8;12;9;9;12;10;1;141
False;MoveSouthWest;MoveNorthEast;MoveNorthEast;MoveEast;MoveEast;MoveEast;MoveEast;MoveNorthWest;8;6;8;12;10;9;12;10;1;142
False;DropObject;MoveEast;MoveEast;MoveEast;MoveEast;MoveEast;MoveEast;MoveNorth;8;6;8;12;10;9;12;10;1;143
False;DropObject;MoveEast;MoveEast;MoveEast;MoveEast;MoveEast;MoveEast;MoveNorth;9;6;8;12;10;9;12;10;1;144
False;MoveWest;OpenDoorAction;OpenDoorAction;MoveEast;MoveEast;MoveEast;MoveEast;MoveNorth;9;6;8;12;10;9;12;10;1;145
False;MoveWest;OpenDoorAction;OpenDoorAction;MoveEast;MoveEast;MoveEast;MoveEast;MoveNorth;9;7;9;12;10;9;12;10;1;146
False;MoveWest;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveEast;MoveEast;MoveNorth;9;7;9;12;10;9;12;10;1;147
False;MoveWest;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveEast;MoveEast;MoveNorth;9;8;10;12;10;9;12;10;1;148
False;MoveSouthWest;MoveNorthWest;MoveNorthWest;MoveEast;MoveEast;MoveEast;MoveSouthWest;MoveNorth;9;8;10;12;10;9;12;10;1;149
False;MoveSouthWest;MoveNorthWest;MoveNorthWest;MoveEast;MoveEast;MoveEast;MoveSouthWest;MoveNorth;9;8;10;12;10;9;13;10;1;150
False;DropObject;MoveNorthWest;MoveNorthWest;MoveEast;MoveNorthEast;MoveEast;MoveWest;MoveNorth;9;8;10;12;10;9;13;10;1;151
False;DropObject;MoveNorthWest;MoveNorthWest;MoveEast;MoveNorthEast;MoveEast;MoveWest;MoveNorth;10;8;10;12;10;9;14;10;1;152
False;MoveNorthEast;GrabObject;MoveSouth;MoveEast;MoveEast;MoveEast;MoveWest;MoveNorth;10;8;10;12;10;9;14;10;1;153
False;MoveNorthEast;GrabObject;MoveSouth;MoveEast;MoveEast;MoveEast;MoveWest;MoveNorth;11;9;11;12;10;9;14;10;1;154
False;MoveNorthEast;MoveSouthEast;MoveEast;MoveEast;MoveWest;MoveEast;MoveWest;MoveNorth;11;9;11;12;10;9;14;10;1;155
False;MoveNorthEast;MoveSouthEast;MoveEast;MoveEast;MoveWest;MoveEast;MoveWest;MoveNorth;11;9;12;12;11;9;14;10;1;156
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveEast;MoveSouthWest;MoveSouthEast;MoveWest;MoveNorth;11;9;12;12;11;9;14;10;1;157
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveEast;MoveSouthWest;MoveSouthEast;MoveWest;MoveNorth;11;9;12;12;12;9;14;10;1;158
False;MoveEast;MoveSouthWest;MoveSouthEast;OpenDoorAction;MoveWest;MoveSouth;MoveWest;MoveNorth;11;9;12;12;12;9;14;10;1;159
False;MoveEast;MoveSouthWest;MoveSouthEast;OpenDoorAction;MoveWest;MoveSouth;MoveWest;MoveNorth;11;9;12;13;12;9;14;10;1;160
False;MoveEast;MoveSouthWest;MoveSouthEast;MoveSouthEast;MoveWest;MoveSouth;MoveWest;MoveNorthEast;11;9;12;13;12;9;14;10;1;161
False;MoveEast;MoveSouthWest;MoveSouthEast;MoveSouthEast;MoveWest;MoveSouth;MoveWest;MoveNorthEast;11;9;12;14;12;9;14;10;1;162
False;MoveEast;MoveWest;MoveEast;MoveNorthWest;MoveWest;MoveSouth;MoveWest;MoveEast;11;9;12;14;12;9;14;10;1;163
False;MoveEast;MoveWest;MoveEast;MoveNorthWest;MoveWest;MoveSouth;MoveWest;MoveEast;11;9;12;15;12;9;14;10;1;164
False;MoveEast;MoveSouthWest;MoveEast;MoveSouthEast;MoveWest;MoveSouthWest;MoveWest;MoveNorthEast;11;9;12;15;12;9;14;10;1;165
False;MoveEast;MoveSouthWest;MoveEast;MoveSouthEast;MoveWest;MoveSouthWest;MoveWest;MoveNorthEast;11;9;12;16;12;9;14;10;1;166
False;MoveEast;MoveSouth;MoveEast;MoveWest;MoveWest;MoveWest;MoveSouthWest;MoveEast;11;9;12;16;12;9;14;10;1;167
False;MoveEast;MoveSouth;MoveEast;MoveWest;MoveWest;MoveWest;MoveSouthWest;MoveEast;11;9;12;17;12;9;14;10;1;168
False;MoveNorthEast;MoveSouth;MoveEast;MoveWest;MoveWest;MoveWest;MoveSouth;OpenDoorAction;11;9;12;17;12;9;14;10;1;169
False;MoveNorthEast;MoveSouth;MoveEast;MoveWest;MoveWest;MoveWest;MoveSouth;OpenDoorAction;11;9;12;18;12;9;14;11;1;170
False;MoveNorth;MoveSouth;MoveEast;MoveNorthWest;MoveWest;OpenDoorAction;MoveSouth;MoveEast;11;9;12;18;12;9;14;11;1;171
False;MoveNorth;MoveSouth;MoveEast;MoveNorthWest;MoveWest;OpenDoorAction;MoveSouth;MoveEast;11;9;12;19;12;10;14;12;1;172
False;MoveNorth;MoveSouth;MoveEast;MoveWest;MoveSouthWest;MoveNorth;MoveSouth;MoveSouthEast;11;9;12;19;12;10;14;12;1;173
