done;strongagent_acts;strongagent1_acts;strongagent2_acts;strongagent3_acts;strongagent_mssg;strongagent1_mssg;strongagent2_mssg;strongagent3_mssg;world_nr;tick_nr
False;MoveEast;MoveEast;MoveNorthWest;MoveNorthWest;1;1;3;3;1;50
False;MoveEast;MoveEast;GrabObject;GrabObject;1;1;3;3;1;51
False;MoveEast;MoveEast;GrabObject;GrabObject;1;1;4;4;1;52
False;MoveEast;MoveEast;MoveSouthEast;MoveSouthEast;1;1;4;4;1;53
False;MoveEast;MoveEast;MoveSouthEast;MoveSouthEast;1;1;4;5;1;54
False;MoveEast;MoveEast;MoveSouthEast;MoveSouthEast;1;1;4;5;1;55
False;MoveEast;MoveEast;MoveSouthEast;MoveSouthEast;1;1;4;5;1;56
False;MoveEast;MoveEast;MoveSouthEast;MoveSouthEast;1;1;4;5;1;57
False;MoveEast;MoveEast;MoveSouthEast;MoveSouthEast;1;1;4;5;1;58
False;MoveEast;MoveEast;MoveSouthEast;MoveSouthEast;1;1;4;5;1;59
False;MoveEast;MoveEast;MoveSouthEast;MoveSouthEast;1;1;4;5;1;60
False;MoveEast;MoveEast;MoveSouth;MoveSouth;1;1;4;5;1;61
False;MoveEast;MoveEast;MoveSouth;MoveSouth;1;1;4;5;1;62
False;MoveEast;MoveEast;MoveSouth;MoveSouth;1;1;4;5;1;63
False;MoveEast;MoveEast;MoveSouth;MoveSouth;1;1;4;5;1;64
False;MoveEast;MoveEast;MoveSouth;MoveSouth;1;1;4;5;1;65
False;MoveEast;MoveEast;MoveSouth;MoveSouth;1;1;4;5;1;66
False;MoveEast;MoveEast;MoveSouth;MoveSouth;1;1;4;5;1;67
False;MoveEast;MoveEast;MoveSouth;MoveSouth;1;1;4;5;1;68
False;OpenDoorAction;OpenDoorAction;MoveSouth;MoveSouth;1;1;4;5;1;69
False;OpenDoorAction;OpenDoorAction;MoveSouth;MoveSouth;2;2;4;5;1;70
False;MoveNorth;MoveNorth;MoveSouth;MoveSouth;2;2;4;5;1;71
False;MoveNorth;MoveNorth;MoveSouth;MoveSouth;3;3;4;5;1;72
False;MoveNorthWest;MoveNorthWest;MoveSouth;MoveSouth;3;3;4;5;1;73
False;MoveNorthWest;MoveNorthWest;MoveSouth;MoveSouth;3;3;4;5;1;74
False;MoveNorthWest;MoveNorthWest;MoveSouth;MoveSouth;3;3;4;5;1;75
False;MoveNorthWest;MoveNorthWest;MoveSouth;MoveSouth;3;3;4;5;1;76
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;3;3;4;5;1;77
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;3;3;4;5;1;78
False;MoveNorthEast;MoveNorthEast;MoveSouthWest;MoveSouthWest;3;3;4;5;1;79
False;MoveNorthEast;MoveNorthEast;MoveSouthWest;MoveSouthWest;3;3;4;5;1;80
False;MoveSouth;MoveSouth;MoveWest;MoveWest;3;3;4;5;1;81
False;MoveSouth;MoveSouth;MoveWest;MoveWest;3;3;4;5;1;82
False;MoveNorthEast;MoveNorthEast;MoveWest;MoveWest;3;3;4;5;1;83
False;MoveNorthEast;MoveNorthEast;MoveWest;MoveWest;3;3;4;5;1;84
False;GrabObject;GrabObject;MoveSouthWest;OpenDoorAction;3;3;4;5;1;85
False;GrabObject;GrabObject;MoveSouthWest;OpenDoorAction;4;4;4;6;1;86
False;MoveSouth;MoveSouth;MoveWest;MoveNorth;4;4;4;6;1;87
False;MoveSouth;MoveSouth;MoveWest;MoveNorth;5;5;4;7;1;88
False;MoveSouth;MoveSouth;MoveSouthWest;MoveNorthWest;5;5;4;7;1;89
False;MoveSouth;MoveSouth;MoveSouthWest;MoveNorthWest;5;5;4;7;1;90
False;MoveSouthEast;MoveSouthEast;MoveWest;MoveNorthWest;5;5;4;7;1;91
False;MoveSouthEast;MoveSouthEast;MoveWest;MoveNorthWest;5;5;4;7;1;92
False;MoveEast;MoveEast;MoveWest;MoveSouth;5;5;4;7;1;93
False;MoveEast;MoveEast;MoveWest;MoveSouth;5;5;4;7;1;94
False;MoveNorthEast;MoveNorthEast;MoveSouthWest;MoveNorthEast;5;5;4;7;1;95
False;MoveNorthEast;MoveNorthEast;MoveSouthWest;MoveNorthEast;5;5;4;7;1;96
False;MoveNorth;MoveNorth;DropObject;MoveSouth;5;5;4;7;1;97
False;MoveNorth;MoveNorth;DropObject;MoveSouth;5;5;5;7;1;98
False;MoveNorth;MoveNorth;MoveNorthEast;MoveNorthEast;5;5;5;7;1;99
False;MoveNorth;MoveNorth;MoveNorthEast;MoveNorthEast;5;5;6;7;1;100
False;MoveNorth;MoveNorth;MoveNorthEast;MoveSouth;5;5;6;7;1;101
False;MoveNorth;MoveNorth;MoveNorthEast;MoveSouth;5;5;6;7;1;102
False;MoveNorth;MoveNorth;MoveNorthEast;MoveNorthEast;5;5;6;7;1;103
False;MoveNorth;MoveNorth;MoveNorthEast;MoveNorthEast;5;5;6;7;1;104
False;MoveNorth;MoveNorth;MoveEast;MoveSouth;5;5;6;7;1;105
False;MoveNorth;MoveNorth;MoveEast;MoveSouth;5;5;6;7;1;106
False;MoveNorth;MoveNorth;MoveEast;MoveSouthWest;5;5;6;7;1;107
False;MoveNorth;MoveNorth;MoveEast;MoveSouthWest;5;5;6;8;1;108
False;MoveNorth;MoveNorth;MoveEast;MoveSouthEast;5;5;6;8;1;109
False;MoveNorth;MoveNorth;MoveEast;MoveSouthEast;5;5;6;8;1;110
False;MoveNorth;MoveNorth;MoveEast;MoveEast;5;5;6;8;1;111
False;MoveNorth;MoveNorth;MoveEast;MoveEast;5;5;6;8;1;112
False;MoveNorth;MoveNorth;MoveEast;MoveNorthEast;5;5;6;8;1;113
False;MoveNorth;MoveNorth;MoveEast;MoveNorthEast;5;5;6;8;1;114
False;MoveNorthWest;MoveNorthWest;MoveNorthEast;MoveNorth;5;5;6;8;1;115
False;MoveNorthWest;MoveNorthWest;MoveNorthEast;MoveNorth;5;5;6;8;1;116
False;MoveWest;MoveWest;MoveNorth;MoveNorth;5;5;6;8;1;117
False;MoveWest;MoveWest;MoveNorth;MoveNorth;5;5;6;8;1;118
False;MoveWest;MoveWest;MoveNorth;MoveNorth;5;5;6;8;1;119
False;MoveWest;MoveWest;MoveNorth;MoveNorth;5;5;6;8;1;120
False;MoveWest;MoveWest;MoveNorth;MoveNorthWest;5;5;6;8;1;121
False;MoveWest;MoveWest;MoveNorth;MoveNorthWest;5;5;6;8;1;122
False;MoveWest;MoveWest;MoveNorthWest;MoveWest;5;5;6;8;1;123
False;MoveWest;MoveWest;MoveNorthWest;MoveWest;5;5;6;8;1;124
False;MoveWest;MoveWest;MoveNorthWest;MoveWest;5;5;6;8;1;125
False;MoveWest;MoveWest;MoveNorthWest;MoveWest;5;5;6;8;1;126
False;MoveWest;MoveWest;MoveWest;MoveWest;5;5;6;8;1;127
False;MoveWest;MoveWest;MoveWest;MoveWest;5;5;6;8;1;128
False;MoveNorthWest;MoveNorthWest;OpenDoorAction;MoveWest;5;5;6;8;1;129
False;MoveNorthWest;MoveNorthWest;OpenDoorAction;MoveWest;5;5;7;8;1;130
False;MoveWest;MoveWest;MoveNorth;MoveWest;5;5;7;8;1;131
False;MoveWest;MoveWest;MoveNorth;MoveWest;5;5;8;8;1;132
False;OpenDoorAction;OpenDoorAction;GrabObject;MoveWest;5;5;8;8;1;133
False;OpenDoorAction;OpenDoorAction;GrabObject;MoveWest;6;6;9;8;1;134
False;MoveNorth;MoveNorth;MoveSouthEast;MoveNorthWest;6;6;9;8;1;135
False;MoveNorth;MoveNorth;MoveSouthEast;MoveNorthWest;7;7;10;8;1;136
False;MoveNorthWest;MoveNorthWest;MoveSouthEast;MoveWest;7;7;10;8;1;137
False;MoveNorthWest;MoveNorthWest;MoveSouthEast;MoveWest;7;7;10;8;1;138
False;MoveNorthWest;MoveNorthWest;MoveSouthEast;OpenDoorAction;7;7;10;8;1;139
False;MoveNorthWest;MoveNorthWest;MoveSouthEast;OpenDoorAction;7;7;10;9;1;140
False;MoveSouth;MoveSouth;MoveSouth;MoveNorth;7;7;10;9;1;141
False;MoveSouth;MoveSouth;MoveSouth;MoveNorth;7;7;10;10;1;142
False;MoveNorthEast;MoveNorthEast;MoveSouth;MoveNorthWest;7;7;10;10;1;143
False;MoveNorthEast;MoveNorthEast;MoveSouth;MoveNorthWest;7;7;10;10;1;144
False;GrabObject;GrabObject;MoveSouth;MoveNorthWest;7;7;10;10;1;145
False;GrabObject;GrabObject;MoveSouth;MoveNorthWest;8;8;10;10;1;146
False;MoveSouth;MoveSouth;MoveSouthWest;GrabObject;8;8;10;10;1;147
False;MoveSouth;MoveSouth;MoveSouthWest;GrabObject;8;9;10;11;1;148
False;MoveSouthEast;MoveSouthEast;MoveWest;MoveSouthEast;8;9;10;11;1;149
False;MoveSouthEast;MoveSouthEast;MoveWest;MoveSouthEast;8;9;10;12;1;150
False;MoveSouthEast;MoveSouthWest;MoveWest;MoveSouthEast;8;9;10;12;1;151
False;MoveSouthEast;MoveSouthWest;MoveWest;MoveSouthEast;8;9;10;12;1;152
False;MoveSouthEast;MoveSouthWest;MoveWest;MoveSouthWest;8;9;10;12;1;153
False;MoveSouthEast;MoveSouthWest;MoveWest;MoveSouthWest;8;9;10;12;1;154
False;MoveEast;MoveWest;MoveWest;MoveSouthWest;8;9;10;12;1;155
False;MoveEast;MoveWest;MoveWest;MoveSouthWest;8;9;10;12;1;156
False;MoveEast;MoveWest;MoveWest;MoveWest;8;9;10;12;1;157
False;MoveEast;MoveWest;MoveWest;MoveWest;8;9;10;12;1;158
False;MoveEast;MoveWest;MoveWest;MoveWest;8;9;10;12;1;159
False;MoveEast;MoveWest;MoveWest;MoveWest;8;9;10;12;1;160
False;MoveEast;MoveWest;MoveWest;MoveWest;8;9;10;12;1;161
False;MoveEast;MoveWest;MoveWest;MoveWest;8;9;10;12;1;162
False;MoveEast;MoveWest;MoveWest;MoveWest;8;9;10;12;1;163
False;MoveEast;MoveWest;MoveWest;MoveWest;8;9;10;12;1;164
False;MoveEast;MoveWest;OpenDoorAction;MoveWest;8;9;10;12;1;165
False;MoveEast;MoveWest;OpenDoorAction;MoveWest;8;9;11;12;1;166
False;MoveSouthEast;MoveWest;MoveNorth;MoveWest;8;9;11;12;1;167
False;MoveSouthEast;MoveWest;MoveNorth;MoveWest;8;9;12;12;1;168
False;MoveSouth;MoveSouthWest;MoveNorthWest;MoveWest;8;9;12;12;1;169
False;MoveSouth;MoveSouthWest;MoveNorthWest;MoveWest;8;9;12;12;1;170
False;MoveSouth;MoveSouth;MoveNorthWest;MoveSouthWest;8;9;12;12;1;171
False;MoveSouth;MoveSouth;MoveNorthWest;MoveSouthWest;8;9;12;12;1;172
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;8;9;12;12;1;173
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;8;9;12;12;1;174
False;MoveSouth;MoveSouth;MoveNorthEast;MoveSouth;8;9;12;12;1;175
False;MoveSouth;MoveSouth;MoveNorthEast;MoveSouth;8;9;12;12;1;176
False;MoveSouth;MoveSouthEast;MoveSouth;MoveSouth;8;9;12;12;1;177
False;MoveSouth;MoveSouthEast;MoveSouth;MoveSouth;8;9;12;12;1;178
False;MoveSouth;MoveEast;MoveNorthEast;MoveSouthEast;8;9;12;12;1;179
False;MoveSouth;MoveEast;MoveNorthEast;MoveSouthEast;8;9;12;12;1;180
False;MoveSouth;MoveEast;MoveSouth;MoveEast;8;9;12;12;1;181
False;MoveSouth;MoveEast;MoveSouth;MoveEast;8;9;12;12;1;182
False;MoveSouth;MoveEast;MoveNorthEast;MoveEast;8;9;12;12;1;183
False;MoveSouth;MoveEast;MoveNorthEast;MoveEast;8;9;12;12;1;184
False;MoveSouth;OpenDoorAction;MoveSouth;MoveEast;8;9;12;12;1;185
False;MoveSouth;OpenDoorAction;MoveSouth;MoveEast;8;10;12;12;1;186
False;MoveSouthWest;MoveNorth;MoveSouthWest;OpenDoorAction;8;10;12;12;1;187
False;MoveSouthWest;MoveNorth;MoveSouthWest;OpenDoorAction;8;11;13;13;1;188
False;MoveWest;MoveNorthWest;MoveSouthWest;MoveNorth;8;11;13;13;1;189
False;MoveWest;MoveNorthWest;MoveSouthWest;MoveNorth;8;11;13;14;1;190
False;MoveWest;GrabObject;MoveWest;MoveNorthWest;8;11;13;14;1;191
False;MoveWest;GrabObject;MoveWest;MoveNorthWest;8;12;13;14;1;192
False;MoveWest;MoveSouthEast;MoveWest;MoveNorthWest;8;12;13;14;1;193
False;MoveWest;MoveSouthEast;MoveWest;MoveNorthWest;8;12;13;14;1;194
False;MoveWest;MoveSouthWest;MoveWest;MoveSouth;8;12;13;14;1;195
False;MoveWest;MoveSouthWest;MoveWest;MoveSouth;8;12;13;14;1;196
False;MoveSouthWest;MoveSouthWest;MoveWest;MoveNorthEast;8;12;13;14;1;197
False;MoveSouthWest;MoveSouthWest;MoveWest;MoveNorthEast;8;12;13;14;1;198
False;DropObject;MoveWest;MoveWest;MoveSouth;8;12;13;14;1;199
False;DropObject;MoveWest;MoveWest;MoveSouth;9;12;13;14;1;200
False;MoveWest;MoveSouthWest;MoveWest;MoveNorthEast;9;12;13;14;1;201
False;MoveWest;MoveSouthWest;MoveWest;MoveNorthEast;9;12;13;14;1;202
False;MoveWest;MoveSouth;MoveWest;MoveSouth;9;12;13;14;1;203
False;MoveWest;MoveSouth;MoveWest;MoveSouth;9;12;13;14;1;204
False;MoveSouthWest;MoveSouth;MoveWest;MoveNorthEast;9;12;13;14;1;205
False;MoveSouthWest;MoveSouth;MoveWest;MoveNorthEast;9;12;13;14;1;206
False;DropObject;MoveSouth;MoveNorthWest;MoveSouth;9;12;13;14;1;207
False;DropObject;MoveSouth;MoveNorthWest;MoveSouth;10;12;13;14;1;208
False;MoveNorthWest;MoveSouthEast;MoveNorth;MoveSouthWest;10;12;13;14;1;209
False;MoveNorthWest;MoveSouthEast;MoveNorth;MoveSouthWest;11;12;13;15;1;210
False;MoveNorthWest;MoveEast;MoveNorth;MoveSouthWest;11;12;13;15;1;211
False;MoveNorthWest;MoveEast;MoveNorth;MoveSouthWest;11;12;13;15;1;212
False;MoveWest;MoveEast;MoveNorth;MoveWest;11;12;13;15;1;213
False;MoveWest;MoveEast;MoveNorth;MoveWest;11;12;13;15;1;214
False;MoveWest;MoveEast;MoveNorth;MoveWest;11;12;13;15;1;215
False;MoveWest;MoveEast;MoveNorth;MoveWest;11;12;13;15;1;216
False;MoveWest;MoveEast;MoveNorth;MoveNorthWest;11;12;13;15;1;217
False;MoveWest;MoveEast;MoveNorth;MoveNorthWest;11;12;13;15;1;218
False;MoveWest;MoveEast;MoveNorth;MoveNorth;11;12;13;15;1;219
False;MoveWest;MoveEast;MoveNorth;MoveNorth;11;12;13;15;1;220
False;MoveWest;MoveSouthEast;MoveNorth;MoveNorth;11;12;13;15;1;221
False;MoveWest;MoveSouthEast;MoveNorth;MoveNorth;11;12;13;15;1;222
False;MoveWest;MoveEast;MoveNorth;MoveNorth;11;12;13;15;1;223
False;MoveWest;MoveEast;MoveNorth;MoveNorth;11;12;13;15;1;224
False;MoveWest;MoveEast;MoveNorth;MoveNorth;11;12;13;15;1;225
False;MoveWest;MoveEast;MoveNorth;MoveNorth;11;12;13;15;1;226
False;MoveNorthWest;MoveSouthEast;MoveNorthEast;MoveNorth;11;12;13;15;1;227
False;MoveNorthWest;MoveSouthEast;MoveNorthEast;MoveNorth;11;12;13;15;1;228
False;MoveNorth;DropObject;MoveEast;MoveNorth;11;12;13;15;1;229
False;MoveNorth;DropObject;MoveEast;MoveNorth;11;13;13;15;1;230
False;MoveNorth;MoveNorthWest;MoveNorthEast;MoveNorth;11;13;13;15;1;231
False;MoveNorth;MoveNorthWest;MoveNorthEast;MoveNorth;11;14;13;15;1;232
False;MoveNorth;MoveNorthWest;MoveEast;MoveNorth;11;14;13;15;1;233
False;MoveNorth;MoveNorthWest;MoveEast;MoveNorth;11;14;13;15;1;234
False;MoveNorth;MoveWest;OpenDoorAction;MoveNorth;11;14;13;15;1;235
False;MoveNorth;MoveWest;OpenDoorAction;MoveNorth;11;14;14;15;1;236
False;MoveNorth;MoveWest;MoveNorth;MoveNorthEast;11;14;14;15;1;237
False;MoveNorth;MoveWest;MoveNorth;MoveNorthEast;11;14;15;15;1;238
False;MoveNorth;MoveWest;MoveNorthWest;MoveEast;11;14;15;15;1;239
False;MoveNorth;MoveWest;MoveNorthWest;MoveEast;11;14;15;15;1;240
False;MoveNorth;MoveWest;MoveNorthWest;MoveNorthEast;11;14;15;15;1;241
False;MoveNorth;MoveWest;MoveNorthWest;MoveNorthEast;11;14;15;15;1;242
False;MoveNorth;MoveWest;GrabObject;MoveEast;11;14;15;15;1;243
False;MoveNorth;MoveWest;GrabObject;MoveEast;11;14;16;15;1;244
False;MoveNorth;MoveWest;MoveSouthEast;OpenDoorAction;11;14;16;15;1;245
False;MoveNorth;MoveWest;MoveSouthEast;OpenDoorAction;11;14;16;16;1;246
False;MoveNorthEast;MoveWest;MoveSouthEast;MoveNorth;11;14;16;16;1;247
False;MoveNorthEast;MoveWest;MoveSouthEast;MoveNorth;11;14;16;17;1;248
False;MoveEast;MoveNorthWest;MoveSouthWest;MoveNorthWest;11;14;16;17;1;249
False;MoveEast;MoveNorthWest;MoveSouthWest;MoveNorthWest;11;14;16;17;1;250
False;MoveNorthEast;MoveNorth;MoveSouthWest;MoveNorthWest;11;14;16;17;1;251
False;MoveNorthEast;MoveNorth;MoveSouthWest;MoveNorthWest;11;14;16;17;1;252
False;MoveEast;MoveNorth;MoveWest;MoveSouth;11;14;16;17;1;253
False;MoveEast;MoveNorth;MoveWest;MoveSouth;11;14;16;17;1;254
False;OpenDoorAction;MoveNorth;MoveSouthWest;MoveNorthEast;11;14;16;17;1;255
False;OpenDoorAction;MoveNorth;MoveSouthWest;MoveNorthEast;12;14;16;17;1;256
False;MoveNorth;MoveNorth;MoveSouth;MoveSouth;12;14;16;17;1;257
False;MoveNorth;MoveNorth;MoveSouth;MoveSouth;13;14;16;17;1;258
False;MoveNorthWest;MoveNorth;MoveSouth;MoveNorthEast;13;14;16;17;1;259
False;MoveNorthWest;MoveNorth;MoveSouth;MoveNorthEast;13;14;16;17;1;260
False;MoveNorthWest;MoveNorth;MoveSouth;MoveSouth;13;14;16;17;1;261
False;MoveNorthWest;MoveNorth;MoveSouth;MoveSouth;13;14;16;17;1;262
False;MoveSouth;MoveNorth;MoveSouth;MoveNorthEast;13;14;16;17;1;263
False;MoveSouth;MoveNorth;MoveSouth;MoveNorthEast;13;14;16;17;1;264
False;MoveNorthEast;MoveNorth;MoveSouth;MoveSouth;13;14;16;17;1;265
False;MoveNorthEast;MoveNorth;MoveSouth;MoveSouth;13;14;16;17;1;266
False;MoveSouth;MoveNorth;MoveSouth;MoveSouthWest;13;14;16;17;1;267
False;MoveSouth;MoveNorth;MoveSouth;MoveSouthWest;13;14;16;17;1;268
False;MoveNorthEast;MoveNorthEast;MoveSouth;MoveSouthWest;13;14;16;17;1;269
False;MoveNorthEast;MoveNorthEast;MoveSouth;MoveSouthWest;13;14;16;17;1;270
False;MoveSouth;MoveEast;MoveSouth;MoveSouthWest;13;14;16;17;1;271
False;MoveSouth;MoveEast;MoveSouth;MoveSouthWest;13;14;16;17;1;272
False;MoveNorthEast;MoveNorthEast;MoveSouth;MoveWest;13;14;16;17;1;273
False;MoveNorthEast;MoveNorthEast;MoveSouth;MoveWest;13;14;16;17;1;274
False;MoveSouth;MoveEast;MoveSouthEast;MoveSouthWest;13;14;16;17;1;275
False;MoveSouth;MoveEast;MoveSouthEast;MoveSouthWest;13;14;16;17;1;276
False;MoveSouthWest;OpenDoorAction;MoveEast;MoveSouth;13;14;16;17;1;277
False;MoveSouthWest;OpenDoorAction;MoveEast;MoveSouth;14;15;16;17;1;278
False;MoveSouthWest;MoveNorth;MoveEast;MoveSouth;14;15;16;17;1;279
False;MoveSouthWest;MoveNorth;MoveEast;MoveSouth;14;16;16;17;1;280
False;MoveSouthWest;MoveNorthWest;MoveEast;MoveSouth;14;16;16;17;1;281
False;MoveSouthWest;MoveNorthWest;MoveEast;MoveSouth;14;16;16;17;1;282
False;MoveWest;MoveNorthWest;MoveEast;MoveSouth;14;16;16;17;1;283
False;MoveWest;MoveNorthWest;MoveEast;MoveSouth;14;16;16;17;1;284
False;MoveSouthWest;MoveSouth;MoveEast;MoveSouth;14;16;16;17;1;285
False;MoveSouthWest;MoveSouth;MoveEast;MoveSouth;14;16;16;17;1;286
False;MoveSouth;MoveNorthEast;MoveEast;MoveSouth;14;16;16;17;1;287
False;MoveSouth;MoveNorthEast;MoveEast;MoveSouth;14;16;16;17;1;288
False;MoveSouth;MoveSouth;MoveSouthEast;MoveSouth;14;16;16;17;1;289
False;MoveSouth;MoveSouth;MoveSouthEast;MoveSouth;14;16;16;17;1;290
False;MoveSouth;MoveNorthEast;MoveEast;MoveSouth;14;16;16;17;1;291
False;MoveSouth;MoveNorthEast;MoveEast;MoveSouth;14;16;16;17;1;292
False;MoveSouthEast;MoveSouth;MoveSouthEast;MoveSouth;14;16;16;17;1;293
False;MoveSouthEast;MoveSouth;MoveSouthEast;MoveSouth;14;16;16;17;1;294
False;MoveEast;MoveNorthEast;MoveEast;MoveSouthEast;14;16;16;17;1;295
False;MoveEast;MoveNorthEast;MoveEast;MoveSouthEast;14;16;16;17;1;296
False;MoveEast;MoveSouth;MoveEast;MoveEast;14;16;16;17;1;297
False;MoveEast;MoveSouth;MoveEast;MoveEast;14;16;16;17;1;298
False;MoveEast;MoveSouthWest;MoveSouthEast;MoveEast;14;16;16;17;1;299
False;MoveEast;MoveSouthWest;MoveSouthEast;MoveEast;14;17;16;17;1;300
False;MoveEast;MoveSouthEast;DropObject;MoveEast;14;17;16;17;1;301
False;MoveEast;MoveSouthEast;DropObject;MoveEast;14;17;17;17;1;302
False;MoveEast;MoveSouthEast;MoveNorthWest;MoveEast;14;17;17;17;1;303
False;MoveEast;MoveSouthEast;MoveNorthWest;MoveEast;14;17;17;17;1;304
False;MoveEast;MoveEast;MoveNorthWest;MoveEast;14;17;17;17;1;305
False;MoveEast;MoveEast;MoveNorthWest;MoveEast;14;17;17;17;1;306
False;MoveEast;MoveEast;MoveWest;MoveEast;14;17;17;17;1;307
False;MoveEast;MoveEast;MoveWest;MoveEast;14;17;17;17;1;308
False;MoveEast;MoveEast;DropObject;MoveEast;14;17;17;17;1;309
True;MoveEast;MoveEast;DropObject;MoveEast;14;17;18;17;1;310
