done;liaragent_acts;strongagent0_acts;blindagent_acts;lazyagent_acts;liaragent_mssg;strongagent0_mssg;blindagent_mssg;lazyagent_mssg;world_nr;tick_nr
False;MoveSouth;MoveSouth;OpenDoorAction;MoveEast;1;1;2;1;1;22
False;MoveSouth;MoveSouth;MoveNorth;MoveEast;1;1;2;1;1;23
False;MoveSouth;MoveSouth;MoveNorth;MoveEast;1;1;3;1;1;24
False;MoveSouth;MoveSouth;MoveNorthWest;MoveEast;1;1;3;1;1;25
False;MoveSouth;MoveSouth;MoveNorthWest;MoveEast;1;1;3;1;1;26
False;MoveSouth;MoveSouth;GrabObject;MoveEast;1;1;3;1;1;27
False;MoveSouth;MoveSouth;GrabObject;MoveEast;1;1;4;1;1;28
False;MoveSouth;MoveSouth;MoveSouthEast;MoveEast;1;1;4;1;1;29
False;MoveSouth;MoveSouth;MoveSouthEast;MoveEast;1;1;4;1;1;30
False;MoveSouth;MoveSouth;MoveSouthWest;MoveEast;1;1;4;1;1;31
False;MoveSouth;MoveSouth;MoveSouthWest;MoveEast;1;1;4;1;1;32
False;MoveSouth;MoveSouth;MoveSouthWest;MoveEast;1;1;4;1;1;33
False;MoveSouth;MoveSouth;MoveSouthWest;MoveEast;1;1;4;1;1;34
False;MoveSouth;MoveSouth;MoveWest;MoveEast;1;1;4;1;1;35
False;MoveSouth;MoveSouth;MoveWest;MoveEast;1;1;4;1;1;36
False;MoveSouthEast;MoveSouthEast;MoveSouthWest;MoveEast;1;1;4;1;1;37
False;MoveSouthEast;MoveSouthEast;MoveSouthWest;MoveEast;1;1;4;1;1;38
False;MoveEast;MoveEast;MoveSouth;MoveEast;1;1;4;1;1;39
False;MoveEast;MoveEast;MoveSouth;MoveEast;1;1;4;1;1;40
False;MoveEast;MoveEast;MoveSouth;MoveEast;1;1;4;1;1;41
False;MoveEast;MoveEast;MoveSouth;MoveEast;1;1;4;1;1;42
False;MoveEast;MoveEast;MoveSouth;MoveEast;1;1;4;1;1;43
False;MoveEast;MoveEast;MoveSouth;MoveEast;1;1;4;1;1;44
False;OpenDoorAction;OpenDoorAction;MoveSouth;MoveSouthEast;1;1;4;1;1;45
False;OpenDoorAction;OpenDoorAction;MoveSouth;MoveSouthEast;2;2;4;2;1;46
False;MoveNorth;MoveNorth;MoveSouth;MoveEast;2;2;4;2;1;47
False;MoveNorth;MoveNorth;MoveSouth;MoveEast;3;3;4;3;1;48
False;MoveNorthWest;MoveNorthWest;MoveSouth;MoveSouthEast;3;3;4;3;1;49
False;MoveNorthWest;MoveNorthWest;MoveSouth;MoveSouthEast;3;3;4;3;1;50
False;MoveNorthWest;MoveNorthWest;MoveSouth;MoveSouth;3;3;4;3;1;51
False;MoveNorthWest;MoveNorthWest;MoveSouth;MoveSouth;3;3;4;3;1;52
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;3;3;4;3;1;53
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;3;3;4;3;1;54
False;MoveNorthEast;MoveNorthEast;MoveSouth;MoveSouth;3;3;4;3;1;55
False;MoveNorthEast;MoveNorthEast;MoveSouth;MoveSouth;3;3;4;3;1;56
False;MoveSouth;MoveSouth;MoveSouthEast;MoveSouthWest;3;3;4;3;1;57
False;MoveSouth;MoveSouth;MoveSouthEast;MoveSouthWest;3;3;4;3;1;58
False;MoveNorthEast;MoveNorthEast;MoveEast;MoveWest;3;3;4;3;1;59
False;MoveNorthEast;MoveNorthEast;MoveEast;MoveWest;3;3;4;3;1;60
False;MoveSouth;MoveSouth;MoveEast;MoveWest;3;3;4;3;1;61
False;MoveSouth;MoveSouth;MoveEast;MoveWest;3;3;4;3;1;62
False;MoveNorthEast;MoveNorthEast;MoveEast;MoveWest;3;3;4;3;1;63
False;MoveNorthEast;MoveNorthEast;MoveEast;MoveWest;3;3;4;3;1;64
False;MoveSouth;MoveSouth;MoveEast;MoveWest;3;3;4;3;1;65
False;MoveSouth;MoveSouth;MoveEast;MoveWest;3;3;4;3;1;66
False;MoveSouthWest;MoveSouthWest;MoveEast;MoveWest;3;3;4;3;1;67
False;MoveSouthWest;MoveSouthWest;MoveEast;MoveWest;4;4;4;3;1;68
False;MoveSouthWest;MoveSouthEast;MoveEast;MoveWest;4;4;4;3;1;69
False;MoveSouthWest;MoveSouthEast;MoveEast;MoveWest;4;4;4;3;1;70
False;MoveWest;MoveEast;MoveSouthEast;MoveWest;4;4;4;3;1;71
False;MoveWest;MoveEast;MoveSouthEast;MoveWest;4;4;4;3;1;72
False;MoveWest;MoveEast;MoveEast;MoveWest;4;4;4;3;1;73
False;MoveWest;MoveEast;MoveEast;MoveWest;4;4;4;3;1;74
False;MoveNorthWest;MoveEast;MoveSouthEast;MoveWest;4;4;4;3;1;75
False;MoveNorthWest;MoveEast;MoveSouthEast;MoveWest;4;4;4;3;1;76
False;MoveNorth;MoveEast;MoveEast;MoveWest;4;4;4;3;1;77
False;MoveNorth;MoveEast;MoveEast;MoveWest;4;4;4;3;1;78
False;MoveNorth;MoveEast;MoveEast;MoveWest;4;4;4;3;1;79
False;MoveNorth;MoveEast;MoveEast;MoveWest;4;4;4;3;1;80
False;MoveNorth;MoveEast;MoveSouthEast;MoveWest;4;4;4;3;1;81
False;MoveNorth;MoveEast;MoveSouthEast;MoveWest;4;4;4;3;1;82
False;MoveNorthEast;MoveEast;DropObject;MoveWest;4;4;4;3;1;83
False;MoveNorthEast;MoveEast;DropObject;MoveWest;4;4;5;3;1;84
False;MoveEast;MoveEast;MoveNorthEast;MoveWest;4;4;5;3;1;85
False;MoveEast;MoveEast;MoveNorthEast;MoveWest;4;4;6;3;1;86
False;MoveNorthEast;MoveEast;MoveNorthEast;OpenDoorAction;4;4;6;3;1;87
False;MoveNorthEast;MoveEast;MoveNorthEast;OpenDoorAction;4;4;6;4;1;88
False;MoveEast;MoveEast;MoveNorthEast;MoveSouthEast;4;4;6;4;1;89
False;MoveEast;MoveEast;MoveNorthEast;MoveSouthEast;4;4;6;5;1;90
False;OpenDoorAction;MoveEast;MoveEast;MoveEast;4;4;6;5;1;91
False;OpenDoorAction;MoveEast;MoveEast;MoveEast;5;4;6;6;1;92
False;MoveNorth;MoveEast;MoveEast;MoveEast;5;4;6;6;1;93
False;MoveNorth;MoveEast;MoveEast;MoveEast;6;4;6;6;1;94
False;MoveNorthWest;MoveEast;MoveNorthEast;MoveEast;6;4;6;6;1;95
False;MoveNorthWest;MoveEast;MoveNorthEast;MoveEast;6;4;6;6;1;96
False;GrabObject;MoveNorthEast;MoveNorth;MoveEast;6;4;6;6;1;97
False;GrabObject;MoveNorthEast;MoveNorth;MoveEast;7;4;6;6;1;98
False;MoveSouthEast;MoveNorth;MoveNorth;MoveEast;7;4;6;6;1;99
False;MoveSouthEast;MoveNorth;MoveNorth;MoveEast;7;4;6;6;1;100
False;MoveSouthWest;MoveNorth;MoveNorth;MoveEast;7;4;6;6;1;101
False;MoveSouthWest;MoveNorth;MoveNorth;MoveEast;7;4;6;6;1;102
False;MoveSouthWest;MoveNorth;MoveNorthWest;MoveEast;7;4;6;6;1;103
False;MoveSouthWest;MoveNorth;MoveNorthWest;MoveEast;7;4;6;6;1;104
False;MoveWest;MoveNorth;MoveNorthWest;MoveEast;7;4;6;6;1;105
False;MoveWest;MoveNorth;MoveNorthWest;MoveEast;7;4;6;6;1;106
False;MoveSouthWest;MoveNorth;MoveWest;MoveEast;7;4;6;6;1;107
False;MoveSouthWest;MoveNorth;MoveWest;MoveEast;7;4;6;6;1;108
False;MoveSouth;MoveNorth;OpenDoorAction;MoveEast;7;4;6;6;1;109
False;MoveSouth;MoveNorth;OpenDoorAction;MoveEast;7;4;7;6;1;110
False;MoveSouth;MoveNorth;MoveNorth;MoveEast;7;4;7;6;1;111
False;MoveSouth;MoveNorth;MoveNorth;MoveEast;7;4;8;6;1;112
False;MoveSouth;MoveNorth;GrabObject;MoveEast;7;4;8;6;1;113
False;MoveSouth;MoveNorth;GrabObject;MoveEast;7;4;9;6;1;114
False;MoveSouthEast;MoveNorth;MoveSouthEast;MoveEast;7;4;9;6;1;115
False;MoveSouthEast;MoveNorth;MoveSouthEast;MoveEast;7;4;9;6;1;116
False;MoveEast;MoveNorthWest;MoveSouthEast;MoveSouthEast;7;4;9;6;1;117
False;MoveEast;MoveNorthWest;MoveSouthEast;MoveSouthEast;7;4;9;6;1;118
False;MoveEast;MoveNorthWest;MoveSouthEast;MoveSouth;7;4;9;6;1;119
False;MoveEast;MoveNorthWest;MoveSouthEast;MoveSouth;7;4;9;6;1;120
False;MoveEast;MoveWest;MoveSouth;MoveSouth;7;4;9;6;1;121
False;MoveEast;MoveWest;MoveSouth;MoveSouth;7;4;9;6;1;122
False;MoveEast;OpenDoorAction;MoveSouth;MoveSouth;7;4;9;6;1;123
False;MoveEast;OpenDoorAction;MoveSouth;MoveSouth;7;5;9;6;1;124
False;MoveEast;MoveNorth;MoveSouth;MoveSouthWest;7;5;9;6;1;125
False;MoveEast;MoveNorth;MoveSouth;MoveSouthWest;7;6;9;6;1;126
False;MoveEast;MoveNorthWest;MoveSouthWest;MoveWest;7;6;9;6;1;127
False;MoveEast;MoveNorthWest;MoveSouthWest;MoveWest;7;6;9;6;1;128
False;MoveEast;GrabObject;MoveSouthWest;MoveWest;7;6;9;6;1;129
False;MoveEast;GrabObject;MoveSouthWest;MoveWest;7;7;9;6;1;130
False;MoveEast;MoveSouthEast;MoveSouthWest;OpenDoorAction;7;7;9;6;1;131
False;MoveEast;MoveSouthEast;MoveSouthWest;OpenDoorAction;7;7;9;7;1;132
False;MoveSouthEast;MoveSouthEast;MoveWest;MoveNorth;7;7;9;7;1;133
False;MoveSouthEast;MoveSouthEast;MoveWest;MoveNorth;7;7;9;8;1;134
False;MoveEast;MoveSouthEast;MoveWest;MoveNorthWest;7;7;9;8;1;135
False;MoveEast;MoveSouthEast;MoveWest;MoveNorthWest;7;7;9;8;1;136
False;MoveEast;MoveSouthEast;MoveSouthWest;MoveNorthWest;7;7;9;8;1;137
False;MoveEast;MoveSouthEast;MoveSouthWest;MoveNorthWest;7;7;9;8;1;138
False;MoveSouthEast;MoveSouth;DropObject;MoveSouthEast;7;7;9;8;1;139
False;MoveSouthEast;MoveSouth;DropObject;MoveSouthEast;7;7;10;9;1;140
False;DropObject;MoveSouth;MoveNorthEast;MoveSouthEast;7;7;10;9;1;141
False;DropObject;MoveSouth;MoveNorthEast;MoveSouthEast;8;7;11;9;1;142
False;MoveNorthWest;MoveSouth;MoveNorthEast;MoveSouthEast;8;7;11;9;1;143
False;MoveNorthWest;MoveSouth;MoveNorthEast;MoveSouthEast;9;7;11;9;1;144
False;MoveNorthWest;MoveSouth;MoveNorthEast;MoveEast;9;7;11;9;1;145
False;MoveNorthWest;MoveSouth;MoveNorthEast;MoveEast;9;7;11;9;1;146
False;MoveWest;MoveSouth;MoveEast;MoveNorthEast;9;7;11;9;1;147
False;MoveWest;MoveSouth;MoveEast;MoveNorthEast;9;7;11;9;1;148
False;OpenDoorAction;MoveSouth;MoveEast;MoveNorth;9;7;11;9;1;149
False;OpenDoorAction;MoveSouth;MoveEast;MoveNorth;10;7;11;9;1;150
False;MoveNorth;MoveSouth;MoveNorthEast;MoveNorth;10;7;11;9;1;151
False;MoveNorth;MoveSouth;MoveNorthEast;MoveNorth;11;7;11;9;1;152
False;MoveNorthWest;MoveSouth;MoveNorth;MoveNorth;11;7;11;9;1;153
False;MoveNorthWest;MoveSouth;MoveNorth;MoveNorth;11;7;11;9;1;154
False;MoveNorthWest;MoveSouth;MoveNorth;MoveNorth;11;7;11;9;1;155
False;MoveNorthWest;MoveSouth;MoveNorth;MoveNorth;11;7;11;9;1;156
False;MoveSouth;MoveSouthWest;MoveNorth;MoveNorth;11;7;11;9;1;157
False;MoveSouth;MoveSouthWest;MoveNorth;MoveNorth;11;7;11;9;1;158
False;MoveNorthEast;MoveWest;MoveNorth;MoveNorth;11;7;11;9;1;159
False;MoveNorthEast;MoveWest;MoveNorth;MoveNorth;11;7;11;9;1;160
False;MoveSouth;MoveWest;MoveNorth;MoveNorth;11;7;11;9;1;161
False;MoveSouth;MoveWest;MoveNorth;MoveNorth;11;7;11;9;1;162
False;MoveNorthEast;MoveSouthWest;MoveNorth;MoveNorth;11;7;11;9;1;163
False;MoveNorthEast;MoveSouthWest;MoveNorth;MoveNorth;11;7;11;9;1;164
False;MoveSouth;MoveWest;MoveNorth;MoveNorth;11;7;11;9;1;165
False;MoveSouth;MoveWest;MoveNorth;MoveNorth;11;7;11;9;1;166
False;MoveNorthEast;MoveSouthWest;MoveNorth;MoveNorthWest;11;7;11;9;1;167
False;MoveNorthEast;MoveSouthWest;MoveNorth;MoveNorthWest;11;7;11;9;1;168
False;MoveSouth;MoveWest;MoveNorth;MoveWest;11;7;11;9;1;169
False;MoveSouth;MoveWest;MoveNorth;MoveWest;11;7;11;9;1;170
False;MoveSouthWest;MoveWest;MoveNorthWest;MoveWest;11;7;11;9;1;171
False;MoveSouthWest;MoveWest;MoveNorthWest;MoveWest;12;7;11;9;1;172
False;MoveSouthEast;MoveSouthWest;MoveWest;MoveWest;12;7;11;9;1;173
False;MoveSouthEast;MoveSouthWest;MoveWest;MoveWest;12;7;11;9;1;174
False;MoveEast;DropObject;MoveWest;MoveWest;12;7;11;9;1;175
False;MoveEast;DropObject;MoveWest;MoveWest;12;8;11;9;1;176
False;MoveEast;MoveEast;MoveWest;MoveWest;12;8;11;9;1;177
False;MoveEast;MoveEast;MoveWest;MoveWest;12;8;11;9;1;178
False;MoveEast;MoveNorthEast;MoveWest;MoveWest;12;8;11;9;1;179
False;MoveEast;MoveNorthEast;MoveWest;MoveWest;12;8;11;9;1;180
False;MoveEast;MoveEast;MoveWest;MoveNorthWest;12;8;11;9;1;181
False;MoveEast;MoveEast;MoveWest;MoveNorthWest;12;8;11;9;1;182
False;MoveEast;GrabObject;MoveWest;MoveWest;12;8;11;9;1;183
False;MoveEast;GrabObject;MoveWest;MoveWest;12;8;11;9;1;184
False;MoveEast;MoveWest;MoveNorthWest;OpenDoorAction;12;8;11;9;1;185
False;MoveEast;MoveWest;MoveNorthWest;OpenDoorAction;12;8;11;10;1;186
False;MoveEast;MoveWest;MoveWest;MoveNorth;12;8;11;10;1;187
False;MoveEast;MoveWest;MoveWest;MoveNorth;12;8;11;11;1;188
False;MoveNorthEast;MoveWest;OpenDoorAction;MoveNorthWest;12;8;11;11;1;189
False;MoveNorthEast;MoveWest;OpenDoorAction;MoveNorthWest;12;8;12;11;1;190
False;MoveNorth;DropObject;MoveNorth;MoveNorthWest;12;8;12;11;1;191
False;MoveNorth;DropObject;MoveNorth;MoveNorthWest;12;9;13;11;1;192
False;MoveNorth;MoveEast;MoveNorthWest;MoveSouth;12;9;13;11;1;193
False;MoveNorth;MoveEast;MoveNorthWest;MoveSouth;12;9;13;11;1;194
False;MoveNorth;MoveEast;MoveNorthWest;MoveNorthEast;12;9;13;11;1;195
False;MoveNorth;MoveEast;MoveNorthWest;MoveNorthEast;12;9;13;11;1;196
False;MoveNorth;MoveSouthEast;GrabObject;GrabObject;12;9;13;11;1;197
False;MoveNorth;MoveSouthEast;GrabObject;GrabObject;12;9;14;12;1;198
False;MoveNorth;GrabObject;MoveSouthEast;MoveSouth;12;9;14;12;1;199
False;MoveNorth;GrabObject;MoveSouthEast;MoveSouth;12;9;14;12;1;200
False;MoveNorth;MoveNorthWest;MoveSouthEast;MoveSouthEast;12;9;14;12;1;201
False;MoveNorth;MoveNorthWest;MoveSouthEast;MoveSouthEast;12;9;14;12;1;202
False;MoveNorth;MoveNorthWest;MoveSouthEast;MoveSouthEast;12;9;14;12;1;203
False;MoveNorth;MoveNorthWest;MoveSouthEast;MoveSouthEast;12;9;14;12;1;204
False;MoveNorth;MoveWest;MoveSouthEast;MoveSouthEast;12;9;14;12;1;205
False;MoveNorth;MoveWest;MoveSouthEast;MoveSouthEast;12;9;14;12;1;206
False;MoveNorth;DropObject;MoveEast;MoveEast;12;9;14;12;1;207
True;MoveNorth;DropObject;MoveEast;MoveEast;12;10;14;12;1;208
