done;baseagent0_acts;baseagent1_acts;baseagent2_acts;baseagent3_acts;baseagent0_mssg;baseagent1_mssg;baseagent2_mssg;baseagent3_mssg;world_nr;tick_nr
False;MoveEast;MoveEast;MoveNorthWest;MoveSouthWest;1;1;3;4;1;50
False;MoveEast;MoveEast;GrabObject;MoveSouth;1;1;3;4;1;51
False;MoveEast;MoveEast;GrabObject;MoveSouth;1;1;4;4;1;52
False;MoveEast;MoveEast;MoveSouthEast;MoveSouth;1;1;4;4;1;53
False;MoveEast;MoveEast;MoveSouthEast;MoveSouth;1;1;4;4;1;54
False;MoveEast;MoveEast;MoveSouthEast;MoveSouth;1;1;4;4;1;55
False;MoveEast;MoveEast;MoveSouthEast;MoveSouth;1;1;4;4;1;56
False;OpenDoorAction;OpenDoorAction;MoveSouthEast;MoveSouthEast;1;1;4;4;1;57
False;OpenDoorAction;OpenDoorAction;MoveSouthEast;MoveSouthEast;2;2;4;4;1;58
False;MoveNorth;MoveNorth;MoveSouthEast;MoveEast;2;2;4;4;1;59
False;MoveNorth;MoveNorth;MoveSouthEast;MoveEast;3;3;4;4;1;60
False;GrabObject;GrabObject;MoveSouth;MoveEast;3;3;4;4;1;61
False;GrabObject;GrabObject;MoveSouth;MoveEast;4;4;4;4;1;62
False;MoveSouthEast;MoveSouthEast;MoveSouth;MoveEast;4;4;4;4;1;63
False;MoveSouthEast;MoveSouthEast;MoveSouth;MoveEast;4;5;4;4;1;64
False;MoveSouthEast;MoveSouthEast;MoveSouth;MoveEast;4;5;4;4;1;65
False;MoveSouthEast;MoveSouthEast;MoveSouth;MoveEast;4;5;4;4;1;66
False;MoveSouthEast;MoveSouthEast;MoveSouth;MoveEast;4;5;4;4;1;67
False;MoveSouthEast;MoveSouthEast;MoveSouth;MoveEast;4;5;4;4;1;68
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;4;5;4;4;1;69
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;4;5;4;4;1;70
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;4;5;4;4;1;71
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;4;5;4;4;1;72
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;4;5;4;4;1;73
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;4;5;4;4;1;74
False;MoveSouthWest;MoveSouthWest;MoveSouth;MoveSouthEast;4;5;4;4;1;75
False;MoveSouthWest;MoveSouthWest;MoveSouth;MoveSouthEast;4;5;4;4;1;76
False;MoveWest;MoveWest;MoveSouth;MoveEast;4;5;4;4;1;77
False;MoveWest;MoveWest;MoveSouth;MoveEast;4;5;4;4;1;78
False;MoveWest;MoveWest;MoveSouthWest;MoveEast;4;5;4;4;1;79
False;MoveWest;MoveWest;MoveSouthWest;MoveEast;4;5;4;4;1;80
False;MoveWest;OpenDoorAction;MoveWest;MoveSouthEast;4;5;4;4;1;81
False;MoveWest;OpenDoorAction;MoveWest;MoveSouthEast;4;6;4;4;1;82
False;MoveWest;MoveNorth;MoveWest;DropObject;4;6;4;4;1;83
False;MoveWest;MoveNorth;MoveWest;DropObject;4;7;4;5;1;84
False;MoveSouthWest;MoveNorthWest;MoveSouthWest;MoveNorthWest;4;7;4;5;1;85
False;MoveSouthWest;MoveNorthWest;MoveSouthWest;MoveNorthWest;4;7;4;6;1;86
False;DropObject;MoveNorthWest;MoveWest;MoveNorthWest;4;7;4;6;1;87
False;DropObject;MoveNorthWest;MoveWest;MoveNorthWest;5;7;4;6;1;88
False;MoveWest;MoveSouth;MoveSouthWest;MoveWest;5;7;4;6;1;89
False;MoveWest;MoveSouth;MoveSouthWest;MoveWest;6;7;4;6;1;90
False;MoveWest;MoveNorthEast;MoveWest;MoveWest;6;7;4;6;1;91
False;MoveWest;MoveNorthEast;MoveWest;MoveWest;6;7;4;6;1;92
False;MoveWest;MoveSouth;MoveWest;MoveWest;6;7;4;6;1;93
False;MoveWest;MoveSouth;MoveWest;MoveWest;6;7;4;6;1;94
False;MoveWest;MoveNorthEast;MoveSouthWest;MoveWest;6;7;4;6;1;95
False;MoveWest;MoveNorthEast;MoveSouthWest;MoveWest;6;7;4;6;1;96
False;MoveWest;GrabObject;DropObject;MoveWest;6;7;4;6;1;97
False;MoveWest;GrabObject;DropObject;MoveWest;6;8;5;6;1;98
False;MoveWest;MoveSouth;MoveEast;MoveWest;6;8;5;6;1;99
False;MoveWest;MoveSouth;MoveEast;MoveWest;6;8;5;6;1;100
False;MoveWest;MoveSouth;MoveNorthEast;MoveWest;6;8;5;6;1;101
False;MoveWest;MoveSouth;MoveNorthEast;MoveWest;6;8;5;6;1;102
False;MoveNorthWest;MoveSouthWest;MoveEast;MoveWest;6;8;5;6;1;103
False;MoveNorthWest;MoveSouthWest;MoveEast;MoveWest;6;8;5;6;1;104
False;MoveWest;MoveSouthWest;GrabObject;MoveWest;6;8;5;6;1;105
False;MoveWest;MoveSouthWest;GrabObject;MoveWest;6;8;5;6;1;106
False;OpenDoorAction;MoveSouthWest;MoveWest;MoveWest;6;8;5;6;1;107
False;OpenDoorAction;MoveSouthWest;MoveWest;MoveWest;7;8;5;6;1;108
False;MoveNorth;DropObject;MoveWest;MoveNorthWest;7;8;5;6;1;109
False;MoveNorth;DropObject;MoveWest;MoveNorthWest;8;9;5;6;1;110
False;MoveNorthWest;;MoveWest;MoveNorth;8;9;5;6;1;111
False;MoveNorthWest;GrabObject;MoveWest;MoveNorth;8;9;5;6;1;112
False;MoveNorthWest;GrabObject;DropObject;MoveNorth;8;9;5;6;1;113
False;MoveNorthWest;MoveNorth;DropObject;MoveNorth;8;9;6;6;1;114
False;MoveSouth;MoveNorth;MoveEast;MoveNorth;8;9;6;6;1;115
False;MoveSouth;GrabObject;MoveEast;MoveNorth;8;9;6;6;1;116
False;MoveNorthEast;GrabObject;MoveNorthEast;MoveNorth;8;9;6;6;1;117
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveNorth;8;9;6;6;1;118
False;MoveSouth;MoveWest;MoveEast;MoveNorth;8;9;6;6;1;119
False;MoveSouth;MoveWest;MoveEast;MoveNorth;8;9;6;6;1;120
False;MoveNorthEast;MoveWest;GrabObject;MoveNorth;8;9;6;6;1;121
False;MoveNorthEast;MoveWest;GrabObject;MoveNorth;8;9;6;6;1;122
False;MoveSouth;MoveWest;;MoveNorth;8;9;6;6;1;123
False;MoveSouth;DropObject;GrabObject;MoveNorth;8;9;6;6;1;124
True;MoveNorthEast;DropObject;GrabObject;MoveNorth;8;10;6;6;1;125
