done;baseagent0_acts;baseagent1_acts;liaragent_acts;baseagent0_mssg;baseagent1_mssg;liaragent_mssg;world_nr;tick_nr
False;MoveSouthEast;MoveEast;MoveNorthWest;18;18;18;1;37
False;MoveSouthEast;MoveEast;MoveNorthWest;19;19;19;1;38
False;MoveEast;MoveEast;GrabObject;19;19;19;1;39
False;MoveEast;MoveEast;GrabObject;20;20;20;1;40
False;MoveEast;MoveEast;MoveSouthEast;20;20;20;1;41
False;MoveEast;MoveEast;MoveSouthEast;21;21;21;1;42
False;MoveEast;MoveEast;MoveSouthWest;21;21;21;1;43
False;MoveEast;MoveEast;MoveSouthWest;22;22;22;1;44
False;OpenDoorAction;MoveEast;MoveSouthWest;22;22;22;1;45
False;OpenDoorAction;MoveEast;MoveSouthWest;23;23;23;1;46
False;MoveNorth;MoveEast;MoveWest;23;23;23;1;47
False;MoveNorth;MoveEast;MoveWest;24;24;24;1;48
False;MoveNorthWest;MoveEast;MoveSouthWest;24;24;24;1;49
False;MoveNorthWest;MoveEast;MoveSouthWest;25;25;25;1;50
False;MoveNorthWest;MoveEast;MoveSouth;25;25;25;1;51
False;MoveNorthWest;MoveEast;MoveSouth;26;26;26;1;52
False;MoveSouth;MoveEast;MoveSouth;26;26;26;1;53
False;MoveSouth;MoveEast;MoveSouth;27;27;27;1;54
False;MoveNorthEast;MoveEast;MoveSouth;27;27;27;1;55
False;MoveNorthEast;MoveEast;MoveSouth;28;28;28;1;56
False;MoveSouth;OpenDoorAction;MoveSouthEast;28;28;28;1;57
False;MoveSouth;OpenDoorAction;MoveSouthEast;29;29;29;1;58
False;MoveNorthEast;MoveNorth;MoveEast;29;29;29;1;59
False;MoveNorthEast;MoveNorth;MoveEast;30;30;30;1;60
False;MoveSouth;GrabObject;MoveEast;30;30;30;1;61
False;MoveSouth;GrabObject;MoveEast;31;31;31;1;62
False;MoveNorthEast;MoveSouthEast;MoveEast;31;31;31;1;63
False;MoveNorthEast;MoveSouthEast;MoveEast;32;32;32;1;64
False;MoveSouth;MoveSouthEast;MoveEast;32;32;32;1;65
False;MoveSouth;MoveSouthEast;MoveEast;33;33;33;1;66
False;MoveSouthWest;MoveSouthEast;MoveEast;33;33;33;1;67
False;MoveSouthWest;MoveSouthEast;MoveEast;34;34;34;1;68
False;MoveSouthWest;MoveSouth;MoveEast;34;34;34;1;69
False;MoveSouthWest;MoveSouth;MoveEast;35;35;35;1;70
False;MoveWest;MoveSouth;MoveEast;35;35;35;1;71
False;MoveWest;MoveSouth;MoveEast;36;36;36;1;72
False;MoveWest;MoveSouth;MoveEast;36;36;36;1;73
False;MoveWest;MoveSouth;MoveEast;37;37;37;1;74
False;MoveNorthWest;MoveSouthWest;MoveSouthEast;37;37;37;1;75
False;MoveNorthWest;MoveSouthWest;MoveSouthEast;38;38;38;1;76
False;MoveNorth;MoveWest;MoveEast;38;38;38;1;77
False;MoveNorth;MoveWest;MoveEast;39;39;39;1;78
False;MoveNorth;MoveWest;MoveEast;39;39;39;1;79
False;MoveNorth;MoveWest;MoveEast;40;40;40;1;80
False;MoveNorth;MoveWest;MoveSouthEast;40;40;40;1;81
False;MoveNorth;MoveWest;MoveSouthEast;41;41;41;1;82
False;MoveNorth;MoveWest;DropObject;41;41;41;1;83
False;MoveNorth;MoveWest;DropObject;42;42;42;1;84
False;MoveNorth;MoveSouthWest;MoveNorthEast;42;42;42;1;85
False;MoveNorth;MoveSouthWest;MoveNorthEast;43;43;43;1;86
False;MoveNorth;DropObject;MoveNorthEast;43;43;43;1;87
False;MoveNorth;DropObject;MoveNorthEast;44;44;44;1;88
False;MoveNorth;MoveNorthWest;MoveEast;44;44;44;1;89
False;MoveNorth;MoveNorthWest;MoveEast;45;45;45;1;90
False;MoveNorth;MoveWest;MoveEast;45;45;45;1;91
False;MoveNorth;MoveWest;MoveEast;46;46;46;1;92
False;MoveNorth;MoveWest;MoveEast;46;46;46;1;93
False;MoveNorth;MoveWest;MoveEast;47;47;47;1;94
False;MoveNorthEast;MoveWest;MoveNorthEast;47;47;47;1;95
False;MoveNorthEast;MoveWest;MoveNorthEast;48;48;48;1;96
False;MoveEast;MoveWest;MoveNorth;48;48;48;1;97
False;MoveEast;MoveWest;MoveNorth;49;49;49;1;98
False;MoveNorthEast;MoveWest;MoveNorth;49;49;49;1;99
False;MoveNorthEast;MoveWest;MoveNorth;50;50;50;1;100
False;MoveEast;MoveWest;MoveNorth;50;50;50;1;101
False;MoveEast;MoveWest;MoveNorth;51;51;51;1;102
False;OpenDoorAction;MoveWest;MoveNorthWest;51;51;51;1;103
False;OpenDoorAction;MoveWest;MoveNorthWest;52;52;52;1;104
False;MoveNorth;MoveWest;MoveWest;52;52;52;1;105
False;MoveNorth;MoveWest;MoveWest;53;53;53;1;106
False;MoveNorthWest;MoveWest;MoveWest;53;53;53;1;107
False;MoveNorthWest;MoveWest;MoveWest;54;54;54;1;108
False;MoveNorthWest;MoveWest;MoveWest;54;54;54;1;109
False;MoveNorthWest;MoveWest;MoveWest;55;55;55;1;110
False;GrabObject;MoveWest;MoveWest;55;55;55;1;111
False;GrabObject;MoveWest;MoveWest;56;56;56;1;112
False;MoveSouthEast;MoveNorthWest;MoveWest;56;56;56;1;113
False;MoveSouthEast;MoveNorthWest;MoveWest;57;57;57;1;114
False;MoveSouthEast;MoveNorth;MoveWest;57;57;57;1;115
False;MoveSouthEast;MoveNorth;MoveWest;58;58;58;1;116
False;MoveSouthWest;MoveNorth;MoveNorthWest;58;58;58;1;117
False;MoveSouthWest;MoveNorth;MoveNorthWest;59;59;59;1;118
False;MoveSouthWest;MoveNorth;MoveWest;59;59;59;1;119
False;MoveSouthWest;MoveNorth;MoveWest;60;60;60;1;120
False;MoveWest;MoveNorth;OpenDoorAction;60;60;60;1;121
False;MoveWest;MoveNorth;OpenDoorAction;61;61;61;1;122
False;MoveSouthWest;MoveNorth;MoveNorth;61;61;61;1;123
False;MoveSouthWest;MoveNorth;MoveNorth;62;62;62;1;124
False;MoveSouth;MoveNorth;MoveNorthWest;62;62;62;1;125
False;MoveSouth;MoveNorth;MoveNorthWest;63;63;63;1;126
False;MoveSouth;MoveNorth;MoveNorthWest;63;63;63;1;127
False;MoveSouth;MoveNorth;MoveNorthWest;64;64;64;1;128
False;MoveSouth;MoveNorth;GrabObject;64;64;64;1;129
False;MoveSouth;MoveNorth;GrabObject;65;65;65;1;130
False;MoveSouth;MoveNorth;MoveSouthEast;65;65;65;1;131
False;MoveSouth;MoveNorth;MoveSouthEast;66;66;66;1;132
False;MoveSouth;MoveNorthEast;MoveSouthEast;66;66;66;1;133
False;MoveSouth;MoveNorthEast;MoveSouthEast;67;67;67;1;134
False;MoveSouth;MoveEast;MoveSouthEast;67;67;67;1;135
False;MoveSouth;MoveEast;MoveSouthEast;68;68;68;1;136
False;MoveSouth;MoveNorthEast;MoveSouthEast;68;68;68;1;137
False;MoveSouth;MoveNorthEast;MoveSouthEast;69;69;69;1;138
False;MoveSouth;MoveEast;MoveEast;69;69;69;1;139
False;MoveSouth;MoveEast;MoveEast;70;70;70;1;140
False;MoveSouth;OpenDoorAction;MoveEast;70;70;70;1;141
False;MoveSouth;OpenDoorAction;MoveEast;71;71;71;1;142
False;MoveSouthEast;MoveNorth;MoveEast;71;71;71;1;143
False;MoveSouthEast;MoveNorth;MoveEast;72;72;72;1;144
False;MoveEast;MoveNorthWest;MoveEast;72;72;72;1;145
False;MoveEast;MoveNorthWest;MoveEast;73;73;73;1;146
False;MoveEast;MoveNorthWest;MoveEast;73;73;73;1;147
False;MoveEast;MoveNorthWest;MoveEast;74;74;74;1;148
False;MoveEast;MoveSouth;MoveEast;74;74;74;1;149
False;MoveEast;MoveSouth;MoveEast;75;75;75;1;150
False;MoveSouthEast;MoveNorthEast;MoveSouthEast;75;75;75;1;151
False;MoveSouthEast;MoveNorthEast;MoveSouthEast;76;76;76;1;152
False;MoveEast;MoveSouth;MoveSouth;76;76;76;1;153
False;MoveEast;MoveSouth;MoveSouth;77;77;77;1;154
False;MoveSouthEast;MoveNorthEast;MoveSouth;77;77;77;1;155
False;MoveSouthEast;MoveNorthEast;MoveSouth;78;78;78;1;156
False;MoveEast;MoveSouth;MoveSouth;78;78;78;1;157
False;MoveEast;MoveSouth;MoveSouth;79;79;79;1;158
False;MoveEast;MoveNorthEast;MoveSouthWest;79;79;79;1;159
False;MoveEast;MoveNorthEast;MoveSouthWest;80;80;80;1;160
False;MoveSouthEast;MoveSouth;MoveWest;80;80;80;1;161
False;MoveSouthEast;MoveSouth;MoveWest;81;81;81;1;162
False;DropObject;MoveSouthWest;MoveWest;81;81;81;1;163
False;DropObject;MoveSouthWest;MoveWest;82;82;82;1;164
False;MoveNorthEast;MoveSouthWest;MoveWest;82;82;82;1;165
False;MoveNorthEast;MoveSouthWest;MoveWest;83;83;83;1;166
False;MoveNorthEast;MoveSouthWest;MoveWest;83;83;83;1;167
False;MoveNorthEast;MoveSouthWest;MoveWest;84;84;84;1;168
False;MoveNorthEast;MoveWest;MoveSouthWest;84;84;84;1;169
False;MoveNorthEast;MoveWest;MoveSouthWest;85;85;85;1;170
False;MoveEast;MoveSouthWest;DropObject;85;85;85;1;171
False;MoveEast;MoveSouthWest;DropObject;86;86;86;1;172
False;MoveEast;MoveSouth;MoveSouth;86;86;86;1;173
False;MoveEast;MoveSouth;MoveSouth;87;87;87;1;174
False;MoveEast;MoveSouth;GrabObject;87;87;87;1;175
False;MoveEast;MoveSouth;GrabObject;88;88;88;1;176
False;MoveEast;MoveSouth;MoveWest;88;88;88;1;177
False;MoveEast;MoveSouth;MoveWest;89;89;89;1;178
False;MoveEast;MoveSouth;MoveWest;89;89;89;1;179
False;MoveEast;MoveSouth;MoveWest;90;90;90;1;180
False;MoveNorthEast;MoveSouth;MoveWest;90;90;90;1;181
False;MoveNorthEast;MoveSouth;MoveWest;91;91;91;1;182
False;MoveNorth;MoveSouth;DropObject;91;91;91;1;183
False;MoveNorth;MoveSouth;DropObject;92;92;92;1;184
