done;strongagent_acts;strongagent1_acts;blindagent_acts;secondblind_acts;thirdblind_acts;fourthblind_acts;strongagent_mssg;strongagent1_mssg;blindagent_mssg;secondblind_mssg;thirdblind_mssg;fourthblind_mssg;world_nr;tick_nr
False;MoveEast;MoveNorth;MoveEast;MoveNorthEast;MoveSouth;MoveEast;1;2;1;3;4;1;1;47
False;MoveEast;MoveNorth;MoveEast;MoveNorthEast;MoveSouth;MoveEast;1;3;1;3;4;1;1;48
False;MoveEast;MoveNorthWest;MoveEast;MoveSouth;MoveSouthEast;MoveEast;1;3;1;3;4;1;1;49
False;MoveEast;MoveNorthWest;MoveEast;MoveSouth;MoveSouthEast;MoveEast;1;3;1;3;4;1;1;50
False;MoveEast;MoveNorthWest;MoveEast;MoveNorthEast;MoveSouthEast;MoveEast;1;3;1;3;4;1;1;51
False;MoveEast;MoveNorthWest;MoveEast;MoveNorthEast;MoveSouthEast;MoveEast;1;3;1;3;4;1;1;52
False;MoveEast;MoveSouth;MoveEast;MoveSouth;MoveSouthEast;MoveEast;1;3;1;3;4;1;1;53
False;MoveEast;MoveSouth;MoveEast;MoveSouth;MoveSouthEast;MoveEast;1;3;1;3;4;1;1;54
False;MoveEast;MoveNorthEast;MoveEast;MoveSouthWest;MoveEast;MoveEast;1;3;1;3;4;1;1;55
False;MoveEast;MoveNorthEast;MoveEast;MoveSouthWest;MoveEast;MoveEast;1;3;1;4;4;1;1;56
False;OpenDoorAction;MoveSouth;OpenDoorAction;MoveSouthEast;MoveEast;MoveEast;1;3;1;4;4;1;1;57
False;OpenDoorAction;MoveSouth;OpenDoorAction;MoveSouthEast;MoveEast;MoveEast;2;3;2;4;4;1;1;58
False;MoveNorth;MoveNorthEast;MoveNorth;MoveEast;MoveEast;OpenDoorAction;2;3;2;4;4;1;1;59
False;MoveNorth;MoveNorthEast;MoveNorth;MoveEast;MoveEast;OpenDoorAction;3;3;3;4;4;2;1;60
False;GrabObject;MoveSouth;MoveNorthWest;MoveEast;MoveEast;MoveNorth;3;3;3;4;4;2;1;61
False;GrabObject;MoveSouth;MoveNorthWest;MoveEast;MoveEast;MoveNorth;4;3;3;4;4;3;1;62
False;MoveSouthEast;MoveNorthEast;MoveNorthWest;MoveEast;MoveEast;MoveNorthWest;4;3;3;4;4;3;1;63
False;MoveSouthEast;MoveNorthEast;MoveNorthWest;MoveEast;MoveEast;MoveNorthWest;5;3;3;4;4;3;1;64
False;MoveEast;MoveSouth;MoveSouth;MoveEast;MoveEast;MoveNorthWest;5;3;3;4;4;3;1;65
False;MoveEast;MoveSouth;MoveSouth;MoveEast;MoveEast;MoveNorthWest;5;3;3;4;4;3;1;66
False;MoveNorthEast;MoveSouthWest;MoveNorthEast;MoveEast;MoveSouthEast;MoveSouth;5;3;3;4;4;3;1;67
False;MoveNorthEast;MoveSouthWest;MoveNorthEast;MoveEast;MoveSouthEast;MoveSouth;5;4;3;4;4;3;1;68
False;MoveNorth;MoveSouthWest;MoveSouth;OpenDoorAction;MoveSouth;MoveNorthEast;5;4;3;4;4;3;1;69
False;MoveNorth;MoveSouthWest;MoveSouth;OpenDoorAction;MoveSouth;MoveNorthEast;5;4;3;5;4;3;1;70
False;MoveNorth;MoveWest;MoveNorthEast;MoveNorth;MoveSouth;MoveSouth;5;4;3;5;4;3;1;71
False;MoveNorth;MoveWest;MoveNorthEast;MoveNorth;MoveSouth;MoveSouth;5;4;3;6;4;3;1;72
False;MoveNorth;MoveWest;MoveSouth;MoveNorthWest;MoveSouth;MoveNorthEast;5;4;3;6;4;3;1;73
False;MoveNorth;MoveWest;MoveSouth;MoveNorthWest;MoveSouth;MoveNorthEast;5;4;3;6;4;3;1;74
False;MoveNorthWest;MoveNorthWest;MoveNorthEast;MoveNorthWest;MoveSouth;MoveSouth;5;4;3;6;4;3;1;75
False;MoveNorthWest;MoveNorthWest;MoveNorthEast;MoveNorthWest;MoveSouth;MoveSouth;5;4;3;6;4;3;1;76
False;MoveNorthWest;MoveNorth;MoveSouth;GrabObject;MoveSouth;MoveNorthEast;5;4;3;6;4;3;1;77
False;MoveNorthWest;MoveNorth;MoveSouth;GrabObject;MoveSouth;MoveNorthEast;5;4;3;7;4;3;1;78
False;MoveWest;MoveNorth;MoveSouthWest;MoveSouthEast;MoveSouth;MoveSouth;5;4;3;7;4;3;1;79
False;MoveWest;MoveNorth;MoveSouthWest;MoveSouthEast;MoveSouth;MoveSouth;5;4;4;7;4;3;1;80
False;OpenDoorAction;MoveNorth;MoveSouthWest;MoveSouthEast;MoveSouth;MoveSouthWest;5;4;4;7;4;3;1;81
False;OpenDoorAction;MoveNorth;MoveSouthWest;MoveSouthEast;MoveSouth;MoveSouthWest;6;4;4;7;4;4;1;82
False;MoveNorth;MoveNorth;MoveWest;MoveSouthEast;MoveSouth;MoveSouthEast;6;4;4;7;4;4;1;83
False;MoveNorth;MoveNorth;MoveWest;MoveSouthEast;MoveSouth;MoveSouthEast;7;4;4;7;4;4;1;84
False;MoveNorthWest;MoveNorth;MoveWest;MoveSouthEast;MoveSouth;MoveEast;7;4;4;7;4;4;1;85
False;MoveNorthWest;MoveNorth;MoveWest;MoveSouthEast;MoveSouth;MoveEast;7;4;4;7;4;4;1;86
False;GrabObject;MoveNorth;MoveWest;MoveEast;MoveSouthWest;MoveEast;7;4;4;7;4;4;1;87
False;GrabObject;MoveNorth;MoveWest;MoveEast;MoveSouthWest;MoveEast;8;4;4;7;4;4;1;88
False;MoveSouthEast;MoveNorth;MoveWest;MoveEast;MoveSouthWest;MoveEast;8;4;4;7;4;4;1;89
False;MoveSouthEast;MoveNorth;MoveWest;MoveEast;MoveSouthWest;MoveEast;8;4;4;7;4;4;1;90
False;MoveSouthEast;MoveNorth;MoveWest;MoveEast;MoveSouthWest;MoveEast;8;4;4;7;4;4;1;91
False;MoveSouthEast;MoveNorth;MoveWest;MoveEast;MoveSouthWest;MoveEast;8;4;4;7;4;4;1;92
False;MoveSouthEast;MoveNorth;MoveWest;MoveEast;MoveWest;MoveEast;8;4;4;7;4;4;1;93
False;MoveSouthEast;MoveNorth;MoveWest;MoveEast;MoveWest;MoveEast;8;4;4;7;4;4;1;94
False;MoveSouthEast;MoveNorthEast;MoveWest;MoveEast;MoveWest;OpenDoorAction;8;4;4;7;4;4;1;95
False;MoveSouthEast;MoveNorthEast;MoveWest;MoveEast;MoveWest;OpenDoorAction;8;4;4;7;4;5;1;96
False;MoveSouth;MoveEast;MoveWest;MoveEast;MoveSouthWest;MoveNorth;8;4;4;7;4;5;1;97
False;MoveSouth;MoveEast;MoveWest;MoveEast;MoveSouthWest;MoveNorth;8;4;4;7;4;6;1;98
False;MoveSouth;MoveNorthEast;MoveNorthWest;MoveSouthEast;DropObject;MoveNorthWest;8;4;4;7;4;6;1;99
False;MoveSouth;MoveNorthEast;MoveNorthWest;MoveSouthEast;DropObject;MoveNorthWest;8;4;4;7;5;6;1;100
False;MoveSouth;MoveEast;MoveNorth;MoveSouth;MoveNorthWest;MoveNorthWest;8;4;4;7;5;6;1;101
False;MoveSouth;MoveEast;MoveNorth;MoveSouth;MoveNorthWest;MoveNorthWest;8;4;4;7;6;6;1;102
False;MoveSouth;OpenDoorAction;MoveNorth;MoveSouth;MoveNorthWest;MoveSouth;8;4;4;7;6;6;1;103
False;MoveSouth;OpenDoorAction;MoveNorth;MoveSouth;MoveNorthWest;MoveSouth;8;5;4;7;6;6;1;104
False;MoveSouth;MoveNorth;MoveNorth;MoveSouth;MoveNorthWest;MoveNorthEast;8;5;4;7;6;6;1;105
False;MoveSouth;MoveNorth;MoveNorth;MoveSouth;MoveNorthWest;MoveNorthEast;8;6;4;7;6;6;1;106
False;MoveSouth;MoveNorthWest;MoveNorth;MoveSouthWest;MoveWest;MoveSouth;8;6;4;7;6;6;1;107
False;MoveSouth;MoveNorthWest;MoveNorth;MoveSouthWest;MoveWest;MoveSouth;8;6;4;7;6;6;1;108
False;MoveSouth;MoveNorthWest;MoveNorth;MoveSouthWest;MoveWest;MoveNorthEast;8;6;4;7;6;6;1;109
False;MoveSouth;MoveNorthWest;MoveNorth;MoveSouthWest;MoveWest;MoveNorthEast;8;6;4;7;6;6;1;110
False;MoveSouth;GrabObject;MoveNorth;MoveSouthWest;MoveWest;MoveSouth;8;6;4;7;6;6;1;111
False;MoveSouth;GrabObject;MoveNorth;MoveSouthWest;MoveWest;MoveSouth;8;7;4;7;6;6;1;112
False;MoveSouth;MoveSouthEast;MoveNorth;MoveWest;MoveWest;MoveNorthEast;8;7;4;7;6;6;1;113
False;MoveSouth;MoveSouthEast;MoveNorth;MoveWest;MoveWest;MoveNorthEast;8;7;4;7;6;6;1;114
False;MoveSouthWest;MoveSouthEast;MoveNorth;MoveWest;MoveWest;MoveSouth;8;7;4;7;6;6;1;115
False;MoveSouthWest;MoveSouthEast;MoveNorth;MoveWest;MoveWest;MoveSouth;8;7;4;7;6;6;1;116
False;MoveWest;MoveSouthWest;MoveNorth;MoveSouthWest;MoveWest;MoveSouthWest;8;7;4;7;6;6;1;117
False;MoveWest;MoveSouthWest;MoveNorth;MoveSouthWest;MoveWest;MoveSouthWest;8;7;4;7;6;7;1;118
False;MoveWest;MoveSouthWest;MoveNorthEast;DropObject;MoveWest;MoveSouth;8;7;4;7;6;7;1;119
False;MoveWest;MoveSouthWest;MoveNorthEast;DropObject;MoveWest;MoveSouth;8;7;4;8;6;7;1;120
False;MoveSouthWest;MoveWest;MoveEast;MoveNorthWest;MoveWest;OpenDoorAction;8;7;4;8;6;7;1;121
False;MoveSouthWest;MoveWest;MoveEast;MoveNorthWest;MoveWest;OpenDoorAction;8;7;4;9;6;8;1;122
False;MoveWest;MoveSouthWest;MoveNorthEast;MoveNorthWest;MoveWest;MoveNorth;8;7;4;9;6;8;1;123
False;MoveWest;MoveSouthWest;MoveNorthEast;MoveNorthWest;MoveWest;MoveNorth;8;7;4;9;6;9;1;124
False;MoveSouthWest;MoveSouth;MoveEast;MoveNorthWest;MoveNorthWest;MoveNorthWest;8;7;4;9;6;9;1;125
False;MoveSouthWest;MoveSouth;MoveEast;MoveNorthWest;MoveNorthWest;MoveNorthWest;8;7;4;9;6;9;1;126
False;MoveWest;MoveSouth;OpenDoorAction;MoveWest;MoveNorth;MoveNorthWest;8;7;4;9;6;9;1;127
False;MoveWest;MoveSouth;OpenDoorAction;MoveWest;MoveNorth;MoveNorthWest;8;7;5;9;6;9;1;128
False;MoveWest;MoveSouth;MoveNorth;MoveWest;MoveNorth;MoveSouth;8;7;5;9;6;9;1;129
False;MoveWest;MoveSouth;MoveNorth;MoveWest;MoveNorth;MoveSouth;8;7;6;9;6;9;1;130
False;MoveSouthWest;MoveSouth;MoveNorthWest;MoveWest;MoveNorth;MoveNorthEast;8;7;6;9;6;9;1;131
False;MoveSouthWest;MoveSouth;MoveNorthWest;MoveWest;MoveNorth;MoveNorthEast;8;7;6;9;6;9;1;132
False;DropObject;MoveSouth;GrabObject;MoveWest;MoveNorth;MoveSouth;8;7;6;9;6;9;1;133
False;DropObject;MoveSouth;GrabObject;MoveWest;MoveNorth;MoveSouth;9;7;7;9;6;9;1;134
False;MoveNorthEast;MoveSouth;MoveSouthEast;MoveWest;MoveNorth;MoveNorthEast;9;7;7;9;6;9;1;135
False;MoveNorthEast;MoveSouth;MoveSouthEast;MoveWest;MoveNorth;MoveNorthEast;9;7;7;9;6;9;1;136
False;MoveNorthEast;MoveSouth;MoveSouthWest;MoveWest;MoveNorth;MoveSouth;9;7;7;9;6;9;1;137
False;MoveNorthEast;MoveSouth;MoveSouthWest;MoveWest;MoveNorth;MoveSouth;9;7;7;9;6;9;1;138
False;MoveEast;MoveSouth;MoveSouthWest;MoveWest;MoveNorth;MoveNorthEast;9;7;7;9;6;9;1;139
False;MoveEast;MoveSouth;MoveSouthWest;MoveWest;MoveNorth;MoveNorthEast;9;7;7;9;6;9;1;140
False;DropObject;MoveSouth;MoveWest;MoveWest;MoveNorth;MoveSouth;9;7;7;9;6;9;1;141
False;DropObject;MoveSouth;MoveWest;MoveWest;MoveNorth;MoveSouth;10;7;7;9;6;9;1;142
False;MoveWest;MoveSouthEast;MoveSouthWest;MoveWest;MoveNorth;MoveSouthWest;10;7;7;9;6;9;1;143
False;MoveWest;MoveSouthEast;MoveSouthWest;MoveWest;MoveNorth;MoveSouthWest;11;7;7;9;6;10;1;144
False;MoveNorthWest;MoveEast;MoveSouth;MoveNorthWest;MoveNorthEast;MoveSouthEast;11;7;7;9;6;10;1;145
False;MoveNorthWest;MoveEast;MoveSouth;MoveNorthWest;MoveNorthEast;MoveSouthEast;11;7;7;9;6;10;1;146
False;MoveWest;MoveEast;MoveSouth;MoveNorth;MoveEast;MoveEast;11;7;7;9;6;10;1;147
False;MoveWest;MoveEast;MoveSouth;MoveNorth;MoveEast;MoveEast;11;7;7;9;6;10;1;148
False;OpenDoorAction;MoveEast;MoveSouth;MoveNorth;MoveNorthEast;MoveNorthEast;11;7;7;9;6;10;1;149
False;OpenDoorAction;MoveEast;MoveSouth;MoveNorth;MoveNorthEast;MoveNorthEast;12;7;7;9;6;10;1;150
False;MoveNorth;MoveSouthEast;MoveSouth;MoveNorth;MoveEast;MoveNorth;12;7;7;9;6;10;1;151
False;MoveNorth;MoveSouthEast;MoveSouth;MoveNorth;MoveEast;MoveNorth;13;7;7;9;6;10;1;152
False;MoveNorthWest;MoveEast;MoveSouth;MoveNorthEast;OpenDoorAction;MoveNorth;13;7;7;9;6;10;1;153
False;MoveNorthWest;MoveEast;MoveSouth;MoveNorthEast;OpenDoorAction;MoveNorth;13;7;7;9;7;10;1;154
False;MoveNorthWest;MoveSouthEast;MoveSouth;MoveEast;MoveNorth;MoveNorth;13;7;7;9;7;10;1;155
False;MoveNorthWest;MoveSouthEast;MoveSouth;MoveEast;MoveNorth;MoveNorth;13;7;7;9;8;10;1;156
False;MoveSouth;MoveEast;MoveSouth;MoveNorthEast;MoveNorthWest;MoveNorth;13;7;7;9;8;10;1;157
False;MoveSouth;MoveEast;MoveSouth;MoveNorthEast;MoveNorthWest;MoveNorth;13;7;7;9;8;10;1;158
False;MoveNorthEast;MoveEast;MoveSouth;MoveEast;MoveNorthWest;MoveNorth;13;7;7;9;8;10;1;159
False;MoveNorthEast;MoveEast;MoveSouth;MoveEast;MoveNorthWest;MoveNorth;13;7;7;9;8;10;1;160
False;MoveSouth;MoveSouthEast;MoveSouth;OpenDoorAction;MoveSouth;MoveNorth;13;7;7;9;8;10;1;161
False;MoveSouth;MoveSouthEast;MoveSouth;OpenDoorAction;MoveSouth;MoveNorth;13;7;7;10;8;10;1;162
False;MoveNorthEast;DropObject;MoveSouthEast;MoveNorth;MoveNorthEast;MoveNorth;13;7;7;10;8;10;1;163
False;MoveNorthEast;DropObject;MoveSouthEast;MoveNorth;MoveNorthEast;MoveNorth;13;8;7;11;8;10;1;164
