done;liaragent_acts;liaragent1_acts;strongagent0_acts;strongagent1_acts;liaragent_mssg;liaragent1_mssg;strongagent0_mssg;strongagent1_mssg;world_nr;tick_nr
False;MoveEast;MoveEast;MoveNorthWest;MoveSouthEast;24;24;3;5;1;49
False;MoveEast;MoveEast;MoveNorthWest;MoveSouthEast;25;25;3;5;1;50
False;MoveEast;MoveEast;MoveNorthWest;MoveSouthWest;25;25;3;5;1;51
False;MoveEast;MoveEast;MoveNorthWest;MoveSouthWest;26;26;3;5;1;52
False;MoveEast;MoveEast;MoveSouth;MoveSouthWest;26;26;3;5;1;53
False;MoveEast;MoveEast;MoveSouth;MoveSouthWest;27;27;3;5;1;54
False;MoveEast;MoveEast;MoveNorthEast;MoveWest;27;27;3;5;1;55
False;MoveEast;MoveEast;MoveNorthEast;MoveWest;28;28;3;5;1;56
False;MoveEast;MoveEast;MoveSouth;MoveWest;28;28;3;5;1;57
False;MoveEast;MoveEast;MoveSouth;MoveWest;29;29;3;5;1;58
False;MoveEast;MoveEast;MoveNorthEast;MoveWest;29;29;3;5;1;59
False;MoveEast;MoveEast;MoveNorthEast;MoveWest;30;30;3;5;1;60
False;MoveEast;MoveEast;MoveSouth;MoveWest;30;30;3;5;1;61
False;MoveEast;MoveEast;MoveSouth;MoveWest;31;31;3;5;1;62
False;MoveEast;MoveEast;MoveNorthEast;MoveWest;31;31;3;5;1;63
False;MoveEast;MoveEast;MoveNorthEast;MoveWest;32;32;3;5;1;64
False;MoveEast;MoveEast;MoveSouth;MoveWest;32;32;3;5;1;65
False;MoveEast;MoveEast;MoveSouth;MoveWest;33;33;3;5;1;66
False;MoveEast;MoveEast;MoveSouthWest;MoveWest;33;33;3;5;1;67
False;MoveEast;MoveEast;MoveSouthWest;MoveWest;34;34;4;5;1;68
False;OpenDoorAction;OpenDoorAction;MoveSouthWest;MoveSouthWest;34;34;4;5;1;69
False;OpenDoorAction;OpenDoorAction;MoveSouthWest;MoveSouthWest;35;35;4;5;1;70
False;MoveNorth;MoveNorth;MoveWest;MoveSouth;35;35;4;5;1;71
False;MoveNorth;MoveNorth;MoveWest;MoveSouth;36;36;4;5;1;72
False;MoveNorthWest;MoveNorthWest;MoveWest;MoveSouth;36;36;4;5;1;73
False;MoveNorthWest;MoveNorthWest;MoveWest;MoveSouth;37;37;4;5;1;74
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveSouth;37;37;4;5;1;75
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveSouth;38;38;4;5;1;76
False;MoveSouth;MoveSouth;MoveNorth;MoveSouthEast;38;38;4;5;1;77
False;MoveSouth;MoveSouth;MoveNorth;MoveSouthEast;39;39;4;5;1;78
False;MoveNorthEast;MoveNorthEast;MoveNorth;MoveEast;39;39;4;5;1;79
False;MoveNorthEast;MoveNorthEast;MoveNorth;MoveEast;40;40;4;5;1;80
False;MoveSouth;MoveSouth;MoveNorth;MoveEast;40;40;4;5;1;81
False;MoveSouth;MoveSouth;MoveNorth;MoveEast;41;41;4;5;1;82
False;MoveNorthEast;MoveNorthEast;MoveNorthEast;MoveEast;41;41;4;5;1;83
False;MoveNorthEast;MoveNorthEast;MoveNorthEast;MoveEast;42;42;4;5;1;84
False;GrabObject;GrabObject;MoveEast;OpenDoorAction;42;42;4;5;1;85
False;GrabObject;GrabObject;MoveEast;OpenDoorAction;43;43;4;6;1;86
False;MoveSouth;MoveSouth;MoveEast;MoveNorth;43;43;4;6;1;87
False;MoveSouth;MoveSouth;MoveEast;MoveNorth;44;44;4;7;1;88
False;MoveSouth;MoveSouth;MoveEast;MoveNorthWest;44;44;4;7;1;89
False;MoveSouth;MoveSouth;MoveEast;MoveNorthWest;45;45;4;7;1;90
False;MoveSouthWest;MoveSouthEast;MoveEast;GrabObject;45;45;4;7;1;91
False;MoveSouthWest;MoveSouthEast;MoveEast;GrabObject;46;46;4;8;1;92
False;MoveSouthWest;MoveEast;MoveEast;MoveSouthEast;46;46;4;8;1;93
False;MoveSouthWest;MoveEast;MoveEast;MoveSouthEast;47;47;4;8;1;94
False;MoveSouthWest;MoveNorthEast;MoveEast;MoveSouthWest;47;47;4;8;1;95
False;MoveSouthWest;MoveNorthEast;MoveEast;MoveSouthWest;48;48;4;8;1;96
False;DropObject;MoveNorth;MoveEast;MoveSouthWest;48;48;4;8;1;97
False;DropObject;MoveNorth;MoveEast;MoveSouthWest;49;49;4;8;1;98
False;MoveNorthEast;MoveNorth;MoveNorthEast;MoveWest;49;49;4;8;1;99
False;MoveNorthEast;MoveNorth;MoveNorthEast;MoveWest;50;50;4;8;1;100
False;MoveNorthEast;MoveNorth;MoveEast;MoveSouthWest;50;50;4;8;1;101
False;MoveNorthEast;MoveNorth;MoveEast;MoveSouthWest;51;51;4;8;1;102
False;MoveEast;MoveNorth;OpenDoorAction;MoveSouth;51;51;4;8;1;103
False;MoveEast;MoveNorth;OpenDoorAction;MoveSouth;52;52;5;8;1;104
False;MoveEast;MoveNorth;MoveNorth;MoveSouth;52;52;5;8;1;105
False;MoveEast;MoveNorth;MoveNorth;MoveSouth;53;53;6;8;1;106
False;MoveEast;MoveNorth;MoveNorthWest;MoveSouth;53;53;6;8;1;107
False;MoveEast;MoveNorth;MoveNorthWest;MoveSouth;54;54;6;8;1;108
False;MoveNorthEast;MoveNorth;MoveNorthWest;MoveSouthEast;54;54;6;8;1;109
False;MoveNorthEast;MoveNorth;MoveNorthWest;MoveSouthEast;55;55;6;8;1;110
False;MoveNorth;MoveNorth;GrabObject;MoveEast;55;55;6;8;1;111
False;MoveNorth;MoveNorth;GrabObject;MoveEast;56;56;7;8;1;112
False;MoveNorth;MoveNorth;MoveSouthEast;MoveEast;56;56;7;8;1;113
False;MoveNorth;MoveNorth;MoveSouthEast;MoveEast;57;57;8;8;1;114
False;MoveNorth;MoveNorthWest;MoveSouthEast;MoveEast;57;57;8;8;1;115
False;MoveNorth;MoveNorthWest;MoveSouthEast;MoveEast;58;58;8;8;1;116
False;MoveNorthWest;MoveNorthWest;MoveSouthWest;MoveEast;58;58;8;8;1;117
False;MoveNorthWest;MoveNorthWest;MoveSouthWest;MoveEast;59;59;8;8;1;118
False;MoveNorthWest;MoveWest;MoveWest;MoveEast;59;59;8;8;1;119
False;MoveNorthWest;MoveWest;MoveWest;MoveEast;60;60;8;8;1;120
False;MoveWest;OpenDoorAction;MoveWest;MoveEast;60;60;8;8;1;121
False;MoveWest;OpenDoorAction;MoveWest;MoveEast;61;61;8;8;1;122
False;OpenDoorAction;MoveNorth;MoveWest;MoveEast;61;61;8;8;1;123
False;OpenDoorAction;MoveNorth;MoveWest;MoveEast;62;62;8;8;1;124
False;MoveNorth;MoveNorthWest;MoveWest;MoveEast;62;62;8;8;1;125
False;MoveNorth;MoveNorthWest;MoveWest;MoveEast;63;63;8;8;1;126
False;GrabObject;GrabObject;MoveWest;MoveSouthEast;63;63;8;8;1;127
False;GrabObject;GrabObject;MoveWest;MoveSouthEast;64;64;8;8;1;128
False;MoveSouthEast;MoveSouthEast;MoveWest;MoveEast;64;64;8;8;1;129
False;MoveSouthEast;MoveSouthEast;MoveWest;MoveEast;65;65;8;8;1;130
False;MoveSouthEast;MoveSouthEast;MoveWest;MoveEast;65;65;8;8;1;131
False;MoveSouthEast;MoveSouthEast;MoveWest;MoveEast;66;66;8;8;1;132
False;MoveSouthEast;MoveSouthEast;MoveWest;MoveSouthEast;66;66;8;8;1;133
False;MoveSouthEast;MoveSouthEast;MoveWest;MoveSouthEast;67;67;8;8;1;134
False;MoveSouth;MoveSouthEast;MoveNorthWest;DropObject;67;67;8;8;1;135
False;MoveSouth;MoveSouthEast;MoveNorthWest;DropObject;68;68;8;9;1;136
False;MoveSouth;MoveSouth;MoveNorth;MoveNorth;68;68;8;9;1;137
False;MoveSouth;MoveSouth;MoveNorth;MoveNorth;69;69;8;9;1;138
False;MoveSouth;MoveSouth;MoveNorth;DropObject;69;69;8;9;1;139
False;MoveSouth;MoveSouth;MoveNorth;DropObject;70;70;8;10;1;140
False;MoveSouthWest;MoveSouth;MoveNorth;MoveNorthWest;70;70;8;10;1;141
False;MoveSouthWest;MoveSouth;MoveNorth;MoveNorthWest;71;71;8;11;1;142
False;MoveWest;MoveSouth;MoveNorthEast;MoveWest;71;71;8;11;1;143
False;MoveWest;MoveSouth;MoveNorthEast;MoveWest;72;72;8;11;1;144
False;MoveWest;MoveSouth;MoveEast;MoveWest;72;72;8;11;1;145
False;MoveWest;MoveSouth;MoveEast;MoveWest;73;73;8;11;1;146
False;MoveWest;MoveSouth;MoveNorthEast;MoveWest;73;73;8;11;1;147
False;MoveWest;MoveSouth;MoveNorthEast;MoveWest;74;74;8;11;1;148
False;MoveWest;MoveSouth;MoveEast;MoveWest;74;74;8;11;1;149
False;MoveWest;MoveSouth;MoveEast;MoveWest;75;75;8;11;1;150
False;MoveSouthWest;MoveSouth;OpenDoorAction;MoveWest;75;75;8;11;1;151
False;MoveSouthWest;MoveSouth;OpenDoorAction;MoveWest;76;76;9;11;1;152
False;DropObject;MoveSouth;MoveNorth;MoveWest;76;76;9;11;1;153
False;DropObject;MoveSouth;MoveNorth;MoveWest;77;77;10;11;1;154
