done;baseagent0_acts;baseagent1_acts;liaragent_acts;baseagent0_mssg;baseagent1_mssg;liaragent_mssg;world_nr;tick_nr
False;MoveNorthEast;MoveNorthEast;MoveNorthWest;54;54;54;1;108
False;MoveEast;MoveNorth;MoveWest;54;54;54;1;109
False;MoveEast;MoveNorth;MoveWest;55;55;55;1;110
False;MoveNorthEast;MoveNorth;OpenDoorAction;55;55;55;1;111
False;MoveNorthEast;MoveNorth;OpenDoorAction;56;56;56;1;112
False;MoveEast;MoveNorth;MoveNorth;56;56;56;1;113
False;MoveEast;MoveNorth;MoveNorth;57;57;57;1;114
False;OpenDoorAction;MoveNorth;GrabObject;57;57;57;1;115
False;OpenDoorAction;MoveNorth;GrabObject;58;58;58;1;116
False;MoveNorth;MoveNorth;MoveSouthEast;58;58;58;1;117
False;MoveNorth;MoveNorth;MoveSouthEast;59;59;59;1;118
False;MoveNorthWest;MoveNorth;MoveSouthEast;59;59;59;1;119
False;MoveNorthWest;MoveNorth;MoveSouthEast;60;60;60;1;120
False;GrabObject;MoveNorth;MoveSouthEast;60;60;60;1;121
False;GrabObject;MoveNorth;MoveSouthEast;61;61;61;1;122
False;MoveSouthEast;MoveNorth;MoveSouth;61;61;61;1;123
False;MoveSouthEast;MoveNorth;MoveSouth;62;62;62;1;124
False;MoveSouthWest;MoveNorth;MoveSouth;62;62;62;1;125
False;MoveSouthWest;MoveNorth;MoveSouth;63;63;63;1;126
False;MoveSouthWest;MoveNorthWest;MoveSouth;63;63;63;1;127
False;MoveSouthWest;MoveNorthWest;MoveSouth;64;64;64;1;128
False;MoveWest;MoveWest;MoveSouthWest;64;64;64;1;129
False;MoveWest;MoveWest;MoveSouthWest;65;65;65;1;130
False;MoveSouthWest;MoveWest;MoveWest;65;65;65;1;131
False;MoveSouthWest;MoveWest;MoveWest;66;66;66;1;132
False;MoveSouth;MoveWest;MoveWest;66;66;66;1;133
False;MoveSouth;MoveWest;MoveWest;67;67;67;1;134
False;MoveSouth;MoveWest;MoveWest;67;67;67;1;135
False;MoveSouth;MoveWest;MoveWest;68;68;68;1;136
False;MoveSouth;MoveWest;MoveWest;68;68;68;1;137
False;MoveSouth;MoveWest;MoveWest;69;69;69;1;138
False;MoveSouthEast;MoveWest;MoveSouthWest;69;69;69;1;139
False;MoveSouthEast;MoveWest;MoveSouthWest;70;70;70;1;140
False;MoveEast;MoveNorthWest;DropObject;70;70;70;1;141
False;MoveEast;MoveNorthWest;DropObject;71;71;71;1;142
