done;strongagent0_acts;strongagent1_acts;strongagent2_acts;strongagent3_acts;strongagent4_acts;strongagent5_acts;strongagent0_mssg;strongagent1_mssg;strongagent2_mssg;strongagent3_mssg;strongagent4_mssg;strongagent5_mssg;world_nr;tick_nr
False;MoveNorth;MoveEast;MoveSouth;MoveEast;MoveNorth;OpenDoorAction;3;1;5;1;3;2;1;48
False;MoveNorthWest;MoveEast;MoveSouthEast;MoveEast;MoveNorthWest;MoveNorth;3;1;5;1;3;2;1;49
False;MoveNorthWest;MoveEast;MoveSouthEast;MoveEast;MoveNorthWest;MoveNorth;3;1;5;1;3;3;1;50
False;MoveNorthWest;MoveEast;MoveSouthWest;MoveEast;MoveNorthWest;MoveNorthWest;3;1;5;1;3;3;1;51
False;MoveNorthWest;MoveEast;MoveSouthWest;MoveEast;MoveNorthWest;MoveNorthWest;3;1;5;1;3;3;1;52
False;GrabObject;MoveEast;MoveSouthWest;MoveEast;GrabObject;MoveNorthWest;3;1;5;1;3;3;1;53
False;GrabObject;MoveEast;MoveSouthWest;MoveEast;GrabObject;MoveNorthWest;4;1;5;1;4;3;1;54
False;MoveSouthEast;MoveEast;MoveWest;MoveEast;MoveSouthEast;MoveSouth;4;1;5;1;4;3;1;55
False;MoveSouthEast;MoveEast;MoveWest;MoveEast;MoveSouthEast;MoveSouth;5;1;5;1;5;3;1;56
False;MoveSouthEast;OpenDoorAction;MoveWest;MoveEast;MoveSouthEast;MoveNorthEast;5;1;5;1;5;3;1;57
False;MoveSouthEast;OpenDoorAction;MoveWest;MoveEast;MoveSouthEast;MoveNorthEast;5;2;5;1;5;3;1;58
False;MoveSouthEast;MoveNorth;MoveWest;MoveEast;MoveSouthEast;MoveSouth;5;2;5;1;5;3;1;59
False;MoveSouthEast;MoveNorth;MoveWest;MoveEast;MoveSouthEast;MoveSouth;5;3;5;1;5;3;1;60
False;MoveEast;GrabObject;MoveWest;MoveEast;MoveSouthEast;MoveNorthEast;5;3;5;1;5;3;1;61
False;MoveEast;GrabObject;MoveWest;MoveEast;MoveSouthEast;MoveNorthEast;5;4;5;1;5;3;1;62
False;MoveEast;MoveSouthWest;MoveWest;MoveEast;MoveEast;MoveSouth;5;4;5;1;5;3;1;63
False;MoveEast;MoveSouthWest;MoveWest;MoveEast;MoveEast;MoveSouth;5;5;5;1;5;3;1;64
False;MoveEast;MoveWest;MoveWest;MoveEast;MoveEast;MoveNorthEast;5;5;5;1;5;3;1;65
False;MoveEast;MoveWest;MoveWest;MoveEast;MoveEast;MoveNorthEast;5;5;5;1;5;3;1;66
False;MoveEast;MoveWest;MoveWest;MoveEast;MoveEast;MoveSouth;5;5;5;1;5;3;1;67
False;MoveEast;MoveWest;MoveWest;MoveEast;MoveEast;MoveSouth;5;5;5;1;5;3;1;68
False;MoveEast;MoveWest;MoveSouthWest;OpenDoorAction;MoveEast;MoveSouthWest;5;5;5;1;5;3;1;69
False;MoveEast;MoveWest;MoveSouthWest;OpenDoorAction;MoveEast;MoveSouthWest;5;5;5;2;5;4;1;70
False;MoveEast;MoveWest;MoveSouth;MoveNorth;MoveEast;MoveSouthEast;5;5;5;2;5;4;1;71
False;MoveEast;MoveWest;MoveSouth;MoveNorth;MoveEast;MoveSouthEast;5;5;5;3;5;4;1;72
False;MoveEast;MoveWest;MoveSouth;MoveNorthWest;MoveEast;MoveEast;5;5;5;3;5;4;1;73
False;MoveEast;MoveWest;MoveSouth;MoveNorthWest;MoveEast;MoveEast;5;5;5;3;5;4;1;74
False;MoveNorthEast;MoveWest;MoveSouth;MoveNorthWest;MoveSouthEast;MoveEast;5;5;5;3;5;4;1;75
False;MoveNorthEast;MoveWest;MoveSouth;MoveNorthWest;MoveSouthEast;MoveEast;5;5;5;3;5;4;1;76
False;MoveNorth;MoveWest;MoveSouthEast;MoveSouth;MoveSouth;MoveEast;5;5;5;3;5;4;1;77
False;MoveNorth;MoveWest;MoveSouthEast;MoveSouth;MoveSouth;MoveEast;5;5;5;3;5;4;1;78
False;MoveNorth;MoveWest;MoveEast;MoveNorthEast;MoveSouth;MoveEast;5;5;5;3;5;4;1;79
False;MoveNorth;MoveWest;MoveEast;MoveNorthEast;MoveSouth;MoveEast;5;5;5;3;5;4;1;80
False;MoveNorth;MoveWest;MoveEast;MoveSouth;MoveSouth;MoveEast;5;5;5;3;5;4;1;81
False;MoveNorth;MoveWest;MoveEast;MoveSouth;MoveSouth;MoveEast;5;5;5;3;5;4;1;82
False;MoveNorthWest;MoveWest;MoveEast;MoveNorthEast;MoveSouthWest;MoveEast;5;5;5;3;5;4;1;83
False;MoveNorthWest;MoveWest;MoveEast;MoveNorthEast;MoveSouthWest;MoveEast;5;5;5;3;5;4;1;84
False;MoveNorthWest;MoveWest;OpenDoorAction;GrabObject;MoveWest;MoveEast;5;5;5;3;5;4;1;85
False;MoveNorthWest;MoveWest;OpenDoorAction;GrabObject;MoveWest;MoveEast;5;5;6;4;5;4;1;86
False;MoveWest;OpenDoorAction;MoveNorth;MoveSouth;MoveWest;MoveEast;5;5;6;4;5;4;1;87
False;MoveWest;OpenDoorAction;MoveNorth;MoveSouth;MoveWest;MoveEast;5;6;7;5;5;4;1;88
False;OpenDoorAction;MoveNorth;MoveNorthWest;MoveSouth;MoveWest;MoveEast;5;6;7;5;5;4;1;89
False;OpenDoorAction;MoveNorth;MoveNorthWest;MoveSouth;MoveWest;MoveEast;6;7;7;5;5;4;1;90
False;MoveNorth;MoveNorthWest;GrabObject;MoveSouthEast;MoveWest;MoveEast;6;7;7;5;5;4;1;91
False;MoveNorth;MoveNorthWest;GrabObject;MoveSouthEast;MoveWest;MoveEast;7;7;8;5;5;4;1;92
False;MoveNorthWest;MoveNorthWest;MoveSouthEast;MoveEast;MoveWest;MoveEast;7;7;8;5;5;4;1;93
False;MoveNorthWest;MoveNorthWest;MoveSouthEast;MoveEast;MoveWest;MoveEast;7;7;8;5;5;4;1;94
False;GrabObject;MoveSouth;MoveSouthWest;MoveNorthEast;MoveWest;OpenDoorAction;7;7;8;5;5;4;1;95
False;GrabObject;MoveSouth;MoveSouthWest;MoveNorthEast;MoveWest;OpenDoorAction;8;7;8;5;5;5;1;96
False;MoveSouthEast;MoveNorthEast;MoveSouthWest;MoveNorth;MoveWest;MoveNorth;8;7;8;5;5;5;1;97
False;MoveSouthEast;MoveNorthEast;MoveSouthWest;MoveNorth;MoveWest;MoveNorth;8;7;8;5;5;6;1;98
False;MoveSouthEast;MoveSouth;MoveWest;MoveNorth;MoveWest;MoveNorthWest;8;7;8;5;5;6;1;99
False;MoveSouthEast;MoveSouth;MoveWest;MoveNorth;MoveWest;MoveNorthWest;8;7;8;5;5;6;1;100
False;MoveSouthEast;MoveNorthEast;MoveSouthWest;MoveNorth;OpenDoorAction;MoveNorthWest;8;7;8;5;5;6;1;101
False;MoveSouthEast;MoveNorthEast;MoveSouthWest;MoveNorth;OpenDoorAction;MoveNorthWest;8;7;8;5;6;6;1;102
False;MoveSouthEast;MoveSouth;MoveSouth;MoveNorth;MoveNorth;MoveSouth;8;7;8;5;6;6;1;103
False;MoveSouthEast;MoveSouth;MoveSouth;MoveNorth;MoveNorth;MoveSouth;8;7;8;5;7;6;1;104
False;MoveSouth;MoveNorthEast;MoveSouth;MoveNorth;MoveNorthWest;MoveNorthEast;8;7;8;5;7;6;1;105
False;MoveSouth;MoveNorthEast;MoveSouth;MoveNorth;MoveNorthWest;MoveNorthEast;8;7;8;5;7;6;1;106
False;MoveSouth;MoveSouth;MoveSouth;MoveNorth;MoveNorthWest;MoveSouth;8;7;8;5;7;6;1;107
False;MoveSouth;MoveSouth;MoveSouth;MoveNorth;MoveNorthWest;MoveSouth;8;7;8;5;7;6;1;108
False;MoveSouth;MoveSouthWest;MoveSouthEast;MoveNorth;MoveSouth;MoveNorthEast;8;7;8;5;7;6;1;109
False;MoveSouth;MoveSouthWest;MoveSouthEast;MoveNorth;MoveSouth;MoveNorthEast;8;8;8;5;7;6;1;110
False;MoveSouth;MoveSouthWest;MoveEast;MoveNorth;MoveNorthEast;MoveSouth;8;8;8;5;7;6;1;111
False;MoveSouth;MoveSouthWest;MoveEast;MoveNorth;MoveNorthEast;MoveSouth;8;8;8;5;7;6;1;112
False;MoveSouth;MoveWest;MoveEast;MoveNorth;MoveSouth;MoveNorthEast;8;8;8;5;7;6;1;113
False;MoveSouth;MoveWest;MoveEast;MoveNorth;MoveSouth;MoveNorthEast;8;8;8;5;7;6;1;114
False;MoveSouth;MoveWest;MoveEast;MoveNorthWest;MoveNorthEast;MoveSouth;8;8;8;5;7;6;1;115
False;MoveSouth;MoveWest;MoveEast;MoveNorthWest;MoveNorthEast;MoveSouth;8;8;8;5;7;6;1;116
False;MoveSouth;MoveNorthWest;MoveEast;MoveWest;MoveSouth;MoveSouthWest;8;8;8;5;7;6;1;117
False;MoveSouth;MoveNorthWest;MoveEast;MoveWest;MoveSouth;MoveSouthWest;8;8;8;5;7;7;1;118
False;MoveSouth;MoveNorth;MoveEast;MoveWest;MoveNorthEast;MoveSouthEast;8;8;8;5;7;7;1;119
False;MoveSouth;MoveNorth;MoveEast;MoveWest;MoveNorthEast;MoveSouthEast;8;8;8;5;7;7;1;120
False;MoveSouth;MoveNorth;MoveEast;MoveWest;MoveSouth;MoveEast;8;8;8;5;7;7;1;121
False;MoveSouth;MoveNorth;MoveEast;MoveWest;MoveSouth;MoveEast;8;8;8;5;7;7;1;122
False;MoveSouthWest;MoveNorth;MoveEast;MoveWest;MoveSouthWest;MoveNorthEast;8;8;8;5;7;7;1;123
False;MoveSouthWest;MoveNorth;MoveEast;MoveWest;MoveSouthWest;MoveNorthEast;8;8;8;5;8;7;1;124
False;MoveWest;MoveNorthEast;MoveEast;MoveWest;MoveSouthWest;MoveNorth;8;8;8;5;8;7;1;125
False;MoveWest;MoveNorthEast;MoveEast;MoveWest;MoveSouthWest;MoveNorth;8;8;8;5;8;7;1;126
False;MoveWest;MoveEast;MoveSouthEast;MoveWest;MoveWest;MoveNorth;8;8;8;5;8;7;1;127
False;MoveWest;MoveEast;MoveSouthEast;MoveWest;MoveWest;MoveNorth;8;8;8;5;8;7;1;128
False;MoveSouthWest;MoveNorthEast;MoveEast;MoveWest;MoveWest;MoveNorth;8;8;8;5;8;7;1;129
False;MoveSouthWest;MoveNorthEast;MoveEast;MoveWest;MoveWest;MoveNorth;8;8;8;5;8;7;1;130
False;MoveWest;MoveEast;MoveEast;MoveWest;MoveWest;MoveNorth;8;8;8;5;8;7;1;131
False;MoveWest;MoveEast;MoveEast;MoveWest;MoveWest;MoveNorth;8;8;8;5;8;7;1;132
False;MoveSouthWest;OpenDoorAction;MoveSouthEast;MoveWest;MoveWest;MoveNorth;8;8;8;5;8;7;1;133
False;MoveSouthWest;OpenDoorAction;MoveSouthEast;MoveWest;MoveWest;MoveNorth;8;9;8;5;8;7;1;134
False;MoveWest;MoveNorth;DropObject;MoveWest;MoveWest;MoveNorth;8;9;8;5;8;7;1;135
False;MoveWest;MoveNorth;DropObject;MoveWest;MoveWest;MoveNorth;8;10;9;5;8;7;1;136
False;MoveWest;MoveNorthWest;MoveNorth;MoveWest;MoveWest;MoveNorth;8;10;9;5;8;7;1;137
False;MoveWest;MoveNorthWest;MoveNorth;MoveWest;MoveWest;MoveNorth;8;10;9;5;8;7;1;138
False;MoveSouthWest;MoveNorthWest;DropObject;MoveWest;MoveWest;MoveNorth;8;10;9;5;8;7;1;139
False;MoveSouthWest;MoveNorthWest;DropObject;MoveWest;MoveWest;MoveNorth;8;10;10;5;8;7;1;140
False;DropObject;GrabObject;MoveWest;MoveNorthWest;MoveWest;MoveNorth;8;10;10;5;8;7;1;141
False;DropObject;GrabObject;MoveWest;MoveNorthWest;MoveWest;MoveNorth;9;11;11;5;8;7;1;142
False;MoveNorthEast;MoveSouthEast;MoveNorthWest;MoveWest;MoveNorthWest;MoveNorthWest;9;11;11;5;8;7;1;143
False;MoveNorthEast;MoveSouthEast;MoveNorthWest;MoveWest;MoveNorthWest;MoveNorthWest;9;11;11;5;8;7;1;144
False;MoveNorthEast;MoveSouthEast;MoveWest;OpenDoorAction;MoveNorth;MoveWest;9;11;11;5;8;7;1;145
False;MoveNorthEast;MoveSouthEast;MoveWest;OpenDoorAction;MoveNorth;MoveWest;9;11;11;6;8;7;1;146
False;MoveEast;MoveSouthWest;OpenDoorAction;MoveNorth;MoveNorth;MoveWest;9;11;11;6;8;7;1;147
False;MoveEast;MoveSouthWest;OpenDoorAction;MoveNorth;MoveNorth;MoveWest;9;11;12;7;8;7;1;148
False;DropObject;MoveSouthWest;MoveNorth;MoveNorthWest;MoveNorth;MoveWest;9;11;12;7;8;7;1;149
False;DropObject;MoveSouthWest;MoveNorth;MoveNorthWest;MoveNorth;MoveWest;10;11;13;7;8;7;1;150
False;MoveSouth;MoveWest;MoveNorthWest;MoveNorthWest;MoveNorth;MoveWest;10;11;13;7;8;7;1;151
False;MoveSouth;MoveWest;MoveNorthWest;MoveNorthWest;MoveNorth;MoveWest;10;11;13;7;8;7;1;152
False;GrabObject;MoveSouthWest;MoveNorthWest;MoveSouth;MoveNorth;MoveWest;10;11;13;7;8;7;1;153
False;GrabObject;MoveSouthWest;MoveNorthWest;MoveSouth;MoveNorth;MoveWest;10;11;13;7;8;7;1;154
False;MoveWest;MoveSouth;MoveSouth;MoveNorthEast;MoveNorth;MoveWest;10;11;13;7;8;7;1;155
False;MoveWest;MoveSouth;MoveSouth;MoveNorthEast;MoveNorth;MoveWest;10;11;13;7;8;7;1;156
False;MoveWest;MoveSouth;MoveNorthEast;MoveSouth;MoveNorth;MoveWest;10;11;13;7;8;7;1;157
False;MoveWest;MoveSouth;MoveNorthEast;MoveSouth;MoveNorth;MoveWest;10;11;13;7;8;7;1;158
False;MoveWest;MoveSouth;MoveSouth;MoveNorthEast;MoveNorth;MoveWest;10;11;13;7;8;7;1;159
False;MoveWest;MoveSouth;MoveSouth;MoveNorthEast;MoveNorth;MoveWest;10;11;13;7;8;7;1;160
False;DropObject;MoveSouth;MoveNorthEast;MoveSouth;MoveNorth;MoveWest;10;11;13;7;8;7;1;161
False;DropObject;MoveSouth;MoveNorthEast;MoveSouth;MoveNorth;MoveWest;11;11;13;7;8;7;1;162
False;MoveEast;MoveSouth;MoveSouth;MoveNorthEast;MoveNorthEast;MoveWest;11;11;13;7;8;7;1;163
False;MoveEast;MoveSouth;MoveSouth;MoveNorthEast;MoveNorthEast;MoveWest;11;11;13;7;8;7;1;164
False;MoveNorthEast;MoveSouth;MoveNorthEast;MoveSouth;MoveEast;MoveWest;11;11;13;7;8;7;1;165
False;MoveNorthEast;MoveSouth;MoveNorthEast;MoveSouth;MoveEast;MoveWest;11;11;13;7;8;7;1;166
False;MoveEast;MoveSouth;MoveSouth;MoveSouthWest;MoveNorthEast;MoveWest;11;11;13;7;8;7;1;167
False;MoveEast;MoveSouth;MoveSouth;MoveSouthWest;MoveNorthEast;MoveWest;11;11;13;7;8;7;1;168
False;GrabObject;MoveSouth;MoveSouthWest;MoveSouthWest;MoveEast;MoveNorthWest;11;11;13;7;8;7;1;169
False;GrabObject;MoveSouth;MoveSouthWest;MoveSouthWest;MoveEast;MoveNorthWest;11;11;14;7;8;7;1;170
False;MoveWest;MoveSouth;MoveSouthWest;MoveSouthWest;OpenDoorAction;MoveWest;11;11;14;7;8;7;1;171
False;MoveWest;MoveSouth;MoveSouthWest;MoveSouthWest;OpenDoorAction;MoveWest;11;11;14;7;9;7;1;172
False;MoveWest;MoveSouthEast;MoveWest;MoveWest;MoveNorth;OpenDoorAction;11;11;14;7;9;7;1;173
False;MoveWest;MoveSouthEast;MoveWest;MoveWest;MoveNorth;OpenDoorAction;11;11;14;7;10;8;1;174
False;MoveWest;MoveEast;MoveWest;MoveSouthWest;MoveNorthWest;MoveNorth;11;11;14;7;10;8;1;175
False;MoveWest;MoveEast;MoveWest;MoveSouthWest;MoveNorthWest;MoveNorth;11;11;14;7;10;9;1;176
False;DropObject;MoveEast;MoveWest;MoveSouth;MoveNorthWest;MoveNorthWest;11;11;14;7;10;9;1;177
True;DropObject;MoveEast;MoveWest;MoveSouth;MoveNorthWest;MoveNorthWest;12;11;14;7;10;9;1;178
