done;strongagent_acts;strongagent1_acts;blindagent_acts;secondblind_acts;thirdblind_acts;fourthblind_acts;strongagent_mssg;strongagent1_mssg;blindagent_mssg;secondblind_mssg;thirdblind_mssg;fourthblind_mssg;world_nr;tick_nr
False;MoveNorth;MoveNorth;MoveNorth;MoveNorth;MoveNorth;MoveSouth;2;2;2;2;2;4;1;47
False;MoveNorth;MoveNorth;MoveNorth;MoveNorth;MoveNorth;MoveSouth;3;3;3;3;3;4;1;48
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveSouth;3;3;3;3;3;4;1;49
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveSouth;3;3;3;3;3;4;1;50
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveSouth;3;3;3;3;3;4;1;51
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveSouth;3;3;3;3;3;4;1;52
False;GrabObject;GrabObject;GrabObject;MoveSouth;MoveSouth;MoveSouth;3;3;3;3;3;4;1;53
False;GrabObject;GrabObject;GrabObject;MoveSouth;MoveSouth;MoveSouth;4;4;4;3;3;4;1;54
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveNorthEast;MoveNorthEast;MoveSouth;4;4;4;3;3;4;1;55
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveNorthEast;MoveNorthEast;MoveSouth;5;5;5;3;3;4;1;56
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveSouth;MoveSouth;MoveSouth;5;5;5;3;3;4;1;57
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveSouth;MoveSouth;MoveSouth;5;5;5;3;3;4;1;58
False;MoveSouthEast;MoveSouthWest;MoveSouthEast;MoveNorthEast;MoveNorthEast;MoveSouthEast;5;5;5;3;3;4;1;59
False;MoveSouthEast;MoveSouthWest;MoveSouthEast;MoveNorthEast;MoveNorthEast;MoveSouthEast;5;5;5;3;3;4;1;60
False;MoveEast;MoveWest;MoveSouthEast;MoveSouth;MoveSouth;MoveEast;5;5;5;3;3;4;1;61
False;MoveEast;MoveWest;MoveSouthEast;MoveSouth;MoveSouth;MoveEast;5;5;5;3;3;4;1;62
False;MoveEast;MoveWest;MoveEast;MoveNorthEast;MoveNorthEast;MoveEast;5;5;5;3;3;4;1;63
False;MoveEast;MoveWest;MoveEast;MoveNorthEast;MoveNorthEast;MoveEast;5;5;5;3;3;4;1;64
False;MoveEast;MoveWest;MoveEast;MoveSouth;MoveSouth;MoveEast;5;5;5;3;3;4;1;65
False;MoveEast;MoveWest;MoveEast;MoveSouth;MoveSouth;MoveEast;5;5;5;3;3;4;1;66
False;MoveEast;MoveWest;MoveEast;MoveSouthWest;MoveSouthWest;MoveEast;5;5;5;3;3;4;1;67
False;MoveEast;MoveWest;MoveEast;MoveSouthWest;MoveSouthWest;MoveEast;5;5;5;4;4;4;1;68
False;MoveEast;MoveWest;MoveEast;MoveSouthWest;MoveSouthWest;MoveEast;5;5;5;4;4;4;1;69
False;MoveEast;MoveWest;MoveEast;MoveSouthWest;MoveSouthWest;MoveEast;5;5;5;4;4;4;1;70
False;MoveEast;OpenDoorAction;MoveEast;MoveWest;MoveWest;MoveEast;5;5;5;4;4;4;1;71
False;MoveEast;OpenDoorAction;MoveEast;MoveWest;MoveWest;MoveEast;5;6;5;4;4;4;1;72
False;MoveEast;MoveNorth;MoveEast;MoveWest;MoveWest;MoveSouthEast;5;6;5;4;4;4;1;73
False;MoveEast;MoveNorth;MoveEast;MoveWest;MoveWest;MoveSouthEast;5;7;5;4;4;4;1;74
False;MoveNorthEast;MoveNorthWest;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveEast;5;7;5;4;4;4;1;75
False;MoveNorthEast;MoveNorthWest;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveEast;5;7;5;4;4;4;1;76
False;MoveNorth;GrabObject;MoveSouth;MoveNorth;MoveNorth;MoveSouthEast;5;7;5;4;4;4;1;77
False;MoveNorth;GrabObject;MoveSouth;MoveNorth;MoveNorth;MoveSouthEast;5;8;5;4;4;4;1;78
False;MoveNorth;MoveSouthEast;MoveSouth;MoveNorth;MoveNorth;MoveEast;5;8;5;4;4;4;1;79
False;MoveNorth;MoveSouthEast;MoveSouth;MoveNorth;MoveNorth;MoveEast;5;8;5;4;4;4;1;80
False;MoveNorth;MoveSouthWest;MoveSouth;MoveNorth;MoveNorth;MoveEast;5;8;5;4;4;4;1;81
False;MoveNorth;MoveSouthWest;MoveSouth;MoveNorth;MoveNorth;MoveEast;5;8;5;4;4;4;1;82
False;MoveNorthWest;MoveSouthWest;MoveSouthWest;MoveNorthEast;MoveNorthEast;MoveSouthEast;5;8;5;4;4;4;1;83
False;MoveNorthWest;MoveSouthWest;MoveSouthWest;MoveNorthEast;MoveNorthEast;MoveSouthEast;5;8;5;4;4;4;1;84
False;MoveWest;MoveWest;MoveWest;MoveEast;MoveEast;DropObject;5;8;5;4;4;4;1;85
False;MoveWest;MoveWest;MoveWest;MoveEast;MoveEast;DropObject;5;8;5;4;4;5;1;86
False;MoveWest;MoveSouthWest;MoveWest;MoveNorthEast;MoveNorthEast;MoveNorthEast;5;8;5;4;4;5;1;87
False;MoveWest;MoveSouthWest;MoveWest;MoveNorthEast;MoveNorthEast;MoveNorthEast;5;8;5;4;4;6;1;88
False;MoveWest;MoveSouth;OpenDoorAction;MoveEast;MoveEast;MoveNorthEast;5;8;5;4;4;6;1;89
False;MoveWest;MoveSouth;OpenDoorAction;MoveEast;MoveEast;MoveNorthEast;5;8;6;4;4;6;1;90
False;MoveWest;MoveSouth;MoveNorth;OpenDoorAction;OpenDoorAction;MoveNorthEast;5;8;6;4;4;6;1;91
False;MoveWest;MoveSouth;MoveNorth;OpenDoorAction;OpenDoorAction;MoveNorthEast;5;8;7;5;5;6;1;92
False;MoveWest;MoveSouth;MoveNorthWest;MoveNorth;MoveNorth;MoveEast;5;8;7;5;5;6;1;93
False;MoveWest;MoveSouth;MoveNorthWest;MoveNorth;MoveNorth;MoveEast;5;8;7;6;6;6;1;94
False;MoveWest;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveEast;5;8;7;6;6;6;1;95
False;MoveWest;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveEast;5;8;7;6;6;6;1;96
False;MoveNorthWest;MoveEast;MoveSouth;MoveNorthWest;MoveNorthWest;MoveNorthEast;5;8;7;6;6;6;1;97
False;MoveNorthWest;MoveEast;MoveSouth;MoveNorthWest;MoveNorthWest;MoveNorthEast;5;8;7;6;6;6;1;98
False;MoveWest;MoveEast;MoveNorthEast;MoveSouth;MoveSouth;MoveNorth;5;8;7;6;6;6;1;99
False;MoveWest;MoveEast;MoveNorthEast;MoveSouth;MoveSouth;MoveNorth;5;8;7;6;6;6;1;100
False;OpenDoorAction;MoveEast;MoveSouth;MoveNorthEast;MoveNorthEast;MoveNorth;5;8;7;6;6;6;1;101
False;OpenDoorAction;MoveEast;MoveSouth;MoveNorthEast;MoveNorthEast;MoveNorth;6;8;7;6;6;6;1;102
False;MoveNorth;MoveEast;MoveNorthEast;MoveSouth;MoveSouth;MoveNorth;6;8;7;6;6;6;1;103
False;MoveNorth;MoveEast;MoveNorthEast;MoveSouth;MoveSouth;MoveNorth;7;8;7;6;6;6;1;104
False;MoveNorthWest;MoveEast;MoveSouth;MoveNorthEast;MoveNorthEast;MoveNorth;7;8;7;6;6;6;1;105
False;MoveNorthWest;MoveEast;MoveSouth;MoveNorthEast;MoveNorthEast;MoveNorth;7;8;7;6;6;6;1;106
False;MoveNorthWest;MoveEast;MoveNorthEast;MoveSouth;MoveSouth;MoveNorth;7;8;7;6;6;6;1;107
False;MoveNorthWest;MoveEast;MoveNorthEast;MoveSouth;MoveSouth;MoveNorth;7;8;7;6;6;6;1;108
False;MoveSouth;MoveEast;MoveSouth;MoveNorthEast;MoveNorthEast;MoveNorth;7;8;7;6;6;6;1;109
False;MoveSouth;MoveEast;MoveSouth;MoveNorthEast;MoveNorthEast;MoveNorth;7;8;7;6;6;6;1;110
False;MoveNorthEast;MoveEast;MoveSouthWest;MoveSouth;MoveSouth;MoveNorth;7;8;7;6;6;6;1;111
False;MoveNorthEast;MoveEast;MoveSouthWest;MoveSouth;MoveSouth;MoveNorth;7;8;8;6;6;6;1;112
False;GrabObject;MoveSouthEast;MoveSouthEast;MoveSouthWest;MoveSouthWest;MoveNorth;7;8;8;6;6;6;1;113
False;GrabObject;MoveSouthEast;MoveSouthEast;MoveSouthWest;MoveSouthWest;MoveNorth;8;8;8;7;7;6;1;114
False;MoveSouth;MoveEast;MoveEast;MoveSouthEast;MoveSouthEast;MoveNorth;8;8;8;7;7;6;1;115
False;MoveSouth;MoveEast;MoveEast;MoveSouthEast;MoveSouthEast;MoveNorth;8;8;8;7;7;6;1;116
False;MoveSouthEast;MoveEast;MoveNorthEast;MoveEast;MoveEast;MoveNorthWest;8;8;8;7;7;6;1;117
False;MoveSouthEast;MoveEast;MoveNorthEast;MoveEast;MoveEast;MoveNorthWest;8;8;8;7;7;6;1;118
False;MoveSouthEast;MoveSouthEast;MoveNorth;MoveEast;MoveEast;MoveWest;8;8;8;7;7;6;1;119
False;MoveSouthEast;MoveSouthEast;MoveNorth;MoveEast;MoveEast;MoveWest;8;8;8;7;7;6;1;120
