done;strongagent0_acts;strongagent1_acts;strongagent2_acts;strongagent3_acts;strongagent4_acts;strongagent5_acts;strongagent0_mssg;strongagent1_mssg;strongagent2_mssg;strongagent3_mssg;strongagent4_mssg;strongagent5_mssg;world_nr;tick_nr
False;MoveNorth;MoveNorth;MoveNorth;MoveNorth;MoveNorth;OpenDoorAction;3;3;3;3;3;2;1;48
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveNorth;3;3;3;3;3;2;1;49
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveNorth;3;3;3;3;3;3;1;50
False;MoveNorthWest;GrabObject;MoveNorthWest;GrabObject;MoveNorthWest;MoveNorthWest;3;3;3;3;3;3;1;51
False;MoveNorthWest;GrabObject;MoveNorthWest;GrabObject;MoveNorthWest;MoveNorthWest;3;4;3;4;3;3;1;52
False;GrabObject;MoveSouthEast;GrabObject;MoveSouthEast;MoveSouth;MoveNorthWest;3;4;3;4;3;3;1;53
False;GrabObject;MoveSouthEast;GrabObject;MoveSouthEast;MoveSouth;MoveNorthWest;4;4;4;5;3;3;1;54
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveSouthWest;MoveNorthEast;MoveSouth;4;4;4;5;3;3;1;55
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveSouthWest;MoveNorthEast;MoveSouth;5;4;5;5;3;3;1;56
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveWest;MoveSouth;MoveNorthEast;5;4;5;5;3;3;1;57
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveWest;MoveSouth;MoveNorthEast;5;4;5;5;3;3;1;58
False;MoveSouthEast;MoveSouthEast;MoveSouthWest;MoveWest;MoveNorthEast;MoveSouth;5;4;5;5;3;3;1;59
False;MoveSouthEast;MoveSouthEast;MoveSouthWest;MoveWest;MoveNorthEast;MoveSouth;5;4;5;5;3;3;1;60
False;MoveEast;MoveSouth;MoveWest;MoveWest;MoveSouth;MoveNorthEast;5;4;5;5;3;3;1;61
False;MoveEast;MoveSouth;MoveWest;MoveWest;MoveSouth;MoveNorthEast;5;4;5;5;3;3;1;62
False;MoveEast;MoveSouth;MoveWest;MoveWest;MoveNorthEast;MoveSouth;5;4;5;5;3;3;1;63
False;MoveEast;MoveSouth;MoveWest;MoveWest;MoveNorthEast;MoveSouth;5;4;5;5;3;3;1;64
False;MoveEast;MoveSouth;MoveWest;MoveWest;MoveSouth;MoveNorthEast;5;4;5;5;3;3;1;65
False;MoveEast;MoveSouth;MoveWest;MoveWest;MoveSouth;MoveNorthEast;5;4;5;5;3;3;1;66
False;MoveEast;MoveSouth;MoveWest;MoveWest;MoveSouthWest;MoveSouth;5;4;5;5;3;3;1;67
False;MoveEast;MoveSouth;MoveWest;MoveWest;MoveSouthWest;MoveSouth;5;4;5;5;4;3;1;68
False;MoveEast;MoveSouth;MoveWest;MoveWest;MoveSouthWest;MoveSouthWest;5;4;5;5;4;3;1;69
False;MoveEast;MoveSouth;MoveWest;MoveWest;MoveSouthWest;MoveSouthWest;5;4;5;5;4;4;1;70
False;OpenDoorAction;MoveSouth;MoveWest;MoveWest;MoveWest;MoveSouthEast;5;4;5;5;4;4;1;71
False;OpenDoorAction;MoveSouth;MoveWest;MoveWest;MoveWest;MoveSouthEast;6;4;5;5;4;4;1;72
False;MoveNorth;MoveSouth;MoveWest;MoveWest;MoveWest;MoveEast;6;4;5;5;4;4;1;73
False;MoveNorth;MoveSouth;MoveWest;MoveWest;MoveWest;MoveEast;7;4;5;5;4;4;1;74
False;GrabObject;MoveSouth;MoveWest;MoveWest;MoveNorthWest;MoveEast;7;4;5;5;4;4;1;75
False;GrabObject;MoveSouth;MoveWest;MoveWest;MoveNorthWest;MoveEast;8;4;5;5;4;4;1;76
False;MoveSouthEast;MoveSouth;MoveNorthWest;MoveWest;MoveNorth;MoveEast;8;4;5;5;4;4;1;77
False;MoveSouthEast;MoveSouth;MoveNorthWest;MoveWest;MoveNorth;MoveEast;8;4;5;5;4;4;1;78
False;MoveSouthEast;MoveSouthWest;MoveNorth;OpenDoorAction;MoveNorth;MoveEast;8;4;5;5;4;4;1;79
False;MoveSouthEast;MoveSouthWest;MoveNorth;OpenDoorAction;MoveNorth;MoveEast;8;4;5;6;4;4;1;80
False;MoveSouthEast;MoveWest;MoveNorth;MoveNorth;MoveNorth;MoveEast;8;4;5;6;4;4;1;81
False;MoveSouthEast;MoveWest;MoveNorth;MoveNorth;MoveNorth;MoveEast;8;4;5;7;4;4;1;82
False;MoveSouth;MoveWest;MoveNorth;MoveNorthWest;MoveNorthEast;MoveEast;8;4;5;7;4;4;1;83
False;MoveSouth;MoveWest;MoveNorth;MoveNorthWest;MoveNorthEast;MoveEast;8;4;5;7;4;4;1;84
False;MoveSouth;MoveSouthWest;MoveNorthEast;MoveNorthWest;MoveEast;MoveEast;8;4;5;7;4;4;1;85
False;MoveSouth;MoveSouthWest;MoveNorthEast;MoveNorthWest;MoveEast;MoveEast;8;4;5;7;4;4;1;86
False;MoveSouth;MoveWest;MoveEast;GrabObject;MoveNorthEast;MoveEast;8;4;5;7;4;4;1;87
False;MoveSouth;MoveWest;MoveEast;GrabObject;MoveNorthEast;MoveEast;8;4;5;8;4;4;1;88
False;MoveSouthWest;MoveSouthWest;MoveNorthEast;MoveSouthEast;MoveEast;MoveEast;8;4;5;8;4;4;1;89
False;MoveSouthWest;MoveSouthWest;MoveNorthEast;MoveSouthEast;MoveEast;MoveEast;8;4;5;9;4;4;1;90
False;MoveWest;MoveWest;MoveEast;MoveSouthEast;OpenDoorAction;MoveEast;8;4;5;9;4;4;1;91
False;MoveWest;MoveWest;MoveEast;MoveSouthEast;OpenDoorAction;MoveEast;8;4;5;9;5;4;1;92
False;MoveWest;MoveWest;OpenDoorAction;MoveSouthWest;MoveNorth;MoveEast;8;4;5;9;5;4;1;93
False;MoveWest;MoveWest;OpenDoorAction;MoveSouthWest;MoveNorth;MoveEast;8;4;6;9;6;4;1;94
False;MoveWest;MoveSouthWest;MoveNorth;MoveSouthWest;MoveNorthWest;OpenDoorAction;8;4;6;9;6;4;1;95
False;MoveWest;MoveSouthWest;MoveNorth;MoveSouthWest;MoveNorthWest;OpenDoorAction;8;4;7;9;6;5;1;96
False;MoveWest;DropObject;MoveNorthWest;MoveWest;GrabObject;MoveNorth;8;4;7;9;6;5;1;97
False;MoveWest;DropObject;MoveNorthWest;MoveWest;GrabObject;MoveNorth;8;5;7;9;7;6;1;98
False;MoveSouthWest;MoveNorthEast;MoveNorthWest;MoveSouthWest;MoveSouthEast;MoveNorthWest;8;5;7;9;7;6;1;99
False;MoveSouthWest;MoveNorthEast;MoveNorthWest;MoveSouthWest;MoveSouthEast;MoveNorthWest;8;6;7;9;8;6;1;100
False;DropObject;MoveNorthEast;MoveSouth;MoveSouth;MoveSouthWest;MoveNorthWest;8;6;7;9;8;6;1;101
False;DropObject;MoveNorthEast;MoveSouth;MoveSouth;MoveSouthWest;MoveNorthWest;9;6;7;9;8;6;1;102
False;DropObject;MoveNorthEast;MoveNorthEast;MoveSouth;MoveWest;MoveSouth;9;6;7;9;8;6;1;103
False;DropObject;MoveNorthEast;MoveNorthEast;MoveSouth;MoveWest;MoveSouth;10;6;7;9;8;6;1;104
False;MoveWest;MoveEast;MoveSouth;MoveSouth;MoveWest;MoveNorthEast;10;6;7;9;8;6;1;105
False;MoveWest;MoveEast;MoveSouth;MoveSouth;MoveWest;MoveNorthEast;11;6;7;9;8;6;1;106
False;MoveNorthWest;MoveEast;MoveNorthEast;MoveSouthEast;MoveNorthWest;MoveSouth;11;6;7;9;8;6;1;107
False;MoveNorthWest;MoveEast;MoveNorthEast;MoveSouthEast;MoveNorthWest;MoveSouth;11;6;7;9;8;6;1;108
False;MoveWest;MoveEast;MoveSouth;MoveEast;MoveNorth;MoveNorthEast;11;6;7;9;8;6;1;109
False;MoveWest;MoveEast;MoveSouth;MoveEast;MoveNorth;MoveNorthEast;11;6;7;9;8;6;1;110
False;OpenDoorAction;MoveEast;MoveNorthEast;MoveEast;MoveNorth;GrabObject;11;6;7;9;8;6;1;111
False;OpenDoorAction;MoveEast;MoveNorthEast;MoveEast;MoveNorth;GrabObject;12;6;7;9;8;7;1;112
False;MoveNorth;MoveEast;MoveSouth;MoveEast;MoveNorth;MoveSouth;12;6;7;9;8;7;1;113
False;MoveNorth;MoveEast;MoveSouth;MoveEast;MoveNorth;MoveSouth;13;6;7;9;8;7;1;114
False;MoveNorthWest;MoveNorthEast;MoveSouthWest;OpenDoorAction;MoveNorthEast;MoveSouth;13;6;7;9;8;7;1;115
False;MoveNorthWest;MoveNorthEast;MoveSouthWest;OpenDoorAction;MoveNorthEast;MoveSouth;13;6;8;10;8;7;1;116
False;MoveNorthWest;MoveNorth;MoveSouthEast;MoveNorth;MoveEast;MoveSouthWest;13;6;8;10;8;7;1;117
False;MoveNorthWest;MoveNorth;MoveSouthEast;MoveNorth;MoveEast;MoveSouthWest;13;6;8;11;8;7;1;118
False;MoveSouth;MoveNorth;MoveEast;MoveNorthWest;MoveEast;MoveWest;13;6;8;11;8;7;1;119
False;MoveSouth;MoveNorth;MoveEast;MoveNorthWest;MoveEast;MoveWest;13;6;8;11;8;7;1;120
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorthWest;MoveEast;MoveSouthWest;13;6;8;11;8;7;1;121
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorthWest;MoveEast;MoveSouthWest;13;6;8;11;8;7;1;122
False;MoveSouth;MoveNorth;MoveEast;MoveSouth;MoveEast;MoveWest;13;6;8;11;8;7;1;123
False;MoveSouth;MoveNorth;MoveEast;MoveSouth;MoveEast;MoveWest;13;6;8;11;8;7;1;124
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorthEast;MoveEast;MoveWest;13;6;8;11;8;7;1;125
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorthEast;MoveEast;MoveWest;13;6;8;11;8;7;1;126
False;MoveSouth;MoveNorth;MoveEast;MoveSouth;MoveEast;MoveSouthWest;13;6;8;11;8;7;1;127
False;MoveSouth;MoveNorth;MoveEast;MoveSouth;MoveEast;MoveSouthWest;13;6;8;11;8;7;1;128
False;MoveNorthEast;MoveNorth;OpenDoorAction;MoveNorthEast;MoveEast;DropObject;13;6;8;11;8;7;1;129
False;MoveNorthEast;MoveNorth;OpenDoorAction;MoveNorthEast;MoveEast;DropObject;13;6;9;11;8;8;1;130
False;MoveSouth;MoveNorth;MoveNorth;MoveSouth;MoveNorthEast;MoveEast;13;6;9;11;8;8;1;131
False;MoveSouth;MoveNorth;MoveNorth;MoveSouth;MoveNorthEast;MoveEast;13;6;10;11;8;9;1;132
False;MoveSouthWest;MoveNorth;MoveNorthWest;MoveNorthEast;MoveEast;MoveEast;13;6;10;11;8;9;1;133
False;MoveSouthWest;MoveNorth;MoveNorthWest;MoveNorthEast;MoveEast;MoveEast;13;6;10;11;8;9;1;134
False;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveSouth;OpenDoorAction;MoveNorthEast;13;6;10;11;8;9;1;135
False;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveSouth;OpenDoorAction;MoveNorthEast;13;6;10;11;9;9;1;136
False;MoveEast;MoveWest;MoveSouth;MoveSouthWest;MoveNorth;MoveEast;13;6;10;11;9;9;1;137
False;MoveEast;MoveWest;MoveSouth;MoveSouthWest;MoveNorth;MoveEast;13;6;10;11;10;9;1;138
False;MoveSouthEast;MoveWest;MoveNorthEast;MoveSouthWest;MoveNorthWest;MoveNorthEast;13;6;10;11;10;9;1;139
False;MoveSouthEast;MoveWest;MoveNorthEast;MoveSouthWest;MoveNorthWest;MoveNorthEast;13;6;10;11;10;9;1;140
False;GrabObject;MoveWest;GrabObject;MoveSouthWest;MoveNorthWest;MoveEast;13;6;10;11;10;9;1;141
False;GrabObject;MoveWest;GrabObject;MoveSouthWest;MoveNorthWest;MoveEast;13;6;11;11;10;9;1;142
False;MoveWest;MoveWest;MoveSouth;MoveWest;MoveSouth;OpenDoorAction;13;6;11;11;10;9;1;143
False;MoveWest;MoveWest;MoveSouth;MoveWest;MoveSouth;OpenDoorAction;13;6;11;11;10;10;1;144
False;MoveWest;MoveWest;MoveSouthEast;MoveSouthWest;MoveNorthEast;MoveNorth;13;6;11;11;10;10;1;145
False;MoveWest;MoveWest;MoveSouthEast;MoveSouthWest;MoveNorthEast;MoveNorth;13;6;11;11;10;11;1;146
False;MoveWest;MoveWest;MoveSouthEast;MoveSouth;MoveSouth;MoveNorthWest;13;6;11;11;10;11;1;147
False;MoveWest;MoveWest;MoveSouthEast;MoveSouth;MoveSouth;MoveNorthWest;13;6;11;11;10;11;1;148
False;DropObject;MoveNorthWest;MoveSouthEast;MoveSouth;MoveNorthEast;MoveNorthWest;13;6;11;11;10;11;1;149
True;DropObject;MoveNorthWest;MoveSouthEast;MoveSouth;MoveNorthEast;MoveNorthWest;14;6;11;11;10;11;1;150
