done;strongagent1_acts;strongagent2_acts;lazyagent_acts;lazyagent1_acts;strongagent1_mssg;strongagent2_mssg;lazyagent_mssg;lazyagent1_mssg;world_nr;tick_nr
False;MoveSouth;MoveNorthWest;MoveEast;MoveSouthEast;4;3;1;2;1;49
False;MoveSouth;MoveNorthWest;MoveEast;MoveSouthEast;4;3;1;2;1;50
False;MoveSouth;MoveNorthWest;MoveEast;MoveSouth;4;3;1;2;1;51
False;MoveSouth;MoveNorthWest;MoveEast;MoveSouth;4;3;1;2;1;52
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;3;1;2;1;53
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;3;1;2;1;54
False;MoveSouth;MoveNorthEast;MoveEast;MoveSouth;4;3;1;2;1;55
False;MoveSouth;MoveNorthEast;MoveEast;MoveSouth;4;3;1;2;1;56
False;MoveSouth;MoveSouth;OpenDoorAction;MoveSouthWest;4;3;1;2;1;57
False;MoveSouth;MoveSouth;OpenDoorAction;MoveSouthWest;4;3;2;2;1;58
False;MoveSouth;MoveNorthEast;MoveNorth;MoveWest;4;3;2;2;1;59
False;MoveSouth;MoveNorthEast;MoveNorth;MoveWest;4;3;3;2;1;60
False;MoveSouthEast;MoveSouth;MoveNorthWest;MoveWest;4;3;3;2;1;61
False;MoveSouthEast;MoveSouth;MoveNorthWest;MoveWest;4;3;3;2;1;62
False;MoveEast;MoveNorthEast;MoveNorthWest;OpenDoorAction;4;3;3;2;1;63
False;MoveEast;MoveNorthEast;MoveNorthWest;OpenDoorAction;4;3;3;3;1;64
False;MoveEast;MoveSouth;MoveSouth;MoveNorth;4;3;3;3;1;65
False;MoveEast;MoveSouth;MoveSouth;MoveNorth;4;3;3;4;1;66
False;MoveEast;MoveSouthWest;MoveNorthEast;GrabObject;4;3;3;4;1;67
False;MoveEast;MoveSouthWest;MoveNorthEast;GrabObject;4;4;3;5;1;68
False;MoveSouthEast;MoveSouthEast;MoveSouth;MoveSouthEast;4;4;3;5;1;69
False;MoveSouthEast;MoveSouthEast;MoveSouth;MoveSouthEast;4;4;3;5;1;70
False;MoveEast;MoveEast;MoveNorthEast;MoveSouthEast;4;4;3;5;1;71
False;MoveEast;MoveEast;MoveNorthEast;MoveSouthEast;4;4;3;5;1;72
False;MoveSouthEast;MoveEast;MoveSouth;MoveSouthEast;4;4;3;5;1;73
False;MoveSouthEast;MoveEast;MoveSouth;MoveSouthEast;4;4;3;5;1;74
False;MoveEast;MoveEast;MoveNorthEast;MoveSouth;4;4;3;5;1;75
False;MoveEast;MoveEast;MoveNorthEast;MoveSouth;4;4;3;5;1;76
False;MoveEast;MoveEast;MoveSouth;MoveSouth;4;4;3;5;1;77
False;MoveEast;MoveEast;MoveSouth;MoveSouth;4;4;3;5;1;78
False;MoveSouthEast;MoveEast;MoveSouthWest;MoveSouth;4;4;3;5;1;79
False;MoveSouthEast;MoveEast;MoveSouthWest;MoveSouth;4;4;4;5;1;80
False;DropObject;MoveEast;MoveSouthWest;MoveSouthWest;4;4;4;5;1;81
False;DropObject;MoveEast;MoveSouthWest;MoveSouthWest;5;4;4;5;1;82
False;MoveNorthEast;MoveEast;MoveWest;MoveWest;5;4;4;5;1;83
False;MoveNorthEast;MoveEast;MoveWest;MoveWest;6;4;4;5;1;84
False;MoveEast;MoveEast;MoveWest;MoveWest;6;4;4;5;1;85
False;MoveEast;MoveEast;MoveWest;MoveWest;6;4;4;5;1;86
False;MoveNorthEast;MoveEast;MoveWest;MoveWest;6;4;4;5;1;87
False;MoveNorthEast;MoveEast;MoveWest;MoveWest;6;4;4;5;1;88
False;MoveEast;MoveEast;MoveWest;MoveWest;6;4;4;5;1;89
False;MoveEast;MoveEast;MoveWest;MoveWest;6;4;4;5;1;90
False;MoveNorthEast;MoveEast;MoveWest;MoveSouthWest;6;4;4;5;1;91
False;MoveNorthEast;MoveEast;MoveWest;MoveSouthWest;6;4;4;5;1;92
False;MoveEast;MoveEast;MoveWest;MoveNorthEast;6;4;4;5;1;93
False;MoveEast;MoveEast;MoveWest;MoveNorthEast;6;4;4;6;1;94
False;OpenDoorAction;MoveEast;MoveWest;MoveEast;6;4;4;6;1;95
False;OpenDoorAction;MoveEast;MoveWest;MoveEast;7;4;4;7;1;96
False;MoveNorth;MoveNorthEast;MoveWest;MoveEast;7;4;4;7;1;97
False;MoveNorth;MoveNorthEast;MoveWest;MoveEast;8;4;4;7;1;98
False;MoveNorthWest;MoveNorth;MoveNorthWest;OpenDoorAction;8;4;4;7;1;99
False;MoveNorthWest;MoveNorth;MoveNorthWest;OpenDoorAction;8;4;4;8;1;100
False;MoveNorthWest;MoveNorth;MoveNorth;MoveEast;8;4;4;8;1;101
False;MoveNorthWest;MoveNorth;MoveNorth;MoveEast;8;4;4;9;1;102
False;MoveSouth;MoveNorth;MoveNorth;MoveEast;8;4;4;9;1;103
False;MoveSouth;MoveNorth;MoveNorth;MoveEast;8;4;4;9;1;104
False;MoveNorthEast;MoveNorth;MoveNorth;MoveNorthEast;8;4;4;9;1;105
False;MoveNorthEast;MoveNorth;MoveNorth;MoveNorthEast;8;4;4;9;1;106
False;MoveSouth;MoveNorth;MoveNorthEast;MoveNorth;8;4;4;9;1;107
False;MoveSouth;MoveNorth;MoveNorthEast;MoveNorth;8;4;4;9;1;108
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorth;8;4;4;9;1;109
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorth;8;4;4;9;1;110
False;GrabObject;MoveNorth;MoveNorthEast;MoveNorth;8;4;4;9;1;111
False;GrabObject;MoveNorth;MoveNorthEast;MoveNorth;9;4;4;9;1;112
False;MoveSouth;MoveNorth;MoveEast;MoveNorthWest;9;4;4;9;1;113
False;MoveSouth;MoveNorth;MoveEast;MoveNorthWest;9;4;4;9;1;114
False;MoveSouth;MoveNorth;OpenDoorAction;MoveWest;9;4;4;9;1;115
False;MoveSouth;MoveNorth;OpenDoorAction;MoveWest;9;4;5;9;1;116
False;MoveSouthWest;MoveNorthWest;MoveNorth;MoveWest;9;4;5;9;1;117
False;MoveSouthWest;MoveNorthWest;MoveNorth;MoveWest;9;4;6;9;1;118
False;MoveWest;MoveNorthWest;MoveNorthWest;MoveWest;9;4;6;9;1;119
False;MoveWest;MoveNorthWest;MoveNorthWest;MoveWest;9;4;6;9;1;120
False;MoveSouthWest;MoveWest;GrabObject;MoveWest;9;4;6;9;1;121
False;MoveSouthWest;MoveWest;GrabObject;MoveWest;9;4;7;9;1;122
False;MoveWest;OpenDoorAction;MoveSouthEast;MoveWest;9;4;7;9;1;123
False;MoveWest;OpenDoorAction;MoveSouthEast;MoveWest;9;5;7;9;1;124
False;MoveWest;MoveNorth;MoveSouthWest;MoveWest;9;5;7;9;1;125
False;MoveWest;MoveNorth;MoveSouthWest;MoveWest;9;6;7;9;1;126
False;MoveSouthWest;MoveNorthWest;MoveSouthWest;MoveWest;9;6;7;9;1;127
False;MoveSouthWest;MoveNorthWest;MoveSouthWest;MoveWest;9;6;7;9;1;128
False;DropObject;GrabObject;MoveWest;MoveWest;9;6;7;9;1;129
False;DropObject;GrabObject;MoveWest;MoveWest;10;7;7;9;1;130
False;MoveNorthEast;MoveSouthEast;MoveSouthWest;MoveWest;10;7;7;9;1;131
False;MoveNorthEast;MoveSouthEast;MoveSouthWest;MoveWest;11;8;7;9;1;132
False;MoveNorthEast;MoveSouthEast;MoveSouth;MoveWest;11;8;7;9;1;133
False;MoveNorthEast;MoveSouthEast;MoveSouth;MoveWest;11;8;7;9;1;134
False;MoveEast;MoveSouthEast;MoveSouth;MoveWest;11;8;7;9;1;135
False;MoveEast;MoveSouthEast;MoveSouth;MoveWest;11;8;7;9;1;136
False;MoveEast;MoveSouthEast;MoveSouth;MoveWest;11;8;7;9;1;137
False;MoveEast;MoveSouthEast;MoveSouth;MoveWest;11;8;7;9;1;138
False;MoveEast;MoveSouth;MoveSouthEast;MoveNorthWest;11;8;7;9;1;139
False;MoveEast;MoveSouth;MoveSouthEast;MoveNorthWest;11;8;7;9;1;140
False;MoveEast;MoveSouth;MoveEast;MoveWest;11;8;7;9;1;141
False;MoveEast;MoveSouth;MoveEast;MoveWest;11;8;7;9;1;142
False;MoveEast;MoveSouth;MoveEast;OpenDoorAction;11;8;7;9;1;143
False;MoveEast;MoveSouth;MoveEast;OpenDoorAction;11;8;7;10;1;144
False;MoveEast;MoveSouthWest;MoveEast;MoveNorth;11;8;7;10;1;145
False;MoveEast;MoveSouthWest;MoveEast;MoveNorth;11;8;7;11;1;146
False;MoveNorthEast;MoveWest;MoveEast;MoveNorthWest;11;8;7;11;1;147
False;MoveNorthEast;MoveWest;MoveEast;MoveNorthWest;11;8;7;11;1;148
False;MoveNorth;MoveWest;MoveEast;MoveNorthWest;11;8;7;11;1;149
False;MoveNorth;MoveWest;MoveEast;MoveNorthWest;11;8;7;11;1;150
False;MoveNorth;MoveWest;MoveSouthEast;MoveSouth;11;8;7;11;1;151
False;MoveNorth;MoveWest;MoveSouthEast;MoveSouth;11;8;7;11;1;152
False;MoveNorth;MoveWest;MoveEast;MoveNorthEast;11;8;7;11;1;153
False;MoveNorth;MoveWest;MoveEast;MoveNorthEast;11;8;7;11;1;154
False;MoveNorthWest;MoveWest;MoveEast;MoveSouth;11;8;7;11;1;155
False;MoveNorthWest;MoveWest;MoveEast;MoveSouth;11;8;7;11;1;156
False;MoveWest;MoveWest;MoveSouthEast;MoveNorthEast;11;8;7;11;1;157
False;MoveWest;MoveWest;MoveSouthEast;MoveNorthEast;11;8;7;11;1;158
False;MoveWest;MoveWest;DropObject;MoveSouth;11;8;7;11;1;159
False;MoveWest;MoveWest;DropObject;MoveSouth;11;8;8;11;1;160
False;MoveWest;MoveWest;MoveNorthEast;MoveNorthEast;11;8;8;11;1;161
False;MoveWest;MoveWest;MoveNorthEast;MoveNorthEast;11;8;9;11;1;162
False;MoveWest;OpenDoorAction;MoveNorthEast;MoveSouth;11;8;9;11;1;163
False;MoveWest;OpenDoorAction;MoveNorthEast;MoveSouth;11;9;9;11;1;164
False;MoveWest;MoveNorth;MoveEast;MoveSouthWest;11;9;9;11;1;165
False;MoveWest;MoveNorth;MoveEast;MoveSouthWest;11;10;9;12;1;166
False;MoveWest;MoveNorthWest;MoveEast;MoveSouthWest;11;10;9;12;1;167
False;MoveWest;MoveNorthWest;MoveEast;MoveSouthWest;11;10;9;12;1;168
False;MoveNorthWest;MoveNorthWest;MoveEast;MoveWest;11;10;9;12;1;169
False;MoveNorthWest;MoveNorthWest;MoveEast;MoveWest;11;10;9;12;1;170
False;MoveWest;GrabObject;MoveEast;MoveWest;11;10;9;12;1;171
False;MoveWest;GrabObject;MoveEast;MoveWest;11;11;9;12;1;172
False;OpenDoorAction;MoveSouthEast;MoveEast;MoveNorthWest;11;11;9;12;1;173
False;OpenDoorAction;MoveSouthEast;MoveEast;MoveNorthWest;12;11;9;12;1;174
False;MoveNorth;MoveSouthEast;MoveEast;MoveNorth;12;11;9;12;1;175
False;MoveNorth;MoveSouthEast;MoveEast;MoveNorth;13;11;9;12;1;176
False;MoveNorthWest;MoveSouthEast;MoveNorthEast;MoveNorth;13;11;9;12;1;177
False;MoveNorthWest;MoveSouthEast;MoveNorthEast;MoveNorth;13;11;9;12;1;178
False;MoveNorthWest;MoveSouthEast;MoveNorth;MoveNorth;13;11;9;12;1;179
False;MoveNorthWest;MoveSouthEast;MoveNorth;MoveNorth;13;11;9;12;1;180
False;MoveSouth;MoveEast;MoveNorth;MoveNorthEast;13;11;9;12;1;181
False;MoveSouth;MoveEast;MoveNorth;MoveNorthEast;13;11;9;12;1;182
False;MoveNorthEast;MoveEast;MoveNorth;MoveEast;13;11;9;12;1;183
False;MoveNorthEast;MoveEast;MoveNorth;MoveEast;13;11;9;12;1;184
False;MoveSouth;MoveEast;MoveNorth;MoveEast;13;11;9;12;1;185
False;MoveSouth;MoveEast;MoveNorth;MoveEast;13;11;9;12;1;186
False;MoveNorthEast;MoveEast;MoveNorth;MoveEast;13;11;9;12;1;187
False;MoveNorthEast;MoveEast;MoveNorth;MoveEast;13;11;9;12;1;188
False;MoveSouth;MoveEast;MoveNorth;MoveEast;13;11;9;12;1;189
False;MoveSouth;MoveEast;MoveNorth;MoveEast;13;11;9;12;1;190
False;MoveNorthEast;MoveEast;MoveNorth;MoveEast;13;11;9;12;1;191
False;MoveNorthEast;MoveEast;MoveNorth;MoveEast;13;11;9;12;1;192
False;MoveSouth;MoveSouthEast;MoveNorth;MoveEast;13;11;9;12;1;193
False;MoveSouth;MoveSouthEast;MoveNorth;MoveEast;13;11;9;12;1;194
False;MoveSouthWest;MoveSouth;MoveNorth;MoveEast;13;11;9;12;1;195
False;MoveSouthWest;MoveSouth;MoveNorth;MoveEast;14;11;9;12;1;196
False;MoveSouthEast;MoveSouth;MoveNorthWest;MoveNorthEast;14;11;9;12;1;197
False;MoveSouthEast;MoveSouth;MoveNorthWest;MoveNorthEast;14;11;9;12;1;198
False;MoveEast;MoveSouth;MoveWest;MoveEast;14;11;9;12;1;199
False;MoveEast;MoveSouth;MoveWest;MoveEast;14;11;9;12;1;200
False;MoveEast;MoveSouthWest;MoveWest;OpenDoorAction;14;11;9;12;1;201
False;MoveEast;MoveSouthWest;MoveWest;OpenDoorAction;14;11;9;13;1;202
False;MoveEast;MoveWest;MoveWest;MoveNorth;14;11;9;13;1;203
False;MoveEast;MoveWest;MoveWest;MoveNorth;14;11;9;14;1;204
False;MoveEast;MoveWest;MoveWest;MoveNorthWest;14;11;9;14;1;205
False;MoveEast;MoveWest;MoveWest;MoveNorthWest;14;11;9;14;1;206
False;MoveEast;MoveWest;MoveWest;MoveNorthWest;14;11;9;14;1;207
False;MoveEast;MoveWest;MoveWest;MoveNorthWest;14;11;9;14;1;208
False;MoveEast;MoveWest;MoveWest;MoveSouth;14;11;9;14;1;209
False;MoveEast;MoveWest;MoveWest;MoveSouth;14;11;9;14;1;210
False;MoveEast;MoveWest;MoveNorthWest;MoveNorthEast;14;11;9;14;1;211
False;MoveEast;MoveWest;MoveNorthWest;MoveNorthEast;14;11;9;14;1;212
False;MoveNorthEast;MoveWest;MoveWest;DropObject;14;11;9;14;1;213
False;MoveNorthEast;MoveWest;MoveWest;DropObject;14;11;9;15;1;214
False;MoveNorth;MoveWest;MoveSouthWest;MoveSouthEast;14;11;9;15;1;215
False;MoveNorth;MoveWest;MoveSouthWest;MoveSouthEast;14;11;10;16;1;216
False;MoveNorth;MoveSouthWest;MoveEast;MoveSouth;14;11;10;16;1;217
False;MoveNorth;MoveSouthWest;MoveEast;MoveSouth;14;11;11;16;1;218
False;MoveNorth;DropObject;MoveEast;MoveSouthEast;14;11;11;16;1;219
True;MoveNorth;DropObject;MoveEast;MoveSouthEast;14;12;11;16;1;220
