done;strongagent0_acts;strongagent1_acts;strongagent2_acts;strongagent3_acts;strongagent4_acts;strongagent5_acts;strongagent0_mssg;strongagent1_mssg;strongagent2_mssg;strongagent3_mssg;strongagent4_mssg;strongagent5_mssg;world_nr;tick_nr
False;MoveEast;MoveEast;MoveEast;GrabObject;MoveWest;MoveSouthEast;1;1;1;3;1;5;1;53
False;MoveEast;MoveEast;MoveEast;GrabObject;MoveWest;MoveSouthEast;1;1;1;4;1;5;1;54
False;MoveEast;MoveEast;MoveEast;MoveSouthEast;MoveWest;MoveSouthEast;1;1;1;4;1;5;1;55
False;MoveEast;MoveEast;MoveEast;MoveSouthEast;MoveWest;MoveSouthEast;1;1;1;5;1;5;1;56
False;OpenDoorAction;OpenDoorAction;OpenDoorAction;MoveSouthEast;OpenDoorAction;MoveEast;1;1;1;5;1;5;1;57
False;OpenDoorAction;OpenDoorAction;OpenDoorAction;MoveSouthEast;OpenDoorAction;MoveEast;2;2;2;5;2;5;1;58
False;MoveNorth;MoveNorth;MoveNorth;MoveSouthWest;MoveNorth;MoveEast;2;2;2;5;2;5;1;59
False;MoveNorth;MoveNorth;MoveNorth;MoveSouthWest;MoveNorth;MoveEast;3;3;3;5;3;5;1;60
False;MoveNorthWest;GrabObject;MoveNorthWest;MoveWest;GrabObject;MoveEast;3;3;3;5;3;5;1;61
False;MoveNorthWest;GrabObject;MoveNorthWest;MoveWest;GrabObject;MoveEast;3;4;3;5;4;5;1;62
False;MoveNorthWest;MoveSouthWest;MoveNorthWest;MoveWest;MoveSouthEast;MoveEast;3;4;3;5;4;5;1;63
False;MoveNorthWest;MoveSouthWest;MoveNorthWest;MoveWest;MoveSouthEast;MoveEast;3;5;3;5;5;5;1;64
False;MoveSouth;MoveWest;MoveSouth;MoveWest;MoveEast;MoveEast;3;5;3;5;5;5;1;65
False;MoveSouth;MoveWest;MoveSouth;MoveWest;MoveEast;MoveEast;3;5;3;5;5;5;1;66
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveWest;MoveNorthEast;MoveEast;3;5;3;5;5;5;1;67
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveWest;MoveNorthEast;MoveEast;3;5;3;5;5;5;1;68
False;MoveSouth;MoveWest;MoveSouth;MoveWest;MoveNorth;MoveSouthEast;3;5;3;5;5;5;1;69
False;MoveSouth;MoveWest;MoveSouth;MoveWest;MoveNorth;MoveSouthEast;3;5;3;5;5;5;1;70
False;MoveNorthEast;MoveWest;MoveNorthEast;OpenDoorAction;MoveNorth;MoveSouth;3;5;3;5;5;5;1;71
False;MoveNorthEast;MoveWest;MoveNorthEast;OpenDoorAction;MoveNorth;MoveSouth;3;5;3;6;5;5;1;72
False;MoveSouth;MoveWest;MoveSouth;MoveNorth;MoveNorth;MoveSouth;3;5;3;6;5;5;1;73
False;MoveSouth;MoveWest;MoveSouth;MoveNorth;MoveNorth;MoveSouth;3;5;3;7;5;5;1;74
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveNorthWest;MoveNorthWest;MoveSouth;3;5;3;7;5;5;1;75
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveNorthWest;MoveNorthWest;MoveSouth;3;5;3;7;5;5;1;76
False;MoveSouth;MoveWest;MoveSouth;GrabObject;MoveWest;MoveSouth;3;5;3;7;5;5;1;77
False;MoveSouth;MoveWest;MoveSouth;GrabObject;MoveWest;MoveSouth;3;5;3;8;5;5;1;78
False;MoveSouthWest;MoveWest;MoveSouthWest;MoveSouthEast;MoveWest;MoveSouth;3;5;3;8;5;5;1;79
False;MoveSouthWest;MoveWest;MoveSouthWest;MoveSouthEast;MoveWest;MoveSouth;4;5;4;8;5;5;1;80
False;MoveSouthWest;MoveWest;MoveSouthWest;MoveSouthWest;MoveWest;MoveSouth;4;5;4;8;5;5;1;81
False;MoveSouthWest;MoveWest;MoveSouthWest;MoveSouthWest;MoveWest;MoveSouth;4;5;4;8;5;5;1;82
False;MoveWest;MoveWest;MoveWest;MoveSouthWest;MoveWest;MoveSouth;4;5;4;8;5;5;1;83
False;MoveWest;MoveWest;MoveWest;MoveSouthWest;MoveWest;MoveSouth;4;5;4;8;5;5;1;84
False;MoveWest;MoveWest;MoveWest;MoveWest;MoveWest;MoveSouth;4;5;4;8;5;5;1;85
False;MoveWest;MoveWest;MoveWest;MoveWest;MoveWest;MoveSouth;4;5;4;8;5;5;1;86
False;MoveWest;OpenDoorAction;MoveWest;MoveSouthWest;MoveWest;MoveSouth;4;5;4;8;5;5;1;87
False;MoveWest;OpenDoorAction;MoveWest;MoveSouthWest;MoveWest;MoveSouth;4;6;4;8;5;5;1;88
False;MoveWest;MoveNorth;MoveWest;MoveSouth;MoveWest;MoveSouthWest;4;6;4;8;5;5;1;89
False;MoveWest;MoveNorth;MoveWest;MoveSouth;MoveWest;MoveSouthWest;4;7;4;8;5;5;1;90
False;MoveWest;MoveNorthWest;MoveWest;MoveSouth;MoveWest;MoveWest;4;7;4;8;5;5;1;91
False;MoveWest;MoveNorthWest;MoveWest;MoveSouth;MoveWest;MoveWest;4;7;4;8;5;5;1;92
False;OpenDoorAction;MoveNorthWest;MoveWest;MoveSouth;MoveWest;MoveWest;4;7;4;8;5;5;1;93
False;OpenDoorAction;MoveNorthWest;MoveWest;MoveSouth;MoveWest;MoveWest;5;7;4;8;5;5;1;94
False;MoveNorth;MoveSouth;MoveWest;MoveSouthEast;MoveWest;OpenDoorAction;5;7;4;8;5;5;1;95
False;MoveNorth;MoveSouth;MoveWest;MoveSouthEast;MoveWest;OpenDoorAction;6;7;4;8;5;6;1;96
False;MoveNorthWest;MoveNorthEast;MoveWest;MoveEast;MoveWest;MoveNorth;6;7;4;8;5;6;1;97
False;MoveNorthWest;MoveNorthEast;MoveWest;MoveEast;MoveWest;MoveNorth;6;7;4;8;5;7;1;98
False;MoveNorthWest;MoveSouth;MoveNorthWest;MoveEast;MoveWest;MoveNorthWest;6;7;4;8;5;7;1;99
False;MoveNorthWest;MoveSouth;MoveNorthWest;MoveEast;MoveWest;MoveNorthWest;6;7;4;8;5;7;1;100
False;MoveSouth;MoveNorthEast;MoveNorth;MoveEast;MoveNorthWest;MoveNorthWest;6;7;4;8;5;7;1;101
False;MoveSouth;MoveNorthEast;MoveNorth;MoveEast;MoveNorthWest;MoveNorthWest;6;7;4;8;5;7;1;102
False;MoveNorthEast;MoveSouth;MoveNorth;MoveEast;MoveWest;MoveSouth;6;7;4;8;5;7;1;103
False;MoveNorthEast;MoveSouth;MoveNorth;MoveEast;MoveWest;MoveSouth;6;7;4;8;5;7;1;104
False;MoveSouth;MoveNorthEast;MoveNorth;MoveEast;OpenDoorAction;MoveNorthEast;6;7;4;8;5;7;1;105
False;MoveSouth;MoveNorthEast;MoveNorth;MoveEast;OpenDoorAction;MoveNorthEast;6;7;4;8;6;7;1;106
False;MoveNorthEast;MoveSouth;MoveNorth;MoveEast;MoveNorth;MoveSouth;6;7;4;8;6;7;1;107
False;MoveNorthEast;MoveSouth;MoveNorth;MoveEast;MoveNorth;MoveSouth;6;7;4;8;7;7;1;108
False;MoveSouth;MoveSouthWest;MoveNorth;MoveEast;MoveNorthWest;MoveNorthEast;6;7;4;8;7;7;1;109
False;MoveSouth;MoveSouthWest;MoveNorth;MoveEast;MoveNorthWest;MoveNorthEast;6;8;4;8;7;7;1;110
False;MoveNorthEast;MoveSouthEast;MoveNorth;MoveEast;MoveNorthWest;GrabObject;6;8;4;8;7;7;1;111
False;MoveNorthEast;MoveSouthEast;MoveNorth;MoveEast;MoveNorthWest;GrabObject;6;8;4;8;7;8;1;112
False;MoveSouth;MoveEast;MoveNorth;MoveSouthEast;GrabObject;MoveSouth;6;8;4;8;7;8;1;113
False;MoveSouth;MoveEast;MoveNorth;MoveSouthEast;GrabObject;MoveSouth;6;8;4;8;8;8;1;114
False;MoveSouthWest;MoveEast;MoveNorth;MoveEast;MoveSouthEast;MoveSouth;6;8;4;8;8;8;1;115
False;MoveSouthWest;MoveEast;MoveNorth;MoveEast;MoveSouthEast;MoveSouth;7;8;4;8;8;8;1;116
False;MoveSouthEast;MoveEast;MoveNorth;MoveEast;MoveSouthEast;MoveSouthWest;7;8;4;8;8;8;1;117
False;MoveSouthEast;MoveEast;MoveNorth;MoveEast;MoveSouthEast;MoveSouthWest;7;8;4;8;8;8;1;118
False;MoveEast;MoveEast;MoveNorthEast;MoveSouthEast;MoveSouthWest;MoveSouthWest;7;8;4;8;8;8;1;119
False;MoveEast;MoveEast;MoveNorthEast;MoveSouthEast;MoveSouthWest;MoveSouthWest;7;8;4;8;8;8;1;120
False;MoveEast;MoveEast;MoveEast;DropObject;MoveSouthWest;MoveSouthWest;7;8;4;8;8;8;1;121
False;MoveEast;MoveEast;MoveEast;DropObject;MoveSouthWest;MoveSouthWest;7;8;4;9;8;8;1;122
False;MoveEast;MoveEast;MoveNorthEast;MoveNorth;MoveWest;DropObject;7;8;4;9;8;8;1;123
False;MoveEast;MoveEast;MoveNorthEast;MoveNorth;MoveWest;DropObject;7;8;4;9;8;9;1;124
False;MoveEast;MoveEast;MoveEast;DropObject;MoveSouthWest;MoveNorth;7;8;4;9;8;9;1;125
False;MoveEast;MoveEast;MoveEast;DropObject;MoveSouthWest;MoveNorth;7;8;4;10;8;9;1;126
False;MoveEast;MoveEast;OpenDoorAction;MoveNorthEast;MoveSouth;DropObject;7;8;4;10;8;9;1;127
False;MoveEast;MoveEast;OpenDoorAction;MoveNorthEast;MoveSouth;DropObject;7;8;5;11;8;10;1;128
False;MoveEast;MoveEast;MoveNorth;MoveEast;MoveSouth;MoveNorthEast;7;8;5;11;8;10;1;129
False;MoveEast;MoveEast;MoveNorth;MoveEast;MoveSouth;MoveNorthEast;7;8;6;11;8;11;1;130
False;MoveEast;MoveEast;MoveNorthWest;MoveEast;MoveSouth;MoveEast;7;8;6;11;8;11;1;131
False;MoveEast;MoveEast;MoveNorthWest;MoveEast;MoveSouth;MoveEast;7;8;6;11;8;11;1;132
False;MoveEast;MoveEast;MoveNorthWest;MoveEast;MoveSouth;MoveEast;7;8;6;11;8;11;1;133
False;MoveEast;MoveEast;MoveNorthWest;MoveEast;MoveSouth;MoveEast;7;8;6;11;8;11;1;134
False;MoveEast;MoveEast;MoveSouth;MoveEast;MoveSouth;MoveEast;7;8;6;11;8;11;1;135
False;MoveEast;MoveEast;MoveSouth;MoveEast;MoveSouth;MoveEast;7;8;6;11;8;11;1;136
False;MoveEast;MoveEast;MoveNorthEast;MoveNorthEast;MoveSouth;MoveEast;7;8;6;11;8;11;1;137
False;MoveEast;MoveEast;MoveNorthEast;MoveNorthEast;MoveSouth;MoveEast;7;8;6;11;8;11;1;138
False;MoveEast;MoveNorthEast;MoveSouth;MoveNorth;MoveSouth;MoveNorthEast;7;8;6;11;8;11;1;139
False;MoveEast;MoveNorthEast;MoveSouth;MoveNorth;MoveSouth;MoveNorthEast;7;8;6;11;8;11;1;140
False;MoveEast;MoveNorth;MoveNorthEast;MoveNorth;MoveSouth;MoveNorth;7;8;6;11;8;11;1;141
False;MoveEast;MoveNorth;MoveNorthEast;MoveNorth;MoveSouth;MoveNorth;7;8;6;11;8;11;1;142
False;MoveEast;MoveNorth;MoveSouth;MoveNorth;MoveSouth;MoveNorth;7;8;6;11;8;11;1;143
False;MoveEast;MoveNorth;MoveSouth;MoveNorth;MoveSouth;MoveNorth;7;8;6;11;8;11;1;144
False;MoveNorthEast;MoveNorth;MoveNorthEast;MoveNorth;MoveSouthEast;MoveNorth;7;8;6;11;8;11;1;145
False;MoveNorthEast;MoveNorth;MoveNorthEast;MoveNorth;MoveSouthEast;MoveNorth;7;8;6;11;8;11;1;146
False;MoveNorth;MoveNorthWest;MoveSouth;MoveNorth;MoveEast;MoveNorth;7;8;6;11;8;11;1;147
False;MoveNorth;MoveNorthWest;MoveSouth;MoveNorth;MoveEast;MoveNorth;7;8;6;11;8;11;1;148
False;MoveNorth;MoveNorthWest;MoveSouthWest;MoveNorth;MoveEast;MoveNorth;7;8;6;11;8;11;1;149
False;MoveNorth;MoveNorthWest;MoveSouthWest;MoveNorth;MoveEast;MoveNorth;7;8;7;11;8;11;1;150
False;MoveNorth;MoveWest;MoveSouthEast;MoveNorth;MoveEast;MoveNorth;7;8;7;11;8;11;1;151
False;MoveNorth;MoveWest;MoveSouthEast;MoveNorth;MoveEast;MoveNorth;7;8;7;11;8;11;1;152
False;MoveNorth;OpenDoorAction;MoveEast;MoveNorth;MoveSouthEast;MoveNorth;7;8;7;11;8;11;1;153
False;MoveNorth;OpenDoorAction;MoveEast;MoveNorth;MoveSouthEast;MoveNorth;7;9;7;11;8;11;1;154
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;MoveEast;MoveNorth;7;9;7;11;8;11;1;155
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;MoveEast;MoveNorth;7;10;7;11;8;11;1;156
False;MoveNorth;MoveNorthWest;MoveEast;MoveNorthWest;MoveSouthEast;MoveNorth;7;10;7;11;8;11;1;157
False;MoveNorth;MoveNorthWest;MoveEast;MoveNorthWest;MoveSouthEast;MoveNorth;7;10;7;11;8;11;1;158
False;MoveNorth;GrabObject;MoveEast;MoveNorthWest;MoveEast;MoveNorthWest;7;10;7;11;8;11;1;159
False;MoveNorth;GrabObject;MoveEast;MoveNorthWest;MoveEast;MoveNorthWest;7;11;7;11;8;11;1;160
False;MoveNorth;MoveSouthEast;MoveEast;MoveWest;MoveEast;MoveNorthWest;7;11;7;11;8;11;1;161
False;MoveNorth;MoveSouthEast;MoveEast;MoveWest;MoveEast;MoveNorthWest;7;11;7;11;8;11;1;162
False;MoveNorth;MoveSouthEast;MoveEast;OpenDoorAction;MoveSouthEast;MoveWest;7;11;7;11;8;11;1;163
False;MoveNorth;MoveSouthEast;MoveEast;OpenDoorAction;MoveSouthEast;MoveWest;7;11;7;12;8;11;1;164
