done;strongagent1_acts;strongagent2_acts;lazyagent0_acts;lazyagent1_acts;lazyagent2_acts;lazyagent3_acts;lazyagent4_acts;lazyagent5_acts;strongagent1_mssg;strongagent2_mssg;lazyagent0_mssg;lazyagent1_mssg;lazyagent2_mssg;lazyagent3_mssg;lazyagent4_mssg;lazyagent5_mssg;world_nr;tick_nr
False;MoveSouthEast;MoveWest;MoveNorth;MoveWest;MoveWest;OpenDoorAction;MoveEast;GrabObject;4;5;3;8;10;2;2;4;1;60
False;MoveSouth;MoveWest;MoveNorth;MoveWest;MoveNorthWest;MoveNorth;MoveWest;MoveSouthEast;4;5;3;8;10;2;2;4;1;61
False;MoveSouth;MoveWest;MoveNorth;MoveWest;MoveNorthWest;MoveNorth;MoveWest;MoveSouthEast;4;5;3;8;10;3;3;4;1;62
False;MoveSouth;MoveWest;MoveNorth;MoveWest;MoveNorth;MoveNorthWest;MoveWest;MoveSouthEast;4;5;3;8;10;3;3;4;1;63
False;MoveSouth;MoveWest;MoveNorth;MoveWest;MoveNorth;MoveNorthWest;MoveWest;MoveSouthEast;4;5;3;8;10;3;3;4;1;64
False;MoveSouth;MoveWest;MoveNorth;MoveWest;MoveNorth;MoveNorthWest;MoveWest;MoveSouthEast;4;5;3;8;10;3;3;4;1;65
False;MoveSouth;MoveWest;MoveNorth;MoveWest;MoveNorth;MoveNorthWest;MoveWest;MoveSouthEast;4;5;3;8;10;3;3;4;1;66
False;MoveSouth;OpenDoorAction;MoveNorth;MoveWest;MoveNorth;MoveSouth;MoveWest;MoveSouthEast;4;5;3;8;10;3;3;4;1;67
False;MoveSouth;OpenDoorAction;MoveNorth;MoveWest;MoveNorth;MoveSouth;MoveWest;MoveSouthEast;4;6;3;8;10;3;3;4;1;68
False;MoveSouth;MoveNorth;MoveNorth;OpenDoorAction;MoveNorthEast;MoveEast;MoveWest;MoveEast;4;6;3;8;10;3;3;4;1;69
False;MoveSouth;MoveNorth;MoveNorth;OpenDoorAction;MoveNorthEast;MoveEast;MoveWest;MoveEast;4;7;3;9;10;4;3;4;1;70
False;MoveSouth;MoveNorthWest;MoveNorth;MoveNorth;MoveEast;MoveSouthEast;MoveWest;MoveEast;4;7;3;9;10;4;3;4;1;71
False;MoveSouth;MoveNorthWest;MoveNorth;MoveNorth;MoveEast;MoveSouthEast;MoveWest;MoveEast;4;7;3;10;10;4;3;4;1;72
False;MoveSouth;MoveNorthWest;MoveNorthEast;MoveNorthWest;MoveEast;MoveSouthWest;MoveWest;MoveEast;4;7;3;10;10;4;3;4;1;73
False;MoveSouth;MoveNorthWest;MoveNorthEast;MoveNorthWest;MoveEast;MoveSouthWest;MoveWest;MoveEast;4;7;3;10;10;4;3;4;1;74
False;MoveSouth;MoveSouth;MoveEast;MoveNorthWest;MoveEast;MoveWest;MoveWest;MoveEast;4;7;3;10;10;4;3;4;1;75
False;MoveSouth;MoveSouth;MoveEast;MoveNorthWest;MoveEast;MoveWest;MoveWest;MoveEast;4;7;3;10;10;4;3;4;1;76
False;MoveSouth;MoveNorthEast;MoveEast;MoveSouth;MoveEast;MoveWest;MoveWest;MoveEast;4;7;3;10;10;4;3;4;1;77
False;MoveSouth;MoveNorthEast;MoveEast;MoveSouth;MoveEast;MoveWest;MoveWest;MoveEast;4;7;3;10;10;4;3;4;1;78
False;MoveSouthWest;GrabObject;MoveEast;MoveNorthEast;MoveEast;MoveWest;MoveNorthWest;MoveEast;4;7;3;10;10;4;3;4;1;79
False;MoveSouthWest;GrabObject;MoveEast;MoveNorthEast;MoveEast;MoveWest;MoveNorthWest;MoveEast;4;8;3;10;10;4;3;4;1;80
False;MoveWest;MoveSouthEast;MoveEast;MoveSouth;MoveEast;MoveWest;MoveNorth;MoveSouthEast;4;8;3;10;10;4;3;4;1;81
False;MoveWest;MoveSouthEast;MoveEast;MoveSouth;MoveEast;MoveWest;MoveNorth;MoveSouthEast;4;9;3;10;10;4;3;4;1;82
False;MoveWest;MoveSouth;MoveEast;MoveNorthEast;MoveEast;MoveWest;MoveNorth;MoveSouth;4;9;3;10;10;4;3;4;1;83
False;MoveWest;MoveSouth;MoveEast;MoveNorthEast;MoveEast;MoveWest;MoveNorth;MoveSouth;4;9;3;10;10;4;3;4;1;84
False;MoveSouthWest;MoveSouthEast;MoveEast;MoveSouth;MoveNorthEast;MoveWest;MoveNorth;MoveSouth;4;9;3;10;10;4;3;4;1;85
False;MoveSouthWest;MoveSouthEast;MoveEast;MoveSouth;MoveNorthEast;MoveWest;MoveNorth;MoveSouth;4;9;3;10;10;4;3;4;1;86
False;MoveWest;MoveSouthEast;MoveEast;MoveSouth;MoveEast;MoveWest;MoveNorth;MoveSouth;4;9;3;10;10;4;3;4;1;87
False;MoveWest;MoveSouthEast;MoveEast;MoveSouth;MoveEast;MoveWest;MoveNorth;MoveSouth;4;9;3;11;10;4;3;4;1;88
False;MoveSouthWest;MoveEast;MoveNorthEast;MoveSouthEast;OpenDoorAction;MoveWest;MoveNorth;MoveSouthWest;4;9;3;11;10;4;3;4;1;89
False;MoveSouthWest;MoveEast;MoveNorthEast;MoveSouthEast;OpenDoorAction;MoveWest;MoveNorth;MoveSouthWest;4;9;3;12;11;4;3;4;1;90
False;MoveWest;MoveEast;MoveEast;MoveSouthEast;MoveWest;MoveNorthWest;MoveNorth;MoveWest;4;9;3;12;11;4;3;4;1;91
False;MoveWest;MoveEast;MoveEast;MoveSouthEast;MoveWest;MoveNorthWest;MoveNorth;MoveWest;4;9;3;12;12;4;3;4;1;92
False;MoveWest;MoveEast;OpenDoorAction;MoveEast;MoveWest;MoveNorth;MoveNorth;MoveWest;4;9;3;12;12;4;3;4;1;93
False;MoveWest;MoveEast;OpenDoorAction;MoveEast;MoveWest;MoveNorth;MoveNorth;MoveWest;4;9;4;12;12;4;3;4;1;94
False;MoveSouthWest;MoveEast;MoveNorth;MoveEast;MoveWest;MoveNorth;MoveNorth;MoveWest;4;9;4;12;12;4;3;4;1;95
False;MoveSouthWest;MoveEast;MoveNorth;MoveEast;MoveWest;MoveNorth;MoveNorth;MoveWest;4;9;5;12;12;4;3;4;1;96
False;DropObject;MoveEast;MoveNorthWest;MoveEast;MoveWest;MoveNorth;MoveNorth;MoveWest;4;9;5;12;12;4;3;4;1;97
False;DropObject;MoveEast;MoveNorthWest;MoveEast;MoveWest;MoveNorth;MoveNorth;MoveWest;5;9;5;12;12;4;3;4;1;98
False;MoveNorthEast;MoveEast;MoveNorthWest;MoveEast;MoveWest;MoveNorth;MoveNorthEast;MoveSouthWest;5;9;5;12;12;4;3;4;1;99
False;MoveNorthEast;MoveEast;MoveNorthWest;MoveEast;MoveWest;MoveNorth;MoveNorthEast;MoveSouthWest;6;9;5;12;12;4;3;4;1;100
False;MoveEast;MoveSouthEast;MoveSouth;MoveEast;MoveWest;MoveNorth;MoveEast;DropObject;6;9;5;12;12;4;3;4;1;101
False;MoveEast;MoveSouthEast;MoveSouth;MoveEast;MoveWest;MoveNorth;MoveEast;DropObject;6;9;5;12;12;4;3;4;1;102
False;MoveNorthEast;MoveSouth;MoveNorthEast;MoveEast;OpenDoorAction;MoveNorth;MoveNorthEast;MoveNorthEast;6;9;5;12;12;4;3;4;1;103
False;MoveNorthEast;MoveSouth;MoveNorthEast;MoveEast;OpenDoorAction;MoveNorth;MoveNorthEast;MoveNorthEast;6;9;5;12;13;4;3;5;1;104
False;MoveEast;MoveSouth;MoveSouth;MoveSouthEast;MoveNorth;MoveNorth;MoveEast;MoveEast;6;9;5;12;13;4;3;5;1;105
False;MoveEast;MoveSouth;MoveSouth;MoveSouthEast;MoveNorth;MoveNorth;MoveEast;MoveEast;6;9;5;12;14;4;3;5;1;106
False;MoveNorthEast;MoveSouth;MoveNorthEast;MoveSouth;MoveNorthWest;MoveNorth;MoveSouthEast;MoveEast;6;9;5;12;14;4;3;5;1;107
False;MoveNorthEast;MoveSouth;MoveNorthEast;MoveSouth;MoveNorthWest;MoveNorth;MoveSouthEast;MoveEast;6;9;5;12;14;4;4;5;1;108
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;MoveNorthWest;MoveNorth;MoveEast;MoveEast;6;9;5;12;14;4;4;5;1;109
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;MoveNorthWest;MoveNorth;MoveEast;MoveEast;6;9;5;12;14;4;5;5;1;110
False;OpenDoorAction;MoveSouth;MoveNorthEast;MoveSouth;GrabObject;MoveNorthEast;MoveEast;MoveEast;6;9;5;12;14;4;5;5;1;111
False;OpenDoorAction;MoveSouth;MoveNorthEast;MoveSouth;GrabObject;MoveNorthEast;MoveEast;MoveEast;7;9;5;12;15;4;5;5;1;112
False;MoveNorth;MoveSouth;MoveSouth;MoveSouth;MoveSouthEast;MoveEast;MoveEast;MoveNorthEast;7;9;5;12;15;4;5;5;1;113
False;MoveNorth;MoveSouth;MoveSouth;MoveSouth;MoveSouthEast;MoveEast;MoveEast;MoveNorthEast;8;9;5;12;15;4;5;5;1;114
False;MoveNorthWest;MoveSouth;MoveSouthWest;MoveSouth;MoveSouthEast;MoveNorthEast;MoveEast;MoveNorth;8;9;5;12;15;4;5;5;1;115
False;MoveNorthWest;MoveSouth;MoveSouthWest;MoveSouth;MoveSouthEast;MoveNorthEast;MoveEast;MoveNorth;8;9;6;12;15;4;5;5;1;116
False;MoveNorthWest;MoveSouth;MoveSouthEast;MoveSouth;MoveSouthWest;MoveEast;MoveEast;MoveNorth;8;9;6;12;15;4;5;5;1;117
False;MoveNorthWest;MoveSouth;MoveSouthEast;MoveSouth;MoveSouthWest;MoveEast;MoveEast;MoveNorth;8;9;7;12;15;4;5;5;1;118
False;MoveSouth;MoveSouth;MoveSouthEast;MoveSouth;MoveSouthWest;MoveSouthEast;MoveEast;MoveNorth;8;9;7;12;15;4;5;5;1;119
False;MoveSouth;MoveSouth;MoveSouthEast;MoveSouth;MoveSouthWest;MoveSouthEast;MoveEast;MoveNorth;8;9;8;12;15;5;5;5;1;120
False;MoveNorthEast;MoveSouthWest;MoveEast;MoveSouth;MoveWest;MoveEast;MoveEast;MoveNorthWest;8;9;8;12;15;5;5;5;1;121
False;MoveNorthEast;MoveSouthWest;MoveEast;MoveSouth;MoveWest;MoveEast;MoveEast;MoveNorthWest;8;9;8;12;15;5;5;5;1;122
False;MoveSouth;MoveWest;MoveEast;MoveSouth;MoveSouthWest;MoveEast;MoveEast;MoveNorthWest;8;9;8;12;15;5;5;5;1;123
False;MoveSouth;MoveWest;MoveEast;MoveSouth;MoveSouthWest;MoveEast;MoveEast;MoveNorthWest;8;9;8;12;15;5;5;5;1;124
False;MoveNorthEast;MoveWest;MoveEast;MoveSouthWest;MoveSouth;MoveEast;MoveEast;MoveWest;8;9;8;12;15;5;5;5;1;125
False;MoveNorthEast;MoveWest;MoveEast;MoveSouthWest;MoveSouth;MoveEast;MoveEast;MoveWest;8;9;8;12;15;5;5;5;1;126
False;GrabObject;OpenDoorAction;MoveEast;MoveWest;MoveSouth;MoveEast;MoveEast;OpenDoorAction;8;9;8;12;15;5;5;5;1;127
False;GrabObject;OpenDoorAction;MoveEast;MoveWest;MoveSouth;MoveEast;MoveEast;OpenDoorAction;9;10;8;12;15;5;5;6;1;128
False;MoveSouth;MoveNorth;MoveEast;MoveWest;MoveSouth;MoveEast;MoveEast;MoveNorth;9;10;8;12;15;5;5;6;1;129
False;MoveSouth;MoveNorth;MoveEast;MoveWest;MoveSouth;MoveEast;MoveEast;MoveNorth;9;11;8;12;15;5;5;7;1;130
False;MoveSouth;MoveNorthWest;MoveEast;OpenDoorAction;MoveSouth;MoveEast;MoveEast;MoveNorthWest;9;11;8;12;15;5;5;7;1;131
False;MoveSouth;MoveNorthWest;MoveEast;OpenDoorAction;MoveSouth;MoveEast;MoveEast;MoveNorthWest;9;11;8;13;15;5;5;8;1;132
False;MoveSouthWest;MoveNorthWest;MoveSouthEast;MoveEast;MoveSouth;MoveEast;MoveEast;MoveSouthEast;9;11;8;13;15;5;5;8;1;133
False;MoveSouthWest;MoveNorthWest;MoveSouthEast;MoveEast;MoveSouth;MoveEast;MoveEast;MoveSouthEast;9;11;8;14;15;5;5;9;1;134
False;MoveWest;MoveSouth;MoveSouth;MoveEast;MoveSouth;MoveEast;MoveSouthEast;MoveSouthEast;9;11;8;14;15;5;5;9;1;135
False;MoveWest;MoveSouth;MoveSouth;MoveEast;MoveSouth;MoveEast;MoveSouthEast;MoveSouthEast;9;11;8;14;15;5;5;9;1;136
False;MoveSouthWest;MoveNorthEast;MoveSouth;MoveNorthEast;MoveSouth;MoveEast;MoveSouth;MoveSouthEast;9;11;8;14;15;5;5;9;1;137
False;MoveSouthWest;MoveNorthEast;MoveSouth;MoveNorthEast;MoveSouth;MoveEast;MoveSouth;MoveSouthEast;9;11;8;14;15;5;5;9;1;138
False;MoveWest;MoveSouth;MoveSouth;MoveNorth;MoveSouth;MoveEast;MoveSouth;MoveSouthEast;9;11;8;14;15;5;5;9;1;139
False;MoveWest;MoveSouth;MoveSouth;MoveNorth;MoveSouth;MoveEast;MoveSouth;MoveSouthEast;9;11;8;14;15;5;5;9;1;140
False;MoveWest;MoveNorthEast;MoveSouthWest;MoveNorth;MoveSouth;MoveEast;MoveSouth;MoveSouth;9;11;8;14;15;5;5;9;1;141
False;MoveWest;MoveNorthEast;MoveSouthWest;MoveNorth;MoveSouth;MoveEast;MoveSouth;MoveSouth;9;11;8;14;15;5;5;9;1;142
False;MoveSouthWest;MoveSouth;MoveWest;MoveNorth;MoveSouthEast;MoveEast;MoveSouthWest;MoveSouth;9;11;8;14;15;5;5;9;1;143
False;MoveSouthWest;MoveSouth;MoveWest;MoveNorth;MoveSouthEast;MoveEast;MoveSouthWest;MoveSouth;9;11;8;14;15;5;5;9;1;144
False;DropObject;MoveNorthEast;MoveWest;MoveNorth;MoveEast;MoveEast;MoveWest;MoveSouth;9;11;8;14;15;5;5;9;1;145
False;DropObject;MoveNorthEast;MoveWest;MoveNorth;MoveEast;MoveEast;MoveWest;MoveSouth;10;11;8;14;15;5;5;9;1;146
False;MoveNorthEast;MoveSouth;MoveEast;MoveNorth;MoveEast;MoveSouthEast;MoveWest;MoveSouthWest;10;11;8;14;15;5;5;9;1;147
False;MoveNorthEast;MoveSouth;MoveEast;MoveNorth;MoveEast;MoveSouthEast;MoveWest;MoveSouthWest;11;11;9;14;15;5;5;9;1;148
False;MoveNorthEast;MoveSouthWest;MoveEast;MoveNorth;MoveEast;MoveSouth;MoveEast;MoveWest;11;11;9;14;15;5;5;9;1;149
False;MoveNorthEast;MoveSouthWest;MoveEast;MoveNorth;MoveEast;MoveSouth;MoveEast;MoveWest;11;11;9;14;15;5;6;9;1;150
False;MoveEast;MoveSouthWest;MoveNorthEast;MoveNorth;MoveEast;MoveSouth;MoveEast;MoveWest;11;11;9;14;15;5;6;9;1;151
False;MoveEast;MoveSouthWest;MoveNorthEast;MoveNorth;MoveEast;MoveSouth;MoveEast;MoveWest;11;11;9;14;15;5;7;9;1;152
False;MoveEast;MoveWest;MoveNorth;MoveNorth;MoveEast;MoveSouth;MoveNorthEast;MoveWest;11;11;9;14;15;5;7;9;1;153
False;MoveEast;MoveWest;MoveNorth;MoveNorth;MoveEast;MoveSouth;MoveNorthEast;MoveWest;11;11;9;14;15;5;7;9;1;154
False;MoveEast;MoveWest;MoveNorth;MoveNorth;MoveEast;MoveSouthWest;MoveNorth;MoveWest;11;11;9;14;15;5;7;9;1;155
False;MoveEast;MoveWest;MoveNorth;MoveNorth;MoveEast;MoveSouthWest;MoveNorth;MoveWest;11;11;9;14;15;5;7;9;1;156
False;MoveEast;MoveWest;MoveNorth;MoveNorthWest;MoveSouthEast;MoveWest;MoveNorth;MoveWest;11;11;9;14;15;5;7;9;1;157
False;MoveEast;MoveWest;MoveNorth;MoveNorthWest;MoveSouthEast;MoveWest;MoveNorth;MoveWest;11;11;9;14;15;5;7;9;1;158
False;MoveEast;MoveWest;MoveNorthWest;MoveWest;MoveEast;MoveWest;MoveNorth;MoveWest;11;11;9;14;15;5;7;9;1;159
False;MoveEast;MoveWest;MoveNorthWest;MoveWest;MoveEast;MoveWest;MoveNorth;MoveWest;11;11;9;14;15;5;7;9;1;160
False;MoveEast;MoveSouthWest;MoveWest;MoveWest;MoveSouthEast;MoveSouthEast;MoveNorthWest;MoveWest;11;11;9;14;15;5;7;9;1;161
False;MoveEast;MoveSouthWest;MoveWest;MoveWest;MoveSouthEast;MoveSouthEast;MoveNorthWest;MoveWest;11;11;9;14;15;6;7;9;1;162
False;MoveNorthEast;DropObject;MoveWest;MoveWest;MoveEast;MoveWest;MoveWest;MoveWest;11;11;9;14;15;6;7;9;1;163
True;MoveNorthEast;DropObject;MoveWest;MoveWest;MoveEast;MoveWest;MoveWest;MoveWest;11;12;9;14;15;7;7;9;1;164
