done;strongagent_acts;strongagent1_acts;strongagent2_acts;strongagent3_acts;strongagent_mssg;strongagent1_mssg;strongagent2_mssg;strongagent3_mssg;world_nr;tick_nr
False;MoveEast;MoveSouthEast;MoveSouth;MoveEast;1;5;5;1;1;49
False;MoveEast;MoveSouthEast;MoveSouth;MoveEast;1;5;5;1;1;50
False;MoveEast;MoveSouthWest;MoveSouthEast;MoveEast;1;5;5;1;1;51
False;MoveEast;MoveSouthWest;MoveSouthEast;MoveEast;1;5;5;1;1;52
False;MoveEast;MoveSouthWest;MoveSouthEast;MoveEast;1;5;5;1;1;53
False;MoveEast;MoveSouthWest;MoveSouthEast;MoveEast;1;5;5;1;1;54
False;MoveEast;MoveWest;MoveEast;MoveEast;1;5;5;1;1;55
False;MoveEast;MoveWest;MoveEast;MoveEast;1;5;5;1;1;56
False;OpenDoorAction;MoveWest;MoveEast;OpenDoorAction;1;5;5;1;1;57
False;OpenDoorAction;MoveWest;MoveEast;OpenDoorAction;2;5;5;2;1;58
False;MoveNorth;MoveWest;MoveEast;MoveNorth;2;5;5;2;1;59
False;MoveNorth;MoveWest;MoveEast;MoveNorth;3;5;5;3;1;60
False;MoveNorthWest;MoveWest;MoveEast;MoveNorthWest;3;5;5;3;1;61
False;MoveNorthWest;MoveWest;MoveEast;MoveNorthWest;3;5;5;3;1;62
False;MoveNorthWest;MoveWest;MoveEast;MoveNorthWest;3;5;5;3;1;63
False;MoveNorthWest;MoveWest;MoveEast;MoveNorthWest;3;5;5;3;1;64
False;MoveSouth;MoveWest;MoveEast;MoveSouth;3;5;5;3;1;65
False;MoveSouth;MoveWest;MoveEast;MoveSouth;3;5;5;3;1;66
False;MoveNorthEast;MoveWest;MoveSouthEast;MoveNorthEast;3;5;5;3;1;67
False;MoveNorthEast;MoveWest;MoveSouthEast;MoveNorthEast;3;5;5;3;1;68
False;MoveSouth;MoveSouthWest;MoveSouth;MoveSouth;3;5;5;3;1;69
False;MoveSouth;MoveSouthWest;MoveSouth;MoveSouth;3;5;5;3;1;70
False;MoveNorthEast;MoveSouth;MoveSouth;MoveNorthEast;3;5;5;3;1;71
False;MoveNorthEast;MoveSouth;MoveSouth;MoveNorthEast;3;5;5;3;1;72
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;3;5;5;3;1;73
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;3;5;5;3;1;74
False;MoveNorthEast;MoveSouth;MoveSouthWest;MoveNorthEast;3;5;5;3;1;75
False;MoveNorthEast;MoveSouth;MoveSouthWest;MoveNorthEast;3;5;5;3;1;76
False;MoveSouth;MoveSouth;MoveWest;MoveSouth;3;5;5;3;1;77
False;MoveSouth;MoveSouth;MoveWest;MoveSouth;3;5;5;3;1;78
False;MoveSouthWest;MoveSouth;MoveWest;MoveSouthWest;3;5;5;3;1;79
False;MoveSouthWest;MoveSouth;MoveWest;MoveSouthWest;4;5;5;4;1;80
False;MoveSouthEast;MoveSouth;OpenDoorAction;MoveSouthEast;4;5;5;4;1;81
False;MoveSouthEast;MoveSouth;OpenDoorAction;MoveSouthEast;4;5;6;4;1;82
False;MoveEast;MoveSouth;MoveNorth;MoveEast;4;5;6;4;1;83
False;MoveEast;MoveSouth;MoveNorth;MoveEast;4;5;7;4;1;84
False;MoveEast;MoveSouth;GrabObject;MoveEast;4;5;7;4;1;85
False;MoveEast;MoveSouth;GrabObject;MoveEast;4;5;8;4;1;86
False;MoveEast;MoveSouth;MoveSouthEast;MoveEast;4;5;8;4;1;87
False;MoveEast;MoveSouth;MoveSouthEast;MoveEast;4;5;8;4;1;88
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveEast;4;5;8;4;1;89
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveEast;4;5;8;4;1;90
False;MoveEast;MoveEast;MoveSouthEast;MoveEast;4;5;8;4;1;91
False;MoveEast;MoveEast;MoveSouthEast;MoveEast;4;5;8;4;1;92
False;MoveEast;MoveEast;MoveSouth;MoveEast;4;5;8;4;1;93
False;MoveEast;MoveEast;MoveSouth;MoveEast;4;5;8;4;1;94
False;MoveEast;MoveEast;MoveSouth;MoveEast;4;5;8;4;1;95
False;MoveEast;MoveEast;MoveSouth;MoveEast;4;5;8;4;1;96
False;MoveNorthEast;OpenDoorAction;MoveSouth;MoveNorthEast;4;5;8;4;1;97
False;MoveNorthEast;OpenDoorAction;MoveSouth;MoveNorthEast;4;6;8;4;1;98
False;MoveNorth;MoveNorth;MoveSouthWest;MoveNorth;4;6;8;4;1;99
False;MoveNorth;MoveNorth;MoveSouthWest;MoveNorth;4;7;8;4;1;100
False;MoveNorth;MoveNorthWest;MoveWest;MoveNorth;4;7;8;4;1;101
False;MoveNorth;MoveNorthWest;MoveWest;MoveNorth;4;7;8;4;1;102
False;MoveNorth;MoveNorthWest;MoveWest;MoveNorth;4;7;8;4;1;103
False;MoveNorth;MoveNorthWest;MoveWest;MoveNorth;4;7;8;4;1;104
False;MoveNorthWest;MoveSouth;MoveWest;MoveNorthWest;4;7;8;4;1;105
False;MoveNorthWest;MoveSouth;MoveWest;MoveNorthWest;4;7;8;4;1;106
False;MoveNorthWest;MoveNorthEast;MoveWest;MoveWest;4;7;8;4;1;107
False;MoveNorthWest;MoveNorthEast;MoveWest;MoveWest;4;7;8;4;1;108
False;MoveWest;MoveSouth;MoveSouthWest;MoveWest;4;7;8;4;1;109
False;MoveWest;MoveSouth;MoveSouthWest;MoveWest;4;7;8;4;1;110
