done;baseagent0_acts;baseagent1_acts;liaragent_acts;baseagent0_mssg;baseagent1_mssg;liaragent_mssg;world_nr;tick_nr
False;MoveSouthEast;MoveEast;MoveEast;18;18;18;1;37
False;MoveSouthEast;MoveEast;MoveEast;19;19;19;1;38
False;MoveEast;MoveEast;MoveEast;19;19;19;1;39
False;MoveEast;MoveEast;MoveEast;20;20;20;1;40
False;MoveEast;MoveEast;MoveEast;20;20;20;1;41
False;MoveEast;MoveEast;MoveEast;21;21;21;1;42
False;MoveEast;MoveEast;MoveEast;21;21;21;1;43
False;MoveEast;MoveEast;MoveEast;22;22;22;1;44
False;OpenDoorAction;MoveEast;MoveEast;22;22;22;1;45
False;OpenDoorAction;MoveEast;MoveEast;23;23;23;1;46
False;MoveNorth;MoveEast;MoveEast;23;23;23;1;47
False;MoveNorth;MoveEast;MoveEast;24;24;24;1;48
False;MoveNorthWest;MoveEast;MoveEast;24;24;24;1;49
False;MoveNorthWest;MoveEast;MoveEast;25;25;25;1;50
False;MoveNorthWest;MoveEast;MoveEast;25;25;25;1;51
False;MoveNorthWest;MoveEast;MoveEast;26;26;26;1;52
False;MoveSouth;MoveEast;MoveEast;26;26;26;1;53
False;MoveSouth;MoveEast;MoveEast;27;27;27;1;54
False;MoveNorthEast;MoveEast;MoveEast;27;27;27;1;55
False;MoveNorthEast;MoveEast;MoveEast;28;28;28;1;56
False;MoveSouth;OpenDoorAction;OpenDoorAction;28;28;28;1;57
False;MoveSouth;OpenDoorAction;OpenDoorAction;29;29;29;1;58
False;MoveNorthEast;MoveNorth;MoveNorth;29;29;29;1;59
False;MoveNorthEast;MoveNorth;MoveNorth;30;30;30;1;60
False;MoveSouth;GrabObject;GrabObject;30;30;30;1;61
False;MoveSouth;GrabObject;GrabObject;31;31;31;1;62
False;MoveNorthEast;MoveSouthEast;MoveSouthEast;31;31;31;1;63
False;MoveNorthEast;MoveSouthEast;MoveSouthEast;32;32;32;1;64
False;MoveSouth;MoveSouthEast;MoveEast;32;32;32;1;65
False;MoveSouth;MoveSouthEast;MoveEast;33;33;33;1;66
False;MoveSouthWest;MoveSouthEast;MoveNorthEast;33;33;33;1;67
False;MoveSouthWest;MoveSouthEast;MoveNorthEast;34;34;34;1;68
False;MoveSouthWest;MoveSouth;MoveNorth;34;34;34;1;69
False;MoveSouthWest;MoveSouth;MoveNorth;35;35;35;1;70
False;MoveWest;MoveSouth;MoveNorth;35;35;35;1;71
False;MoveWest;MoveSouth;MoveNorth;36;36;36;1;72
False;MoveWest;MoveSouth;MoveNorth;36;36;36;1;73
False;MoveWest;MoveSouth;MoveNorth;37;37;37;1;74
False;MoveNorthWest;MoveSouthWest;MoveNorthWest;37;37;37;1;75
False;MoveNorthWest;MoveSouthWest;MoveNorthWest;38;38;38;1;76
False;MoveNorth;MoveWest;MoveWest;38;38;38;1;77
False;MoveNorth;MoveWest;MoveWest;39;39;39;1;78
False;MoveNorth;MoveWest;MoveWest;39;39;39;1;79
False;MoveNorth;MoveWest;MoveWest;40;40;40;1;80
False;MoveNorth;MoveWest;MoveWest;40;40;40;1;81
False;MoveNorth;MoveWest;MoveWest;41;41;41;1;82
False;MoveNorthEast;MoveWest;MoveWest;41;41;41;1;83
False;MoveNorthEast;MoveWest;MoveWest;42;42;42;1;84
False;MoveEast;MoveSouthWest;MoveWest;42;42;42;1;85
False;MoveEast;MoveSouthWest;MoveWest;43;43;43;1;86
False;MoveEast;DropObject;MoveWest;43;43;43;1;87
False;MoveEast;DropObject;MoveWest;44;44;44;1;88
False;MoveEast;MoveNorthEast;MoveWest;44;44;44;1;89
False;MoveEast;MoveNorthEast;MoveWest;45;45;45;1;90
False;MoveEast;MoveEast;MoveWest;45;45;45;1;91
False;MoveEast;MoveEast;MoveWest;46;46;46;1;92
False;MoveEast;MoveEast;MoveWest;46;46;46;1;93
False;MoveEast;MoveEast;MoveWest;47;47;47;1;94
False;MoveEast;MoveEast;MoveWest;47;47;47;1;95
False;MoveEast;MoveEast;MoveWest;48;48;48;1;96
False;MoveEast;MoveEast;MoveWest;48;48;48;1;97
False;MoveEast;MoveEast;MoveWest;49;49;49;1;98
False;MoveNorthEast;MoveNorthEast;MoveWest;49;49;49;1;99
False;MoveNorthEast;MoveNorthEast;MoveWest;50;50;50;1;100
False;MoveEast;MoveNorth;MoveNorthWest;50;50;50;1;101
False;MoveEast;MoveNorth;MoveNorthWest;51;51;51;1;102
False;OpenDoorAction;MoveNorth;MoveWest;51;51;51;1;103
False;OpenDoorAction;MoveNorth;MoveWest;52;52;52;1;104
False;MoveNorth;MoveNorth;OpenDoorAction;52;52;52;1;105
False;MoveNorth;MoveNorth;OpenDoorAction;53;53;53;1;106
False;MoveNorthWest;MoveNorth;MoveNorth;53;53;53;1;107
False;MoveNorthWest;MoveNorth;MoveNorth;54;54;54;1;108
False;MoveNorthWest;MoveNorth;MoveNorthWest;54;54;54;1;109
False;MoveNorthWest;MoveNorth;MoveNorthWest;55;55;55;1;110
False;GrabObject;MoveNorth;MoveNorthWest;55;55;55;1;111
False;GrabObject;MoveNorth;MoveNorthWest;56;56;56;1;112
False;MoveSouthEast;MoveNorth;GrabObject;56;56;56;1;113
False;MoveSouthEast;MoveNorth;GrabObject;57;57;57;1;114
False;MoveSouthEast;MoveNorth;MoveSouthEast;57;57;57;1;115
False;MoveSouthEast;MoveNorth;MoveSouthEast;58;58;58;1;116
False;MoveSouthEast;MoveNorth;MoveSouthEast;58;58;58;1;117
False;MoveSouthEast;MoveNorth;MoveSouthEast;59;59;59;1;118
False;MoveSouthEast;MoveNorthWest;MoveSouthWest;59;59;59;1;119
False;MoveSouthEast;MoveNorthWest;MoveSouthWest;60;60;60;1;120
False;MoveEast;MoveNorthWest;MoveSouthWest;60;60;60;1;121
False;MoveEast;MoveNorthWest;MoveSouthWest;61;61;61;1;122
False;MoveEast;MoveWest;MoveWest;61;61;61;1;123
False;MoveEast;MoveWest;MoveWest;62;62;62;1;124
False;MoveEast;OpenDoorAction;MoveSouthWest;62;62;62;1;125
False;MoveEast;OpenDoorAction;MoveSouthWest;63;63;63;1;126
False;MoveEast;MoveNorth;MoveSouth;63;63;63;1;127
False;MoveEast;MoveNorth;MoveSouth;64;64;64;1;128
False;MoveEast;MoveNorthWest;MoveSouth;64;64;64;1;129
False;MoveEast;MoveNorthWest;MoveSouth;65;65;65;1;130
False;MoveEast;GrabObject;MoveSouth;65;65;65;1;131
False;MoveEast;GrabObject;MoveSouth;66;66;66;1;132
False;MoveSouthEast;MoveSouthEast;MoveSouth;66;66;66;1;133
False;MoveSouthEast;MoveSouthEast;MoveSouth;67;67;67;1;134
False;MoveSouth;MoveSouthEast;MoveSouth;67;67;67;1;135
False;MoveSouth;MoveSouthEast;MoveSouth;68;68;68;1;136
False;MoveSouth;MoveSouthEast;MoveSouth;68;68;68;1;137
False;MoveSouth;MoveSouthEast;MoveSouth;69;69;69;1;138
False;MoveSouth;MoveSouthEast;MoveSouth;69;69;69;1;139
False;MoveSouth;MoveSouthEast;MoveSouth;70;70;70;1;140
False;MoveSouthWest;MoveSouth;MoveSouth;70;70;70;1;141
False;MoveSouthWest;MoveSouth;MoveSouth;71;71;71;1;142
False;MoveWest;MoveSouth;MoveSouth;71;71;71;1;143
False;MoveWest;MoveSouth;MoveSouth;72;72;72;1;144
False;MoveWest;MoveSouth;MoveSouthEast;72;72;72;1;145
False;MoveWest;MoveSouth;MoveSouthEast;73;73;73;1;146
False;MoveWest;MoveSouth;MoveEast;73;73;73;1;147
False;MoveWest;MoveSouth;MoveEast;74;74;74;1;148
False;MoveWest;MoveSouth;MoveEast;74;74;74;1;149
False;MoveWest;MoveSouth;MoveEast;75;75;75;1;150
False;MoveSouthWest;MoveSouth;MoveEast;75;75;75;1;151
False;MoveSouthWest;MoveSouth;MoveEast;76;76;76;1;152
False;DropObject;MoveSouth;MoveSouthEast;76;76;76;1;153
False;DropObject;MoveSouth;MoveSouthEast;77;77;77;1;154
False;MoveNorthWest;MoveSouth;MoveEast;77;77;77;1;155
False;MoveNorthWest;MoveSouth;MoveEast;78;78;78;1;156
False;MoveWest;MoveSouth;MoveSouthEast;78;78;78;1;157
False;MoveWest;MoveSouth;MoveSouthEast;79;79;79;1;158
False;MoveWest;MoveSouthWest;MoveEast;79;79;79;1;159
False;MoveWest;MoveSouthWest;MoveEast;80;80;80;1;160
False;MoveWest;MoveWest;MoveEast;80;80;80;1;161
False;MoveWest;MoveWest;MoveEast;81;81;81;1;162
False;MoveWest;MoveWest;MoveSouthEast;81;81;81;1;163
False;MoveWest;MoveWest;MoveSouthEast;82;82;82;1;164
False;MoveWest;MoveSouthWest;DropObject;82;82;82;1;165
False;MoveWest;MoveSouthWest;DropObject;83;83;83;1;166
