done;strongagent_acts;strongagent1_acts;blindagent_acts;secondblind_acts;strongagent_mssg;strongagent1_mssg;blindagent_mssg;secondblind_mssg;world_nr;tick_nr
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveEast;3;3;3;1;1;50
False;GrabObject;GrabObject;MoveNorthWest;MoveEast;3;3;3;1;1;51
False;GrabObject;GrabObject;MoveNorthWest;MoveEast;4;4;3;1;1;52
False;MoveSouthEast;MoveSouthEast;MoveSouth;MoveEast;4;4;3;1;1;53
False;MoveSouthEast;MoveSouthEast;MoveSouth;MoveEast;4;5;3;1;1;54
False;MoveSouthEast;MoveSouthEast;MoveNorthEast;MoveEast;4;5;3;1;1;55
False;MoveSouthEast;MoveSouthEast;MoveNorthEast;MoveEast;4;5;3;1;1;56
False;MoveSouthEast;MoveSouthEast;MoveSouth;MoveEast;4;5;3;1;1;57
False;MoveSouthEast;MoveSouthEast;MoveSouth;MoveEast;4;5;3;1;1;58
False;MoveSouthEast;MoveSouthEast;MoveNorthEast;MoveEast;4;5;3;1;1;59
False;MoveSouthEast;MoveSouthEast;MoveNorthEast;MoveEast;4;5;3;1;1;60
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;4;5;3;1;1;61
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;4;5;3;1;1;62
False;MoveSouth;MoveSouth;MoveNorthEast;MoveEast;4;5;3;1;1;63
False;MoveSouth;MoveSouth;MoveNorthEast;MoveEast;4;5;3;1;1;64
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;4;5;3;1;1;65
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;4;5;3;1;1;66
False;MoveSouth;MoveSouth;MoveSouthWest;MoveEast;4;5;3;1;1;67
False;MoveSouth;MoveSouth;MoveSouthWest;MoveEast;4;5;4;1;1;68
False;MoveSouth;MoveSouth;MoveSouthWest;OpenDoorAction;4;5;4;1;1;69
False;MoveSouth;MoveSouth;MoveSouthWest;OpenDoorAction;4;5;4;2;1;70
False;MoveSouth;MoveSouth;MoveWest;MoveNorth;4;5;4;2;1;71
False;MoveSouth;MoveSouth;MoveWest;MoveNorth;4;5;4;3;1;72
False;MoveSouth;MoveSouth;MoveWest;MoveNorthWest;4;5;4;3;1;73
False;MoveSouth;MoveSouth;MoveWest;MoveNorthWest;4;5;4;3;1;74
False;MoveSouth;MoveSouth;MoveNorthWest;MoveNorthWest;4;5;4;3;1;75
False;MoveSouth;MoveSouth;MoveNorthWest;MoveNorthWest;4;5;4;3;1;76
False;MoveSouth;MoveSouth;MoveNorth;MoveSouth;4;5;4;3;1;77
False;MoveSouth;MoveSouth;MoveNorth;MoveSouth;4;5;4;3;1;78
False;MoveSouthWest;MoveSouthWest;MoveNorth;MoveNorthEast;4;5;4;3;1;79
False;MoveSouthWest;MoveSouthWest;MoveNorth;MoveNorthEast;4;5;4;3;1;80
False;MoveWest;MoveWest;MoveNorth;MoveSouth;4;5;4;3;1;81
False;MoveWest;MoveWest;MoveNorth;MoveSouth;4;5;4;3;1;82
False;MoveWest;MoveWest;MoveNorth;MoveNorthEast;4;5;4;3;1;83
False;MoveWest;MoveWest;MoveNorth;MoveNorthEast;4;5;4;3;1;84
False;MoveSouthWest;OpenDoorAction;MoveNorth;MoveSouth;4;5;4;3;1;85
False;MoveSouthWest;OpenDoorAction;MoveNorth;MoveSouth;4;6;4;3;1;86
False;MoveWest;MoveNorth;MoveNorth;MoveNorthEast;4;6;4;3;1;87
False;MoveWest;MoveNorth;MoveNorth;MoveNorthEast;4;7;4;3;1;88
False;MoveSouthWest;MoveNorthWest;MoveNorth;MoveSouth;4;7;4;3;1;89
False;MoveSouthWest;MoveNorthWest;MoveNorth;MoveSouth;4;7;4;3;1;90
False;MoveWest;MoveNorthWest;MoveNorth;MoveSouthWest;4;7;4;3;1;91
False;MoveWest;MoveNorthWest;MoveNorth;MoveSouthWest;4;7;4;4;1;92
False;MoveWest;MoveSouth;MoveNorth;MoveSouthEast;4;7;4;4;1;93
False;MoveWest;MoveSouth;MoveNorth;MoveSouthEast;4;7;4;4;1;94
False;MoveSouthWest;MoveNorthEast;MoveNorthEast;MoveEast;4;7;4;4;1;95
False;MoveSouthWest;MoveNorthEast;MoveNorthEast;MoveEast;4;7;4;4;1;96
False;DropObject;MoveSouth;MoveEast;MoveNorthEast;4;7;4;4;1;97
False;DropObject;MoveSouth;MoveEast;MoveNorthEast;5;7;4;4;1;98
False;MoveNorthWest;MoveNorthEast;MoveNorthEast;MoveNorth;5;7;4;4;1;99
False;MoveNorthWest;MoveNorthEast;MoveNorthEast;MoveNorth;6;7;4;4;1;100
False;MoveNorthWest;GrabObject;MoveEast;MoveNorth;6;7;4;4;1;101
False;MoveNorthWest;GrabObject;MoveEast;MoveNorth;6;8;4;4;1;102
False;MoveNorthWest;MoveSouth;OpenDoorAction;MoveNorth;6;8;4;4;1;103
False;MoveNorthWest;MoveSouth;OpenDoorAction;MoveNorth;6;8;5;4;1;104
False;MoveWest;MoveSouth;MoveNorth;MoveNorth;6;8;5;4;1;105
False;MoveWest;MoveSouth;MoveNorth;MoveNorth;6;8;6;4;1;106
False;MoveWest;MoveSouthWest;MoveNorthWest;MoveNorth;6;8;6;4;1;107
False;MoveWest;MoveSouthWest;MoveNorthWest;MoveNorth;6;8;6;4;1;108
False;MoveWest;MoveWest;MoveNorthWest;MoveNorth;6;8;6;4;1;109
False;MoveWest;MoveWest;MoveNorthWest;MoveNorth;6;8;6;4;1;110
False;MoveWest;MoveSouthWest;MoveSouth;MoveNorth;6;8;6;4;1;111
False;MoveWest;MoveSouthWest;MoveSouth;MoveNorth;6;8;6;4;1;112
False;MoveWest;MoveWest;MoveNorthEast;MoveNorth;6;8;6;4;1;113
False;MoveWest;MoveWest;MoveNorthEast;MoveNorth;6;8;6;4;1;114
False;MoveWest;MoveWest;MoveSouth;MoveNorth;6;8;6;4;1;115
False;MoveWest;MoveWest;MoveSouth;MoveNorth;6;8;6;4;1;116
False;MoveNorthWest;MoveSouthWest;MoveNorthEast;MoveNorthWest;6;8;6;4;1;117
False;MoveNorthWest;MoveSouthWest;MoveNorthEast;MoveNorthWest;6;8;6;4;1;118
False;MoveNorth;DropObject;MoveSouth;MoveWest;6;8;6;4;1;119
False;MoveNorth;DropObject;MoveSouth;MoveWest;6;9;6;4;1;120
False;MoveNorth;MoveNorthWest;MoveNorthEast;MoveWest;6;9;6;4;1;121
False;MoveNorth;MoveNorthWest;MoveNorthEast;MoveWest;6;10;6;4;1;122
False;MoveNorth;MoveNorthWest;MoveSouth;MoveWest;6;10;6;4;1;123
False;MoveNorth;MoveNorthWest;MoveSouth;MoveWest;6;10;6;4;1;124
False;MoveNorth;MoveWest;MoveSouthWest;MoveWest;6;10;6;4;1;125
False;MoveNorth;MoveWest;MoveSouthWest;MoveWest;6;10;7;4;1;126
False;MoveNorth;MoveWest;MoveSouthEast;MoveWest;6;10;7;4;1;127
False;MoveNorth;MoveWest;MoveSouthEast;MoveWest;6;10;7;4;1;128
False;MoveNorth;MoveWest;MoveSouthEast;MoveWest;6;10;7;4;1;129
False;MoveNorth;MoveWest;MoveSouthEast;MoveWest;6;10;7;4;1;130
False;MoveNorth;MoveWest;MoveEast;MoveNorthWest;6;10;7;4;1;131
False;MoveNorth;MoveWest;MoveEast;MoveNorthWest;6;10;7;4;1;132
False;MoveNorth;MoveWest;MoveEast;MoveWest;6;10;7;4;1;133
False;MoveNorth;MoveWest;MoveEast;MoveWest;6;10;7;4;1;134
False;MoveNorth;MoveWest;MoveEast;OpenDoorAction;6;10;7;4;1;135
False;MoveNorth;MoveWest;MoveEast;OpenDoorAction;6;10;7;5;1;136
False;MoveNorthEast;MoveWest;MoveEast;MoveNorth;6;10;7;5;1;137
False;MoveNorthEast;MoveWest;MoveEast;MoveNorth;6;10;7;6;1;138
False;MoveEast;MoveNorthWest;MoveEast;MoveNorthWest;6;10;7;6;1;139
False;MoveEast;MoveNorthWest;MoveEast;MoveNorthWest;6;10;7;6;1;140
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorthWest;6;10;7;6;1;141
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorthWest;6;10;7;6;1;142
False;MoveEast;MoveNorth;MoveEast;GrabObject;6;10;7;6;1;143
False;MoveEast;MoveNorth;MoveEast;GrabObject;6;10;7;7;1;144
False;OpenDoorAction;MoveNorth;MoveEast;MoveSouthEast;6;10;7;7;1;145
False;OpenDoorAction;MoveNorth;MoveEast;MoveSouthEast;7;10;7;7;1;146
False;MoveNorth;MoveNorthEast;MoveEast;MoveSouthEast;7;10;7;7;1;147
False;MoveNorth;MoveNorthEast;MoveEast;MoveSouthEast;8;10;7;7;1;148
False;MoveNorthWest;MoveEast;MoveEast;MoveSouthEast;8;10;7;7;1;149
False;MoveNorthWest;MoveEast;MoveEast;MoveSouthEast;8;10;7;7;1;150
False;MoveNorthWest;MoveNorthEast;MoveEast;MoveSouthEast;8;10;7;7;1;151
False;MoveNorthWest;MoveNorthEast;MoveEast;MoveSouthEast;8;10;7;7;1;152
False;GrabObject;MoveEast;MoveEast;MoveEast;8;10;7;7;1;153
False;GrabObject;MoveEast;MoveEast;MoveEast;9;10;7;7;1;154
False;MoveSouthEast;OpenDoorAction;MoveSouthEast;MoveEast;9;10;7;7;1;155
False;MoveSouthEast;OpenDoorAction;MoveSouthEast;MoveEast;10;11;7;7;1;156
False;MoveSouthEast;MoveNorth;MoveSouth;MoveEast;10;11;7;7;1;157
False;MoveSouthEast;MoveNorth;MoveSouth;MoveEast;10;12;7;7;1;158
False;MoveSouthEast;MoveNorthWest;MoveSouth;MoveEast;10;12;7;7;1;159
False;MoveSouthEast;MoveNorthWest;MoveSouth;MoveEast;10;12;7;7;1;160
False;MoveSouthEast;GrabObject;MoveSouth;MoveEast;10;12;7;7;1;161
False;MoveSouthEast;GrabObject;MoveSouth;MoveEast;10;13;7;7;1;162
False;MoveEast;MoveSouthEast;MoveSouthWest;MoveEast;10;13;7;7;1;163
False;MoveEast;MoveSouthEast;MoveSouthWest;MoveEast;10;13;7;7;1;164
False;MoveEast;MoveSouthWest;MoveWest;MoveSouthEast;10;13;7;7;1;165
False;MoveEast;MoveSouthWest;MoveWest;MoveSouthEast;10;13;7;7;1;166
False;MoveEast;MoveSouthWest;MoveWest;MoveSouth;10;13;7;7;1;167
False;MoveEast;MoveSouthWest;MoveWest;MoveSouth;10;13;7;7;1;168
False;MoveEast;MoveWest;OpenDoorAction;MoveSouth;10;13;7;7;1;169
False;MoveEast;MoveWest;OpenDoorAction;MoveSouth;10;13;8;7;1;170
False;MoveEast;MoveSouthWest;MoveNorth;MoveSouth;10;13;8;7;1;171
False;MoveEast;MoveSouthWest;MoveNorth;MoveSouth;10;13;9;7;1;172
False;MoveEast;MoveSouth;MoveNorthWest;MoveSouth;10;13;9;7;1;173
False;MoveEast;MoveSouth;MoveNorthWest;MoveSouth;10;13;9;7;1;174
False;MoveEast;MoveSouth;MoveNorthWest;MoveSouth;10;13;9;7;1;175
False;MoveEast;MoveSouth;MoveNorthWest;MoveSouth;10;13;9;7;1;176
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;10;13;9;7;1;177
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;10;13;9;7;1;178
False;MoveEast;MoveSouthEast;MoveNorthEast;MoveSouth;10;13;9;7;1;179
False;MoveEast;MoveSouthEast;MoveNorthEast;MoveSouth;10;13;9;7;1;180
False;MoveEast;MoveEast;MoveSouth;MoveSouth;10;13;9;7;1;181
False;MoveEast;MoveEast;MoveSouth;MoveSouth;10;13;9;7;1;182
False;MoveEast;MoveEast;MoveNorthEast;MoveSouth;10;13;9;7;1;183
False;MoveEast;MoveEast;MoveNorthEast;MoveSouth;10;13;9;7;1;184
False;MoveEast;MoveEast;MoveSouth;MoveSouthWest;10;13;9;7;1;185
False;MoveEast;MoveEast;MoveSouth;MoveSouthWest;10;13;9;7;1;186
False;MoveSouthEast;MoveEast;MoveNorthEast;MoveWest;10;13;9;7;1;187
False;MoveSouthEast;MoveEast;MoveNorthEast;MoveWest;10;13;9;7;1;188
False;MoveSouth;MoveEast;GrabObject;MoveWest;10;13;9;7;1;189
False;MoveSouth;MoveEast;GrabObject;MoveWest;10;13;10;7;1;190
False;MoveSouth;MoveSouthEast;MoveSouth;MoveWest;10;13;10;7;1;191
False;MoveSouth;MoveSouthEast;MoveSouth;MoveWest;10;13;10;7;1;192
False;MoveSouth;MoveEast;MoveSouthWest;MoveWest;10;13;10;7;1;193
False;MoveSouth;MoveEast;MoveSouthWest;MoveWest;10;13;10;7;1;194
False;MoveSouthWest;MoveEast;MoveSouthEast;MoveSouthWest;10;13;10;7;1;195
False;MoveSouthWest;MoveEast;MoveSouthEast;MoveSouthWest;10;13;10;7;1;196
False;MoveWest;MoveSouthEast;MoveSouthEast;DropObject;10;13;10;7;1;197
False;MoveWest;MoveSouthEast;MoveSouthEast;DropObject;10;13;10;8;1;198
False;MoveWest;DropObject;MoveSouthEast;MoveWest;10;13;10;8;1;199
False;MoveWest;DropObject;MoveSouthEast;MoveWest;10;14;10;9;1;200
False;OpenDoorAction;MoveNorthEast;MoveSouth;MoveNorthWest;10;14;10;9;1;201
False;OpenDoorAction;MoveNorthEast;MoveSouth;MoveNorthWest;11;15;10;9;1;202
False;MoveNorth;MoveNorthEast;MoveSouth;MoveWest;11;15;10;9;1;203
False;MoveNorth;MoveNorthEast;MoveSouth;MoveWest;12;15;10;9;1;204
False;GrabObject;MoveEast;MoveSouth;OpenDoorAction;12;15;10;9;1;205
False;GrabObject;MoveEast;MoveSouth;OpenDoorAction;13;15;10;10;1;206
False;MoveSouthEast;MoveEast;MoveSouthWest;MoveNorth;13;15;10;10;1;207
False;MoveSouthEast;MoveEast;MoveSouthWest;MoveNorth;13;15;10;11;1;208
False;MoveSouthEast;MoveEast;MoveWest;MoveNorthWest;13;15;10;11;1;209
False;MoveSouthEast;MoveEast;MoveWest;MoveNorthWest;13;15;10;11;1;210
False;MoveSouthEast;MoveEast;MoveWest;MoveNorthWest;13;15;10;11;1;211
False;MoveSouthEast;MoveEast;MoveWest;MoveNorthWest;13;15;10;11;1;212
False;MoveSouth;MoveEast;MoveWest;MoveSouth;13;15;10;11;1;213
False;MoveSouth;MoveEast;MoveWest;MoveSouth;13;15;10;11;1;214
False;MoveSouth;MoveEast;MoveWest;MoveNorthEast;13;15;10;11;1;215
False;MoveSouth;MoveEast;MoveWest;MoveNorthEast;13;15;10;11;1;216
False;MoveSouth;MoveNorthEast;MoveSouthWest;GrabObject;13;15;10;11;1;217
False;MoveSouth;MoveNorthEast;MoveSouthWest;GrabObject;13;15;10;12;1;218
False;MoveSouthWest;MoveNorth;DropObject;MoveSouthEast;13;15;10;12;1;219
False;MoveSouthWest;MoveNorth;DropObject;MoveSouthEast;13;15;11;12;1;220
False;MoveWest;MoveNorth;MoveNorthEast;MoveSouth;13;15;11;12;1;221
False;MoveWest;MoveNorth;MoveNorthEast;MoveSouth;13;15;12;12;1;222
False;MoveWest;MoveNorth;MoveEast;MoveSouthEast;13;15;12;12;1;223
False;MoveWest;MoveNorth;MoveEast;MoveSouthEast;13;15;12;12;1;224
False;MoveWest;MoveNorthWest;MoveEast;MoveEast;13;15;12;12;1;225
False;MoveWest;MoveNorthWest;MoveEast;MoveEast;13;15;12;12;1;226
False;MoveWest;MoveWest;MoveEast;MoveSouthEast;13;15;12;12;1;227
False;MoveWest;MoveWest;MoveEast;MoveSouthEast;13;15;12;12;1;228
False;MoveWest;MoveWest;MoveEast;DropObject;13;15;12;12;1;229
False;MoveWest;MoveWest;MoveEast;DropObject;13;15;12;13;1;230
False;MoveWest;MoveWest;MoveNorthEast;MoveNorthEast;13;15;12;13;1;231
False;MoveWest;MoveWest;MoveNorthEast;MoveNorthEast;13;15;12;14;1;232
False;MoveWest;MoveWest;MoveNorth;MoveEast;13;15;12;14;1;233
False;MoveWest;MoveWest;MoveNorth;MoveEast;13;15;12;14;1;234
False;MoveSouthWest;MoveWest;MoveNorth;MoveEast;13;15;12;14;1;235
False;MoveSouthWest;MoveWest;MoveNorth;MoveEast;13;15;12;14;1;236
False;DropObject;MoveWest;MoveNorth;MoveEast;13;15;12;14;1;237
True;DropObject;MoveWest;MoveNorth;MoveEast;14;15;12;14;1;238
