done;strongagent0_acts;strongagent1_acts;strongagent2_acts;strongagent3_acts;strongagent4_acts;strongagent5_acts;strongagent0_mssg;strongagent1_mssg;strongagent2_mssg;strongagent3_mssg;strongagent4_mssg;strongagent5_mssg;world_nr;tick_nr
False;MoveSouth;MoveNorth;MoveNorth;MoveNorth;MoveSouth;OpenDoorAction;4;2;2;2;5;1;1;47
False;MoveSouth;MoveNorth;MoveNorth;MoveNorth;MoveSouth;OpenDoorAction;4;3;3;3;5;2;1;48
False;MoveSouth;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveSouth;MoveNorth;4;3;3;3;5;2;1;49
False;MoveSouth;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveSouth;MoveNorth;4;3;3;3;5;3;1;50
False;MoveSouth;GrabObject;MoveNorthWest;MoveNorthWest;MoveSouth;MoveNorthWest;4;3;3;3;5;3;1;51
False;MoveSouth;GrabObject;MoveNorthWest;MoveNorthWest;MoveSouth;MoveNorthWest;4;4;3;3;5;3;1;52
False;MoveSouth;MoveSouthEast;MoveSouth;GrabObject;MoveSouth;MoveNorthWest;4;4;3;3;5;3;1;53
False;MoveSouth;MoveSouthEast;MoveSouth;GrabObject;MoveSouth;MoveNorthWest;4;4;3;4;5;3;1;54
False;MoveSouth;MoveSouthEast;MoveNorthEast;MoveSouthEast;MoveSouth;MoveSouth;4;4;3;4;5;3;1;55
False;MoveSouth;MoveSouthEast;MoveNorthEast;MoveSouthEast;MoveSouth;MoveSouth;4;4;3;5;5;3;1;56
False;MoveSouth;MoveSouthEast;MoveSouth;MoveSouthEast;MoveSouth;MoveNorthEast;4;4;3;5;5;3;1;57
False;MoveSouth;MoveSouthEast;MoveSouth;MoveSouthEast;MoveSouth;MoveNorthEast;4;4;3;5;5;3;1;58
False;MoveSouth;MoveSouthEast;MoveNorthEast;MoveSouthEast;MoveSouth;MoveSouth;4;4;3;5;5;3;1;59
False;MoveSouth;MoveSouthEast;MoveNorthEast;MoveSouthEast;MoveSouth;MoveSouth;4;4;3;5;5;3;1;60
False;MoveSouthEast;MoveSouth;MoveSouth;MoveEast;MoveSouthEast;MoveNorthEast;4;4;3;5;5;3;1;61
False;MoveSouthEast;MoveSouth;MoveSouth;MoveEast;MoveSouthEast;MoveNorthEast;4;4;3;5;5;3;1;62
False;MoveEast;MoveSouth;MoveNorthEast;MoveEast;MoveEast;MoveSouth;4;4;3;5;5;3;1;63
False;MoveEast;MoveSouth;MoveNorthEast;MoveEast;MoveEast;MoveSouth;4;4;3;5;5;3;1;64
False;MoveEast;MoveSouth;MoveSouth;MoveEast;MoveEast;MoveNorthEast;4;4;3;5;5;3;1;65
False;MoveEast;MoveSouth;MoveSouth;MoveEast;MoveEast;MoveNorthEast;4;4;3;5;5;3;1;66
False;MoveEast;MoveSouth;MoveSouthWest;MoveEast;MoveEast;MoveSouth;4;4;3;5;5;3;1;67
False;MoveEast;MoveSouth;MoveSouthWest;MoveEast;MoveEast;MoveSouth;4;4;4;5;5;3;1;68
False;MoveSouthEast;MoveSouth;MoveSouthEast;MoveEast;MoveEast;MoveSouthWest;4;4;4;5;5;3;1;69
False;MoveSouthEast;MoveSouth;MoveSouthEast;MoveEast;MoveEast;MoveSouthWest;4;4;4;5;5;4;1;70
False;MoveEast;MoveSouth;MoveEast;MoveEast;MoveEast;MoveSouthWest;4;4;4;5;5;4;1;71
False;MoveEast;MoveSouth;MoveEast;MoveEast;MoveEast;MoveSouthWest;4;4;4;5;5;4;1;72
False;MoveSouthEast;MoveSouth;MoveEast;MoveEast;MoveEast;MoveWest;4;4;4;5;5;4;1;73
False;MoveSouthEast;MoveSouth;MoveEast;MoveEast;MoveEast;MoveWest;4;4;4;5;5;4;1;74
False;MoveEast;MoveSouth;MoveEast;MoveNorthEast;MoveEast;MoveWest;4;4;4;5;5;4;1;75
False;MoveEast;MoveSouth;MoveEast;MoveNorthEast;MoveEast;MoveWest;4;4;4;5;5;4;1;76
False;MoveEast;MoveSouth;MoveEast;MoveNorth;MoveEast;MoveWest;4;4;4;5;5;4;1;77
False;MoveEast;MoveSouth;MoveEast;MoveNorth;MoveEast;MoveWest;4;4;4;5;5;4;1;78
False;MoveSouthEast;MoveSouthWest;MoveEast;MoveNorth;MoveEast;MoveWest;4;4;4;5;5;4;1;79
False;MoveSouthEast;MoveSouthWest;MoveEast;MoveNorth;MoveEast;MoveWest;4;4;4;5;5;4;1;80
False;DropObject;MoveWest;MoveEast;MoveNorth;OpenDoorAction;MoveWest;4;4;4;5;5;4;1;81
False;DropObject;MoveWest;MoveEast;MoveNorth;OpenDoorAction;MoveWest;5;4;4;5;6;4;1;82
False;MoveNorthEast;MoveWest;MoveEast;MoveNorthWest;MoveNorth;OpenDoorAction;5;4;4;5;6;4;1;83
False;MoveNorthEast;MoveWest;MoveEast;MoveNorthWest;MoveNorth;OpenDoorAction;6;4;4;5;7;5;1;84
False;MoveNorthEast;MoveSouthWest;MoveEast;MoveWest;MoveNorthWest;MoveNorth;6;4;4;5;7;5;1;85
False;MoveNorthEast;MoveSouthWest;MoveEast;MoveWest;MoveNorthWest;MoveNorth;6;4;4;5;7;6;1;86
False;MoveNorthEast;MoveWest;MoveEast;MoveWest;MoveNorthWest;MoveNorthWest;6;4;4;5;7;6;1;87
False;MoveNorthEast;MoveWest;MoveEast;MoveWest;MoveNorthWest;MoveNorthWest;6;4;4;5;7;6;1;88
False;MoveEast;MoveSouthWest;MoveEast;MoveWest;MoveSouth;GrabObject;6;4;4;5;7;6;1;89
False;MoveEast;MoveSouthWest;MoveEast;MoveWest;MoveSouth;GrabObject;6;4;4;5;7;7;1;90
False;MoveEast;MoveWest;MoveEast;MoveWest;MoveNorthEast;MoveSouthEast;6;4;4;5;7;7;1;91
False;MoveEast;MoveWest;MoveEast;MoveWest;MoveNorthEast;MoveSouthEast;6;4;4;5;7;7;1;92
False;MoveEast;MoveWest;MoveEast;MoveWest;MoveSouth;MoveSouthWest;6;4;4;5;7;7;1;93
False;MoveEast;MoveWest;MoveEast;MoveWest;MoveSouth;MoveSouthWest;6;4;4;5;7;7;1;94
False;MoveEast;MoveSouthWest;MoveEast;MoveWest;MoveNorthEast;MoveSouthWest;6;4;4;5;7;7;1;95
False;MoveEast;MoveSouthWest;MoveEast;MoveWest;MoveNorthEast;MoveSouthWest;6;4;4;5;7;7;1;96
False;MoveEast;DropObject;MoveNorthEast;MoveNorthWest;MoveSouth;MoveWest;6;4;4;5;7;7;1;97
False;MoveEast;DropObject;MoveNorthEast;MoveNorthWest;MoveSouth;MoveWest;6;5;4;5;7;7;1;98
False;MoveNorthEast;MoveNorthEast;MoveNorth;MoveWest;MoveNorthEast;MoveSouthWest;6;5;4;5;7;7;1;99
False;MoveNorthEast;MoveNorthEast;MoveNorth;MoveWest;MoveNorthEast;MoveSouthWest;6;6;4;5;7;7;1;100
False;MoveNorth;MoveNorthEast;MoveNorth;OpenDoorAction;MoveSouth;MoveSouth;6;6;4;5;7;7;1;101
False;MoveNorth;MoveNorthEast;MoveNorth;OpenDoorAction;MoveSouth;MoveSouth;6;6;4;6;7;7;1;102
False;MoveNorth;MoveNorthEast;MoveNorth;MoveNorth;MoveSouthWest;MoveSouth;6;6;4;6;7;7;1;103
False;MoveNorth;MoveNorthEast;MoveNorth;MoveNorth;MoveSouthWest;MoveSouth;6;6;4;7;8;7;1;104
False;MoveNorth;MoveEast;MoveNorthWest;MoveNorthWest;MoveSouthEast;MoveSouth;6;6;4;7;8;7;1;105
False;MoveNorth;MoveEast;MoveNorthWest;MoveNorthWest;MoveSouthEast;MoveSouth;6;6;4;7;8;7;1;106
False;MoveNorthWest;MoveEast;MoveNorthWest;MoveNorthWest;MoveEast;MoveSouthEast;6;6;4;7;8;7;1;107
False;MoveNorthWest;MoveEast;MoveNorthWest;MoveNorthWest;MoveEast;MoveSouthEast;6;6;4;7;8;7;1;108
False;MoveNorthWest;MoveEast;MoveWest;MoveSouth;MoveEast;MoveEast;6;6;4;7;8;7;1;109
False;MoveNorthWest;MoveEast;MoveWest;MoveSouth;MoveEast;MoveEast;6;6;4;7;8;7;1;110
False;MoveWest;MoveEast;OpenDoorAction;MoveNorthEast;MoveEast;MoveEast;6;6;4;7;8;7;1;111
False;MoveWest;MoveEast;OpenDoorAction;MoveNorthEast;MoveEast;MoveEast;6;6;5;7;8;7;1;112
False;OpenDoorAction;MoveEast;MoveNorth;GrabObject;MoveEast;MoveEast;6;6;5;7;8;7;1;113
False;OpenDoorAction;MoveEast;MoveNorth;GrabObject;MoveEast;MoveEast;7;6;6;8;8;7;1;114
False;MoveNorth;MoveNorthEast;GrabObject;MoveSouth;MoveEast;MoveEast;7;6;6;8;8;7;1;115
False;MoveNorth;MoveNorthEast;GrabObject;MoveSouth;MoveEast;MoveEast;8;6;7;8;8;7;1;116
False;MoveNorthWest;MoveNorth;MoveSouthEast;MoveSouthEast;MoveEast;MoveEast;8;6;7;8;8;7;1;117
False;MoveNorthWest;MoveNorth;MoveSouthEast;MoveSouthEast;MoveEast;MoveEast;8;6;8;8;8;7;1;118
False;MoveNorthWest;MoveNorth;MoveSouthEast;MoveSouthEast;MoveEast;MoveSouthEast;8;6;8;8;8;7;1;119
False;MoveNorthWest;MoveNorth;MoveSouthEast;MoveSouthEast;MoveEast;MoveSouthEast;8;6;8;8;8;7;1;120
False;MoveSouth;MoveNorth;MoveSouthEast;MoveSouthEast;MoveNorthEast;MoveEast;8;6;8;8;8;7;1;121
False;MoveSouth;MoveNorth;MoveSouthEast;MoveSouthEast;MoveNorthEast;MoveEast;8;6;8;8;8;7;1;122
False;MoveNorthEast;MoveNorth;MoveSouth;MoveEast;MoveNorth;MoveEast;8;6;8;8;8;7;1;123
False;MoveNorthEast;MoveNorth;MoveSouth;MoveEast;MoveNorth;MoveEast;8;6;8;8;8;7;1;124
False;MoveSouth;MoveNorth;MoveSouth;MoveEast;MoveNorth;MoveSouthEast;8;6;8;8;8;7;1;125
False;MoveSouth;MoveNorth;MoveSouth;MoveEast;MoveNorth;MoveSouthEast;8;6;8;8;8;7;1;126
False;MoveNorthEast;MoveNorth;MoveSouth;MoveEast;MoveNorth;DropObject;8;6;8;8;8;7;1;127
False;MoveNorthEast;MoveNorth;MoveSouth;MoveEast;MoveNorth;DropObject;8;6;8;8;8;8;1;128
False;MoveSouth;MoveNorth;MoveSouthWest;MoveEast;MoveNorthWest;MoveEast;8;6;8;8;8;8;1;129
False;MoveSouth;MoveNorth;MoveSouthWest;MoveEast;MoveNorthWest;MoveEast;8;6;8;8;8;9;1;130
False;MoveNorthEast;MoveNorth;MoveWest;MoveEast;MoveNorthWest;MoveEast;8;6;8;8;8;9;1;131
False;MoveNorthEast;MoveNorth;MoveWest;MoveEast;MoveNorthWest;MoveEast;8;6;8;8;8;9;1;132
False;MoveSouth;MoveNorth;MoveWest;MoveEast;MoveWest;MoveNorthEast;8;6;8;8;8;9;1;133
False;MoveSouth;MoveNorth;MoveWest;MoveEast;MoveWest;MoveNorthEast;8;6;8;8;8;9;1;134
False;MoveSouthWest;MoveNorthWest;OpenDoorAction;MoveSouthEast;OpenDoorAction;MoveEast;8;6;8;8;8;9;1;135
False;MoveSouthWest;MoveNorthWest;OpenDoorAction;MoveSouthEast;OpenDoorAction;MoveEast;9;6;9;8;9;9;1;136
False;MoveSouthEast;MoveWest;MoveNorth;MoveSouth;MoveNorth;MoveNorthEast;9;6;9;8;9;9;1;137
False;MoveSouthEast;MoveWest;MoveNorth;MoveSouth;MoveNorth;MoveNorthEast;9;6;10;8;10;9;1;138
False;MoveSouthEast;MoveWest;MoveNorthWest;MoveSouth;MoveNorthWest;MoveEast;9;6;10;8;10;9;1;139
False;MoveSouthEast;MoveWest;MoveNorthWest;MoveSouth;MoveNorthWest;MoveEast;9;6;10;8;10;9;1;140
False;MoveSouthEast;MoveWest;MoveNorthWest;MoveSouth;MoveNorthWest;OpenDoorAction;9;6;10;8;10;9;1;141
False;MoveSouthEast;MoveWest;MoveNorthWest;MoveSouth;MoveNorthWest;OpenDoorAction;9;6;10;8;10;10;1;142
False;MoveSouth;MoveWest;MoveSouth;MoveSouth;MoveSouth;MoveNorth;9;6;10;8;10;10;1;143
False;MoveSouth;MoveWest;MoveSouth;MoveSouth;MoveSouth;MoveNorth;9;6;10;8;10;11;1;144
False;MoveSouth;MoveWest;MoveNorthEast;MoveSouth;MoveNorthEast;MoveNorthWest;9;6;10;8;10;11;1;145
False;MoveSouth;MoveWest;MoveNorthEast;MoveSouth;MoveNorthEast;MoveNorthWest;9;6;10;8;10;11;1;146
False;MoveSouth;MoveWest;MoveSouth;MoveSouth;MoveSouth;MoveNorthWest;9;6;10;8;10;11;1;147
False;MoveSouth;MoveWest;MoveSouth;MoveSouth;MoveSouth;MoveNorthWest;9;6;10;8;10;11;1;148
False;MoveSouthWest;MoveNorthWest;MoveNorthEast;MoveSouth;MoveNorthEast;MoveSouth;9;6;10;8;10;11;1;149
False;MoveSouthWest;MoveNorthWest;MoveNorthEast;MoveSouth;MoveNorthEast;MoveSouth;9;6;10;8;10;11;1;150
False;MoveWest;MoveWest;GrabObject;MoveSouth;MoveSouth;MoveNorthEast;9;6;10;8;10;11;1;151
False;MoveWest;MoveWest;GrabObject;MoveSouth;MoveSouth;MoveNorthEast;9;6;11;8;10;11;1;152
False;MoveWest;OpenDoorAction;MoveSouth;MoveSouth;MoveNorthEast;MoveSouth;9;6;11;8;10;11;1;153
False;MoveWest;OpenDoorAction;MoveSouth;MoveSouth;MoveNorthEast;MoveSouth;9;7;11;8;10;11;1;154
False;OpenDoorAction;MoveNorth;MoveSouth;MoveSouthWest;MoveSouth;MoveNorthEast;9;7;11;8;10;11;1;155
False;OpenDoorAction;MoveNorth;MoveSouth;MoveSouthWest;MoveSouth;MoveNorthEast;10;8;11;8;10;11;1;156
False;MoveNorth;MoveNorthWest;MoveSouthWest;MoveWest;MoveSouthWest;MoveSouth;10;8;11;8;10;11;1;157
False;MoveNorth;MoveNorthWest;MoveSouthWest;MoveWest;MoveSouthWest;MoveSouth;11;8;11;8;11;11;1;158
False;MoveNorthWest;MoveNorthWest;MoveWest;MoveWest;MoveSouthEast;MoveNorthEast;11;8;11;8;11;11;1;159
False;MoveNorthWest;MoveNorthWest;MoveWest;MoveWest;MoveSouthEast;MoveNorthEast;11;8;11;8;11;11;1;160
False;MoveNorthWest;MoveSouth;MoveSouthWest;MoveWest;MoveEast;MoveSouth;11;8;11;8;11;11;1;161
False;MoveNorthWest;MoveSouth;MoveSouthWest;MoveWest;MoveEast;MoveSouth;11;8;11;8;11;11;1;162
False;MoveSouth;MoveNorthEast;MoveWest;MoveWest;MoveNorthEast;MoveSouthWest;11;8;11;8;11;11;1;163
False;MoveSouth;MoveNorthEast;MoveWest;MoveWest;MoveNorthEast;MoveSouthWest;11;8;11;8;11;12;1;164
False;MoveNorthEast;MoveSouth;MoveWest;MoveSouthWest;MoveNorth;MoveSouthEast;11;8;11;8;11;12;1;165
False;MoveNorthEast;MoveSouth;MoveWest;MoveSouthWest;MoveNorth;MoveSouthEast;11;8;11;8;11;12;1;166
False;MoveSouth;MoveNorthEast;MoveSouthWest;DropObject;MoveNorth;MoveEast;11;8;11;8;11;12;1;167
False;MoveSouth;MoveNorthEast;MoveSouthWest;DropObject;MoveNorth;MoveEast;11;8;11;9;11;12;1;168
False;MoveNorthEast;MoveSouth;DropObject;MoveWest;MoveNorth;MoveNorthEast;11;8;11;9;11;12;1;169
False;MoveNorthEast;MoveSouth;DropObject;MoveWest;MoveNorth;MoveNorthEast;11;8;12;9;11;12;1;170
False;MoveSouth;MoveNorthEast;MoveNorth;MoveWest;MoveNorthWest;MoveNorth;11;8;12;9;11;12;1;171
False;MoveSouth;MoveNorthEast;MoveNorth;MoveWest;MoveNorthWest;MoveNorth;11;8;12;9;11;12;1;172
False;MoveNorthEast;MoveSouth;DropObject;MoveWest;MoveWest;MoveNorth;11;8;12;9;11;12;1;173
True;MoveNorthEast;MoveSouth;DropObject;MoveWest;MoveWest;MoveNorth;11;8;13;9;11;12;1;174
