done;strongagent_acts;strongagent1_acts;blindagent_acts;secondblind_acts;thirdblind_acts;fourthblind_acts;strongagent_mssg;strongagent1_mssg;blindagent_mssg;secondblind_mssg;thirdblind_mssg;fourthblind_mssg;world_nr;tick_nr
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;MoveEast;GrabObject;1;1;1;1;1;4;1;30
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;MoveEast;MoveSouthEast;1;1;1;1;1;4;1;31
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;MoveEast;MoveSouthEast;1;1;1;1;1;4;1;32
False;MoveSouth;MoveSouth;OpenDoorAction;MoveSouth;OpenDoorAction;MoveSouthWest;1;1;1;1;1;4;1;33
False;MoveSouth;MoveSouth;OpenDoorAction;MoveSouth;OpenDoorAction;MoveSouthWest;1;1;2;1;2;4;1;34
False;MoveSouth;MoveSouth;MoveNorth;MoveSouth;MoveNorth;MoveSouthWest;1;1;2;1;2;4;1;35
False;MoveSouth;MoveSouth;MoveNorth;MoveSouth;MoveNorth;MoveSouthWest;1;1;3;1;3;4;1;36
False;MoveSouthEast;MoveSouthEast;MoveNorthWest;MoveSouthEast;MoveNorthWest;MoveWest;1;1;3;1;3;4;1;37
False;MoveSouthEast;MoveSouthEast;MoveNorthWest;MoveSouthEast;MoveNorthWest;MoveWest;1;1;3;1;3;4;1;38
False;MoveEast;MoveEast;MoveNorthWest;MoveEast;MoveNorthWest;MoveSouthWest;1;1;3;1;3;4;1;39
False;MoveEast;MoveEast;MoveNorthWest;MoveEast;MoveNorthWest;MoveSouthWest;1;1;3;1;3;4;1;40
False;MoveEast;MoveEast;MoveSouth;MoveEast;MoveSouth;MoveSouth;1;1;3;1;3;4;1;41
False;MoveEast;MoveEast;MoveSouth;MoveEast;MoveSouth;MoveSouth;1;1;3;1;3;4;1;42
False;MoveEast;MoveEast;MoveNorthEast;MoveEast;MoveNorthEast;MoveSouth;1;1;3;1;3;4;1;43
False;MoveEast;MoveEast;MoveNorthEast;MoveEast;MoveNorthEast;MoveSouth;1;1;3;1;3;4;1;44
False;OpenDoorAction;MoveEast;MoveSouth;MoveEast;GrabObject;MoveSouth;1;1;3;1;3;4;1;45
False;OpenDoorAction;MoveEast;MoveSouth;MoveEast;GrabObject;MoveSouth;2;1;3;1;4;4;1;46
False;MoveNorth;MoveEast;MoveNorthEast;MoveEast;MoveSouth;MoveSouth;2;1;3;1;4;4;1;47
False;MoveNorth;MoveEast;MoveNorthEast;MoveEast;MoveSouth;MoveSouth;3;1;3;1;4;4;1;48
False;MoveNorthWest;MoveEast;MoveSouth;MoveEast;MoveSouthEast;MoveSouth;3;1;3;1;4;4;1;49
False;MoveNorthWest;MoveEast;MoveSouth;MoveEast;MoveSouthEast;MoveSouth;3;1;3;1;4;4;1;50
False;MoveNorthWest;MoveEast;MoveNorthEast;MoveEast;MoveSouthEast;MoveSouth;3;1;3;1;4;4;1;51
False;MoveNorthWest;MoveEast;MoveNorthEast;MoveEast;MoveSouthEast;MoveSouth;3;1;3;1;4;4;1;52
False;MoveSouth;MoveEast;MoveSouth;MoveEast;MoveSouthEast;MoveSouth;3;1;3;1;4;4;1;53
False;MoveSouth;MoveEast;MoveSouth;MoveEast;MoveSouthEast;MoveSouth;3;1;3;1;4;4;1;54
False;MoveNorthEast;MoveEast;MoveSouthWest;MoveEast;MoveEast;MoveSouth;3;1;3;1;4;4;1;55
False;MoveNorthEast;MoveEast;MoveSouthWest;MoveEast;MoveEast;MoveSouth;3;1;4;1;4;4;1;56
False;MoveSouth;MoveEast;MoveSouthEast;MoveEast;MoveEast;MoveSouth;3;1;4;1;4;4;1;57
False;MoveSouth;MoveEast;MoveSouthEast;MoveEast;MoveEast;MoveSouth;3;1;4;1;4;4;1;58
False;MoveNorthEast;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouthEast;3;1;4;1;4;4;1;59
False;MoveNorthEast;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouthEast;3;1;4;1;4;4;1;60
False;MoveSouth;MoveEast;MoveEast;MoveEast;MoveEast;MoveEast;3;1;4;1;4;4;1;61
False;MoveSouth;MoveEast;MoveEast;MoveEast;MoveEast;MoveEast;3;1;4;1;4;4;1;62
False;MoveNorthEast;MoveEast;MoveEast;MoveEast;MoveEast;MoveEast;3;1;4;1;4;4;1;63
False;MoveNorthEast;MoveEast;MoveEast;MoveEast;MoveEast;MoveEast;3;1;4;1;4;4;1;64
False;MoveSouth;MoveEast;MoveEast;MoveEast;MoveEast;MoveEast;3;1;4;1;4;4;1;65
False;MoveSouth;MoveEast;MoveEast;MoveEast;MoveEast;MoveEast;3;1;4;1;4;4;1;66
False;MoveSouthWest;MoveEast;MoveEast;MoveEast;MoveSouthEast;MoveEast;3;1;4;1;4;4;1;67
False;MoveSouthWest;MoveEast;MoveEast;MoveEast;MoveSouthEast;MoveEast;4;1;4;1;4;4;1;68
False;MoveSouthEast;OpenDoorAction;OpenDoorAction;OpenDoorAction;MoveSouth;MoveEast;4;1;4;1;4;4;1;69
False;MoveSouthEast;OpenDoorAction;OpenDoorAction;OpenDoorAction;MoveSouth;MoveEast;4;2;5;2;4;4;1;70
False;MoveEast;MoveNorth;MoveNorth;MoveNorth;MoveSouth;MoveEast;4;2;5;2;4;4;1;71
False;MoveEast;MoveNorth;MoveNorth;MoveNorth;MoveSouth;MoveEast;4;3;6;3;4;4;1;72
False;MoveEast;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveSouth;MoveSouthEast;4;3;6;3;4;4;1;73
False;MoveEast;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveSouth;MoveSouthEast;4;3;6;3;4;4;1;74
False;MoveEast;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveSouth;MoveEast;4;3;6;3;4;4;1;75
False;MoveEast;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveSouth;MoveEast;4;3;6;3;4;4;1;76
False;MoveEast;MoveSouth;GrabObject;MoveSouth;MoveSouth;MoveSouthEast;4;3;6;3;4;4;1;77
False;MoveEast;MoveSouth;GrabObject;MoveSouth;MoveSouth;MoveSouthEast;4;3;7;3;4;4;1;78
False;MoveEast;MoveNorthEast;MoveSouthEast;MoveNorthEast;MoveSouth;MoveEast;4;3;7;3;4;4;1;79
False;MoveEast;MoveNorthEast;MoveSouthEast;MoveNorthEast;MoveSouth;MoveEast;4;3;7;3;4;4;1;80
False;MoveEast;MoveSouth;MoveSouthEast;MoveSouth;MoveSouth;MoveEast;4;3;7;3;4;4;1;81
False;MoveEast;MoveSouth;MoveSouthEast;MoveSouth;MoveSouth;MoveEast;4;3;7;3;4;4;1;82
False;MoveEast;MoveNorthEast;MoveSouthEast;MoveNorthEast;MoveSouth;MoveSouthEast;4;3;7;3;4;4;1;83
False;MoveEast;MoveNorthEast;MoveSouthEast;MoveNorthEast;MoveSouth;MoveSouthEast;4;3;7;3;4;4;1;84
False;MoveEast;GrabObject;MoveSouthEast;MoveSouth;MoveSouth;DropObject;4;3;7;3;4;4;1;85
False;MoveEast;GrabObject;MoveSouthEast;MoveSouth;MoveSouth;DropObject;4;4;7;3;4;5;1;86
False;MoveEast;MoveSouth;MoveEast;MoveNorthEast;MoveSouthWest;MoveNorthEast;4;4;7;3;4;5;1;87
False;MoveEast;MoveSouth;MoveEast;MoveNorthEast;MoveSouthWest;MoveNorthEast;4;5;7;3;4;6;1;88
False;MoveEast;MoveSouth;MoveEast;MoveSouth;MoveSouthWest;MoveNorthEast;4;5;7;3;4;6;1;89
False;MoveEast;MoveSouth;MoveEast;MoveSouth;MoveSouthWest;MoveNorthEast;4;5;7;3;4;6;1;90
False;MoveEast;MoveSouthEast;MoveEast;MoveSouthWest;MoveSouthWest;MoveNorthEast;4;5;7;3;4;6;1;91
False;MoveEast;MoveSouthEast;MoveEast;MoveSouthWest;MoveSouthWest;MoveNorthEast;4;5;7;4;4;6;1;92
False;MoveEast;MoveEast;MoveEast;MoveSouthEast;MoveWest;MoveEast;4;5;7;4;4;6;1;93
False;MoveEast;MoveEast;MoveEast;MoveSouthEast;MoveWest;MoveEast;4;5;7;4;4;6;1;94
False;MoveEast;MoveNorthEast;MoveEast;MoveEast;MoveWest;MoveEast;4;5;7;4;4;6;1;95
False;MoveEast;MoveNorthEast;MoveEast;MoveEast;MoveWest;MoveEast;4;5;7;4;4;6;1;96
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorthEast;MoveSouthWest;MoveNorthEast;4;5;7;4;4;6;1;97
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorthEast;MoveSouthWest;MoveNorthEast;4;5;7;4;4;6;1;98
False;MoveNorth;MoveNorth;MoveSouthEast;MoveNorth;DropObject;MoveNorth;4;5;7;4;4;6;1;99
False;MoveNorth;MoveNorth;MoveSouthEast;MoveNorth;DropObject;MoveNorth;4;5;7;4;5;6;1;100
False;MoveNorth;MoveNorth;MoveSouth;MoveNorth;MoveNorthWest;MoveNorth;4;5;7;4;5;6;1;101
False;MoveNorth;MoveNorth;MoveSouth;MoveNorth;MoveNorthWest;MoveNorth;4;5;7;4;6;6;1;102
False;MoveNorth;MoveNorth;MoveSouth;MoveNorth;MoveNorthWest;MoveNorth;4;5;7;4;6;6;1;103
False;MoveNorth;MoveNorth;MoveSouth;MoveNorth;MoveNorthWest;MoveNorth;4;5;7;4;6;6;1;104
False;MoveNorth;MoveNorth;MoveSouth;MoveNorth;MoveNorthWest;MoveNorthWest;4;5;7;4;6;6;1;105
False;MoveNorth;MoveNorth;MoveSouth;MoveNorth;MoveNorthWest;MoveNorthWest;4;5;7;4;6;6;1;106
False;MoveNorth;MoveNorth;MoveSouthWest;MoveNorth;OpenDoorAction;MoveNorthWest;4;5;7;4;6;6;1;107
False;MoveNorth;MoveNorth;MoveSouthWest;MoveNorth;OpenDoorAction;MoveNorthWest;4;5;7;4;7;6;1;108
False;MoveNorth;MoveNorth;MoveSouthWest;MoveNorth;MoveNorth;MoveWest;4;5;7;4;7;6;1;109
False;MoveNorth;MoveNorth;MoveSouthWest;MoveNorth;MoveNorth;MoveWest;4;5;7;4;8;6;1;110
False;MoveNorth;MoveNorth;MoveSouthWest;MoveNorth;MoveNorthWest;OpenDoorAction;4;5;7;4;8;6;1;111
False;MoveNorth;MoveNorth;MoveSouthWest;MoveNorth;MoveNorthWest;OpenDoorAction;4;5;7;4;8;7;1;112
False;MoveNorth;MoveNorth;MoveWest;MoveNorth;MoveNorthWest;MoveNorth;4;5;7;4;8;7;1;113
False;MoveNorth;MoveNorth;MoveWest;MoveNorth;MoveNorthWest;MoveNorth;4;5;7;4;8;8;1;114
False;MoveNorth;MoveNorthWest;MoveWest;MoveNorth;MoveSouth;GrabObject;4;5;7;4;8;8;1;115
False;MoveNorth;MoveNorthWest;MoveWest;MoveNorth;MoveSouth;GrabObject;4;5;7;4;8;9;1;116
False;MoveNorthWest;MoveNorthWest;MoveSouthWest;MoveNorthWest;MoveNorthEast;MoveSouthEast;4;5;7;4;8;9;1;117
False;MoveNorthWest;MoveNorthWest;MoveSouthWest;MoveNorthWest;MoveNorthEast;MoveSouthEast;4;5;7;4;8;9;1;118
False;MoveNorthWest;MoveWest;DropObject;MoveNorthWest;MoveSouth;MoveSouthEast;4;5;7;4;8;9;1;119
False;MoveNorthWest;MoveWest;DropObject;MoveNorthWest;MoveSouth;MoveSouthEast;4;5;8;4;8;9;1;120
False;MoveWest;OpenDoorAction;MoveNorthEast;MoveWest;MoveNorthEast;MoveSouthEast;4;5;8;4;8;9;1;121
False;MoveWest;OpenDoorAction;MoveNorthEast;MoveWest;MoveNorthEast;MoveSouthEast;4;6;9;4;8;9;1;122
False;OpenDoorAction;MoveNorth;MoveNorthEast;OpenDoorAction;MoveSouth;MoveSouth;4;6;9;4;8;9;1;123
False;OpenDoorAction;MoveNorth;MoveNorthEast;OpenDoorAction;MoveSouth;MoveSouth;5;7;9;5;8;9;1;124
False;MoveNorth;MoveNorthWest;MoveNorthEast;MoveNorth;MoveNorthEast;MoveSouth;5;7;9;5;8;9;1;125
False;MoveNorth;MoveNorthWest;MoveNorthEast;MoveNorth;MoveNorthEast;MoveSouth;6;7;9;6;8;9;1;126
False;MoveNorthWest;GrabObject;MoveEast;MoveNorthWest;MoveSouth;MoveSouth;6;7;9;6;8;9;1;127
False;MoveNorthWest;GrabObject;MoveEast;MoveNorthWest;MoveSouth;MoveSouth;6;8;9;6;8;9;1;128
False;MoveNorthWest;MoveSouthEast;MoveEast;MoveNorthWest;MoveSouthWest;MoveSouthWest;6;8;9;6;8;9;1;129
False;MoveNorthWest;MoveSouthEast;MoveEast;MoveNorthWest;MoveSouthWest;MoveSouthWest;6;8;9;6;9;9;1;130
False;MoveSouth;MoveSouthEast;MoveNorthEast;MoveSouth;MoveSouthEast;MoveSouthWest;6;8;9;6;9;9;1;131
False;MoveSouth;MoveSouthEast;MoveNorthEast;MoveSouth;MoveSouthEast;MoveSouthWest;6;8;9;6;9;9;1;132
False;MoveNorthEast;MoveSouthEast;MoveNorth;MoveNorthEast;MoveEast;MoveSouthWest;6;8;9;6;9;9;1;133
False;MoveNorthEast;MoveSouthEast;MoveNorth;MoveNorthEast;MoveEast;MoveSouthWest;6;8;9;6;9;9;1;134
False;MoveSouth;MoveSouthEast;MoveNorth;MoveSouth;MoveEast;MoveWest;6;8;9;6;9;9;1;135
False;MoveSouth;MoveSouthEast;MoveNorth;MoveSouth;MoveEast;MoveWest;6;8;9;6;9;9;1;136
False;MoveNorthEast;MoveSouth;MoveNorth;MoveNorthEast;MoveEast;MoveWest;6;8;9;6;9;9;1;137
False;MoveNorthEast;MoveSouth;MoveNorth;MoveNorthEast;MoveEast;MoveWest;6;8;9;6;9;9;1;138
False;MoveSouth;MoveSouth;MoveNorth;MoveSouth;MoveEast;MoveSouthWest;6;8;9;6;9;9;1;139
False;MoveSouth;MoveSouth;MoveNorth;MoveSouth;MoveEast;MoveSouthWest;6;8;9;6;9;9;1;140
False;MoveNorthEast;MoveSouth;MoveNorth;MoveNorthEast;MoveEast;DropObject;6;8;9;6;9;9;1;141
False;MoveNorthEast;MoveSouth;MoveNorth;MoveNorthEast;MoveEast;DropObject;6;8;9;6;9;10;1;142
False;MoveSouth;MoveSouth;MoveNorth;MoveSouth;MoveEast;MoveNorthEast;6;8;9;6;9;10;1;143
False;MoveSouth;MoveSouth;MoveNorth;MoveSouth;MoveEast;MoveNorthEast;6;8;9;6;9;11;1;144
False;MoveSouthWest;MoveSouth;MoveNorth;MoveSouthWest;MoveEast;MoveNorthEast;6;8;9;6;9;11;1;145
False;MoveSouthWest;MoveSouth;MoveNorth;MoveSouthWest;MoveEast;MoveNorthEast;7;8;9;7;9;11;1;146
False;MoveSouthEast;MoveSouth;MoveNorth;MoveSouthEast;MoveNorthEast;MoveNorthEast;7;8;9;7;9;11;1;147
False;MoveSouthEast;MoveSouth;MoveNorth;MoveSouthEast;MoveNorthEast;MoveNorthEast;7;8;9;7;9;11;1;148
False;MoveSouthEast;MoveSouth;MoveNorth;MoveSouthEast;MoveNorth;MoveEast;7;8;9;7;9;11;1;149
False;MoveSouthEast;MoveSouth;MoveNorth;MoveSouthEast;MoveNorth;MoveEast;7;8;9;7;9;11;1;150
False;MoveSouthEast;MoveSouth;MoveNorthWest;MoveSouthEast;MoveNorth;MoveEast;7;8;9;7;9;11;1;151
False;MoveSouthEast;MoveSouth;MoveNorthWest;MoveSouthEast;MoveNorth;MoveEast;7;8;9;7;9;11;1;152
False;MoveSouth;MoveSouth;MoveNorthWest;MoveSouth;MoveNorth;MoveNorthEast;7;8;9;7;9;11;1;153
False;MoveSouth;MoveSouth;MoveNorthWest;MoveSouth;MoveNorth;MoveNorthEast;7;8;9;7;9;11;1;154
False;MoveSouth;MoveSouthWest;MoveWest;MoveSouth;MoveNorthWest;MoveNorth;7;8;9;7;9;11;1;155
False;MoveSouth;MoveSouthWest;MoveWest;MoveSouth;MoveNorthWest;MoveNorth;7;8;9;7;9;11;1;156
False;MoveSouth;MoveWest;OpenDoorAction;MoveSouth;MoveWest;MoveNorth;7;8;9;7;9;11;1;157
False;MoveSouth;MoveWest;OpenDoorAction;MoveSouth;MoveWest;MoveNorth;7;8;10;7;9;11;1;158
False;MoveSouth;MoveWest;MoveNorth;MoveSouth;MoveWest;MoveNorth;7;8;10;7;9;11;1;159
False;MoveSouth;MoveWest;MoveNorth;MoveSouth;MoveWest;MoveNorth;7;8;11;7;9;11;1;160
False;MoveSouth;MoveSouthWest;MoveNorthWest;MoveSouth;MoveWest;MoveNorthWest;7;8;11;7;9;11;1;161
False;MoveSouth;MoveSouthWest;MoveNorthWest;MoveSouth;MoveWest;MoveNorthWest;7;8;11;7;9;11;1;162
False;MoveSouth;MoveWest;MoveNorthWest;MoveSouth;MoveWest;MoveWest;7;8;11;7;9;11;1;163
False;MoveSouth;MoveWest;MoveNorthWest;MoveSouth;MoveWest;MoveWest;7;8;11;7;9;11;1;164
False;MoveSouth;MoveSouthWest;MoveSouth;MoveSouth;MoveWest;MoveWest;7;8;11;7;9;11;1;165
False;MoveSouth;MoveSouthWest;MoveSouth;MoveSouth;MoveWest;MoveWest;7;8;11;7;9;11;1;166
False;MoveSouth;MoveWest;MoveNorthEast;MoveSouth;MoveWest;MoveWest;7;8;11;7;9;11;1;167
False;MoveSouth;MoveWest;MoveNorthEast;MoveSouth;MoveWest;MoveWest;7;8;11;7;9;11;1;168
False;MoveSouth;MoveWest;MoveSouth;MoveSouth;MoveNorthWest;MoveWest;7;8;11;7;9;11;1;169
False;MoveSouth;MoveWest;MoveSouth;MoveSouth;MoveNorthWest;MoveWest;7;8;11;7;9;11;1;170
False;MoveSouthWest;MoveSouthWest;MoveNorthEast;MoveSouthWest;MoveWest;MoveWest;7;8;11;7;9;11;1;171
False;MoveSouthWest;MoveSouthWest;MoveNorthEast;MoveSouthWest;MoveWest;MoveWest;7;8;11;7;9;11;1;172
False;MoveWest;DropObject;MoveSouth;MoveWest;OpenDoorAction;MoveWest;7;8;11;7;9;11;1;173
False;MoveWest;DropObject;MoveSouth;MoveWest;OpenDoorAction;MoveWest;7;9;11;7;10;11;1;174
False;MoveWest;MoveNorth;MoveNorthEast;MoveWest;MoveNorth;MoveNorthWest;7;9;11;7;10;11;1;175
False;MoveWest;MoveNorth;MoveNorthEast;MoveWest;MoveNorth;MoveNorthWest;7;9;11;7;11;11;1;176
False;MoveWest;DropObject;MoveSouth;OpenDoorAction;MoveNorthWest;MoveWest;7;9;11;7;11;11;1;177
False;MoveWest;DropObject;MoveSouth;OpenDoorAction;MoveNorthWest;MoveWest;7;10;11;8;11;11;1;178
False;MoveWest;MoveEast;MoveSouthWest;MoveNorth;MoveNorthWest;OpenDoorAction;7;10;11;8;11;11;1;179
False;MoveWest;MoveEast;MoveSouthWest;MoveNorth;MoveNorthWest;OpenDoorAction;7;10;12;9;11;12;1;180
False;MoveWest;MoveEast;MoveSouthEast;MoveNorthWest;GrabObject;MoveNorth;7;10;12;9;11;12;1;181
False;MoveWest;MoveEast;MoveSouthEast;MoveNorthWest;GrabObject;MoveNorth;7;10;12;9;12;13;1;182
False;MoveWest;MoveSouthEast;MoveSouthEast;MoveNorthWest;MoveSouthEast;MoveNorthWest;7;10;12;9;12;13;1;183
False;MoveWest;MoveSouthEast;MoveSouthEast;MoveNorthWest;MoveSouthEast;MoveNorthWest;7;10;12;9;12;13;1;184
False;MoveWest;GrabObject;MoveSouthEast;MoveSouth;MoveSouthEast;MoveNorthWest;7;10;12;9;12;13;1;185
False;MoveWest;GrabObject;MoveSouthEast;MoveSouth;MoveSouthEast;MoveNorthWest;7;10;12;9;12;13;1;186
False;MoveWest;MoveNorthWest;MoveSouth;MoveNorthEast;MoveSouthEast;MoveSouth;7;10;12;9;12;13;1;187
False;MoveWest;MoveNorthWest;MoveSouth;MoveNorthEast;MoveSouthEast;MoveSouth;7;10;12;9;12;13;1;188
False;OpenDoorAction;MoveNorthWest;MoveSouth;MoveSouth;MoveSouthEast;MoveNorthEast;7;10;12;9;12;13;1;189
False;OpenDoorAction;MoveNorthWest;MoveSouth;MoveSouth;MoveSouthEast;MoveNorthEast;8;10;12;9;12;13;1;190
False;MoveNorth;MoveWest;MoveSouth;MoveNorthEast;MoveEast;MoveSouth;8;10;12;9;12;13;1;191
False;MoveNorth;MoveWest;MoveSouth;MoveNorthEast;MoveEast;MoveSouth;9;10;12;9;12;13;1;192
False;MoveNorthWest;DropObject;MoveSouthWest;MoveSouth;MoveEast;MoveNorthEast;9;10;12;9;12;13;1;193
True;MoveNorthWest;DropObject;MoveSouthWest;MoveSouth;MoveEast;MoveNorthEast;9;11;12;9;12;13;1;194
