done;liaragent_acts;liaragent1_acts;strongagent0_acts;strongagent1_acts;liaragent_mssg;liaragent1_mssg;strongagent0_mssg;strongagent1_mssg;world_nr;tick_nr
False;MoveEast;MoveNorthWest;MoveEast;MoveNorthWest;24;24;24;24;1;49
False;MoveEast;MoveNorthWest;MoveEast;MoveNorthWest;25;25;25;25;1;50
False;MoveEast;MoveNorthWest;MoveEast;MoveNorth;25;25;25;25;1;51
False;MoveEast;MoveNorthWest;MoveEast;MoveNorth;26;26;26;26;1;52
False;MoveEast;GrabObject;MoveEast;MoveNorth;26;26;26;26;1;53
False;MoveEast;GrabObject;MoveEast;MoveNorth;27;27;27;27;1;54
False;MoveEast;MoveSouthEast;MoveEast;MoveNorth;27;27;27;27;1;55
False;MoveEast;MoveSouthEast;MoveEast;MoveNorth;28;28;28;28;1;56
False;MoveEast;MoveSouthEast;OpenDoorAction;MoveNorthEast;28;28;28;28;1;57
False;MoveEast;MoveSouthEast;OpenDoorAction;MoveNorthEast;29;29;29;29;1;58
False;MoveEast;MoveSouthEast;MoveNorth;MoveEast;29;29;29;29;1;59
False;MoveEast;MoveSouthEast;MoveNorth;MoveEast;30;30;30;30;1;60
False;MoveEast;MoveSouthEast;MoveNorthWest;MoveEast;30;30;30;30;1;61
False;MoveEast;MoveSouthEast;MoveNorthWest;MoveEast;31;31;31;31;1;62
False;MoveEast;MoveEast;MoveNorthWest;MoveEast;31;31;31;31;1;63
False;MoveEast;MoveEast;MoveNorthWest;MoveEast;32;32;32;32;1;64
False;MoveEast;MoveEast;MoveSouth;MoveEast;32;32;32;32;1;65
False;MoveEast;MoveEast;MoveSouth;MoveEast;33;33;33;33;1;66
False;MoveEast;MoveEast;MoveNorthEast;MoveEast;33;33;33;33;1;67
False;MoveEast;MoveEast;MoveNorthEast;MoveEast;34;34;34;34;1;68
False;OpenDoorAction;MoveEast;MoveSouth;MoveEast;34;34;34;34;1;69
False;OpenDoorAction;MoveEast;MoveSouth;MoveEast;35;35;35;35;1;70
False;MoveNorth;MoveEast;MoveNorthEast;MoveEast;35;35;35;35;1;71
False;MoveNorth;MoveEast;MoveNorthEast;MoveEast;36;36;36;36;1;72
False;MoveNorthWest;MoveEast;MoveSouth;MoveNorthEast;36;36;36;36;1;73
False;MoveNorthWest;MoveEast;MoveSouth;MoveNorthEast;37;37;37;37;1;74
False;MoveNorthWest;MoveSouthEast;MoveNorthEast;MoveEast;37;37;37;37;1;75
False;MoveNorthWest;MoveSouthEast;MoveNorthEast;MoveEast;38;38;38;38;1;76
False;MoveSouth;MoveSouth;MoveSouth;OpenDoorAction;38;38;38;38;1;77
False;MoveSouth;MoveSouth;MoveSouth;OpenDoorAction;39;39;39;39;1;78
False;MoveNorthEast;MoveSouth;MoveSouthWest;MoveNorth;39;39;39;39;1;79
False;MoveNorthEast;MoveSouth;MoveSouthWest;MoveNorth;40;40;40;40;1;80
False;MoveSouth;MoveSouth;MoveSouthWest;MoveNorthWest;40;40;40;40;1;81
False;MoveSouth;MoveSouth;MoveSouthWest;MoveNorthWest;41;41;41;41;1;82
False;MoveNorthEast;MoveSouthWest;MoveWest;MoveNorthWest;41;41;41;41;1;83
False;MoveNorthEast;MoveSouthWest;MoveWest;MoveNorthWest;42;42;42;42;1;84
False;GrabObject;MoveWest;MoveWest;MoveSouth;42;42;42;42;1;85
False;GrabObject;MoveWest;MoveWest;MoveSouth;43;43;43;43;1;86
False;MoveSouth;MoveWest;MoveWest;MoveNorthEast;43;43;43;43;1;87
False;MoveSouth;MoveWest;MoveWest;MoveNorthEast;44;44;44;44;1;88
False;MoveSouth;MoveWest;MoveWest;GrabObject;44;44;44;44;1;89
False;MoveSouth;MoveWest;MoveWest;GrabObject;45;45;45;45;1;90
False;MoveSouthWest;MoveWest;MoveWest;MoveSouth;45;45;45;45;1;91
False;MoveSouthWest;MoveWest;MoveWest;MoveSouth;46;46;46;46;1;92
False;MoveSouthWest;MoveSouthWest;OpenDoorAction;MoveSouthEast;46;46;46;46;1;93
False;MoveSouthWest;MoveSouthWest;OpenDoorAction;MoveSouthEast;47;47;47;47;1;94
False;MoveSouthWest;DropObject;MoveNorth;MoveSouthEast;47;47;47;47;1;95
False;MoveSouthWest;DropObject;MoveNorth;MoveSouthEast;48;48;48;48;1;96
False;DropObject;MoveNorthEast;MoveNorthWest;MoveSouthEast;48;48;48;48;1;97
False;DropObject;MoveNorthEast;MoveNorthWest;MoveSouthEast;49;49;49;49;1;98
False;MoveNorthEast;MoveEast;MoveNorthWest;MoveEast;49;49;49;49;1;99
False;MoveNorthEast;MoveEast;MoveNorthWest;MoveEast;50;50;50;50;1;100
False;MoveNorthEast;MoveEast;MoveSouth;MoveEast;50;50;50;50;1;101
False;MoveNorthEast;MoveEast;MoveSouth;MoveEast;51;51;51;51;1;102
False;MoveEast;MoveEast;MoveNorthEast;MoveEast;51;51;51;51;1;103
False;MoveEast;MoveEast;MoveNorthEast;MoveEast;52;52;52;52;1;104
False;MoveEast;MoveEast;MoveSouth;MoveEast;52;52;52;52;1;105
False;MoveEast;MoveEast;MoveSouth;MoveEast;53;53;53;53;1;106
False;MoveEast;MoveNorthEast;MoveNorthEast;MoveEast;53;53;53;53;1;107
False;MoveEast;MoveNorthEast;MoveNorthEast;MoveEast;54;54;54;54;1;108
False;MoveNorthEast;MoveNorth;MoveSouth;MoveEast;54;54;54;54;1;109
False;MoveNorthEast;MoveNorth;MoveSouth;MoveEast;55;55;55;55;1;110
False;MoveNorth;MoveNorth;MoveNorthEast;MoveSouthEast;55;55;55;55;1;111
False;MoveNorth;MoveNorth;MoveNorthEast;MoveSouthEast;56;56;56;56;1;112
False;MoveNorth;MoveNorth;MoveSouth;MoveSouth;56;56;56;56;1;113
False;MoveNorth;MoveNorth;MoveSouth;MoveSouth;57;57;57;57;1;114
False;MoveNorth;MoveNorth;MoveSouthWest;MoveSouth;57;57;57;57;1;115
False;MoveNorth;MoveNorth;MoveSouthWest;MoveSouth;58;58;58;58;1;116
False;MoveNorthWest;MoveNorth;MoveSouthEast;MoveSouth;58;58;58;58;1;117
False;MoveNorthWest;MoveNorth;MoveSouthEast;MoveSouth;59;59;59;59;1;118
False;MoveNorthWest;MoveNorth;MoveEast;MoveSouth;59;59;59;59;1;119
False;MoveNorthWest;MoveNorth;MoveEast;MoveSouth;60;60;60;60;1;120
False;MoveWest;MoveNorth;MoveEast;MoveSouth;60;60;60;60;1;121
False;MoveWest;MoveNorth;MoveEast;MoveSouth;61;61;61;61;1;122
False;OpenDoorAction;MoveNorth;MoveEast;MoveSouth;61;61;61;61;1;123
False;OpenDoorAction;MoveNorth;MoveEast;MoveSouth;62;62;62;62;1;124
False;MoveNorth;MoveNorth;MoveEast;MoveSouth;62;62;62;62;1;125
False;MoveNorth;MoveNorth;MoveEast;MoveSouth;63;63;63;63;1;126
False;GrabObject;MoveNorthWest;MoveEast;MoveSouth;63;63;63;63;1;127
False;GrabObject;MoveNorthWest;MoveEast;MoveSouth;64;64;64;64;1;128
False;MoveSouthEast;MoveNorthWest;MoveEast;MoveSouth;64;64;64;64;1;129
False;MoveSouthEast;MoveNorthWest;MoveEast;MoveSouth;65;65;65;65;1;130
False;MoveSouthEast;MoveWest;MoveEast;MoveSouthWest;65;65;65;65;1;131
False;MoveSouthEast;MoveWest;MoveEast;MoveSouthWest;66;66;66;66;1;132
False;MoveSouthEast;OpenDoorAction;MoveEast;MoveWest;66;66;66;66;1;133
False;MoveSouthEast;OpenDoorAction;MoveEast;MoveWest;67;67;67;67;1;134
False;MoveSouth;MoveNorth;MoveEast;MoveWest;67;67;67;67;1;135
False;MoveSouth;MoveNorth;MoveEast;MoveWest;68;68;68;68;1;136
False;MoveSouth;MoveNorthWest;MoveEast;MoveWest;68;68;68;68;1;137
False;MoveSouth;MoveNorthWest;MoveEast;MoveWest;69;69;69;69;1;138
False;MoveSouth;GrabObject;MoveEast;MoveWest;69;69;69;69;1;139
False;MoveSouth;GrabObject;MoveEast;MoveWest;70;70;70;70;1;140
False;MoveSouthWest;MoveSouthEast;MoveEast;MoveSouthWest;70;70;70;70;1;141
False;MoveSouthWest;MoveSouthEast;MoveEast;MoveSouthWest;71;71;71;71;1;142
False;MoveWest;MoveSouthEast;MoveEast;DropObject;71;71;71;71;1;143
False;MoveWest;MoveSouthEast;MoveEast;DropObject;72;72;72;72;1;144
False;MoveWest;MoveSouthEast;MoveNorthEast;MoveSouth;72;72;72;72;1;145
False;MoveWest;MoveSouthEast;MoveNorthEast;MoveSouth;73;73;73;73;1;146
False;MoveWest;MoveSouthEast;MoveNorth;DropObject;73;73;73;73;1;147
False;MoveWest;MoveSouthEast;MoveNorth;DropObject;74;74;74;74;1;148
False;MoveWest;MoveSouth;MoveNorth;MoveNorthWest;74;74;74;74;1;149
False;MoveWest;MoveSouth;MoveNorth;MoveNorthWest;75;75;75;75;1;150
False;MoveSouthWest;MoveSouth;MoveNorth;MoveNorthWest;75;75;75;75;1;151
False;MoveSouthWest;MoveSouth;MoveNorth;MoveNorthWest;76;76;76;76;1;152
False;DropObject;MoveSouth;MoveNorth;MoveWest;76;76;76;76;1;153
False;DropObject;MoveSouth;MoveNorth;MoveWest;77;77;77;77;1;154
False;MoveNorthWest;MoveSouth;MoveNorth;MoveWest;77;77;77;77;1;155
False;MoveNorthWest;MoveSouth;MoveNorth;MoveWest;78;78;78;78;1;156
False;MoveWest;MoveSouth;MoveNorth;MoveWest;78;78;78;78;1;157
False;MoveWest;MoveSouth;MoveNorth;MoveWest;79;79;79;79;1;158
False;MoveWest;MoveSouth;MoveNorth;MoveWest;79;79;79;79;1;159
False;MoveWest;MoveSouth;MoveNorth;MoveWest;80;80;80;80;1;160
False;MoveWest;MoveSouth;MoveNorth;MoveWest;80;80;80;80;1;161
False;MoveWest;MoveSouth;MoveNorth;MoveWest;81;81;81;81;1;162
False;MoveWest;MoveSouth;MoveNorth;MoveWest;81;81;81;81;1;163
False;MoveWest;MoveSouth;MoveNorth;MoveWest;82;82;82;82;1;164
False;MoveWest;MoveSouth;MoveNorthWest;MoveWest;82;82;82;82;1;165
False;MoveWest;MoveSouth;MoveNorthWest;MoveWest;83;83;83;83;1;166
False;MoveWest;MoveSouthWest;MoveNorthWest;MoveWest;83;83;83;83;1;167
False;MoveWest;MoveSouthWest;MoveNorthWest;MoveWest;84;84;84;84;1;168
False;MoveWest;MoveWest;MoveWest;MoveWest;84;84;84;84;1;169
False;MoveWest;MoveWest;MoveWest;MoveWest;85;85;85;85;1;170
False;MoveWest;MoveWest;OpenDoorAction;MoveWest;85;85;85;85;1;171
False;MoveWest;MoveWest;OpenDoorAction;MoveWest;86;86;86;86;1;172
False;MoveWest;MoveSouthWest;MoveNorth;MoveNorthWest;86;86;86;86;1;173
False;MoveWest;MoveSouthWest;MoveNorth;MoveNorthWest;87;87;87;87;1;174
False;MoveWest;MoveWest;MoveNorthWest;MoveNorth;87;87;87;87;1;175
False;MoveWest;MoveWest;MoveNorthWest;MoveNorth;88;88;88;88;1;176
False;MoveWest;MoveSouthWest;MoveNorthWest;MoveNorth;88;88;88;88;1;177
False;MoveWest;MoveSouthWest;MoveNorthWest;MoveNorth;89;89;89;89;1;178
False;MoveNorthWest;MoveWest;MoveSouth;MoveNorth;89;89;89;89;1;179
False;MoveNorthWest;MoveWest;MoveSouth;MoveNorth;90;90;90;90;1;180
False;MoveNorth;MoveWest;MoveNorthEast;MoveNorth;90;90;90;90;1;181
False;MoveNorth;MoveWest;MoveNorthEast;MoveNorth;91;91;91;91;1;182
False;MoveNorth;MoveSouthWest;MoveSouth;MoveNorth;91;91;91;91;1;183
False;MoveNorth;MoveSouthWest;MoveSouth;MoveNorth;92;92;92;92;1;184
False;MoveNorth;DropObject;MoveNorthEast;MoveNorth;92;92;92;92;1;185
False;MoveNorth;DropObject;MoveNorthEast;MoveNorth;93;93;93;93;1;186
False;MoveNorth;MoveEast;MoveSouth;MoveNorth;93;93;93;93;1;187
False;MoveNorth;MoveEast;MoveSouth;MoveNorth;94;94;94;94;1;188
False;MoveNorth;MoveNorthEast;MoveNorthEast;MoveNorth;94;94;94;94;1;189
False;MoveNorth;MoveNorthEast;MoveNorthEast;MoveNorth;95;95;95;95;1;190
False;MoveNorth;MoveEast;MoveSouth;MoveNorth;95;95;95;95;1;191
False;MoveNorth;MoveEast;MoveSouth;MoveNorth;96;96;96;96;1;192
False;MoveNorth;GrabObject;MoveSouthWest;MoveNorthEast;96;96;96;96;1;193
False;MoveNorth;GrabObject;MoveSouthWest;MoveNorthEast;97;97;97;97;1;194
False;MoveNorth;MoveWest;MoveSouthWest;MoveEast;97;97;97;97;1;195
False;MoveNorth;MoveWest;MoveSouthWest;MoveEast;98;98;98;98;1;196
False;MoveNorth;MoveWest;MoveWest;MoveNorthEast;98;98;98;98;1;197
False;MoveNorth;MoveWest;MoveWest;MoveNorthEast;99;99;99;99;1;198
False;MoveNorthEast;MoveWest;MoveWest;MoveEast;99;99;99;99;1;199
False;MoveNorthEast;MoveWest;MoveWest;MoveEast;100;100;100;100;1;200
False;MoveEast;DropObject;MoveWest;OpenDoorAction;100;100;100;100;1;201
False;MoveEast;DropObject;MoveWest;OpenDoorAction;101;101;101;101;1;202
False;MoveNorthEast;MoveEast;MoveWest;MoveNorth;101;101;101;101;1;203
False;MoveNorthEast;MoveEast;MoveWest;MoveNorth;102;102;102;102;1;204
False;MoveEast;MoveNorthEast;MoveWest;MoveNorthWest;102;102;102;102;1;205
False;MoveEast;MoveNorthEast;MoveWest;MoveNorthWest;103;103;103;103;1;206
False;OpenDoorAction;MoveEast;MoveWest;MoveNorthWest;103;103;103;103;1;207
False;OpenDoorAction;MoveEast;MoveWest;MoveNorthWest;104;104;104;104;1;208
False;MoveNorth;GrabObject;MoveWest;GrabObject;104;104;104;104;1;209
False;MoveNorth;GrabObject;MoveWest;GrabObject;105;105;105;105;1;210
False;MoveNorthWest;MoveWest;MoveWest;MoveSouthEast;105;105;105;105;1;211
False;MoveNorthWest;MoveWest;MoveWest;MoveSouthEast;106;106;106;106;1;212
False;MoveNorthWest;MoveWest;MoveWest;MoveSouthEast;106;106;106;106;1;213
False;MoveNorthWest;MoveWest;MoveWest;MoveSouthEast;107;107;107;107;1;214
False;MoveSouth;MoveWest;MoveWest;MoveSouthWest;107;107;107;107;1;215
False;MoveSouth;MoveWest;MoveWest;MoveSouthWest;108;108;108;108;1;216
False;MoveNorthEast;DropObject;MoveWest;MoveSouthWest;108;108;108;108;1;217
True;MoveNorthEast;DropObject;MoveWest;MoveSouthWest;109;109;109;109;1;218
