done;liaragent_acts;liaragent1_acts;strongagent0_acts;strongagent1_acts;liaragent_mssg;liaragent1_mssg;strongagent0_mssg;strongagent1_mssg;world_nr;tick_nr
False;MoveSouthEast;MoveSouthWest;MoveNorthWest;MoveEast;24;24;24;24;1;49
False;MoveSouthEast;MoveSouthWest;MoveNorthWest;MoveEast;25;25;25;25;1;50
False;MoveSouthEast;MoveSouth;GrabObject;MoveEast;25;25;25;25;1;51
False;MoveSouthEast;MoveSouth;GrabObject;MoveEast;26;26;26;26;1;52
False;MoveSouthEast;MoveSouth;MoveSouthEast;MoveEast;26;26;26;26;1;53
False;MoveSouthEast;MoveSouth;MoveSouthEast;MoveEast;27;27;27;27;1;54
False;MoveEast;MoveSouth;MoveSouthEast;MoveEast;27;27;27;27;1;55
False;MoveEast;MoveSouth;MoveSouthEast;MoveEast;28;28;28;28;1;56
False;MoveEast;MoveSouthEast;MoveSouthEast;OpenDoorAction;28;28;28;28;1;57
False;MoveEast;MoveSouthEast;MoveSouthEast;OpenDoorAction;29;29;29;29;1;58
False;MoveEast;MoveEast;MoveSouthEast;MoveNorth;29;29;29;29;1;59
False;MoveEast;MoveEast;MoveSouthEast;MoveNorth;30;30;30;30;1;60
False;MoveEast;MoveEast;MoveSouth;MoveNorthWest;30;30;30;30;1;61
False;MoveEast;MoveEast;MoveSouth;MoveNorthWest;31;31;31;31;1;62
False;MoveEast;MoveEast;MoveSouth;MoveNorthWest;31;31;31;31;1;63
False;MoveEast;MoveEast;MoveSouth;MoveNorthWest;32;32;32;32;1;64
False;MoveEast;MoveEast;MoveSouth;MoveSouth;32;32;32;32;1;65
False;MoveEast;MoveEast;MoveSouth;MoveSouth;33;33;33;33;1;66
False;MoveSouthEast;MoveEast;MoveSouth;MoveNorthEast;33;33;33;33;1;67
False;MoveSouthEast;MoveEast;MoveSouth;MoveNorthEast;34;34;34;34;1;68
False;MoveSouth;MoveEast;MoveSouth;MoveSouth;34;34;34;34;1;69
False;MoveSouth;MoveEast;MoveSouth;MoveSouth;35;35;35;35;1;70
False;MoveSouth;MoveEast;MoveSouth;MoveNorthEast;35;35;35;35;1;71
False;MoveSouth;MoveEast;MoveSouth;MoveNorthEast;36;36;36;36;1;72
False;MoveSouth;MoveEast;MoveSouth;MoveSouth;36;36;36;36;1;73
False;MoveSouth;MoveEast;MoveSouth;MoveSouth;37;37;37;37;1;74
False;MoveSouth;MoveSouthEast;MoveSouth;MoveNorthEast;37;37;37;37;1;75
False;MoveSouth;MoveSouthEast;MoveSouth;MoveNorthEast;38;38;38;38;1;76
False;MoveSouth;MoveEast;MoveSouth;MoveSouth;38;38;38;38;1;77
False;MoveSouth;MoveEast;MoveSouth;MoveSouth;39;39;39;39;1;78
False;MoveSouth;MoveEast;MoveSouthWest;MoveSouthWest;39;39;39;39;1;79
False;MoveSouth;MoveEast;MoveSouthWest;MoveSouthWest;40;40;40;40;1;80
False;MoveSouth;MoveSouthEast;MoveWest;MoveSouthEast;40;40;40;40;1;81
False;MoveSouth;MoveSouthEast;MoveWest;MoveSouthEast;41;41;41;41;1;82
False;MoveSouth;DropObject;MoveWest;MoveEast;41;41;41;41;1;83
False;MoveSouth;DropObject;MoveWest;MoveEast;42;42;42;42;1;84
False;MoveSouth;MoveNorthEast;MoveSouthWest;MoveEast;42;42;42;42;1;85
False;MoveSouth;MoveNorthEast;MoveSouthWest;MoveEast;43;43;43;43;1;86
False;MoveSouthWest;MoveNorthEast;MoveWest;MoveEast;43;43;43;43;1;87
False;MoveSouthWest;MoveNorthEast;MoveWest;MoveEast;44;44;44;44;1;88
False;MoveWest;MoveEast;MoveSouthWest;MoveEast;44;44;44;44;1;89
False;MoveWest;MoveEast;MoveSouthWest;MoveEast;45;45;45;45;1;90
False;MoveWest;OpenDoorAction;MoveWest;MoveEast;45;45;45;45;1;91
False;MoveWest;OpenDoorAction;MoveWest;MoveEast;46;46;46;46;1;92
False;MoveWest;MoveNorth;MoveWest;MoveEast;46;46;46;46;1;93
False;MoveWest;MoveNorth;MoveWest;MoveEast;47;47;47;47;1;94
False;MoveWest;MoveNorthWest;MoveSouthWest;MoveEast;47;47;47;47;1;95
False;MoveWest;MoveNorthWest;MoveSouthWest;MoveEast;48;48;48;48;1;96
False;MoveSouthWest;MoveNorthWest;DropObject;MoveNorthEast;48;48;48;48;1;97
False;MoveSouthWest;MoveNorthWest;DropObject;MoveNorthEast;49;49;49;49;1;98
False;DropObject;MoveSouth;MoveNorthEast;MoveNorth;49;49;49;49;1;99
False;DropObject;MoveSouth;MoveNorthEast;MoveNorth;50;50;50;50;1;100
False;MoveWest;MoveNorthEast;MoveNorthEast;MoveNorth;50;50;50;50;1;101
False;MoveWest;MoveNorthEast;MoveNorthEast;MoveNorth;51;51;51;51;1;102
False;MoveWest;MoveSouth;MoveNorthEast;MoveNorth;51;51;51;51;1;103
False;MoveWest;MoveSouth;MoveNorthEast;MoveNorth;52;52;52;52;1;104
False;MoveWest;MoveNorthEast;MoveEast;MoveNorthWest;52;52;52;52;1;105
False;MoveWest;MoveNorthEast;MoveEast;MoveNorthWest;53;53;53;53;1;106
False;MoveWest;GrabObject;MoveEast;MoveWest;53;53;53;53;1;107
False;MoveWest;GrabObject;MoveEast;MoveWest;54;54;54;54;1;108
False;MoveWest;MoveSouth;MoveEast;MoveWest;54;54;54;54;1;109
False;MoveWest;MoveSouth;MoveEast;MoveWest;55;55;55;55;1;110
False;MoveWest;MoveSouth;MoveEast;MoveWest;55;55;55;55;1;111
False;MoveWest;MoveSouth;MoveEast;MoveWest;56;56;56;56;1;112
False;MoveWest;MoveSouthWest;MoveEast;MoveWest;56;56;56;56;1;113
False;MoveWest;MoveSouthWest;MoveEast;MoveWest;57;57;57;57;1;114
False;MoveNorthWest;MoveWest;MoveNorthEast;MoveWest;57;57;57;57;1;115
False;MoveNorthWest;MoveWest;MoveNorthEast;MoveWest;58;58;58;58;1;116
False;MoveWest;MoveSouthWest;MoveNorth;MoveWest;58;58;58;58;1;117
False;MoveWest;MoveSouthWest;MoveNorth;MoveWest;59;59;59;59;1;118
False;OpenDoorAction;MoveWest;MoveNorth;MoveNorthWest;59;59;59;59;1;119
False;OpenDoorAction;MoveWest;MoveNorth;MoveNorthWest;60;60;60;60;1;120
False;MoveNorth;MoveWest;MoveNorth;MoveWest;60;60;60;60;1;121
False;MoveNorth;MoveWest;MoveNorth;MoveWest;61;61;61;61;1;122
False;MoveNorthWest;MoveSouthWest;MoveNorthWest;OpenDoorAction;61;61;61;61;1;123
False;MoveNorthWest;MoveSouthWest;MoveNorthWest;OpenDoorAction;62;62;62;62;1;124
False;MoveNorthWest;DropObject;MoveWest;MoveNorth;62;62;62;62;1;125
False;MoveNorthWest;DropObject;MoveWest;MoveNorth;63;63;63;63;1;126
False;MoveSouth;MoveEast;MoveWest;MoveNorthWest;63;63;63;63;1;127
False;MoveSouth;MoveEast;MoveWest;MoveNorthWest;64;64;64;64;1;128
False;MoveNorthEast;MoveEast;MoveWest;MoveNorthWest;64;64;64;64;1;129
False;MoveNorthEast;MoveEast;MoveWest;MoveNorthWest;65;65;65;65;1;130
False;MoveSouth;MoveEast;MoveWest;GrabObject;65;65;65;65;1;131
False;MoveSouth;MoveEast;MoveWest;GrabObject;66;66;66;66;1;132
False;MoveNorthEast;GrabObject;MoveWest;MoveSouthEast;66;66;66;66;1;133
False;MoveNorthEast;GrabObject;MoveWest;MoveSouthEast;67;67;67;67;1;134
False;MoveSouth;MoveWest;MoveWest;MoveSouthEast;67;67;67;67;1;135
False;MoveSouth;MoveWest;MoveWest;MoveSouthEast;68;68;68;68;1;136
False;MoveNorthEast;MoveWest;MoveNorthWest;MoveSouthWest;68;68;68;68;1;137
False;MoveNorthEast;MoveWest;MoveNorthWest;MoveSouthWest;69;69;69;69;1;138
False;MoveSouth;MoveWest;MoveWest;MoveWest;69;69;69;69;1;139
False;MoveSouth;MoveWest;MoveWest;MoveWest;70;70;70;70;1;140
False;MoveSouthWest;DropObject;OpenDoorAction;MoveWest;70;70;70;70;1;141
False;MoveSouthWest;DropObject;OpenDoorAction;MoveWest;71;71;71;71;1;142
False;MoveSouthWest;MoveNorthEast;MoveNorth;MoveWest;71;71;71;71;1;143
False;MoveSouthWest;MoveNorthEast;MoveNorth;MoveWest;72;72;72;72;1;144
False;MoveWest;MoveNorthEast;MoveNorthWest;MoveWest;72;72;72;72;1;145
False;MoveWest;MoveNorthEast;MoveNorthWest;MoveWest;73;73;73;73;1;146
False;MoveWest;MoveEast;MoveNorthWest;MoveWest;73;73;73;73;1;147
False;MoveWest;MoveEast;MoveNorthWest;MoveWest;74;74;74;74;1;148
False;MoveNorthWest;MoveEast;MoveSouth;MoveWest;74;74;74;74;1;149
False;MoveNorthWest;MoveEast;MoveSouth;MoveWest;75;75;75;75;1;150
False;MoveNorth;MoveEast;MoveNorthEast;MoveWest;75;75;75;75;1;151
False;MoveNorth;MoveEast;MoveNorthEast;MoveWest;76;76;76;76;1;152
False;MoveNorth;MoveEast;MoveSouth;MoveWest;76;76;76;76;1;153
False;MoveNorth;MoveEast;MoveSouth;MoveWest;77;77;77;77;1;154
False;MoveNorth;MoveEast;MoveNorthEast;MoveNorthWest;77;77;77;77;1;155
False;MoveNorth;MoveEast;MoveNorthEast;MoveNorthWest;78;78;78;78;1;156
False;MoveNorth;MoveEast;MoveSouth;MoveNorth;78;78;78;78;1;157
False;MoveNorth;MoveEast;MoveSouth;MoveNorth;79;79;79;79;1;158
False;MoveNorth;MoveNorthEast;MoveNorthEast;MoveNorth;79;79;79;79;1;159
False;MoveNorth;MoveNorthEast;MoveNorthEast;MoveNorth;80;80;80;80;1;160
False;MoveNorth;MoveNorth;MoveSouth;MoveNorth;80;80;80;80;1;161
False;MoveNorth;MoveNorth;MoveSouth;MoveNorth;81;81;81;81;1;162
False;MoveNorth;MoveNorth;MoveSouthWest;MoveNorthEast;81;81;81;81;1;163
False;MoveNorth;MoveNorth;MoveSouthWest;MoveNorthEast;82;82;82;82;1;164
False;MoveNorth;MoveNorth;MoveSouthWest;MoveEast;82;82;82;82;1;165
False;MoveNorth;MoveNorth;MoveSouthWest;MoveEast;83;83;83;83;1;166
False;MoveNorth;MoveNorthWest;MoveWest;MoveNorthEast;83;83;83;83;1;167
False;MoveNorth;MoveNorthWest;MoveWest;MoveNorthEast;84;84;84;84;1;168
False;MoveNorthEast;MoveNorthWest;MoveWest;MoveEast;84;84;84;84;1;169
False;MoveNorthEast;MoveNorthWest;MoveWest;MoveEast;85;85;85;85;1;170
False;MoveEast;MoveWest;MoveWest;OpenDoorAction;85;85;85;85;1;171
False;MoveEast;MoveWest;MoveWest;OpenDoorAction;86;86;86;86;1;172
False;MoveNorthEast;OpenDoorAction;MoveWest;MoveNorth;86;86;86;86;1;173
False;MoveNorthEast;OpenDoorAction;MoveWest;MoveNorth;87;87;87;87;1;174
False;MoveEast;MoveNorth;MoveWest;MoveNorthWest;87;87;87;87;1;175
False;MoveEast;MoveNorth;MoveWest;MoveNorthWest;88;88;88;88;1;176
False;OpenDoorAction;GrabObject;MoveWest;MoveNorthWest;88;88;88;88;1;177
False;OpenDoorAction;GrabObject;MoveWest;MoveNorthWest;89;89;89;89;1;178
False;MoveNorth;MoveSouthEast;MoveWest;GrabObject;89;89;89;89;1;179
False;MoveNorth;MoveSouthEast;MoveWest;GrabObject;90;90;90;90;1;180
False;MoveNorthWest;MoveSouthEast;MoveWest;MoveSouthEast;90;90;90;90;1;181
False;MoveNorthWest;MoveSouthEast;MoveWest;MoveSouthEast;91;91;91;91;1;182
False;MoveNorthWest;MoveSouthEast;MoveNorthWest;MoveSouthEast;91;91;91;91;1;183
False;MoveNorthWest;MoveSouthEast;MoveNorthWest;MoveSouthEast;92;92;92;92;1;184
False;MoveSouth;MoveSouth;MoveNorth;MoveSouthWest;92;92;92;92;1;185
False;MoveSouth;MoveSouth;MoveNorth;MoveSouthWest;93;93;93;93;1;186
False;MoveNorthEast;MoveSouth;MoveNorth;MoveSouthWest;93;93;93;93;1;187
False;MoveNorthEast;MoveSouth;MoveNorth;MoveSouthWest;94;94;94;94;1;188
False;MoveSouth;MoveSouth;MoveNorth;MoveWest;94;94;94;94;1;189
False;MoveSouth;MoveSouth;MoveNorth;MoveWest;95;95;95;95;1;190
False;MoveNorthEast;MoveSouthWest;MoveNorthEast;MoveSouthWest;95;95;95;95;1;191
False;MoveNorthEast;MoveSouthWest;MoveNorthEast;MoveSouthWest;96;96;96;96;1;192
False;MoveSouth;MoveWest;MoveEast;MoveSouth;96;96;96;96;1;193
False;MoveSouth;MoveWest;MoveEast;MoveSouth;97;97;97;97;1;194
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveSouth;97;97;97;97;1;195
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveSouth;98;98;98;98;1;196
False;MoveSouth;MoveWest;MoveEast;MoveSouth;98;98;98;98;1;197
False;MoveSouth;MoveWest;MoveEast;MoveSouth;99;99;99;99;1;198
False;MoveSouthWest;MoveWest;OpenDoorAction;MoveSouth;99;99;99;99;1;199
False;MoveSouthWest;MoveWest;OpenDoorAction;MoveSouth;100;100;100;100;1;200
False;MoveSouthWest;MoveWest;MoveNorth;MoveSouth;100;100;100;100;1;201
False;MoveSouthWest;MoveWest;MoveNorth;MoveSouth;101;101;101;101;1;202
False;MoveSouthWest;MoveWest;MoveNorthWest;MoveSouth;101;101;101;101;1;203
False;MoveSouthWest;MoveWest;MoveNorthWest;MoveSouth;102;102;102;102;1;204
False;MoveWest;MoveWest;MoveNorthWest;MoveSouth;102;102;102;102;1;205
False;MoveWest;MoveWest;MoveNorthWest;MoveSouth;103;103;103;103;1;206
False;MoveSouthWest;MoveSouthWest;MoveSouth;MoveSouth;103;103;103;103;1;207
False;MoveSouthWest;MoveSouthWest;MoveSouth;MoveSouth;104;104;104;104;1;208
False;MoveSouth;DropObject;MoveNorthEast;MoveSouth;104;104;104;104;1;209
True;MoveSouth;DropObject;MoveNorthEast;MoveSouth;105;105;105;105;1;210
