done;baseagent0_acts;baseagent1_acts;liaragent_acts;baseagent0_mssg;baseagent1_mssg;liaragent_mssg;world_nr;tick_nr
False;MoveNorthWest;MoveSouthEast;MoveNorthWest;18;18;18;1;37
False;MoveNorthWest;MoveSouthEast;MoveNorthWest;19;19;19;1;38
False;GrabObject;MoveEast;GrabObject;19;19;19;1;39
False;GrabObject;MoveEast;GrabObject;20;20;20;1;40
False;MoveSouthEast;MoveEast;MoveSouthEast;20;20;20;1;41
False;MoveSouthEast;MoveEast;MoveSouthEast;21;21;21;1;42
False;MoveSouthWest;MoveEast;MoveSouthWest;21;21;21;1;43
False;MoveSouthWest;MoveEast;MoveSouthWest;22;22;22;1;44
False;MoveSouthWest;MoveEast;MoveWest;22;22;22;1;45
False;MoveSouthWest;MoveEast;MoveWest;23;23;23;1;46
False;MoveWest;MoveEast;MoveWest;23;23;23;1;47
False;MoveWest;MoveEast;MoveWest;24;24;24;1;48
False;MoveSouthWest;MoveEast;MoveNorthWest;24;24;24;1;49
False;MoveSouthWest;MoveEast;MoveNorthWest;25;25;25;1;50
False;MoveSouth;MoveEast;MoveNorth;25;25;25;1;51
False;MoveSouth;MoveEast;MoveNorth;26;26;26;1;52
False;MoveSouth;MoveEast;MoveNorth;26;26;26;1;53
False;MoveSouth;MoveEast;MoveNorth;27;27;27;1;54
False;MoveSouth;MoveEast;MoveNorth;27;27;27;1;55
False;MoveSouth;MoveEast;MoveNorth;28;28;28;1;56
False;MoveSouthEast;MoveEast;MoveNorthEast;28;28;28;1;57
False;MoveSouthEast;MoveEast;MoveNorthEast;29;29;29;1;58
False;MoveEast;MoveEast;MoveEast;29;29;29;1;59
False;MoveEast;MoveEast;MoveEast;30;30;30;1;60
False;MoveEast;MoveEast;MoveNorthEast;30;30;30;1;61
False;MoveEast;MoveEast;MoveNorthEast;31;31;31;1;62
False;MoveEast;MoveEast;MoveEast;31;31;31;1;63
False;MoveEast;MoveEast;MoveEast;32;32;32;1;64
False;MoveEast;MoveEast;OpenDoorAction;32;32;32;1;65
False;MoveEast;MoveEast;OpenDoorAction;33;33;33;1;66
False;MoveEast;MoveEast;MoveNorth;33;33;33;1;67
False;MoveEast;MoveEast;MoveNorth;34;34;34;1;68
False;MoveEast;OpenDoorAction;MoveNorthWest;34;34;34;1;69
False;MoveEast;OpenDoorAction;MoveNorthWest;35;35;35;1;70
False;MoveEast;MoveNorth;MoveNorthWest;35;35;35;1;71
False;MoveEast;MoveNorth;MoveNorthWest;36;36;36;1;72
False;MoveEast;MoveNorthWest;GrabObject;36;36;36;1;73
False;MoveEast;MoveNorthWest;GrabObject;37;37;37;1;74
False;MoveSouthEast;MoveNorthWest;MoveSouthEast;37;37;37;1;75
False;MoveSouthEast;MoveNorthWest;MoveSouthEast;38;38;38;1;76
False;MoveEast;MoveSouth;MoveSouthEast;38;38;38;1;77
False;MoveEast;MoveSouth;MoveSouthEast;39;39;39;1;78
False;MoveEast;MoveNorthEast;MoveSouthWest;39;39;39;1;79
False;MoveEast;MoveNorthEast;MoveSouthWest;40;40;40;1;80
False;MoveSouthEast;MoveSouth;MoveSouthWest;40;40;40;1;81
False;MoveSouthEast;MoveSouth;MoveSouthWest;41;41;41;1;82
False;DropObject;MoveNorthEast;MoveWest;41;41;41;1;83
False;DropObject;MoveNorthEast;MoveWest;42;42;42;1;84
False;MoveNorthEast;GrabObject;MoveSouthWest;42;42;42;1;85
False;MoveNorthEast;GrabObject;MoveSouthWest;43;43;43;1;86
False;MoveNorthEast;MoveSouth;MoveSouth;43;43;43;1;87
False;MoveNorthEast;MoveSouth;MoveSouth;44;44;44;1;88
False;MoveEast;MoveSouth;MoveSouth;44;44;44;1;89
False;MoveEast;MoveSouth;MoveSouth;45;45;45;1;90
False;MoveEast;MoveSouthWest;MoveSouth;45;45;45;1;91
False;MoveEast;MoveSouthWest;MoveSouth;46;46;46;1;92
False;MoveEast;MoveSouthWest;MoveSouth;46;46;46;1;93
False;MoveEast;MoveSouthWest;MoveSouth;47;47;47;1;94
False;MoveNorthEast;MoveSouthWest;MoveSouth;47;47;47;1;95
False;MoveNorthEast;MoveSouthWest;MoveSouth;48;48;48;1;96
False;MoveNorth;DropObject;MoveSouth;48;48;48;1;97
False;MoveNorth;DropObject;MoveSouth;49;49;49;1;98
False;MoveNorth;MoveNorthEast;MoveSouth;49;49;49;1;99
False;MoveNorth;MoveNorthEast;MoveSouth;50;50;50;1;100
False;MoveNorth;MoveNorthEast;MoveSouth;50;50;50;1;101
False;MoveNorth;MoveNorthEast;MoveSouth;51;51;51;1;102
False;MoveNorthWest;MoveEast;MoveSouth;51;51;51;1;103
False;MoveNorthWest;MoveEast;MoveSouth;52;52;52;1;104
False;MoveWest;MoveEast;MoveSouthEast;52;52;52;1;105
False;MoveWest;MoveEast;MoveSouthEast;53;53;53;1;106
False;MoveWest;MoveEast;MoveEast;53;53;53;1;107
False;MoveWest;MoveEast;MoveEast;54;54;54;1;108
False;MoveWest;MoveNorthEast;MoveEast;54;54;54;1;109
False;MoveWest;MoveNorthEast;MoveEast;55;55;55;1;110
False;MoveWest;MoveNorth;MoveEast;55;55;55;1;111
False;MoveWest;MoveNorth;MoveEast;56;56;56;1;112
False;MoveWest;MoveNorth;MoveSouthEast;56;56;56;1;113
False;MoveWest;MoveNorth;MoveSouthEast;57;57;57;1;114
False;MoveWest;MoveNorth;MoveEast;57;57;57;1;115
False;MoveWest;MoveNorth;MoveEast;58;58;58;1;116
False;MoveNorthWest;MoveNorthWest;MoveSouthEast;58;58;58;1;117
False;MoveNorthWest;MoveNorthWest;MoveSouthEast;59;59;59;1;118
False;MoveWest;MoveWest;MoveEast;59;59;59;1;119
False;MoveWest;MoveWest;MoveEast;60;60;60;1;120
False;OpenDoorAction;MoveWest;MoveEast;60;60;60;1;121
False;OpenDoorAction;MoveWest;MoveEast;61;61;61;1;122
False;MoveNorth;MoveWest;MoveSouthEast;61;61;61;1;123
False;MoveNorth;MoveWest;MoveSouthEast;62;62;62;1;124
False;MoveNorthWest;MoveWest;DropObject;62;62;62;1;125
False;MoveNorthWest;MoveWest;DropObject;63;63;63;1;126
