done;liaragent_acts;strongagent0_acts;blindagent_acts;lazyagent_acts;liaragent_mssg;strongagent0_mssg;blindagent_mssg;lazyagent_mssg;world_nr;tick_nr
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;2;1;22
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;2;1;23
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;2;1;24
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;2;1;25
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;2;1;26
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;2;1;27
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;2;1;28
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;2;1;29
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;2;1;30
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;2;1;31
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;2;1;32
False;MoveSouth;MoveSouth;MoveSouth;OpenDoorAction;1;1;1;2;1;33
False;MoveSouth;MoveSouth;MoveSouth;OpenDoorAction;1;1;1;3;1;34
False;MoveSouth;MoveSouth;MoveSouth;MoveSouthEast;1;1;1;3;1;35
False;MoveSouth;MoveSouth;MoveSouth;MoveSouthEast;1;1;1;4;1;36
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveEast;1;1;1;4;1;37
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveEast;1;1;1;4;1;38
False;MoveEast;MoveEast;MoveEast;MoveEast;1;1;1;4;1;39
False;MoveEast;MoveEast;MoveEast;MoveEast;1;1;1;4;1;40
False;MoveEast;MoveEast;MoveEast;MoveEast;1;1;1;4;1;41
False;MoveEast;MoveEast;MoveEast;MoveEast;1;1;1;4;1;42
False;MoveEast;MoveEast;MoveEast;MoveEast;1;1;1;4;1;43
False;MoveEast;MoveEast;MoveEast;MoveEast;1;1;1;4;1;44
False;OpenDoorAction;OpenDoorAction;OpenDoorAction;MoveEast;1;1;1;4;1;45
False;OpenDoorAction;OpenDoorAction;OpenDoorAction;MoveEast;2;2;2;4;1;46
False;MoveNorth;MoveNorth;MoveNorth;MoveEast;2;2;2;4;1;47
False;MoveNorth;MoveNorth;MoveNorth;MoveEast;3;3;3;4;1;48
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveEast;3;3;3;4;1;49
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveEast;3;3;3;4;1;50
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveSouthEast;3;3;3;4;1;51
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveSouthEast;3;3;3;4;1;52
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;3;3;3;4;1;53
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;3;3;3;4;1;54
False;MoveNorthEast;MoveNorthEast;MoveNorthEast;MoveSouth;3;3;3;4;1;55
False;MoveNorthEast;MoveNorthEast;MoveNorthEast;MoveSouth;3;3;3;4;1;56
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;3;3;3;4;1;57
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;3;3;3;4;1;58
False;MoveNorthEast;MoveNorthEast;MoveNorthEast;MoveSouthWest;3;3;3;4;1;59
False;MoveNorthEast;MoveNorthEast;MoveNorthEast;MoveSouthWest;3;3;3;4;1;60
False;MoveSouth;MoveSouth;MoveSouth;MoveWest;3;3;3;4;1;61
False;MoveSouth;MoveSouth;MoveSouth;MoveWest;3;3;3;4;1;62
False;MoveNorthEast;MoveNorthEast;MoveNorthEast;MoveWest;3;3;3;4;1;63
False;MoveNorthEast;MoveNorthEast;MoveNorthEast;MoveWest;3;3;3;4;1;64
False;MoveSouth;MoveSouth;MoveSouth;MoveWest;3;3;3;4;1;65
False;MoveSouth;MoveSouth;MoveSouth;MoveWest;3;3;3;4;1;66
False;MoveSouthWest;MoveSouthWest;MoveSouthWest;MoveWest;3;3;3;4;1;67
False;MoveSouthWest;MoveSouthWest;MoveSouthWest;MoveWest;4;4;4;4;1;68
False;MoveSouthWest;MoveSouthWest;MoveSouthEast;MoveWest;4;4;4;4;1;69
False;MoveSouthWest;MoveSouthWest;MoveSouthEast;MoveWest;4;4;4;4;1;70
False;MoveWest;MoveWest;MoveEast;MoveWest;4;4;4;4;1;71
False;MoveWest;MoveWest;MoveEast;MoveWest;4;4;4;4;1;72
False;MoveWest;MoveWest;MoveEast;MoveWest;4;4;4;4;1;73
False;MoveWest;MoveWest;MoveEast;MoveWest;4;4;4;4;1;74
False;MoveNorthWest;MoveNorthWest;MoveEast;MoveWest;4;4;4;4;1;75
False;MoveNorthWest;MoveNorthWest;MoveEast;MoveWest;4;4;4;4;1;76
False;MoveNorth;MoveNorth;MoveEast;OpenDoorAction;4;4;4;4;1;77
False;MoveNorth;MoveNorth;MoveEast;OpenDoorAction;4;4;4;5;1;78
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;4;4;4;5;1;79
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;4;4;4;6;1;80
False;MoveNorth;MoveNorth;OpenDoorAction;MoveNorthWest;4;4;4;6;1;81
False;MoveNorth;MoveNorth;OpenDoorAction;MoveNorthWest;4;4;5;6;1;82
False;MoveNorthEast;MoveNorth;MoveNorth;MoveNorthWest;4;4;5;6;1;83
False;MoveNorthEast;MoveNorth;MoveNorth;MoveNorthWest;4;4;6;6;1;84
False;MoveEast;MoveNorth;MoveNorthWest;GrabObject;4;4;6;6;1;85
False;MoveEast;MoveNorth;MoveNorthWest;GrabObject;4;4;6;7;1;86
False;MoveEast;MoveNorth;MoveNorthWest;MoveSouthEast;4;4;6;7;1;87
False;MoveEast;MoveNorth;MoveNorthWest;MoveSouthEast;4;4;6;8;1;88
False;MoveEast;MoveNorth;MoveSouth;MoveSouthEast;4;4;6;8;1;89
False;MoveEast;MoveNorth;MoveSouth;MoveSouthEast;4;4;6;8;1;90
False;MoveEast;MoveNorth;MoveNorthEast;MoveSouthEast;4;4;6;8;1;91
False;MoveEast;MoveNorth;MoveNorthEast;MoveSouthEast;4;4;6;8;1;92
False;MoveEast;MoveNorth;MoveSouth;MoveEast;4;4;6;8;1;93
False;MoveEast;MoveNorth;MoveSouth;MoveEast;4;4;6;8;1;94
False;MoveEast;MoveNorthEast;MoveNorthEast;MoveEast;4;4;6;8;1;95
False;MoveEast;MoveNorthEast;MoveNorthEast;MoveEast;4;4;6;8;1;96
False;MoveEast;MoveEast;MoveSouth;MoveEast;4;4;6;8;1;97
False;MoveEast;MoveEast;MoveSouth;MoveEast;4;4;6;8;1;98
False;MoveNorthEast;MoveNorthEast;MoveNorthEast;MoveEast;4;4;6;8;1;99
False;MoveNorthEast;MoveNorthEast;MoveNorthEast;MoveEast;4;4;6;8;1;100
False;MoveEast;MoveEast;MoveSouth;MoveEast;4;4;6;8;1;101
False;MoveEast;MoveEast;MoveSouth;MoveEast;4;4;6;8;1;102
False;OpenDoorAction;OpenDoorAction;MoveSouthWest;MoveEast;4;4;6;8;1;103
False;OpenDoorAction;OpenDoorAction;MoveSouthWest;MoveEast;5;5;7;8;1;104
False;MoveNorth;MoveNorth;MoveSouthWest;MoveEast;5;5;7;8;1;105
False;MoveNorth;MoveNorth;MoveSouthWest;MoveEast;6;6;7;8;1;106
False;MoveNorthWest;MoveNorthWest;MoveWest;MoveNorthEast;6;6;7;8;1;107
False;MoveNorthWest;MoveNorthWest;MoveWest;MoveNorthEast;6;6;7;8;1;108
False;MoveNorthWest;MoveNorthWest;MoveWest;MoveNorth;6;6;7;8;1;109
False;MoveNorthWest;MoveNorthWest;MoveWest;MoveNorth;6;6;7;8;1;110
False;MoveSouth;GrabObject;MoveWest;MoveNorth;6;6;7;8;1;111
False;MoveSouth;GrabObject;MoveWest;MoveNorth;6;7;7;8;1;112
False;MoveNorthEast;MoveSouthEast;MoveWest;MoveNorth;6;7;7;8;1;113
False;MoveNorthEast;MoveSouthEast;MoveWest;MoveNorth;6;7;7;8;1;114
False;MoveSouth;MoveSouthEast;MoveWest;MoveNorthWest;6;7;7;8;1;115
False;MoveSouth;MoveSouthEast;MoveWest;MoveNorthWest;6;7;7;8;1;116
False;MoveNorthEast;MoveSouthWest;MoveWest;MoveNorthWest;6;7;7;8;1;117
False;MoveNorthEast;MoveSouthWest;MoveWest;MoveNorthWest;6;7;7;8;1;118
False;MoveSouth;MoveSouthWest;MoveWest;MoveWest;6;7;7;8;1;119
False;MoveSouth;MoveSouthWest;MoveWest;MoveWest;6;7;7;8;1;120
False;MoveNorthEast;MoveWest;MoveWest;MoveSouthEast;6;7;7;8;1;121
False;MoveNorthEast;MoveWest;MoveWest;MoveSouthEast;6;7;7;9;1;122
False;MoveSouth;MoveSouthWest;MoveNorthWest;MoveNorthWest;6;7;7;9;1;123
False;MoveSouth;MoveSouthWest;MoveNorthWest;MoveNorthWest;6;7;7;10;1;124
False;MoveSouthWest;MoveSouth;MoveNorth;OpenDoorAction;6;7;7;10;1;125
False;MoveSouthWest;MoveSouth;MoveNorth;OpenDoorAction;7;7;7;11;1;126
False;MoveSouthEast;MoveSouth;MoveNorth;MoveNorth;7;7;7;11;1;127
False;MoveSouthEast;MoveSouth;MoveNorth;MoveNorth;7;7;7;12;1;128
False;MoveEast;MoveSouth;MoveNorth;MoveNorthWest;7;7;7;12;1;129
False;MoveEast;MoveSouth;MoveNorth;MoveNorthWest;7;7;7;12;1;130
False;MoveEast;MoveSouth;MoveNorth;MoveNorthWest;7;7;7;12;1;131
False;MoveEast;MoveSouth;MoveNorth;MoveNorthWest;7;7;7;13;1;132
False;MoveEast;MoveSouth;MoveNorth;MoveSouthEast;7;7;7;13;1;133
False;MoveEast;MoveSouth;MoveNorth;MoveSouthEast;7;7;7;14;1;134
False;MoveEast;MoveSouth;MoveNorth;MoveSouthEast;7;7;7;14;1;135
False;MoveEast;MoveSouth;MoveNorth;MoveSouthEast;7;7;7;14;1;136
False;MoveEast;MoveSouth;MoveNorth;MoveSouthEast;7;7;7;14;1;137
False;MoveEast;MoveSouth;MoveNorth;MoveSouthEast;7;7;7;14;1;138
False;OpenDoorAction;MoveSouth;MoveNorth;MoveSouthEast;7;7;7;14;1;139
False;OpenDoorAction;MoveSouth;MoveNorth;MoveSouthEast;8;7;7;14;1;140
False;MoveNorth;MoveSouth;MoveNorth;MoveSouthEast;8;7;7;14;1;141
False;MoveNorth;MoveSouth;MoveNorth;MoveSouthEast;9;7;7;14;1;142
False;GrabObject;MoveSouthEast;MoveNorthEast;MoveSouth;9;7;7;14;1;143
False;GrabObject;MoveSouthEast;MoveNorthEast;MoveSouth;10;7;7;14;1;144
False;MoveSouthEast;MoveEast;MoveEast;MoveSouth;10;7;7;14;1;145
False;MoveSouthEast;MoveEast;MoveEast;MoveSouth;10;7;7;14;1;146
False;MoveSouthEast;MoveEast;MoveNorthEast;MoveSouth;10;7;7;14;1;147
False;MoveSouthEast;MoveEast;MoveNorthEast;MoveSouth;10;7;7;14;1;148
False;MoveSouthEast;MoveEast;MoveEast;MoveSouthWest;10;7;7;14;1;149
False;MoveSouthEast;MoveEast;MoveEast;MoveSouthWest;10;7;7;14;1;150
False;MoveSouth;MoveSouthEast;OpenDoorAction;MoveWest;10;7;7;14;1;151
False;MoveSouth;MoveSouthEast;OpenDoorAction;MoveWest;10;7;8;14;1;152
False;MoveSouth;MoveEast;MoveNorth;MoveWest;10;7;8;14;1;153
False;MoveSouth;MoveEast;MoveNorth;MoveWest;10;7;9;14;1;154
False;MoveSouth;MoveSouthEast;MoveNorthWest;MoveWest;10;7;9;14;1;155
False;MoveSouth;MoveSouthEast;MoveNorthWest;MoveWest;10;7;9;14;1;156
False;MoveSouthWest;MoveEast;GrabObject;MoveWest;10;7;9;14;1;157
False;MoveSouthWest;MoveEast;GrabObject;MoveWest;10;7;10;14;1;158
False;MoveWest;MoveEast;MoveSouthEast;MoveWest;10;7;10;14;1;159
False;MoveWest;MoveEast;MoveSouthEast;MoveWest;10;7;10;14;1;160
False;MoveWest;MoveSouthEast;MoveSouthWest;MoveWest;10;7;10;14;1;161
False;MoveWest;MoveSouthEast;MoveSouthWest;MoveWest;10;7;10;14;1;162
False;MoveWest;DropObject;MoveSouthWest;MoveWest;10;7;10;14;1;163
False;MoveWest;DropObject;MoveSouthWest;MoveWest;10;8;10;14;1;164
False;MoveWest;MoveNorthWest;MoveWest;MoveWest;10;8;10;14;1;165
False;MoveWest;MoveNorthWest;MoveWest;MoveWest;10;9;10;14;1;166
False;MoveSouthWest;MoveNorthWest;MoveSouthWest;MoveWest;10;9;10;14;1;167
False;MoveSouthWest;MoveNorthWest;MoveSouthWest;MoveWest;10;9;10;14;1;168
False;DropObject;MoveNorthWest;MoveSouth;MoveWest;10;9;10;14;1;169
False;DropObject;MoveNorthWest;MoveSouth;MoveWest;11;9;10;14;1;170
False;MoveNorthWest;MoveWest;MoveSouth;MoveWest;11;9;10;14;1;171
False;MoveNorthWest;MoveWest;MoveSouth;MoveWest;12;9;10;14;1;172
False;MoveWest;MoveWest;MoveSouth;MoveWest;12;9;10;14;1;173
False;MoveWest;MoveWest;MoveSouth;MoveWest;12;9;10;14;1;174
False;MoveWest;MoveWest;MoveSouth;MoveWest;12;9;10;14;1;175
False;MoveWest;MoveWest;MoveSouth;MoveWest;12;9;10;14;1;176
False;MoveWest;MoveWest;MoveSouth;MoveWest;12;9;10;14;1;177
False;MoveWest;MoveWest;MoveSouth;MoveWest;12;9;10;14;1;178
False;MoveWest;MoveWest;MoveSouth;OpenDoorAction;12;9;10;14;1;179
False;MoveWest;MoveWest;MoveSouth;OpenDoorAction;12;9;10;15;1;180
False;MoveWest;MoveWest;MoveSouth;MoveSouthEast;12;9;10;15;1;181
False;MoveWest;MoveWest;MoveSouth;MoveSouthEast;12;9;10;16;1;182
False;MoveWest;MoveNorthWest;MoveSouth;MoveEast;12;9;10;16;1;183
False;MoveWest;MoveNorthWest;MoveSouth;MoveEast;12;9;10;16;1;184
False;MoveWest;MoveNorth;MoveSouth;MoveEast;12;9;10;16;1;185
False;MoveWest;MoveNorth;MoveSouth;MoveEast;12;9;10;16;1;186
False;MoveWest;MoveNorth;MoveSouthEast;MoveEast;12;9;10;16;1;187
False;MoveWest;MoveNorth;MoveSouthEast;MoveEast;12;9;10;16;1;188
False;MoveWest;MoveNorth;MoveEast;MoveEast;12;9;10;16;1;189
False;MoveWest;MoveNorth;MoveEast;MoveEast;12;9;10;16;1;190
False;MoveWest;MoveNorthEast;MoveEast;MoveEast;12;9;10;16;1;191
False;MoveWest;MoveNorthEast;MoveEast;MoveEast;12;9;10;16;1;192
False;MoveWest;MoveEast;MoveEast;MoveEast;12;9;10;16;1;193
False;MoveWest;MoveEast;MoveEast;MoveEast;12;9;10;16;1;194
False;MoveNorthWest;MoveNorthEast;MoveEast;MoveEast;12;9;10;16;1;195
False;MoveNorthWest;MoveNorthEast;MoveEast;MoveEast;12;9;10;16;1;196
False;MoveNorth;MoveEast;MoveEast;MoveEast;12;9;10;16;1;197
False;MoveNorth;MoveEast;MoveEast;MoveEast;12;9;10;16;1;198
False;MoveNorth;OpenDoorAction;MoveEast;MoveEast;12;9;10;16;1;199
False;MoveNorth;OpenDoorAction;MoveEast;MoveEast;12;10;10;16;1;200
False;MoveNorth;MoveNorth;MoveSouthEast;MoveEast;12;10;10;16;1;201
False;MoveNorth;MoveNorth;MoveSouthEast;MoveEast;12;11;10;16;1;202
False;MoveNorthEast;MoveNorthWest;MoveEast;MoveEast;12;11;10;16;1;203
False;MoveNorthEast;MoveNorthWest;MoveEast;MoveEast;12;11;10;16;1;204
False;MoveEast;GrabObject;MoveSouthEast;MoveEast;12;11;10;16;1;205
False;MoveEast;GrabObject;MoveSouthEast;MoveEast;12;12;10;16;1;206
False;MoveNorthEast;MoveSouthEast;MoveEast;MoveEast;12;12;10;16;1;207
False;MoveNorthEast;MoveSouthEast;MoveEast;MoveEast;12;12;10;16;1;208
False;MoveEast;MoveSouthWest;MoveEast;MoveSouthEast;12;12;10;16;1;209
False;MoveEast;MoveSouthWest;MoveEast;MoveSouthEast;12;12;10;16;1;210
False;OpenDoorAction;MoveSouthWest;MoveSouthEast;MoveSouth;12;12;10;16;1;211
False;OpenDoorAction;MoveSouthWest;MoveSouthEast;MoveSouth;13;12;10;16;1;212
False;MoveNorth;MoveWest;DropObject;MoveSouth;13;12;10;16;1;213
False;MoveNorth;MoveWest;DropObject;MoveSouth;14;12;11;16;1;214
False;MoveNorthWest;MoveSouthWest;MoveNorthEast;MoveSouth;14;12;11;16;1;215
False;MoveNorthWest;MoveSouthWest;MoveNorthEast;MoveSouth;14;12;12;16;1;216
False;MoveNorthWest;MoveSouth;MoveNorthEast;MoveSouthWest;14;12;12;16;1;217
False;MoveNorthWest;MoveSouth;MoveNorthEast;MoveSouthWest;14;12;12;16;1;218
False;MoveSouth;MoveSouth;MoveNorthEast;MoveWest;14;12;12;16;1;219
False;MoveSouth;MoveSouth;MoveNorthEast;MoveWest;14;12;12;16;1;220
False;MoveNorthEast;MoveSouth;OpenDoorAction;MoveWest;14;12;12;16;1;221
False;MoveNorthEast;MoveSouth;OpenDoorAction;MoveWest;14;12;13;16;1;222
False;MoveSouth;MoveSouthEast;MoveNorth;OpenDoorAction;14;12;13;16;1;223
False;MoveSouth;MoveSouthEast;MoveNorth;OpenDoorAction;14;12;14;17;1;224
False;MoveNorthEast;MoveEast;MoveNorthWest;MoveEast;14;12;14;17;1;225
False;MoveNorthEast;MoveEast;MoveNorthWest;MoveEast;14;12;14;18;1;226
False;MoveSouth;MoveEast;MoveNorthWest;MoveEast;14;12;14;18;1;227
False;MoveSouth;MoveEast;MoveNorthWest;MoveEast;14;12;14;18;1;228
False;MoveNorthEast;MoveEast;MoveSouth;MoveNorthEast;14;12;14;18;1;229
False;MoveNorthEast;MoveEast;MoveSouth;MoveNorthEast;14;12;14;18;1;230
False;MoveSouth;MoveEast;MoveNorthEast;MoveNorth;14;12;14;18;1;231
False;MoveSouth;MoveEast;MoveNorthEast;MoveNorth;14;12;14;18;1;232
False;MoveSouthWest;MoveEast;MoveSouth;MoveNorth;14;12;14;18;1;233
False;MoveSouthWest;MoveEast;MoveSouth;MoveNorth;15;12;14;18;1;234
False;MoveSouthWest;MoveSouthEast;MoveNorthEast;MoveNorth;15;12;14;18;1;235
False;MoveSouthWest;MoveSouthEast;MoveNorthEast;MoveNorth;15;12;14;18;1;236
False;MoveWest;MoveEast;GrabObject;MoveNorthWest;15;12;14;18;1;237
False;MoveWest;MoveEast;GrabObject;MoveNorthWest;15;12;15;18;1;238
False;MoveWest;MoveEast;MoveSouth;MoveNorthWest;15;12;15;18;1;239
False;MoveWest;MoveEast;MoveSouth;MoveNorthWest;15;12;15;18;1;240
False;MoveNorthWest;MoveSouthEast;MoveSouth;MoveWest;15;12;15;18;1;241
False;MoveNorthWest;MoveSouthEast;MoveSouth;MoveWest;15;12;15;18;1;242
False;MoveNorth;DropObject;MoveSouthWest;MoveWest;15;12;15;18;1;243
False;MoveNorth;DropObject;MoveSouthWest;MoveWest;15;13;15;19;1;244
False;MoveNorth;MoveEast;MoveSouthWest;MoveEast;15;13;15;19;1;245
False;MoveNorth;MoveEast;MoveSouthWest;MoveEast;15;13;15;20;1;246
False;MoveNorth;MoveNorthEast;MoveSouthWest;MoveEast;15;13;15;20;1;247
False;MoveNorth;MoveNorthEast;MoveSouthWest;MoveEast;15;13;15;20;1;248
False;MoveNorthEast;MoveEast;DropObject;MoveEast;15;13;15;20;1;249
False;MoveNorthEast;MoveEast;DropObject;MoveEast;15;13;16;20;1;250
False;MoveEast;GrabObject;MoveNorthWest;MoveNorthEast;15;13;16;20;1;251
False;MoveEast;GrabObject;MoveNorthWest;MoveNorthEast;15;13;17;20;1;252
False;MoveEast;MoveWest;MoveNorthWest;MoveNorth;15;13;17;20;1;253
False;MoveEast;MoveWest;MoveNorthWest;MoveNorth;15;13;17;20;1;254
False;MoveEast;MoveWest;MoveWest;MoveNorth;15;13;17;20;1;255
False;MoveEast;MoveWest;MoveWest;MoveNorth;15;13;17;20;1;256
False;MoveEast;MoveWest;MoveWest;MoveNorth;15;13;17;20;1;257
False;MoveEast;MoveWest;MoveWest;MoveNorth;15;13;17;20;1;258
False;MoveEast;DropObject;MoveWest;MoveNorthWest;15;13;17;20;1;259
True;MoveEast;DropObject;MoveWest;MoveNorthWest;15;14;17;20;1;260
