done;strongagent_acts;strongagent1_acts;strongagent2_acts;strongagent3_acts;strongagent_mssg;strongagent1_mssg;strongagent2_mssg;strongagent3_mssg;world_nr;tick_nr
False;MoveSouth;MoveNorthWest;MoveNorthWest;MoveNorthWest;5;3;3;5;1;49
False;MoveSouth;MoveNorthWest;MoveNorthWest;MoveNorthWest;5;3;3;5;1;50
False;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveNorth;5;3;3;5;1;51
False;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveNorth;5;3;3;5;1;52
False;MoveEast;MoveSouth;GrabObject;MoveNorth;5;3;3;5;1;53
False;MoveEast;MoveSouth;GrabObject;MoveNorth;5;3;4;5;1;54
False;MoveEast;MoveNorthEast;MoveSouthEast;MoveNorth;5;3;4;5;1;55
False;MoveEast;MoveNorthEast;MoveSouthEast;MoveNorth;5;3;5;5;1;56
False;MoveEast;MoveSouth;MoveSouthEast;MoveNorthEast;5;3;5;5;1;57
False;MoveEast;MoveSouth;MoveSouthEast;MoveNorthEast;5;3;5;5;1;58
False;MoveEast;MoveNorthEast;MoveSouthWest;MoveEast;5;3;5;5;1;59
False;MoveEast;MoveNorthEast;MoveSouthWest;MoveEast;5;3;5;5;1;60
False;MoveEast;MoveSouth;MoveWest;MoveNorthEast;5;3;5;5;1;61
False;MoveEast;MoveSouth;MoveWest;MoveNorthEast;5;3;5;5;1;62
False;OpenDoorAction;MoveNorthEast;MoveWest;MoveEast;5;3;5;5;1;63
False;OpenDoorAction;MoveNorthEast;MoveWest;MoveEast;6;3;5;5;1;64
False;MoveNorth;MoveSouth;MoveWest;OpenDoorAction;6;3;5;5;1;65
False;MoveNorth;MoveSouth;MoveWest;OpenDoorAction;7;3;5;6;1;66
False;MoveNorthWest;MoveSouthWest;MoveWest;MoveNorth;7;3;5;6;1;67
False;MoveNorthWest;MoveSouthWest;MoveWest;MoveNorth;7;4;5;7;1;68
False;GrabObject;MoveSouthEast;MoveWest;MoveNorthWest;7;4;5;7;1;69
False;GrabObject;MoveSouthEast;MoveWest;MoveNorthWest;8;4;5;7;1;70
False;MoveSouthEast;MoveEast;MoveWest;MoveNorthWest;8;4;5;7;1;71
False;MoveSouthEast;MoveEast;MoveWest;MoveNorthWest;8;4;5;7;1;72
False;MoveSouthEast;MoveEast;MoveWest;GrabObject;8;4;5;7;1;73
False;MoveSouthEast;MoveEast;MoveWest;GrabObject;8;4;5;8;1;74
False;MoveSouthEast;MoveEast;MoveWest;MoveSouthEast;8;4;5;8;1;75
False;MoveSouthEast;MoveEast;MoveWest;MoveSouthEast;8;4;5;8;1;76
False;MoveSouthEast;MoveEast;MoveNorthWest;MoveSouthEast;8;4;5;8;1;77
False;MoveSouthEast;MoveEast;MoveNorthWest;MoveSouthEast;8;4;5;8;1;78
False;MoveSouth;MoveEast;MoveNorth;MoveSouthWest;8;4;5;8;1;79
False;MoveSouth;MoveEast;MoveNorth;MoveSouthWest;8;4;5;8;1;80
False;MoveSouth;MoveEast;MoveNorth;MoveSouthWest;8;4;5;8;1;81
False;MoveSouth;MoveEast;MoveNorth;MoveSouthWest;8;4;5;8;1;82
False;MoveSouth;MoveEast;MoveNorth;MoveWest;8;4;5;8;1;83
False;MoveSouth;MoveEast;MoveNorth;MoveWest;8;4;5;8;1;84
False;MoveSouth;MoveEast;MoveNorthEast;MoveSouthWest;8;4;5;8;1;85
False;MoveSouth;MoveEast;MoveNorthEast;MoveSouthWest;8;4;5;8;1;86
False;MoveSouth;MoveEast;MoveEast;MoveSouth;8;4;5;8;1;87
False;MoveSouth;MoveEast;MoveEast;MoveSouth;8;4;5;8;1;88
False;MoveSouth;MoveEast;MoveNorthEast;MoveSouth;8;4;5;8;1;89
False;MoveSouth;MoveEast;MoveNorthEast;MoveSouth;8;4;5;8;1;90
False;MoveSouth;MoveEast;MoveEast;MoveSouth;8;4;5;8;1;91
False;MoveSouth;MoveEast;MoveEast;MoveSouth;8;4;5;8;1;92
False;MoveSouth;OpenDoorAction;OpenDoorAction;MoveSouth;8;4;5;8;1;93
False;MoveSouth;OpenDoorAction;OpenDoorAction;MoveSouth;8;5;6;8;1;94
False;MoveSouth;MoveNorth;MoveNorth;MoveSouth;8;5;6;8;1;95
False;MoveSouth;MoveNorth;MoveNorth;MoveSouth;8;6;7;8;1;96
False;MoveSouthWest;MoveNorthWest;MoveNorthWest;MoveSouth;8;6;7;8;1;97
False;MoveSouthWest;MoveNorthWest;MoveNorthWest;MoveSouth;8;6;7;8;1;98
False;MoveWest;MoveNorthWest;MoveNorthWest;MoveSouth;8;6;7;8;1;99
False;MoveWest;MoveNorthWest;MoveNorthWest;MoveSouth;8;6;7;8;1;100
False;MoveWest;MoveSouth;MoveSouth;MoveSouth;8;6;7;8;1;101
False;MoveWest;MoveSouth;MoveSouth;MoveSouth;8;6;7;8;1;102
False;MoveSouthWest;MoveNorthEast;MoveNorthEast;MoveSouth;8;6;7;8;1;103
False;MoveSouthWest;MoveNorthEast;MoveNorthEast;MoveSouth;8;6;7;8;1;104
False;MoveWest;MoveSouth;MoveSouth;MoveSouthEast;8;6;7;8;1;105
False;MoveWest;MoveSouth;MoveSouth;MoveSouthEast;8;6;7;8;1;106
False;MoveSouthWest;MoveNorthEast;MoveNorthEast;MoveEast;8;6;7;8;1;107
False;MoveSouthWest;MoveNorthEast;MoveNorthEast;MoveEast;8;6;7;8;1;108
False;MoveWest;GrabObject;MoveSouth;MoveEast;8;6;7;8;1;109
False;MoveWest;GrabObject;MoveSouth;MoveEast;8;7;7;8;1;110
False;MoveWest;MoveSouth;MoveNorthEast;MoveEast;8;7;7;8;1;111
False;MoveWest;MoveSouth;MoveNorthEast;MoveEast;8;8;7;8;1;112
False;MoveSouthWest;MoveSouth;MoveSouth;MoveSouthEast;8;8;7;8;1;113
False;MoveSouthWest;MoveSouth;MoveSouth;MoveSouthEast;8;8;7;8;1;114
False;DropObject;MoveSouthEast;MoveSouthWest;MoveEast;8;8;7;8;1;115
False;DropObject;MoveSouthEast;MoveSouthWest;MoveEast;9;8;8;8;1;116
False;MoveNorthEast;MoveEast;MoveSouthEast;MoveSouthEast;9;8;8;8;1;117
False;MoveNorthEast;MoveEast;MoveSouthEast;MoveSouthEast;9;8;8;8;1;118
False;MoveNorthEast;MoveNorthEast;MoveSouthEast;MoveEast;9;8;8;8;1;119
False;MoveNorthEast;MoveNorthEast;MoveSouthEast;MoveEast;9;8;8;8;1;120
False;MoveEast;MoveNorth;MoveEast;MoveEast;9;8;8;8;1;121
False;MoveEast;MoveNorth;MoveEast;MoveEast;9;8;8;8;1;122
False;DropObject;MoveNorth;MoveEast;MoveSouthEast;9;8;8;8;1;123
False;DropObject;MoveNorth;MoveEast;MoveSouthEast;10;8;8;8;1;124
False;MoveNorthEast;MoveNorth;MoveEast;DropObject;10;8;8;8;1;125
False;MoveNorthEast;MoveNorth;MoveEast;DropObject;11;8;8;9;1;126
False;MoveEast;MoveNorthWest;MoveEast;MoveNorth;11;8;8;9;1;127
False;MoveEast;MoveNorthWest;MoveEast;MoveNorth;11;8;8;9;1;128
False;MoveEast;MoveNorthWest;MoveEast;DropObject;11;8;8;9;1;129
False;MoveEast;MoveNorthWest;MoveEast;DropObject;11;8;8;10;1;130
False;MoveEast;MoveWest;MoveEast;MoveEast;11;8;8;10;1;131
False;MoveEast;MoveWest;MoveEast;MoveEast;11;8;8;10;1;132
False;MoveEast;OpenDoorAction;MoveEast;MoveNorthEast;11;8;8;10;1;133
False;MoveEast;OpenDoorAction;MoveEast;MoveNorthEast;11;9;8;10;1;134
False;MoveNorthEast;MoveNorth;MoveEast;MoveEast;11;9;8;10;1;135
False;MoveNorthEast;MoveNorth;MoveEast;MoveEast;11;10;8;10;1;136
False;MoveNorth;GrabObject;MoveEast;GrabObject;11;10;8;10;1;137
False;MoveNorth;GrabObject;MoveEast;GrabObject;11;11;8;10;1;138
False;MoveNorth;MoveSouthEast;MoveEast;MoveWest;11;11;8;10;1;139
False;MoveNorth;MoveSouthEast;MoveEast;MoveWest;11;11;8;10;1;140
False;MoveNorth;MoveSouthEast;MoveEast;MoveWest;11;11;8;10;1;141
False;MoveNorth;MoveSouthEast;MoveEast;MoveWest;11;11;8;10;1;142
False;MoveNorthWest;MoveSouthEast;MoveEast;MoveWest;11;11;8;10;1;143
False;MoveNorthWest;MoveSouthEast;MoveEast;MoveWest;11;11;8;10;1;144
False;MoveNorthWest;MoveSouth;MoveSouthEast;DropObject;11;11;8;10;1;145
True;MoveNorthWest;MoveSouth;MoveSouthEast;DropObject;11;11;8;11;1;146
