done;baseagent0_acts;baseagent1_acts;liaragent_acts;baseagent0_mssg;baseagent1_mssg;liaragent_mssg;world_nr;tick_nr
False;MoveSouthEast;MoveEast;MoveEast;18;18;18;1;37
False;MoveSouthEast;MoveEast;MoveEast;19;19;19;1;38
False;MoveEast;MoveEast;MoveEast;19;19;19;1;39
False;MoveEast;MoveEast;MoveEast;20;20;20;1;40
False;MoveEast;MoveEast;MoveEast;20;20;20;1;41
False;MoveEast;MoveEast;MoveEast;21;21;21;1;42
False;MoveEast;MoveEast;MoveEast;21;21;21;1;43
False;MoveEast;MoveEast;MoveEast;22;22;22;1;44
False;OpenDoorAction;OpenDoorAction;OpenDoorAction;22;22;22;1;45
False;OpenDoorAction;OpenDoorAction;OpenDoorAction;23;23;23;1;46
False;MoveNorth;MoveNorth;MoveNorth;23;23;23;1;47
False;MoveNorth;MoveNorth;MoveNorth;24;24;24;1;48
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;24;24;24;1;49
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;25;25;25;1;50
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;25;25;25;1;51
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;26;26;26;1;52
False;MoveSouth;GrabObject;GrabObject;26;26;26;1;53
False;MoveSouth;GrabObject;GrabObject;27;27;27;1;54
False;MoveNorthEast;MoveSouthEast;MoveSouthEast;27;27;27;1;55
False;MoveNorthEast;MoveSouthEast;MoveSouthEast;28;28;28;1;56
False;MoveSouth;MoveSouthEast;MoveSouthEast;28;28;28;1;57
False;MoveSouth;MoveSouthEast;MoveSouthEast;29;29;29;1;58
False;MoveNorthEast;MoveSouthEast;MoveSouthEast;29;29;29;1;59
False;MoveNorthEast;MoveSouthEast;MoveSouthEast;30;30;30;1;60
False;MoveSouth;MoveSouthEast;MoveSouthEast;30;30;30;1;61
False;MoveSouth;MoveSouthEast;MoveSouthEast;31;31;31;1;62
False;MoveNorthEast;MoveEast;MoveEast;31;31;31;1;63
False;MoveNorthEast;MoveEast;MoveEast;32;32;32;1;64
False;MoveSouth;MoveEast;MoveEast;32;32;32;1;65
False;MoveSouth;MoveEast;MoveEast;33;33;33;1;66
False;MoveSouthWest;MoveEast;MoveEast;33;33;33;1;67
False;MoveSouthWest;MoveEast;MoveEast;34;34;34;1;68
False;MoveSouthEast;MoveEast;MoveEast;34;34;34;1;69
False;MoveSouthEast;MoveEast;MoveEast;35;35;35;1;70
False;MoveEast;MoveEast;MoveEast;35;35;35;1;71
False;MoveEast;MoveEast;MoveEast;36;36;36;1;72
False;MoveEast;MoveEast;MoveEast;36;36;36;1;73
False;MoveEast;MoveEast;MoveEast;37;37;37;1;74
False;MoveEast;MoveSouthEast;MoveSouthEast;37;37;37;1;75
False;MoveEast;MoveSouthEast;MoveSouthEast;38;38;38;1;76
False;MoveEast;MoveSouth;MoveSouth;38;38;38;1;77
False;MoveEast;MoveSouth;MoveSouth;39;39;39;1;78
False;MoveEast;MoveSouth;MoveSouth;39;39;39;1;79
False;MoveEast;MoveSouth;MoveSouth;40;40;40;1;80
False;OpenDoorAction;MoveSouth;MoveSouth;40;40;40;1;81
False;OpenDoorAction;MoveSouth;MoveSouth;41;41;41;1;82
False;MoveNorth;MoveSouthWest;MoveSouthWest;41;41;41;1;83
False;MoveNorth;MoveSouthWest;MoveSouthWest;42;42;42;1;84
False;MoveNorthWest;MoveWest;MoveWest;42;42;42;1;85
False;MoveNorthWest;MoveWest;MoveWest;43;43;43;1;86
False;MoveNorthWest;MoveWest;MoveWest;43;43;43;1;87
False;MoveNorthWest;MoveWest;MoveWest;44;44;44;1;88
False;MoveSouth;MoveWest;MoveWest;44;44;44;1;89
False;MoveSouth;MoveWest;MoveWest;45;45;45;1;90
False;MoveNorthEast;MoveWest;MoveWest;45;45;45;1;91
False;MoveNorthEast;MoveWest;MoveWest;46;46;46;1;92
False;MoveSouth;MoveSouthWest;MoveWest;46;46;46;1;93
False;MoveSouth;MoveSouthWest;MoveWest;47;47;47;1;94
False;MoveNorthEast;DropObject;MoveWest;47;47;47;1;95
False;MoveNorthEast;DropObject;MoveWest;48;48;48;1;96
False;MoveSouth;MoveNorthEast;MoveWest;48;48;48;1;97
False;MoveSouth;MoveNorthEast;MoveWest;49;49;49;1;98
False;MoveNorthEast;MoveEast;MoveWest;49;49;49;1;99
False;MoveNorthEast;MoveEast;MoveWest;50;50;50;1;100
False;MoveSouth;MoveEast;OpenDoorAction;50;50;50;1;101
False;MoveSouth;MoveEast;OpenDoorAction;51;51;51;1;102
False;MoveSouthWest;MoveEast;MoveNorth;51;51;51;1;103
False;MoveSouthWest;MoveEast;MoveNorth;52;52;52;1;104
False;MoveSouthWest;MoveEast;MoveNorthWest;52;52;52;1;105
False;MoveSouthWest;MoveEast;MoveNorthWest;53;53;53;1;106
False;MoveWest;MoveNorthEast;MoveNorthWest;53;53;53;1;107
False;MoveWest;MoveNorthEast;MoveNorthWest;54;54;54;1;108
False;MoveWest;MoveNorth;MoveSouth;54;54;54;1;109
False;MoveWest;MoveNorth;MoveSouth;55;55;55;1;110
False;MoveWest;MoveNorth;MoveNorthEast;55;55;55;1;111
False;MoveWest;MoveNorth;MoveNorthEast;56;56;56;1;112
False;MoveWest;MoveNorth;MoveSouth;56;56;56;1;113
False;MoveWest;MoveNorth;MoveSouth;57;57;57;1;114
False;MoveWest;MoveNorth;MoveNorthEast;57;57;57;1;115
False;MoveWest;MoveNorth;MoveNorthEast;58;58;58;1;116
False;MoveWest;MoveNorth;MoveSouth;58;58;58;1;117
False;MoveWest;MoveNorth;MoveSouth;59;59;59;1;118
False;MoveWest;MoveNorth;MoveNorthEast;59;59;59;1;119
False;MoveWest;MoveNorth;MoveNorthEast;60;60;60;1;120
False;MoveWest;MoveNorth;MoveSouth;60;60;60;1;121
False;MoveWest;MoveNorth;MoveSouth;61;61;61;1;122
False;MoveNorthWest;MoveNorth;MoveSouthWest;61;61;61;1;123
False;MoveNorthWest;MoveNorth;MoveSouthWest;62;62;62;1;124
False;MoveNorth;MoveNorth;MoveSouthEast;62;62;62;1;125
False;MoveNorth;MoveNorth;MoveSouthEast;63;63;63;1;126
False;MoveNorth;MoveNorthWest;MoveEast;63;63;63;1;127
False;MoveNorth;MoveNorthWest;MoveEast;64;64;64;1;128
False;MoveNorth;MoveWest;MoveEast;64;64;64;1;129
False;MoveNorth;MoveWest;MoveEast;65;65;65;1;130
False;MoveNorthEast;MoveWest;MoveEast;65;65;65;1;131
False;MoveNorthEast;MoveWest;MoveEast;66;66;66;1;132
False;MoveEast;MoveWest;MoveEast;66;66;66;1;133
False;MoveEast;MoveWest;MoveEast;67;67;67;1;134
False;MoveNorthEast;MoveWest;MoveEast;67;67;67;1;135
False;MoveNorthEast;MoveWest;MoveEast;68;68;68;1;136
False;MoveEast;MoveWest;MoveEast;68;68;68;1;137
False;MoveEast;MoveWest;MoveEast;69;69;69;1;138
False;OpenDoorAction;MoveWest;MoveEast;69;69;69;1;139
False;OpenDoorAction;MoveWest;MoveEast;70;70;70;1;140
False;MoveNorth;MoveNorthWest;MoveNorthEast;70;70;70;1;141
False;MoveNorth;MoveNorthWest;MoveNorthEast;71;71;71;1;142
False;MoveNorthWest;MoveWest;MoveNorth;71;71;71;1;143
False;MoveNorthWest;MoveWest;MoveNorth;72;72;72;1;144
False;GrabObject;OpenDoorAction;MoveNorth;72;72;72;1;145
False;GrabObject;OpenDoorAction;MoveNorth;73;73;73;1;146
False;MoveSouthEast;MoveNorth;MoveNorth;73;73;73;1;147
False;MoveSouthEast;MoveNorth;MoveNorth;74;74;74;1;148
False;MoveSouthWest;MoveNorthWest;MoveNorth;74;74;74;1;149
False;MoveSouthWest;MoveNorthWest;MoveNorth;75;75;75;1;150
False;MoveSouthWest;MoveNorthWest;MoveNorth;75;75;75;1;151
False;MoveSouthWest;MoveNorthWest;MoveNorth;76;76;76;1;152
False;MoveWest;MoveSouth;MoveNorth;76;76;76;1;153
False;MoveWest;MoveSouth;MoveNorth;77;77;77;1;154
False;MoveSouthWest;MoveNorthEast;MoveNorth;77;77;77;1;155
False;MoveSouthWest;MoveNorthEast;MoveNorth;78;78;78;1;156
False;MoveSouth;GrabObject;MoveNorth;78;78;78;1;157
False;MoveSouth;GrabObject;MoveNorth;79;79;79;1;158
False;MoveSouth;MoveSouth;MoveNorth;79;79;79;1;159
False;MoveSouth;MoveSouth;MoveNorth;80;80;80;1;160
False;MoveSouth;MoveSouthEast;MoveNorthWest;80;80;80;1;161
False;MoveSouth;MoveSouthEast;MoveNorthWest;81;81;81;1;162
False;MoveSouthEast;MoveSouthEast;MoveWest;81;81;81;1;163
False;MoveSouthEast;MoveSouthEast;MoveWest;82;82;82;1;164
False;MoveEast;MoveSouthEast;MoveWest;82;82;82;1;165
False;MoveEast;MoveSouthEast;MoveWest;83;83;83;1;166
False;MoveEast;MoveEast;MoveWest;83;83;83;1;167
False;MoveEast;MoveEast;MoveWest;84;84;84;1;168
False;MoveEast;MoveEast;MoveWest;84;84;84;1;169
False;MoveEast;MoveEast;MoveWest;85;85;85;1;170
False;MoveEast;MoveEast;MoveWest;85;85;85;1;171
False;MoveEast;MoveEast;MoveWest;86;86;86;1;172
False;MoveEast;MoveEast;MoveWest;86;86;86;1;173
False;MoveEast;MoveEast;MoveWest;87;87;87;1;174
False;MoveEast;MoveEast;MoveNorthWest;87;87;87;1;175
False;MoveEast;MoveEast;MoveNorthWest;88;88;88;1;176
False;MoveEast;MoveEast;MoveWest;88;88;88;1;177
False;MoveEast;MoveEast;MoveWest;89;89;89;1;178
False;MoveEast;MoveSouthEast;OpenDoorAction;89;89;89;1;179
False;MoveEast;MoveSouthEast;OpenDoorAction;90;90;90;1;180
False;MoveSouthEast;MoveSouth;MoveNorth;90;90;90;1;181
False;MoveSouthEast;MoveSouth;MoveNorth;91;91;91;1;182
False;MoveEast;MoveSouth;MoveNorthWest;91;91;91;1;183
False;MoveEast;MoveSouth;MoveNorthWest;92;92;92;1;184
False;MoveEast;MoveSouth;MoveNorthWest;92;92;92;1;185
False;MoveEast;MoveSouth;MoveNorthWest;93;93;93;1;186
False;MoveSouthEast;MoveSouth;MoveSouth;93;93;93;1;187
False;MoveSouthEast;MoveSouth;MoveSouth;94;94;94;1;188
False;DropObject;MoveSouth;MoveNorthEast;94;94;94;1;189
False;DropObject;MoveSouth;MoveNorthEast;95;95;95;1;190
False;MoveNorthEast;MoveSouth;MoveSouth;95;95;95;1;191
False;MoveNorthEast;MoveSouth;MoveSouth;96;96;96;1;192
False;MoveNorthEast;MoveSouth;MoveNorthEast;96;96;96;1;193
False;MoveNorthEast;MoveSouth;MoveNorthEast;97;97;97;1;194
False;MoveEast;MoveSouth;MoveSouth;97;97;97;1;195
False;MoveEast;MoveSouth;MoveSouth;98;98;98;1;196
False;MoveEast;MoveSouth;MoveNorthEast;98;98;98;1;197
False;MoveEast;MoveSouth;MoveNorthEast;99;99;99;1;198
False;MoveEast;MoveSouthWest;MoveSouth;99;99;99;1;199
False;MoveEast;MoveSouthWest;MoveSouth;100;100;100;1;200
False;MoveNorthEast;MoveWest;MoveSouthWest;100;100;100;1;201
False;MoveNorthEast;MoveWest;MoveSouthWest;101;101;101;1;202
False;MoveNorth;MoveWest;MoveSouthWest;101;101;101;1;203
False;MoveNorth;MoveWest;MoveSouthWest;102;102;102;1;204
False;MoveNorth;MoveWest;MoveWest;102;102;102;1;205
False;MoveNorth;MoveWest;MoveWest;103;103;103;1;206
False;MoveNorth;MoveWest;MoveWest;103;103;103;1;207
False;MoveNorth;MoveWest;MoveWest;104;104;104;1;208
False;MoveNorthWest;MoveSouthWest;MoveWest;104;104;104;1;209
False;MoveNorthWest;MoveSouthWest;MoveWest;105;105;105;1;210
False;MoveNorthWest;DropObject;MoveWest;105;105;105;1;211
False;MoveNorthWest;DropObject;MoveWest;106;106;106;1;212
False;MoveWest;MoveEast;MoveWest;106;106;106;1;213
False;MoveWest;MoveEast;MoveWest;107;107;107;1;214
False;OpenDoorAction;MoveNorthEast;OpenDoorAction;107;107;107;1;215
False;OpenDoorAction;MoveNorthEast;OpenDoorAction;108;108;108;1;216
False;MoveNorth;MoveEast;MoveNorth;108;108;108;1;217
False;MoveNorth;MoveEast;MoveNorth;109;109;109;1;218
False;GrabObject;OpenDoorAction;MoveNorthWest;109;109;109;1;219
False;GrabObject;OpenDoorAction;MoveNorthWest;110;110;110;1;220
False;MoveSouthEast;MoveNorth;MoveNorthWest;110;110;110;1;221
False;MoveSouthEast;MoveNorth;MoveNorthWest;111;111;111;1;222
False;MoveSouthEast;MoveNorthWest;GrabObject;111;111;111;1;223
False;MoveSouthEast;MoveNorthWest;GrabObject;112;112;112;1;224
False;MoveSouthEast;MoveNorthWest;MoveSouthEast;112;112;112;1;225
False;MoveSouthEast;MoveNorthWest;MoveSouthEast;113;113;113;1;226
False;MoveSouth;MoveSouth;MoveSouthEast;113;113;113;1;227
False;MoveSouth;MoveSouth;MoveSouthEast;114;114;114;1;228
False;MoveSouth;MoveNorthEast;MoveSouthWest;114;114;114;1;229
False;MoveSouth;MoveNorthEast;MoveSouthWest;115;115;115;1;230
False;MoveSouth;MoveSouth;MoveSouthWest;115;115;115;1;231
False;MoveSouth;MoveSouth;MoveSouthWest;116;116;116;1;232
False;MoveSouthWest;MoveNorthEast;MoveWest;116;116;116;1;233
False;MoveSouthWest;MoveNorthEast;MoveWest;117;117;117;1;234
False;MoveWest;GrabObject;MoveSouthWest;117;117;117;1;235
False;MoveWest;GrabObject;MoveSouthWest;118;118;118;1;236
False;MoveWest;MoveSouth;MoveSouth;118;118;118;1;237
False;MoveWest;MoveSouth;MoveSouth;119;119;119;1;238
False;MoveWest;MoveSouth;MoveSouth;119;119;119;1;239
False;MoveWest;MoveSouth;MoveSouth;120;120;120;1;240
False;MoveWest;MoveSouthWest;MoveSouth;120;120;120;1;241
False;MoveWest;MoveSouthWest;MoveSouth;121;121;121;1;242
False;MoveSouthWest;MoveSouthWest;MoveSouth;121;121;121;1;243
False;MoveSouthWest;MoveSouthWest;MoveSouth;122;122;122;1;244
False;DropObject;MoveSouthWest;MoveSouth;122;122;122;1;245
False;DropObject;MoveSouthWest;MoveSouth;123;123;123;1;246
False;MoveNorthEast;DropObject;MoveSouth;123;123;123;1;247
False;MoveNorthEast;DropObject;MoveSouth;124;124;124;1;248
False;MoveEast;MoveNorthEast;MoveSouth;124;124;124;1;249
False;MoveEast;MoveNorthEast;MoveSouth;125;125;125;1;250
False;MoveEast;MoveNorthEast;MoveSouth;125;125;125;1;251
False;MoveEast;MoveNorthEast;MoveSouth;126;126;126;1;252
False;MoveEast;MoveEast;MoveSouth;126;126;126;1;253
False;MoveEast;MoveEast;MoveSouth;127;127;127;1;254
False;MoveEast;MoveEast;MoveSouthEast;127;127;127;1;255
False;MoveEast;MoveEast;MoveSouthEast;128;128;128;1;256
False;MoveNorthEast;MoveEast;MoveEast;128;128;128;1;257
False;MoveNorthEast;MoveEast;MoveEast;129;129;129;1;258
False;MoveNorth;MoveNorthEast;MoveEast;129;129;129;1;259
False;MoveNorth;MoveNorthEast;MoveEast;130;130;130;1;260
False;MoveNorth;MoveNorth;MoveEast;130;130;130;1;261
False;MoveNorth;MoveNorth;MoveEast;131;131;131;1;262
False;MoveNorth;MoveNorth;MoveSouthEast;131;131;131;1;263
False;MoveNorth;MoveNorth;MoveSouthEast;132;132;132;1;264
False;MoveNorth;MoveNorth;MoveEast;132;132;132;1;265
False;MoveNorth;MoveNorth;MoveEast;133;133;133;1;266
False;MoveNorth;MoveNorth;MoveSouthEast;133;133;133;1;267
False;MoveNorth;MoveNorth;MoveSouthEast;134;134;134;1;268
False;MoveNorth;MoveNorth;MoveEast;134;134;134;1;269
False;MoveNorth;MoveNorth;MoveEast;135;135;135;1;270
False;MoveNorth;MoveNorth;MoveEast;135;135;135;1;271
False;MoveNorth;MoveNorth;MoveEast;136;136;136;1;272
False;MoveNorth;MoveNorth;MoveSouthEast;136;136;136;1;273
False;MoveNorth;MoveNorth;MoveSouthEast;137;137;137;1;274
False;MoveNorth;MoveNorth;DropObject;137;137;137;1;275
False;MoveNorth;MoveNorth;DropObject;138;138;138;1;276
False;MoveNorthWest;MoveNorth;MoveEast;138;138;138;1;277
False;MoveNorthWest;MoveNorth;MoveEast;139;139;139;1;278
False;MoveNorthWest;MoveNorthWest;MoveNorthEast;139;139;139;1;279
False;MoveNorthWest;MoveNorthWest;MoveNorthEast;140;140;140;1;280
False;MoveWest;MoveNorthWest;MoveEast;140;140;140;1;281
False;MoveWest;MoveNorthWest;MoveEast;141;141;141;1;282
False;OpenDoorAction;MoveWest;GrabObject;141;141;141;1;283
False;OpenDoorAction;MoveWest;GrabObject;142;142;142;1;284
False;MoveNorth;OpenDoorAction;MoveWest;142;142;142;1;285
False;MoveNorth;OpenDoorAction;MoveWest;143;143;143;1;286
False;MoveNorthWest;MoveNorth;MoveWest;143;143;143;1;287
False;MoveNorthWest;MoveNorth;MoveWest;144;144;144;1;288
False;GrabObject;MoveNorthWest;MoveWest;144;144;144;1;289
False;GrabObject;MoveNorthWest;MoveWest;145;145;145;1;290
False;MoveSouthEast;MoveNorthWest;DropObject;145;145;145;1;291
False;MoveSouthEast;MoveNorthWest;DropObject;146;146;146;1;292
False;MoveSouthEast;MoveSouth;MoveEast;146;146;146;1;293
False;MoveSouthEast;MoveSouth;MoveEast;147;147;147;1;294
False;MoveSouthEast;MoveNorthEast;MoveNorthEast;147;147;147;1;295
False;MoveSouthEast;MoveNorthEast;MoveNorthEast;148;148;148;1;296
False;MoveSouthEast;MoveSouth;MoveEast;148;148;148;1;297
False;MoveSouthEast;MoveSouth;MoveEast;149;149;149;1;298
False;MoveSouth;MoveNorthEast;GrabObject;149;149;149;1;299
False;MoveSouth;MoveNorthEast;GrabObject;150;150;150;1;300
False;MoveSouth;MoveSouth;MoveWest;150;150;150;1;301
False;MoveSouth;MoveSouth;MoveWest;151;151;151;1;302
False;MoveSouth;MoveNorthEast;MoveWest;151;151;151;1;303
False;MoveSouth;MoveNorthEast;MoveWest;152;152;152;1;304
False;MoveSouth;MoveSouth;MoveWest;152;152;152;1;305
False;MoveSouth;MoveSouth;MoveWest;153;153;153;1;306
False;MoveSouth;MoveSouthWest;DropObject;153;153;153;1;307
True;MoveSouth;MoveSouthWest;DropObject;154;154;154;1;308
