done;strongagent0_acts;strongagent1_acts;strongagent2_acts;strongagent3_acts;strongagent4_acts;strongagent5_acts;strongagent0_mssg;strongagent1_mssg;strongagent2_mssg;strongagent3_mssg;strongagent4_mssg;strongagent5_mssg;world_nr;tick_nr
False;MoveSouthEast;MoveNorthEast;MoveWest;MoveSouthEast;MoveNorthEast;OpenDoorAction;4;3;5;5;3;2;1;56
False;MoveSouthEast;MoveSouth;MoveWest;MoveSouthEast;MoveSouth;MoveNorth;4;3;5;5;3;2;1;57
False;MoveSouthEast;MoveSouth;MoveWest;MoveSouthEast;MoveSouth;MoveNorth;4;3;5;5;3;3;1;58
False;MoveSouthEast;MoveNorthEast;MoveWest;MoveSouthEast;MoveNorthEast;GrabObject;4;3;5;5;3;3;1;59
False;MoveSouthEast;MoveNorthEast;MoveWest;MoveSouthEast;MoveNorthEast;GrabObject;4;3;5;5;3;4;1;60
False;MoveSouth;MoveSouth;MoveWest;MoveSouth;MoveSouth;MoveSouthWest;4;3;5;5;3;4;1;61
False;MoveSouth;MoveSouth;MoveWest;MoveSouth;MoveSouth;MoveSouthWest;4;3;5;5;3;5;1;62
False;MoveSouth;MoveNorthEast;OpenDoorAction;MoveSouth;MoveNorthEast;MoveWest;4;3;5;5;3;5;1;63
False;MoveSouth;MoveNorthEast;OpenDoorAction;MoveSouth;MoveNorthEast;MoveWest;4;3;6;5;3;5;1;64
False;MoveSouth;MoveSouth;MoveNorth;MoveSouth;MoveSouth;MoveWest;4;3;6;5;3;5;1;65
False;MoveSouth;MoveSouth;MoveNorth;MoveSouth;MoveSouth;MoveWest;4;3;7;5;3;5;1;66
False;MoveSouth;MoveSouthWest;MoveNorthWest;MoveSouth;MoveSouthWest;MoveWest;4;3;7;5;3;5;1;67
False;MoveSouth;MoveSouthWest;MoveNorthWest;MoveSouth;MoveSouthWest;MoveWest;4;4;7;5;4;5;1;68
False;MoveSouth;MoveSouthWest;MoveNorthWest;MoveSouth;MoveSouthEast;MoveWest;4;4;7;5;4;5;1;69
False;MoveSouth;MoveSouthWest;MoveNorthWest;MoveSouth;MoveSouthEast;MoveWest;4;4;7;5;4;5;1;70
False;MoveSouth;MoveWest;GrabObject;MoveSouth;MoveEast;MoveWest;4;4;7;5;4;5;1;71
False;MoveSouth;MoveWest;GrabObject;MoveSouth;MoveEast;MoveWest;4;4;8;5;4;5;1;72
False;MoveSouth;MoveWest;MoveSouthEast;MoveSouth;MoveEast;OpenDoorAction;4;4;8;5;4;5;1;73
False;MoveSouth;MoveWest;MoveSouthEast;MoveSouth;MoveEast;OpenDoorAction;4;4;8;5;4;6;1;74
False;MoveSouth;MoveNorthWest;MoveSouthEast;MoveSouth;MoveEast;MoveNorth;4;4;8;5;4;6;1;75
False;MoveSouth;MoveNorthWest;MoveSouthEast;MoveSouth;MoveEast;MoveNorth;4;4;8;5;4;7;1;76
False;MoveSouth;MoveNorth;MoveSouthWest;MoveSouth;MoveEast;MoveNorthWest;4;4;8;5;4;7;1;77
False;MoveSouth;MoveNorth;MoveSouthWest;MoveSouth;MoveEast;MoveNorthWest;4;4;8;5;4;7;1;78
False;MoveSouthWest;MoveNorth;MoveSouthWest;MoveSouthWest;MoveEast;MoveNorthWest;4;4;8;5;4;7;1;79
False;MoveSouthWest;MoveNorth;MoveSouthWest;MoveSouthWest;MoveEast;MoveNorthWest;4;4;8;5;4;7;1;80
False;MoveWest;MoveNorth;MoveWest;MoveWest;MoveEast;GrabObject;4;4;8;5;4;7;1;81
False;MoveWest;MoveNorth;MoveWest;MoveWest;MoveEast;GrabObject;4;4;8;5;4;8;1;82
False;MoveWest;MoveNorthEast;MoveSouthWest;MoveWest;MoveEast;MoveSouthEast;4;4;8;5;4;8;1;83
False;MoveWest;MoveNorthEast;MoveSouthWest;MoveWest;MoveEast;MoveSouthEast;4;4;8;5;4;8;1;84
False;MoveSouthWest;MoveEast;MoveSouth;OpenDoorAction;MoveEast;MoveSouthEast;4;4;8;5;4;8;1;85
False;MoveSouthWest;MoveEast;MoveSouth;OpenDoorAction;MoveEast;MoveSouthEast;4;4;8;6;4;8;1;86
False;MoveWest;MoveEast;MoveSouth;MoveNorth;MoveEast;MoveSouthEast;4;4;8;6;4;8;1;87
False;MoveWest;MoveEast;MoveSouth;MoveNorth;MoveEast;MoveSouthEast;4;4;8;7;4;8;1;88
False;MoveSouthWest;MoveEast;MoveSouth;MoveNorthWest;MoveEast;MoveSouthEast;4;4;8;7;4;8;1;89
False;MoveSouthWest;MoveEast;MoveSouth;MoveNorthWest;MoveEast;MoveSouthEast;4;4;8;7;4;8;1;90
False;MoveWest;MoveEast;MoveSouth;MoveNorthWest;MoveEast;MoveEast;4;4;8;7;4;8;1;91
False;MoveWest;MoveEast;MoveSouth;MoveNorthWest;MoveEast;MoveEast;4;4;8;7;4;8;1;92
False;MoveWest;MoveEast;MoveSouth;MoveSouth;OpenDoorAction;MoveEast;4;4;8;7;4;8;1;93
False;MoveWest;MoveEast;MoveSouth;MoveSouth;OpenDoorAction;MoveEast;4;4;8;7;5;8;1;94
False;MoveSouthWest;MoveEast;MoveSouth;MoveNorthEast;MoveNorth;MoveEast;4;4;8;7;5;8;1;95
False;MoveSouthWest;MoveEast;MoveSouth;MoveNorthEast;MoveNorth;MoveEast;4;4;8;7;6;8;1;96
False;DropObject;MoveEast;MoveSouth;MoveSouth;MoveNorthWest;MoveEast;4;4;8;7;6;8;1;97
False;DropObject;MoveEast;MoveSouth;MoveSouth;MoveNorthWest;MoveEast;5;4;8;7;6;8;1;98
False;MoveNorthWest;MoveNorthEast;MoveSouth;MoveNorthEast;MoveNorthWest;MoveEast;5;4;8;7;6;8;1;99
False;MoveNorthWest;MoveNorthEast;MoveSouth;MoveNorthEast;MoveNorthWest;MoveEast;6;4;8;7;6;8;1;100
False;MoveNorthWest;MoveEast;MoveSouth;GrabObject;MoveSouth;MoveEast;6;4;8;7;6;8;1;101
False;MoveNorthWest;MoveEast;MoveSouth;GrabObject;MoveSouth;MoveEast;6;4;8;8;6;8;1;102
False;MoveNorthWest;OpenDoorAction;MoveSouthEast;MoveSouth;MoveNorthEast;MoveSouthEast;6;4;8;8;6;8;1;103
False;MoveNorthWest;OpenDoorAction;MoveSouthEast;MoveSouth;MoveNorthEast;MoveSouthEast;6;5;8;8;6;8;1;104
False;MoveWest;MoveNorth;MoveEast;MoveSouth;MoveSouth;MoveSouth;6;5;8;8;6;8;1;105
False;MoveWest;MoveNorth;MoveEast;MoveSouth;MoveSouth;MoveSouth;6;6;8;8;6;8;1;106
False;MoveWest;MoveNorthWest;MoveEast;MoveSouthWest;MoveNorthEast;MoveSouth;6;6;8;8;6;8;1;107
False;MoveWest;MoveNorthWest;MoveEast;MoveSouthWest;MoveNorthEast;MoveSouth;6;6;8;8;6;8;1;108
False;MoveWest;MoveNorthWest;MoveEast;MoveWest;MoveSouth;MoveSouth;6;6;8;8;6;8;1;109
False;MoveWest;MoveNorthWest;MoveEast;MoveWest;MoveSouth;MoveSouth;6;6;8;8;6;8;1;110
False;MoveWest;MoveSouth;MoveSouthEast;MoveSouthWest;MoveNorthEast;MoveSouthWest;6;6;8;8;6;8;1;111
False;MoveWest;MoveSouth;MoveSouthEast;MoveSouthWest;MoveNorthEast;MoveSouthWest;6;6;8;8;6;8;1;112
False;MoveWest;MoveNorthEast;MoveEast;MoveWest;MoveSouth;MoveWest;6;6;8;8;6;8;1;113
False;MoveWest;MoveNorthEast;MoveEast;MoveWest;MoveSouth;MoveWest;6;6;8;8;6;8;1;114
False;MoveWest;MoveSouth;MoveSouthEast;MoveWest;MoveSouthWest;MoveWest;6;6;8;8;6;8;1;115
False;MoveWest;MoveSouth;MoveSouthEast;MoveWest;MoveSouthWest;MoveWest;6;6;8;8;7;8;1;116
False;MoveNorthWest;MoveNorthEast;MoveEast;MoveSouthWest;MoveSouthWest;MoveWest;6;6;8;8;7;8;1;117
False;MoveNorthWest;MoveNorthEast;MoveEast;MoveSouthWest;MoveSouthWest;MoveWest;6;6;8;8;7;8;1;118
False;MoveNorth;MoveSouth;MoveEast;DropObject;MoveWest;MoveWest;6;6;8;8;7;8;1;119
False;MoveNorth;MoveSouth;MoveEast;DropObject;MoveWest;MoveWest;6;6;8;9;7;8;1;120
False;MoveNorth;MoveNorthEast;MoveSouthEast;MoveNorthWest;MoveWest;MoveSouthWest;6;6;8;9;7;8;1;121
False;MoveNorth;MoveNorthEast;MoveSouthEast;MoveNorthWest;MoveWest;MoveSouthWest;6;6;8;10;7;8;1;122
False;MoveNorth;MoveSouth;DropObject;MoveNorthWest;MoveWest;DropObject;6;6;8;10;7;8;1;123
False;MoveNorth;MoveSouth;DropObject;MoveNorthWest;MoveWest;DropObject;6;6;9;10;7;9;1;124
False;MoveNorthEast;MoveSouthWest;MoveNorth;MoveWest;MoveWest;MoveWest;6;6;9;10;7;9;1;125
False;MoveNorthEast;MoveSouthWest;MoveNorth;MoveWest;MoveWest;MoveWest;6;7;9;10;7;9;1;126
False;MoveEast;MoveSouthWest;MoveNorth;MoveWest;MoveWest;MoveWest;6;7;9;10;7;9;1;127
False;MoveEast;MoveSouthWest;MoveNorth;MoveWest;MoveWest;MoveWest;6;7;9;10;7;9;1;128
False;MoveNorthEast;MoveWest;DropObject;MoveWest;OpenDoorAction;MoveWest;6;7;9;10;7;9;1;129
True;MoveNorthEast;MoveWest;DropObject;MoveWest;OpenDoorAction;MoveWest;6;7;10;10;8;9;1;130
