done;baseagent0_acts;baseagent1_acts;baseagent2_acts;baseagent3_acts;baseagent0_mssg;baseagent1_mssg;baseagent2_mssg;baseagent3_mssg;world_nr;tick_nr
False;MoveSouth;OpenDoorAction;MoveSouth;OpenDoorAction;1;2;1;2;1;22
False;MoveSouth;MoveNorth;MoveSouth;MoveNorth;1;2;1;2;1;23
False;MoveSouth;MoveNorth;MoveSouth;MoveNorth;1;3;1;3;1;24
False;MoveSouth;MoveNorthWest;MoveSouthEast;MoveNorthWest;1;3;1;3;1;25
False;MoveSouth;MoveNorthWest;MoveSouthEast;MoveNorthWest;1;3;1;3;1;26
False;MoveSouth;MoveNorthWest;MoveEast;MoveNorthWest;1;3;1;3;1;27
False;MoveSouth;MoveNorthWest;MoveEast;MoveNorthWest;1;3;1;3;1;28
False;MoveSouth;GrabObject;MoveEast;GrabObject;1;3;1;3;1;29
False;MoveSouth;GrabObject;MoveEast;GrabObject;1;4;1;4;1;30
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouthEast;1;4;1;4;1;31
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouthEast;1;4;1;5;1;32
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouthEast;1;4;1;5;1;33
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouthEast;1;4;1;5;1;34
False;MoveSouth;MoveSouthWest;MoveEast;MoveSouthEast;1;4;1;5;1;35
False;MoveSouth;MoveSouthWest;MoveEast;MoveSouthEast;1;4;1;5;1;36
False;MoveSouthEast;MoveSouthWest;MoveEast;MoveEast;1;4;1;5;1;37
False;MoveSouthEast;MoveSouthWest;MoveEast;MoveEast;1;4;1;5;1;38
False;MoveEast;MoveWest;MoveEast;MoveEast;1;4;1;5;1;39
False;MoveEast;MoveWest;MoveEast;MoveEast;1;4;1;5;1;40
False;MoveEast;MoveSouthWest;MoveEast;MoveEast;1;4;1;5;1;41
False;MoveEast;MoveSouthWest;MoveEast;MoveEast;1;4;1;5;1;42
False;MoveEast;MoveSouth;MoveEast;MoveEast;1;4;1;5;1;43
False;MoveEast;MoveSouth;MoveEast;MoveEast;1;4;1;5;1;44
False;OpenDoorAction;MoveSouth;OpenDoorAction;MoveEast;1;4;1;5;1;45
False;OpenDoorAction;MoveSouth;OpenDoorAction;MoveEast;2;4;2;5;1;46
False;MoveNorth;MoveSouth;MoveNorth;MoveEast;2;4;2;5;1;47
False;MoveNorth;MoveSouth;MoveNorth;MoveEast;3;4;3;5;1;48
False;MoveNorthWest;MoveSouth;MoveNorthWest;MoveEast;3;4;3;5;1;49
False;MoveNorthWest;MoveSouth;MoveNorthWest;MoveEast;3;4;3;5;1;50
False;MoveNorthWest;MoveSouth;MoveNorthWest;MoveEast;3;4;3;5;1;51
False;MoveNorthWest;MoveSouth;MoveNorthWest;MoveEast;3;4;3;5;1;52
False;MoveSouth;MoveSouth;GrabObject;MoveEast;3;4;3;5;1;53
False;MoveSouth;MoveSouth;GrabObject;MoveEast;3;4;4;5;1;54
False;MoveNorthEast;MoveSouth;MoveSouthEast;MoveEast;3;4;4;5;1;55
False;MoveNorthEast;MoveSouth;MoveSouthEast;MoveEast;3;4;4;5;1;56
False;MoveSouth;MoveSouth;MoveSouthEast;MoveEast;3;4;4;5;1;57
False;MoveSouth;MoveSouth;MoveSouthEast;MoveEast;3;4;4;5;1;58
False;MoveNorthEast;MoveSouth;MoveSouthEast;OpenDoorAction;3;4;4;5;1;59
False;MoveNorthEast;MoveSouth;MoveSouthEast;OpenDoorAction;3;4;4;6;1;60
False;MoveSouth;MoveSouthEast;MoveSouthEast;MoveNorth;3;4;4;6;1;61
False;MoveSouth;MoveSouthEast;MoveSouthEast;MoveNorth;3;4;4;7;1;62
False;MoveNorthEast;MoveEast;MoveEast;MoveNorthWest;3;4;4;7;1;63
False;MoveNorthEast;MoveEast;MoveEast;MoveNorthWest;3;4;4;7;1;64
False;MoveSouth;MoveEast;MoveEast;GrabObject;3;4;4;7;1;65
False;MoveSouth;MoveEast;MoveEast;GrabObject;3;4;4;8;1;66
False;MoveSouthWest;MoveEast;MoveEast;MoveSouthEast;3;4;4;8;1;67
False;MoveSouthWest;MoveEast;MoveEast;MoveSouthEast;4;4;4;8;1;68
False;MoveSouthWest;MoveSouthEast;MoveEast;MoveSouthEast;4;4;4;8;1;69
False;MoveSouthWest;MoveSouthEast;MoveEast;MoveSouthEast;4;4;4;8;1;70
False;MoveWest;MoveEast;MoveEast;MoveSouthEast;4;4;4;8;1;71
False;MoveWest;MoveEast;MoveEast;MoveSouthEast;4;4;4;8;1;72
False;MoveWest;MoveSouthEast;MoveEast;MoveSouthEast;4;4;4;8;1;73
False;MoveWest;MoveSouthEast;MoveEast;MoveSouthEast;4;4;4;8;1;74
False;MoveNorthWest;MoveEast;MoveSouthEast;MoveSouth;4;4;4;8;1;75
False;MoveNorthWest;MoveEast;MoveSouthEast;MoveSouth;4;4;4;8;1;76
False;MoveNorth;MoveEast;MoveSouth;MoveSouth;4;4;4;8;1;77
False;MoveNorth;MoveEast;MoveSouth;MoveSouth;4;4;4;8;1;78
False;MoveNorth;MoveSouthEast;MoveSouth;MoveSouth;4;4;4;8;1;79
False;MoveNorth;MoveSouthEast;MoveSouth;MoveSouth;4;4;4;8;1;80
False;MoveNorth;DropObject;MoveSouth;MoveSouth;4;4;4;8;1;81
False;MoveNorth;DropObject;MoveSouth;MoveSouth;4;5;4;8;1;82
False;MoveNorthEast;MoveNorthEast;MoveSouthWest;MoveSouth;4;5;4;8;1;83
False;MoveNorthEast;MoveNorthEast;MoveSouthWest;MoveSouth;4;6;4;8;1;84
False;MoveEast;MoveNorthEast;MoveWest;MoveSouth;4;6;4;8;1;85
False;MoveEast;MoveNorthEast;MoveWest;MoveSouth;4;6;4;8;1;86
False;MoveNorthEast;MoveNorthEast;MoveWest;MoveSouth;4;6;4;8;1;87
False;MoveNorthEast;MoveNorthEast;MoveWest;MoveSouth;4;6;4;8;1;88
False;MoveEast;MoveEast;MoveWest;MoveSouth;4;6;4;8;1;89
False;MoveEast;MoveEast;MoveWest;MoveSouth;4;6;4;8;1;90
False;OpenDoorAction;MoveEast;MoveWest;MoveSouth;4;6;4;8;1;91
False;OpenDoorAction;MoveEast;MoveWest;MoveSouth;5;6;4;8;1;92
False;MoveNorth;MoveEast;MoveSouthWest;MoveSouthWest;5;6;4;8;1;93
False;MoveNorth;MoveEast;MoveSouthWest;MoveSouthWest;6;6;4;8;1;94
False;MoveNorthWest;MoveEast;DropObject;MoveSouthWest;6;6;4;8;1;95
False;MoveNorthWest;MoveEast;DropObject;MoveSouthWest;6;6;5;8;1;96
False;GrabObject;MoveEast;MoveEast;MoveSouthWest;6;6;5;8;1;97
False;GrabObject;MoveEast;MoveEast;MoveSouthWest;7;6;6;8;1;98
False;MoveSouthEast;MoveNorthEast;MoveNorthEast;MoveWest;7;6;6;8;1;99
False;MoveSouthEast;MoveNorthEast;MoveNorthEast;MoveWest;7;6;6;8;1;100
False;MoveSouthWest;MoveNorth;MoveEast;MoveWest;7;6;6;8;1;101
False;MoveSouthWest;MoveNorth;MoveEast;MoveWest;7;6;6;8;1;102
False;MoveSouthWest;MoveNorth;OpenDoorAction;MoveSouthWest;7;6;6;8;1;103
False;MoveSouthWest;MoveNorth;OpenDoorAction;MoveSouthWest;7;6;7;8;1;104
False;MoveWest;MoveNorth;MoveNorth;DropObject;7;6;7;8;1;105
False;MoveWest;MoveNorth;MoveNorth;DropObject;7;6;8;9;1;106
False;MoveSouthWest;MoveNorthWest;MoveNorthWest;MoveNorthEast;7;6;8;9;1;107
False;MoveSouthWest;MoveNorthWest;MoveNorthWest;MoveNorthEast;7;6;8;10;1;108
False;MoveSouth;MoveNorthWest;MoveNorthWest;MoveNorthEast;7;6;8;10;1;109
False;MoveSouth;MoveNorthWest;MoveNorthWest;MoveNorthEast;7;6;8;10;1;110
False;MoveSouth;MoveWest;MoveSouth;MoveNorthEast;7;6;8;10;1;111
False;MoveSouth;MoveWest;MoveSouth;MoveNorthEast;7;6;8;10;1;112
False;MoveSouth;OpenDoorAction;MoveNorthEast;MoveEast;7;6;8;10;1;113
False;MoveSouth;OpenDoorAction;MoveNorthEast;MoveEast;7;7;8;10;1;114
False;MoveSouthEast;MoveNorth;MoveSouth;MoveEast;7;7;8;10;1;115
False;MoveSouthEast;MoveNorth;MoveSouth;MoveEast;7;8;8;10;1;116
False;MoveEast;GrabObject;MoveNorthEast;MoveNorthEast;7;8;8;10;1;117
False;MoveEast;GrabObject;MoveNorthEast;MoveNorthEast;7;9;8;10;1;118
False;MoveEast;MoveSouthEast;GrabObject;MoveNorth;7;9;8;10;1;119
False;MoveEast;MoveSouthEast;GrabObject;MoveNorth;7;9;9;10;1;120
False;MoveEast;MoveSouthEast;MoveSouth;MoveNorth;7;9;9;10;1;121
False;MoveEast;MoveSouthEast;MoveSouth;MoveNorth;7;9;9;10;1;122
False;MoveEast;MoveSouthEast;MoveSouth;MoveNorth;7;9;9;10;1;123
False;MoveEast;MoveSouthEast;MoveSouth;MoveNorth;7;9;9;10;1;124
False;MoveEast;MoveSouth;MoveSouthWest;MoveNorthWest;7;9;9;10;1;125
False;MoveEast;MoveSouth;MoveSouthWest;MoveNorthWest;7;9;9;10;1;126
False;MoveSouthEast;MoveSouth;MoveWest;MoveNorthWest;7;9;9;10;1;127
False;MoveSouthEast;MoveSouth;MoveWest;MoveNorthWest;7;9;9;10;1;128
False;MoveEast;MoveSouth;MoveSouthWest;MoveWest;7;9;9;10;1;129
False;MoveEast;MoveSouth;MoveSouthWest;MoveWest;7;9;9;10;1;130
False;MoveEast;MoveSouthWest;MoveWest;OpenDoorAction;7;9;9;10;1;131
False;MoveEast;MoveSouthWest;MoveWest;OpenDoorAction;7;9;9;11;1;132
False;MoveSouthEast;MoveWest;MoveWest;MoveNorth;7;9;9;11;1;133
False;MoveSouthEast;MoveWest;MoveWest;MoveNorth;7;9;9;12;1;134
False;DropObject;MoveWest;MoveSouthWest;MoveNorthWest;7;9;9;12;1;135
False;DropObject;MoveWest;MoveSouthWest;MoveNorthWest;8;9;9;12;1;136
False;MoveNorthEast;MoveWest;DropObject;MoveNorthWest;8;9;9;12;1;137
False;MoveNorthEast;MoveWest;DropObject;MoveNorthWest;9;9;10;12;1;138
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveSouth;9;9;10;12;1;139
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveSouth;9;9;11;12;1;140
False;MoveEast;MoveSouthWest;MoveNorthEast;MoveNorthEast;9;9;11;12;1;141
False;MoveEast;MoveSouthWest;MoveNorthEast;MoveNorthEast;9;9;11;12;1;142
False;MoveEast;DropObject;MoveEast;MoveSouth;9;9;11;12;1;143
False;MoveEast;DropObject;MoveEast;MoveSouth;9;10;11;12;1;144
False;MoveEast;;MoveEast;MoveNorthEast;9;10;11;12;1;145
False;MoveEast;GrabObject;MoveEast;MoveNorthEast;9;10;11;12;1;146
False;MoveEast;GrabObject;MoveEast;MoveSouth;9;10;11;12;1;147
False;MoveEast;MoveWest;MoveEast;MoveSouth;9;10;11;12;1;148
False;MoveEast;MoveWest;MoveEast;MoveNorthEast;9;10;11;12;1;149
False;MoveEast;MoveWest;MoveEast;MoveNorthEast;9;10;11;12;1;150
False;MoveEast;MoveWest;MoveEast;MoveSouth;9;10;11;12;1;151
False;MoveEast;MoveWest;MoveEast;MoveSouth;9;10;11;12;1;152
False;MoveNorthEast;MoveWest;MoveEast;MoveSouthWest;9;10;11;12;1;153
False;MoveNorthEast;DropObject;MoveEast;MoveSouthWest;9;10;11;13;1;154
True;MoveNorth;DropObject;MoveNorthEast;MoveSouthEast;9;11;11;13;1;155
