done;strongagent1_acts;strongagent2_acts;lazyagent_acts;lazyagent1_acts;strongagent1_mssg;strongagent2_mssg;lazyagent_mssg;lazyagent1_mssg;world_nr;tick_nr
False;MoveSouth;MoveEast;MoveEast;MoveSouth;4;1;4;4;1;49
False;MoveSouth;MoveEast;MoveEast;MoveSouth;4;1;4;4;1;50
False;MoveSouth;MoveEast;MoveEast;MoveSouth;4;1;4;4;1;51
False;MoveSouth;MoveEast;MoveEast;MoveSouth;4;1;4;4;1;52
False;MoveSouth;MoveEast;MoveEast;MoveSouth;4;1;4;4;1;53
False;MoveSouth;MoveEast;MoveEast;MoveSouth;4;1;4;4;1;54
False;MoveSouth;MoveEast;MoveEast;MoveSouthEast;4;1;4;4;1;55
False;MoveSouth;MoveEast;MoveEast;MoveSouthEast;4;1;4;4;1;56
False;MoveSouth;OpenDoorAction;OpenDoorAction;MoveEast;4;1;4;4;1;57
False;MoveSouth;OpenDoorAction;OpenDoorAction;MoveEast;4;2;5;4;1;58
False;MoveSouth;MoveNorth;MoveEast;MoveEast;4;2;5;4;1;59
False;MoveSouth;MoveNorth;MoveEast;MoveEast;4;3;6;4;1;60
False;MoveSouthEast;MoveNorthWest;MoveWest;MoveEast;4;3;6;4;1;61
False;MoveSouthEast;MoveNorthWest;MoveWest;MoveEast;4;3;7;4;1;62
False;MoveEast;MoveNorthWest;MoveWest;MoveEast;4;3;7;4;1;63
False;MoveEast;MoveNorthWest;MoveWest;MoveEast;4;3;8;4;1;64
False;MoveEast;MoveSouth;MoveWest;MoveEast;4;3;8;4;1;65
False;MoveEast;MoveSouth;MoveWest;MoveEast;4;3;8;4;1;66
False;MoveEast;MoveNorthEast;MoveWest;MoveEast;4;3;8;4;1;67
False;MoveEast;MoveNorthEast;MoveWest;MoveEast;4;3;8;4;1;68
False;MoveSouthEast;MoveSouth;MoveWest;MoveEast;4;3;8;4;1;69
False;MoveSouthEast;MoveSouth;MoveWest;MoveEast;4;3;8;4;1;70
False;MoveEast;MoveNorthEast;MoveWest;MoveEast;4;3;8;4;1;71
False;MoveEast;MoveNorthEast;MoveWest;MoveEast;4;3;8;4;1;72
False;MoveSouthEast;MoveSouth;MoveWest;MoveEast;4;3;8;4;1;73
False;MoveSouthEast;MoveSouth;MoveWest;MoveEast;4;3;8;4;1;74
False;MoveEast;MoveNorthEast;MoveWest;OpenDoorAction;4;3;8;4;1;75
False;MoveEast;MoveNorthEast;MoveWest;OpenDoorAction;4;3;9;5;1;76
False;MoveEast;MoveSouth;MoveWest;MoveWest;4;3;9;5;1;77
False;MoveEast;MoveSouth;MoveWest;MoveWest;4;3;9;6;1;78
False;MoveSouthEast;MoveSouthWest;MoveWest;MoveWest;4;3;9;6;1;79
False;MoveSouthEast;MoveSouthWest;MoveWest;MoveWest;4;4;9;7;1;80
False;DropObject;MoveSouthEast;MoveNorthWest;MoveWest;4;4;9;7;1;81
False;DropObject;MoveSouthEast;MoveNorthWest;MoveWest;5;4;9;7;1;82
False;MoveNorthEast;MoveEast;MoveNorth;MoveWest;5;4;9;7;1;83
False;MoveNorthEast;MoveEast;MoveNorth;MoveWest;6;4;9;7;1;84
False;MoveNorthEast;MoveEast;MoveNorth;MoveWest;6;4;9;7;1;85
False;MoveNorthEast;MoveEast;MoveNorth;MoveWest;6;4;9;7;1;86
False;MoveNorthEast;MoveEast;MoveNorth;MoveWest;6;4;9;7;1;87
False;MoveNorthEast;MoveEast;MoveNorth;MoveWest;6;4;9;7;1;88
False;MoveEast;MoveEast;MoveNorth;MoveWest;6;4;9;7;1;89
False;MoveEast;MoveEast;MoveNorth;MoveWest;6;4;9;7;1;90
False;MoveEast;MoveEast;MoveNorth;MoveWest;6;4;9;7;1;91
False;MoveEast;MoveEast;MoveNorth;MoveWest;6;4;9;7;1;92
False;MoveEast;MoveEast;MoveNorth;MoveWest;6;4;9;7;1;93
False;MoveEast;MoveEast;MoveNorth;MoveWest;6;4;9;7;1;94
False;MoveEast;MoveEast;MoveNorth;MoveNorthWest;6;4;9;7;1;95
False;MoveEast;MoveEast;MoveNorth;MoveNorthWest;6;4;9;7;1;96
False;MoveEast;MoveNorthEast;MoveNorth;MoveNorth;6;4;9;7;1;97
False;MoveEast;MoveNorthEast;MoveNorth;MoveNorth;6;4;9;7;1;98
False;MoveNorthEast;MoveNorth;MoveNorth;MoveNorth;6;4;9;7;1;99
False;MoveNorthEast;MoveNorth;MoveNorth;MoveNorth;6;4;9;7;1;100
False;MoveNorth;MoveNorth;MoveNorthEast;MoveNorth;6;4;9;7;1;101
False;MoveNorth;MoveNorth;MoveNorthEast;MoveNorth;6;4;9;7;1;102
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;6;4;9;7;1;103
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;6;4;9;7;1;104
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;6;4;9;7;1;105
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;6;4;9;7;1;106
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;6;4;9;7;1;107
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;6;4;9;7;1;108
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;6;4;9;7;1;109
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;6;4;9;7;1;110
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;6;4;9;7;1;111
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;6;4;9;7;1;112
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;6;4;9;7;1;113
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;6;4;9;7;1;114
False;MoveNorth;MoveNorth;MoveEast;MoveNorthEast;6;4;9;7;1;115
False;MoveNorth;MoveNorth;MoveEast;MoveNorthEast;6;4;9;7;1;116
False;MoveNorth;MoveNorthWest;MoveNorthEast;MoveEast;6;4;9;7;1;117
False;MoveNorth;MoveNorthWest;MoveNorthEast;MoveEast;6;4;9;7;1;118
False;MoveNorthWest;MoveNorthWest;MoveEast;MoveEast;6;4;9;7;1;119
False;MoveNorthWest;MoveNorthWest;MoveEast;MoveEast;6;4;9;7;1;120
False;MoveNorthWest;MoveWest;MoveEast;MoveEast;6;4;9;7;1;121
False;MoveNorthWest;MoveWest;MoveEast;MoveEast;6;4;10;7;1;122
False;MoveWest;OpenDoorAction;MoveEast;MoveEast;6;4;10;7;1;123
False;MoveWest;OpenDoorAction;MoveEast;MoveEast;6;5;10;7;1;124
False;OpenDoorAction;MoveNorth;MoveEast;MoveEast;6;5;10;7;1;125
False;OpenDoorAction;MoveNorth;MoveEast;MoveEast;7;6;10;7;1;126
False;MoveNorth;MoveNorthWest;MoveEast;MoveEast;7;6;10;7;1;127
False;MoveNorth;MoveNorthWest;MoveEast;MoveEast;8;6;10;7;1;128
False;MoveNorthWest;GrabObject;MoveEast;MoveEast;8;6;10;7;1;129
False;MoveNorthWest;GrabObject;MoveEast;MoveEast;8;7;10;7;1;130
False;MoveNorthWest;MoveSouthEast;MoveEast;MoveNorthEast;8;7;10;7;1;131
False;MoveNorthWest;MoveSouthEast;MoveEast;MoveNorthEast;8;8;10;7;1;132
False;MoveSouth;MoveSouthWest;OpenDoorAction;MoveEast;8;8;10;7;1;133
False;MoveSouth;MoveSouthWest;OpenDoorAction;MoveEast;8;8;11;7;1;134
False;MoveNorthEast;MoveWest;MoveNorth;OpenDoorAction;8;8;11;7;1;135
False;MoveNorthEast;MoveWest;MoveNorth;OpenDoorAction;8;8;12;8;1;136
False;MoveSouth;MoveWest;MoveNorthWest;MoveSouthEast;8;8;12;8;1;137
False;MoveSouth;MoveWest;MoveNorthWest;MoveSouthEast;8;8;12;9;1;138
False;MoveNorthEast;MoveWest;MoveNorthWest;MoveEast;8;8;12;9;1;139
False;MoveNorthEast;MoveWest;MoveNorthWest;MoveEast;8;8;12;9;1;140
False;MoveSouth;MoveWest;MoveSouth;MoveEast;8;8;12;9;1;141
False;MoveSouth;MoveWest;MoveSouth;MoveEast;8;8;12;9;1;142
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveEast;8;8;12;9;1;143
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveEast;8;8;12;9;1;144
False;MoveSouth;OpenDoorAction;MoveSouth;MoveEast;8;8;12;9;1;145
False;MoveSouth;OpenDoorAction;MoveSouth;MoveEast;8;9;13;9;1;146
False;MoveSouthWest;MoveNorth;MoveSouthEast;MoveEast;8;9;13;9;1;147
False;MoveSouthWest;MoveNorth;MoveSouthEast;MoveEast;9;10;13;9;1;148
False;MoveSouthEast;MoveNorthWest;MoveSouthEast;MoveEast;9;10;13;9;1;149
False;MoveSouthEast;MoveNorthWest;MoveSouthEast;MoveEast;9;10;13;9;1;150
False;MoveSouthEast;MoveNorthWest;MoveSouthEast;MoveEast;9;10;13;9;1;151
False;MoveSouthEast;MoveNorthWest;MoveSouthEast;MoveEast;9;10;13;9;1;152
False;MoveSouthEast;MoveSouth;MoveSouthEast;MoveSouthEast;9;10;13;9;1;153
False;MoveSouthEast;MoveSouth;MoveSouthEast;MoveSouthEast;9;10;13;9;1;154
False;MoveSouth;MoveNorthEast;MoveSouth;MoveSouth;9;10;13;9;1;155
False;MoveSouth;MoveNorthEast;MoveSouth;MoveSouth;9;10;13;9;1;156
False;MoveSouth;GrabObject;MoveSouth;MoveSouth;9;10;13;9;1;157
False;MoveSouth;GrabObject;MoveSouth;MoveSouth;9;11;13;9;1;158
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;9;11;13;9;1;159
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;9;11;13;9;1;160
False;MoveSouth;MoveSouthEast;MoveSouthWest;MoveSouth;9;11;13;9;1;161
False;MoveSouth;MoveSouthEast;MoveSouthWest;MoveSouth;9;11;13;9;1;162
False;MoveSouth;MoveSouthEast;MoveWest;MoveSouth;9;11;13;9;1;163
False;MoveSouth;MoveSouthEast;MoveWest;MoveSouth;9;11;13;9;1;164
False;MoveSouth;MoveSouthEast;MoveWest;MoveSouth;9;11;13;9;1;165
False;MoveSouth;MoveSouthEast;MoveWest;MoveSouth;9;11;13;9;1;166
False;MoveSouth;MoveEast;MoveWest;MoveSouth;9;11;13;9;1;167
False;MoveSouth;MoveEast;MoveWest;MoveSouth;9;11;13;9;1;168
False;MoveSouth;MoveEast;MoveWest;MoveSouth;9;11;13;9;1;169
False;MoveSouth;MoveEast;MoveWest;MoveSouth;9;11;13;9;1;170
False;MoveSouth;MoveEast;MoveWest;MoveSouth;9;11;13;9;1;171
False;MoveSouth;MoveEast;MoveWest;MoveSouth;9;11;13;9;1;172
False;MoveSouthWest;MoveEast;MoveWest;MoveSouthWest;9;11;13;9;1;173
False;MoveSouthWest;MoveEast;MoveWest;MoveSouthWest;9;11;13;9;1;174
False;MoveWest;MoveEast;MoveWest;MoveWest;9;11;13;9;1;175
False;MoveWest;MoveEast;MoveWest;MoveWest;9;11;13;9;1;176
False;MoveWest;MoveEast;MoveWest;MoveWest;9;11;13;9;1;177
False;MoveWest;MoveEast;MoveWest;MoveWest;9;11;13;9;1;178
False;MoveWest;MoveSouthEast;OpenDoorAction;OpenDoorAction;9;11;13;9;1;179
False;MoveWest;MoveSouthEast;OpenDoorAction;OpenDoorAction;9;11;14;10;1;180
False;MoveWest;MoveSouth;MoveNorth;MoveNorth;9;11;14;10;1;181
False;MoveWest;MoveSouth;MoveNorth;MoveNorth;9;11;15;11;1;182
False;MoveWest;MoveSouth;MoveNorthWest;MoveNorthWest;9;11;15;11;1;183
False;MoveWest;MoveSouth;MoveNorthWest;MoveNorthWest;9;11;15;11;1;184
False;MoveWest;MoveSouth;MoveNorthWest;MoveNorthWest;9;11;15;11;1;185
False;MoveWest;MoveSouth;MoveNorthWest;MoveNorthWest;9;11;15;11;1;186
False;MoveWest;MoveSouth;MoveSouth;MoveSouth;9;11;15;11;1;187
False;MoveWest;MoveSouth;MoveSouth;MoveSouth;9;11;16;11;1;188
False;MoveWest;MoveSouth;MoveEast;MoveNorthEast;9;11;16;11;1;189
False;MoveWest;MoveSouth;MoveEast;MoveNorthEast;9;11;17;11;1;190
False;MoveWest;MoveSouth;MoveSouthEast;MoveSouth;9;11;17;11;1;191
False;MoveWest;MoveSouth;MoveSouthEast;MoveSouth;9;11;18;11;1;192
False;MoveWest;MoveSouth;MoveSouthWest;MoveNorthEast;9;11;18;11;1;193
False;MoveWest;MoveSouth;MoveSouthWest;MoveNorthEast;9;11;19;11;1;194
False;MoveWest;MoveSouth;MoveSouthWest;GrabObject;9;11;19;11;1;195
False;MoveWest;MoveSouth;MoveSouthWest;GrabObject;9;11;19;12;1;196
False;MoveWest;MoveSouth;MoveWest;MoveSouth;9;11;19;12;1;197
False;MoveWest;MoveSouth;MoveWest;MoveSouth;9;11;19;13;1;198
False;MoveWest;MoveSouthWest;MoveWest;MoveSouth;9;11;19;13;1;199
False;MoveWest;MoveSouthWest;MoveWest;MoveSouth;9;11;19;14;1;200
False;MoveWest;MoveWest;MoveWest;MoveSouthEast;9;11;19;14;1;201
False;MoveWest;MoveWest;MoveWest;MoveSouthEast;9;11;19;14;1;202
False;OpenDoorAction;MoveWest;MoveWest;MoveEast;9;11;19;14;1;203
False;OpenDoorAction;MoveWest;MoveWest;MoveEast;10;11;19;14;1;204
False;MoveNorth;MoveWest;MoveWest;MoveNorthEast;10;11;19;14;1;205
False;MoveNorth;MoveWest;MoveWest;MoveNorthEast;11;11;19;14;1;206
False;MoveNorthWest;MoveWest;MoveWest;MoveNorth;11;11;19;14;1;207
False;MoveNorthWest;MoveWest;MoveWest;MoveNorth;11;11;19;14;1;208
False;MoveNorthWest;MoveSouthWest;MoveWest;MoveNorth;11;11;19;14;1;209
False;MoveNorthWest;MoveSouthWest;MoveWest;MoveNorth;11;11;19;14;1;210
False;MoveSouth;DropObject;MoveSouthWest;MoveNorth;11;11;19;14;1;211
False;MoveSouth;DropObject;MoveSouthWest;MoveNorth;11;12;19;14;1;212
False;MoveNorthEast;MoveSouth;MoveSouth;MoveNorthWest;11;12;19;14;1;213
False;MoveNorthEast;MoveSouth;MoveSouth;MoveNorthWest;11;12;19;14;1;214
False;MoveSouth;MoveSouth;MoveSouth;MoveNorthWest;11;12;19;14;1;215
False;MoveSouth;MoveSouth;MoveSouth;MoveNorthWest;11;12;19;14;1;216
False;MoveNorthEast;DropObject;MoveSouth;MoveWest;11;12;19;14;1;217
False;MoveNorthEast;DropObject;MoveSouth;MoveWest;11;13;19;14;1;218
False;MoveSouth;MoveNorthWest;MoveSouthEast;OpenDoorAction;11;13;19;14;1;219
False;MoveSouth;MoveNorthWest;MoveSouthEast;OpenDoorAction;11;14;19;15;1;220
False;MoveNorthEast;MoveNorthWest;MoveEast;MoveWest;11;14;19;15;1;221
False;MoveNorthEast;MoveNorthWest;MoveEast;MoveWest;11;14;19;16;1;222
False;MoveSouth;MoveNorthWest;MoveEast;MoveWest;11;14;19;16;1;223
False;MoveSouth;MoveNorthWest;MoveEast;MoveWest;11;14;19;16;1;224
False;MoveSouthWest;MoveWest;MoveEast;MoveWest;11;14;19;16;1;225
False;MoveSouthWest;MoveWest;MoveEast;MoveWest;12;14;19;16;1;226
False;MoveSouthWest;MoveWest;MoveWest;MoveWest;12;14;19;16;1;227
False;MoveSouthWest;MoveWest;MoveWest;MoveWest;12;14;20;16;1;228
False;MoveWest;MoveWest;MoveWest;MoveWest;12;14;20;16;1;229
False;MoveWest;MoveWest;MoveWest;MoveWest;12;14;20;16;1;230
False;MoveWest;MoveWest;MoveWest;MoveWest;12;14;20;16;1;231
False;MoveWest;MoveWest;MoveWest;MoveWest;12;14;20;16;1;232
False;MoveNorthWest;MoveWest;MoveNorthWest;MoveWest;12;14;20;16;1;233
False;MoveNorthWest;MoveWest;MoveNorthWest;MoveWest;12;14;20;16;1;234
False;MoveNorth;MoveWest;MoveNorth;MoveWest;12;14;20;16;1;235
False;MoveNorth;MoveWest;MoveNorth;MoveWest;12;14;20;16;1;236
False;MoveNorth;MoveWest;MoveNorth;MoveWest;12;14;20;16;1;237
False;MoveNorth;MoveWest;MoveNorth;MoveWest;12;14;20;16;1;238
False;MoveNorth;MoveWest;MoveNorth;MoveWest;12;14;20;16;1;239
False;MoveNorth;MoveWest;MoveNorth;MoveWest;12;14;20;16;1;240
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveWest;12;14;20;16;1;241
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveWest;12;14;20;16;1;242
False;MoveEast;MoveNorthWest;MoveEast;MoveWest;12;14;20;16;1;243
False;MoveEast;MoveNorthWest;MoveEast;MoveWest;12;14;20;16;1;244
False;MoveNorthEast;MoveNorth;MoveNorthEast;OpenDoorAction;12;14;20;16;1;245
False;MoveNorthEast;MoveNorth;MoveNorthEast;OpenDoorAction;12;14;20;17;1;246
False;MoveEast;MoveNorth;MoveEast;MoveWest;12;14;20;17;1;247
False;MoveEast;MoveNorth;MoveEast;MoveWest;12;14;20;18;1;248
False;OpenDoorAction;MoveNorth;OpenDoorAction;MoveWest;12;14;20;18;1;249
False;OpenDoorAction;MoveNorth;OpenDoorAction;MoveWest;13;14;21;19;1;250
False;MoveNorth;MoveNorthEast;MoveSouthWest;MoveEast;13;14;21;19;1;251
False;MoveNorth;MoveNorthEast;MoveSouthWest;MoveEast;14;14;22;20;1;252
False;MoveNorthWest;MoveEast;MoveWest;MoveWest;14;14;22;20;1;253
False;MoveNorthWest;MoveEast;MoveWest;MoveWest;14;14;22;21;1;254
False;GrabObject;MoveNorthEast;MoveWest;MoveEast;14;14;22;21;1;255
False;GrabObject;MoveNorthEast;MoveWest;MoveEast;15;14;22;22;1;256
False;MoveSouthEast;MoveEast;MoveSouthWest;MoveEast;15;14;22;22;1;257
False;MoveSouthEast;MoveEast;MoveSouthWest;MoveEast;15;14;22;22;1;258
False;MoveSouthWest;OpenDoorAction;MoveSouth;MoveEast;15;14;22;22;1;259
False;MoveSouthWest;OpenDoorAction;MoveSouth;MoveEast;15;15;22;22;1;260
False;MoveSouthWest;MoveNorth;MoveSouth;MoveEast;15;15;22;22;1;261
False;MoveSouthWest;MoveNorth;MoveSouth;MoveEast;15;16;22;22;1;262
False;MoveWest;MoveNorthWest;MoveSouth;MoveEast;15;16;22;22;1;263
False;MoveWest;MoveNorthWest;MoveSouth;MoveEast;15;16;22;22;1;264
False;MoveSouthWest;MoveNorthWest;MoveSouthEast;MoveEast;15;16;22;22;1;265
False;MoveSouthWest;MoveNorthWest;MoveSouthEast;MoveEast;15;16;22;22;1;266
False;MoveSouth;MoveSouth;MoveEast;MoveEast;15;16;22;22;1;267
False;MoveSouth;MoveSouth;MoveEast;MoveEast;15;16;22;22;1;268
False;MoveSouth;MoveNorthEast;MoveEast;MoveEast;15;16;22;22;1;269
False;MoveSouth;MoveNorthEast;MoveEast;MoveEast;15;16;22;22;1;270
False;MoveSouth;MoveSouth;MoveEast;MoveWest;15;16;22;22;1;271
False;MoveSouth;MoveSouth;MoveEast;MoveWest;15;16;22;23;1;272
False;MoveSouthEast;MoveNorthEast;OpenDoorAction;MoveWest;15;16;22;23;1;273
False;MoveSouthEast;MoveNorthEast;OpenDoorAction;MoveWest;15;16;23;23;1;274
False;MoveEast;MoveSouth;MoveWest;MoveWest;15;16;23;23;1;275
False;MoveEast;MoveSouth;MoveWest;MoveWest;15;16;24;23;1;276
False;MoveEast;MoveNorthEast;MoveEast;MoveWest;15;16;24;23;1;277
False;MoveEast;MoveNorthEast;MoveEast;MoveWest;15;16;25;23;1;278
False;MoveEast;MoveSouth;MoveEast;MoveWest;15;16;25;23;1;279
False;MoveEast;MoveSouth;MoveEast;MoveWest;15;16;25;23;1;280
False;MoveEast;MoveSouthWest;MoveEast;MoveWest;15;16;25;23;1;281
False;MoveEast;MoveSouthWest;MoveEast;MoveWest;15;17;25;23;1;282
False;MoveEast;MoveSouthEast;MoveEast;MoveWest;15;17;25;23;1;283
False;MoveEast;MoveSouthEast;MoveEast;MoveWest;15;17;25;23;1;284
False;MoveSouthEast;MoveEast;MoveEast;MoveWest;15;17;25;23;1;285
False;MoveSouthEast;MoveEast;MoveEast;MoveWest;15;17;25;23;1;286
False;MoveEast;MoveEast;MoveEast;MoveWest;15;17;25;23;1;287
False;MoveEast;MoveEast;MoveEast;MoveWest;15;17;25;23;1;288
False;MoveEast;MoveEast;MoveEast;MoveNorthWest;15;17;25;23;1;289
False;MoveEast;MoveEast;MoveEast;MoveNorthWest;15;17;25;23;1;290
False;MoveSouthEast;MoveEast;OpenDoorAction;MoveNorth;15;17;25;23;1;291
False;MoveSouthEast;MoveEast;OpenDoorAction;MoveNorth;15;17;26;23;1;292
False;DropObject;MoveEast;MoveNorth;MoveNorth;15;17;26;23;1;293
False;DropObject;MoveEast;MoveNorth;MoveNorth;16;17;27;23;1;294
False;MoveEast;MoveEast;MoveNorthWest;MoveNorth;16;17;27;23;1;295
False;MoveEast;MoveEast;MoveNorthWest;MoveNorth;16;17;27;23;1;296
False;MoveNorthEast;MoveEast;MoveNorthWest;MoveNorthEast;16;17;27;23;1;297
False;MoveNorthEast;MoveEast;MoveNorthWest;MoveNorthEast;16;17;27;23;1;298
False;MoveEast;MoveEast;MoveSouth;MoveEast;16;17;27;23;1;299
False;MoveEast;MoveEast;MoveSouth;MoveEast;16;17;27;23;1;300
False;GrabObject;MoveEast;MoveNorthEast;MoveNorthEast;16;17;27;23;1;301
False;GrabObject;MoveEast;MoveNorthEast;MoveNorthEast;16;17;27;23;1;302
False;MoveWest;MoveEast;MoveSouth;MoveEast;16;17;27;23;1;303
False;MoveWest;MoveEast;MoveSouth;MoveEast;16;17;27;23;1;304
False;MoveWest;MoveEast;MoveNorthEast;OpenDoorAction;16;17;27;23;1;305
False;MoveWest;MoveEast;MoveNorthEast;OpenDoorAction;16;17;27;24;1;306
False;MoveWest;MoveEast;MoveSouth;MoveEast;16;17;27;24;1;307
False;MoveWest;MoveEast;MoveSouth;MoveEast;16;17;27;25;1;308
False;DropObject;MoveEast;MoveNorthEast;MoveSouthWest;16;17;27;25;1;309
True;DropObject;MoveEast;MoveNorthEast;MoveSouthWest;17;17;27;26;1;310
