done;baseagent0_acts;baseagent1_acts;baseagent2_acts;baseagent3_acts;baseagent0_mssg;baseagent1_mssg;baseagent2_mssg;baseagent3_mssg;world_nr;tick_nr
False;MoveNorthWest;MoveEast;MoveSouthWest;MoveEast;3;1;4;1;1;50
False;GrabObject;MoveEast;MoveSouth;MoveEast;3;1;4;1;1;51
False;GrabObject;MoveEast;MoveSouth;MoveEast;4;1;4;1;1;52
False;MoveSouthEast;MoveEast;MoveSouth;MoveEast;4;1;4;1;1;53
False;MoveSouthEast;MoveEast;MoveSouth;MoveEast;4;1;4;1;1;54
False;MoveSouthEast;MoveEast;MoveSouth;MoveEast;4;1;4;1;1;55
False;MoveSouthEast;MoveEast;MoveSouth;MoveEast;4;1;4;1;1;56
False;MoveSouthEast;OpenDoorAction;MoveSouthEast;OpenDoorAction;4;1;4;1;1;57
False;MoveSouthEast;OpenDoorAction;MoveSouthEast;OpenDoorAction;4;2;4;2;1;58
False;MoveSouthEast;MoveNorth;MoveEast;MoveNorth;4;2;4;2;1;59
False;MoveSouthEast;MoveNorth;MoveEast;MoveNorth;4;3;4;3;1;60
False;MoveSouth;GrabObject;MoveEast;GrabObject;4;3;4;3;1;61
False;MoveSouth;GrabObject;MoveEast;GrabObject;4;4;4;4;1;62
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouthEast;4;4;4;4;1;63
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouthEast;4;4;4;5;1;64
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouthEast;4;4;4;5;1;65
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouthEast;4;4;4;5;1;66
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouthEast;4;4;4;5;1;67
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouthEast;4;4;4;5;1;68
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;4;4;5;1;69
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;4;4;5;1;70
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;4;4;5;1;71
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;4;4;5;1;72
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;4;4;5;1;73
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;4;4;5;1;74
False;MoveSouth;MoveSouthWest;MoveSouthEast;MoveSouthWest;4;4;4;5;1;75
False;MoveSouth;MoveSouthWest;MoveSouthEast;MoveSouthWest;4;4;4;5;1;76
False;MoveSouth;MoveWest;MoveEast;MoveWest;4;4;4;5;1;77
False;MoveSouth;MoveWest;MoveEast;MoveWest;4;4;4;5;1;78
False;MoveSouthWest;MoveWest;MoveEast;MoveWest;4;4;4;5;1;79
False;MoveSouthWest;MoveWest;MoveEast;MoveWest;4;4;4;5;1;80
False;MoveWest;MoveWest;MoveSouthEast;MoveWest;4;4;4;5;1;81
False;MoveWest;MoveWest;MoveSouthEast;MoveWest;4;4;4;5;1;82
False;MoveWest;MoveWest;DropObject;MoveWest;4;4;4;5;1;83
False;MoveWest;MoveWest;DropObject;MoveWest;4;4;5;5;1;84
False;MoveSouthWest;MoveSouthWest;MoveNorthWest;MoveWest;4;4;5;5;1;85
False;MoveSouthWest;MoveSouthWest;MoveNorthWest;MoveWest;4;4;6;5;1;86
False;MoveWest;DropObject;MoveNorthWest;MoveWest;4;4;6;5;1;87
False;MoveWest;DropObject;MoveNorthWest;MoveWest;4;5;6;5;1;88
False;MoveSouthWest;MoveWest;MoveWest;MoveWest;4;5;6;5;1;89
False;MoveSouthWest;MoveWest;MoveWest;MoveWest;4;6;6;5;1;90
False;MoveWest;MoveWest;OpenDoorAction;MoveWest;4;6;6;5;1;91
False;MoveWest;MoveWest;OpenDoorAction;MoveWest;4;6;7;5;1;92
False;MoveWest;MoveWest;MoveNorth;MoveWest;4;6;7;5;1;93
False;MoveWest;MoveWest;MoveNorth;MoveWest;4;6;8;5;1;94
False;MoveSouthWest;MoveWest;MoveNorthWest;MoveWest;4;6;8;5;1;95
False;MoveSouthWest;MoveWest;MoveNorthWest;MoveWest;4;6;8;5;1;96
False;DropObject;MoveWest;MoveNorthWest;MoveWest;4;6;8;5;1;97
False;DropObject;MoveWest;MoveNorthWest;MoveWest;5;6;8;5;1;98
False;MoveEast;MoveWest;MoveSouth;MoveWest;5;6;8;5;1;99
False;MoveEast;MoveWest;MoveSouth;MoveWest;5;6;8;5;1;100
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveWest;5;6;8;5;1;101
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveWest;5;6;8;5;1;102
False;MoveEast;MoveNorthWest;MoveSouth;MoveWest;5;6;8;5;1;103
False;MoveEast;MoveNorthWest;MoveSouth;MoveWest;5;6;8;5;1;104
False;GrabObject;MoveWest;MoveNorthEast;OpenDoorAction;5;6;8;5;1;105
False;GrabObject;MoveWest;MoveNorthEast;OpenDoorAction;5;6;8;6;1;106
False;MoveWest;OpenDoorAction;MoveSouth;MoveNorth;5;6;8;6;1;107
False;MoveWest;OpenDoorAction;MoveSouth;MoveNorth;5;7;8;7;1;108
False;MoveWest;MoveNorth;MoveNorthEast;MoveNorthWest;5;7;8;7;1;109
False;MoveWest;MoveNorth;MoveNorthEast;MoveNorthWest;5;8;8;7;1;110
False;MoveWest;MoveNorthWest;MoveSouth;MoveNorthWest;5;8;8;7;1;111
False;MoveWest;MoveNorthWest;MoveSouth;MoveNorthWest;5;8;8;7;1;112
False;DropObject;MoveNorthWest;MoveSouthWest;MoveSouth;5;8;8;7;1;113
False;DropObject;MoveNorthWest;MoveSouthWest;MoveSouth;6;8;9;7;1;114
False;MoveEast;MoveSouth;MoveSouthEast;MoveNorthEast;6;8;9;7;1;115
False;MoveEast;MoveSouth;MoveSouthEast;MoveNorthEast;6;8;9;7;1;116
False;MoveNorthEast;MoveNorthEast;MoveEast;MoveSouth;6;8;9;7;1;117
False;MoveNorthEast;MoveNorthEast;MoveEast;MoveSouth;6;8;9;7;1;118
False;MoveEast;MoveSouth;MoveEast;MoveNorthEast;6;8;9;7;1;119
False;MoveEast;MoveSouth;MoveEast;MoveNorthEast;6;8;9;7;1;120
False;GrabObject;MoveNorthEast;MoveEast;MoveSouth;6;8;9;7;1;121
False;GrabObject;MoveNorthEast;MoveEast;MoveSouth;6;8;9;7;1;122
False;MoveWest;MoveSouth;MoveEast;MoveNorthEast;6;8;9;7;1;123
False;MoveWest;MoveSouth;MoveEast;MoveNorthEast;6;8;9;7;1;124
False;MoveWest;MoveNorthEast;MoveEast;MoveSouth;6;8;9;7;1;125
False;MoveWest;MoveNorthEast;MoveEast;MoveSouth;6;8;9;7;1;126
False;MoveWest;MoveSouth;MoveEast;MoveSouthWest;6;8;9;7;1;127
False;MoveWest;MoveSouth;MoveEast;MoveSouthWest;6;8;9;8;1;128
False;DropObject;MoveSouthWest;MoveEast;MoveSouthWest;6;8;9;8;1;129
True;DropObject;MoveSouthWest;MoveEast;MoveSouthWest;7;9;9;8;1;130
