done;liaragent_acts;liaragent1_acts;strongagent0_acts;strongagent1_acts;liaragent_mssg;liaragent1_mssg;strongagent0_mssg;strongagent1_mssg;world_nr;tick_nr
False;MoveSouthEast;MoveNorthWest;MoveEast;MoveEast;25;25;25;25;1;50
False;MoveSouthEast;GrabObject;MoveEast;MoveEast;25;25;25;25;1;51
False;MoveSouthEast;GrabObject;MoveEast;MoveEast;26;26;26;26;1;52
False;MoveSouthEast;MoveSouthEast;MoveEast;MoveEast;26;26;26;26;1;53
False;MoveSouthEast;MoveSouthEast;MoveEast;MoveEast;27;27;27;27;1;54
False;MoveEast;MoveSouthEast;MoveEast;MoveEast;27;27;27;27;1;55
False;MoveEast;MoveSouthEast;MoveEast;MoveEast;28;28;28;28;1;56
False;MoveEast;MoveSouthEast;OpenDoorAction;MoveEast;28;28;28;28;1;57
False;MoveEast;MoveSouthEast;OpenDoorAction;MoveEast;29;29;29;29;1;58
False;MoveEast;MoveSouthEast;MoveNorth;MoveEast;29;29;29;29;1;59
False;MoveEast;MoveSouthEast;MoveNorth;MoveEast;30;30;30;30;1;60
False;MoveEast;MoveSouth;MoveNorthWest;MoveEast;30;30;30;30;1;61
False;MoveEast;MoveSouth;MoveNorthWest;MoveEast;31;31;31;31;1;62
False;MoveEast;MoveSouth;MoveNorthWest;MoveEast;31;31;31;31;1;63
False;MoveEast;MoveSouth;MoveNorthWest;MoveEast;32;32;32;32;1;64
False;MoveEast;MoveSouth;MoveSouth;MoveEast;32;32;32;32;1;65
False;MoveEast;MoveSouth;MoveSouth;MoveEast;33;33;33;33;1;66
False;MoveSouthEast;MoveSouth;MoveNorthEast;MoveEast;33;33;33;33;1;67
False;MoveSouthEast;MoveSouth;MoveNorthEast;MoveEast;34;34;34;34;1;68
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;34;34;34;34;1;69
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;35;35;35;35;1;70
False;MoveSouth;MoveSouth;MoveNorthEast;MoveNorthEast;35;35;35;35;1;71
False;MoveSouth;MoveSouth;MoveNorthEast;MoveNorthEast;36;36;36;36;1;72
False;MoveSouth;MoveSouth;MoveSouth;MoveNorth;36;36;36;36;1;73
False;MoveSouth;MoveSouth;MoveSouth;MoveNorth;37;37;37;37;1;74
False;MoveSouth;MoveSouth;MoveNorthEast;MoveNorth;37;37;37;37;1;75
False;MoveSouth;MoveSouth;MoveNorthEast;MoveNorth;38;38;38;38;1;76
False;MoveSouth;MoveSouth;MoveSouth;MoveNorth;38;38;38;38;1;77
False;MoveSouth;MoveSouth;MoveSouth;MoveNorth;39;39;39;39;1;78
False;MoveSouth;MoveSouthWest;MoveSouthWest;MoveNorthWest;39;39;39;39;1;79
False;MoveSouth;MoveSouthWest;MoveSouthWest;MoveNorthWest;40;40;40;40;1;80
False;MoveSouth;MoveWest;MoveSouthEast;MoveNorthWest;40;40;40;40;1;81
False;MoveSouth;MoveWest;MoveSouthEast;MoveNorthWest;41;41;41;41;1;82
False;MoveSouth;MoveWest;MoveEast;MoveWest;41;41;41;41;1;83
False;MoveSouth;MoveWest;MoveEast;MoveWest;42;42;42;42;1;84
False;MoveSouth;MoveSouthWest;MoveEast;OpenDoorAction;42;42;42;42;1;85
False;MoveSouth;MoveSouthWest;MoveEast;OpenDoorAction;43;43;43;43;1;86
False;MoveSouthWest;MoveWest;MoveEast;MoveNorth;43;43;43;43;1;87
False;MoveSouthWest;MoveWest;MoveEast;MoveNorth;44;44;44;44;1;88
False;MoveWest;MoveSouthWest;MoveEast;MoveNorthWest;44;44;44;44;1;89
False;MoveWest;MoveSouthWest;MoveEast;MoveNorthWest;45;45;45;45;1;90
False;MoveWest;MoveWest;MoveEast;MoveNorthWest;45;45;45;45;1;91
False;MoveWest;MoveWest;MoveEast;MoveNorthWest;46;46;46;46;1;92
False;MoveWest;MoveWest;MoveEast;MoveSouth;46;46;46;46;1;93
False;MoveWest;MoveWest;MoveEast;MoveSouth;47;47;47;47;1;94
False;MoveWest;MoveSouthWest;MoveEast;MoveNorthEast;47;47;47;47;1;95
False;MoveWest;MoveSouthWest;MoveEast;MoveNorthEast;48;48;48;48;1;96
False;MoveSouthWest;DropObject;MoveNorthEast;MoveSouth;48;48;48;48;1;97
False;MoveSouthWest;DropObject;MoveNorthEast;MoveSouth;49;49;49;49;1;98
False;DropObject;MoveNorthEast;MoveNorth;MoveNorthEast;49;49;49;49;1;99
False;DropObject;MoveNorthEast;MoveNorth;MoveNorthEast;50;50;50;50;1;100
False;MoveWest;MoveEast;MoveNorth;MoveSouth;50;50;50;50;1;101
False;MoveWest;MoveEast;MoveNorth;MoveSouth;51;51;51;51;1;102
False;MoveWest;MoveNorthEast;MoveNorth;MoveNorthEast;51;51;51;51;1;103
False;MoveWest;MoveNorthEast;MoveNorth;MoveNorthEast;52;52;52;52;1;104
False;MoveWest;MoveEast;MoveNorthWest;MoveSouth;52;52;52;52;1;105
False;MoveWest;MoveEast;MoveNorthWest;MoveSouth;53;53;53;53;1;106
False;MoveWest;MoveNorthEast;MoveWest;MoveSouthWest;53;53;53;53;1;107
False;MoveWest;MoveNorthEast;MoveWest;MoveSouthWest;54;54;54;54;1;108
False;MoveWest;MoveEast;MoveWest;MoveSouthWest;54;54;54;54;1;109
False;MoveWest;MoveEast;MoveWest;MoveSouthWest;55;55;55;55;1;110
False;MoveWest;OpenDoorAction;MoveWest;MoveWest;55;55;55;55;1;111
False;MoveWest;OpenDoorAction;MoveWest;MoveWest;56;56;56;56;1;112
False;MoveWest;MoveNorth;MoveWest;MoveWest;56;56;56;56;1;113
False;MoveWest;MoveNorth;MoveWest;MoveWest;57;57;57;57;1;114
False;MoveNorthWest;MoveNorthWest;MoveWest;MoveWest;57;57;57;57;1;115
False;MoveNorthWest;MoveNorthWest;MoveWest;MoveWest;58;58;58;58;1;116
False;MoveWest;MoveNorthWest;MoveWest;MoveWest;58;58;58;58;1;117
False;MoveWest;MoveNorthWest;MoveWest;MoveWest;59;59;59;59;1;118
False;OpenDoorAction;MoveSouth;MoveNorthWest;MoveWest;59;59;59;59;1;119
False;OpenDoorAction;MoveSouth;MoveNorthWest;MoveWest;60;60;60;60;1;120
False;MoveNorth;MoveNorthEast;MoveWest;MoveWest;60;60;60;60;1;121
False;MoveNorth;MoveNorthEast;MoveWest;MoveWest;61;61;61;61;1;122
False;MoveNorthWest;MoveSouth;OpenDoorAction;MoveWest;61;61;61;61;1;123
False;MoveNorthWest;MoveSouth;OpenDoorAction;MoveWest;62;62;62;62;1;124
False;MoveNorthWest;MoveNorthEast;MoveNorth;MoveWest;62;62;62;62;1;125
False;MoveNorthWest;MoveNorthEast;MoveNorth;MoveWest;63;63;63;63;1;126
False;MoveSouth;GrabObject;MoveNorthWest;MoveWest;63;63;63;63;1;127
False;MoveSouth;GrabObject;MoveNorthWest;MoveWest;64;64;64;64;1;128
False;MoveNorthEast;MoveSouth;MoveNorthWest;MoveWest;64;64;64;64;1;129
False;MoveNorthEast;MoveSouth;MoveNorthWest;MoveWest;65;65;65;65;1;130
False;MoveSouth;MoveSouth;GrabObject;MoveWest;65;65;65;65;1;131
False;MoveSouth;MoveSouth;GrabObject;MoveWest;66;66;66;66;1;132
False;MoveNorthEast;MoveSouthWest;MoveSouthEast;OpenDoorAction;66;66;66;66;1;133
False;MoveNorthEast;MoveSouthWest;MoveSouthEast;OpenDoorAction;67;67;67;67;1;134
False;MoveSouth;MoveWest;MoveSouthEast;MoveNorth;67;67;67;67;1;135
False;MoveSouth;MoveWest;MoveSouthEast;MoveNorth;68;68;68;68;1;136
False;MoveNorthEast;MoveSouthWest;MoveSouthWest;MoveNorthWest;68;68;68;68;1;137
False;MoveNorthEast;MoveSouthWest;MoveSouthWest;MoveNorthWest;69;69;69;69;1;138
False;MoveSouth;MoveWest;MoveWest;MoveNorthWest;69;69;69;69;1;139
False;MoveSouth;MoveWest;MoveWest;MoveNorthWest;70;70;70;70;1;140
False;MoveSouthWest;MoveWest;MoveWest;GrabObject;70;70;70;70;1;141
False;MoveSouthWest;MoveWest;MoveWest;GrabObject;71;71;71;71;1;142
False;MoveSouthEast;MoveSouthWest;MoveWest;MoveSouthEast;71;71;71;71;1;143
False;MoveSouthEast;MoveSouthWest;MoveWest;MoveSouthEast;72;72;72;72;1;144
False;MoveEast;DropObject;MoveWest;MoveSouthEast;72;72;72;72;1;145
False;MoveEast;DropObject;MoveWest;MoveSouthEast;73;73;73;73;1;146
False;MoveEast;MoveEast;MoveWest;MoveSouthWest;73;73;73;73;1;147
False;MoveEast;MoveEast;MoveWest;MoveSouthWest;74;74;74;74;1;148
False;MoveEast;MoveNorthEast;MoveWest;MoveSouthWest;74;74;74;74;1;149
False;MoveEast;MoveNorthEast;MoveWest;MoveSouthWest;75;75;75;75;1;150
False;MoveEast;MoveEast;MoveWest;MoveWest;75;75;75;75;1;151
False;MoveEast;MoveEast;MoveWest;MoveWest;76;76;76;76;1;152
False;MoveEast;GrabObject;MoveWest;MoveSouthWest;76;76;76;76;1;153
False;MoveEast;GrabObject;MoveWest;MoveSouthWest;77;77;77;77;1;154
False;MoveEast;MoveWest;MoveNorthWest;MoveSouth;77;77;77;77;1;155
False;MoveEast;MoveWest;MoveNorthWest;MoveSouth;78;78;78;78;1;156
False;MoveEast;MoveWest;MoveNorth;MoveSouth;78;78;78;78;1;157
False;MoveEast;MoveWest;MoveNorth;MoveSouth;79;79;79;79;1;158
False;MoveEast;MoveWest;MoveNorth;MoveSouth;79;79;79;79;1;159
False;MoveEast;MoveWest;MoveNorth;MoveSouth;80;80;80;80;1;160
False;MoveEast;DropObject;MoveNorth;MoveSouth;80;80;80;80;1;161
True;MoveEast;DropObject;MoveNorth;MoveSouth;81;81;81;81;1;162
