done;baseagent0_acts;baseagent1_acts;liaragent_acts;baseagent0_mssg;baseagent1_mssg;liaragent_mssg;world_nr;tick_nr
False;MoveNorthEast;MoveWest;MoveNorth;54;54;54;1;109
False;MoveNorthEast;MoveWest;MoveNorth;55;55;55;1;110
False;MoveNorth;MoveWest;MoveNorth;55;55;55;1;111
False;MoveNorth;MoveWest;MoveNorth;56;56;56;1;112
False;MoveNorth;MoveWest;MoveNorth;56;56;56;1;113
False;MoveNorth;MoveWest;MoveNorth;57;57;57;1;114
False;MoveNorth;MoveWest;MoveNorthWest;57;57;57;1;115
False;MoveNorth;MoveWest;MoveNorthWest;58;58;58;1;116
False;MoveNorthWest;MoveWest;MoveNorthWest;58;58;58;1;117
False;MoveNorthWest;MoveWest;MoveNorthWest;59;59;59;1;118
False;MoveNorthWest;MoveWest;MoveWest;59;59;59;1;119
False;MoveNorthWest;MoveWest;MoveWest;60;60;60;1;120
False;MoveWest;MoveWest;OpenDoorAction;60;60;60;1;121
False;MoveWest;MoveWest;OpenDoorAction;61;61;61;1;122
False;OpenDoorAction;MoveWest;MoveNorth;61;61;61;1;123
False;OpenDoorAction;MoveWest;MoveNorth;62;62;62;1;124
False;MoveNorth;MoveNorthWest;GrabObject;62;62;62;1;125
False;MoveNorth;MoveNorthWest;GrabObject;63;63;63;1;126
False;MoveNorthWest;MoveNorth;MoveSouthEast;63;63;63;1;127
False;MoveNorthWest;MoveNorth;MoveSouthEast;64;64;64;1;128
False;MoveNorthWest;MoveNorth;MoveSouthEast;64;64;64;1;129
False;MoveNorthWest;MoveNorth;MoveSouthEast;65;65;65;1;130
False;MoveSouth;MoveNorth;MoveSouthEast;65;65;65;1;131
False;MoveSouth;MoveNorth;MoveSouthEast;66;66;66;1;132
False;MoveNorthEast;MoveNorthEast;MoveSouth;66;66;66;1;133
False;MoveNorthEast;MoveNorthEast;MoveSouth;67;67;67;1;134
False;MoveSouth;MoveEast;MoveSouth;67;67;67;1;135
False;MoveSouth;MoveEast;MoveSouth;68;68;68;1;136
False;MoveNorthEast;MoveNorthEast;MoveSouth;68;68;68;1;137
False;MoveNorthEast;MoveNorthEast;MoveSouth;69;69;69;1;138
False;MoveSouth;MoveEast;MoveSouthWest;69;69;69;1;139
False;MoveSouth;MoveEast;MoveSouthWest;70;70;70;1;140
False;MoveNorthEast;OpenDoorAction;MoveWest;70;70;70;1;141
False;MoveNorthEast;OpenDoorAction;MoveWest;71;71;71;1;142
False;MoveSouth;MoveNorth;MoveWest;71;71;71;1;143
False;MoveSouth;MoveNorth;MoveWest;72;72;72;1;144
False;MoveSouthWest;MoveNorthWest;MoveWest;72;72;72;1;145
False;MoveSouthWest;MoveNorthWest;MoveWest;73;73;73;1;146
False;MoveSouthEast;GrabObject;MoveWest;73;73;73;1;147
False;MoveSouthEast;GrabObject;MoveWest;74;74;74;1;148
False;MoveEast;MoveSouthEast;MoveSouthWest;74;74;74;1;149
False;MoveEast;MoveSouthEast;MoveSouthWest;75;75;75;1;150
False;MoveNorthEast;MoveSouthWest;DropObject;75;75;75;1;151
False;MoveNorthEast;MoveSouthWest;DropObject;76;76;76;1;152
