done;liaragent_acts;liaragent1_acts;strongagent0_acts;strongagent1_acts;liaragent_mssg;liaragent1_mssg;strongagent0_mssg;strongagent1_mssg;world_nr;tick_nr
False;MoveSouth;MoveWest;MoveEast;MoveEast;24;24;24;24;1;48
False;MoveSouth;MoveSouthWest;MoveEast;MoveEast;24;24;24;24;1;49
False;MoveSouth;MoveSouthWest;MoveEast;MoveEast;25;25;25;25;1;50
False;MoveSouth;MoveSouth;MoveEast;MoveEast;25;25;25;25;1;51
False;MoveSouth;MoveSouth;MoveEast;MoveEast;26;26;26;26;1;52
False;MoveSouth;MoveSouth;MoveEast;MoveEast;26;26;26;26;1;53
False;MoveSouth;MoveSouth;MoveEast;MoveEast;27;27;27;27;1;54
False;MoveSouth;MoveSouth;MoveEast;MoveEast;27;27;27;27;1;55
False;MoveSouth;MoveSouth;MoveEast;MoveEast;28;28;28;28;1;56
False;MoveSouth;MoveSouthEast;MoveEast;MoveEast;28;28;28;28;1;57
False;MoveSouth;MoveSouthEast;MoveEast;MoveEast;29;29;29;29;1;58
False;MoveSouth;MoveEast;MoveEast;MoveEast;29;29;29;29;1;59
False;MoveSouth;MoveEast;MoveEast;MoveEast;30;30;30;30;1;60
False;MoveSouthEast;MoveEast;MoveEast;MoveEast;30;30;30;30;1;61
False;MoveSouthEast;MoveEast;MoveEast;MoveEast;31;31;31;31;1;62
False;MoveEast;MoveEast;MoveEast;MoveEast;31;31;31;31;1;63
False;MoveEast;MoveEast;MoveEast;MoveEast;32;32;32;32;1;64
False;MoveEast;MoveEast;MoveEast;MoveEast;32;32;32;32;1;65
False;MoveEast;MoveEast;MoveEast;MoveEast;33;33;33;33;1;66
False;MoveEast;MoveEast;MoveEast;MoveEast;33;33;33;33;1;67
False;MoveEast;MoveEast;MoveEast;MoveEast;34;34;34;34;1;68
False;MoveSouthEast;MoveEast;OpenDoorAction;OpenDoorAction;34;34;34;34;1;69
False;MoveSouthEast;MoveEast;OpenDoorAction;OpenDoorAction;35;35;35;35;1;70
False;MoveEast;MoveEast;MoveNorth;MoveNorth;35;35;35;35;1;71
False;MoveEast;MoveEast;MoveNorth;MoveNorth;36;36;36;36;1;72
False;MoveSouthEast;MoveEast;MoveNorthWest;MoveNorthWest;36;36;36;36;1;73
False;MoveSouthEast;MoveEast;MoveNorthWest;MoveNorthWest;37;37;37;37;1;74
False;MoveEast;MoveSouthEast;MoveNorthWest;MoveNorthWest;37;37;37;37;1;75
False;MoveEast;MoveSouthEast;MoveNorthWest;MoveNorthWest;38;38;38;38;1;76
False;MoveEast;MoveEast;MoveSouth;MoveSouth;38;38;38;38;1;77
False;MoveEast;MoveEast;MoveSouth;MoveSouth;39;39;39;39;1;78
False;MoveSouthEast;MoveEast;MoveNorthEast;MoveNorthEast;39;39;39;39;1;79
False;MoveSouthEast;MoveEast;MoveNorthEast;MoveNorthEast;40;40;40;40;1;80
False;DropObject;MoveSouthEast;MoveSouth;MoveSouth;40;40;40;40;1;81
False;DropObject;MoveSouthEast;MoveSouth;MoveSouth;41;41;41;41;1;82
False;MoveNorthEast;DropObject;MoveNorthEast;MoveNorthEast;41;41;41;41;1;83
False;MoveNorthEast;DropObject;MoveNorthEast;MoveNorthEast;42;42;42;42;1;84
False;MoveNorthEast;MoveWest;GrabObject;GrabObject;42;42;42;42;1;85
False;MoveNorthEast;MoveWest;GrabObject;GrabObject;43;43;43;43;1;86
False;MoveNorthEast;MoveWest;MoveSouth;MoveSouth;43;43;43;43;1;87
False;MoveNorthEast;MoveWest;MoveSouth;MoveSouth;44;44;44;44;1;88
False;MoveEast;MoveWest;MoveSouth;MoveSouth;44;44;44;44;1;89
False;MoveEast;MoveWest;MoveSouth;MoveSouth;45;45;45;45;1;90
False;MoveEast;MoveWest;MoveSouthWest;MoveSouthWest;45;45;45;45;1;91
False;MoveEast;MoveWest;MoveSouthWest;MoveSouthWest;46;46;46;46;1;92
False;MoveEast;MoveWest;MoveWest;MoveWest;46;46;46;46;1;93
False;MoveEast;MoveWest;MoveWest;MoveWest;47;47;47;47;1;94
False;MoveEast;MoveNorthWest;MoveWest;MoveWest;47;47;47;47;1;95
False;MoveEast;MoveNorthWest;MoveWest;MoveWest;48;48;48;48;1;96
False;MoveEast;MoveWest;MoveWest;MoveWest;48;48;48;48;1;97
False;MoveEast;MoveWest;MoveWest;MoveWest;49;49;49;49;1;98
False;MoveNorthEast;MoveNorthWest;MoveWest;MoveWest;49;49;49;49;1;99
False;MoveNorthEast;MoveNorthWest;MoveWest;MoveWest;50;50;50;50;1;100
False;MoveNorth;MoveWest;MoveWest;MoveWest;50;50;50;50;1;101
False;MoveNorth;MoveWest;MoveWest;MoveWest;51;51;51;51;1;102
False;MoveNorth;OpenDoorAction;OpenDoorAction;MoveWest;51;51;51;51;1;103
False;MoveNorth;OpenDoorAction;OpenDoorAction;MoveWest;52;52;52;52;1;104
False;MoveNorth;MoveNorth;MoveNorth;MoveWest;52;52;52;52;1;105
False;MoveNorth;MoveNorth;MoveNorth;MoveWest;53;53;53;53;1;106
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveWest;53;53;53;53;1;107
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveWest;54;54;54;54;1;108
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveWest;54;54;54;54;1;109
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveWest;55;55;55;55;1;110
False;MoveWest;MoveSouth;MoveSouth;MoveWest;55;55;55;55;1;111
False;MoveWest;MoveSouth;MoveSouth;MoveWest;56;56;56;56;1;112
False;OpenDoorAction;MoveNorthEast;MoveNorthEast;MoveWest;56;56;56;56;1;113
False;OpenDoorAction;MoveNorthEast;MoveNorthEast;MoveWest;57;57;57;57;1;114
False;MoveNorth;MoveSouth;MoveSouth;OpenDoorAction;57;57;57;57;1;115
False;MoveNorth;MoveSouth;MoveSouth;OpenDoorAction;58;58;58;58;1;116
False;GrabObject;MoveNorthEast;MoveNorthEast;MoveNorth;58;58;58;58;1;117
False;GrabObject;MoveNorthEast;MoveNorthEast;MoveNorth;59;59;59;59;1;118
False;MoveSouthEast;MoveSouth;MoveSouth;MoveNorthWest;59;59;59;59;1;119
False;MoveSouthEast;MoveSouth;MoveSouth;MoveNorthWest;60;60;60;60;1;120
False;MoveSouthEast;MoveNorthEast;MoveNorthEast;MoveNorthWest;60;60;60;60;1;121
False;MoveSouthEast;MoveNorthEast;MoveNorthEast;MoveNorthWest;61;61;61;61;1;122
False;MoveSouthEast;MoveSouth;MoveSouth;MoveSouth;61;61;61;61;1;123
False;MoveSouthEast;MoveSouth;MoveSouth;MoveSouth;62;62;62;62;1;124
False;MoveSouth;MoveSouthWest;MoveSouthWest;MoveNorthEast;62;62;62;62;1;125
False;MoveSouth;MoveSouthWest;MoveSouthWest;MoveNorthEast;63;63;63;63;1;126
False;MoveSouth;MoveSouthWest;MoveSouthEast;MoveSouth;63;63;63;63;1;127
False;MoveSouth;MoveSouthWest;MoveSouthEast;MoveSouth;64;64;64;64;1;128
False;MoveSouth;MoveWest;MoveEast;MoveNorthEast;64;64;64;64;1;129
False;MoveSouth;MoveWest;MoveEast;MoveNorthEast;65;65;65;65;1;130
False;MoveSouthWest;MoveWest;MoveEast;MoveSouth;65;65;65;65;1;131
False;MoveSouthWest;MoveWest;MoveEast;MoveSouth;66;66;66;66;1;132
False;MoveWest;MoveNorthWest;MoveEast;MoveNorthEast;66;66;66;66;1;133
False;MoveWest;MoveNorthWest;MoveEast;MoveNorthEast;67;67;67;67;1;134
False;MoveWest;MoveNorth;MoveEast;MoveSouth;67;67;67;67;1;135
False;MoveWest;MoveNorth;MoveEast;MoveSouth;68;68;68;68;1;136
False;MoveWest;MoveNorth;MoveEast;MoveSouthWest;68;68;68;68;1;137
False;MoveWest;MoveNorth;MoveEast;MoveSouthWest;69;69;69;69;1;138
False;MoveWest;MoveNorth;MoveEast;MoveSouthWest;69;69;69;69;1;139
False;MoveWest;MoveNorth;MoveEast;MoveSouthWest;70;70;70;70;1;140
False;MoveSouthWest;MoveNorth;MoveEast;MoveWest;70;70;70;70;1;141
False;MoveSouthWest;MoveNorth;MoveEast;MoveWest;71;71;71;71;1;142
False;DropObject;MoveNorth;MoveNorthEast;MoveWest;71;71;71;71;1;143
False;DropObject;MoveNorth;MoveNorthEast;MoveWest;72;72;72;72;1;144
False;MoveSouth;MoveNorth;MoveNorth;MoveNorthWest;72;72;72;72;1;145
False;MoveSouth;MoveNorth;MoveNorth;MoveNorthWest;73;73;73;73;1;146
False;GrabObject;MoveNorth;MoveNorth;MoveNorth;73;73;73;73;1;147
False;GrabObject;MoveNorth;MoveNorth;MoveNorth;74;74;74;74;1;148
False;MoveWest;MoveNorth;MoveNorth;MoveNorth;74;74;74;74;1;149
False;MoveWest;MoveNorth;MoveNorth;MoveNorth;75;75;75;75;1;150
False;MoveWest;MoveNorth;MoveNorth;MoveNorth;75;75;75;75;1;151
False;MoveWest;MoveNorth;MoveNorth;MoveNorth;76;76;76;76;1;152
False;MoveWest;MoveNorthEast;MoveNorth;MoveNorth;76;76;76;76;1;153
False;MoveWest;MoveNorthEast;MoveNorth;MoveNorth;77;77;77;77;1;154
False;DropObject;MoveEast;MoveNorth;MoveNorth;77;77;77;77;1;155
False;DropObject;MoveEast;MoveNorth;MoveNorth;78;78;78;78;1;156
False;MoveEast;MoveEast;MoveNorth;MoveNorth;78;78;78;78;1;157
False;MoveEast;MoveEast;MoveNorth;MoveNorth;79;79;79;79;1;158
False;MoveNorthEast;MoveEast;MoveNorth;MoveNorth;79;79;79;79;1;159
False;MoveNorthEast;MoveEast;MoveNorth;MoveNorth;80;80;80;80;1;160
False;MoveEast;MoveEast;MoveNorth;MoveNorth;80;80;80;80;1;161
False;MoveEast;MoveEast;MoveNorth;MoveNorth;81;81;81;81;1;162
False;GrabObject;MoveEast;MoveNorthWest;MoveNorth;81;81;81;81;1;163
False;GrabObject;MoveEast;MoveNorthWest;MoveNorth;82;82;82;82;1;164
False;MoveWest;MoveEast;MoveWest;MoveNorthEast;82;82;82;82;1;165
False;MoveWest;MoveEast;MoveWest;MoveNorthEast;83;83;83;83;1;166
False;MoveWest;MoveEast;MoveWest;MoveEast;83;83;83;83;1;167
False;MoveWest;MoveEast;MoveWest;MoveEast;84;84;84;84;1;168
False;MoveWest;MoveNorthEast;MoveWest;MoveEast;84;84;84;84;1;169
False;MoveWest;MoveNorthEast;MoveWest;MoveEast;85;85;85;85;1;170
False;DropObject;MoveEast;MoveWest;MoveEast;85;85;85;85;1;171
True;DropObject;MoveEast;MoveWest;MoveEast;86;86;86;86;1;172
