done;strongagent0_acts;strongagent1_acts;strongagent2_acts;strongagent3_acts;strongagent4_acts;strongagent5_acts;strongagent0_mssg;strongagent1_mssg;strongagent2_mssg;strongagent3_mssg;strongagent4_mssg;strongagent5_mssg;world_nr;tick_nr
False;MoveSouth;MoveEast;MoveSouth;MoveEast;MoveEast;MoveSouth;4;1;5;5;5;1;1;56
False;MoveSouth;OpenDoorAction;MoveSouthEast;MoveEast;MoveEast;MoveSouth;4;1;5;5;5;1;1;57
False;MoveSouth;OpenDoorAction;MoveSouthEast;MoveEast;MoveEast;MoveSouth;4;2;5;5;5;1;1;58
False;MoveSouth;MoveNorth;MoveEast;MoveEast;MoveEast;MoveSouth;4;2;5;5;5;1;1;59
False;MoveSouth;MoveNorth;MoveEast;MoveEast;MoveEast;MoveSouth;4;3;5;5;5;1;1;60
False;MoveSouthEast;MoveNorthWest;MoveEast;MoveEast;MoveEast;MoveSouthWest;4;3;5;5;5;1;1;61
False;MoveSouthEast;MoveNorthWest;MoveEast;MoveEast;MoveEast;MoveSouthWest;4;3;5;5;5;1;1;62
False;MoveEast;MoveNorthWest;MoveEast;MoveEast;MoveEast;MoveWest;4;3;5;5;5;1;1;63
False;MoveEast;MoveNorthWest;MoveEast;MoveEast;MoveEast;MoveWest;4;3;5;5;5;1;1;64
False;MoveEast;MoveSouth;MoveEast;MoveEast;MoveEast;MoveWest;4;3;5;5;5;1;1;65
False;MoveEast;MoveSouth;MoveEast;MoveEast;MoveEast;MoveWest;4;3;5;5;5;1;1;66
False;MoveEast;MoveNorthEast;MoveEast;MoveEast;MoveSouthEast;OpenDoorAction;4;3;5;5;5;1;1;67
False;MoveEast;MoveNorthEast;MoveEast;MoveEast;MoveSouthEast;OpenDoorAction;4;3;5;5;5;2;1;68
False;MoveSouthEast;MoveSouth;MoveEast;MoveEast;MoveSouth;MoveNorth;4;3;5;5;5;2;1;69
False;MoveSouthEast;MoveSouth;MoveEast;MoveEast;MoveSouth;MoveNorth;4;3;5;5;5;3;1;70
False;MoveEast;MoveNorthEast;MoveEast;MoveNorthEast;MoveSouth;MoveNorthWest;4;3;5;5;5;3;1;71
False;MoveEast;MoveNorthEast;MoveEast;MoveNorthEast;MoveSouth;MoveNorthWest;4;3;5;5;5;3;1;72
False;MoveSouthEast;MoveSouth;MoveEast;MoveNorth;MoveSouth;MoveNorthWest;4;3;5;5;5;3;1;73
False;MoveSouthEast;MoveSouth;MoveEast;MoveNorth;MoveSouth;MoveNorthWest;4;3;5;5;5;3;1;74
False;MoveEast;MoveNorthEast;MoveEast;MoveNorth;MoveSouthWest;MoveSouth;4;3;5;5;5;3;1;75
False;MoveEast;MoveNorthEast;MoveEast;MoveNorth;MoveSouthWest;MoveSouth;4;3;5;5;5;3;1;76
False;MoveEast;MoveSouth;OpenDoorAction;MoveNorth;MoveWest;MoveNorthEast;4;3;5;5;5;3;1;77
False;MoveEast;MoveSouth;OpenDoorAction;MoveNorth;MoveWest;MoveNorthEast;4;3;6;5;5;3;1;78
False;MoveSouthEast;MoveSouthWest;MoveNorth;MoveNorthWest;MoveWest;MoveSouth;4;3;6;5;5;3;1;79
False;MoveSouthEast;MoveSouthWest;MoveNorth;MoveNorthWest;MoveWest;MoveSouth;4;4;7;5;5;3;1;80
False;DropObject;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveWest;MoveNorthEast;4;4;7;5;5;3;1;81
False;DropObject;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveWest;MoveNorthEast;5;4;7;5;5;3;1;82
False;MoveNorthEast;MoveEast;MoveNorthWest;MoveWest;MoveWest;GrabObject;5;4;7;5;5;3;1;83
False;MoveNorthEast;MoveEast;MoveNorthWest;MoveWest;MoveWest;GrabObject;6;4;7;5;5;4;1;84
False;MoveNorthEast;MoveEast;MoveSouth;OpenDoorAction;MoveWest;MoveSouth;6;4;7;5;5;4;1;85
False;MoveNorthEast;MoveEast;MoveSouth;OpenDoorAction;MoveWest;MoveSouth;6;4;7;6;5;4;1;86
False;MoveNorthEast;MoveEast;MoveNorthEast;MoveNorth;MoveWest;MoveSouth;6;4;7;6;5;4;1;87
False;MoveNorthEast;MoveEast;MoveNorthEast;MoveNorth;MoveWest;MoveSouth;6;4;7;7;5;4;1;88
False;MoveEast;MoveEast;MoveSouth;MoveNorthWest;MoveWest;MoveSouthWest;6;4;7;7;5;4;1;89
False;MoveEast;MoveEast;MoveSouth;MoveNorthWest;MoveWest;MoveSouthWest;6;4;7;7;5;4;1;90
False;MoveEast;MoveEast;MoveNorthEast;GrabObject;MoveWest;MoveWest;6;4;7;7;5;4;1;91
False;MoveEast;MoveEast;MoveNorthEast;GrabObject;MoveWest;MoveWest;6;4;7;8;5;4;1;92
False;MoveEast;MoveEast;MoveSouth;MoveSouthEast;OpenDoorAction;MoveSouthWest;6;4;7;8;5;4;1;93
False;MoveEast;MoveEast;MoveSouth;MoveSouthEast;OpenDoorAction;MoveSouthWest;6;4;7;8;6;4;1;94
False;MoveEast;MoveEast;MoveNorthEast;MoveSouthEast;MoveNorth;MoveWest;6;4;7;8;6;4;1;95
False;MoveEast;MoveEast;MoveNorthEast;MoveSouthEast;MoveNorth;MoveWest;6;4;7;8;7;4;1;96
False;MoveEast;MoveNorthEast;MoveSouth;MoveSouthEast;MoveNorthWest;MoveWest;6;4;7;8;7;4;1;97
False;MoveEast;MoveNorthEast;MoveSouth;MoveSouthEast;MoveNorthWest;MoveWest;6;4;7;8;7;4;1;98
False;MoveNorthEast;MoveNorth;MoveSouthWest;MoveSouthEast;MoveNorthWest;MoveSouthWest;6;4;7;8;7;4;1;99
False;MoveNorthEast;MoveNorth;MoveSouthWest;MoveSouthEast;MoveNorthWest;MoveSouthWest;6;4;8;8;7;4;1;100
False;MoveNorth;MoveNorth;MoveSouthWest;MoveSouth;GrabObject;DropObject;6;4;8;8;7;4;1;101
False;MoveNorth;MoveNorth;MoveSouthWest;MoveSouth;GrabObject;DropObject;6;4;8;8;8;5;1;102
False;MoveNorth;MoveNorth;MoveWest;MoveSouth;MoveSouthEast;MoveWest;6;4;8;8;8;5;1;103
False;MoveNorth;MoveNorth;MoveWest;MoveSouth;MoveSouthEast;MoveWest;6;4;8;8;8;6;1;104
False;MoveNorth;MoveNorthWest;MoveWest;MoveSouth;MoveSouthEast;MoveWest;6;4;8;8;8;6;1;105
False;MoveNorth;MoveNorthWest;MoveWest;MoveSouth;MoveSouthEast;MoveWest;6;4;8;8;8;6;1;106
False;MoveNorthWest;MoveWest;MoveWest;MoveSouth;MoveSouthEast;MoveNorthWest;6;4;8;8;8;6;1;107
False;MoveNorthWest;MoveWest;MoveWest;MoveSouth;MoveSouthEast;MoveNorthWest;6;4;8;8;8;6;1;108
False;MoveNorthWest;MoveWest;MoveWest;MoveSouth;MoveSouthEast;MoveWest;6;4;8;8;8;6;1;109
False;MoveNorthWest;MoveWest;MoveWest;MoveSouth;MoveSouthEast;MoveWest;6;4;8;8;8;6;1;110
False;MoveWest;MoveWest;MoveWest;MoveSouth;MoveEast;MoveNorthWest;6;4;8;8;8;6;1;111
False;MoveWest;MoveWest;MoveWest;MoveSouth;MoveEast;MoveNorthWest;6;4;8;8;8;6;1;112
False;OpenDoorAction;MoveWest;OpenDoorAction;MoveSouth;MoveEast;MoveWest;6;4;8;8;8;6;1;113
False;OpenDoorAction;MoveWest;OpenDoorAction;MoveSouth;MoveEast;MoveWest;7;4;9;8;8;6;1;114
False;MoveNorth;MoveWest;MoveNorth;MoveSouth;MoveEast;OpenDoorAction;7;4;9;8;8;6;1;115
False;MoveNorth;MoveWest;MoveNorth;MoveSouth;MoveEast;OpenDoorAction;8;4;10;8;8;7;1;116
False;GrabObject;MoveWest;MoveNorthWest;MoveSouth;MoveEast;MoveNorth;8;4;10;8;8;7;1;117
False;GrabObject;MoveWest;MoveNorthWest;MoveSouth;MoveEast;MoveNorth;9;4;10;8;8;8;1;118
False;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveSouthWest;MoveEast;MoveNorthWest;9;4;10;8;8;8;1;119
False;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveSouthWest;MoveEast;MoveNorthWest;9;4;10;8;8;8;1;120
False;MoveSouthEast;MoveWest;MoveSouth;MoveSouthWest;MoveEast;MoveNorthWest;9;4;10;8;8;8;1;121
False;MoveSouthEast;MoveWest;MoveSouth;MoveSouthWest;MoveEast;MoveNorthWest;9;4;10;8;8;8;1;122
False;MoveSouthEast;OpenDoorAction;MoveNorthEast;MoveSouthWest;MoveSouthEast;MoveSouth;9;4;10;8;8;8;1;123
False;MoveSouthEast;OpenDoorAction;MoveNorthEast;MoveSouthWest;MoveSouthEast;MoveSouth;9;5;10;8;8;8;1;124
False;MoveSouth;MoveNorth;MoveSouth;MoveWest;MoveSouth;MoveNorthEast;9;5;10;8;8;8;1;125
False;MoveSouth;MoveNorth;MoveSouth;MoveWest;MoveSouth;MoveNorthEast;9;6;10;8;8;8;1;126
False;MoveSouth;MoveNorthWest;MoveNorthEast;MoveWest;MoveSouth;MoveSouth;9;6;10;8;8;8;1;127
False;MoveSouth;MoveNorthWest;MoveNorthEast;MoveWest;MoveSouth;MoveSouth;9;6;10;8;8;8;1;128
False;MoveSouth;MoveNorthWest;MoveSouth;MoveSouthWest;MoveSouth;MoveNorthEast;9;6;10;8;8;8;1;129
False;MoveSouth;MoveNorthWest;MoveSouth;MoveSouthWest;MoveSouth;MoveNorthEast;9;6;10;8;8;8;1;130
