done;strongagent_acts;strongagent1_acts;blindagent_acts;secondblind_acts;thirdblind_acts;fourthblind_acts;strongagent_mssg;strongagent1_mssg;blindagent_mssg;secondblind_mssg;thirdblind_mssg;fourthblind_mssg;world_nr;tick_nr
False;MoveSouthEast;MoveEast;MoveNorth;MoveEast;MoveNorth;MoveSouth;4;1;2;1;2;4;1;47
False;MoveSouthEast;MoveEast;MoveNorth;MoveEast;MoveNorth;MoveSouth;5;1;3;1;3;4;1;48
False;MoveSouth;MoveEast;MoveNorthWest;MoveEast;MoveNorthWest;MoveSouth;5;1;3;1;3;4;1;49
False;MoveSouth;MoveEast;MoveNorthWest;MoveEast;MoveNorthWest;MoveSouth;5;1;3;1;3;4;1;50
False;MoveSouthEast;MoveEast;MoveNorthWest;MoveEast;MoveNorthWest;MoveSouth;5;1;3;1;3;4;1;51
False;MoveSouthEast;MoveEast;MoveNorthWest;MoveEast;MoveNorthWest;MoveSouth;5;1;3;1;3;4;1;52
False;MoveSouthEast;MoveEast;GrabObject;MoveEast;MoveSouth;MoveSouth;5;1;3;1;3;4;1;53
False;MoveSouthEast;MoveEast;GrabObject;MoveEast;MoveSouth;MoveSouth;5;1;4;1;3;4;1;54
False;MoveEast;MoveEast;MoveSouthEast;MoveEast;MoveNorthEast;MoveSouth;5;1;4;1;3;4;1;55
False;MoveEast;MoveEast;MoveSouthEast;MoveEast;MoveNorthEast;MoveSouth;5;1;4;1;3;4;1;56
False;MoveEast;MoveEast;MoveSouthEast;MoveEast;MoveSouth;MoveSouth;5;1;4;1;3;4;1;57
False;MoveEast;MoveEast;MoveSouthEast;MoveEast;MoveSouth;MoveSouth;5;1;4;1;3;4;1;58
False;MoveEast;MoveEast;MoveSouthEast;MoveEast;MoveNorthEast;MoveSouthEast;5;1;4;1;3;4;1;59
False;MoveEast;MoveEast;MoveSouthEast;MoveEast;MoveNorthEast;MoveSouthEast;5;1;4;1;3;4;1;60
False;MoveEast;MoveEast;MoveSouthEast;MoveEast;MoveSouth;MoveEast;5;1;4;1;3;4;1;61
False;MoveEast;MoveEast;MoveSouthEast;MoveEast;MoveSouth;MoveEast;5;1;4;1;3;4;1;62
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveNorthEast;MoveEast;5;1;4;1;3;4;1;63
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveNorthEast;MoveEast;5;1;4;1;3;4;1;64
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouth;MoveEast;5;1;4;1;3;4;1;65
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouth;MoveEast;5;1;4;1;3;4;1;66
False;MoveSouthEast;MoveEast;MoveEast;MoveEast;MoveSouthWest;MoveEast;5;1;4;1;3;4;1;67
False;MoveSouthEast;MoveEast;MoveEast;MoveEast;MoveSouthWest;MoveEast;5;1;4;1;4;4;1;68
False;MoveSouth;OpenDoorAction;MoveEast;OpenDoorAction;MoveSouthWest;MoveEast;5;1;4;1;4;4;1;69
False;MoveSouth;OpenDoorAction;MoveEast;OpenDoorAction;MoveSouthWest;MoveEast;5;2;4;2;4;4;1;70
False;MoveSouth;MoveNorth;MoveEast;MoveNorth;MoveWest;MoveEast;5;2;4;2;4;4;1;71
False;MoveSouth;MoveNorth;MoveEast;MoveNorth;MoveWest;MoveEast;5;3;4;3;4;4;1;72
False;MoveSouth;MoveNorthWest;MoveEast;MoveNorthWest;MoveWest;MoveSouthEast;5;3;4;3;4;4;1;73
False;MoveSouth;MoveNorthWest;MoveEast;MoveNorthWest;MoveWest;MoveSouthEast;5;3;4;3;4;4;1;74
False;MoveSouth;MoveNorthWest;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveEast;5;3;4;3;4;4;1;75
False;MoveSouth;MoveNorthWest;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveEast;5;3;4;3;4;4;1;76
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;MoveNorth;MoveSouthEast;5;3;4;3;4;4;1;77
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;MoveNorth;MoveSouthEast;5;3;4;3;4;4;1;78
False;MoveSouth;MoveNorthEast;MoveSouth;MoveNorthEast;MoveNorth;MoveEast;5;3;4;3;4;4;1;79
False;MoveSouth;MoveNorthEast;MoveSouth;MoveNorthEast;MoveNorth;MoveEast;5;3;4;3;4;4;1;80
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;MoveNorth;MoveEast;5;3;4;3;4;4;1;81
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;MoveNorth;MoveEast;5;3;4;3;4;4;1;82
False;MoveSouth;MoveNorthEast;MoveSouthWest;MoveNorthEast;MoveNorthEast;MoveSouthEast;5;3;4;3;4;4;1;83
False;MoveSouth;MoveNorthEast;MoveSouthWest;MoveNorthEast;MoveNorthEast;MoveSouthEast;5;3;4;3;4;4;1;84
False;MoveSouth;GrabObject;MoveSouthWest;MoveSouth;MoveEast;DropObject;5;3;4;3;4;4;1;85
False;MoveSouth;GrabObject;MoveSouthWest;MoveSouth;MoveEast;DropObject;5;4;4;3;4;5;1;86
False;MoveSouthWest;MoveSouth;MoveSouthWest;MoveNorthEast;MoveNorthEast;MoveNorthWest;5;4;4;3;4;5;1;87
False;MoveSouthWest;MoveSouth;MoveSouthWest;MoveNorthEast;MoveNorthEast;MoveNorthWest;5;5;4;3;4;6;1;88
False;MoveWest;MoveSouth;MoveWest;MoveSouth;MoveEast;MoveNorthWest;5;5;4;3;4;6;1;89
False;MoveWest;MoveSouth;MoveWest;MoveSouth;MoveEast;MoveNorthWest;5;5;4;3;4;6;1;90
False;MoveWest;MoveSouthEast;MoveWest;MoveSouthWest;OpenDoorAction;MoveNorthWest;5;5;4;3;4;6;1;91
False;MoveWest;MoveSouthEast;MoveWest;MoveSouthWest;OpenDoorAction;MoveNorthWest;5;5;4;4;5;6;1;92
False;OpenDoorAction;MoveEast;MoveSouthWest;MoveSouthEast;MoveNorth;MoveWest;5;5;4;4;5;6;1;93
False;OpenDoorAction;MoveEast;MoveSouthWest;MoveSouthEast;MoveNorth;MoveWest;6;5;4;4;6;6;1;94
False;MoveNorth;MoveNorthEast;DropObject;MoveEast;MoveNorthWest;MoveWest;6;5;4;4;6;6;1;95
False;MoveNorth;MoveNorthEast;DropObject;MoveEast;MoveNorthWest;MoveWest;7;5;5;4;6;6;1;96
False;MoveNorthWest;MoveNorth;MoveNorthEast;MoveNorthEast;MoveNorthWest;MoveWest;7;5;5;4;6;6;1;97
False;MoveNorthWest;MoveNorth;MoveNorthEast;MoveNorthEast;MoveNorthWest;MoveWest;7;5;6;4;6;6;1;98
False;MoveNorthWest;MoveNorth;MoveNorthEast;MoveNorth;MoveSouth;MoveWest;7;5;6;4;6;6;1;99
False;MoveNorthWest;MoveNorth;MoveNorthEast;MoveNorth;MoveSouth;MoveWest;7;5;6;4;6;6;1;100
False;MoveSouth;MoveNorth;MoveNorthEast;MoveNorth;MoveNorthEast;MoveWest;7;5;6;4;6;6;1;101
False;MoveSouth;MoveNorth;MoveNorthEast;MoveNorth;MoveNorthEast;MoveWest;7;5;6;4;6;6;1;102
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorth;MoveSouth;MoveWest;7;5;6;4;6;6;1;103
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorth;MoveSouth;MoveWest;7;5;6;4;6;6;1;104
False;MoveSouth;MoveNorth;MoveEast;MoveNorth;MoveNorthEast;MoveWest;7;5;6;4;6;6;1;105
False;MoveSouth;MoveNorth;MoveEast;MoveNorth;MoveNorthEast;MoveWest;7;5;6;4;6;6;1;106
False;MoveNorthEast;MoveNorth;MoveNorthEast;MoveNorth;MoveSouth;MoveWest;7;5;6;4;6;6;1;107
False;MoveNorthEast;MoveNorth;MoveNorthEast;MoveNorth;MoveSouth;MoveWest;7;5;6;4;6;6;1;108
False;MoveSouth;MoveNorth;MoveNorth;MoveNorth;MoveNorthEast;MoveWest;7;5;6;4;6;6;1;109
False;MoveSouth;MoveNorth;MoveNorth;MoveNorth;MoveNorthEast;MoveWest;7;5;6;4;6;6;1;110
False;MoveNorthEast;MoveNorth;MoveNorth;MoveNorth;MoveSouth;MoveNorthWest;7;5;6;4;6;6;1;111
False;MoveNorthEast;MoveNorth;MoveNorth;MoveNorth;MoveSouth;MoveNorthWest;7;5;6;4;6;6;1;112
False;MoveSouth;MoveNorth;MoveNorth;MoveNorth;MoveSouthWest;MoveNorth;7;5;6;4;6;6;1;113
False;MoveSouth;MoveNorth;MoveNorth;MoveNorth;MoveSouthWest;MoveNorth;7;5;6;4;7;6;1;114
False;MoveSouthWest;MoveNorthWest;MoveNorth;MoveNorth;MoveSouthEast;MoveNorth;7;5;6;4;7;6;1;115
False;MoveSouthWest;MoveNorthWest;MoveNorth;MoveNorth;MoveSouthEast;MoveNorth;8;5;6;4;7;6;1;116
False;MoveSouthWest;MoveNorthWest;MoveNorth;MoveNorthWest;MoveEast;MoveNorth;8;5;6;4;7;6;1;117
False;MoveSouthWest;MoveNorthWest;MoveNorth;MoveNorthWest;MoveEast;MoveNorth;8;5;6;4;7;6;1;118
False;MoveWest;MoveWest;MoveNorth;MoveNorthWest;MoveEast;MoveNorthEast;8;5;6;4;7;6;1;119
False;MoveWest;MoveWest;MoveNorth;MoveNorthWest;MoveEast;MoveNorthEast;8;5;6;4;7;6;1;120
False;MoveWest;OpenDoorAction;MoveNorth;MoveWest;MoveEast;MoveEast;8;5;6;4;7;6;1;121
False;MoveWest;OpenDoorAction;MoveNorth;MoveWest;MoveEast;MoveEast;8;6;6;4;7;6;1;122
False;MoveWest;MoveNorth;MoveNorth;OpenDoorAction;MoveEast;MoveNorthEast;8;6;6;4;7;6;1;123
False;MoveWest;MoveNorth;MoveNorth;OpenDoorAction;MoveEast;MoveNorthEast;8;7;6;5;7;6;1;124
False;MoveWest;MoveNorthWest;MoveNorth;MoveNorth;MoveEast;MoveEast;8;7;6;5;7;6;1;125
False;MoveWest;MoveNorthWest;MoveNorth;MoveNorth;MoveEast;MoveEast;8;7;6;6;7;6;1;126
False;MoveWest;GrabObject;MoveNorthWest;MoveNorthWest;MoveEast;OpenDoorAction;8;7;6;6;7;6;1;127
False;MoveWest;GrabObject;MoveNorthWest;MoveNorthWest;MoveEast;OpenDoorAction;8;8;6;6;7;7;1;128
False;OpenDoorAction;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveEast;MoveNorth;8;8;6;6;7;7;1;129
False;OpenDoorAction;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveEast;MoveNorth;9;8;6;6;7;8;1;130
False;MoveNorth;MoveSouthEast;MoveWest;MoveSouth;MoveEast;MoveNorthWest;9;8;6;6;7;8;1;131
False;MoveNorth;MoveSouthEast;MoveWest;MoveSouth;MoveEast;MoveNorthWest;10;8;6;6;7;8;1;132
False;MoveNorthWest;MoveSouthEast;OpenDoorAction;MoveNorthEast;MoveEast;MoveNorthWest;10;8;6;6;7;8;1;133
False;MoveNorthWest;MoveSouthEast;OpenDoorAction;MoveNorthEast;MoveEast;MoveNorthWest;10;8;7;6;7;8;1;134
False;MoveNorthWest;MoveSouthEast;MoveNorth;MoveSouth;MoveEast;MoveSouth;10;8;7;6;7;8;1;135
False;MoveNorthWest;MoveSouthEast;MoveNorth;MoveSouth;MoveEast;MoveSouth;10;8;8;6;7;8;1;136
False;MoveSouth;MoveSouth;MoveNorthWest;MoveNorthEast;MoveEast;MoveNorthEast;10;8;8;6;7;8;1;137
False;MoveSouth;MoveSouth;MoveNorthWest;MoveNorthEast;MoveEast;MoveNorthEast;10;8;8;6;7;8;1;138
False;MoveNorthEast;MoveSouth;MoveNorthWest;MoveSouth;OpenDoorAction;MoveSouth;10;8;8;6;7;8;1;139
False;MoveNorthEast;MoveSouth;MoveNorthWest;MoveSouth;OpenDoorAction;MoveSouth;10;8;8;6;8;8;1;140
False;MoveSouth;MoveSouth;MoveSouth;MoveNorthEast;MoveNorth;MoveNorthEast;10;8;8;6;8;8;1;141
False;MoveSouth;MoveSouth;MoveSouth;MoveNorthEast;MoveNorth;MoveNorthEast;10;8;8;6;9;8;1;142
False;MoveNorthEast;MoveSouth;MoveNorthEast;MoveSouth;GrabObject;MoveSouth;10;8;8;6;9;8;1;143
False;MoveNorthEast;MoveSouth;MoveNorthEast;MoveSouth;GrabObject;MoveSouth;10;8;8;6;10;8;1;144
False;MoveSouth;MoveSouth;MoveSouth;MoveSouthWest;MoveSouthEast;MoveNorthEast;10;8;8;6;10;8;1;145
False;MoveSouth;MoveSouth;MoveSouth;MoveSouthWest;MoveSouthEast;MoveNorthEast;10;8;8;7;10;8;1;146
False;MoveNorthEast;MoveSouth;MoveNorthEast;MoveSouthWest;MoveSouthEast;MoveSouth;10;8;8;7;10;8;1;147
False;MoveNorthEast;MoveSouth;MoveNorthEast;MoveSouthWest;MoveSouthEast;MoveSouth;10;8;8;7;10;8;1;148
False;MoveSouth;MoveSouth;MoveSouth;MoveWest;MoveSouthEast;MoveSouthWest;10;8;8;7;10;8;1;149
False;MoveSouth;MoveSouth;MoveSouth;MoveWest;MoveSouthEast;MoveSouthWest;10;8;8;7;10;9;1;150
False;MoveSouthWest;MoveSouth;MoveNorthEast;MoveWest;MoveSouth;MoveSouthEast;10;8;8;7;10;9;1;151
False;MoveSouthWest;MoveSouth;MoveNorthEast;MoveWest;MoveSouth;MoveSouthEast;10;8;8;7;10;9;1;152
False;MoveSouthEast;MoveSouth;MoveSouth;MoveWest;MoveSouth;MoveEast;10;8;8;7;10;9;1;153
False;MoveSouthEast;MoveSouth;MoveSouth;MoveWest;MoveSouth;MoveEast;10;8;8;7;10;9;1;154
False;MoveEast;MoveSouthWest;MoveSouthWest;MoveWest;MoveSouth;MoveEast;10;8;8;7;10;9;1;155
False;MoveEast;MoveSouthWest;MoveSouthWest;MoveWest;MoveSouth;MoveEast;10;8;9;7;10;9;1;156
False;MoveSouthEast;MoveWest;MoveSouthEast;MoveWest;MoveSouthWest;MoveEast;10;8;9;7;10;9;1;157
False;MoveSouthEast;MoveWest;MoveSouthEast;MoveWest;MoveSouthWest;MoveEast;10;8;9;7;10;9;1;158
False;DropObject;MoveWest;MoveSouthEast;OpenDoorAction;MoveSouthWest;MoveEast;10;8;9;7;10;9;1;159
False;DropObject;MoveWest;MoveSouthEast;OpenDoorAction;MoveSouthWest;MoveEast;11;8;9;8;10;9;1;160
False;MoveNorthEast;MoveSouthWest;MoveSouthEast;MoveNorth;MoveSouthWest;MoveEast;11;8;9;8;10;9;1;161
False;MoveNorthEast;MoveSouthWest;MoveSouthEast;MoveNorth;MoveSouthWest;MoveEast;12;8;9;9;10;9;1;162
False;MoveEast;MoveWest;MoveSouth;MoveNorthWest;MoveWest;MoveEast;12;8;9;9;10;9;1;163
False;MoveEast;MoveWest;MoveSouth;MoveNorthWest;MoveWest;MoveEast;12;8;9;9;10;9;1;164
False;MoveEast;MoveSouthWest;MoveSouth;MoveNorthWest;MoveWest;MoveEast;12;8;9;9;10;9;1;165
False;MoveEast;MoveSouthWest;MoveSouth;MoveNorthWest;MoveWest;MoveEast;12;8;9;9;10;9;1;166
False;MoveEast;MoveWest;MoveSouth;MoveSouth;MoveSouthWest;MoveEast;12;8;9;9;10;9;1;167
False;MoveEast;MoveWest;MoveSouth;MoveSouth;MoveSouthWest;MoveEast;12;8;9;9;10;9;1;168
False;MoveEast;MoveWest;MoveSouthWest;MoveNorthEast;DropObject;MoveEast;12;8;9;9;10;9;1;169
False;MoveEast;MoveWest;MoveSouthWest;MoveNorthEast;DropObject;MoveEast;12;8;9;9;11;9;1;170
False;MoveNorthEast;MoveSouthWest;MoveWest;MoveSouth;MoveNorthEast;MoveEast;12;8;9;9;11;9;1;171
False;MoveNorthEast;MoveSouthWest;MoveWest;MoveSouth;MoveNorthEast;MoveEast;12;8;9;9;12;9;1;172
False;MoveNorth;DropObject;MoveWest;MoveNorthEast;MoveNorthEast;MoveEast;12;8;9;9;12;9;1;173
False;MoveNorth;DropObject;MoveWest;MoveNorthEast;MoveNorthEast;MoveEast;12;9;9;9;12;9;1;174
False;MoveNorth;MoveNorth;MoveWest;MoveSouth;MoveNorthEast;OpenDoorAction;12;9;9;9;12;9;1;175
False;MoveNorth;MoveNorth;MoveWest;MoveSouth;MoveNorthEast;OpenDoorAction;12;9;9;9;12;10;1;176
False;MoveNorth;DropObject;MoveWest;MoveNorthEast;MoveEast;MoveNorth;12;9;9;9;12;10;1;177
False;MoveNorth;DropObject;MoveWest;MoveNorthEast;MoveEast;MoveNorth;12;10;9;9;12;11;1;178
False;MoveNorth;MoveEast;MoveWest;MoveSouth;MoveEast;MoveNorthWest;12;10;9;9;12;11;1;179
False;MoveNorth;MoveEast;MoveWest;MoveSouth;MoveEast;MoveNorthWest;12;10;9;9;12;11;1;180
False;MoveNorth;MoveEast;MoveWest;MoveSouthWest;MoveNorthEast;MoveNorthWest;12;10;9;9;12;11;1;181
False;MoveNorth;MoveEast;MoveWest;MoveSouthWest;MoveNorthEast;MoveNorthWest;12;10;9;10;12;11;1;182
False;MoveNorth;MoveSouthEast;MoveWest;MoveSouthEast;MoveNorth;MoveSouth;12;10;9;10;12;11;1;183
False;MoveNorth;MoveSouthEast;MoveWest;MoveSouthEast;MoveNorth;MoveSouth;12;10;9;10;12;11;1;184
False;MoveNorth;GrabObject;MoveWest;MoveSouthEast;MoveNorth;MoveNorthEast;12;10;9;10;12;11;1;185
False;MoveNorth;GrabObject;MoveWest;MoveSouthEast;MoveNorth;MoveNorthEast;12;10;9;10;12;11;1;186
False;MoveNorth;MoveNorthWest;MoveWest;MoveEast;MoveNorth;MoveSouth;12;10;9;10;12;11;1;187
False;MoveNorth;MoveNorthWest;MoveWest;MoveEast;MoveNorth;MoveSouth;12;10;9;10;12;11;1;188
False;MoveNorth;MoveNorthWest;MoveWest;MoveEast;MoveNorth;MoveNorthEast;12;10;9;10;12;11;1;189
False;MoveNorth;MoveNorthWest;MoveWest;MoveEast;MoveNorth;MoveNorthEast;12;10;9;10;12;11;1;190
False;MoveNorthWest;MoveWest;MoveWest;MoveEast;MoveNorth;MoveSouth;12;10;9;10;12;11;1;191
False;MoveNorthWest;MoveWest;MoveWest;MoveEast;MoveNorth;MoveSouth;12;10;9;10;12;11;1;192
False;MoveNorthWest;DropObject;MoveWest;MoveEast;MoveNorth;MoveNorthEast;12;10;9;10;12;11;1;193
True;MoveNorthWest;DropObject;MoveWest;MoveEast;MoveNorth;MoveNorthEast;12;11;9;10;12;11;1;194
