done;baseagent_acts;baseagent1_acts;baseagent2_acts;baseagent3_acts;baseagent_mssg;baseagent1_mssg;baseagent2_mssg;baseagent3_mssg;world_nr;tick_nr
False;MoveEast;MoveNorthWest;MoveSouthEast;MoveSouthWest;1;3;4;4;1;49
False;MoveEast;MoveNorthWest;MoveSouthEast;MoveSouthWest;1;3;4;4;1;50
False;MoveEast;MoveNorthWest;MoveSouthEast;MoveSouth;1;3;4;4;1;51
False;MoveEast;MoveNorthWest;MoveSouthEast;MoveSouth;1;3;4;4;1;52
False;MoveEast;MoveSouth;MoveSouthEast;MoveSouth;1;3;4;4;1;53
False;MoveEast;MoveSouth;MoveSouthEast;MoveSouth;1;3;4;4;1;54
False;MoveEast;MoveNorthEast;MoveEast;MoveSouth;1;3;4;4;1;55
False;MoveEast;MoveNorthEast;MoveEast;MoveSouth;1;3;4;4;1;56
False;OpenDoorAction;MoveSouth;MoveEast;MoveSouthEast;1;3;4;4;1;57
False;OpenDoorAction;MoveSouth;MoveEast;MoveSouthEast;2;3;4;4;1;58
False;MoveNorth;MoveNorthEast;MoveEast;MoveEast;2;3;4;4;1;59
False;MoveNorth;MoveNorthEast;MoveEast;MoveEast;3;3;4;4;1;60
False;GrabObject;MoveSouth;MoveEast;MoveEast;3;3;4;4;1;61
False;GrabObject;MoveSouth;MoveEast;MoveEast;4;3;4;4;1;62
False;MoveSouthEast;MoveNorthEast;MoveEast;MoveEast;4;3;4;4;1;63
False;MoveSouthEast;MoveNorthEast;MoveEast;MoveEast;4;3;4;4;1;64
False;MoveSouthEast;MoveSouth;MoveEast;MoveEast;4;3;4;4;1;65
False;MoveSouthEast;MoveSouth;MoveEast;MoveEast;4;3;4;4;1;66
False;MoveSouthEast;MoveSouthWest;MoveSouthEast;MoveEast;4;3;4;4;1;67
False;MoveSouthEast;MoveSouthWest;MoveSouthEast;MoveEast;4;4;4;4;1;68
False;MoveSouth;MoveSouthEast;MoveSouth;MoveEast;4;4;4;4;1;69
False;MoveSouth;MoveSouthEast;MoveSouth;MoveEast;4;4;4;4;1;70
False;MoveSouth;MoveEast;MoveSouth;MoveEast;4;4;4;4;1;71
False;MoveSouth;MoveEast;MoveSouth;MoveEast;4;4;4;4;1;72
False;MoveSouth;MoveEast;MoveSouth;MoveEast;4;4;4;4;1;73
False;MoveSouth;MoveEast;MoveSouth;MoveEast;4;4;4;4;1;74
False;MoveSouthWest;MoveEast;MoveSouth;MoveSouthEast;4;4;4;4;1;75
False;MoveSouthWest;MoveEast;MoveSouth;MoveSouthEast;4;4;4;4;1;76
False;MoveWest;MoveEast;MoveSouth;MoveEast;4;4;4;4;1;77
False;MoveWest;MoveEast;MoveSouth;MoveEast;4;4;4;4;1;78
False;MoveWest;MoveEast;MoveSouth;MoveEast;4;4;4;4;1;79
False;MoveWest;MoveEast;MoveSouth;MoveEast;4;4;4;4;1;80
False;MoveWest;MoveEast;MoveSouth;MoveSouthEast;4;4;4;4;1;81
False;MoveWest;MoveEast;MoveSouth;MoveSouthEast;4;4;4;4;1;82
False;MoveWest;MoveEast;MoveSouth;DropObject;4;4;4;4;1;83
False;MoveWest;MoveEast;MoveSouth;DropObject;4;4;4;5;1;84
False;MoveSouthWest;MoveEast;MoveSouth;MoveNorthWest;4;4;4;5;1;85
False;MoveSouthWest;MoveEast;MoveSouth;MoveNorthWest;4;4;4;6;1;86
False;DropObject;MoveEast;MoveSouthWest;MoveNorthWest;4;4;4;6;1;87
False;DropObject;MoveEast;MoveSouthWest;MoveNorthWest;5;4;4;6;1;88
False;MoveNorthWest;MoveEast;MoveWest;MoveWest;5;4;4;6;1;89
False;MoveNorthWest;MoveEast;MoveWest;MoveWest;6;4;4;6;1;90
False;MoveWest;MoveEast;MoveWest;OpenDoorAction;6;4;4;6;1;91
False;MoveWest;MoveEast;MoveWest;OpenDoorAction;6;4;4;7;1;92
False;MoveWest;OpenDoorAction;MoveWest;MoveNorth;6;4;4;7;1;93
False;MoveWest;OpenDoorAction;MoveWest;MoveNorth;6;5;4;8;1;94
False;MoveWest;MoveNorth;MoveWest;MoveNorthWest;6;5;4;8;1;95
False;MoveWest;MoveNorth;MoveWest;MoveNorthWest;6;6;4;8;1;96
False;MoveWest;MoveNorthWest;MoveSouthWest;MoveNorthWest;6;6;4;8;1;97
False;MoveWest;MoveNorthWest;MoveSouthWest;MoveNorthWest;6;6;4;8;1;98
False;MoveWest;MoveNorthWest;DropObject;MoveSouth;6;6;4;8;1;99
False;MoveWest;MoveNorthWest;DropObject;MoveSouth;6;6;5;8;1;100
False;MoveWest;MoveSouth;MoveNorthWest;MoveNorthEast;6;6;5;8;1;101
False;MoveWest;MoveSouth;MoveNorthWest;MoveNorthEast;6;6;6;8;1;102
False;MoveWest;MoveNorthEast;MoveWest;MoveSouth;6;6;6;8;1;103
False;MoveWest;MoveNorthEast;MoveWest;MoveSouth;6;6;6;8;1;104
False;MoveWest;MoveSouth;MoveWest;MoveNorthEast;6;6;6;8;1;105
False;MoveWest;MoveSouth;MoveWest;MoveNorthEast;6;6;6;8;1;106
False;MoveWest;MoveNorthEast;MoveWest;MoveSouth;6;6;6;8;1;107
False;MoveWest;MoveNorthEast;MoveWest;MoveSouth;6;6;6;8;1;108
False;MoveWest;GrabObject;MoveWest;MoveNorthEast;6;6;6;8;1;109
False;MoveWest;GrabObject;MoveWest;MoveNorthEast;6;7;6;8;1;110
False;MoveWest;MoveSouth;MoveWest;MoveSouth;6;7;6;8;1;111
False;MoveWest;MoveSouth;MoveWest;MoveSouth;6;7;6;8;1;112
False;MoveNorthWest;MoveSouth;MoveWest;MoveSouthWest;6;7;6;8;1;113
False;MoveNorthWest;MoveSouth;MoveWest;MoveSouthWest;6;7;6;9;1;114
False;MoveNorth;MoveSouthWest;MoveWest;MoveSouthWest;6;7;6;9;1;115
False;MoveNorth;MoveSouthWest;MoveWest;MoveSouthWest;6;7;6;9;1;116
False;MoveNorth;MoveSouthWest;MoveWest;MoveWest;6;7;6;9;1;117
False;MoveNorth;MoveSouthWest;MoveWest;MoveWest;6;7;6;9;1;118
False;MoveNorth;MoveSouthWest;MoveWest;MoveWest;6;7;6;9;1;119
False;MoveNorth;MoveSouthWest;MoveWest;MoveWest;6;7;6;9;1;120
False;MoveNorth;DropObject;MoveWest;MoveWest;6;7;6;9;1;121
False;MoveNorth;DropObject;MoveWest;MoveWest;6;8;6;9;1;122
False;MoveNorth;MoveNorthEast;MoveWest;MoveWest;6;8;6;9;1;123
False;MoveNorth;MoveNorthEast;MoveWest;MoveWest;6;9;6;9;1;124
False;MoveNorth;MoveNorthEast;MoveNorthWest;MoveWest;6;9;6;9;1;125
False;MoveNorth;MoveNorthEast;MoveNorthWest;MoveWest;6;9;6;9;1;126
False;MoveNorth;MoveEast;MoveNorth;MoveWest;6;9;6;9;1;127
False;MoveNorth;MoveEast;MoveNorth;MoveWest;6;9;6;9;1;128
False;MoveNorth;MoveEast;MoveNorth;MoveWest;6;9;6;9;1;129
False;MoveNorth;MoveEast;MoveNorth;MoveWest;6;9;6;9;1;130
False;MoveNorth;MoveEast;MoveNorth;MoveWest;6;9;6;9;1;131
False;MoveNorth;MoveEast;MoveNorth;MoveWest;6;9;6;9;1;132
False;MoveNorthEast;MoveNorthEast;MoveNorth;MoveNorthWest;6;9;6;9;1;133
False;MoveNorthEast;MoveNorthEast;MoveNorth;MoveNorthWest;6;9;6;9;1;134
False;MoveEast;MoveNorth;MoveNorth;MoveNorth;6;9;6;9;1;135
False;MoveEast;MoveNorth;MoveNorth;MoveNorth;6;9;6;9;1;136
False;MoveNorthEast;MoveNorth;MoveNorth;MoveNorth;6;9;6;9;1;137
False;MoveNorthEast;MoveNorth;MoveNorth;MoveNorth;6;9;6;9;1;138
False;MoveEast;MoveNorth;MoveNorth;MoveNorth;6;9;6;9;1;139
False;MoveEast;MoveNorth;MoveNorth;MoveNorth;6;9;6;9;1;140
False;OpenDoorAction;MoveNorthWest;MoveNorth;MoveNorth;6;9;6;9;1;141
False;OpenDoorAction;MoveNorthWest;MoveNorth;MoveNorth;7;9;6;9;1;142
False;MoveNorth;MoveWest;MoveNorth;MoveNorth;7;9;6;9;1;143
False;MoveNorth;MoveWest;MoveNorth;MoveNorth;8;9;6;9;1;144
False;MoveNorthWest;MoveWest;MoveNorthEast;MoveNorth;8;9;6;9;1;145
False;MoveNorthWest;MoveWest;MoveNorthEast;MoveNorth;8;9;6;9;1;146
False;MoveNorthWest;MoveWest;MoveEast;MoveNorth;8;9;6;9;1;147
False;MoveNorthWest;MoveWest;MoveEast;MoveNorth;8;9;6;9;1;148
False;GrabObject;MoveWest;MoveNorthEast;MoveNorth;8;9;6;9;1;149
False;GrabObject;MoveWest;MoveNorthEast;MoveNorth;9;9;6;9;1;150
False;MoveSouthEast;MoveWest;MoveEast;MoveNorth;9;9;6;9;1;151
False;MoveSouthEast;MoveWest;MoveEast;MoveNorth;9;9;6;9;1;152
False;MoveSouthEast;MoveWest;OpenDoorAction;MoveNorthEast;9;9;6;9;1;153
False;MoveSouthEast;MoveWest;OpenDoorAction;MoveNorthEast;9;9;7;9;1;154
False;MoveSouthWest;MoveNorthWest;MoveNorth;MoveEast;9;9;7;9;1;155
False;MoveSouthWest;MoveNorthWest;MoveNorth;MoveEast;9;9;8;9;1;156
False;MoveSouthWest;MoveWest;MoveNorthWest;MoveNorthEast;9;9;8;9;1;157
False;MoveSouthWest;MoveWest;MoveNorthWest;MoveNorthEast;9;9;8;9;1;158
False;MoveWest;OpenDoorAction;MoveNorthWest;MoveEast;9;9;8;9;1;159
False;MoveWest;OpenDoorAction;MoveNorthWest;MoveEast;9;10;8;9;1;160
False;MoveSouthWest;MoveNorth;MoveSouth;OpenDoorAction;9;10;8;9;1;161
False;MoveSouthWest;MoveNorth;MoveSouth;OpenDoorAction;9;11;8;10;1;162
False;MoveSouth;MoveNorthWest;MoveNorthEast;MoveNorth;9;11;8;10;1;163
False;MoveSouth;MoveNorthWest;MoveNorthEast;MoveNorth;9;11;8;11;1;164
False;MoveSouth;MoveNorthWest;MoveSouth;MoveNorthWest;9;11;8;11;1;165
False;MoveSouth;MoveNorthWest;MoveSouth;MoveNorthWest;9;11;8;11;1;166
False;MoveSouth;GrabObject;MoveNorthEast;MoveNorthWest;9;11;8;11;1;167
False;MoveSouth;GrabObject;MoveNorthEast;MoveNorthWest;9;12;8;11;1;168
False;MoveSouth;MoveSouthEast;MoveSouth;MoveSouth;9;12;8;11;1;169
False;MoveSouth;MoveSouthEast;MoveSouth;MoveSouth;9;12;8;11;1;170
False;MoveSouth;MoveSouthEast;MoveNorthEast;MoveNorthEast;9;12;8;11;1;171
False;MoveSouth;MoveSouthEast;MoveNorthEast;MoveNorthEast;9;12;8;11;1;172
False;MoveSouth;MoveSouthEast;MoveSouth;MoveSouth;9;12;8;11;1;173
False;MoveSouth;MoveSouthEast;MoveSouth;MoveSouth;9;12;8;11;1;174
False;MoveSouth;MoveSouthEast;MoveSouthWest;MoveNorthEast;9;12;8;11;1;175
False;MoveSouth;MoveSouthEast;MoveSouthWest;MoveNorthEast;9;12;9;11;1;176
False;MoveSouth;MoveEast;MoveSouthEast;MoveSouth;9;12;9;11;1;177
False;MoveSouth;MoveEast;MoveSouthEast;MoveSouth;9;12;9;11;1;178
False;MoveSouth;MoveEast;MoveEast;MoveNorthEast;9;12;9;11;1;179
False;MoveSouth;MoveEast;MoveEast;MoveNorthEast;9;12;9;11;1;180
False;MoveSouthEast;MoveEast;MoveEast;MoveSouth;9;12;9;11;1;181
False;MoveSouthEast;MoveEast;MoveEast;MoveSouth;9;12;9;11;1;182
False;MoveEast;MoveEast;MoveEast;MoveSouthWest;9;12;9;11;1;183
False;MoveEast;MoveEast;MoveEast;MoveSouthWest;9;12;9;12;1;184
False;MoveEast;MoveEast;MoveEast;MoveSouthEast;9;12;9;12;1;185
False;MoveEast;MoveEast;MoveEast;MoveSouthEast;9;12;9;12;1;186
False;MoveEast;MoveEast;MoveEast;MoveEast;9;12;9;12;1;187
False;MoveEast;MoveEast;MoveEast;MoveEast;9;12;9;12;1;188
False;MoveSouthEast;MoveSouthEast;MoveEast;MoveEast;9;12;9;12;1;189
False;MoveSouthEast;MoveSouthEast;MoveEast;MoveEast;9;12;9;12;1;190
False;MoveEast;MoveSouth;MoveEast;MoveEast;9;12;9;12;1;191
False;MoveEast;MoveSouth;MoveEast;MoveEast;9;12;9;12;1;192
False;MoveSouthEast;MoveSouth;MoveEast;MoveEast;9;12;9;12;1;193
False;MoveSouthEast;MoveSouth;MoveEast;MoveEast;9;12;9;12;1;194
False;MoveEast;MoveSouth;MoveEast;MoveEast;9;12;9;12;1;195
False;MoveEast;MoveSouth;MoveEast;MoveEast;9;12;9;12;1;196
False;MoveEast;MoveSouthWest;MoveEast;MoveEast;9;12;9;12;1;197
False;MoveEast;MoveSouthWest;MoveEast;MoveEast;9;12;9;12;1;198
False;MoveSouthEast;MoveWest;MoveEast;MoveEast;9;12;9;12;1;199
False;MoveSouthEast;MoveWest;MoveEast;MoveEast;9;12;9;12;1;200
False;DropObject;MoveWest;OpenDoorAction;MoveEast;9;12;9;12;1;201
False;DropObject;MoveWest;OpenDoorAction;MoveEast;10;12;10;12;1;202
False;MoveEast;MoveWest;MoveNorth;MoveEast;10;12;10;12;1;203
False;MoveEast;MoveWest;MoveNorth;MoveEast;10;12;11;12;1;204
False;MoveNorthEast;MoveWest;MoveNorthWest;MoveEast;10;12;11;12;1;205
False;MoveNorthEast;MoveWest;MoveNorthWest;MoveEast;10;12;11;12;1;206
False;MoveEast;MoveSouthWest;GrabObject;MoveEast;10;12;11;12;1;207
False;MoveEast;MoveSouthWest;GrabObject;MoveEast;10;12;12;12;1;208
