done;strongagent1_acts;strongagent2_acts;lazyagent_acts;lazyagent1_acts;strongagent1_mssg;strongagent2_mssg;lazyagent_mssg;lazyagent1_mssg;world_nr;tick_nr
False;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveEast;5;3;3;1;1;49
False;MoveSouthEast;MoveNorthWest;MoveNorthWest;MoveEast;5;3;3;1;1;50
False;MoveSouthWest;MoveNorthWest;MoveNorthWest;MoveEast;5;3;3;1;1;51
False;MoveSouthWest;MoveNorthWest;MoveNorthWest;MoveEast;5;3;3;1;1;52
False;MoveWest;MoveSouth;MoveSouth;MoveEast;5;3;3;1;1;53
False;MoveWest;MoveSouth;MoveSouth;MoveEast;5;3;4;1;1;54
False;MoveWest;MoveNorthEast;MoveEast;MoveEast;5;3;4;1;1;55
False;MoveWest;MoveNorthEast;MoveEast;MoveEast;5;3;5;1;1;56
False;MoveWest;MoveSouth;MoveSouthEast;MoveEast;5;3;5;1;1;57
False;MoveWest;MoveSouth;MoveSouthEast;MoveEast;5;3;5;1;1;58
False;MoveWest;MoveNorthEast;MoveSouthEast;MoveEast;5;3;5;1;1;59
False;MoveWest;MoveNorthEast;MoveSouthEast;MoveEast;5;3;5;1;1;60
False;MoveWest;MoveSouth;MoveEast;MoveEast;5;3;5;1;1;61
False;MoveWest;MoveSouth;MoveEast;MoveEast;5;3;5;1;1;62
False;OpenDoorAction;MoveNorthEast;MoveEast;MoveEast;5;3;5;1;1;63
False;OpenDoorAction;MoveNorthEast;MoveEast;MoveEast;6;3;5;1;1;64
False;MoveNorth;MoveSouth;MoveEast;MoveEast;6;3;5;1;1;65
False;MoveNorth;MoveSouth;MoveEast;MoveEast;7;3;5;1;1;66
False;MoveNorthWest;MoveSouthWest;MoveEast;MoveEast;7;3;5;1;1;67
False;MoveNorthWest;MoveSouthWest;MoveEast;MoveEast;7;4;5;1;1;68
False;MoveNorthWest;MoveSouthEast;MoveEast;OpenDoorAction;7;4;5;1;1;69
False;MoveNorthWest;MoveSouthEast;MoveEast;OpenDoorAction;7;4;5;2;1;70
False;GrabObject;MoveEast;OpenDoorAction;MoveNorth;7;4;5;2;1;71
False;GrabObject;MoveEast;OpenDoorAction;MoveNorth;8;4;6;3;1;72
False;MoveSouthEast;MoveEast;MoveEast;MoveNorthWest;8;4;6;3;1;73
False;MoveSouthEast;MoveEast;MoveEast;MoveNorthWest;8;4;7;3;1;74
False;MoveSouthEast;MoveEast;MoveEast;MoveNorthWest;8;4;7;3;1;75
False;MoveSouthEast;MoveEast;MoveEast;MoveNorthWest;8;4;7;3;1;76
False;MoveSouthWest;MoveEast;MoveNorthEast;MoveSouth;8;4;7;3;1;77
False;MoveSouthWest;MoveEast;MoveNorthEast;MoveSouth;8;4;7;3;1;78
False;MoveSouthWest;MoveEast;MoveNorth;MoveNorthEast;8;4;7;3;1;79
False;MoveSouthWest;MoveEast;MoveNorth;MoveNorthEast;8;4;7;3;1;80
False;MoveWest;OpenDoorAction;MoveNorth;MoveSouth;8;4;7;3;1;81
False;MoveWest;OpenDoorAction;MoveNorth;MoveSouth;8;5;7;4;1;82
False;MoveSouthWest;MoveNorth;MoveNorth;MoveSouthEast;8;5;7;4;1;83
False;MoveSouthWest;MoveNorth;MoveNorth;MoveSouthEast;8;6;7;4;1;84
False;MoveSouth;MoveNorthWest;MoveNorthWest;MoveSouthEast;8;6;7;4;1;85
False;MoveSouth;MoveNorthWest;MoveNorthWest;MoveSouthEast;8;6;7;4;1;86
False;MoveSouth;MoveNorthWest;MoveNorthWest;MoveEast;8;6;7;4;1;87
False;MoveSouth;MoveNorthWest;MoveNorthWest;MoveEast;8;6;7;4;1;88
False;MoveSouth;MoveSouth;MoveWest;MoveNorthEast;8;6;7;4;1;89
False;MoveSouth;MoveSouth;MoveWest;MoveNorthEast;8;6;7;4;1;90
False;MoveSouth;MoveNorthEast;MoveEast;MoveNorth;8;6;7;4;1;91
False;MoveSouth;MoveNorthEast;MoveEast;MoveNorth;8;6;8;4;1;92
False;MoveSouth;MoveSouth;MoveSouthEast;MoveNorth;8;6;8;4;1;93
False;MoveSouth;MoveSouth;MoveSouthEast;MoveNorth;8;6;8;4;1;94
False;MoveSouth;MoveNorthEast;MoveSouthEast;MoveNorth;8;6;8;4;1;95
False;MoveSouth;MoveNorthEast;MoveSouthEast;MoveNorth;8;6;8;4;1;96
False;MoveSouth;MoveSouth;MoveSouth;MoveNorth;8;6;8;4;1;97
False;MoveSouth;MoveSouth;MoveSouth;MoveNorth;8;6;8;4;1;98
False;MoveSouth;MoveNorthEast;MoveSouth;MoveNorth;8;6;8;4;1;99
False;MoveSouth;MoveNorthEast;MoveSouth;MoveNorth;8;6;8;4;1;100
False;MoveSouth;MoveSouth;MoveSouth;MoveNorth;8;6;8;4;1;101
False;MoveSouth;MoveSouth;MoveSouth;MoveNorth;8;6;8;4;1;102
False;MoveSouthEast;MoveSouthWest;MoveSouthWest;MoveNorth;8;6;8;4;1;103
False;MoveSouthEast;MoveSouthWest;MoveSouthWest;MoveNorth;8;7;8;4;1;104
False;MoveEast;MoveSouthWest;MoveWest;MoveNorth;8;7;8;4;1;105
False;MoveEast;MoveSouthWest;MoveWest;MoveNorth;8;7;8;4;1;106
False;MoveEast;MoveWest;MoveWest;MoveNorth;8;7;8;4;1;107
False;MoveEast;MoveWest;MoveWest;MoveNorth;8;7;8;4;1;108
False;MoveEast;MoveWest;MoveWest;MoveNorthWest;8;7;8;4;1;109
False;MoveEast;MoveWest;MoveWest;MoveNorthWest;8;7;8;4;1;110
False;MoveSouthEast;MoveWest;MoveWest;MoveNorthWest;8;7;8;4;1;111
False;MoveSouthEast;MoveWest;MoveWest;MoveNorthWest;8;7;8;4;1;112
False;MoveEast;MoveWest;MoveWest;MoveWest;8;7;8;4;1;113
False;MoveEast;MoveWest;MoveWest;MoveWest;8;7;8;4;1;114
False;MoveSouthEast;MoveWest;MoveWest;OpenDoorAction;8;7;8;4;1;115
False;MoveSouthEast;MoveWest;MoveWest;OpenDoorAction;8;7;8;5;1;116
False;MoveEast;MoveWest;MoveWest;MoveEast;8;7;8;5;1;117
False;MoveEast;MoveWest;MoveWest;MoveEast;8;7;8;6;1;118
False;MoveEast;MoveWest;MoveWest;MoveSouthEast;8;7;8;6;1;119
False;MoveEast;MoveWest;MoveWest;MoveSouthEast;8;7;8;6;1;120
False;MoveSouthEast;MoveWest;MoveWest;MoveSouthEast;8;7;8;6;1;121
False;MoveSouthEast;MoveWest;MoveWest;MoveSouthEast;8;7;8;6;1;122
False;DropObject;MoveNorthWest;MoveWest;MoveSouth;8;7;8;6;1;123
False;DropObject;MoveNorthWest;MoveWest;MoveSouth;9;7;8;6;1;124
False;MoveNorthEast;MoveNorth;MoveWest;MoveSouth;9;7;8;6;1;125
False;MoveNorthEast;MoveNorth;MoveWest;MoveSouth;9;7;8;6;1;126
False;MoveNorthEast;MoveNorth;MoveWest;MoveSouth;9;7;8;6;1;127
False;MoveNorthEast;MoveNorth;MoveWest;MoveSouth;9;7;8;6;1;128
False;MoveEast;MoveNorth;MoveWest;MoveSouthWest;9;7;8;6;1;129
False;MoveEast;MoveNorth;MoveWest;MoveSouthWest;9;7;8;6;1;130
False;DropObject;MoveNorthEast;MoveWest;MoveWest;9;7;8;6;1;131
False;DropObject;MoveNorthEast;MoveWest;MoveWest;10;7;8;6;1;132
False;MoveNorthWest;MoveEast;OpenDoorAction;MoveWest;10;7;8;6;1;133
False;MoveNorthWest;MoveEast;OpenDoorAction;MoveWest;11;7;9;6;1;134
False;MoveWest;MoveNorthEast;MoveNorth;MoveWest;11;7;9;6;1;135
False;MoveWest;MoveNorthEast;MoveNorth;MoveWest;11;7;10;6;1;136
False;MoveWest;MoveEast;MoveNorthWest;MoveWest;11;7;10;6;1;137
False;MoveWest;MoveEast;MoveNorthWest;MoveWest;11;7;10;6;1;138
False;MoveWest;OpenDoorAction;GrabObject;MoveWest;11;7;10;6;1;139
False;MoveWest;OpenDoorAction;GrabObject;MoveWest;11;8;11;6;1;140
False;MoveWest;MoveNorth;MoveSouthEast;MoveWest;11;8;11;6;1;141
False;MoveWest;MoveNorth;MoveSouthEast;MoveWest;11;9;11;6;1;142
False;MoveWest;MoveNorthWest;MoveSouthWest;MoveWest;11;9;11;6;1;143
False;MoveWest;MoveNorthWest;MoveSouthWest;MoveWest;11;9;11;6;1;144
False;MoveWest;MoveNorthWest;MoveSouthWest;MoveWest;11;9;11;6;1;145
False;MoveWest;MoveNorthWest;MoveSouthWest;MoveWest;11;9;11;6;1;146
False;MoveWest;MoveSouth;MoveWest;MoveWest;11;9;11;6;1;147
False;MoveWest;MoveSouth;MoveWest;MoveWest;11;9;11;6;1;148
False;MoveWest;MoveNorthEast;MoveSouthWest;MoveWest;11;9;11;6;1;149
False;MoveWest;MoveNorthEast;MoveSouthWest;MoveWest;11;9;11;6;1;150
False;MoveWest;MoveSouth;MoveSouth;MoveWest;11;9;11;6;1;151
False;MoveWest;MoveSouth;MoveSouth;MoveWest;11;9;11;6;1;152
False;MoveWest;MoveNorthEast;MoveSouth;MoveWest;11;9;11;6;1;153
False;MoveWest;MoveNorthEast;MoveSouth;MoveWest;11;9;11;6;1;154
False;MoveWest;MoveSouth;MoveSouth;MoveWest;11;9;11;6;1;155
False;MoveWest;MoveSouth;MoveSouth;MoveWest;11;9;11;6;1;156
False;MoveNorthWest;MoveNorthEast;MoveSouthEast;MoveWest;11;9;11;6;1;157
False;MoveNorthWest;MoveNorthEast;MoveSouthEast;MoveWest;11;9;11;6;1;158
False;MoveNorth;MoveSouth;MoveEast;MoveEast;11;9;11;6;1;159
False;MoveNorth;MoveSouth;MoveEast;MoveEast;11;9;11;7;1;160
False;MoveNorth;MoveSouthWest;MoveEast;MoveEast;11;9;11;7;1;161
False;MoveNorth;MoveSouthWest;MoveEast;MoveEast;11;10;11;7;1;162
False;MoveNorth;MoveSouthWest;MoveEast;MoveEast;11;10;11;7;1;163
False;MoveNorth;MoveSouthWest;MoveEast;MoveEast;11;10;11;7;1;164
False;MoveNorthEast;MoveSouthWest;MoveEast;MoveEast;11;10;11;7;1;165
False;MoveNorthEast;MoveSouthWest;MoveEast;MoveEast;11;10;11;7;1;166
False;MoveEast;MoveWest;MoveEast;MoveEast;11;10;11;7;1;167
False;MoveEast;MoveWest;MoveEast;MoveEast;11;10;11;7;1;168
False;MoveNorthEast;MoveSouthWest;MoveEast;MoveEast;11;10;11;7;1;169
False;MoveNorthEast;MoveSouthWest;MoveEast;MoveEast;11;10;11;7;1;170
False;MoveEast;MoveSouth;MoveEast;MoveEast;11;10;11;7;1;171
False;MoveEast;MoveSouth;MoveEast;MoveEast;11;10;11;7;1;172
False;OpenDoorAction;MoveSouth;MoveEast;MoveEast;11;10;11;7;1;173
False;OpenDoorAction;MoveSouth;MoveEast;MoveEast;12;10;11;7;1;174
False;MoveNorth;MoveSouth;MoveSouthEast;MoveEast;12;10;11;7;1;175
False;MoveNorth;MoveSouth;MoveSouthEast;MoveEast;13;10;11;7;1;176
False;MoveNorthWest;MoveSouthEast;MoveEast;MoveEast;13;10;11;7;1;177
False;MoveNorthWest;MoveSouthEast;MoveEast;MoveEast;13;10;11;7;1;178
False;MoveNorthWest;MoveEast;MoveEast;MoveEast;13;10;11;7;1;179
False;MoveNorthWest;MoveEast;MoveEast;MoveEast;13;10;11;7;1;180
False;MoveSouth;MoveEast;MoveSouthEast;MoveEast;13;10;11;7;1;181
False;MoveSouth;MoveEast;MoveSouthEast;MoveEast;13;10;11;7;1;182
False;MoveNorthEast;MoveEast;DropObject;MoveEast;13;10;11;7;1;183
False;MoveNorthEast;MoveEast;DropObject;MoveEast;13;10;11;7;1;184
