done;baseagent_acts;baseagent1_acts;baseagent2_acts;baseagent3_acts;baseagent_mssg;baseagent1_mssg;baseagent2_mssg;baseagent3_mssg;world_nr;tick_nr
False;MoveNorthWest;MoveNorthWest;MoveSouthWest;MoveEast;3;3;4;1;1;49
False;MoveNorthWest;MoveNorthWest;MoveSouthWest;MoveEast;3;3;4;1;1;50
False;MoveNorthWest;MoveNorthWest;MoveSouth;MoveEast;3;3;4;1;1;51
False;MoveNorthWest;MoveNorthWest;MoveSouth;MoveEast;3;3;4;1;1;52
False;GrabObject;MoveSouth;MoveSouth;MoveEast;3;3;4;1;1;53
False;GrabObject;MoveSouth;MoveSouth;MoveEast;4;3;4;1;1;54
False;MoveSouthEast;MoveNorthEast;MoveSouth;MoveEast;4;3;4;1;1;55
False;MoveSouthEast;MoveNorthEast;MoveSouth;MoveEast;4;3;4;1;1;56
False;MoveSouthEast;MoveSouth;MoveSouthEast;OpenDoorAction;4;3;4;1;1;57
False;MoveSouthEast;MoveSouth;MoveSouthEast;OpenDoorAction;4;3;4;2;1;58
False;MoveSouthEast;MoveNorthEast;MoveEast;MoveNorth;4;3;4;2;1;59
False;MoveSouthEast;MoveNorthEast;MoveEast;MoveNorth;4;3;4;3;1;60
False;MoveSouthEast;MoveSouth;MoveEast;GrabObject;4;3;4;3;1;61
False;MoveSouthEast;MoveSouth;MoveEast;GrabObject;4;3;4;4;1;62
False;MoveEast;MoveNorthEast;MoveEast;MoveSouthEast;4;3;4;4;1;63
False;MoveEast;MoveNorthEast;MoveEast;MoveSouthEast;4;3;4;4;1;64
False;MoveEast;MoveSouth;MoveEast;MoveSouthEast;4;3;4;4;1;65
False;MoveEast;MoveSouth;MoveEast;MoveSouthEast;4;3;4;4;1;66
False;MoveEast;MoveSouthWest;MoveEast;MoveSouthEast;4;3;4;4;1;67
False;MoveEast;MoveSouthWest;MoveEast;MoveSouthEast;4;4;4;4;1;68
False;MoveEast;MoveSouthWest;MoveEast;MoveSouth;4;4;4;4;1;69
False;MoveEast;MoveSouthWest;MoveEast;MoveSouth;4;4;4;4;1;70
False;MoveEast;MoveWest;MoveEast;MoveSouth;4;4;4;4;1;71
False;MoveEast;MoveWest;MoveEast;MoveSouth;4;4;4;4;1;72
False;MoveEast;MoveWest;MoveEast;MoveSouth;4;4;4;4;1;73
False;MoveEast;MoveWest;MoveEast;MoveSouth;4;4;4;4;1;74
False;MoveSouthEast;MoveNorthWest;MoveSouthEast;MoveSouthWest;4;4;4;4;1;75
False;MoveSouthEast;MoveNorthWest;MoveSouthEast;MoveSouthWest;4;4;4;4;1;76
False;MoveSouth;MoveNorth;MoveEast;MoveWest;4;4;4;4;1;77
False;MoveSouth;MoveNorth;MoveEast;MoveWest;4;4;4;4;1;78
False;MoveSouth;MoveNorth;MoveEast;MoveWest;4;4;4;4;1;79
False;MoveSouth;MoveNorth;MoveEast;MoveWest;4;4;4;4;1;80
False;MoveSouth;MoveNorth;MoveSouthEast;MoveWest;4;4;4;4;1;81
False;MoveSouth;MoveNorth;MoveSouthEast;MoveWest;4;4;4;4;1;82
False;MoveSouthWest;MoveNorth;DropObject;MoveWest;4;4;4;4;1;83
False;MoveSouthWest;MoveNorth;DropObject;MoveWest;4;4;5;4;1;84
False;MoveWest;MoveNorth;MoveNorthWest;MoveSouthWest;4;4;5;4;1;85
False;MoveWest;MoveNorth;MoveNorthWest;MoveSouthWest;4;4;6;4;1;86
False;MoveWest;MoveNorth;MoveNorthWest;DropObject;4;4;6;4;1;87
False;MoveWest;MoveNorth;MoveNorthWest;DropObject;4;4;6;5;1;88
False;MoveWest;MoveNorth;MoveWest;MoveNorthEast;4;4;6;5;1;89
False;MoveWest;MoveNorth;MoveWest;MoveNorthEast;4;4;6;6;1;90
False;MoveWest;MoveNorth;OpenDoorAction;MoveEast;4;4;6;6;1;91
False;MoveWest;MoveNorth;OpenDoorAction;MoveEast;4;4;7;6;1;92
False;MoveSouthWest;MoveNorth;MoveNorth;MoveEast;4;4;7;6;1;93
False;MoveSouthWest;MoveNorth;MoveNorth;MoveEast;4;4;8;6;1;94
False;DropObject;MoveNorthEast;MoveNorthWest;MoveEast;4;4;8;6;1;95
False;DropObject;MoveNorthEast;MoveNorthWest;MoveEast;5;4;8;6;1;96
False;MoveNorthEast;MoveEast;MoveNorthWest;MoveEast;5;4;8;6;1;97
False;MoveNorthEast;MoveEast;MoveNorthWest;MoveEast;6;4;8;6;1;98
False;MoveEast;MoveEast;MoveSouth;MoveNorthEast;6;4;8;6;1;99
False;MoveEast;MoveEast;MoveSouth;MoveNorthEast;6;4;8;6;1;100
False;MoveEast;MoveEast;MoveNorthEast;MoveNorth;6;4;8;6;1;101
False;MoveEast;MoveEast;MoveNorthEast;MoveNorth;6;4;8;6;1;102
False;MoveEast;MoveEast;MoveSouth;MoveNorth;6;4;8;6;1;103
False;MoveEast;MoveEast;MoveSouth;MoveNorth;6;4;8;6;1;104
False;MoveEast;MoveEast;MoveNorthEast;MoveNorth;6;4;8;6;1;105
False;MoveEast;MoveEast;MoveNorthEast;MoveNorth;6;4;8;6;1;106
False;MoveNorthEast;MoveEast;MoveSouth;MoveNorth;6;4;8;6;1;107
False;MoveNorthEast;MoveEast;MoveSouth;MoveNorth;6;4;8;6;1;108
False;MoveNorth;MoveEast;MoveNorthEast;MoveNorth;6;4;8;6;1;109
False;MoveNorth;MoveEast;MoveNorthEast;MoveNorth;6;4;8;6;1;110
False;MoveNorth;MoveNorthEast;MoveSouth;MoveNorth;6;4;8;6;1;111
False;MoveNorth;MoveNorthEast;MoveSouth;MoveNorth;6;4;8;6;1;112
False;MoveNorth;MoveEast;MoveSouthWest;MoveNorth;6;4;8;6;1;113
False;MoveNorth;MoveEast;MoveSouthWest;MoveNorth;6;4;9;6;1;114
False;MoveNorth;OpenDoorAction;MoveSouthEast;MoveNorth;6;4;9;6;1;115
False;MoveNorth;OpenDoorAction;MoveSouthEast;MoveNorth;6;5;9;6;1;116
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;6;5;9;6;1;117
False;MoveNorth;MoveNorth;MoveEast;MoveNorth;6;6;9;6;1;118
False;MoveNorth;MoveNorthWest;MoveEast;MoveNorthWest;6;6;9;6;1;119
False;MoveNorth;MoveNorthWest;MoveEast;MoveNorthWest;6;6;9;6;1;120
False;MoveNorth;MoveNorthWest;MoveEast;MoveNorthWest;6;6;9;6;1;121
False;MoveNorth;MoveNorthWest;MoveEast;MoveNorthWest;6;6;9;6;1;122
False;MoveNorth;MoveSouth;MoveEast;MoveWest;6;6;9;6;1;123
False;MoveNorth;MoveSouth;MoveEast;MoveWest;6;6;9;6;1;124
False;MoveNorth;MoveNorthEast;MoveEast;OpenDoorAction;6;6;9;6;1;125
False;MoveNorth;MoveNorthEast;MoveEast;OpenDoorAction;6;6;9;7;1;126
False;MoveNorthWest;GrabObject;MoveEast;MoveNorth;6;6;9;7;1;127
False;MoveNorthWest;GrabObject;MoveEast;MoveNorth;6;7;9;8;1;128
False;MoveNorthWest;MoveSouth;MoveEast;MoveNorthWest;6;7;9;8;1;129
False;MoveNorthWest;MoveSouth;MoveEast;MoveNorthWest;6;7;9;8;1;130
False;MoveWest;MoveSouthEast;MoveNorthEast;GrabObject;6;7;9;8;1;131
False;MoveWest;MoveSouthEast;MoveNorthEast;GrabObject;6;7;9;9;1;132
False;OpenDoorAction;MoveSouthEast;MoveNorth;MoveSouthEast;6;7;9;9;1;133
False;OpenDoorAction;MoveSouthEast;MoveNorth;MoveSouthEast;7;7;9;9;1;134
False;MoveNorth;MoveSouthEast;MoveNorth;MoveSouthEast;7;7;9;9;1;135
False;MoveNorth;MoveSouthEast;MoveNorth;MoveSouthEast;8;7;9;9;1;136
False;MoveNorthWest;MoveEast;MoveNorth;MoveSouthEast;8;7;9;9;1;137
False;MoveNorthWest;MoveEast;MoveNorth;MoveSouthEast;8;7;9;9;1;138
False;MoveNorthWest;MoveEast;MoveNorth;MoveSouthEast;8;7;9;9;1;139
False;MoveNorthWest;MoveEast;MoveNorth;MoveSouthEast;8;7;9;9;1;140
False;MoveSouth;MoveEast;MoveNorth;MoveSouth;8;7;9;9;1;141
False;MoveSouth;MoveEast;MoveNorth;MoveSouth;8;7;9;9;1;142
False;MoveNorthEast;MoveEast;MoveNorth;MoveSouth;8;7;9;9;1;143
False;MoveNorthEast;MoveEast;MoveNorth;MoveSouth;8;7;9;9;1;144
False;MoveSouth;MoveEast;MoveNorth;MoveSouth;8;7;9;9;1;145
False;MoveSouth;MoveEast;MoveNorth;MoveSouth;8;7;9;9;1;146
False;MoveNorthEast;MoveEast;MoveNorth;MoveSouth;8;7;9;9;1;147
False;MoveNorthEast;MoveEast;MoveNorth;MoveSouth;8;7;9;9;1;148
False;MoveSouth;MoveSouthEast;MoveNorth;MoveSouth;8;7;9;9;1;149
False;MoveSouth;MoveSouthEast;MoveNorth;MoveSouth;8;7;9;9;1;150
False;MoveNorthEast;MoveSouth;MoveNorthWest;MoveSouth;8;7;9;9;1;151
False;MoveNorthEast;MoveSouth;MoveNorthWest;MoveSouth;8;7;9;9;1;152
False;MoveSouth;MoveSouth;MoveWest;MoveSouth;8;7;9;9;1;153
False;MoveSouth;MoveSouth;MoveWest;MoveSouth;8;7;9;9;1;154
False;MoveSouthWest;MoveSouth;MoveWest;MoveSouth;8;7;9;9;1;155
False;MoveSouthWest;MoveSouth;MoveWest;MoveSouth;9;7;9;9;1;156
False;MoveSouthWest;MoveSouth;MoveWest;MoveSouth;9;7;9;9;1;157
False;MoveSouthWest;MoveSouth;MoveWest;MoveSouth;9;7;9;9;1;158
False;MoveWest;MoveSouth;MoveWest;MoveSouthWest;9;7;9;9;1;159
False;MoveWest;MoveSouth;MoveWest;MoveSouthWest;9;7;9;9;1;160
False;MoveWest;MoveSouth;MoveWest;MoveWest;9;7;9;9;1;161
False;MoveWest;MoveSouth;MoveWest;MoveWest;9;7;9;9;1;162
False;MoveWest;MoveSouth;MoveWest;MoveWest;9;7;9;9;1;163
False;MoveWest;MoveSouth;MoveWest;MoveWest;9;7;9;9;1;164
False;MoveWest;MoveSouth;MoveNorthWest;MoveSouthWest;9;7;9;9;1;165
False;MoveWest;MoveSouth;MoveNorthWest;MoveSouthWest;9;7;9;9;1;166
False;MoveWest;MoveSouth;MoveWest;MoveWest;9;7;9;9;1;167
False;MoveWest;MoveSouth;MoveWest;MoveWest;9;7;9;9;1;168
False;MoveWest;MoveSouthWest;OpenDoorAction;MoveSouthWest;9;7;9;9;1;169
False;MoveWest;MoveSouthWest;OpenDoorAction;MoveSouthWest;9;7;10;9;1;170
False;MoveWest;MoveWest;MoveNorth;MoveWest;9;7;10;9;1;171
False;MoveWest;MoveWest;MoveNorth;MoveWest;9;7;11;9;1;172
False;MoveWest;MoveWest;MoveNorthWest;MoveWest;9;7;11;9;1;173
False;MoveWest;MoveWest;MoveNorthWest;MoveWest;9;7;11;9;1;174
False;MoveWest;MoveWest;MoveNorthWest;MoveSouthWest;9;7;11;9;1;175
False;MoveWest;MoveWest;MoveNorthWest;MoveSouthWest;9;7;11;9;1;176
False;MoveWest;MoveWest;MoveSouth;DropObject;9;7;11;9;1;177
False;MoveWest;MoveWest;MoveSouth;DropObject;9;7;11;10;1;178
False;MoveWest;MoveSouthWest;MoveNorthEast;MoveEast;9;7;11;10;1;179
False;MoveWest;MoveSouthWest;MoveNorthEast;MoveEast;9;7;11;10;1;180
False;OpenDoorAction;DropObject;MoveSouth;MoveNorthEast;9;7;11;10;1;181
False;OpenDoorAction;DropObject;MoveSouth;MoveNorthEast;10;8;11;10;1;182
False;MoveNorth;MoveSouth;MoveNorthEast;MoveEast;10;8;11;10;1;183
False;MoveNorth;MoveSouth;MoveNorthEast;MoveEast;11;8;11;10;1;184
False;MoveNorthWest;GrabObject;MoveSouth;GrabObject;11;8;11;10;1;185
False;MoveNorthWest;GrabObject;MoveSouth;GrabObject;11;8;11;10;1;186
False;MoveNorthWest;MoveWest;MoveNorthEast;MoveWest;11;8;11;10;1;187
False;MoveNorthWest;MoveWest;MoveNorthEast;MoveWest;11;8;11;10;1;188
False;GrabObject;MoveWest;MoveSouth;MoveWest;11;8;11;10;1;189
False;GrabObject;MoveWest;MoveSouth;MoveWest;12;8;11;10;1;190
False;MoveSouthEast;MoveWest;MoveSouthWest;MoveWest;12;8;11;10;1;191
False;MoveSouthEast;MoveWest;MoveSouthWest;MoveWest;12;8;12;10;1;192
