done;strongagent_acts;strongagent1_acts;blindagent_acts;secondblind_acts;strongagent_mssg;strongagent1_mssg;blindagent_mssg;secondblind_mssg;world_nr;tick_nr
False;MoveEast;MoveSouth;MoveSouth;MoveEast;1;5;5;1;1;50
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveEast;1;5;5;1;1;51
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveEast;1;5;5;1;1;52
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveEast;1;5;5;1;1;53
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveEast;1;5;5;1;1;54
False;MoveEast;MoveEast;MoveEast;MoveEast;1;5;5;1;1;55
False;MoveEast;MoveEast;MoveEast;MoveEast;1;5;5;1;1;56
False;OpenDoorAction;MoveEast;MoveEast;OpenDoorAction;1;5;5;1;1;57
False;OpenDoorAction;MoveEast;MoveEast;OpenDoorAction;2;5;5;2;1;58
False;MoveNorth;MoveEast;MoveEast;MoveNorth;2;5;5;2;1;59
False;MoveNorth;MoveEast;MoveEast;MoveNorth;3;5;5;3;1;60
False;GrabObject;MoveEast;MoveEast;GrabObject;3;5;5;3;1;61
False;GrabObject;MoveEast;MoveEast;GrabObject;4;5;5;4;1;62
False;MoveSouthWest;MoveEast;MoveEast;MoveSouthWest;4;5;5;4;1;63
False;MoveSouthWest;MoveEast;MoveEast;MoveSouthWest;5;5;5;5;1;64
False;MoveWest;MoveEast;MoveEast;MoveWest;5;5;5;5;1;65
False;MoveWest;MoveEast;MoveEast;MoveWest;5;5;5;5;1;66
False;MoveWest;MoveSouthEast;MoveSouthEast;MoveWest;5;5;5;5;1;67
False;MoveWest;MoveSouthEast;MoveSouthEast;MoveWest;5;5;5;5;1;68
False;MoveWest;MoveSouth;MoveSouth;MoveWest;5;5;5;5;1;69
False;MoveWest;MoveSouth;MoveSouth;MoveWest;5;5;5;5;1;70
False;MoveWest;MoveSouth;MoveSouth;MoveWest;5;5;5;5;1;71
False;MoveWest;MoveSouth;MoveSouth;MoveWest;5;5;5;5;1;72
False;MoveWest;MoveSouth;MoveSouth;MoveWest;5;5;5;5;1;73
False;MoveWest;MoveSouth;MoveSouth;MoveWest;5;5;5;5;1;74
False;MoveWest;MoveSouthWest;MoveSouth;OpenDoorAction;5;5;5;5;1;75
False;MoveWest;MoveSouthWest;MoveSouth;OpenDoorAction;5;5;5;6;1;76
False;MoveWest;MoveWest;MoveSouth;MoveNorth;5;5;5;6;1;77
False;MoveWest;MoveWest;MoveSouth;MoveNorth;5;5;5;7;1;78
False;MoveWest;MoveWest;MoveSouth;MoveNorthWest;5;5;5;7;1;79
False;MoveWest;MoveWest;MoveSouth;MoveNorthWest;5;5;5;7;1;80
False;MoveWest;OpenDoorAction;MoveSouth;MoveNorthWest;5;5;5;7;1;81
False;MoveWest;OpenDoorAction;MoveSouth;MoveNorthWest;5;6;5;7;1;82
False;MoveWest;MoveNorth;MoveSouth;GrabObject;5;6;5;7;1;83
False;MoveWest;MoveNorth;MoveSouth;GrabObject;5;7;5;8;1;84
False;MoveWest;MoveNorthWest;MoveSouth;MoveSouthEast;5;7;5;8;1;85
False;MoveWest;MoveNorthWest;MoveSouth;MoveSouthEast;5;7;5;8;1;86
False;OpenDoorAction;MoveNorthWest;MoveSouthWest;MoveSouthEast;5;7;5;8;1;87
False;OpenDoorAction;MoveNorthWest;MoveSouthWest;MoveSouthEast;6;7;5;8;1;88
False;MoveNorth;MoveSouth;MoveWest;MoveSouthEast;6;7;5;8;1;89
False;MoveNorth;MoveSouth;MoveWest;MoveSouthEast;7;7;5;8;1;90
False;MoveNorthWest;MoveNorthEast;MoveWest;MoveSouthEast;7;7;5;8;1;91
False;MoveNorthWest;MoveNorthEast;MoveWest;MoveSouthEast;7;7;5;8;1;92
False;GrabObject;MoveSouth;OpenDoorAction;MoveEast;7;7;5;8;1;93
False;GrabObject;MoveSouth;OpenDoorAction;MoveEast;8;7;6;8;1;94
False;MoveSouthEast;MoveNorthEast;MoveNorth;MoveEast;8;7;6;8;1;95
False;MoveSouthEast;MoveNorthEast;MoveNorth;MoveEast;8;7;7;8;1;96
False;MoveSouthWest;MoveSouth;MoveNorthWest;MoveEast;8;7;7;8;1;97
False;MoveSouthWest;MoveSouth;MoveNorthWest;MoveEast;8;7;7;8;1;98
False;MoveSouthWest;MoveNorthEast;MoveNorthWest;MoveEast;8;7;7;8;1;99
False;MoveSouthWest;MoveNorthEast;MoveNorthWest;MoveEast;8;7;7;8;1;100
False;MoveWest;MoveSouth;MoveSouth;MoveEast;8;7;7;8;1;101
False;MoveWest;MoveSouth;MoveSouth;MoveEast;8;7;7;8;1;102
False;MoveSouthWest;MoveSouthWest;MoveNorthEast;MoveEast;8;7;7;8;1;103
False;MoveSouthWest;MoveSouthWest;MoveNorthEast;MoveEast;8;8;7;8;1;104
False;MoveSouth;MoveSouthEast;MoveSouth;MoveSouthEast;8;8;7;8;1;105
False;MoveSouth;MoveSouthEast;MoveSouth;MoveSouthEast;8;8;7;8;1;106
False;MoveSouth;MoveSouthEast;MoveNorthEast;MoveSouth;8;8;7;8;1;107
False;MoveSouth;MoveSouthEast;MoveNorthEast;MoveSouth;8;8;7;8;1;108
False;MoveSouth;MoveSouthEast;MoveSouth;MoveSouth;8;8;7;8;1;109
False;MoveSouth;MoveSouthEast;MoveSouth;MoveSouth;8;8;7;8;1;110
False;MoveSouthEast;MoveSouth;MoveNorthEast;MoveSouth;8;8;7;8;1;111
False;MoveSouthEast;MoveSouth;MoveNorthEast;MoveSouth;8;8;7;8;1;112
False;MoveEast;MoveSouth;MoveSouth;MoveSouthWest;8;8;7;8;1;113
False;MoveEast;MoveSouth;MoveSouth;MoveSouthWest;8;8;7;8;1;114
False;MoveEast;MoveSouth;MoveSouthWest;MoveSouthWest;8;8;7;8;1;115
False;MoveEast;MoveSouth;MoveSouthWest;MoveSouthWest;8;8;8;8;1;116
False;MoveEast;MoveSouthWest;MoveSouthWest;MoveSouthWest;8;8;8;8;1;117
False;MoveEast;MoveSouthWest;MoveSouthWest;MoveSouthWest;8;8;8;8;1;118
False;MoveEast;MoveWest;MoveWest;MoveWest;8;8;8;8;1;119
False;MoveEast;MoveWest;MoveWest;MoveWest;8;8;8;8;1;120
False;MoveEast;MoveWest;MoveWest;MoveWest;8;8;8;8;1;121
False;MoveEast;MoveWest;MoveWest;MoveWest;8;8;8;8;1;122
False;MoveEast;MoveWest;MoveWest;MoveSouthWest;8;8;8;8;1;123
False;MoveEast;MoveWest;MoveWest;MoveSouthWest;8;8;8;8;1;124
False;MoveEast;MoveWest;MoveWest;DropObject;8;8;8;8;1;125
False;MoveEast;MoveWest;MoveWest;DropObject;8;8;8;9;1;126
False;MoveEast;MoveWest;MoveWest;MoveNorthEast;8;8;8;9;1;127
False;MoveEast;MoveWest;MoveWest;MoveNorthEast;8;8;8;10;1;128
False;MoveSouthEast;MoveWest;MoveWest;MoveNorthEast;8;8;8;10;1;129
False;MoveSouthEast;MoveWest;MoveWest;MoveNorthEast;8;8;8;10;1;130
False;MoveEast;MoveWest;MoveWest;MoveNorthEast;8;8;8;10;1;131
False;MoveEast;MoveWest;MoveWest;MoveNorthEast;8;8;8;10;1;132
False;MoveEast;MoveWest;MoveWest;MoveEast;8;8;8;10;1;133
False;MoveEast;MoveWest;MoveWest;MoveEast;8;8;8;10;1;134
False;MoveSouthEast;MoveWest;MoveWest;MoveEast;8;8;8;10;1;135
False;MoveSouthEast;MoveWest;MoveWest;MoveEast;8;8;8;10;1;136
False;DropObject;MoveWest;MoveWest;MoveNorthEast;8;8;8;10;1;137
False;DropObject;MoveWest;MoveWest;MoveNorthEast;9;8;8;10;1;138
False;MoveNorth;MoveWest;MoveWest;MoveNorth;9;8;8;10;1;139
False;MoveNorth;MoveWest;MoveWest;MoveNorth;9;8;8;10;1;140
False;DropObject;MoveWest;OpenDoorAction;MoveNorth;9;8;8;10;1;141
False;DropObject;MoveWest;OpenDoorAction;MoveNorth;10;8;9;10;1;142
False;MoveNorthEast;MoveWest;MoveNorth;MoveNorth;10;8;9;10;1;143
False;MoveNorthEast;MoveWest;MoveNorth;MoveNorth;11;8;10;10;1;144
False;MoveEast;MoveWest;MoveNorthWest;MoveNorth;11;8;10;10;1;145
False;MoveEast;MoveWest;MoveNorthWest;MoveNorth;11;8;10;10;1;146
False;MoveEast;OpenDoorAction;MoveNorthWest;MoveNorth;11;8;10;10;1;147
False;MoveEast;OpenDoorAction;MoveNorthWest;MoveNorth;11;9;10;10;1;148
False;MoveEast;MoveNorth;MoveSouth;MoveNorth;11;9;10;10;1;149
False;MoveEast;MoveNorth;MoveSouth;MoveNorth;11;10;10;10;1;150
False;MoveEast;MoveNorthWest;MoveNorthEast;MoveNorth;11;10;10;10;1;151
False;MoveEast;MoveNorthWest;MoveNorthEast;MoveNorth;11;10;10;10;1;152
False;MoveNorthEast;MoveNorthWest;MoveSouth;MoveNorth;11;10;10;10;1;153
False;MoveNorthEast;MoveNorthWest;MoveSouth;MoveNorth;11;10;10;10;1;154
False;MoveNorth;MoveSouth;MoveNorthEast;MoveNorth;11;10;10;10;1;155
False;MoveNorth;MoveSouth;MoveNorthEast;MoveNorth;11;10;10;10;1;156
False;MoveNorth;MoveNorthEast;MoveSouth;MoveNorthWest;11;10;10;10;1;157
False;MoveNorth;MoveNorthEast;MoveSouth;MoveNorthWest;11;10;10;10;1;158
False;MoveNorth;MoveSouth;MoveNorthEast;MoveNorthWest;11;10;10;10;1;159
False;MoveNorth;MoveSouth;MoveNorthEast;MoveNorthWest;11;10;10;10;1;160
False;MoveNorth;MoveNorthEast;MoveSouth;MoveWest;11;10;10;10;1;161
False;MoveNorth;MoveNorthEast;MoveSouth;MoveWest;11;10;10;10;1;162
False;MoveNorth;MoveSouth;MoveSouthWest;OpenDoorAction;11;10;10;10;1;163
False;MoveNorth;MoveSouth;MoveSouthWest;OpenDoorAction;11;10;11;11;1;164
False;MoveNorth;MoveNorthEast;MoveSouthWest;MoveNorth;11;10;11;11;1;165
False;MoveNorth;MoveNorthEast;MoveSouthWest;MoveNorth;11;10;11;12;1;166
False;MoveNorth;MoveSouth;MoveWest;MoveNorthWest;11;10;11;12;1;167
False;MoveNorth;MoveSouth;MoveWest;MoveNorthWest;11;10;11;12;1;168
False;MoveNorth;MoveSouthWest;MoveWest;GrabObject;11;10;11;12;1;169
False;MoveNorth;MoveSouthWest;MoveWest;GrabObject;11;11;11;13;1;170
False;MoveNorth;MoveSouthEast;MoveNorthWest;MoveSouthEast;11;11;11;13;1;171
False;MoveNorth;MoveSouthEast;MoveNorthWest;MoveSouthEast;11;11;11;13;1;172
False;MoveNorthWest;MoveEast;MoveNorth;MoveSouthEast;11;11;11;13;1;173
False;MoveNorthWest;MoveEast;MoveNorth;MoveSouthEast;11;11;11;13;1;174
False;MoveNorthWest;MoveEast;MoveNorth;MoveSouthEast;11;11;11;13;1;175
False;MoveNorthWest;MoveEast;MoveNorth;MoveSouthEast;11;11;11;13;1;176
False;MoveWest;MoveEast;MoveNorth;MoveSouthEast;11;11;11;13;1;177
False;MoveWest;MoveEast;MoveNorth;MoveSouthEast;11;11;11;13;1;178
False;OpenDoorAction;MoveEast;MoveNorth;MoveSouth;11;11;11;13;1;179
False;OpenDoorAction;MoveEast;MoveNorth;MoveSouth;12;11;11;13;1;180
False;MoveNorth;MoveEast;MoveNorth;MoveSouth;12;11;11;13;1;181
False;MoveNorth;MoveEast;MoveNorth;MoveSouth;13;11;11;13;1;182
False;MoveNorthWest;OpenDoorAction;MoveNorth;MoveSouth;13;11;11;13;1;183
False;MoveNorthWest;OpenDoorAction;MoveNorth;MoveSouth;13;12;11;13;1;184
False;MoveNorthWest;MoveNorth;MoveNorth;MoveSouth;13;12;11;13;1;185
False;MoveNorthWest;MoveNorth;MoveNorth;MoveSouth;13;13;11;13;1;186
False;MoveSouth;MoveNorthWest;MoveNorth;MoveSouth;13;13;11;13;1;187
False;MoveSouth;MoveNorthWest;MoveNorth;MoveSouth;13;13;11;13;1;188
False;MoveNorthEast;MoveNorthWest;MoveNorth;MoveSouth;13;13;11;13;1;189
False;MoveNorthEast;MoveNorthWest;MoveNorth;MoveSouth;13;13;11;13;1;190
False;MoveSouth;MoveSouth;MoveNorthEast;MoveSouth;13;13;11;13;1;191
False;MoveSouth;MoveSouth;MoveNorthEast;MoveSouth;13;13;11;13;1;192
False;MoveNorthEast;MoveNorthEast;MoveEast;MoveSouth;13;13;11;13;1;193
False;MoveNorthEast;MoveNorthEast;MoveEast;MoveSouth;13;13;11;13;1;194
False;MoveSouth;MoveSouth;MoveNorthEast;MoveSouth;13;13;11;13;1;195
False;MoveSouth;MoveSouth;MoveNorthEast;MoveSouth;13;13;11;13;1;196
False;MoveNorthEast;MoveNorthEast;MoveEast;MoveSouthWest;13;13;11;13;1;197
False;MoveNorthEast;MoveNorthEast;MoveEast;MoveSouthWest;13;13;11;13;1;198
False;MoveSouth;MoveSouth;OpenDoorAction;MoveSouthWest;13;13;11;13;1;199
False;MoveSouth;MoveSouth;OpenDoorAction;MoveSouthWest;13;13;12;13;1;200
False;MoveSouthWest;MoveNorthEast;MoveNorth;MoveSouthWest;13;13;12;13;1;201
False;MoveSouthWest;MoveNorthEast;MoveNorth;MoveSouthWest;14;13;13;13;1;202
False;MoveSouth;MoveSouth;MoveNorthWest;MoveWest;14;13;13;13;1;203
False;MoveSouth;MoveSouth;MoveNorthWest;MoveWest;14;13;13;13;1;204
False;OpenDoorAction;MoveSouthWest;GrabObject;MoveWest;14;13;13;13;1;205
False;OpenDoorAction;MoveSouthWest;GrabObject;MoveWest;15;13;14;13;1;206
False;MoveNorth;MoveSouthEast;MoveSouthEast;MoveSouthWest;15;13;14;13;1;207
False;MoveNorth;MoveSouthEast;MoveSouthEast;MoveSouthWest;16;13;14;13;1;208
False;MoveNorthWest;MoveEast;MoveSouthWest;DropObject;16;13;14;13;1;209
False;MoveNorthWest;MoveEast;MoveSouthWest;DropObject;16;13;14;14;1;210
False;MoveNorthWest;MoveSouthEast;MoveSouthWest;MoveNorthEast;16;13;14;14;1;211
False;MoveNorthWest;MoveSouthEast;MoveSouthWest;MoveNorthEast;16;13;14;15;1;212
False;MoveSouth;DropObject;MoveWest;MoveNorthEast;16;13;14;15;1;213
False;MoveSouth;DropObject;MoveWest;MoveNorthEast;16;14;14;15;1;214
False;MoveNorthEast;MoveSouth;MoveSouthWest;MoveNorthEast;16;14;14;15;1;215
False;MoveNorthEast;MoveSouth;MoveSouthWest;MoveNorthEast;16;14;14;15;1;216
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;16;14;14;15;1;217
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;16;14;14;15;1;218
False;MoveNorthEast;GrabObject;MoveSouth;MoveEast;16;14;14;15;1;219
False;MoveNorthEast;GrabObject;MoveSouth;MoveEast;16;14;14;15;1;220
False;MoveSouth;MoveWest;MoveSouth;MoveNorthEast;16;14;14;15;1;221
False;MoveSouth;MoveWest;MoveSouth;MoveNorthEast;16;14;14;15;1;222
False;MoveNorthEast;MoveWest;MoveSouth;MoveNorth;16;14;14;15;1;223
False;MoveNorthEast;MoveWest;MoveSouth;MoveNorth;16;14;14;15;1;224
False;MoveSouth;MoveWest;MoveSouth;MoveNorth;16;14;14;15;1;225
False;MoveSouth;MoveWest;MoveSouth;MoveNorth;16;14;14;15;1;226
False;MoveSouthWest;DropObject;MoveSouth;MoveNorth;16;14;14;15;1;227
False;MoveSouthWest;DropObject;MoveSouth;MoveNorth;17;15;14;15;1;228
False;MoveSouthEast;MoveEast;MoveSouth;MoveNorthWest;17;15;14;15;1;229
False;MoveSouthEast;MoveEast;MoveSouth;MoveNorthWest;17;15;14;15;1;230
False;MoveSouthEast;MoveNorthEast;MoveSouth;MoveWest;17;15;14;15;1;231
False;MoveSouthEast;MoveNorthEast;MoveSouth;MoveWest;17;15;14;15;1;232
False;MoveSouthEast;MoveEast;MoveSouth;MoveWest;17;15;14;15;1;233
False;MoveSouthEast;MoveEast;MoveSouth;MoveWest;17;15;14;15;1;234
False;MoveSouth;GrabObject;MoveSouthEast;MoveWest;17;15;14;15;1;235
False;MoveSouth;GrabObject;MoveSouthEast;MoveWest;17;15;14;15;1;236
False;MoveSouth;MoveWest;MoveEast;MoveWest;17;15;14;15;1;237
False;MoveSouth;MoveWest;MoveEast;MoveWest;17;15;14;15;1;238
False;MoveSouth;MoveWest;MoveEast;MoveWest;17;15;14;15;1;239
False;MoveSouth;MoveWest;MoveEast;MoveWest;17;15;14;15;1;240
False;MoveSouthWest;MoveWest;MoveEast;MoveWest;17;15;14;15;1;241
False;MoveSouthWest;MoveWest;MoveEast;MoveWest;17;15;14;15;1;242
False;MoveWest;DropObject;MoveEast;MoveNorthWest;17;15;14;15;1;243
False;MoveWest;DropObject;MoveEast;MoveNorthWest;17;16;14;15;1;244
False;MoveWest;MoveEast;MoveEast;MoveWest;17;16;14;15;1;245
False;MoveWest;MoveEast;MoveEast;MoveWest;17;16;14;15;1;246
False;OpenDoorAction;MoveEast;MoveEast;OpenDoorAction;17;16;14;15;1;247
False;OpenDoorAction;MoveEast;MoveEast;OpenDoorAction;18;16;14;16;1;248
False;MoveNorth;MoveSouthEast;MoveSouthEast;MoveNorth;18;16;14;16;1;249
False;MoveNorth;MoveSouthEast;MoveSouthEast;MoveNorth;19;16;14;17;1;250
False;MoveNorthWest;GrabObject;MoveEast;MoveNorthWest;19;16;14;17;1;251
False;MoveNorthWest;GrabObject;MoveEast;MoveNorthWest;19;16;14;17;1;252
False;MoveNorthWest;MoveNorthWest;MoveSouthEast;MoveNorthWest;19;16;14;17;1;253
False;MoveNorthWest;MoveNorthWest;MoveSouthEast;MoveNorthWest;19;16;14;17;1;254
False;MoveSouth;MoveNorthWest;MoveEast;MoveSouth;19;16;14;17;1;255
False;MoveSouth;MoveNorthWest;MoveEast;MoveSouth;19;16;14;17;1;256
False;MoveNorthEast;MoveWest;MoveEast;MoveNorthEast;19;16;14;17;1;257
False;MoveNorthEast;MoveWest;MoveEast;MoveNorthEast;19;16;14;17;1;258
False;MoveSouth;DropObject;MoveSouthEast;MoveSouth;19;16;14;17;1;259
True;MoveSouth;DropObject;MoveSouthEast;MoveSouth;19;17;14;17;1;260
