done;liaragent_acts;strongagent0_acts;blindagent_acts;lazyagent_acts;liaragent_mssg;strongagent0_mssg;blindagent_mssg;lazyagent_mssg;world_nr;tick_nr
False;MoveNorthWest;MoveSouthEast;MoveSouth;MoveNorthWest;3;5;3;4;1;50
False;GrabObject;MoveSouthEast;MoveNorthEast;MoveNorthWest;3;5;3;4;1;51
False;GrabObject;MoveSouthEast;MoveNorthEast;MoveNorthWest;4;5;3;5;1;52
False;MoveSouthEast;MoveSouthEast;MoveSouth;MoveSouthEast;4;5;3;5;1;53
False;MoveSouthEast;MoveSouthEast;MoveSouth;MoveSouthEast;4;5;3;6;1;54
False;MoveSouthEast;MoveEast;MoveSouthWest;MoveSouthEast;4;5;3;6;1;55
False;MoveSouthEast;MoveEast;MoveSouthWest;MoveSouthEast;4;5;4;6;1;56
False;MoveSouthEast;MoveEast;MoveSouthEast;MoveSouthEast;4;5;4;6;1;57
False;MoveSouthEast;MoveEast;MoveSouthEast;MoveSouthEast;4;5;4;6;1;58
False;MoveSouthEast;MoveEast;MoveEast;MoveSouthEast;4;5;4;6;1;59
False;MoveSouthEast;MoveEast;MoveEast;MoveSouthEast;4;5;4;6;1;60
False;MoveSouth;MoveEast;MoveEast;MoveSouthEast;4;5;4;6;1;61
False;MoveSouth;MoveEast;MoveEast;MoveSouthEast;4;5;4;6;1;62
False;MoveSouth;MoveEast;MoveEast;MoveSouth;4;5;4;6;1;63
False;MoveSouth;MoveEast;MoveEast;MoveSouth;4;5;4;6;1;64
False;MoveSouth;MoveEast;MoveEast;MoveSouth;4;5;4;6;1;65
False;MoveSouth;MoveEast;MoveEast;MoveSouth;4;5;4;6;1;66
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouth;4;5;4;6;1;67
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouth;4;5;4;6;1;68
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;5;4;6;1;69
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;5;4;6;1;70
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;5;4;6;1;71
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;5;4;6;1;72
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;5;4;6;1;73
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;5;4;6;1;74
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;5;4;6;1;75
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;5;4;6;1;76
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;5;4;6;1;77
False;MoveSouth;MoveSouth;MoveEast;MoveSouth;4;5;4;6;1;78
False;MoveSouthWest;MoveSouth;MoveEast;MoveSouth;4;5;4;6;1;79
False;MoveSouthWest;MoveSouth;MoveEast;MoveSouth;4;5;4;6;1;80
False;MoveWest;MoveSouth;OpenDoorAction;MoveSouthWest;4;5;4;6;1;81
False;MoveWest;MoveSouth;OpenDoorAction;MoveSouthWest;4;5;5;6;1;82
False;MoveWest;MoveSouth;MoveNorth;MoveWest;4;5;5;6;1;83
False;MoveWest;MoveSouth;MoveNorth;MoveWest;4;5;6;6;1;84
False;MoveSouthWest;MoveSouth;GrabObject;MoveWest;4;5;6;6;1;85
False;MoveSouthWest;MoveSouth;GrabObject;MoveWest;4;5;7;6;1;86
False;MoveWest;MoveSouthWest;MoveSouthEast;MoveWest;4;5;7;6;1;87
False;MoveWest;MoveSouthWest;MoveSouthEast;MoveWest;4;5;7;6;1;88
False;MoveSouthWest;MoveWest;MoveSouthEast;MoveWest;4;5;7;6;1;89
False;MoveSouthWest;MoveWest;MoveSouthEast;MoveWest;4;5;7;6;1;90
False;MoveWest;MoveWest;MoveSouthEast;MoveWest;4;5;7;6;1;91
False;MoveWest;MoveWest;MoveSouthEast;MoveWest;4;5;7;6;1;92
False;MoveWest;MoveWest;MoveSouth;MoveWest;4;5;7;6;1;93
False;MoveWest;MoveWest;MoveSouth;MoveWest;4;5;7;6;1;94
False;MoveSouthWest;MoveWest;MoveSouth;MoveWest;4;5;7;6;1;95
False;MoveSouthWest;MoveWest;MoveSouth;MoveWest;4;5;7;6;1;96
False;DropObject;MoveWest;MoveSouth;MoveWest;4;5;7;6;1;97
False;DropObject;MoveWest;MoveSouth;MoveWest;5;5;7;6;1;98
False;MoveNorth;MoveWest;MoveSouthWest;MoveWest;5;5;7;6;1;99
False;MoveNorth;MoveWest;MoveSouthWest;MoveWest;6;5;7;6;1;100
False;MoveNorth;MoveWest;MoveSouthWest;MoveWest;6;5;7;6;1;101
False;MoveNorth;MoveWest;MoveSouthWest;MoveWest;6;5;7;6;1;102
False;MoveNorth;MoveWest;MoveSouthWest;MoveWest;6;5;7;6;1;103
False;MoveNorth;MoveWest;MoveSouthWest;MoveWest;6;5;7;6;1;104
False;OpenDoorAction;OpenDoorAction;MoveWest;MoveWest;6;5;7;6;1;105
False;OpenDoorAction;OpenDoorAction;MoveWest;MoveWest;7;6;7;6;1;106
False;MoveNorth;MoveNorth;MoveWest;MoveWest;7;6;7;6;1;107
False;MoveNorth;MoveNorth;MoveWest;MoveWest;8;7;7;6;1;108
False;MoveNorthWest;MoveNorthWest;MoveSouthWest;MoveWest;8;7;7;6;1;109
False;MoveNorthWest;MoveNorthWest;MoveSouthWest;MoveWest;8;7;7;6;1;110
False;MoveNorthWest;MoveNorthWest;DropObject;OpenDoorAction;8;7;7;6;1;111
False;MoveNorthWest;MoveNorthWest;DropObject;OpenDoorAction;8;7;8;7;1;112
False;MoveSouth;MoveSouth;MoveNorthEast;MoveEast;8;7;8;7;1;113
False;MoveSouth;MoveSouth;MoveNorthEast;MoveEast;8;7;9;8;1;114
False;MoveNorthEast;MoveNorthEast;MoveNorthEast;MoveWest;8;7;9;8;1;115
False;MoveNorthEast;MoveNorthEast;MoveNorthEast;MoveWest;8;7;9;9;1;116
False;MoveSouth;MoveSouth;MoveNorthEast;MoveWest;8;7;9;9;1;117
False;MoveSouth;MoveSouth;MoveNorthEast;MoveWest;8;7;9;9;1;118
False;MoveNorthEast;MoveNorthEast;MoveEast;MoveWest;8;7;9;9;1;119
False;MoveNorthEast;MoveNorthEast;MoveEast;MoveWest;8;7;9;9;1;120
False;MoveSouth;MoveSouth;MoveEast;MoveWest;8;7;9;9;1;121
False;MoveSouth;MoveSouth;MoveEast;MoveWest;8;7;9;9;1;122
False;MoveNorthEast;MoveNorthEast;MoveNorthEast;MoveNorthWest;8;7;9;9;1;123
False;MoveNorthEast;MoveNorthEast;MoveNorthEast;MoveNorthWest;8;7;9;9;1;124
False;MoveSouth;MoveSouth;MoveNorth;MoveNorth;8;7;9;9;1;125
False;MoveSouth;MoveSouth;MoveNorth;MoveNorth;8;7;9;9;1;126
False;MoveSouthWest;MoveSouthWest;MoveNorth;MoveNorth;8;7;9;9;1;127
False;MoveSouthWest;MoveSouthWest;MoveNorth;MoveNorth;9;8;9;9;1;128
False;MoveSouthWest;MoveSouthEast;MoveNorth;MoveNorth;9;8;9;9;1;129
False;MoveSouthWest;MoveSouthEast;MoveNorth;MoveNorth;9;8;9;9;1;130
False;MoveWest;MoveEast;MoveNorthWest;MoveNorth;9;8;9;9;1;131
False;MoveWest;MoveEast;MoveNorthWest;MoveNorth;9;8;9;9;1;132
False;MoveWest;MoveEast;MoveWest;MoveNorth;9;8;9;9;1;133
False;MoveWest;MoveEast;MoveWest;MoveNorth;9;8;9;9;1;134
False;MoveWest;MoveEast;MoveWest;MoveNorth;9;8;9;9;1;135
False;MoveWest;MoveEast;MoveWest;MoveNorth;9;8;9;9;1;136
False;MoveWest;MoveEast;MoveWest;MoveNorth;9;8;9;9;1;137
False;MoveWest;MoveEast;MoveWest;MoveNorth;9;8;9;9;1;138
False;MoveWest;MoveEast;MoveWest;MoveNorth;9;8;9;9;1;139
False;MoveWest;MoveEast;MoveWest;MoveNorth;9;8;9;9;1;140
False;MoveWest;OpenDoorAction;MoveWest;MoveNorth;9;8;9;9;1;141
False;MoveWest;OpenDoorAction;MoveWest;MoveNorth;9;9;9;9;1;142
False;MoveWest;MoveNorth;MoveWest;MoveNorthEast;9;9;9;9;1;143
False;MoveWest;MoveNorth;MoveWest;MoveNorthEast;9;10;9;9;1;144
False;MoveWest;MoveNorthWest;MoveNorthWest;MoveEast;9;10;9;9;1;145
False;MoveWest;MoveNorthWest;MoveNorthWest;MoveEast;9;10;9;9;1;146
False;MoveNorthWest;MoveNorthWest;MoveWest;MoveNorthEast;9;10;9;9;1;147
False;MoveNorthWest;MoveNorthWest;MoveWest;MoveNorthEast;9;10;9;9;1;148
False;MoveNorth;MoveSouth;OpenDoorAction;MoveEast;9;10;9;9;1;149
False;MoveNorth;MoveSouth;OpenDoorAction;MoveEast;9;10;10;9;1;150
False;MoveNorth;MoveNorthEast;MoveNorth;OpenDoorAction;9;10;10;9;1;151
False;MoveNorth;MoveNorthEast;MoveNorth;OpenDoorAction;9;10;11;10;1;152
False;MoveNorth;MoveSouth;MoveNorthWest;MoveEast;9;10;11;10;1;153
False;MoveNorth;MoveSouth;MoveNorthWest;MoveEast;9;10;11;11;1;154
False;MoveNorth;MoveNorthEast;MoveNorthWest;MoveEast;9;10;11;11;1;155
False;MoveNorth;MoveNorthEast;MoveNorthWest;MoveEast;9;10;11;11;1;156
False;MoveNorth;GrabObject;GrabObject;MoveEast;9;10;11;11;1;157
False;MoveNorth;GrabObject;GrabObject;MoveEast;9;11;12;11;1;158
False;MoveNorth;MoveSouth;MoveSouthEast;MoveEast;9;11;12;11;1;159
False;MoveNorth;MoveSouth;MoveSouthEast;MoveEast;9;11;12;11;1;160
False;MoveNorth;MoveSouth;MoveSouthEast;MoveEast;9;11;12;11;1;161
False;MoveNorth;MoveSouth;MoveSouthEast;MoveEast;9;11;12;11;1;162
False;MoveNorth;MoveSouthWest;MoveSouthEast;MoveEast;9;11;12;11;1;163
False;MoveNorth;MoveSouthWest;MoveSouthEast;MoveEast;9;11;12;11;1;164
False;MoveNorth;MoveSouthWest;MoveSouthEast;OpenDoorAction;9;11;12;11;1;165
False;MoveNorth;MoveSouthWest;MoveSouthEast;OpenDoorAction;9;11;12;12;1;166
False;MoveNorthEast;MoveSouthWest;MoveEast;MoveNorth;9;11;12;12;1;167
False;MoveNorthEast;MoveSouthWest;MoveEast;MoveNorth;9;11;12;13;1;168
False;MoveEast;DropObject;MoveEast;MoveNorthWest;9;11;12;13;1;169
False;MoveEast;DropObject;MoveEast;MoveNorthWest;9;12;12;13;1;170
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorthWest;9;12;12;13;1;171
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorthWest;9;12;12;13;1;172
False;MoveEast;DropObject;MoveEast;MoveSouth;9;12;12;13;1;173
False;MoveEast;DropObject;MoveEast;MoveSouth;9;13;12;13;1;174
False;OpenDoorAction;MoveNorthEast;MoveEast;MoveNorthEast;9;13;12;13;1;175
False;OpenDoorAction;MoveNorthEast;MoveEast;MoveNorthEast;10;14;12;13;1;176
False;MoveNorth;MoveEast;MoveEast;MoveSouth;10;14;12;13;1;177
False;MoveNorth;MoveEast;MoveEast;MoveSouth;11;14;12;13;1;178
False;MoveNorthWest;MoveEast;MoveSouthEast;MoveNorthEast;11;14;12;13;1;179
False;MoveNorthWest;MoveEast;MoveSouthEast;MoveNorthEast;11;14;12;13;1;180
False;MoveNorthWest;MoveEast;MoveSouth;MoveSouth;11;14;12;13;1;181
False;MoveNorthWest;MoveEast;MoveSouth;MoveSouth;11;14;12;13;1;182
False;GrabObject;MoveEast;MoveSouth;MoveNorthEast;11;14;12;13;1;183
False;GrabObject;MoveEast;MoveSouth;MoveNorthEast;12;14;12;13;1;184
False;MoveSouthEast;MoveNorthEast;MoveSouth;MoveSouth;12;14;12;13;1;185
False;MoveSouthEast;MoveNorthEast;MoveSouth;MoveSouth;12;14;12;13;1;186
False;MoveSouthEast;MoveNorth;MoveSouthWest;MoveSouthWest;12;14;12;13;1;187
False;MoveSouthEast;MoveNorth;MoveSouthWest;MoveSouthWest;12;14;12;14;1;188
False;MoveSouthWest;MoveNorth;MoveSouthWest;MoveSouthEast;12;14;12;14;1;189
False;MoveSouthWest;MoveNorth;MoveSouthWest;MoveSouthEast;12;14;12;15;1;190
False;MoveSouthWest;MoveNorth;MoveSouthWest;MoveSouthEast;12;14;12;15;1;191
False;MoveSouthWest;MoveNorth;MoveSouthWest;MoveSouthEast;12;14;12;15;1;192
False;MoveWest;MoveNorthWest;MoveWest;MoveEast;12;14;12;15;1;193
False;MoveWest;MoveNorthWest;MoveWest;MoveEast;12;14;12;15;1;194
False;MoveSouthWest;MoveNorthWest;MoveWest;MoveEast;12;14;12;15;1;195
False;MoveSouthWest;MoveNorthWest;MoveWest;MoveEast;12;14;12;15;1;196
False;MoveSouth;MoveWest;MoveSouthWest;MoveEast;12;14;12;15;1;197
False;MoveSouth;MoveWest;MoveSouthWest;MoveEast;12;14;12;15;1;198
False;MoveSouth;OpenDoorAction;DropObject;MoveEast;12;14;12;15;1;199
False;MoveSouth;OpenDoorAction;DropObject;MoveEast;12;15;13;15;1;200
False;MoveSouth;MoveNorth;MoveNorthEast;MoveEast;12;15;13;15;1;201
False;MoveSouth;MoveNorth;MoveNorthEast;MoveEast;12;16;14;15;1;202
False;MoveSouth;MoveNorthWest;MoveNorthEast;MoveEast;12;16;14;15;1;203
False;MoveSouth;MoveNorthWest;MoveNorthEast;MoveEast;12;16;14;15;1;204
False;MoveSouth;MoveNorthWest;MoveNorthEast;MoveSouthEast;12;16;14;15;1;205
False;MoveSouth;MoveNorthWest;MoveNorthEast;MoveSouthEast;12;16;14;15;1;206
False;MoveSouth;MoveSouth;OpenDoorAction;MoveSouth;12;16;14;15;1;207
False;MoveSouth;MoveSouth;OpenDoorAction;MoveSouth;12;16;15;15;1;208
False;MoveSouth;MoveNorthEast;MoveNorth;MoveSouth;12;16;15;15;1;209
False;MoveSouth;MoveNorthEast;MoveNorth;MoveSouth;12;16;16;15;1;210
False;MoveSouth;MoveSouth;MoveNorthWest;MoveSouth;12;16;16;15;1;211
False;MoveSouth;MoveSouth;MoveNorthWest;MoveSouth;12;16;16;15;1;212
False;MoveSouth;MoveNorthEast;MoveNorthWest;MoveSouthWest;12;16;16;15;1;213
False;MoveSouth;MoveNorthEast;MoveNorthWest;MoveSouthWest;12;16;16;15;1;214
False;MoveSouthEast;MoveSouth;MoveSouth;MoveWest;12;16;16;15;1;215
False;MoveSouthEast;MoveSouth;MoveSouth;MoveWest;12;16;16;15;1;216
False;MoveEast;MoveNorthEast;MoveNorthEast;MoveWest;12;16;16;15;1;217
False;MoveEast;MoveNorthEast;MoveNorthEast;MoveWest;12;16;16;15;1;218
False;MoveEast;MoveSouth;MoveSouth;MoveWest;12;16;16;15;1;219
False;MoveEast;MoveSouth;MoveSouth;MoveWest;12;16;16;15;1;220
False;MoveEast;MoveSouthWest;MoveNorthEast;MoveWest;12;16;16;15;1;221
False;MoveEast;MoveSouthWest;MoveNorthEast;MoveWest;12;17;16;15;1;222
False;MoveEast;MoveSouthEast;MoveSouth;MoveWest;12;17;16;15;1;223
False;MoveEast;MoveSouthEast;MoveSouth;MoveWest;12;17;16;15;1;224
False;MoveEast;MoveSouthEast;MoveNorthEast;MoveWest;12;17;16;15;1;225
False;MoveEast;MoveSouthEast;MoveNorthEast;MoveWest;12;17;16;15;1;226
False;MoveEast;MoveSouthEast;MoveSouth;MoveWest;12;17;16;15;1;227
False;MoveEast;MoveSouthEast;MoveSouth;MoveWest;12;17;16;15;1;228
False;MoveSouthEast;MoveSouth;MoveSouthWest;MoveWest;12;17;16;15;1;229
False;MoveSouthEast;MoveSouth;MoveSouthWest;MoveWest;12;17;17;15;1;230
False;MoveEast;MoveSouth;MoveSouth;MoveSouthEast;12;17;17;15;1;231
False;MoveEast;MoveSouth;MoveSouth;MoveSouthEast;12;17;17;16;1;232
False;MoveSouthEast;MoveSouth;OpenDoorAction;MoveEast;12;17;17;16;1;233
False;MoveSouthEast;MoveSouth;OpenDoorAction;MoveEast;12;17;18;16;1;234
False;MoveEast;MoveSouthWest;MoveNorth;MoveEast;12;17;18;16;1;235
False;MoveEast;MoveSouthWest;MoveNorth;MoveEast;12;17;19;16;1;236
False;MoveEast;MoveWest;MoveNorthWest;MoveEast;12;17;19;16;1;237
False;MoveEast;MoveWest;MoveNorthWest;MoveEast;12;17;19;16;1;238
False;MoveSouthEast;MoveWest;MoveNorthWest;MoveEast;12;17;19;16;1;239
False;MoveSouthEast;MoveWest;MoveNorthWest;MoveEast;12;17;19;16;1;240
False;DropObject;MoveWest;MoveSouth;MoveEast;12;17;19;16;1;241
False;DropObject;MoveWest;MoveSouth;MoveEast;13;17;19;16;1;242
