done;baseagent0_acts;baseagent1_acts;baseagent2_acts;baseagent3_acts;baseagent0_mssg;baseagent1_mssg;baseagent2_mssg;baseagent3_mssg;world_nr;tick_nr
False;MoveNorthWest;MoveEast;MoveEast;GrabObject;3;1;1;3;1;51
False;MoveNorthWest;MoveEast;MoveEast;GrabObject;3;1;1;4;1;52
False;GrabObject;MoveEast;MoveEast;MoveSouthEast;3;1;1;4;1;53
False;GrabObject;MoveEast;MoveEast;MoveSouthEast;4;1;1;4;1;54
False;MoveSouthEast;MoveEast;MoveEast;MoveSouthEast;4;1;1;4;1;55
False;MoveSouthEast;MoveEast;MoveEast;MoveSouthEast;4;1;1;4;1;56
False;MoveSouthEast;OpenDoorAction;OpenDoorAction;MoveSouthEast;4;1;1;4;1;57
False;MoveSouthEast;OpenDoorAction;OpenDoorAction;MoveSouthEast;4;2;2;4;1;58
False;MoveSouthEast;MoveNorth;MoveNorth;MoveSouthEast;4;2;2;4;1;59
False;MoveSouthEast;MoveNorth;MoveNorth;MoveSouthEast;4;3;3;4;1;60
False;MoveSouthEast;GrabObject;GrabObject;MoveSouth;4;3;3;4;1;61
False;MoveSouthEast;GrabObject;GrabObject;MoveSouth;4;4;4;4;1;62
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveSouth;4;4;4;4;1;63
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveSouth;4;4;5;4;1;64
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveSouth;4;4;5;4;1;65
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveSouth;4;4;5;4;1;66
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveSouth;4;4;5;4;1;67
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveSouth;4;4;5;4;1;68
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;4;4;5;4;1;69
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;4;4;5;4;1;70
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;4;4;5;4;1;71
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;4;4;5;4;1;72
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;4;4;5;4;1;73
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;4;4;5;4;1;74
False;MoveSouthEast;MoveSouthWest;MoveSouthWest;MoveSouth;4;4;5;4;1;75
False;MoveSouthEast;MoveSouthWest;MoveSouthWest;MoveSouth;4;4;5;4;1;76
False;MoveSouth;MoveWest;MoveWest;MoveSouth;4;4;5;4;1;77
False;MoveSouth;MoveWest;MoveWest;MoveSouth;4;4;5;4;1;78
False;MoveSouth;MoveWest;MoveWest;MoveSouthWest;4;4;5;4;1;79
False;MoveSouth;MoveWest;MoveWest;MoveSouthWest;4;4;5;4;1;80
False;MoveSouth;MoveWest;OpenDoorAction;MoveWest;4;4;5;4;1;81
False;MoveSouth;MoveWest;OpenDoorAction;MoveWest;4;4;6;4;1;82
False;MoveSouthWest;MoveWest;MoveNorth;MoveWest;4;4;6;4;1;83
False;MoveSouthWest;MoveWest;MoveNorth;MoveWest;4;4;7;4;1;84
False;MoveWest;MoveSouthWest;MoveNorthWest;MoveSouthWest;4;4;7;4;1;85
False;MoveWest;MoveSouthWest;MoveNorthWest;MoveSouthWest;4;4;7;4;1;86
False;MoveWest;DropObject;MoveNorthWest;MoveWest;4;4;7;4;1;87
False;MoveWest;DropObject;MoveNorthWest;MoveWest;4;5;7;4;1;88
False;MoveWest;MoveNorthEast;MoveSouth;MoveSouthWest;4;5;7;4;1;89
False;MoveWest;MoveNorthEast;MoveSouth;MoveSouthWest;4;6;7;4;1;90
False;MoveWest;MoveEast;MoveNorthEast;MoveWest;4;6;7;4;1;91
False;MoveWest;MoveEast;MoveNorthEast;MoveWest;4;6;7;4;1;92
False;MoveSouthWest;MoveEast;MoveSouth;MoveWest;4;6;7;4;1;93
False;MoveSouthWest;MoveEast;MoveSouth;MoveWest;4;6;7;4;1;94
False;DropObject;MoveEast;MoveNorthEast;MoveSouthWest;4;6;7;4;1;95
False;DropObject;MoveEast;MoveNorthEast;MoveSouthWest;5;6;7;4;1;96
False;MoveNorthWest;MoveEast;GrabObject;DropObject;5;6;7;4;1;97
False;MoveNorthWest;MoveEast;GrabObject;DropObject;6;6;8;5;1;98
False;MoveWest;MoveNorthEast;MoveSouth;MoveNorthWest;6;6;8;5;1;99
False;MoveWest;MoveNorthEast;MoveSouth;MoveNorthWest;6;6;8;6;1;100
False;MoveWest;MoveNorth;MoveSouth;MoveNorthWest;6;6;8;6;1;101
False;MoveWest;MoveNorth;MoveSouth;MoveNorthWest;6;6;8;6;1;102
False;MoveWest;MoveNorth;MoveSouthWest;MoveNorthWest;6;6;8;6;1;103
False;MoveWest;MoveNorth;MoveSouthWest;MoveNorthWest;6;6;8;6;1;104
False;MoveWest;MoveNorth;MoveSouthWest;MoveWest;6;6;8;6;1;105
False;MoveWest;MoveNorth;MoveSouthWest;MoveWest;6;6;8;6;1;106
False;MoveWest;MoveNorth;MoveSouthWest;MoveWest;6;6;8;6;1;107
False;MoveWest;MoveNorth;MoveSouthWest;MoveWest;6;6;8;6;1;108
False;MoveWest;MoveNorth;DropObject;MoveWest;6;6;8;6;1;109
False;MoveWest;MoveNorth;DropObject;MoveWest;6;6;9;6;1;110
False;MoveWest;MoveNorth;;MoveWest;6;6;9;6;1;111
False;MoveWest;MoveNorth;GrabObject;MoveWest;6;6;9;6;1;112
False;MoveWest;MoveNorth;GrabObject;MoveWest;6;6;9;6;1;113
False;MoveWest;MoveNorth;MoveWest;MoveWest;6;6;9;6;1;114
False;MoveWest;MoveNorth;MoveWest;MoveWest;6;6;9;6;1;115
False;MoveWest;MoveNorth;MoveWest;MoveWest;6;6;9;6;1;116
False;MoveWest;MoveNorth;MoveWest;MoveNorthWest;6;6;9;6;1;117
False;MoveWest;MoveNorth;MoveWest;MoveNorthWest;6;6;9;6;1;118
False;MoveWest;MoveNorthWest;MoveWest;MoveNorth;6;6;9;6;1;119
False;MoveWest;MoveNorthWest;DropObject;MoveNorth;6;6;9;6;1;120
False;MoveNorthWest;MoveWest;DropObject;MoveNorth;6;6;10;6;1;121
False;MoveNorthWest;MoveWest;MoveNorthWest;MoveNorth;6;6;10;6;1;122
False;MoveNorth;MoveWest;MoveNorthWest;MoveNorth;6;6;11;6;1;123
False;MoveNorth;MoveWest;MoveNorthWest;MoveNorth;6;6;11;6;1;124
False;MoveNorth;MoveWest;MoveNorthWest;MoveNorth;6;6;11;6;1;125
False;MoveNorth;MoveWest;MoveWest;MoveNorth;6;6;11;6;1;126
False;MoveNorth;MoveWest;MoveWest;MoveNorth;6;6;11;6;1;127
False;MoveNorth;MoveWest;MoveWest;MoveNorth;6;6;11;6;1;128
False;MoveNorthEast;MoveWest;MoveWest;MoveNorth;6;6;11;6;1;129
False;MoveNorthEast;MoveWest;MoveWest;MoveNorth;6;6;11;6;1;130
False;MoveEast;MoveWest;MoveWest;MoveNorth;6;6;11;6;1;131
False;MoveEast;MoveWest;MoveWest;MoveNorth;6;6;11;6;1;132
False;MoveNorthEast;MoveNorthWest;MoveWest;MoveNorth;6;6;11;6;1;133
False;MoveNorthEast;MoveNorthWest;MoveWest;MoveNorth;6;6;11;6;1;134
False;MoveEast;MoveWest;MoveWest;MoveNorth;6;6;11;6;1;135
False;MoveEast;MoveWest;MoveWest;MoveNorth;6;6;11;6;1;136
False;OpenDoorAction;OpenDoorAction;MoveWest;MoveNorthEast;6;6;11;6;1;137
False;OpenDoorAction;OpenDoorAction;MoveWest;MoveNorthEast;7;7;11;6;1;138
False;MoveNorth;MoveNorth;MoveWest;MoveEast;7;7;11;6;1;139
False;MoveNorth;MoveNorth;MoveNorthWest;MoveEast;8;8;11;6;1;140
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveNorthEast;8;8;11;6;1;141
False;MoveNorthWest;MoveNorthWest;MoveNorth;MoveNorthEast;8;8;11;6;1;142
False;GrabObject;MoveNorthWest;MoveNorth;MoveEast;8;8;11;6;1;143
False;GrabObject;MoveNorthWest;MoveNorth;MoveEast;9;8;11;6;1;144
False;MoveSouthEast;MoveSouth;MoveNorth;OpenDoorAction;9;8;11;6;1;145
False;MoveSouthEast;MoveSouth;MoveNorth;OpenDoorAction;9;8;11;7;1;146
False;MoveSouthWest;MoveNorthEast;MoveNorth;MoveNorth;9;8;11;7;1;147
False;MoveSouthWest;MoveNorthEast;MoveNorth;MoveNorth;9;8;11;8;1;148
False;MoveSouthWest;GrabObject;MoveNorth;MoveNorthWest;9;8;11;8;1;149
False;MoveSouthWest;GrabObject;MoveNorth;MoveNorthWest;9;9;11;8;1;150
False;MoveWest;MoveSouth;MoveNorth;MoveNorthWest;9;9;11;8;1;151
False;MoveWest;MoveSouth;MoveNorth;MoveNorthWest;9;9;11;8;1;152
False;MoveSouthWest;MoveSouthEast;MoveNorth;GrabObject;9;9;11;8;1;153
False;MoveSouthWest;MoveSouthEast;MoveNorth;GrabObject;9;9;11;9;1;154
False;MoveSouth;MoveSouthEast;MoveNorth;MoveSouthEast;9;9;11;9;1;155
False;MoveSouth;MoveSouthEast;MoveNorth;MoveSouthEast;9;9;11;9;1;156
False;MoveSouth;MoveSouthEast;MoveNorth;MoveSouthEast;9;9;11;9;1;157
False;MoveSouth;MoveSouthEast;MoveNorth;MoveSouthEast;9;9;11;9;1;158
False;MoveSouth;MoveEast;MoveNorth;MoveSouthWest;9;9;11;9;1;159
False;MoveSouth;MoveEast;MoveNorthEast;MoveSouthWest;9;9;11;9;1;160
False;MoveSouthEast;MoveEast;MoveNorthEast;MoveSouthWest;9;9;11;9;1;161
False;MoveSouthEast;MoveEast;MoveEast;MoveSouthWest;9;9;11;9;1;162
False;MoveEast;MoveEast;MoveEast;MoveWest;9;9;11;9;1;163
False;MoveEast;MoveEast;MoveNorthEast;MoveWest;9;9;11;9;1;164
False;MoveEast;MoveEast;MoveNorthEast;MoveSouthWest;9;9;11;9;1;165
False;MoveEast;MoveEast;MoveEast;MoveSouthWest;9;9;11;9;1;166
False;MoveEast;MoveEast;MoveEast;MoveSouth;9;9;11;9;1;167
False;MoveEast;MoveEast;OpenDoorAction;MoveSouth;9;9;11;9;1;168
False;MoveEast;MoveEast;OpenDoorAction;MoveSouth;9;9;12;9;1;169
False;MoveEast;MoveEast;MoveNorth;MoveSouth;9;9;12;9;1;170
False;MoveEast;MoveSouthEast;MoveNorth;MoveSouth;9;9;13;9;1;171
False;MoveEast;MoveSouthEast;MoveNorthWest;MoveSouth;9;9;13;9;1;172
False;MoveSouthEast;MoveSouth;MoveNorthWest;MoveSouth;9;9;13;9;1;173
False;MoveSouthEast;MoveSouth;MoveNorthWest;MoveSouth;9;9;13;9;1;174
False;MoveEast;MoveSouth;MoveNorthWest;MoveSouth;9;9;13;9;1;175
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;9;9;13;9;1;176
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;9;9;13;9;1;177
False;MoveEast;MoveSouth;MoveNorthEast;MoveSouth;9;9;13;9;1;178
False;MoveSouthEast;MoveSouth;MoveNorthEast;MoveSouth;9;9;13;9;1;179
False;MoveSouthEast;MoveSouth;MoveSouth;MoveSouth;9;9;13;9;1;180
False;DropObject;MoveSouth;MoveSouth;MoveSouth;9;9;13;9;1;181
False;DropObject;MoveSouth;MoveNorthEast;MoveSouth;10;9;13;9;1;182
False;MoveEast;MoveSouth;MoveNorthEast;MoveSouth;10;9;13;9;1;183
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;10;9;13;9;1;184
False;MoveEast;MoveSouth;MoveSouth;MoveSouthEast;10;9;13;9;1;185
False;MoveEast;MoveSouth;MoveNorthEast;MoveSouthEast;10;9;13;9;1;186
False;MoveEast;MoveSouth;MoveNorthEast;MoveEast;10;9;13;9;1;187
False;MoveEast;MoveSouth;MoveSouth;MoveEast;10;9;13;9;1;188
False;GrabObject;MoveSouth;MoveSouth;MoveEast;10;9;13;9;1;189
False;GrabObject;MoveSouth;MoveSouthWest;MoveEast;10;9;13;9;1;190
False;;MoveSouthWest;MoveSouthWest;MoveEast;10;9;14;9;1;191
False;GrabObject;MoveSouthWest;MoveSouthWest;MoveEast;10;9;14;9;1;192
False;GrabObject;MoveWest;MoveSouthWest;MoveEast;10;9;14;9;1;193
False;;MoveWest;MoveSouthWest;MoveEast;10;9;14;9;1;194
False;GrabObject;MoveWest;MoveSouthWest;MoveEast;10;9;14;9;1;195
False;GrabObject;MoveWest;MoveWest;MoveEast;10;9;14;9;1;196
False;;MoveWest;MoveWest;MoveEast;10;9;14;9;1;197
False;GrabObject;MoveWest;MoveSouthWest;MoveEast;10;9;14;9;1;198
False;GrabObject;MoveWest;MoveSouthWest;MoveSouthEast;10;9;14;9;1;199
False;;MoveWest;MoveSouth;MoveSouthEast;10;9;14;9;1;200
False;GrabObject;MoveWest;MoveSouth;MoveEast;10;9;14;9;1;201
False;GrabObject;MoveWest;MoveSouth;MoveEast;10;9;14;9;1;202
False;;MoveWest;MoveSouth;MoveSouthEast;10;9;14;9;1;203
False;GrabObject;MoveWest;MoveSouth;MoveSouthEast;10;9;14;9;1;204
False;GrabObject;MoveWest;MoveSouth;MoveEast;10;9;14;9;1;205
False;;MoveWest;MoveSouth;MoveEast;10;9;14;9;1;206
False;GrabObject;MoveSouthWest;MoveSouth;MoveEast;10;9;14;9;1;207
False;GrabObject;MoveSouthWest;MoveSouth;MoveEast;10;9;14;9;1;208
False;;DropObject;MoveSouth;MoveSouthEast;10;9;14;9;1;209
True;GrabObject;DropObject;MoveSouth;MoveSouthEast;10;10;14;9;1;210
