done;strongagent_acts;strongagent1_acts;blindagent_acts;secondblind_acts;thirdblind_acts;fourthblind_acts;strongagent_mssg;strongagent1_mssg;blindagent_mssg;secondblind_mssg;thirdblind_mssg;fourthblind_mssg;world_nr;tick_nr
False;MoveSouthEast;MoveEast;MoveEast;MoveEast;OpenDoorAction;MoveSouth;4;5;4;5;1;1;1;57
False;MoveSouthEast;MoveEast;MoveEast;MoveEast;OpenDoorAction;MoveSouth;4;5;4;5;2;1;1;58
False;MoveSouthEast;MoveEast;MoveEast;MoveEast;MoveNorth;MoveSouth;4;5;4;5;2;1;1;59
False;MoveSouthEast;MoveEast;MoveEast;MoveEast;MoveNorth;MoveSouth;4;5;4;5;3;1;1;60
False;MoveSouth;MoveEast;MoveEast;MoveEast;MoveNorthWest;MoveSouthWest;4;5;4;5;3;1;1;61
False;MoveSouth;MoveEast;MoveEast;MoveEast;MoveNorthWest;MoveSouthWest;4;5;4;5;3;1;1;62
False;MoveSouth;MoveEast;MoveEast;MoveEast;MoveNorthWest;MoveWest;4;5;4;5;3;1;1;63
False;MoveSouth;MoveEast;MoveEast;MoveEast;MoveNorthWest;MoveWest;4;5;4;5;3;1;1;64
False;MoveSouth;MoveEast;MoveEast;MoveEast;MoveSouth;MoveWest;4;5;4;5;3;1;1;65
False;MoveSouth;MoveEast;MoveEast;MoveEast;MoveSouth;MoveWest;4;5;4;5;3;1;1;66
False;MoveSouth;MoveEast;MoveSouthEast;MoveSouthEast;MoveNorthEast;OpenDoorAction;4;5;4;5;3;1;1;67
False;MoveSouth;MoveEast;MoveSouthEast;MoveSouthEast;MoveNorthEast;OpenDoorAction;4;5;4;5;3;2;1;68
False;MoveSouth;MoveEast;MoveSouth;MoveSouth;MoveSouth;MoveNorth;4;5;4;5;3;2;1;69
False;MoveSouth;MoveEast;MoveSouth;MoveSouth;MoveSouth;MoveNorth;4;5;4;5;3;3;1;70
False;MoveSouth;MoveSouthEast;MoveSouth;MoveSouth;MoveNorthEast;MoveNorthWest;4;5;4;5;3;3;1;71
False;MoveSouth;MoveSouthEast;MoveSouth;MoveSouth;MoveNorthEast;MoveNorthWest;4;5;4;5;3;3;1;72
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;MoveSouth;MoveNorthWest;4;5;4;5;3;3;1;73
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;MoveSouth;MoveNorthWest;4;5;4;5;3;3;1;74
False;MoveSouth;MoveSouth;MoveSouth;MoveSouthWest;MoveNorthEast;MoveSouth;4;5;4;5;3;3;1;75
False;MoveSouth;MoveSouth;MoveSouth;MoveSouthWest;MoveNorthEast;MoveSouth;4;5;4;5;3;3;1;76
False;MoveSouth;MoveSouth;MoveSouth;MoveWest;MoveSouth;MoveNorthEast;4;5;4;5;3;3;1;77
False;MoveSouth;MoveSouth;MoveSouth;MoveWest;MoveSouth;MoveNorthEast;4;5;4;5;3;3;1;78
False;MoveSouthWest;MoveSouthWest;MoveSouth;MoveWest;MoveSouthWest;MoveSouth;4;5;4;5;3;3;1;79
False;MoveSouthWest;MoveSouthWest;MoveSouth;MoveWest;MoveSouthWest;MoveSouth;4;5;4;5;4;3;1;80
False;MoveWest;MoveWest;MoveSouth;OpenDoorAction;MoveSouthWest;MoveNorthEast;4;5;4;5;4;3;1;81
False;MoveWest;MoveWest;MoveSouth;OpenDoorAction;MoveSouthWest;MoveNorthEast;4;5;4;6;4;3;1;82
False;MoveWest;MoveWest;MoveSouth;MoveNorth;MoveWest;MoveSouth;4;5;4;6;4;3;1;83
False;MoveWest;MoveWest;MoveSouth;MoveNorth;MoveWest;MoveSouth;4;5;4;7;4;3;1;84
False;MoveSouthWest;OpenDoorAction;MoveSouth;GrabObject;MoveWest;MoveNorthEast;4;5;4;7;4;3;1;85
False;MoveSouthWest;OpenDoorAction;MoveSouth;GrabObject;MoveWest;MoveNorthEast;4;6;4;8;4;3;1;86
False;MoveWest;MoveNorth;MoveSouthWest;MoveSouthEast;MoveWest;MoveSouth;4;6;4;8;4;3;1;87
False;MoveWest;MoveNorth;MoveSouthWest;MoveSouthEast;MoveWest;MoveSouth;4;7;4;8;4;3;1;88
False;MoveSouthWest;MoveNorthWest;MoveSouthWest;MoveSouthEast;MoveWest;MoveSouthWest;4;7;4;8;4;3;1;89
False;MoveSouthWest;MoveNorthWest;MoveSouthWest;MoveSouthEast;MoveWest;MoveSouthWest;4;7;4;8;4;4;1;90
False;MoveWest;MoveNorthWest;MoveSouthWest;MoveSouthEast;MoveWest;MoveSouthEast;4;7;4;8;4;4;1;91
False;MoveWest;MoveNorthWest;MoveSouthWest;MoveSouthEast;MoveWest;MoveSouthEast;4;7;4;8;4;4;1;92
False;MoveWest;MoveSouth;MoveWest;MoveSouth;OpenDoorAction;MoveEast;4;7;4;8;4;4;1;93
False;MoveWest;MoveSouth;MoveWest;MoveSouth;OpenDoorAction;MoveEast;4;7;4;8;5;4;1;94
False;MoveSouthWest;MoveNorthEast;MoveWest;MoveSouth;MoveNorth;MoveNorthEast;4;7;4;8;5;4;1;95
False;MoveSouthWest;MoveNorthEast;MoveWest;MoveSouth;MoveNorth;MoveNorthEast;4;7;4;8;6;4;1;96
False;DropObject;MoveSouth;MoveSouthWest;MoveSouth;MoveNorthWest;MoveNorth;4;7;4;8;6;4;1;97
False;DropObject;MoveSouth;MoveSouthWest;MoveSouth;MoveNorthWest;MoveNorth;5;7;4;8;6;4;1;98
False;MoveNorthEast;MoveNorthEast;DropObject;MoveSouthWest;MoveNorthWest;MoveNorth;5;7;4;8;6;4;1;99
False;MoveNorthEast;MoveNorthEast;DropObject;MoveSouthWest;MoveNorthWest;MoveNorth;6;7;5;8;6;4;1;100
False;MoveNorthEast;GrabObject;MoveNorthEast;MoveSouthWest;MoveSouth;MoveNorth;6;7;5;8;6;4;1;101
False;MoveNorthEast;GrabObject;MoveNorthEast;MoveSouthWest;MoveSouth;MoveNorth;6;8;6;8;6;4;1;102
False;MoveNorthEast;MoveSouth;MoveNorthEast;MoveSouthWest;MoveNorthEast;MoveNorthWest;6;8;6;8;6;4;1;103
False;MoveNorthEast;MoveSouth;MoveNorthEast;MoveSouthWest;MoveNorthEast;MoveNorthWest;6;8;6;8;6;4;1;104
False;MoveEast;MoveSouth;MoveNorthEast;MoveWest;MoveSouth;MoveWest;6;8;6;8;6;4;1;105
False;MoveEast;MoveSouth;MoveNorthEast;MoveWest;MoveSouth;MoveWest;6;8;6;8;6;4;1;106
False;MoveEast;MoveSouthWest;MoveEast;MoveWest;MoveNorthEast;MoveWest;6;8;6;8;6;4;1;107
False;MoveEast;MoveSouthWest;MoveEast;MoveWest;MoveNorthEast;MoveWest;6;8;6;8;6;4;1;108
False;MoveEast;MoveWest;MoveEast;MoveSouthWest;MoveSouth;MoveWest;6;8;6;8;6;4;1;109
False;MoveEast;MoveWest;MoveEast;MoveSouthWest;MoveSouth;MoveWest;6;8;6;8;6;4;1;110
False;MoveEast;MoveSouthWest;MoveNorthEast;DropObject;MoveNorthEast;MoveWest;6;8;6;8;6;4;1;111
False;MoveEast;MoveSouthWest;MoveNorthEast;DropObject;MoveNorthEast;MoveWest;6;8;6;9;6;4;1;112
False;MoveEast;MoveWest;MoveNorth;MoveNorthEast;MoveSouth;MoveWest;6;8;6;9;6;4;1;113
False;MoveEast;MoveWest;MoveNorth;MoveNorthEast;MoveSouth;MoveWest;6;8;6;10;6;4;1;114
False;MoveNorthEast;MoveWest;MoveNorth;MoveNorthEast;MoveSouthWest;MoveWest;6;8;6;10;6;4;1;115
False;MoveNorthEast;MoveWest;MoveNorth;MoveNorthEast;MoveSouthWest;MoveWest;6;8;6;10;7;4;1;116
False;MoveNorth;MoveSouthWest;MoveNorth;MoveNorthEast;MoveSouthWest;MoveNorthWest;6;8;6;10;7;4;1;117
False;MoveNorth;MoveSouthWest;MoveNorth;MoveNorthEast;MoveSouthWest;MoveNorthWest;6;8;6;10;7;4;1;118
False;MoveNorth;DropObject;MoveNorthWest;MoveEast;MoveWest;MoveWest;6;8;6;10;7;4;1;119
False;MoveNorth;DropObject;MoveNorthWest;MoveEast;MoveWest;MoveWest;6;9;6;10;7;4;1;120
False;MoveNorth;DropObject;MoveWest;MoveEast;MoveWest;OpenDoorAction;6;9;6;10;7;4;1;121
False;MoveNorth;DropObject;MoveWest;MoveEast;MoveWest;OpenDoorAction;6;10;6;10;7;5;1;122
False;MoveNorthWest;MoveNorthWest;MoveWest;MoveNorthEast;MoveNorthWest;MoveNorth;6;10;6;10;7;5;1;123
False;MoveNorthWest;MoveNorthWest;MoveWest;MoveNorthEast;MoveNorthWest;MoveNorth;6;11;6;10;7;6;1;124
False;MoveWest;MoveNorthWest;MoveWest;MoveNorth;MoveNorth;MoveNorthWest;6;11;6;10;7;6;1;125
False;MoveWest;MoveNorthWest;MoveWest;MoveNorth;MoveNorth;MoveNorthWest;6;11;6;10;7;6;1;126
False;MoveWest;MoveWest;MoveWest;MoveNorth;MoveNorth;MoveNorthWest;6;11;6;10;7;6;1;127
False;MoveWest;MoveWest;MoveWest;MoveNorth;MoveNorth;MoveNorthWest;6;11;6;10;7;6;1;128
False;MoveWest;MoveWest;MoveWest;MoveNorth;MoveNorth;MoveSouth;6;11;6;10;7;6;1;129
False;MoveWest;MoveWest;MoveWest;MoveNorth;MoveNorth;MoveSouth;6;11;6;10;7;6;1;130
False;MoveWest;MoveWest;MoveWest;MoveNorthWest;MoveNorthEast;MoveNorthEast;6;11;6;10;7;6;1;131
False;MoveWest;MoveWest;MoveWest;MoveNorthWest;MoveNorthEast;MoveNorthEast;6;11;6;10;7;6;1;132
False;MoveWest;MoveWest;MoveNorthWest;MoveWest;MoveEast;MoveSouth;6;11;6;10;7;6;1;133
False;MoveWest;MoveWest;MoveNorthWest;MoveWest;MoveEast;MoveSouth;6;11;6;10;7;6;1;134
False;MoveWest;MoveWest;MoveWest;MoveWest;MoveEast;MoveNorthEast;6;11;6;10;7;6;1;135
False;MoveWest;MoveWest;MoveWest;MoveWest;MoveEast;MoveNorthEast;6;11;6;10;7;6;1;136
False;MoveNorthWest;MoveWest;OpenDoorAction;MoveWest;MoveEast;MoveSouth;6;11;6;10;7;6;1;137
False;MoveNorthWest;MoveWest;OpenDoorAction;MoveWest;MoveEast;MoveSouth;6;11;7;10;7;6;1;138
False;MoveWest;MoveWest;MoveNorth;MoveWest;MoveEast;MoveNorthEast;6;11;7;10;7;6;1;139
False;MoveWest;MoveWest;MoveNorth;MoveWest;MoveEast;MoveNorthEast;6;11;8;10;7;6;1;140
False;OpenDoorAction;MoveNorthWest;MoveNorthWest;MoveWest;MoveEast;MoveSouth;6;11;8;10;7;6;1;141
False;OpenDoorAction;MoveNorthWest;MoveNorthWest;MoveWest;MoveEast;MoveSouth;7;11;8;10;7;6;1;142
False;MoveNorth;MoveNorth;MoveNorthWest;MoveWest;MoveEast;MoveSouthWest;7;11;8;10;7;6;1;143
False;MoveNorth;MoveNorth;MoveNorthWest;MoveWest;MoveEast;MoveSouthWest;8;11;8;10;7;7;1;144
False;MoveNorthWest;MoveNorth;MoveSouth;MoveNorthWest;MoveEast;MoveSouthWest;8;11;8;10;7;7;1;145
False;MoveNorthWest;MoveNorth;MoveSouth;MoveNorthWest;MoveEast;MoveSouthWest;8;11;8;10;7;7;1;146
False;MoveNorthWest;MoveNorth;MoveNorthEast;MoveWest;MoveNorthEast;MoveWest;8;11;8;10;7;7;1;147
False;MoveNorthWest;MoveNorth;MoveNorthEast;MoveWest;MoveNorthEast;MoveWest;8;11;8;10;7;7;1;148
False;GrabObject;MoveNorth;MoveSouth;OpenDoorAction;MoveEast;MoveWest;8;11;8;10;7;7;1;149
False;GrabObject;MoveNorth;MoveSouth;OpenDoorAction;MoveEast;MoveWest;9;11;8;11;7;7;1;150
False;MoveSouthEast;MoveNorth;MoveNorthEast;MoveNorth;OpenDoorAction;MoveWest;9;11;8;11;7;7;1;151
False;MoveSouthEast;MoveNorth;MoveNorthEast;MoveNorth;OpenDoorAction;MoveWest;9;11;8;12;8;7;1;152
False;MoveSouthEast;MoveNorth;MoveSouth;MoveNorthWest;MoveNorth;MoveWest;9;11;8;12;8;7;1;153
False;MoveSouthEast;MoveNorth;MoveSouth;MoveNorthWest;MoveNorth;MoveWest;9;11;8;12;9;7;1;154
False;MoveSouthEast;MoveNorth;MoveNorthEast;MoveNorthWest;MoveNorthWest;MoveWest;9;11;8;12;9;7;1;155
False;MoveSouthEast;MoveNorth;MoveNorthEast;MoveNorthWest;MoveNorthWest;MoveWest;9;11;8;12;9;7;1;156
False;MoveSouthEast;MoveNorth;MoveSouth;MoveSouth;MoveNorthWest;MoveWest;9;11;8;12;9;7;1;157
False;MoveSouthEast;MoveNorth;MoveSouth;MoveSouth;MoveNorthWest;MoveWest;9;11;8;12;9;7;1;158
False;MoveEast;MoveNorth;MoveSouthWest;MoveNorthEast;MoveSouth;MoveWest;9;11;8;12;9;7;1;159
False;MoveEast;MoveNorth;MoveSouthWest;MoveNorthEast;MoveSouth;MoveWest;9;11;9;12;9;7;1;160
False;MoveEast;MoveNorthEast;MoveSouthWest;MoveSouth;MoveNorthEast;MoveWest;9;11;9;12;9;7;1;161
False;MoveEast;MoveNorthEast;MoveSouthWest;MoveSouth;MoveNorthEast;MoveWest;9;11;9;12;9;7;1;162
False;MoveEast;MoveEast;MoveWest;MoveNorthEast;MoveSouth;MoveNorthWest;9;11;9;12;9;7;1;163
False;MoveEast;MoveEast;MoveWest;MoveNorthEast;MoveSouth;MoveNorthWest;9;11;9;12;9;7;1;164
False;MoveEast;MoveNorthEast;MoveWest;MoveSouth;MoveNorthEast;MoveNorth;9;11;9;12;9;7;1;165
False;MoveEast;MoveNorthEast;MoveWest;MoveSouth;MoveNorthEast;MoveNorth;9;11;9;12;9;7;1;166
False;MoveEast;MoveEast;MoveWest;MoveNorthEast;MoveSouth;MoveNorth;9;11;9;12;9;7;1;167
False;MoveEast;MoveEast;MoveWest;MoveNorthEast;MoveSouth;MoveNorth;9;11;9;12;9;7;1;168
False;MoveEast;OpenDoorAction;MoveWest;MoveSouth;MoveNorthEast;MoveNorth;9;11;9;12;9;7;1;169
False;MoveEast;OpenDoorAction;MoveWest;MoveSouth;MoveNorthEast;MoveNorth;9;12;9;12;9;7;1;170
False;MoveSouthEast;MoveNorth;MoveWest;MoveSouthWest;MoveSouth;MoveNorthEast;9;12;9;12;9;7;1;171
False;MoveSouthEast;MoveNorth;MoveWest;MoveSouthWest;MoveSouth;MoveNorthEast;9;13;9;13;9;7;1;172
False;MoveSouth;MoveNorthWest;MoveWest;MoveSouthWest;MoveSouthWest;MoveEast;9;13;9;13;9;7;1;173
False;MoveSouth;MoveNorthWest;MoveWest;MoveSouthWest;MoveSouthWest;MoveEast;9;13;9;13;10;7;1;174
False;MoveSouth;MoveNorthWest;MoveWest;MoveSouthWest;MoveSouthWest;MoveNorthEast;9;13;9;13;10;7;1;175
False;MoveSouth;MoveNorthWest;MoveWest;MoveSouthWest;MoveSouthWest;MoveNorthEast;9;13;9;13;10;7;1;176
False;MoveSouth;GrabObject;MoveWest;MoveWest;MoveWest;MoveEast;9;13;9;13;10;7;1;177
False;MoveSouth;GrabObject;MoveWest;MoveWest;MoveWest;MoveEast;9;14;9;13;10;7;1;178
False;MoveSouthWest;MoveSouthEast;MoveNorthWest;MoveWest;MoveWest;OpenDoorAction;9;14;9;13;10;7;1;179
False;MoveSouthWest;MoveSouthEast;MoveNorthWest;MoveWest;MoveWest;OpenDoorAction;9;14;9;13;10;8;1;180
False;MoveWest;MoveSouthEast;MoveNorth;MoveWest;MoveWest;MoveNorth;9;14;9;13;10;8;1;181
False;MoveWest;MoveSouthEast;MoveNorth;MoveWest;MoveWest;MoveNorth;9;14;9;13;10;9;1;182
False;MoveWest;MoveSouthWest;MoveNorth;MoveWest;MoveWest;MoveNorthWest;9;14;9;13;10;9;1;183
False;MoveWest;MoveSouthWest;MoveNorth;MoveWest;MoveWest;MoveNorthWest;9;14;9;13;10;9;1;184
False;MoveWest;MoveSouthWest;MoveNorth;MoveWest;MoveWest;MoveNorthWest;9;14;9;13;10;9;1;185
False;MoveWest;MoveSouthWest;MoveNorth;MoveWest;MoveWest;MoveNorthWest;9;14;9;13;10;9;1;186
False;MoveWest;MoveWest;MoveNorthEast;MoveWest;MoveWest;MoveSouth;9;14;9;13;10;9;1;187
False;MoveWest;MoveWest;MoveNorthEast;MoveWest;MoveWest;MoveSouth;9;14;9;13;10;9;1;188
False;MoveWest;MoveSouthWest;MoveEast;MoveWest;MoveWest;MoveNorthEast;9;14;9;13;10;9;1;189
False;MoveWest;MoveSouthWest;MoveEast;MoveWest;MoveWest;MoveNorthEast;9;14;9;13;10;9;1;190
False;MoveWest;MoveSouth;MoveNorthEast;MoveSouthWest;MoveWest;MoveSouth;9;14;9;13;10;9;1;191
False;MoveWest;MoveSouth;MoveNorthEast;MoveSouthWest;MoveWest;MoveSouth;9;14;9;13;10;9;1;192
False;MoveWest;MoveSouth;MoveEast;MoveSouth;MoveNorthWest;MoveNorthEast;9;14;9;13;10;9;1;193
False;MoveWest;MoveSouth;MoveEast;MoveSouth;MoveNorthWest;MoveNorthEast;9;14;9;13;10;9;1;194
False;MoveSouthWest;MoveSouth;OpenDoorAction;MoveSouth;MoveNorth;MoveSouth;9;14;9;13;10;9;1;195
False;MoveSouthWest;MoveSouth;OpenDoorAction;MoveSouth;MoveNorth;MoveSouth;9;14;10;13;10;9;1;196
False;DropObject;MoveSouth;MoveNorth;MoveSouth;MoveNorth;MoveNorthEast;9;14;10;13;10;9;1;197
True;DropObject;MoveSouth;MoveNorth;MoveSouth;MoveNorth;MoveNorthEast;10;14;11;13;10;9;1;198
