done;baseagent0_acts;baseagent1_acts;baseagent2_acts;baseagent3_acts;baseagent0_mssg;baseagent1_mssg;baseagent2_mssg;baseagent3_mssg;world_nr;tick_nr
False;MoveSouth;MoveSouthEast;MoveEast;MoveNorthWest;4;4;1;3;1;49
False;MoveSouth;MoveSouthEast;MoveEast;MoveNorthWest;4;4;1;3;1;50
False;MoveSouth;MoveSouthEast;MoveEast;GrabObject;4;4;1;3;1;51
False;MoveSouth;MoveSouthEast;MoveEast;GrabObject;4;4;1;4;1;52
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouthEast;4;4;1;4;1;53
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouthEast;4;4;1;4;1;54
False;MoveSouth;MoveEast;MoveEast;MoveSouthEast;4;4;1;4;1;55
False;MoveSouth;MoveEast;MoveEast;MoveSouthEast;4;4;1;4;1;56
False;MoveSouth;MoveEast;OpenDoorAction;MoveSouthEast;4;4;1;4;1;57
False;MoveSouth;MoveEast;OpenDoorAction;MoveSouthEast;4;4;2;4;1;58
False;MoveSouth;MoveEast;MoveNorth;MoveSouthEast;4;4;2;4;1;59
False;MoveSouth;MoveEast;MoveNorth;MoveSouthEast;4;4;3;4;1;60
False;MoveSouthEast;MoveEast;GrabObject;MoveSouth;4;4;3;4;1;61
False;MoveSouthEast;MoveEast;GrabObject;MoveSouth;4;4;4;4;1;62
False;MoveEast;MoveEast;MoveSouthEast;MoveSouth;4;4;4;4;1;63
False;MoveEast;MoveEast;MoveSouthEast;MoveSouth;4;4;4;4;1;64
False;MoveEast;MoveEast;MoveSouthEast;MoveSouth;4;4;4;4;1;65
False;MoveEast;MoveEast;MoveSouthEast;MoveSouth;4;4;4;4;1;66
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveSouth;4;4;4;4;1;67
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveSouth;4;4;4;4;1;68
False;MoveSouthEast;MoveSouth;MoveSouth;MoveSouth;4;4;4;4;1;69
False;MoveSouthEast;MoveSouth;MoveSouth;MoveSouth;4;4;4;4;1;70
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;4;4;4;4;1;71
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;4;4;4;4;1;72
False;MoveSouthEast;MoveSouth;MoveSouth;MoveSouth;4;4;4;4;1;73
False;MoveSouthEast;MoveSouth;MoveSouth;MoveSouth;4;4;4;4;1;74
False;MoveEast;MoveSouth;MoveSouthWest;MoveSouth;4;4;4;4;1;75
False;MoveEast;MoveSouth;MoveSouthWest;MoveSouth;4;4;4;4;1;76
False;MoveEast;MoveSouth;MoveWest;MoveSouth;4;4;4;4;1;77
False;MoveEast;MoveSouth;MoveWest;MoveSouth;4;4;4;4;1;78
False;MoveSouthEast;MoveSouth;MoveWest;MoveSouthWest;4;4;4;4;1;79
False;MoveSouthEast;MoveSouth;MoveWest;MoveSouthWest;4;4;4;4;1;80
False;DropObject;MoveSouth;MoveWest;MoveWest;4;4;4;4;1;81
False;DropObject;MoveSouth;MoveWest;MoveWest;5;4;4;4;1;82
False;MoveNorth;MoveSouth;MoveWest;MoveWest;5;4;4;4;1;83
False;MoveNorth;MoveSouth;MoveWest;MoveWest;6;4;4;4;1;84
False;MoveNorth;MoveSouth;MoveSouthWest;MoveSouthWest;6;4;4;4;1;85
False;MoveNorth;MoveSouth;MoveSouthWest;MoveSouthWest;6;4;4;4;1;86
False;MoveNorth;MoveSouthWest;DropObject;MoveWest;6;4;4;4;1;87
False;MoveNorth;MoveSouthWest;DropObject;MoveWest;6;4;5;4;1;88
False;OpenDoorAction;MoveWest;MoveWest;MoveSouthWest;6;4;5;4;1;89
False;OpenDoorAction;MoveWest;MoveWest;MoveSouthWest;7;4;6;4;1;90
False;MoveNorth;MoveWest;MoveNorthWest;MoveWest;7;4;6;4;1;91
False;MoveNorth;MoveWest;MoveNorthWest;MoveWest;8;4;6;4;1;92
False;MoveNorthWest;MoveWest;MoveWest;MoveWest;8;4;6;4;1;93
False;MoveNorthWest;MoveWest;MoveWest;MoveWest;8;4;6;4;1;94
False;MoveNorthWest;MoveWest;OpenDoorAction;MoveSouthWest;8;4;6;4;1;95
False;MoveNorthWest;MoveWest;OpenDoorAction;MoveSouthWest;8;4;7;4;1;96
False;MoveSouth;MoveSouthWest;MoveNorth;DropObject;8;4;7;4;1;97
False;MoveSouth;MoveSouthWest;MoveNorth;DropObject;8;4;8;5;1;98
False;MoveNorthEast;DropObject;MoveNorthWest;MoveNorthEast;8;4;8;5;1;99
False;MoveNorthEast;DropObject;MoveNorthWest;MoveNorthEast;8;5;8;6;1;100
False;MoveSouth;MoveWest;MoveNorthWest;MoveNorthEast;8;5;8;6;1;101
False;MoveSouth;MoveWest;MoveNorthWest;MoveNorthEast;8;6;8;6;1;102
False;MoveNorthEast;MoveWest;MoveSouth;MoveNorthEast;8;6;8;6;1;103
False;MoveNorthEast;MoveWest;MoveSouth;MoveNorthEast;8;6;8;6;1;104
False;MoveSouth;MoveWest;MoveNorthEast;MoveEast;8;6;8;6;1;105
False;MoveSouth;MoveWest;MoveNorthEast;MoveEast;8;6;8;6;1;106
False;MoveNorthEast;MoveWest;MoveSouth;MoveEast;8;6;8;6;1;107
False;MoveNorthEast;MoveWest;MoveSouth;MoveEast;8;6;8;6;1;108
False;MoveSouth;MoveWest;MoveNorthEast;MoveEast;8;6;8;6;1;109
False;MoveSouth;MoveWest;MoveNorthEast;MoveEast;8;6;8;6;1;110
False;MoveSouthWest;MoveWest;MoveSouth;MoveEast;8;6;8;6;1;111
False;MoveSouthWest;MoveWest;MoveSouth;MoveEast;9;6;8;6;1;112
False;MoveSouthWest;MoveWest;MoveNorthEast;MoveEast;9;6;8;6;1;113
False;MoveSouthWest;MoveWest;MoveNorthEast;MoveEast;9;6;8;6;1;114
False;MoveWest;MoveNorthWest;MoveSouth;MoveNorthEast;9;6;8;6;1;115
False;MoveWest;MoveNorthWest;MoveSouth;MoveNorthEast;9;6;8;6;1;116
False;MoveWest;MoveWest;MoveSouthWest;MoveNorth;9;6;8;6;1;117
False;MoveWest;MoveWest;MoveSouthWest;MoveNorth;9;6;9;6;1;118
False;MoveWest;OpenDoorAction;MoveSouthEast;MoveNorth;9;6;9;6;1;119
False;MoveWest;OpenDoorAction;MoveSouthEast;MoveNorth;9;7;9;6;1;120
False;MoveWest;MoveNorth;MoveEast;MoveNorth;9;7;9;6;1;121
False;MoveWest;MoveNorth;MoveEast;MoveNorth;9;8;9;6;1;122
False;MoveWest;MoveNorthWest;MoveEast;MoveNorthWest;9;8;9;6;1;123
False;MoveWest;MoveNorthWest;MoveEast;MoveNorthWest;9;8;9;6;1;124
False;MoveWest;MoveNorthWest;MoveEast;MoveWest;9;8;9;6;1;125
False;MoveWest;MoveNorthWest;MoveEast;MoveWest;9;8;9;6;1;126
False;MoveWest;MoveSouth;MoveEast;MoveWest;9;8;9;6;1;127
False;MoveWest;MoveSouth;MoveEast;MoveWest;9;8;9;6;1;128
False;MoveWest;MoveNorthEast;MoveEast;MoveWest;9;8;9;6;1;129
False;MoveWest;MoveNorthEast;MoveEast;MoveWest;9;8;9;6;1;130
False;MoveNorthWest;MoveSouth;MoveEast;MoveWest;9;8;9;6;1;131
False;MoveNorthWest;MoveSouth;MoveEast;MoveWest;9;8;9;6;1;132
False;MoveNorth;MoveNorthEast;MoveEast;MoveWest;9;8;9;6;1;133
False;MoveNorth;MoveNorthEast;MoveEast;MoveWest;9;8;9;6;1;134
False;MoveNorth;MoveSouth;MoveNorthEast;MoveWest;9;8;9;6;1;135
False;MoveNorth;MoveSouth;MoveNorthEast;MoveWest;9;8;9;6;1;136
False;MoveNorth;MoveNorthEast;MoveNorth;MoveNorthWest;9;8;9;6;1;137
False;MoveNorth;MoveNorthEast;MoveNorth;MoveNorthWest;9;8;9;6;1;138
False;MoveNorthEast;MoveSouth;MoveNorth;MoveWest;9;8;9;6;1;139
False;MoveNorthEast;MoveSouth;MoveNorth;MoveWest;9;8;9;6;1;140
False;MoveEast;MoveSouthWest;MoveNorth;OpenDoorAction;9;8;9;6;1;141
False;MoveEast;MoveSouthWest;MoveNorth;OpenDoorAction;9;9;9;7;1;142
False;MoveNorthEast;MoveSouthWest;MoveNorthWest;MoveNorth;9;9;9;7;1;143
False;MoveNorthEast;MoveSouthWest;MoveNorthWest;MoveNorth;9;9;9;8;1;144
False;MoveEast;MoveWest;MoveWest;MoveNorthWest;9;9;9;8;1;145
False;MoveEast;MoveWest;MoveWest;MoveNorthWest;9;9;9;8;1;146
False;OpenDoorAction;MoveWest;MoveWest;MoveNorthWest;9;9;9;8;1;147
False;OpenDoorAction;MoveWest;MoveWest;MoveNorthWest;10;9;9;8;1;148
False;MoveNorth;MoveNorthWest;MoveWest;GrabObject;10;9;9;8;1;149
False;MoveNorth;MoveNorthWest;MoveWest;GrabObject;11;9;9;9;1;150
False;MoveNorthWest;MoveNorth;MoveWest;MoveSouthEast;11;9;9;9;1;151
False;MoveNorthWest;MoveNorth;MoveWest;MoveSouthEast;11;9;9;9;1;152
False;GrabObject;MoveNorth;MoveWest;MoveSouthEast;11;9;9;9;1;153
False;GrabObject;MoveNorth;MoveWest;MoveSouthEast;12;9;9;9;1;154
False;MoveSouthEast;MoveNorth;MoveWest;MoveSouthEast;12;9;9;9;1;155
False;MoveSouthEast;MoveNorth;MoveWest;MoveSouthEast;12;9;9;9;1;156
False;MoveSouthWest;MoveNorthEast;MoveNorthWest;MoveSouthEast;12;9;9;9;1;157
False;MoveSouthWest;MoveNorthEast;MoveNorthWest;MoveSouthEast;12;9;9;9;1;158
False;MoveSouthWest;MoveEast;MoveWest;MoveEast;12;9;9;9;1;159
False;MoveSouthWest;MoveEast;MoveWest;MoveEast;12;9;9;9;1;160
False;MoveWest;MoveNorthEast;OpenDoorAction;MoveEast;12;9;9;9;1;161
False;MoveWest;MoveNorthEast;OpenDoorAction;MoveEast;12;9;10;9;1;162
False;MoveSouthWest;MoveEast;MoveNorth;MoveEast;12;9;10;9;1;163
False;MoveSouthWest;MoveEast;MoveNorth;MoveEast;12;9;11;9;1;164
False;MoveSouth;OpenDoorAction;MoveNorthWest;MoveEast;12;9;11;9;1;165
False;MoveSouth;OpenDoorAction;MoveNorthWest;MoveEast;12;10;11;9;1;166
False;MoveSouth;MoveNorth;MoveNorthWest;MoveEast;12;10;11;9;1;167
False;MoveSouth;MoveNorth;MoveNorthWest;MoveEast;12;11;11;9;1;168
False;MoveSouth;MoveNorthWest;MoveSouth;MoveEast;12;11;11;9;1;169
False;MoveSouth;MoveNorthWest;MoveSouth;MoveEast;12;11;11;9;1;170
False;MoveSouthEast;MoveNorthWest;MoveNorthEast;MoveSouthEast;12;11;11;9;1;171
False;MoveSouthEast;MoveNorthWest;MoveNorthEast;MoveSouthEast;12;11;11;9;1;172
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;12;11;11;9;1;173
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;12;11;11;9;1;174
False;MoveEast;MoveNorthEast;MoveNorthEast;MoveSouth;12;11;11;9;1;175
False;MoveEast;MoveNorthEast;MoveNorthEast;MoveSouth;12;11;11;9;1;176
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;12;11;11;9;1;177
False;MoveEast;MoveSouth;MoveSouth;MoveSouth;12;11;11;9;1;178
False;MoveEast;MoveNorthEast;MoveNorthEast;MoveSouthWest;12;11;11;9;1;179
False;MoveEast;MoveNorthEast;MoveNorthEast;MoveSouthWest;12;11;11;9;1;180
False;MoveEast;MoveSouth;MoveSouth;MoveWest;12;11;11;9;1;181
False;MoveEast;MoveSouth;MoveSouth;MoveWest;12;11;11;9;1;182
False;MoveSouthEast;MoveNorthEast;MoveSouthWest;MoveWest;12;11;11;9;1;183
False;MoveSouthEast;MoveNorthEast;MoveSouthWest;MoveWest;12;11;12;9;1;184
False;MoveEast;MoveSouth;MoveSouthEast;MoveWest;12;11;12;9;1;185
False;MoveEast;MoveSouth;MoveSouthEast;MoveWest;12;11;12;9;1;186
False;MoveEast;MoveSouthWest;MoveSouthEast;MoveWest;12;11;12;9;1;187
False;MoveEast;MoveSouthWest;MoveSouthEast;MoveWest;12;12;12;9;1;188
False;MoveSouthEast;MoveSouthEast;MoveEast;MoveSouthWest;12;12;12;9;1;189
False;MoveSouthEast;MoveSouthEast;MoveEast;MoveSouthWest;12;12;12;9;1;190
False;DropObject;MoveSouthEast;MoveEast;DropObject;12;12;12;9;1;191
False;DropObject;MoveSouthEast;MoveEast;DropObject;13;12;12;10;1;192
False;MoveEast;MoveEast;MoveEast;;13;12;12;10;1;193
False;MoveEast;MoveEast;MoveEast;GrabObject;14;12;12;10;1;194
False;MoveEast;MoveEast;MoveEast;GrabObject;14;12;12;10;1;195
False;MoveEast;MoveEast;MoveEast;MoveWest;14;12;12;10;1;196
False;MoveNorthEast;MoveEast;MoveEast;MoveWest;14;12;12;10;1;197
False;MoveNorthEast;MoveEast;MoveEast;MoveWest;14;12;12;10;1;198
False;MoveEast;MoveEast;MoveEast;MoveWest;14;12;12;10;1;199
False;MoveEast;MoveEast;MoveEast;MoveWest;14;12;12;10;1;200
False;MoveNorthEast;MoveEast;MoveSouthEast;MoveWest;14;12;12;10;1;201
False;MoveNorthEast;MoveEast;MoveSouthEast;DropObject;14;12;12;10;1;202
True;MoveEast;MoveEast;MoveSouth;DropObject;14;12;12;11;1;203
