done;strongagent1_acts;strongagent2_acts;lazyagent_acts;lazyagent1_acts;strongagent1_mssg;strongagent2_mssg;lazyagent_mssg;lazyagent1_mssg;world_nr;tick_nr
False;MoveEast;MoveNorthWest;MoveEast;MoveSouthEast;1;3;4;4;1;49
False;MoveEast;MoveNorthWest;MoveEast;MoveSouthEast;1;3;5;4;1;50
False;MoveEast;MoveNorthWest;MoveEast;MoveEast;1;3;5;4;1;51
False;MoveEast;MoveNorthWest;MoveEast;MoveEast;1;3;6;4;1;52
False;MoveEast;MoveSouth;MoveEast;MoveEast;1;3;6;4;1;53
False;MoveEast;MoveSouth;MoveEast;MoveEast;1;3;6;4;1;54
False;MoveEast;MoveNorthEast;MoveEast;MoveEast;1;3;6;4;1;55
False;MoveEast;MoveNorthEast;MoveEast;MoveEast;1;3;6;4;1;56
False;OpenDoorAction;MoveSouth;MoveEast;OpenDoorAction;1;3;6;4;1;57
False;OpenDoorAction;MoveSouth;MoveEast;OpenDoorAction;2;3;6;5;1;58
False;MoveNorth;MoveNorthEast;MoveEast;MoveNorth;2;3;6;5;1;59
False;MoveNorth;MoveNorthEast;MoveEast;MoveNorth;3;3;6;6;1;60
False;GrabObject;MoveSouth;MoveEast;MoveNorthWest;3;3;6;6;1;61
False;GrabObject;MoveSouth;MoveEast;MoveNorthWest;4;3;6;6;1;62
False;MoveSouthEast;MoveNorthEast;MoveNorthEast;MoveNorthWest;4;3;6;6;1;63
False;MoveSouthEast;MoveNorthEast;MoveNorthEast;MoveNorthWest;5;3;6;6;1;64
False;MoveSouthEast;MoveSouth;MoveNorth;MoveSouth;5;3;6;6;1;65
False;MoveSouthEast;MoveSouth;MoveNorth;MoveSouth;5;3;6;6;1;66
False;MoveSouthEast;MoveSouthWest;MoveNorth;MoveNorthEast;5;3;6;6;1;67
False;MoveSouthEast;MoveSouthWest;MoveNorth;MoveNorthEast;5;4;6;6;1;68
False;MoveSouth;MoveSouthWest;MoveNorth;MoveSouth;5;4;6;6;1;69
False;MoveSouth;MoveSouthWest;MoveNorth;MoveSouth;5;4;6;6;1;70
False;MoveSouth;MoveWest;MoveNorthWest;MoveNorthEast;5;4;6;6;1;71
False;MoveSouth;MoveWest;MoveNorthWest;MoveNorthEast;5;4;6;6;1;72
False;MoveSouth;MoveWest;MoveWest;MoveSouth;5;4;6;6;1;73
False;MoveSouth;MoveWest;MoveWest;MoveSouth;5;4;6;6;1;74
False;MoveSouthWest;MoveNorthWest;MoveWest;MoveNorthEast;5;4;6;6;1;75
False;MoveSouthWest;MoveNorthWest;MoveWest;MoveNorthEast;5;4;6;6;1;76
False;MoveWest;MoveNorth;MoveWest;MoveSouth;5;4;6;6;1;77
False;MoveWest;MoveNorth;MoveWest;MoveSouth;5;4;6;6;1;78
False;MoveWest;MoveNorth;MoveWest;MoveSouthWest;5;4;6;6;1;79
False;MoveWest;MoveNorth;MoveWest;MoveSouthWest;5;4;6;7;1;80
False;MoveWest;MoveNorth;MoveWest;MoveSouthWest;5;4;6;7;1;81
False;MoveWest;MoveNorth;MoveWest;MoveSouthWest;5;4;6;7;1;82
False;MoveWest;MoveNorthEast;MoveWest;MoveWest;5;4;6;7;1;83
False;MoveWest;MoveNorthEast;MoveWest;MoveWest;5;4;6;7;1;84
False;MoveWest;MoveEast;MoveNorthWest;MoveWest;5;4;6;7;1;85
False;MoveWest;MoveEast;MoveNorthWest;MoveWest;5;4;6;7;1;86
False;MoveWest;MoveNorthEast;MoveWest;MoveNorthWest;5;4;6;7;1;87
False;MoveWest;MoveNorthEast;MoveWest;MoveNorthWest;5;4;6;7;1;88
False;MoveWest;MoveEast;MoveSouthEast;MoveNorth;5;4;6;7;1;89
False;MoveWest;MoveEast;MoveSouthEast;MoveNorth;5;4;7;7;1;90
False;MoveWest;OpenDoorAction;MoveEast;MoveNorth;5;4;7;7;1;91
False;MoveWest;OpenDoorAction;MoveEast;MoveNorth;5;5;7;7;1;92
False;OpenDoorAction;MoveNorth;MoveEast;MoveNorth;5;5;7;7;1;93
False;OpenDoorAction;MoveNorth;MoveEast;MoveNorth;6;6;7;7;1;94
False;MoveNorth;MoveNorthWest;MoveEast;MoveNorth;6;6;7;7;1;95
False;MoveNorth;MoveNorthWest;MoveEast;MoveNorth;7;6;7;7;1;96
False;MoveNorthWest;GrabObject;MoveEast;MoveNorth;7;6;7;7;1;97
False;MoveNorthWest;GrabObject;MoveEast;MoveNorth;7;7;7;7;1;98
False;MoveNorthWest;MoveSouthEast;MoveEast;MoveNorth;7;7;7;7;1;99
False;MoveNorthWest;MoveSouthEast;MoveEast;MoveNorth;7;8;7;7;1;100
False;MoveSouth;MoveSouthEast;MoveEast;MoveNorth;7;8;7;7;1;101
False;MoveSouth;MoveSouthEast;MoveEast;MoveNorth;7;8;7;7;1;102
False;MoveNorthEast;MoveEast;MoveEast;MoveNorth;7;8;7;7;1;103
False;MoveNorthEast;MoveEast;MoveEast;MoveNorth;7;8;7;7;1;104
False;MoveSouth;MoveEast;MoveSouthEast;MoveNorth;7;8;7;7;1;105
False;MoveSouth;MoveEast;MoveSouthEast;MoveNorth;7;8;7;7;1;106
False;MoveNorthEast;MoveEast;MoveSouth;MoveNorthEast;7;8;7;7;1;107
False;MoveNorthEast;MoveEast;MoveSouth;MoveNorthEast;7;8;7;7;1;108
False;MoveSouth;MoveEast;MoveSouth;MoveEast;7;8;7;7;1;109
False;MoveSouth;MoveEast;MoveSouth;MoveEast;7;8;7;7;1;110
False;MoveNorthEast;MoveEast;MoveSouth;MoveEast;7;8;7;7;1;111
False;MoveNorthEast;MoveEast;MoveSouth;MoveEast;7;8;7;7;1;112
False;MoveSouth;MoveEast;MoveSouth;MoveEast;7;8;7;7;1;113
False;MoveSouth;MoveEast;MoveSouth;MoveEast;7;8;7;7;1;114
False;MoveSouthWest;MoveEast;MoveSouth;MoveEast;7;8;7;7;1;115
False;MoveSouthWest;MoveEast;MoveSouth;MoveEast;8;8;7;7;1;116
False;MoveSouthEast;MoveEast;MoveSouth;MoveEast;8;8;7;7;1;117
False;MoveSouthEast;MoveEast;MoveSouth;MoveEast;8;8;7;7;1;118
False;MoveEast;MoveEast;MoveSouth;MoveEast;8;8;7;7;1;119
False;MoveEast;MoveEast;MoveSouth;MoveEast;8;8;7;7;1;120
False;MoveEast;MoveEast;MoveSouth;MoveEast;8;8;7;7;1;121
False;MoveEast;MoveEast;MoveSouth;MoveEast;8;8;7;7;1;122
False;MoveEast;MoveEast;MoveSouth;MoveNorthEast;8;8;7;7;1;123
False;MoveEast;MoveEast;MoveSouth;MoveNorthEast;8;8;7;7;1;124
False;MoveEast;MoveEast;MoveSouthWest;MoveEast;8;8;7;7;1;125
False;MoveEast;MoveEast;MoveSouthWest;MoveEast;8;8;7;7;1;126
False;MoveEast;MoveEast;MoveWest;MoveEast;8;8;7;7;1;127
False;MoveEast;MoveEast;MoveWest;MoveEast;8;8;7;8;1;128
False;MoveEast;MoveNorthEast;MoveWest;MoveSouthEast;8;8;7;8;1;129
False;MoveEast;MoveNorthEast;MoveWest;MoveSouthEast;8;8;7;9;1;130
False;MoveEast;MoveNorth;MoveWest;MoveEast;8;8;7;9;1;131
False;MoveEast;MoveNorth;MoveWest;MoveEast;8;8;7;9;1;132
False;MoveNorthEast;MoveNorth;MoveWest;MoveEast;8;8;7;9;1;133
False;MoveNorthEast;MoveNorth;MoveWest;MoveEast;8;8;7;9;1;134
False;MoveNorth;MoveNorth;MoveWest;MoveEast;8;8;7;9;1;135
False;MoveNorth;MoveNorth;MoveWest;MoveEast;8;8;7;9;1;136
False;MoveNorth;MoveNorthWest;MoveWest;MoveEast;8;8;7;9;1;137
False;MoveNorth;MoveNorthWest;MoveWest;MoveEast;8;8;7;9;1;138
False;MoveNorth;MoveNorthWest;MoveWest;MoveEast;8;8;7;9;1;139
False;MoveNorth;MoveNorthWest;MoveWest;MoveEast;8;8;7;9;1;140
False;MoveNorth;MoveWest;MoveWest;MoveEast;8;8;7;9;1;141
False;MoveNorth;MoveWest;MoveWest;MoveEast;8;8;7;9;1;142
False;MoveNorth;OpenDoorAction;MoveEast;MoveSouthEast;8;8;7;9;1;143
False;MoveNorth;OpenDoorAction;MoveEast;MoveSouthEast;8;9;8;9;1;144
False;MoveNorth;MoveNorth;MoveEast;MoveSouth;8;9;8;9;1;145
False;MoveNorth;MoveNorth;MoveEast;MoveSouth;8;10;8;9;1;146
False;MoveNorth;MoveNorthWest;MoveEast;MoveSouth;8;10;8;9;1;147
False;MoveNorth;MoveNorthWest;MoveEast;MoveSouth;8;10;8;9;1;148
False;MoveNorth;GrabObject;MoveEast;MoveSouth;8;10;8;9;1;149
False;MoveNorth;GrabObject;MoveEast;MoveSouth;8;11;8;9;1;150
False;MoveNorth;MoveSouthEast;MoveEast;MoveSouth;8;11;8;9;1;151
False;MoveNorth;MoveSouthEast;MoveEast;MoveSouth;8;11;8;9;1;152
False;MoveNorthWest;MoveSouthEast;MoveEast;MoveSouth;8;11;8;9;1;153
False;MoveNorthWest;MoveSouthEast;MoveEast;MoveSouth;8;11;8;9;1;154
False;MoveWest;MoveSouthEast;MoveEast;MoveSouth;8;11;8;9;1;155
False;MoveWest;MoveSouthEast;MoveEast;MoveSouth;8;11;8;9;1;156
False;MoveWest;MoveSouthEast;MoveEast;MoveSouth;8;11;8;9;1;157
False;MoveWest;MoveSouthEast;MoveEast;MoveSouth;8;11;8;9;1;158
False;MoveWest;MoveSouth;MoveNorthEast;MoveSouth;8;11;8;9;1;159
False;MoveWest;MoveSouth;MoveNorthEast;MoveSouth;8;11;8;9;1;160
False;MoveWest;MoveSouth;MoveNorth;MoveSouth;8;11;8;9;1;161
False;MoveWest;MoveSouth;MoveNorth;MoveSouth;8;11;8;9;1;162
False;MoveWest;MoveSouth;MoveNorth;MoveSouthWest;8;11;8;9;1;163
False;MoveWest;MoveSouth;MoveNorth;MoveSouthWest;8;11;8;9;1;164
False;MoveWest;MoveSouth;MoveNorth;MoveWest;8;11;8;9;1;165
False;MoveWest;MoveSouth;MoveNorth;MoveWest;8;11;8;9;1;166
False;MoveNorthWest;MoveSouth;MoveNorth;MoveWest;8;11;8;9;1;167
False;MoveNorthWest;MoveSouth;MoveNorth;MoveWest;8;11;8;9;1;168
False;MoveWest;MoveSouth;MoveNorth;OpenDoorAction;8;11;8;9;1;169
False;MoveWest;MoveSouth;MoveNorth;OpenDoorAction;8;11;8;10;1;170
False;OpenDoorAction;MoveSouth;MoveNorth;MoveNorth;8;11;8;10;1;171
False;OpenDoorAction;MoveSouth;MoveNorth;MoveNorth;9;11;8;11;1;172
False;MoveNorth;MoveSouth;MoveNorth;MoveNorthWest;9;11;8;11;1;173
False;MoveNorth;MoveSouth;MoveNorth;MoveNorthWest;10;11;8;11;1;174
False;MoveNorthWest;MoveSouth;MoveNorth;MoveNorthWest;10;11;8;11;1;175
False;MoveNorthWest;MoveSouth;MoveNorth;MoveNorthWest;10;11;8;11;1;176
False;MoveNorthWest;MoveSouthWest;MoveNorth;MoveSouth;10;11;8;11;1;177
False;MoveNorthWest;MoveSouthWest;MoveNorth;MoveSouth;10;11;8;11;1;178
False;MoveSouth;MoveWest;MoveNorthWest;MoveNorthEast;10;11;8;11;1;179
False;MoveSouth;MoveWest;MoveNorthWest;MoveNorthEast;10;11;8;11;1;180
False;MoveNorthEast;MoveWest;MoveNorthWest;MoveSouth;10;11;8;11;1;181
False;MoveNorthEast;MoveWest;MoveNorthWest;MoveSouth;10;11;8;11;1;182
False;GrabObject;MoveSouthWest;MoveWest;MoveNorthEast;10;11;8;11;1;183
False;GrabObject;MoveSouthWest;MoveWest;MoveNorthEast;11;11;8;11;1;184
False;MoveSouth;MoveWest;MoveSouthEast;MoveSouth;11;11;8;11;1;185
False;MoveSouth;MoveWest;MoveSouthEast;MoveSouth;11;11;9;12;1;186
False;MoveSouthEast;MoveSouthWest;MoveEast;MoveSouth;11;11;9;12;1;187
False;MoveSouthEast;MoveSouthWest;MoveEast;MoveSouth;11;11;9;13;1;188
False;MoveSouthEast;MoveWest;MoveSouthEast;MoveSouthEast;11;11;9;13;1;189
False;MoveSouthEast;MoveWest;MoveSouthEast;MoveSouthEast;11;11;9;13;1;190
False;MoveSouthEast;MoveWest;MoveSouth;MoveEast;11;11;9;13;1;191
False;MoveSouthEast;MoveWest;MoveSouth;MoveEast;11;11;9;13;1;192
False;MoveEast;MoveSouthWest;MoveSouth;MoveNorthEast;11;11;9;13;1;193
False;MoveEast;MoveSouthWest;MoveSouth;MoveNorthEast;11;11;9;13;1;194
False;MoveEast;DropObject;MoveSouth;MoveNorth;11;11;9;13;1;195
False;MoveEast;DropObject;MoveSouth;MoveNorth;11;12;9;13;1;196
False;MoveEast;MoveNorth;MoveSouthWest;MoveNorth;11;12;9;13;1;197
False;MoveEast;MoveNorth;MoveSouthWest;MoveNorth;11;12;9;13;1;198
False;MoveEast;DropObject;MoveWest;MoveNorth;11;12;9;13;1;199
False;MoveEast;DropObject;MoveWest;MoveNorth;11;13;9;13;1;200
False;MoveEast;MoveNorthEast;MoveWest;MoveNorthWest;11;13;9;13;1;201
False;MoveEast;MoveNorthEast;MoveWest;MoveNorthWest;11;14;9;13;1;202
False;MoveEast;MoveNorthEast;MoveWest;MoveWest;11;14;9;13;1;203
False;MoveEast;MoveNorthEast;MoveWest;MoveWest;11;14;9;13;1;204
False;MoveSouthEast;MoveEast;MoveWest;MoveWest;11;14;9;13;1;205
False;MoveSouthEast;MoveEast;MoveWest;MoveWest;11;14;9;13;1;206
False;MoveSouth;MoveEast;MoveWest;MoveWest;11;14;9;13;1;207
False;MoveSouth;MoveEast;MoveWest;MoveWest;11;14;9;13;1;208
False;MoveSouth;MoveEast;MoveWest;MoveWest;11;14;9;13;1;209
False;MoveSouth;MoveEast;MoveWest;MoveWest;11;14;9;13;1;210
False;MoveSouth;MoveEast;MoveWest;MoveWest;11;14;9;13;1;211
False;MoveSouth;MoveEast;MoveWest;MoveWest;11;14;9;13;1;212
False;MoveSouth;MoveEast;MoveWest;MoveWest;11;14;9;13;1;213
False;MoveSouth;MoveEast;MoveWest;MoveWest;11;14;9;13;1;214
False;MoveSouth;MoveEast;MoveWest;MoveNorthWest;11;14;9;13;1;215
False;MoveSouth;MoveEast;MoveWest;MoveNorthWest;11;14;10;13;1;216
False;MoveSouth;MoveNorthEast;MoveWest;MoveWest;11;14;10;13;1;217
False;MoveSouth;MoveNorthEast;MoveWest;MoveWest;11;14;11;13;1;218
False;MoveSouth;MoveNorth;MoveWest;MoveWest;11;14;11;13;1;219
False;MoveSouth;MoveNorth;MoveWest;MoveWest;11;14;11;14;1;220
False;MoveSouth;MoveNorth;MoveWest;MoveEast;11;14;11;14;1;221
False;MoveSouth;MoveNorth;MoveWest;MoveEast;11;14;11;15;1;222
False;MoveSouth;MoveNorth;MoveWest;MoveEast;11;14;11;15;1;223
False;MoveSouth;MoveNorth;MoveWest;MoveEast;11;14;11;15;1;224
False;MoveSouthWest;MoveNorthWest;MoveWest;MoveEast;11;14;11;15;1;225
False;MoveSouthWest;MoveNorthWest;MoveWest;MoveEast;11;14;11;15;1;226
False;MoveWest;MoveNorthWest;MoveWest;MoveEast;11;14;11;15;1;227
False;MoveWest;MoveNorthWest;MoveWest;MoveEast;11;14;11;15;1;228
False;MoveWest;MoveWest;MoveWest;MoveEast;11;14;11;15;1;229
False;MoveWest;MoveWest;MoveWest;MoveEast;11;14;11;15;1;230
False;MoveWest;OpenDoorAction;MoveWest;MoveEast;11;14;11;15;1;231
False;MoveWest;OpenDoorAction;MoveWest;MoveEast;11;15;11;15;1;232
False;MoveWest;MoveNorth;MoveNorthWest;MoveEast;11;15;11;15;1;233
False;MoveWest;MoveNorth;MoveNorthWest;MoveEast;11;16;11;15;1;234
False;MoveSouthWest;MoveNorthWest;MoveNorth;MoveEast;11;16;11;15;1;235
False;MoveSouthWest;MoveNorthWest;MoveNorth;MoveEast;11;16;11;15;1;236
False;DropObject;MoveNorthWest;MoveNorth;MoveEast;11;16;11;15;1;237
False;DropObject;MoveNorthWest;MoveNorth;MoveEast;12;16;11;15;1;238
False;MoveWest;MoveSouth;MoveNorth;MoveNorthEast;12;16;11;15;1;239
False;MoveWest;MoveSouth;MoveNorth;MoveNorthEast;12;16;11;15;1;240
False;MoveWest;MoveNorthEast;MoveNorthEast;MoveNorth;12;16;11;15;1;241
False;MoveWest;MoveNorthEast;MoveNorthEast;MoveNorth;12;16;11;15;1;242
False;MoveWest;MoveSouth;MoveEast;MoveNorth;12;16;11;15;1;243
False;MoveWest;MoveSouth;MoveEast;MoveNorth;12;16;11;15;1;244
False;DropObject;MoveNorthEast;MoveEast;MoveNorth;12;16;11;15;1;245
True;DropObject;MoveNorthEast;MoveEast;MoveNorth;13;16;11;15;1;246
