done;liaragent_acts;liaragent1_acts;strongagent0_acts;strongagent1_acts;liaragent_mssg;liaragent1_mssg;strongagent0_mssg;strongagent1_mssg;world_nr;tick_nr
False;MoveSouthEast;MoveSouthWest;MoveNorthWest;MoveEast;25;25;25;25;1;50
False;MoveSouthEast;MoveSouth;GrabObject;MoveEast;25;25;25;25;1;51
False;MoveSouthEast;MoveSouth;GrabObject;MoveEast;26;26;26;26;1;52
False;MoveSouthEast;MoveSouth;MoveSouthEast;MoveEast;26;26;26;26;1;53
False;MoveSouthEast;MoveSouth;MoveSouthEast;MoveEast;27;27;27;27;1;54
False;MoveEast;MoveSouth;MoveSouthEast;MoveEast;27;27;27;27;1;55
False;MoveEast;MoveSouth;MoveSouthEast;MoveEast;28;28;28;28;1;56
False;MoveEast;MoveSouthEast;MoveSouthEast;OpenDoorAction;28;28;28;28;1;57
False;MoveEast;MoveSouthEast;MoveSouthEast;OpenDoorAction;29;29;29;29;1;58
False;MoveEast;MoveEast;MoveSouthEast;MoveNorth;29;29;29;29;1;59
False;MoveEast;MoveEast;MoveSouthEast;MoveNorth;30;30;30;30;1;60
False;MoveEast;MoveEast;MoveSouth;GrabObject;30;30;30;30;1;61
False;MoveEast;MoveEast;MoveSouth;GrabObject;31;31;31;31;1;62
False;MoveEast;MoveEast;MoveSouth;MoveSouthEast;31;31;31;31;1;63
False;MoveEast;MoveEast;MoveSouth;MoveSouthEast;32;32;32;32;1;64
False;MoveEast;MoveEast;MoveSouth;MoveSouthEast;32;32;32;32;1;65
False;MoveEast;MoveEast;MoveSouth;MoveSouthEast;33;33;33;33;1;66
False;MoveSouthEast;MoveEast;MoveSouth;MoveSouthEast;33;33;33;33;1;67
False;MoveSouthEast;MoveEast;MoveSouth;MoveSouthEast;34;34;34;34;1;68
False;MoveSouth;MoveEast;MoveSouth;MoveSouth;34;34;34;34;1;69
False;MoveSouth;MoveEast;MoveSouth;MoveSouth;35;35;35;35;1;70
False;MoveSouth;MoveEast;MoveSouth;MoveSouth;35;35;35;35;1;71
False;MoveSouth;MoveEast;MoveSouth;MoveSouth;36;36;36;36;1;72
False;MoveSouth;MoveEast;MoveSouth;MoveSouth;36;36;36;36;1;73
False;MoveSouth;MoveEast;MoveSouth;MoveSouth;37;37;37;37;1;74
False;MoveSouth;MoveSouthEast;MoveSouth;MoveSouthWest;37;37;37;37;1;75
False;MoveSouth;MoveSouthEast;MoveSouth;MoveSouthWest;38;38;38;38;1;76
False;MoveSouth;MoveEast;MoveSouth;MoveWest;38;38;38;38;1;77
False;MoveSouth;MoveEast;MoveSouth;MoveWest;39;39;39;39;1;78
False;MoveSouth;MoveEast;MoveSouthWest;MoveWest;39;39;39;39;1;79
False;MoveSouth;MoveEast;MoveSouthWest;MoveWest;40;40;40;40;1;80
False;MoveSouth;MoveSouthEast;MoveWest;MoveWest;40;40;40;40;1;81
False;MoveSouth;MoveSouthEast;MoveWest;MoveWest;41;41;41;41;1;82
False;MoveSouth;DropObject;MoveWest;MoveWest;41;41;41;41;1;83
False;MoveSouth;DropObject;MoveWest;MoveWest;42;42;42;42;1;84
False;MoveSouth;MoveNorthWest;MoveSouthWest;MoveWest;42;42;42;42;1;85
False;MoveSouth;MoveNorthWest;MoveSouthWest;MoveWest;43;43;43;43;1;86
False;MoveSouthWest;MoveNorthWest;MoveWest;MoveWest;43;43;43;43;1;87
False;MoveSouthWest;MoveNorthWest;MoveWest;MoveWest;44;44;44;44;1;88
False;MoveWest;MoveWest;MoveSouthWest;MoveWest;44;44;44;44;1;89
False;MoveWest;MoveWest;MoveSouthWest;MoveWest;45;45;45;45;1;90
False;MoveWest;MoveWest;MoveWest;MoveWest;45;45;45;45;1;91
False;MoveWest;MoveWest;MoveWest;MoveWest;46;46;46;46;1;92
False;MoveWest;MoveWest;MoveWest;OpenDoorAction;46;46;46;46;1;93
False;MoveWest;MoveWest;MoveWest;OpenDoorAction;47;47;47;47;1;94
False;MoveWest;MoveWest;MoveSouthWest;MoveNorth;47;47;47;47;1;95
False;MoveWest;MoveWest;MoveSouthWest;MoveNorth;48;48;48;48;1;96
False;MoveSouthWest;MoveWest;DropObject;MoveNorthWest;48;48;48;48;1;97
False;MoveSouthWest;MoveWest;DropObject;MoveNorthWest;49;49;49;49;1;98
False;DropObject;MoveWest;MoveNorthWest;MoveNorthWest;49;49;49;49;1;99
False;DropObject;MoveWest;MoveNorthWest;MoveNorthWest;50;50;50;50;1;100
False;MoveWest;MoveWest;MoveWest;MoveSouth;50;50;50;50;1;101
False;MoveWest;MoveWest;MoveWest;MoveSouth;51;51;51;51;1;102
False;MoveWest;MoveWest;MoveNorthWest;MoveNorthEast;51;51;51;51;1;103
False;MoveWest;MoveWest;MoveNorthWest;MoveNorthEast;52;52;52;52;1;104
False;MoveWest;MoveWest;MoveWest;MoveSouth;52;52;52;52;1;105
False;MoveWest;MoveWest;MoveWest;MoveSouth;53;53;53;53;1;106
False;MoveWest;MoveWest;MoveNorthWest;MoveNorthEast;53;53;53;53;1;107
False;MoveWest;MoveWest;MoveNorthWest;MoveNorthEast;54;54;54;54;1;108
False;MoveWest;MoveNorthWest;MoveWest;MoveSouth;54;54;54;54;1;109
False;MoveWest;MoveNorthWest;MoveWest;MoveSouth;55;55;55;55;1;110
False;MoveWest;MoveNorth;OpenDoorAction;MoveNorthEast;55;55;55;55;1;111
False;MoveWest;MoveNorth;OpenDoorAction;MoveNorthEast;56;56;56;56;1;112
False;MoveWest;MoveNorth;MoveNorth;MoveSouth;56;56;56;56;1;113
False;MoveWest;MoveNorth;MoveNorth;MoveSouth;57;57;57;57;1;114
False;MoveNorthWest;MoveNorth;MoveNorthWest;MoveSouthWest;57;57;57;57;1;115
False;MoveNorthWest;MoveNorth;MoveNorthWest;MoveSouthWest;58;58;58;58;1;116
False;MoveWest;MoveNorth;MoveNorthWest;MoveSouthWest;58;58;58;58;1;117
False;MoveWest;MoveNorth;MoveNorthWest;MoveSouthWest;59;59;59;59;1;118
False;OpenDoorAction;MoveNorth;MoveSouth;MoveWest;59;59;59;59;1;119
False;OpenDoorAction;MoveNorth;MoveSouth;MoveWest;60;60;60;60;1;120
False;MoveNorth;MoveNorth;MoveNorthEast;MoveWest;60;60;60;60;1;121
False;MoveNorth;MoveNorth;MoveNorthEast;MoveWest;61;61;61;61;1;122
False;MoveNorthWest;MoveNorth;MoveSouth;MoveWest;61;61;61;61;1;123
False;MoveNorthWest;MoveNorth;MoveSouth;MoveWest;62;62;62;62;1;124
False;MoveNorthWest;MoveNorth;MoveNorthEast;MoveWest;62;62;62;62;1;125
False;MoveNorthWest;MoveNorth;MoveNorthEast;MoveWest;63;63;63;63;1;126
False;MoveSouth;MoveNorth;MoveSouth;MoveWest;63;63;63;63;1;127
False;MoveSouth;MoveNorth;MoveSouth;MoveWest;64;64;64;64;1;128
False;MoveNorthEast;MoveNorthEast;MoveNorthEast;MoveWest;64;64;64;64;1;129
False;MoveNorthEast;MoveNorthEast;MoveNorthEast;MoveWest;65;65;65;65;1;130
False;MoveSouth;MoveEast;MoveSouth;MoveWest;65;65;65;65;1;131
False;MoveSouth;MoveEast;MoveSouth;MoveWest;66;66;66;66;1;132
False;MoveNorthEast;MoveNorthEast;MoveSouthWest;MoveWest;66;66;66;66;1;133
False;MoveNorthEast;MoveNorthEast;MoveSouthWest;MoveWest;67;67;67;67;1;134
False;MoveSouth;MoveEast;MoveSouthWest;MoveNorthWest;67;67;67;67;1;135
False;MoveSouth;MoveEast;MoveSouthWest;MoveNorthWest;68;68;68;68;1;136
False;MoveNorthEast;OpenDoorAction;MoveWest;MoveNorth;68;68;68;68;1;137
False;MoveNorthEast;OpenDoorAction;MoveWest;MoveNorth;69;69;69;69;1;138
False;MoveSouth;MoveNorth;MoveWest;MoveNorth;69;69;69;69;1;139
False;MoveSouth;MoveNorth;MoveWest;MoveNorth;70;70;70;70;1;140
False;MoveSouthWest;MoveNorthWest;MoveNorthWest;MoveNorth;70;70;70;70;1;141
False;MoveSouthWest;MoveNorthWest;MoveNorthWest;MoveNorth;71;71;71;71;1;142
False;MoveSouthWest;MoveNorthWest;MoveNorth;MoveNorth;71;71;71;71;1;143
False;MoveSouthWest;MoveNorthWest;MoveNorth;MoveNorth;72;72;72;72;1;144
False;MoveWest;GrabObject;MoveNorth;MoveNorth;72;72;72;72;1;145
False;MoveWest;GrabObject;MoveNorth;MoveNorth;73;73;73;73;1;146
False;MoveWest;MoveSouthEast;MoveNorth;MoveNorth;73;73;73;73;1;147
False;MoveWest;MoveSouthEast;MoveNorth;MoveNorth;74;74;74;74;1;148
False;MoveNorthWest;MoveSouthEast;MoveNorth;MoveNorth;74;74;74;74;1;149
False;MoveNorthWest;MoveSouthEast;MoveNorth;MoveNorth;75;75;75;75;1;150
False;MoveNorth;MoveSouthWest;MoveNorth;MoveNorth;75;75;75;75;1;151
False;MoveNorth;MoveSouthWest;MoveNorth;MoveNorth;76;76;76;76;1;152
False;MoveNorth;MoveSouthWest;MoveNorth;MoveNorth;76;76;76;76;1;153
False;MoveNorth;MoveSouthWest;MoveNorth;MoveNorth;77;77;77;77;1;154
False;MoveNorth;MoveWest;MoveNorth;MoveNorthEast;77;77;77;77;1;155
False;MoveNorth;MoveWest;MoveNorth;MoveNorthEast;78;78;78;78;1;156
False;MoveNorthEast;MoveSouthWest;MoveNorth;MoveEast;78;78;78;78;1;157
False;MoveNorthEast;MoveSouthWest;MoveNorth;MoveEast;79;79;79;79;1;158
False;MoveEast;MoveSouth;MoveNorth;MoveNorthEast;79;79;79;79;1;159
False;MoveEast;MoveSouth;MoveNorth;MoveNorthEast;80;80;80;80;1;160
False;MoveEast;MoveSouth;MoveNorthEast;MoveEast;80;80;80;80;1;161
False;MoveEast;MoveSouth;MoveNorthEast;MoveEast;81;81;81;81;1;162
False;MoveEast;MoveSouth;MoveEast;OpenDoorAction;81;81;81;81;1;163
False;MoveEast;MoveSouth;MoveEast;OpenDoorAction;82;82;82;82;1;164
False;MoveEast;MoveSouth;MoveNorthEast;MoveNorth;82;82;82;82;1;165
False;MoveEast;MoveSouth;MoveNorthEast;MoveNorth;83;83;83;83;1;166
False;MoveEast;MoveSouth;MoveEast;MoveNorthWest;83;83;83;83;1;167
False;MoveEast;MoveSouth;MoveEast;MoveNorthWest;84;84;84;84;1;168
False;MoveEast;MoveSouth;OpenDoorAction;MoveNorthWest;84;84;84;84;1;169
False;MoveEast;MoveSouth;OpenDoorAction;MoveNorthWest;85;85;85;85;1;170
False;MoveEast;MoveSouth;MoveNorth;MoveSouth;85;85;85;85;1;171
False;MoveEast;MoveSouth;MoveNorth;MoveSouth;86;86;86;86;1;172
False;MoveNorthEast;MoveSouth;MoveNorthWest;MoveNorthEast;86;86;86;86;1;173
False;MoveNorthEast;MoveSouth;MoveNorthWest;MoveNorthEast;87;87;87;87;1;174
False;MoveEast;MoveSouth;MoveNorthWest;MoveSouth;87;87;87;87;1;175
False;MoveEast;MoveSouth;MoveNorthWest;MoveSouth;88;88;88;88;1;176
False;OpenDoorAction;MoveSouthEast;MoveSouth;MoveNorthEast;88;88;88;88;1;177
False;OpenDoorAction;MoveSouthEast;MoveSouth;MoveNorthEast;89;89;89;89;1;178
False;MoveNorth;MoveEast;MoveNorthEast;MoveSouth;89;89;89;89;1;179
False;MoveNorth;MoveEast;MoveNorthEast;MoveSouth;90;90;90;90;1;180
False;MoveNorthWest;MoveEast;MoveSouth;MoveNorthEast;90;90;90;90;1;181
False;MoveNorthWest;MoveEast;MoveSouth;MoveNorthEast;91;91;91;91;1;182
False;MoveNorthWest;MoveEast;MoveNorthEast;MoveSouth;91;91;91;91;1;183
False;MoveNorthWest;MoveEast;MoveNorthEast;MoveSouth;92;92;92;92;1;184
False;GrabObject;MoveEast;MoveSouth;MoveSouthWest;92;92;92;92;1;185
False;GrabObject;MoveEast;MoveSouth;MoveSouthWest;93;93;93;93;1;186
False;MoveSouthEast;MoveEast;MoveNorthEast;MoveSouthEast;93;93;93;93;1;187
False;MoveSouthEast;MoveEast;MoveNorthEast;MoveSouthEast;94;94;94;94;1;188
False;MoveSouthEast;MoveEast;MoveSouth;MoveSouthEast;94;94;94;94;1;189
False;MoveSouthEast;MoveEast;MoveSouth;MoveSouthEast;95;95;95;95;1;190
False;MoveSouthEast;MoveSouthEast;MoveSouthWest;MoveEast;95;95;95;95;1;191
False;MoveSouthEast;MoveSouthEast;MoveSouthWest;MoveEast;96;96;96;96;1;192
False;MoveSouthEast;MoveEast;MoveSouthEast;MoveEast;96;96;96;96;1;193
False;MoveSouthEast;MoveEast;MoveSouthEast;MoveEast;97;97;97;97;1;194
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveEast;97;97;97;97;1;195
False;MoveEast;MoveSouthEast;MoveSouthEast;MoveEast;98;98;98;98;1;196
False;MoveEast;MoveEast;MoveEast;MoveEast;98;98;98;98;1;197
False;MoveEast;MoveEast;MoveEast;MoveEast;99;99;99;99;1;198
False;MoveEast;MoveEast;MoveEast;MoveEast;99;99;99;99;1;199
False;MoveEast;MoveEast;MoveEast;MoveEast;100;100;100;100;1;200
False;MoveEast;MoveSouthEast;MoveEast;MoveEast;100;100;100;100;1;201
False;MoveEast;MoveSouthEast;MoveEast;MoveEast;101;101;101;101;1;202
False;MoveEast;DropObject;MoveEast;MoveEast;101;101;101;101;1;203
False;MoveEast;DropObject;MoveEast;MoveEast;102;102;102;102;1;204
False;MoveEast;MoveNorth;MoveEast;MoveEast;102;102;102;102;1;205
False;MoveEast;MoveNorth;MoveEast;MoveEast;103;103;103;103;1;206
False;MoveSouthEast;GrabObject;MoveEast;MoveEast;103;103;103;103;1;207
False;MoveSouthEast;GrabObject;MoveEast;MoveEast;104;104;104;104;1;208
False;MoveSouth;MoveWest;MoveEast;MoveEast;104;104;104;104;1;209
False;MoveSouth;MoveWest;MoveEast;MoveEast;105;105;105;105;1;210
False;MoveSouth;MoveWest;MoveEast;MoveEast;105;105;105;105;1;211
False;MoveSouth;MoveWest;MoveEast;MoveEast;106;106;106;106;1;212
False;MoveSouth;MoveWest;MoveEast;MoveEast;106;106;106;106;1;213
False;MoveSouth;MoveWest;MoveEast;MoveEast;107;107;107;107;1;214
False;MoveSouthWest;DropObject;MoveEast;MoveSouthEast;107;107;107;107;1;215
False;MoveSouthWest;DropObject;MoveEast;MoveSouthEast;108;108;108;108;1;216
False;MoveWest;MoveEast;MoveEast;MoveSouth;108;108;108;108;1;217
False;MoveWest;MoveEast;MoveEast;MoveSouth;109;109;109;109;1;218
False;MoveWest;MoveEast;MoveEast;MoveSouth;109;109;109;109;1;219
False;MoveWest;MoveEast;MoveEast;MoveSouth;110;110;110;110;1;220
False;MoveWest;MoveNorthEast;MoveSouthEast;MoveSouth;110;110;110;110;1;221
False;MoveWest;MoveNorthEast;MoveSouthEast;MoveSouth;111;111;111;111;1;222
False;MoveWest;MoveEast;MoveSouth;MoveSouth;111;111;111;111;1;223
False;MoveWest;MoveEast;MoveSouth;MoveSouth;112;112;112;112;1;224
False;MoveSouthWest;MoveNorthEast;MoveSouth;MoveSouth;112;112;112;112;1;225
False;MoveSouthWest;MoveNorthEast;MoveSouth;MoveSouth;113;113;113;113;1;226
False;DropObject;MoveEast;MoveSouth;MoveSouth;113;113;113;113;1;227
False;DropObject;MoveEast;MoveSouth;MoveSouth;114;114;114;114;1;228
False;MoveEast;OpenDoorAction;MoveSouth;MoveSouth;114;114;114;114;1;229
False;MoveEast;OpenDoorAction;MoveSouth;MoveSouth;115;115;115;115;1;230
False;MoveNorthEast;MoveNorth;MoveSouth;MoveSouth;115;115;115;115;1;231
False;MoveNorthEast;MoveNorth;MoveSouth;MoveSouth;116;116;116;116;1;232
False;MoveEast;MoveNorthWest;MoveSouth;MoveSouth;116;116;116;116;1;233
False;MoveEast;MoveNorthWest;MoveSouth;MoveSouth;117;117;117;117;1;234
False;OpenDoorAction;MoveNorthWest;MoveSouth;MoveSouthWest;117;117;117;117;1;235
False;OpenDoorAction;MoveNorthWest;MoveSouth;MoveSouthWest;118;118;118;118;1;236
False;MoveNorth;MoveSouth;MoveSouth;MoveWest;118;118;118;118;1;237
False;MoveNorth;MoveSouth;MoveSouth;MoveWest;119;119;119;119;1;238
False;MoveNorthWest;MoveNorthEast;MoveSouth;MoveWest;119;119;119;119;1;239
False;MoveNorthWest;MoveNorthEast;MoveSouth;MoveWest;120;120;120;120;1;240
False;MoveNorthWest;MoveSouth;MoveSouthWest;OpenDoorAction;120;120;120;120;1;241
False;MoveNorthWest;MoveSouth;MoveSouthWest;OpenDoorAction;121;121;121;121;1;242
False;MoveSouth;MoveNorthEast;MoveWest;MoveNorth;121;121;121;121;1;243
False;MoveSouth;MoveNorthEast;MoveWest;MoveNorth;122;122;122;122;1;244
False;MoveNorthEast;GrabObject;MoveWest;MoveNorthWest;122;122;122;122;1;245
False;MoveNorthEast;GrabObject;MoveWest;MoveNorthWest;123;123;123;123;1;246
False;MoveSouth;MoveSouth;OpenDoorAction;MoveNorthWest;123;123;123;123;1;247
False;MoveSouth;MoveSouth;OpenDoorAction;MoveNorthWest;124;124;124;124;1;248
False;MoveNorthEast;MoveSouth;MoveNorth;MoveSouth;124;124;124;124;1;249
False;MoveNorthEast;MoveSouth;MoveNorth;MoveSouth;125;125;125;125;1;250
False;MoveSouth;MoveSouthWest;MoveNorthWest;MoveNorthEast;125;125;125;125;1;251
False;MoveSouth;MoveSouthWest;MoveNorthWest;MoveNorthEast;126;126;126;126;1;252
False;MoveNorthEast;MoveWest;MoveNorthWest;MoveSouth;126;126;126;126;1;253
False;MoveNorthEast;MoveWest;MoveNorthWest;MoveSouth;127;127;127;127;1;254
False;MoveSouth;MoveSouthWest;MoveSouth;MoveNorthEast;127;127;127;127;1;255
False;MoveSouth;MoveSouthWest;MoveSouth;MoveNorthEast;128;128;128;128;1;256
False;MoveSouthWest;MoveWest;MoveNorthEast;MoveSouth;128;128;128;128;1;257
False;MoveSouthWest;MoveWest;MoveNorthEast;MoveSouth;129;129;129;129;1;258
False;MoveSouthEast;MoveWest;MoveSouth;MoveNorthEast;129;129;129;129;1;259
False;MoveSouthEast;MoveWest;MoveSouth;MoveNorthEast;130;130;130;130;1;260
False;MoveEast;MoveSouthWest;MoveNorthEast;MoveSouth;130;130;130;130;1;261
False;MoveEast;MoveSouthWest;MoveNorthEast;MoveSouth;131;131;131;131;1;262
False;MoveNorthEast;DropObject;MoveSouth;MoveSouthWest;131;131;131;131;1;263
False;MoveNorthEast;DropObject;MoveSouth;MoveSouthWest;132;132;132;132;1;264
False;MoveNorth;MoveNorthEast;MoveNorthEast;MoveSouthWest;132;132;132;132;1;265
False;MoveNorth;MoveNorthEast;MoveNorthEast;MoveSouthWest;133;133;133;133;1;266
False;MoveNorth;MoveNorthEast;MoveSouth;MoveWest;133;133;133;133;1;267
False;MoveNorth;MoveNorthEast;MoveSouth;MoveWest;134;134;134;134;1;268
False;MoveNorth;MoveEast;MoveSouthWest;MoveSouthWest;134;134;134;134;1;269
False;MoveNorth;MoveEast;MoveSouthWest;MoveSouthWest;135;135;135;135;1;270
False;MoveNorth;MoveEast;MoveSouthEast;DropObject;135;135;135;135;1;271
False;MoveNorth;MoveEast;MoveSouthEast;DropObject;136;136;136;136;1;272
False;MoveNorth;MoveEast;MoveEast;MoveEast;136;136;136;136;1;273
False;MoveNorth;MoveEast;MoveEast;MoveEast;137;137;137;137;1;274
False;MoveNorth;MoveEast;MoveNorthEast;MoveNorthEast;137;137;137;137;1;275
False;MoveNorth;MoveEast;MoveNorthEast;MoveNorthEast;138;138;138;138;1;276
False;MoveNorth;MoveEast;MoveNorth;MoveEast;138;138;138;138;1;277
False;MoveNorth;MoveEast;MoveNorth;MoveEast;139;139;139;139;1;278
False;MoveNorth;MoveEast;MoveNorth;OpenDoorAction;139;139;139;139;1;279
False;MoveNorth;MoveEast;MoveNorth;OpenDoorAction;140;140;140;140;1;280
False;MoveNorth;MoveNorthEast;MoveNorth;MoveNorth;140;140;140;140;1;281
False;MoveNorth;MoveNorthEast;MoveNorth;MoveNorth;141;141;141;141;1;282
False;MoveNorthWest;MoveNorth;MoveNorthWest;MoveNorthWest;141;141;141;141;1;283
False;MoveNorthWest;MoveNorth;MoveNorthWest;MoveNorthWest;142;142;142;142;1;284
False;MoveWest;MoveNorth;MoveWest;MoveNorthWest;142;142;142;142;1;285
False;MoveWest;MoveNorth;MoveWest;MoveNorthWest;143;143;143;143;1;286
False;MoveWest;MoveNorth;MoveWest;MoveSouth;143;143;143;143;1;287
False;MoveWest;MoveNorth;MoveWest;MoveSouth;144;144;144;144;1;288
False;MoveWest;MoveNorth;MoveWest;MoveNorthEast;144;144;144;144;1;289
False;MoveWest;MoveNorth;MoveWest;MoveNorthEast;145;145;145;145;1;290
False;MoveWest;MoveNorth;MoveWest;MoveSouth;145;145;145;145;1;291
False;MoveWest;MoveNorth;MoveWest;MoveSouth;146;146;146;146;1;292
False;MoveWest;MoveNorth;MoveWest;MoveNorthEast;146;146;146;146;1;293
False;MoveWest;MoveNorth;MoveWest;MoveNorthEast;147;147;147;147;1;294
False;MoveWest;MoveNorth;MoveWest;MoveSouth;147;147;147;147;1;295
False;MoveWest;MoveNorth;MoveWest;MoveSouth;148;148;148;148;1;296
False;MoveWest;MoveNorth;MoveNorthWest;MoveNorthEast;148;148;148;148;1;297
False;MoveWest;MoveNorth;MoveNorthWest;MoveNorthEast;149;149;149;149;1;298
False;MoveWest;MoveNorth;MoveWest;MoveSouth;149;149;149;149;1;299
False;MoveWest;MoveNorth;MoveWest;MoveSouth;150;150;150;150;1;300
False;MoveWest;MoveNorthWest;OpenDoorAction;MoveSouthWest;150;150;150;150;1;301
False;MoveWest;MoveNorthWest;OpenDoorAction;MoveSouthWest;151;151;151;151;1;302
False;MoveWest;MoveNorthWest;MoveNorth;MoveSouthEast;151;151;151;151;1;303
False;MoveWest;MoveNorthWest;MoveNorth;MoveSouthEast;152;152;152;152;1;304
False;MoveWest;MoveWest;MoveNorthWest;MoveEast;152;152;152;152;1;305
False;MoveWest;MoveWest;MoveNorthWest;MoveEast;153;153;153;153;1;306
False;MoveWest;OpenDoorAction;MoveNorthWest;MoveNorthEast;153;153;153;153;1;307
False;MoveWest;OpenDoorAction;MoveNorthWest;MoveNorthEast;154;154;154;154;1;308
False;MoveNorthWest;MoveNorth;MoveSouth;MoveNorth;154;154;154;154;1;309
False;MoveNorthWest;MoveNorth;MoveSouth;MoveNorth;155;155;155;155;1;310
False;MoveWest;MoveNorthWest;MoveNorthEast;MoveNorth;155;155;155;155;1;311
False;MoveWest;MoveNorthWest;MoveNorthEast;MoveNorth;156;156;156;156;1;312
False;OpenDoorAction;MoveNorthWest;MoveSouth;MoveNorth;156;156;156;156;1;313
False;OpenDoorAction;MoveNorthWest;MoveSouth;MoveNorth;157;157;157;157;1;314
False;MoveNorth;MoveSouth;MoveNorthEast;MoveNorthWest;157;157;157;157;1;315
False;MoveNorth;MoveSouth;MoveNorthEast;MoveNorthWest;158;158;158;158;1;316
False;MoveNorthWest;MoveNorthEast;MoveSouth;MoveWest;158;158;158;158;1;317
False;MoveNorthWest;MoveNorthEast;MoveSouth;MoveWest;159;159;159;159;1;318
False;MoveNorthWest;MoveSouth;MoveNorthEast;MoveWest;159;159;159;159;1;319
False;MoveNorthWest;MoveSouth;MoveNorthEast;MoveWest;160;160;160;160;1;320
False;MoveSouth;MoveNorthEast;MoveSouth;MoveWest;160;160;160;160;1;321
