done;baseagent0_acts;baseagent1_acts;liaragent_acts;baseagent0_mssg;baseagent1_mssg;liaragent_mssg;world_nr;tick_nr
False;MoveSouthEast;MoveEast;MoveSouthEast;18;18;18;1;37
False;MoveSouthEast;MoveEast;MoveSouthEast;19;19;19;1;38
False;MoveEast;MoveEast;MoveEast;19;19;19;1;39
False;MoveEast;MoveEast;MoveEast;20;20;20;1;40
False;MoveEast;MoveEast;MoveEast;20;20;20;1;41
False;MoveEast;MoveEast;MoveEast;21;21;21;1;42
False;MoveEast;MoveEast;MoveEast;21;21;21;1;43
False;MoveEast;MoveEast;MoveEast;22;22;22;1;44
False;OpenDoorAction;OpenDoorAction;OpenDoorAction;22;22;22;1;45
False;OpenDoorAction;OpenDoorAction;OpenDoorAction;23;23;23;1;46
False;MoveNorth;MoveNorth;MoveNorth;23;23;23;1;47
False;MoveNorth;MoveNorth;MoveNorth;24;24;24;1;48
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;24;24;24;1;49
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;25;25;25;1;50
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;25;25;25;1;51
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;26;26;26;1;52
False;MoveSouth;GrabObject;MoveSouth;26;26;26;1;53
False;MoveSouth;GrabObject;MoveSouth;27;27;27;1;54
False;MoveNorthEast;MoveSouthEast;MoveNorthEast;27;27;27;1;55
False;MoveNorthEast;MoveSouthEast;MoveNorthEast;28;28;28;1;56
False;MoveSouth;MoveSouthEast;MoveSouth;28;28;28;1;57
False;MoveSouth;MoveSouthEast;MoveSouth;29;29;29;1;58
False;MoveNorthEast;MoveSouthEast;MoveNorthEast;29;29;29;1;59
False;MoveNorthEast;MoveSouthEast;MoveNorthEast;30;30;30;1;60
False;MoveSouth;MoveSouthEast;MoveSouth;30;30;30;1;61
False;MoveSouth;MoveSouthEast;MoveSouth;31;31;31;1;62
False;MoveNorthEast;MoveEast;MoveNorthEast;31;31;31;1;63
False;MoveNorthEast;MoveEast;MoveNorthEast;32;32;32;1;64
False;MoveSouth;MoveEast;MoveSouth;32;32;32;1;65
False;MoveSouth;MoveEast;MoveSouth;33;33;33;1;66
False;MoveSouthWest;MoveEast;MoveSouthWest;33;33;33;1;67
False;MoveSouthWest;MoveEast;MoveSouthWest;34;34;34;1;68
False;MoveSouthEast;MoveEast;MoveSouthWest;34;34;34;1;69
False;MoveSouthEast;MoveEast;MoveSouthWest;35;35;35;1;70
False;MoveEast;MoveEast;MoveWest;35;35;35;1;71
False;MoveEast;MoveEast;MoveWest;36;36;36;1;72
False;MoveEast;MoveEast;MoveWest;36;36;36;1;73
False;MoveEast;MoveEast;MoveWest;37;37;37;1;74
False;MoveEast;MoveSouthEast;MoveNorthWest;37;37;37;1;75
False;MoveEast;MoveSouthEast;MoveNorthWest;38;38;38;1;76
False;MoveEast;MoveSouth;MoveNorth;38;38;38;1;77
False;MoveEast;MoveSouth;MoveNorth;39;39;39;1;78
False;MoveEast;MoveSouth;MoveNorth;39;39;39;1;79
False;MoveEast;MoveSouth;MoveNorth;40;40;40;1;80
False;MoveEast;MoveSouth;MoveNorth;40;40;40;1;81
False;MoveEast;MoveSouth;MoveNorth;41;41;41;1;82
False;MoveEast;MoveSouthWest;MoveNorth;41;41;41;1;83
False;MoveEast;MoveSouthWest;MoveNorth;42;42;42;1;84
False;MoveEast;MoveWest;MoveNorth;42;42;42;1;85
False;MoveEast;MoveWest;MoveNorth;43;43;43;1;86
False;MoveEast;MoveWest;MoveNorth;43;43;43;1;87
False;MoveEast;MoveWest;MoveNorth;44;44;44;1;88
False;MoveEast;MoveWest;MoveNorth;44;44;44;1;89
False;MoveEast;MoveWest;MoveNorth;45;45;45;1;90
False;MoveEast;MoveWest;MoveNorth;45;45;45;1;91
False;MoveEast;MoveWest;MoveNorth;46;46;46;1;92
False;OpenDoorAction;MoveSouthWest;MoveNorth;46;46;46;1;93
False;OpenDoorAction;MoveSouthWest;MoveNorth;47;47;47;1;94
False;MoveNorth;DropObject;MoveNorthEast;47;47;47;1;95
False;MoveNorth;DropObject;MoveNorthEast;48;48;48;1;96
False;MoveNorthWest;MoveWest;MoveEast;48;48;48;1;97
False;MoveNorthWest;MoveWest;MoveEast;49;49;49;1;98
False;MoveNorthWest;MoveNorthWest;MoveEast;49;49;49;1;99
False;MoveNorthWest;MoveNorthWest;MoveEast;50;50;50;1;100
False;MoveSouth;MoveWest;MoveEast;50;50;50;1;101
False;MoveSouth;MoveWest;MoveEast;51;51;51;1;102
False;MoveNorthEast;OpenDoorAction;MoveEast;51;51;51;1;103
False;MoveNorthEast;OpenDoorAction;MoveEast;52;52;52;1;104
False;MoveSouth;MoveNorth;MoveEast;52;52;52;1;105
False;MoveSouth;MoveNorth;MoveEast;53;53;53;1;106
False;MoveNorthEast;MoveNorthWest;MoveEast;53;53;53;1;107
False;MoveNorthEast;MoveNorthWest;MoveEast;54;54;54;1;108
False;GrabObject;MoveNorthWest;MoveEast;54;54;54;1;109
False;GrabObject;MoveNorthWest;MoveEast;55;55;55;1;110
False;MoveSouth;MoveSouth;MoveNorthEast;55;55;55;1;111
False;MoveSouth;MoveSouth;MoveNorthEast;56;56;56;1;112
False;MoveSouth;MoveNorthEast;MoveEast;56;56;56;1;113
False;MoveSouth;MoveNorthEast;MoveEast;57;57;57;1;114
False;MoveSouthWest;MoveSouth;OpenDoorAction;57;57;57;1;115
False;MoveSouthWest;MoveSouth;OpenDoorAction;58;58;58;1;116
False;MoveSouthWest;MoveNorthEast;MoveNorth;58;58;58;1;117
False;MoveSouthWest;MoveNorthEast;MoveNorth;59;59;59;1;118
False;MoveSouthWest;MoveSouth;MoveNorthWest;59;59;59;1;119
False;MoveSouthWest;MoveSouth;MoveNorthWest;60;60;60;1;120
False;DropObject;MoveNorthEast;MoveNorthWest;60;60;60;1;121
False;DropObject;MoveNorthEast;MoveNorthWest;61;61;61;1;122
False;MoveNorthWest;MoveSouth;MoveSouth;61;61;61;1;123
False;MoveNorthWest;MoveSouth;MoveSouth;62;62;62;1;124
False;MoveNorthWest;MoveSouthWest;MoveNorthEast;62;62;62;1;125
False;MoveNorthWest;MoveSouthWest;MoveNorthEast;63;63;63;1;126
False;MoveWest;MoveSouthEast;GrabObject;63;63;63;1;127
False;MoveWest;MoveSouthEast;GrabObject;64;64;64;1;128
False;MoveWest;MoveEast;MoveSouth;64;64;64;1;129
False;MoveWest;MoveEast;MoveSouth;65;65;65;1;130
False;MoveWest;MoveEast;MoveSouthEast;65;65;65;1;131
False;MoveWest;MoveEast;MoveSouthEast;66;66;66;1;132
False;MoveWest;MoveEast;MoveSouthEast;66;66;66;1;133
False;MoveWest;MoveEast;MoveSouthEast;67;67;67;1;134
False;MoveWest;MoveEast;MoveSouthEast;67;67;67;1;135
False;MoveWest;MoveEast;MoveSouthEast;68;68;68;1;136
False;MoveWest;MoveEast;MoveEast;68;68;68;1;137
False;MoveWest;MoveEast;MoveEast;69;69;69;1;138
False;MoveWest;MoveEast;MoveEast;69;69;69;1;139
False;MoveWest;MoveEast;MoveEast;70;70;70;1;140
False;MoveWest;MoveEast;MoveEast;70;70;70;1;141
False;MoveWest;MoveEast;MoveEast;71;71;71;1;142
False;MoveWest;MoveNorthEast;MoveEast;71;71;71;1;143
False;MoveWest;MoveNorthEast;MoveEast;72;72;72;1;144
False;MoveWest;MoveNorth;MoveEast;72;72;72;1;145
False;MoveWest;MoveNorth;MoveEast;73;73;73;1;146
False;MoveNorthWest;MoveNorth;MoveEast;73;73;73;1;147
False;MoveNorthWest;MoveNorth;MoveEast;74;74;74;1;148
False;MoveNorth;MoveNorth;MoveSouthEast;74;74;74;1;149
False;MoveNorth;MoveNorth;MoveSouthEast;75;75;75;1;150
False;MoveNorth;MoveNorthWest;MoveSouth;75;75;75;1;151
False;MoveNorth;MoveNorthWest;MoveSouth;76;76;76;1;152
False;MoveNorth;MoveNorthWest;MoveSouth;76;76;76;1;153
False;MoveNorth;MoveNorthWest;MoveSouth;77;77;77;1;154
False;MoveNorth;MoveWest;MoveSouth;77;77;77;1;155
False;MoveNorth;MoveWest;MoveSouth;78;78;78;1;156
False;MoveNorth;OpenDoorAction;MoveSouth;78;78;78;1;157
False;MoveNorth;OpenDoorAction;MoveSouth;79;79;79;1;158
False;MoveNorth;MoveNorth;MoveSouth;79;79;79;1;159
False;MoveNorth;MoveNorth;MoveSouth;80;80;80;1;160
False;MoveNorth;GrabObject;MoveSouth;80;80;80;1;161
False;MoveNorth;GrabObject;MoveSouth;81;81;81;1;162
False;MoveNorth;MoveSouthEast;MoveSouth;81;81;81;1;163
False;MoveNorth;MoveSouthEast;MoveSouth;82;82;82;1;164
False;MoveNorth;MoveSouthEast;MoveSouth;82;82;82;1;165
False;MoveNorth;MoveSouthEast;MoveSouth;83;83;83;1;166
False;MoveNorthEast;MoveSouthEast;MoveSouth;83;83;83;1;167
False;MoveNorthEast;MoveSouthEast;MoveSouth;84;84;84;1;168
False;MoveEast;MoveSouth;MoveSouthWest;84;84;84;1;169
False;MoveEast;MoveSouth;MoveSouthWest;85;85;85;1;170
False;MoveNorthEast;MoveSouth;MoveWest;85;85;85;1;171
False;MoveNorthEast;MoveSouth;MoveWest;86;86;86;1;172
False;MoveEast;MoveSouth;MoveWest;86;86;86;1;173
False;MoveEast;MoveSouth;MoveWest;87;87;87;1;174
False;OpenDoorAction;MoveSouthWest;MoveWest;87;87;87;1;175
False;OpenDoorAction;MoveSouthWest;MoveWest;88;88;88;1;176
False;MoveNorth;MoveWest;MoveWest;88;88;88;1;177
False;MoveNorth;MoveWest;MoveWest;89;89;89;1;178
False;MoveNorthWest;MoveWest;MoveSouthWest;89;89;89;1;179
False;MoveNorthWest;MoveWest;MoveSouthWest;90;90;90;1;180
False;MoveNorthWest;MoveWest;DropObject;90;90;90;1;181
False;MoveNorthWest;MoveWest;DropObject;91;91;91;1;182
