done;liaragent_acts;strongagent0_acts;blindagent_acts;lazyagent_acts;liaragent_mssg;strongagent0_mssg;blindagent_mssg;lazyagent_mssg;world_nr;tick_nr
False;MoveEast;MoveNorthWest;MoveSouth;MoveEast;1;3;3;1;1;50
False;MoveEast;GrabObject;MoveNorthEast;MoveEast;1;3;3;1;1;51
False;MoveEast;GrabObject;MoveNorthEast;MoveEast;1;4;3;1;1;52
False;MoveEast;MoveSouthEast;MoveSouth;MoveEast;1;4;3;1;1;53
False;MoveEast;MoveSouthEast;MoveSouth;MoveEast;1;4;3;1;1;54
False;MoveEast;MoveSouthEast;MoveSouthWest;MoveEast;1;4;3;1;1;55
False;MoveEast;MoveSouthEast;MoveSouthWest;MoveEast;1;4;4;1;1;56
False;OpenDoorAction;MoveSouthEast;MoveSouthWest;MoveEast;1;4;4;1;1;57
False;OpenDoorAction;MoveSouthEast;MoveSouthWest;MoveEast;2;4;4;1;1;58
False;MoveNorth;MoveSouthEast;MoveWest;MoveEast;2;4;4;1;1;59
False;MoveNorth;MoveSouthEast;MoveWest;MoveEast;3;4;4;1;1;60
False;MoveNorthWest;MoveSouth;MoveWest;MoveEast;3;4;4;1;1;61
False;MoveNorthWest;MoveSouth;MoveWest;MoveEast;3;4;4;1;1;62
False;MoveNorthWest;MoveSouth;MoveNorthWest;MoveEast;3;4;4;1;1;63
False;MoveNorthWest;MoveSouth;MoveNorthWest;MoveEast;3;4;4;1;1;64
False;MoveSouth;MoveSouth;MoveNorth;MoveEast;3;4;4;1;1;65
False;MoveSouth;MoveSouth;MoveNorth;MoveEast;3;4;4;1;1;66
False;MoveNorthEast;MoveSouth;MoveNorth;MoveEast;3;4;4;1;1;67
False;MoveNorthEast;MoveSouth;MoveNorth;MoveEast;3;4;4;1;1;68
False;MoveSouth;MoveSouth;MoveNorth;OpenDoorAction;3;4;4;1;1;69
False;MoveSouth;MoveSouth;MoveNorth;OpenDoorAction;3;4;4;2;1;70
False;MoveNorthEast;MoveSouth;MoveNorthEast;MoveEast;3;4;4;2;1;71
False;MoveNorthEast;MoveSouth;MoveNorthEast;MoveEast;3;4;4;3;1;72
False;MoveSouth;MoveSouth;MoveEast;MoveEast;3;4;4;3;1;73
False;MoveSouth;MoveSouth;MoveEast;MoveEast;3;4;4;3;1;74
False;MoveNorthEast;MoveSouth;MoveEast;MoveNorthEast;3;4;4;3;1;75
False;MoveNorthEast;MoveSouth;MoveEast;MoveNorthEast;3;4;4;3;1;76
False;MoveSouth;MoveSouth;MoveEast;MoveNorth;3;4;4;3;1;77
False;MoveSouth;MoveSouth;MoveEast;MoveNorth;3;4;4;3;1;78
False;MoveSouthWest;MoveSouthWest;MoveEast;MoveNorth;3;4;4;3;1;79
False;MoveSouthWest;MoveSouthWest;MoveEast;MoveNorth;4;4;4;3;1;80
False;MoveSouthWest;MoveWest;MoveEast;MoveNorth;4;4;4;3;1;81
False;MoveSouthWest;MoveWest;MoveEast;MoveNorth;4;4;4;3;1;82
False;MoveWest;MoveWest;MoveEast;MoveNorth;4;4;4;3;1;83
False;MoveWest;MoveWest;MoveEast;MoveNorth;4;4;4;3;1;84
False;MoveWest;MoveSouthWest;MoveEast;MoveNorth;4;4;4;3;1;85
False;MoveWest;MoveSouthWest;MoveEast;MoveNorth;4;4;4;3;1;86
False;MoveWest;MoveWest;MoveNorthEast;MoveNorth;4;4;4;3;1;87
False;MoveWest;MoveWest;MoveNorthEast;MoveNorth;4;4;4;3;1;88
False;MoveWest;MoveSouthWest;MoveEast;MoveNorth;4;4;4;3;1;89
False;MoveWest;MoveSouthWest;MoveEast;MoveNorth;4;4;4;3;1;90
False;MoveWest;MoveWest;OpenDoorAction;MoveNorth;4;4;4;3;1;91
False;MoveWest;MoveWest;OpenDoorAction;MoveNorth;4;4;5;3;1;92
False;MoveWest;MoveWest;MoveNorth;MoveNorth;4;4;5;3;1;93
False;MoveWest;MoveWest;MoveNorth;MoveNorth;4;4;6;3;1;94
False;MoveWest;MoveSouthWest;MoveNorthWest;MoveNorthWest;4;4;6;3;1;95
False;MoveWest;MoveSouthWest;MoveNorthWest;MoveNorthWest;4;4;6;3;1;96
False;MoveWest;DropObject;MoveNorthWest;MoveWest;4;4;6;3;1;97
False;MoveWest;DropObject;MoveNorthWest;MoveWest;4;5;6;3;1;98
False;MoveNorthWest;MoveNorthWest;GrabObject;MoveWest;4;5;6;3;1;99
False;MoveNorthWest;MoveNorthWest;GrabObject;MoveWest;4;6;7;3;1;100
False;MoveNorth;MoveNorthWest;MoveSouthEast;MoveWest;4;6;7;3;1;101
False;MoveNorth;MoveNorthWest;MoveSouthEast;MoveWest;4;6;7;3;1;102
False;MoveNorth;MoveNorthWest;MoveSouthEast;MoveWest;4;6;7;3;1;103
False;MoveNorth;MoveNorthWest;MoveSouthEast;MoveWest;4;6;7;3;1;104
False;MoveNorth;MoveWest;MoveSouthEast;MoveWest;4;6;7;3;1;105
False;MoveNorth;MoveWest;MoveSouthEast;MoveWest;4;6;7;3;1;106
False;MoveNorth;MoveWest;MoveSouthEast;MoveWest;4;6;7;3;1;107
False;MoveNorth;MoveWest;MoveSouthEast;MoveWest;4;6;7;3;1;108
False;MoveNorth;MoveWest;MoveEast;MoveWest;4;6;7;3;1;109
False;MoveNorth;MoveWest;MoveEast;MoveWest;4;6;7;3;1;110
False;MoveNorth;MoveWest;MoveEast;MoveWest;4;6;7;3;1;111
False;MoveNorth;MoveWest;MoveEast;MoveWest;4;6;7;3;1;112
False;MoveNorth;MoveWest;MoveEast;MoveWest;4;6;7;3;1;113
False;MoveNorth;MoveWest;MoveEast;MoveWest;4;6;7;3;1;114
False;MoveNorth;MoveWest;MoveEast;MoveWest;4;6;7;3;1;115
False;MoveNorth;MoveWest;MoveEast;MoveWest;4;6;7;3;1;116
False;MoveNorth;MoveNorthWest;MoveEast;MoveWest;4;6;7;3;1;117
False;MoveNorth;MoveNorthWest;MoveEast;MoveWest;4;6;7;3;1;118
False;MoveNorthEast;MoveNorth;MoveEast;MoveWest;4;6;7;3;1;119
False;MoveNorthEast;MoveNorth;MoveEast;MoveWest;4;6;7;3;1;120
False;MoveEast;MoveNorth;MoveSouthEast;MoveNorthWest;4;6;7;3;1;121
False;MoveEast;MoveNorth;MoveSouthEast;MoveNorthWest;4;6;7;3;1;122
False;MoveNorthEast;MoveNorth;MoveSouth;MoveWest;4;6;7;3;1;123
False;MoveNorthEast;MoveNorth;MoveSouth;MoveWest;4;6;7;3;1;124
False;MoveEast;MoveNorth;MoveSouth;OpenDoorAction;4;6;7;3;1;125
False;MoveEast;MoveNorth;MoveSouth;OpenDoorAction;4;6;7;4;1;126
False;OpenDoorAction;MoveNorth;MoveSouth;MoveNorth;4;6;7;4;1;127
False;OpenDoorAction;MoveNorth;MoveSouth;MoveNorth;5;6;7;5;1;128
False;MoveNorth;MoveNorth;MoveSouth;MoveNorthWest;5;6;7;5;1;129
False;MoveNorth;MoveNorth;MoveSouth;MoveNorthWest;6;6;7;5;1;130
False;MoveNorthWest;MoveNorth;MoveSouth;MoveNorthWest;6;6;7;5;1;131
False;MoveNorthWest;MoveNorth;MoveSouth;MoveNorthWest;6;6;7;5;1;132
False;MoveNorthWest;MoveNorth;MoveSouth;MoveSouthEast;6;6;7;5;1;133
False;MoveNorthWest;MoveNorth;MoveSouth;MoveSouthEast;6;6;7;6;1;134
False;GrabObject;MoveNorth;MoveSouth;MoveSouthEast;6;6;7;6;1;135
False;GrabObject;MoveNorth;MoveSouth;MoveSouthEast;7;6;7;6;1;136
False;MoveSouthEast;MoveNorthEast;MoveSouth;MoveSouthWest;7;6;7;6;1;137
False;MoveSouthEast;MoveNorthEast;MoveSouth;MoveSouthWest;7;6;7;6;1;138
False;MoveSouthEast;MoveEast;MoveSouth;MoveSouthWest;7;6;7;6;1;139
False;MoveSouthEast;MoveEast;MoveSouth;MoveSouthWest;7;6;7;6;1;140
False;MoveSouthWest;MoveNorthEast;MoveSouthWest;MoveWest;7;6;7;6;1;141
False;MoveSouthWest;MoveNorthEast;MoveSouthWest;MoveWest;7;6;7;6;1;142
False;MoveSouthWest;MoveEast;MoveWest;MoveSouthWest;7;6;7;6;1;143
False;MoveSouthWest;MoveEast;MoveWest;MoveSouthWest;7;6;7;6;1;144
False;MoveWest;OpenDoorAction;MoveSouthWest;MoveSouth;7;6;7;6;1;145
False;MoveWest;OpenDoorAction;MoveSouthWest;MoveSouth;7;7;7;6;1;146
False;MoveSouthWest;MoveNorth;MoveWest;MoveSouth;7;7;7;6;1;147
False;MoveSouthWest;MoveNorth;MoveWest;MoveSouth;7;8;7;6;1;148
False;MoveSouth;MoveNorthWest;MoveWest;MoveSouth;7;8;7;6;1;149
False;MoveSouth;MoveNorthWest;MoveWest;MoveSouth;7;8;7;6;1;150
False;MoveSouth;MoveNorthWest;MoveSouthWest;MoveSouthEast;7;8;7;6;1;151
False;MoveSouth;MoveNorthWest;MoveSouthWest;MoveSouthEast;7;8;7;6;1;152
False;MoveSouth;MoveSouth;DropObject;MoveEast;7;8;7;6;1;153
False;MoveSouth;MoveSouth;DropObject;MoveEast;7;8;8;6;1;154
False;MoveSouth;MoveNorthEast;MoveWest;MoveEast;7;8;8;6;1;155
False;MoveSouth;MoveNorthEast;MoveWest;MoveEast;7;8;9;6;1;156
False;MoveSouth;MoveSouth;MoveWest;MoveEast;7;8;9;6;1;157
False;MoveSouth;MoveSouth;MoveWest;MoveEast;7;8;9;6;1;158
False;MoveSouth;MoveNorthEast;MoveWest;MoveEast;7;8;9;6;1;159
False;MoveSouth;MoveNorthEast;MoveWest;MoveEast;7;8;9;6;1;160
False;MoveSouth;MoveSouth;MoveWest;MoveEast;7;8;9;6;1;161
False;MoveSouth;MoveSouth;MoveWest;MoveEast;7;8;9;6;1;162
False;MoveSouth;MoveNorthEast;MoveWest;MoveEast;7;8;9;6;1;163
False;MoveSouth;MoveNorthEast;MoveWest;MoveEast;7;8;9;6;1;164
False;MoveSouth;MoveSouth;MoveNorthWest;MoveEast;7;8;9;6;1;165
False;MoveSouth;MoveSouth;MoveNorthWest;MoveEast;7;8;9;6;1;166
False;MoveSouthEast;MoveSouthWest;MoveWest;MoveEast;7;8;9;6;1;167
False;MoveSouthEast;MoveSouthWest;MoveWest;MoveEast;7;9;9;6;1;168
False;MoveEast;MoveSouthWest;MoveNorthWest;MoveEast;7;9;9;6;1;169
False;MoveEast;MoveSouthWest;MoveNorthWest;MoveEast;7;9;9;6;1;170
False;MoveEast;MoveSouthWest;MoveWest;MoveSouthWest;7;9;9;6;1;171
False;MoveEast;MoveSouthWest;MoveWest;MoveSouthWest;7;9;9;7;1;172
False;MoveEast;MoveWest;OpenDoorAction;MoveWest;7;9;9;7;1;173
False;MoveEast;MoveWest;OpenDoorAction;MoveWest;7;9;10;7;1;174
False;MoveEast;MoveSouthWest;MoveNorth;MoveWest;7;9;10;7;1;175
False;MoveEast;MoveSouthWest;MoveNorth;MoveWest;7;9;11;7;1;176
False;MoveEast;MoveSouth;MoveNorthWest;MoveWest;7;9;11;7;1;177
False;MoveEast;MoveSouth;MoveNorthWest;MoveWest;7;9;11;7;1;178
False;MoveEast;MoveSouth;MoveNorthWest;MoveWest;7;9;11;7;1;179
False;MoveEast;MoveSouth;MoveNorthWest;MoveWest;7;9;11;7;1;180
False;MoveSouthEast;MoveSouth;MoveSouth;MoveWest;7;9;11;7;1;181
False;MoveSouthEast;MoveSouth;MoveSouth;MoveWest;7;9;11;7;1;182
False;MoveEast;MoveSouthEast;MoveNorthEast;MoveWest;7;9;11;7;1;183
False;MoveEast;MoveSouthEast;MoveNorthEast;MoveWest;7;9;11;7;1;184
False;MoveSouthEast;MoveEast;MoveSouth;MoveWest;7;9;11;7;1;185
False;MoveSouthEast;MoveEast;MoveSouth;MoveWest;7;9;11;7;1;186
False;MoveEast;MoveEast;MoveNorthEast;MoveWest;7;9;11;7;1;187
False;MoveEast;MoveEast;MoveNorthEast;MoveWest;7;9;11;7;1;188
False;MoveEast;MoveEast;MoveSouth;MoveSouthWest;7;9;11;7;1;189
False;MoveEast;MoveEast;MoveSouth;MoveSouthWest;7;9;11;7;1;190
False;MoveSouthEast;MoveEast;MoveNorthEast;MoveSouth;7;9;11;7;1;191
False;MoveSouthEast;MoveEast;MoveNorthEast;MoveSouth;7;9;11;7;1;192
False;DropObject;MoveEast;MoveSouth;MoveSouth;7;9;11;7;1;193
False;DropObject;MoveEast;MoveSouth;MoveSouth;8;9;11;7;1;194
False;MoveNorthEast;MoveEast;MoveSouthWest;MoveSouth;8;9;11;7;1;195
False;MoveNorthEast;MoveEast;MoveSouthWest;MoveSouth;9;9;12;7;1;196
False;MoveNorthEast;MoveEast;MoveSouthEast;MoveSouthEast;9;9;12;7;1;197
False;MoveNorthEast;MoveEast;MoveSouthEast;MoveSouthEast;9;9;12;7;1;198
False;MoveNorthEast;MoveEast;MoveEast;MoveEast;9;9;12;7;1;199
False;MoveNorthEast;MoveEast;MoveEast;MoveEast;9;9;12;7;1;200
False;MoveEast;MoveEast;MoveEast;MoveEast;9;9;12;7;1;201
False;MoveEast;MoveEast;MoveEast;MoveEast;9;9;12;7;1;202
False;MoveEast;OpenDoorAction;MoveEast;MoveEast;9;9;12;7;1;203
False;MoveEast;OpenDoorAction;MoveEast;MoveEast;9;10;12;7;1;204
False;MoveNorthEast;MoveNorth;MoveEast;MoveEast;9;10;12;7;1;205
False;MoveNorthEast;MoveNorth;MoveEast;MoveEast;9;11;12;8;1;206
False;MoveNorth;MoveNorthWest;MoveEast;MoveEast;9;11;12;8;1;207
False;MoveNorth;MoveNorthWest;MoveEast;MoveEast;9;11;12;8;1;208
False;MoveNorth;MoveNorthWest;MoveEast;MoveEast;9;11;12;8;1;209
False;MoveNorth;MoveNorthWest;MoveEast;MoveEast;9;11;12;8;1;210
False;MoveNorth;GrabObject;MoveEast;MoveEast;9;11;12;8;1;211
False;MoveNorth;GrabObject;MoveEast;MoveEast;9;12;12;8;1;212
False;MoveNorthWest;MoveSouthEast;MoveEast;MoveEast;9;12;12;8;1;213
False;MoveNorthWest;MoveSouthEast;MoveEast;MoveEast;9;13;12;8;1;214
False;MoveWest;MoveSouthEast;MoveEast;MoveEast;9;13;12;8;1;215
False;MoveWest;MoveSouthEast;MoveEast;MoveEast;9;13;12;8;1;216
False;MoveWest;MoveSouthEast;MoveEast;MoveEast;9;13;12;8;1;217
False;MoveWest;MoveSouthEast;MoveEast;MoveEast;9;13;12;8;1;218
False;MoveWest;MoveEast;MoveEast;MoveEast;9;13;12;8;1;219
False;MoveWest;MoveEast;MoveEast;MoveEast;9;13;12;8;1;220
False;MoveWest;MoveEast;MoveEast;MoveEast;9;13;12;8;1;221
False;MoveWest;MoveEast;MoveEast;MoveEast;9;13;12;8;1;222
False;MoveWest;MoveEast;MoveEast;MoveEast;9;13;12;8;1;223
False;MoveWest;MoveEast;MoveEast;MoveEast;9;13;12;8;1;224
False;MoveWest;MoveEast;MoveNorthEast;MoveEast;9;13;12;8;1;225
False;MoveWest;MoveEast;MoveNorthEast;MoveEast;9;13;12;8;1;226
False;MoveNorthWest;MoveEast;MoveNorth;MoveEast;9;13;12;8;1;227
False;MoveNorthWest;MoveEast;MoveNorth;MoveEast;9;13;12;8;1;228
False;MoveWest;OpenDoorAction;MoveNorth;MoveEast;9;13;12;8;1;229
False;MoveWest;OpenDoorAction;MoveNorth;MoveEast;9;14;12;8;1;230
False;OpenDoorAction;MoveNorth;MoveNorth;MoveEast;9;14;12;8;1;231
False;OpenDoorAction;MoveNorth;MoveNorth;MoveEast;10;15;12;8;1;232
False;MoveNorth;GrabObject;MoveNorthWest;MoveNorthEast;10;15;12;8;1;233
False;MoveNorth;GrabObject;MoveNorthWest;MoveNorthEast;11;16;12;8;1;234
False;MoveNorthWest;MoveSouthEast;MoveNorthWest;MoveNorth;11;16;12;8;1;235
False;MoveNorthWest;MoveSouthEast;MoveNorthWest;MoveNorth;11;16;12;8;1;236
False;MoveNorthWest;MoveSouthEast;MoveWest;MoveNorth;11;16;12;8;1;237
False;MoveNorthWest;MoveSouthEast;MoveWest;MoveNorth;11;16;12;8;1;238
False;MoveSouth;MoveSouthEast;OpenDoorAction;MoveNorth;11;16;12;8;1;239
False;MoveSouth;MoveSouthEast;OpenDoorAction;MoveNorth;11;16;13;8;1;240
False;MoveNorthEast;MoveSouth;MoveNorth;MoveNorthWest;11;16;13;8;1;241
False;MoveNorthEast;MoveSouth;MoveNorth;MoveNorthWest;11;16;14;8;1;242
False;MoveSouth;MoveSouth;MoveNorthWest;MoveNorthWest;11;16;14;8;1;243
False;MoveSouth;MoveSouth;MoveNorthWest;MoveNorthWest;11;16;14;8;1;244
False;MoveNorthEast;MoveSouth;MoveNorthWest;MoveWest;11;16;14;8;1;245
False;MoveNorthEast;MoveSouth;MoveNorthWest;MoveWest;11;16;14;8;1;246
False;MoveSouth;MoveSouthWest;MoveSouth;MoveSouthEast;11;16;14;8;1;247
False;MoveSouth;MoveSouthWest;MoveSouth;MoveSouthEast;11;16;14;9;1;248
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveEast;11;16;14;9;1;249
False;MoveNorthEast;MoveWest;MoveNorthEast;MoveEast;11;16;14;9;1;250
False;MoveSouth;MoveWest;MoveSouth;MoveSouthEast;11;16;14;9;1;251
False;MoveSouth;MoveWest;MoveSouth;MoveSouthEast;11;16;14;9;1;252
False;MoveSouthWest;MoveWest;MoveNorthEast;MoveSouth;11;16;14;9;1;253
False;MoveSouthWest;MoveWest;MoveNorthEast;MoveSouth;12;16;14;9;1;254
False;MoveSouthEast;MoveWest;MoveSouth;MoveSouth;12;16;14;9;1;255
False;MoveSouthEast;MoveWest;MoveSouth;MoveSouth;12;16;14;9;1;256
False;MoveEast;MoveSouthWest;GrabObject;MoveSouth;12;16;14;9;1;257
False;MoveEast;MoveSouthWest;GrabObject;MoveSouth;12;16;15;9;1;258
False;MoveEast;DropObject;MoveSouth;MoveSouthWest;12;16;15;9;1;259
False;MoveEast;DropObject;MoveSouth;MoveSouthWest;12;17;15;9;1;260
False;MoveEast;DropObject;MoveSouthEast;MoveWest;12;17;15;9;1;261
False;MoveEast;DropObject;MoveSouthEast;MoveWest;12;18;15;9;1;262
False;MoveEast;MoveNorthEast;MoveSouthEast;MoveWest;12;18;15;9;1;263
False;MoveEast;MoveNorthEast;MoveSouthEast;MoveWest;12;19;15;9;1;264
False;MoveEast;MoveEast;MoveSouthEast;MoveWest;12;19;15;9;1;265
False;MoveEast;MoveEast;MoveSouthEast;MoveWest;12;19;15;9;1;266
False;MoveEast;MoveEast;MoveSouth;MoveWest;12;19;15;9;1;267
False;MoveEast;MoveEast;MoveSouth;MoveWest;12;19;15;9;1;268
False;MoveEast;MoveEast;MoveSouth;MoveWest;12;19;15;9;1;269
False;MoveEast;MoveEast;MoveSouth;MoveWest;12;19;15;9;1;270
False;MoveNorthEast;MoveEast;MoveSouth;MoveWest;12;19;15;9;1;271
False;MoveNorthEast;MoveEast;MoveSouth;MoveWest;12;19;15;9;1;272
False;MoveNorth;MoveNorthEast;MoveSouthWest;MoveWest;12;19;15;9;1;273
False;MoveNorth;MoveNorthEast;MoveSouthWest;MoveWest;12;19;15;9;1;274
False;MoveNorth;MoveNorth;MoveWest;MoveWest;12;19;15;9;1;275
False;MoveNorth;MoveNorth;MoveWest;MoveWest;12;19;15;9;1;276
False;MoveNorth;MoveNorth;MoveSouthWest;MoveEast;12;19;15;9;1;277
False;MoveNorth;MoveNorth;MoveSouthWest;MoveEast;12;19;15;10;1;278
False;MoveNorthWest;MoveNorth;MoveWest;MoveEast;12;19;15;10;1;279
False;MoveNorthWest;MoveNorth;MoveWest;MoveEast;12;19;15;10;1;280
False;MoveNorthWest;MoveNorthWest;MoveWest;MoveEast;12;19;15;10;1;281
False;MoveNorthWest;MoveNorthWest;MoveWest;MoveEast;12;19;15;10;1;282
False;MoveWest;MoveNorthWest;MoveSouthWest;MoveEast;12;19;15;10;1;283
False;MoveWest;MoveNorthWest;MoveSouthWest;MoveEast;12;19;15;10;1;284
False;OpenDoorAction;MoveWest;DropObject;MoveEast;12;19;15;10;1;285
False;OpenDoorAction;MoveWest;DropObject;MoveEast;13;19;16;10;1;286
False;MoveNorth;OpenDoorAction;MoveNorthEast;MoveEast;13;19;16;10;1;287
False;MoveNorth;OpenDoorAction;MoveNorthEast;MoveEast;14;20;17;10;1;288
False;MoveNorthWest;MoveNorth;MoveNorthEast;MoveEast;14;20;17;10;1;289
False;MoveNorthWest;MoveNorth;MoveNorthEast;MoveEast;14;21;17;10;1;290
False;MoveNorthWest;MoveNorthWest;MoveEast;MoveEast;14;21;17;10;1;291
False;MoveNorthWest;MoveNorthWest;MoveEast;MoveEast;14;21;17;10;1;292
False;MoveSouth;MoveNorthWest;MoveEast;MoveNorthEast;14;21;17;10;1;293
False;MoveSouth;MoveNorthWest;MoveEast;MoveNorthEast;14;21;17;10;1;294
False;MoveNorthEast;MoveSouth;MoveEast;MoveNorth;14;21;17;10;1;295
False;MoveNorthEast;MoveSouth;MoveEast;MoveNorth;14;21;17;10;1;296
False;MoveSouth;MoveNorthEast;MoveNorthEast;MoveNorth;14;21;17;10;1;297
False;MoveSouth;MoveNorthEast;MoveNorthEast;MoveNorth;14;21;17;10;1;298
False;MoveNorthEast;MoveSouth;MoveNorth;MoveNorth;14;21;17;10;1;299
False;MoveNorthEast;MoveSouth;MoveNorth;MoveNorth;14;21;17;10;1;300
False;MoveSouth;MoveNorthEast;MoveNorth;MoveNorth;14;21;17;10;1;301
False;MoveSouth;MoveNorthEast;MoveNorth;MoveNorth;14;21;17;10;1;302
False;MoveNorthEast;MoveSouth;MoveNorth;MoveNorth;14;21;17;10;1;303
False;MoveNorthEast;MoveSouth;MoveNorth;MoveNorth;14;21;17;10;1;304
False;MoveSouth;MoveNorthEast;MoveNorth;MoveNorth;14;21;17;10;1;305
False;MoveSouth;MoveNorthEast;MoveNorth;MoveNorth;14;21;17;10;1;306
False;MoveSouthWest;MoveSouth;MoveNorth;MoveNorth;14;21;17;10;1;307
False;MoveSouthWest;MoveSouth;MoveNorth;MoveNorth;15;21;17;10;1;308
False;MoveSouthEast;MoveSouthWest;MoveNorth;MoveNorth;15;21;17;10;1;309
False;MoveSouthEast;MoveSouthWest;MoveNorth;MoveNorth;15;22;17;10;1;310
False;MoveSouthEast;MoveSouthEast;MoveNorth;MoveNorth;15;22;17;10;1;311
False;MoveSouthEast;MoveSouthEast;MoveNorth;MoveNorth;15;22;17;10;1;312
False;MoveSouthEast;MoveSouthEast;MoveNorth;MoveNorthWest;15;22;17;10;1;313
False;MoveSouthEast;MoveSouthEast;MoveNorth;MoveNorthWest;15;22;17;10;1;314
False;MoveSouth;MoveSouthEast;MoveNorth;MoveWest;15;22;17;10;1;315
False;MoveSouth;MoveSouthEast;MoveNorth;MoveWest;15;22;17;10;1;316
False;MoveSouth;MoveSouth;MoveNorthWest;MoveWest;15;22;17;10;1;317
False;MoveSouth;MoveSouth;MoveNorthWest;MoveWest;15;22;17;10;1;318
False;MoveSouth;MoveSouth;MoveWest;MoveWest;15;22;17;10;1;319
False;MoveSouth;MoveSouth;MoveWest;MoveWest;15;22;17;10;1;320
False;MoveSouth;MoveSouth;MoveWest;MoveWest;15;22;17;10;1;321
False;MoveSouth;MoveSouth;MoveWest;MoveWest;15;22;17;10;1;322
False;MoveSouth;MoveSouthWest;MoveWest;MoveWest;15;22;17;10;1;323
