done;strongagent1_acts;strongagent2_acts;lazyagent0_acts;lazyagent1_acts;lazyagent2_acts;lazyagent3_acts;lazyagent4_acts;lazyagent5_acts;strongagent1_mssg;strongagent2_mssg;lazyagent0_mssg;lazyagent1_mssg;lazyagent2_mssg;lazyagent3_mssg;lazyagent4_mssg;lazyagent5_mssg;world_nr;tick_nr
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouth;MoveSouth;MoveSouthEast;MoveEast;1;1;1;5;1;2;1;2;1;41
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouth;MoveSouth;MoveSouthEast;MoveEast;1;1;1;5;1;2;1;2;1;42
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouth;MoveSouth;MoveEast;OpenDoorAction;1;1;1;5;1;2;1;2;1;43
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouth;MoveSouth;MoveEast;OpenDoorAction;1;1;1;5;1;2;1;3;1;44
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouth;MoveSouth;MoveEast;MoveNorth;1;1;1;5;1;2;1;3;1;45
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouth;MoveSouth;MoveEast;MoveNorth;1;1;1;5;1;2;1;4;1;46
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouth;MoveSouth;MoveEast;MoveNorthWest;1;1;1;5;1;2;1;4;1;47
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouth;MoveSouth;MoveEast;MoveNorthWest;1;1;1;5;1;2;1;4;1;48
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouth;MoveSouthEast;MoveEast;MoveNorthWest;1;1;1;5;1;2;1;4;1;49
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouth;MoveSouthEast;MoveEast;MoveNorthWest;1;1;1;5;1;2;1;4;1;50
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouthWest;MoveEast;MoveEast;MoveSouth;1;1;1;5;1;2;1;4;1;51
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouthWest;MoveEast;MoveEast;MoveSouth;1;1;1;5;1;2;1;4;1;52
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveWest;MoveEast;MoveEast;MoveNorthEast;1;1;1;5;1;2;1;4;1;53
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveWest;MoveEast;MoveEast;MoveNorthEast;1;1;1;5;1;2;1;4;1;54
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveWest;MoveEast;MoveEast;GrabObject;1;1;1;5;1;2;1;4;1;55
False;MoveEast;MoveEast;MoveEast;MoveEast;MoveWest;MoveEast;MoveEast;GrabObject;1;1;1;5;1;2;1;5;1;56
False;OpenDoorAction;OpenDoorAction;OpenDoorAction;MoveEast;OpenDoorAction;MoveEast;MoveEast;MoveSouth;1;1;1;5;1;2;1;5;1;57
False;OpenDoorAction;OpenDoorAction;OpenDoorAction;MoveEast;OpenDoorAction;MoveEast;MoveEast;MoveSouth;2;2;2;5;2;2;1;5;1;58
False;MoveNorth;MoveNorth;MoveWest;MoveEast;MoveSouthEast;MoveEast;MoveEast;MoveSouthEast;2;2;2;5;2;2;1;5;1;59
False;MoveNorth;MoveNorth;MoveWest;MoveEast;MoveSouthEast;MoveEast;MoveEast;MoveSouthEast;3;3;3;5;3;2;1;6;1;60
False;MoveNorthWest;GrabObject;MoveWest;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouthEast;3;3;3;5;3;2;1;6;1;61
False;MoveNorthWest;GrabObject;MoveWest;MoveEast;MoveEast;MoveEast;MoveEast;MoveSouthEast;3;4;3;5;3;2;2;6;1;62
False;MoveNorthWest;MoveSouthWest;MoveWest;MoveSouthEast;MoveSouthEast;MoveEast;MoveEast;MoveSouthEast;3;4;3;5;3;2;2;6;1;63
False;MoveNorthWest;MoveSouthWest;MoveWest;MoveSouthEast;MoveSouthEast;MoveEast;MoveEast;MoveSouthEast;3;5;3;5;3;2;2;6;1;64
False;MoveSouth;MoveWest;MoveWest;MoveSouth;MoveSouth;MoveEast;MoveEast;MoveEast;3;5;3;5;3;2;2;6;1;65
False;MoveSouth;MoveWest;MoveWest;MoveSouth;MoveSouth;MoveEast;MoveEast;MoveEast;3;5;3;5;3;2;2;6;1;66
False;MoveNorthEast;MoveWest;MoveWest;MoveSouth;MoveSouth;MoveEast;MoveEast;MoveEast;3;5;3;5;3;2;2;6;1;67
False;MoveNorthEast;MoveWest;MoveWest;MoveSouth;MoveSouth;MoveEast;MoveEast;MoveEast;3;5;3;5;3;2;2;6;1;68
False;MoveSouth;MoveWest;MoveWest;MoveSouth;MoveSouth;MoveWest;MoveEast;MoveEast;3;5;3;5;3;2;2;6;1;69
False;MoveSouth;MoveWest;MoveWest;MoveSouth;MoveSouth;MoveWest;MoveEast;MoveEast;3;5;3;5;3;3;2;6;1;70
False;MoveNorthEast;MoveWest;MoveWest;MoveSouthWest;MoveSouthWest;MoveEast;MoveEast;MoveEast;3;5;3;5;3;3;2;6;1;71
False;MoveNorthEast;MoveWest;MoveWest;MoveSouthWest;MoveSouthWest;MoveEast;MoveEast;MoveEast;3;5;4;5;3;4;2;6;1;72
False;MoveSouth;MoveWest;MoveWest;MoveWest;MoveWest;MoveEast;MoveEast;MoveEast;3;5;4;5;3;4;2;6;1;73
False;MoveSouth;MoveWest;MoveWest;MoveWest;MoveWest;MoveEast;MoveEast;MoveEast;3;5;5;5;3;4;2;6;1;74
False;MoveNorthEast;OpenDoorAction;MoveWest;MoveWest;MoveWest;MoveEast;MoveEast;MoveEast;3;5;5;5;3;4;2;6;1;75
False;MoveNorthEast;OpenDoorAction;MoveWest;MoveWest;MoveWest;MoveEast;MoveEast;MoveEast;3;6;6;5;3;4;2;6;1;76
False;MoveSouth;MoveNorth;MoveNorthWest;MoveEast;OpenDoorAction;MoveEast;MoveNorthEast;MoveSouthEast;3;6;6;5;3;4;2;6;1;77
False;MoveSouth;MoveNorth;MoveNorthWest;MoveEast;OpenDoorAction;MoveEast;MoveNorthEast;MoveSouthEast;3;7;7;6;4;4;2;6;1;78
False;MoveSouthWest;MoveNorthWest;MoveSouthEast;MoveSouthEast;MoveEast;MoveEast;MoveNorth;MoveSouth;3;7;7;6;4;4;2;6;1;79
False;MoveSouthWest;MoveNorthWest;MoveSouthEast;MoveSouthEast;MoveEast;MoveEast;MoveNorth;MoveSouth;4;7;8;6;5;4;2;6;1;80
False;MoveSouthWest;MoveNorthWest;MoveEast;MoveSouthEast;MoveWest;MoveEast;MoveNorth;MoveSouth;4;7;8;6;5;4;2;6;1;81
False;MoveSouthWest;MoveNorthWest;MoveEast;MoveSouthEast;MoveWest;MoveEast;MoveNorth;MoveSouth;4;7;8;6;6;4;2;6;1;82
False;MoveWest;GrabObject;MoveEast;MoveSouth;MoveWest;MoveEast;MoveNorth;MoveSouth;4;7;8;6;6;4;2;6;1;83
False;MoveWest;GrabObject;MoveEast;MoveSouth;MoveWest;MoveEast;MoveNorth;MoveSouth;4;8;8;6;6;4;2;6;1;84
False;MoveWest;MoveSouthEast;MoveEast;MoveSouth;MoveWest;MoveEast;MoveNorthWest;MoveSouthWest;4;8;8;6;6;4;2;6;1;85
False;MoveWest;MoveSouthEast;MoveEast;MoveSouth;MoveWest;MoveEast;MoveNorthWest;MoveSouthWest;4;8;8;6;6;5;2;6;1;86
False;MoveWest;MoveSouthEast;OpenDoorAction;MoveSouth;MoveWest;MoveEast;MoveWest;MoveWest;4;8;8;6;6;5;2;6;1;87
False;MoveWest;MoveSouthEast;OpenDoorAction;MoveSouth;MoveWest;MoveEast;MoveWest;MoveWest;4;8;9;6;6;5;2;6;1;88
False;MoveWest;MoveSouthEast;MoveNorth;MoveSouthWest;MoveWest;MoveNorthEast;MoveWest;MoveWest;4;8;9;6;6;5;2;6;1;89
False;MoveWest;MoveSouthEast;MoveNorth;MoveSouthWest;MoveWest;MoveNorthEast;MoveWest;MoveWest;4;8;10;6;6;5;2;6;1;90
False;MoveWest;MoveSouthEast;MoveNorthWest;MoveWest;MoveWest;MoveNorth;MoveWest;MoveWest;4;8;10;6;6;5;2;6;1;91
False;MoveWest;MoveSouthEast;MoveNorthWest;MoveWest;MoveWest;MoveNorth;MoveWest;MoveWest;4;8;10;6;6;5;2;6;1;92
False;OpenDoorAction;MoveEast;MoveNorthWest;MoveWest;MoveWest;MoveNorth;MoveWest;MoveWest;4;8;10;6;6;5;2;6;1;93
False;OpenDoorAction;MoveEast;MoveNorthWest;MoveWest;MoveWest;MoveNorth;MoveWest;MoveWest;5;8;10;6;6;5;2;6;1;94
False;MoveNorth;MoveEast;MoveSouth;MoveWest;MoveWest;MoveNorth;MoveWest;MoveWest;5;8;10;6;6;5;2;6;1;95
False;MoveNorth;MoveEast;MoveSouth;MoveWest;MoveWest;MoveNorth;MoveWest;MoveWest;6;8;10;6;6;5;2;6;1;96
False;MoveNorthWest;MoveEast;MoveNorthEast;MoveWest;MoveWest;MoveNorthWest;MoveWest;MoveWest;6;8;10;6;6;5;2;6;1;97
False;MoveNorthWest;MoveEast;MoveNorthEast;MoveWest;MoveWest;MoveNorthWest;MoveWest;MoveWest;6;8;10;6;6;5;2;6;1;98
False;MoveNorthWest;MoveEast;MoveSouth;MoveWest;MoveWest;MoveWest;MoveNorthWest;MoveWest;6;8;10;6;6;5;2;6;1;99
False;MoveNorthWest;MoveEast;MoveSouth;MoveWest;MoveWest;MoveWest;MoveNorthWest;MoveWest;6;8;10;6;6;5;2;6;1;100
False;MoveSouth;MoveEast;MoveNorthEast;MoveWest;MoveWest;MoveWest;MoveWest;MoveWest;6;8;10;6;6;5;2;6;1;101
False;MoveSouth;MoveEast;MoveNorthEast;MoveWest;MoveWest;MoveWest;MoveWest;MoveWest;6;8;10;6;6;5;2;6;1;102
False;MoveNorthEast;MoveEast;MoveSouth;MoveWest;MoveWest;MoveWest;MoveWest;OpenDoorAction;6;8;10;6;6;5;2;6;1;103
False;MoveNorthEast;MoveEast;MoveSouth;MoveWest;MoveWest;MoveWest;MoveWest;OpenDoorAction;6;8;10;6;6;5;3;7;1;104
False;MoveSouth;MoveSouthEast;MoveNorthEast;MoveWest;MoveWest;MoveWest;MoveWest;MoveNorth;6;8;10;6;6;5;3;7;1;105
False;MoveSouth;MoveSouthEast;MoveNorthEast;MoveWest;MoveWest;MoveWest;MoveWest;MoveNorth;6;8;10;6;6;5;3;8;1;106
False;MoveNorthEast;MoveSouth;MoveSouth;MoveWest;MoveEast;MoveWest;MoveWest;MoveNorthWest;6;8;10;6;6;5;3;8;1;107
False;MoveNorthEast;MoveSouth;MoveSouth;MoveWest;MoveEast;MoveWest;MoveWest;MoveNorthWest;6;8;10;6;7;5;3;8;1;108
False;MoveSouth;MoveSouth;MoveSouthWest;MoveWest;MoveEast;MoveWest;MoveWest;MoveNorthWest;6;8;10;6;7;5;3;8;1;109
False;MoveSouth;MoveSouth;MoveSouthWest;MoveWest;MoveEast;MoveWest;MoveWest;MoveNorthWest;6;8;11;6;7;5;3;8;1;110
False;MoveNorthEast;MoveSouth;MoveSouthWest;MoveWest;MoveEast;MoveWest;MoveWest;MoveSouth;6;8;11;6;7;5;3;8;1;111
False;MoveNorthEast;MoveSouth;MoveSouthWest;MoveWest;MoveEast;MoveWest;MoveWest;MoveSouth;6;8;12;6;7;5;3;8;1;112
False;MoveSouth;MoveSouthWest;MoveWest;MoveWest;MoveEast;MoveWest;MoveWest;MoveNorthEast;6;8;12;6;7;5;3;8;1;113
False;MoveSouth;MoveSouthWest;MoveWest;MoveWest;MoveEast;MoveWest;MoveWest;MoveNorthEast;6;8;12;6;7;5;3;8;1;114
False;MoveSouthWest;MoveWest;MoveWest;MoveWest;MoveEast;MoveWest;MoveEast;MoveSouth;6;8;12;6;7;5;3;8;1;115
False;MoveSouthWest;MoveWest;MoveWest;MoveWest;MoveEast;MoveWest;MoveEast;MoveSouth;7;8;12;6;7;5;4;8;1;116
False;MoveSouthEast;MoveWest;MoveNorthWest;MoveWest;MoveEast;MoveWest;MoveEast;MoveNorthEast;7;8;12;6;7;5;4;8;1;117
False;MoveSouthEast;MoveWest;MoveNorthWest;MoveWest;MoveEast;MoveWest;MoveEast;MoveNorthEast;7;8;12;6;7;5;4;8;1;118
False;MoveEast;MoveWest;MoveNorth;OpenDoorAction;MoveEast;MoveWest;MoveEast;MoveSouth;7;8;12;6;7;5;4;8;1;119
False;MoveEast;MoveWest;MoveNorth;OpenDoorAction;MoveEast;MoveWest;MoveEast;MoveSouth;7;8;12;7;7;5;4;8;1;120
False;MoveEast;MoveWest;MoveNorth;MoveWest;MoveEast;MoveWest;MoveEast;MoveNorthEast;7;8;12;7;7;5;4;8;1;121
False;MoveEast;MoveWest;MoveNorth;MoveWest;MoveEast;MoveWest;MoveEast;MoveNorthEast;7;8;12;8;7;5;4;8;1;122
False;MoveEast;MoveSouthWest;MoveNorth;MoveWest;MoveEast;MoveNorthWest;MoveEast;MoveSouth;7;8;12;8;7;5;4;8;1;123
False;MoveEast;MoveSouthWest;MoveNorth;MoveWest;MoveEast;MoveNorthWest;MoveEast;MoveSouth;7;8;12;9;7;5;4;8;1;124
False;MoveEast;DropObject;MoveNorthEast;MoveWest;MoveEast;MoveWest;MoveEast;MoveSouthWest;7;8;12;9;7;5;4;8;1;125
False;MoveEast;DropObject;MoveNorthEast;MoveWest;MoveEast;MoveWest;MoveEast;MoveSouthWest;7;9;12;9;7;5;4;9;1;126
False;MoveEast;DropObject;MoveEast;MoveNorthWest;MoveEast;OpenDoorAction;MoveEast;MoveSouthEast;7;9;12;9;7;5;4;9;1;127
False;MoveEast;DropObject;MoveEast;MoveNorthWest;MoveEast;OpenDoorAction;MoveEast;MoveSouthEast;7;10;12;9;7;6;4;10;1;128
False;MoveEast;MoveNorthEast;MoveNorthEast;MoveNorth;MoveEast;MoveEast;MoveEast;MoveEast;7;10;12;9;7;6;4;10;1;129
False;MoveEast;MoveNorthEast;MoveNorthEast;MoveNorth;MoveEast;MoveEast;MoveEast;MoveEast;7;11;12;9;7;7;4;10;1;130
False;MoveEast;MoveEast;MoveEast;MoveNorth;MoveEast;MoveEast;MoveEast;MoveEast;7;11;12;9;7;7;4;10;1;131
False;MoveEast;MoveEast;MoveEast;MoveNorth;MoveEast;MoveEast;MoveEast;MoveEast;7;11;12;9;7;7;4;10;1;132
False;MoveEast;MoveEast;MoveEast;MoveNorth;MoveEast;MoveEast;MoveEast;MoveEast;7;11;12;9;7;7;4;10;1;133
False;MoveEast;MoveEast;MoveEast;MoveNorth;MoveEast;MoveEast;MoveEast;MoveEast;7;11;13;9;7;7;4;10;1;134
False;MoveEast;MoveEast;MoveEast;MoveNorth;MoveNorthEast;MoveEast;MoveEast;MoveEast;7;11;13;9;7;7;4;10;1;135
False;MoveEast;MoveEast;MoveEast;MoveNorth;MoveNorthEast;MoveEast;MoveEast;MoveEast;7;11;13;9;7;7;4;10;1;136
False;MoveEast;MoveEast;MoveEast;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveEast;7;11;13;9;7;7;4;10;1;137
False;MoveEast;MoveEast;MoveEast;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveEast;7;11;13;9;7;7;4;10;1;138
False;MoveEast;MoveNorthEast;MoveEast;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveEast;7;11;13;9;7;7;4;10;1;139
False;MoveEast;MoveNorthEast;MoveEast;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveEast;7;11;13;9;7;7;4;10;1;140
False;MoveEast;MoveNorth;MoveEast;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveEast;7;11;13;9;7;7;4;10;1;141
False;MoveEast;MoveNorth;MoveEast;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveEast;7;11;13;9;7;7;4;10;1;142
False;MoveEast;MoveNorth;MoveEast;MoveNorth;MoveNorth;MoveEast;MoveNorthEast;MoveNorthEast;7;11;13;9;7;7;4;10;1;143
False;MoveEast;MoveNorth;MoveEast;MoveNorth;MoveNorth;MoveEast;MoveNorthEast;MoveNorthEast;7;11;13;9;7;7;4;10;1;144
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorth;MoveNorth;MoveEast;MoveNorth;MoveNorth;7;11;13;9;7;7;4;10;1;145
False;MoveNorthEast;MoveNorth;MoveEast;MoveNorth;MoveNorth;MoveEast;MoveNorth;MoveNorth;7;11;13;9;7;7;4;10;1;146
False;MoveNorth;MoveNorth;MoveEast;MoveNorthEast;MoveNorth;MoveEast;MoveNorth;MoveNorth;7;11;13;9;7;7;4;10;1;147
False;MoveNorth;MoveNorth;MoveEast;MoveNorthEast;MoveNorth;MoveEast;MoveNorth;MoveNorth;7;11;13;9;7;7;4;10;1;148
False;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveNorth;MoveEast;MoveNorth;MoveNorth;7;11;13;9;7;7;4;10;1;149
False;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveNorth;MoveEast;MoveNorth;MoveNorth;7;11;13;9;7;7;4;10;1;150
False;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveNorth;MoveEast;MoveNorthWest;MoveNorthWest;7;11;13;9;7;7;4;10;1;151
False;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveNorth;MoveEast;MoveNorthWest;MoveNorthWest;7;11;13;9;7;7;4;10;1;152
False;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveNorth;MoveEast;MoveNorthWest;MoveNorthWest;7;11;13;9;7;7;4;10;1;153
False;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveNorth;MoveEast;MoveNorthWest;MoveNorthWest;7;11;13;9;7;7;4;10;1;154
False;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveNorthWest;MoveEast;MoveWest;MoveWest;7;11;13;9;7;7;4;10;1;155
False;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveNorthWest;MoveEast;MoveWest;MoveWest;7;11;13;9;7;7;4;10;1;156
False;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveNorthWest;MoveNorthEast;OpenDoorAction;OpenDoorAction;7;11;13;9;7;7;4;10;1;157
False;MoveNorth;MoveNorth;MoveEast;MoveEast;MoveNorthWest;MoveNorthEast;OpenDoorAction;OpenDoorAction;7;11;13;9;7;7;5;11;1;158
False;MoveNorth;MoveNorthWest;MoveEast;MoveEast;MoveWest;MoveNorth;MoveNorth;MoveNorth;7;11;13;9;7;7;5;11;1;159
False;MoveNorth;MoveNorthWest;MoveEast;MoveEast;MoveWest;MoveNorth;MoveNorth;MoveNorth;7;11;13;9;7;7;6;12;1;160
False;MoveNorth;MoveNorthWest;MoveNorthEast;MoveEast;OpenDoorAction;MoveNorth;MoveNorthWest;MoveNorthWest;7;11;13;9;7;7;6;12;1;161
False;MoveNorth;MoveNorthWest;MoveNorthEast;MoveEast;OpenDoorAction;MoveNorth;MoveNorthWest;MoveNorthWest;7;11;13;9;8;7;6;12;1;162
False;MoveNorth;MoveWest;MoveNorth;MoveEast;MoveWest;MoveNorth;MoveSouthEast;DropObject;7;11;13;9;8;7;6;12;1;163
False;MoveNorth;MoveWest;MoveNorth;MoveEast;MoveWest;MoveNorth;MoveSouthEast;DropObject;7;11;13;9;9;7;7;13;1;164
False;MoveNorthWest;OpenDoorAction;MoveNorth;MoveEast;MoveWest;MoveNorthWest;MoveSouth;MoveSouthEast;7;11;13;9;9;7;7;13;1;165
False;MoveNorthWest;OpenDoorAction;MoveNorth;MoveEast;MoveWest;MoveNorthWest;MoveSouth;MoveSouthEast;7;12;13;9;9;7;8;14;1;166
False;MoveNorthWest;MoveNorth;MoveNorth;MoveEast;MoveWest;MoveNorthWest;MoveSouthEast;MoveSouthEast;7;12;13;9;9;7;8;14;1;167
False;MoveNorthWest;MoveNorth;MoveNorth;MoveEast;MoveWest;MoveNorthWest;MoveSouthEast;MoveSouthEast;7;13;13;9;9;7;9;14;1;168
False;MoveWest;MoveNorthWest;MoveNorthWest;MoveEast;MoveWest;MoveWest;MoveEast;MoveSouthEast;7;13;13;9;9;7;9;14;1;169
False;MoveWest;MoveNorthWest;MoveNorthWest;MoveEast;MoveWest;MoveWest;MoveEast;MoveSouthEast;7;13;13;9;9;7;9;14;1;170
False;OpenDoorAction;GrabObject;MoveNorthWest;MoveEast;MoveWest;MoveSouthEast;MoveSouthEast;MoveSouthEast;7;13;13;9;9;7;9;14;1;171
False;OpenDoorAction;GrabObject;MoveNorthWest;MoveEast;MoveWest;MoveSouthEast;MoveSouthEast;MoveSouthEast;8;14;13;9;9;8;9;14;1;172
False;MoveNorth;MoveSouthEast;MoveWest;MoveEast;MoveWest;MoveEast;MoveSouth;MoveSouth;8;14;13;9;9;8;9;14;1;173
False;MoveNorth;MoveSouthEast;MoveWest;MoveEast;MoveWest;MoveEast;MoveSouth;MoveSouth;9;14;13;9;9;8;9;14;1;174
False;MoveNorthWest;MoveSouthEast;OpenDoorAction;MoveNorthEast;OpenDoorAction;MoveSouthEast;MoveSouth;MoveSouth;9;14;13;9;9;8;9;14;1;175
