done;baseagent0_acts;baseagent1_acts;baseagent2_acts;baseagent3_acts;baseagent0_mssg;baseagent1_mssg;baseagent2_mssg;baseagent3_mssg;world_nr;tick_nr
False;MoveNorthWest;MoveNorthWest;MoveNorthWest;MoveEast;3;3;3;1;1;50
False;GrabObject;MoveNorthWest;MoveNorthWest;MoveEast;3;3;3;1;1;51
False;GrabObject;MoveNorthWest;MoveNorthWest;MoveEast;4;3;3;1;1;52
False;MoveSouthEast;GrabObject;GrabObject;MoveEast;4;3;3;1;1;53
False;MoveSouthEast;GrabObject;GrabObject;MoveEast;4;4;4;1;1;54
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveEast;4;4;4;1;1;55
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveEast;4;4;5;1;1;56
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;OpenDoorAction;4;4;5;1;1;57
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;OpenDoorAction;4;4;5;2;1;58
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveNorth;4;4;5;2;1;59
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveNorth;4;4;5;3;1;60
False;MoveSouth;MoveSouthEast;MoveEast;MoveNorthWest;4;4;5;3;1;61
False;MoveSouth;MoveSouthEast;MoveEast;MoveNorthWest;4;4;5;3;1;62
False;MoveSouth;MoveEast;MoveEast;MoveNorthWest;4;4;5;3;1;63
False;MoveSouth;MoveEast;MoveEast;MoveNorthWest;4;4;5;3;1;64
False;MoveSouth;MoveEast;MoveEast;MoveSouth;4;4;5;3;1;65
False;MoveSouth;MoveEast;MoveEast;MoveSouth;4;4;5;3;1;66
False;MoveSouth;MoveEast;MoveEast;MoveNorthEast;4;4;5;3;1;67
False;MoveSouth;MoveEast;MoveEast;MoveNorthEast;4;4;5;3;1;68
False;MoveSouth;MoveEast;MoveEast;MoveSouth;4;4;5;3;1;69
False;MoveSouth;MoveEast;MoveEast;MoveSouth;4;4;5;3;1;70
False;MoveSouth;MoveEast;MoveEast;MoveNorthEast;4;4;5;3;1;71
False;MoveSouth;MoveEast;MoveEast;MoveNorthEast;4;4;5;3;1;72
False;MoveSouth;MoveEast;MoveEast;MoveSouth;4;4;5;3;1;73
False;MoveSouth;MoveEast;MoveEast;MoveSouth;4;4;5;3;1;74
False;MoveSouth;MoveSouthEast;MoveNorthEast;MoveNorthEast;4;4;5;3;1;75
False;MoveSouth;MoveSouthEast;MoveNorthEast;MoveNorthEast;4;4;5;3;1;76
False;MoveSouth;MoveSouth;MoveNorth;MoveSouth;4;4;5;3;1;77
False;MoveSouth;MoveSouth;MoveNorth;MoveSouth;4;4;5;3;1;78
False;MoveSouthWest;MoveSouth;MoveNorth;MoveSouthWest;4;4;5;3;1;79
False;MoveSouthWest;MoveSouth;MoveNorth;MoveSouthWest;4;4;5;4;1;80
False;MoveWest;MoveSouth;MoveNorth;MoveSouthEast;4;4;5;4;1;81
False;MoveWest;MoveSouth;MoveNorth;MoveSouthEast;4;4;5;4;1;82
False;MoveWest;MoveSouthWest;MoveNorthWest;MoveEast;4;4;5;4;1;83
False;MoveWest;MoveSouthWest;MoveNorthWest;MoveEast;4;4;5;4;1;84
False;MoveSouthWest;MoveWest;MoveWest;MoveEast;4;4;5;4;1;85
False;MoveSouthWest;MoveWest;MoveWest;MoveEast;4;4;5;4;1;86
False;MoveWest;MoveWest;MoveWest;MoveEast;4;4;5;4;1;87
False;MoveWest;MoveWest;MoveWest;MoveEast;4;4;5;4;1;88
False;MoveSouthWest;MoveWest;MoveWest;MoveEast;4;4;5;4;1;89
False;MoveSouthWest;MoveWest;MoveWest;MoveEast;4;4;5;4;1;90
False;MoveWest;MoveWest;MoveWest;MoveEast;4;4;5;4;1;91
False;MoveWest;MoveWest;MoveWest;MoveEast;4;4;5;4;1;92
False;MoveWest;MoveSouthWest;MoveWest;MoveEast;4;4;5;4;1;93
False;MoveWest;MoveSouthWest;MoveWest;MoveEast;4;4;5;4;1;94
False;MoveSouthWest;DropObject;MoveWest;MoveEast;4;4;5;4;1;95
False;MoveSouthWest;DropObject;MoveWest;MoveEast;4;5;5;4;1;96
False;DropObject;MoveNorthWest;MoveNorthWest;MoveNorthEast;4;5;5;4;1;97
False;DropObject;MoveNorthWest;MoveNorthWest;MoveNorthEast;5;6;5;4;1;98
False;MoveNorthEast;MoveWest;MoveWest;MoveNorth;5;6;5;4;1;99
False;MoveNorthEast;MoveWest;MoveWest;MoveNorth;6;6;5;4;1;100
False;MoveEast;MoveWest;OpenDoorAction;MoveNorth;6;6;5;4;1;101
False;MoveEast;MoveWest;OpenDoorAction;MoveNorth;6;6;6;4;1;102
False;MoveNorthEast;MoveWest;MoveNorth;MoveNorth;6;6;6;4;1;103
False;MoveNorthEast;MoveWest;MoveNorth;MoveNorth;6;6;7;4;1;104
False;MoveEast;MoveWest;MoveNorthWest;MoveNorthWest;6;6;7;4;1;105
False;MoveEast;MoveWest;MoveNorthWest;MoveNorthWest;6;6;7;4;1;106
False;MoveNorthEast;MoveWest;MoveNorthWest;MoveNorthWest;6;6;7;4;1;107
False;MoveNorthEast;MoveWest;MoveNorthWest;MoveNorthWest;6;6;7;4;1;108
False;MoveEast;MoveWest;MoveSouth;MoveWest;6;6;7;4;1;109
False;MoveEast;MoveWest;MoveSouth;MoveWest;6;6;7;4;1;110
False;OpenDoorAction;MoveWest;MoveNorthEast;OpenDoorAction;6;6;7;4;1;111
False;OpenDoorAction;MoveWest;MoveNorthEast;OpenDoorAction;7;6;7;5;1;112
False;MoveNorth;MoveWest;GrabObject;MoveNorth;7;6;7;5;1;113
False;MoveNorth;MoveWest;GrabObject;MoveNorth;8;6;8;6;1;114
False;MoveNorthWest;MoveWest;MoveSouth;GrabObject;8;6;8;6;1;115
False;MoveNorthWest;MoveWest;MoveSouth;GrabObject;8;6;8;7;1;116
False;MoveNorthWest;MoveWest;MoveSouthEast;MoveSouthEast;8;6;8;7;1;117
False;MoveNorthWest;MoveWest;MoveSouthEast;MoveSouthEast;8;6;8;7;1;118
False;MoveSouth;MoveWest;MoveSouthEast;MoveSouthEast;8;6;8;7;1;119
False;MoveSouth;MoveWest;MoveSouthEast;MoveSouthEast;8;6;8;7;1;120
False;MoveNorthEast;MoveNorthWest;MoveSouthEast;MoveSouthEast;8;6;8;7;1;121
False;MoveNorthEast;MoveNorthWest;MoveSouthEast;MoveSouthEast;8;6;8;7;1;122
False;MoveSouth;MoveNorth;MoveEast;MoveSouth;8;6;8;7;1;123
False;MoveSouth;MoveNorth;MoveEast;MoveSouth;8;6;8;7;1;124
False;MoveNorthEast;MoveNorth;MoveEast;MoveSouth;8;6;8;7;1;125
False;MoveNorthEast;MoveNorth;MoveEast;MoveSouth;8;6;8;7;1;126
False;GrabObject;MoveNorth;MoveEast;MoveSouth;8;6;8;7;1;127
False;GrabObject;MoveNorth;MoveEast;MoveSouth;9;6;8;7;1;128
False;MoveSouth;MoveNorth;MoveEast;MoveSouthWest;9;6;8;7;1;129
False;MoveSouth;MoveNorth;MoveEast;MoveSouthWest;9;6;8;7;1;130
False;MoveSouth;MoveNorth;MoveEast;MoveWest;9;6;8;7;1;131
False;MoveSouth;MoveNorth;MoveEast;MoveWest;9;6;8;7;1;132
False;MoveSouthWest;MoveNorth;MoveEast;MoveWest;9;6;8;7;1;133
False;MoveSouthWest;MoveNorth;MoveEast;MoveWest;9;6;8;7;1;134
False;MoveWest;MoveNorth;MoveSouthEast;MoveWest;9;6;8;7;1;135
False;MoveWest;MoveNorth;MoveSouthEast;MoveWest;9;6;8;7;1;136
False;MoveSouthWest;MoveNorth;MoveSouth;MoveWest;9;6;8;7;1;137
False;MoveSouthWest;MoveNorth;MoveSouth;MoveWest;9;6;8;7;1;138
False;MoveWest;MoveNorth;MoveSouth;MoveSouthWest;9;6;8;7;1;139
False;MoveWest;MoveNorth;MoveSouth;MoveSouthWest;9;6;8;7;1;140
False;MoveWest;MoveNorthEast;MoveSouth;DropObject;9;6;8;7;1;141
False;MoveWest;MoveNorthEast;MoveSouth;DropObject;9;6;8;8;1;142
False;MoveSouthWest;MoveEast;MoveSouth;MoveNorthWest;9;6;8;8;1;143
False;MoveSouthWest;MoveEast;MoveSouth;MoveNorthWest;9;6;8;9;1;144
False;DropObject;MoveNorthEast;MoveSouth;MoveWest;9;6;8;9;1;145
False;DropObject;MoveNorthEast;MoveSouth;MoveWest;10;6;8;9;1;146
False;MoveEast;MoveEast;MoveSouth;MoveWest;10;6;8;9;1;147
False;MoveEast;MoveEast;MoveSouth;MoveWest;10;6;8;9;1;148
False;MoveNorthEast;OpenDoorAction;MoveSouth;MoveWest;10;6;8;9;1;149
False;MoveNorthEast;OpenDoorAction;MoveSouth;MoveWest;10;7;8;9;1;150
False;MoveEast;MoveNorth;MoveSouth;MoveWest;10;7;8;9;1;151
False;MoveEast;MoveNorth;MoveSouth;MoveWest;10;8;8;9;1;152
False;GrabObject;MoveNorthWest;MoveSouth;MoveWest;10;8;8;9;1;153
False;GrabObject;MoveNorthWest;MoveSouth;MoveWest;10;8;8;9;1;154
False;MoveWest;MoveNorthWest;MoveSouthWest;MoveWest;10;8;8;9;1;155
False;MoveWest;MoveNorthWest;MoveSouthWest;MoveWest;10;8;8;9;1;156
False;MoveWest;GrabObject;MoveWest;MoveWest;10;8;8;9;1;157
False;MoveWest;GrabObject;MoveWest;MoveWest;10;9;8;9;1;158
False;MoveWest;MoveSouthEast;MoveWest;MoveWest;10;9;8;9;1;159
False;MoveWest;MoveSouthEast;MoveWest;MoveWest;10;9;8;9;1;160
False;DropObject;MoveSouthEast;MoveWest;MoveWest;10;9;8;9;1;161
True;DropObject;MoveSouthEast;MoveWest;MoveWest;11;9;8;9;1;162
