done;strongagent_acts;strongagent1_acts;blindagent_acts;secondblind_acts;strongagent_mssg;strongagent1_mssg;blindagent_mssg;secondblind_mssg;world_nr;tick_nr
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;1;1;1;1;1;22
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;1;1;1;1;1;23
False;MoveSouth;MoveSouth;MoveSouth;MoveSouth;1;1;1;1;1;24
False;MoveSouth;MoveSouth;MoveSouth;MoveSouthEast;1;1;1;1;1;25
False;MoveSouth;MoveSouth;MoveSouth;MoveSouthEast;1;1;1;1;1;26
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;1;1;27
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;1;1;28
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;1;1;29
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;1;1;30
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;1;1;31
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;1;1;32
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;1;1;33
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;1;1;34
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;1;1;35
False;MoveSouth;MoveSouth;MoveSouth;MoveEast;1;1;1;1;1;36
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveEast;1;1;1;1;1;37
False;MoveSouthEast;MoveSouthEast;MoveSouthEast;MoveEast;1;1;1;1;1;38
False;MoveEast;MoveEast;MoveEast;MoveEast;1;1;1;1;1;39
False;MoveEast;MoveEast;MoveEast;MoveEast;1;1;1;1;1;40
False;MoveEast;MoveEast;MoveEast;MoveEast;1;1;1;1;1;41
False;MoveEast;MoveEast;MoveEast;MoveEast;1;1;1;1;1;42
False;MoveEast;MoveEast;MoveEast;MoveEast;1;1;1;1;1;43
False;MoveEast;MoveEast;MoveEast;MoveEast;1;1;1;1;1;44
False;OpenDoorAction;OpenDoorAction;MoveEast;MoveEast;1;1;1;1;1;45
False;OpenDoorAction;OpenDoorAction;MoveEast;MoveEast;2;2;1;1;1;46
False;MoveNorth;MoveNorth;MoveEast;MoveEast;2;2;1;1;1;47
False;MoveNorth;MoveNorth;MoveEast;MoveEast;3;3;1;1;1;48
False;MoveNorthWest;MoveNorthWest;MoveEast;MoveEast;3;3;1;1;1;49
False;MoveNorthWest;MoveNorthWest;MoveEast;MoveEast;3;3;1;1;1;50
False;MoveNorthWest;MoveNorthWest;MoveEast;MoveEast;3;3;1;1;1;51
False;MoveNorthWest;MoveNorthWest;MoveEast;MoveEast;3;3;1;1;1;52
False;MoveSouth;MoveSouth;MoveEast;MoveEast;3;3;1;1;1;53
False;MoveSouth;MoveSouth;MoveEast;MoveEast;3;3;1;1;1;54
False;MoveNorthEast;MoveNorthEast;MoveEast;MoveEast;3;3;1;1;1;55
False;MoveNorthEast;MoveNorthEast;MoveEast;MoveEast;3;3;1;1;1;56
False;MoveSouth;MoveSouth;OpenDoorAction;OpenDoorAction;3;3;1;1;1;57
False;MoveSouth;MoveSouth;OpenDoorAction;OpenDoorAction;3;3;2;2;1;58
False;MoveNorthEast;MoveNorthEast;MoveNorth;MoveNorth;3;3;2;2;1;59
False;MoveNorthEast;MoveNorthEast;MoveNorth;MoveNorth;3;3;3;3;1;60
False;MoveSouth;MoveSouth;MoveNorthWest;GrabObject;3;3;3;3;1;61
False;MoveSouth;MoveSouth;MoveNorthWest;GrabObject;3;3;3;4;1;62
False;MoveNorthEast;MoveNorthEast;MoveNorthWest;MoveSouthEast;3;3;3;4;1;63
False;MoveNorthEast;MoveNorthEast;MoveNorthWest;MoveSouthEast;3;3;3;4;1;64
False;MoveSouth;MoveSouth;MoveSouth;MoveSouthEast;3;3;3;4;1;65
False;MoveSouth;MoveSouth;MoveSouth;MoveSouthEast;3;3;3;4;1;66
False;MoveSouthWest;MoveSouthWest;MoveNorthEast;MoveSouthEast;3;3;3;4;1;67
False;MoveSouthWest;MoveSouthWest;MoveNorthEast;MoveSouthEast;4;4;3;4;1;68
False;MoveSouthWest;MoveSouthEast;MoveSouth;MoveSouth;4;4;3;4;1;69
False;MoveSouthWest;MoveSouthEast;MoveSouth;MoveSouth;4;4;3;4;1;70
False;MoveWest;MoveEast;MoveNorthEast;MoveSouth;4;4;3;4;1;71
False;MoveWest;MoveEast;MoveNorthEast;MoveSouth;4;4;3;4;1;72
False;MoveWest;MoveEast;MoveSouth;MoveSouth;4;4;3;4;1;73
False;MoveWest;MoveEast;MoveSouth;MoveSouth;4;4;3;4;1;74
False;MoveNorthWest;MoveEast;MoveNorthEast;MoveSouthWest;4;4;3;4;1;75
False;MoveNorthWest;MoveEast;MoveNorthEast;MoveSouthWest;4;4;3;4;1;76
False;MoveNorth;MoveEast;MoveSouth;MoveSouthWest;4;4;3;4;1;77
False;MoveNorth;MoveEast;MoveSouth;MoveSouthWest;4;4;3;4;1;78
False;MoveNorth;MoveEast;MoveSouthWest;MoveSouthWest;4;4;3;4;1;79
False;MoveNorth;MoveEast;MoveSouthWest;MoveSouthWest;4;4;4;4;1;80
False;MoveNorth;MoveEast;MoveSouthWest;MoveWest;4;4;4;4;1;81
False;MoveNorth;MoveEast;MoveSouthWest;MoveWest;4;4;4;4;1;82
False;MoveNorthEast;MoveEast;MoveWest;MoveWest;4;4;4;4;1;83
False;MoveNorthEast;MoveEast;MoveWest;MoveWest;4;4;4;4;1;84
False;MoveEast;MoveEast;MoveWest;MoveSouthWest;4;4;4;4;1;85
False;MoveEast;MoveEast;MoveWest;MoveSouthWest;4;4;4;4;1;86
False;MoveEast;MoveEast;MoveWest;DropObject;4;4;4;4;1;87
False;MoveEast;MoveEast;MoveWest;DropObject;4;4;4;5;1;88
False;MoveEast;MoveEast;MoveWest;MoveNorthWest;4;4;4;5;1;89
False;MoveEast;MoveEast;MoveWest;MoveNorthWest;4;4;4;6;1;90
False;MoveEast;MoveEast;MoveWest;MoveNorthWest;4;4;4;6;1;91
False;MoveEast;MoveEast;MoveWest;MoveNorthWest;4;4;4;6;1;92
False;MoveEast;OpenDoorAction;MoveWest;MoveNorthWest;4;4;4;6;1;93
False;MoveEast;OpenDoorAction;MoveWest;MoveNorthWest;4;5;4;6;1;94
False;MoveEast;MoveNorth;MoveWest;MoveWest;4;5;4;6;1;95
False;MoveEast;MoveNorth;MoveWest;MoveWest;4;6;4;6;1;96
False;MoveEast;MoveNorthWest;MoveWest;MoveWest;4;6;4;6;1;97
False;MoveEast;MoveNorthWest;MoveWest;MoveWest;4;6;4;6;1;98
False;MoveNorthEast;MoveNorthWest;MoveNorthWest;MoveWest;4;6;4;6;1;99
False;MoveNorthEast;MoveNorthWest;MoveNorthWest;MoveWest;4;6;4;6;1;100
False;MoveEast;MoveSouth;MoveNorth;MoveWest;4;6;4;6;1;101
False;MoveEast;MoveSouth;MoveNorth;MoveWest;4;6;4;6;1;102
False;OpenDoorAction;MoveNorthEast;MoveNorth;MoveWest;4;6;4;6;1;103
False;OpenDoorAction;MoveNorthEast;MoveNorth;MoveWest;5;6;4;6;1;104
False;MoveNorth;MoveSouth;MoveNorth;MoveWest;5;6;4;6;1;105
False;MoveNorth;MoveSouth;MoveNorth;MoveWest;6;6;4;6;1;106
False;MoveNorthWest;MoveNorthEast;MoveNorth;MoveWest;6;6;4;6;1;107
False;MoveNorthWest;MoveNorthEast;MoveNorth;MoveWest;6;6;4;6;1;108
False;MoveNorthWest;GrabObject;MoveNorth;MoveWest;6;6;4;6;1;109
False;MoveNorthWest;GrabObject;MoveNorth;MoveWest;6;7;4;6;1;110
False;GrabObject;MoveSouth;MoveNorth;MoveWest;6;7;4;6;1;111
False;GrabObject;MoveSouth;MoveNorth;MoveWest;7;8;4;6;1;112
False;MoveSouthEast;MoveSouth;MoveNorth;MoveNorthWest;7;8;4;6;1;113
False;MoveSouthEast;MoveSouth;MoveNorth;MoveNorthWest;8;8;4;6;1;114
False;MoveSouthEast;MoveSouthEast;MoveNorth;MoveNorth;8;8;4;6;1;115
False;MoveSouthEast;MoveSouthEast;MoveNorth;MoveNorth;8;8;4;6;1;116
False;MoveSouthWest;MoveEast;MoveNorth;MoveNorth;8;8;4;6;1;117
False;MoveSouthWest;MoveEast;MoveNorth;MoveNorth;8;8;4;6;1;118
False;MoveWest;MoveNorthEast;MoveNorthEast;MoveNorth;8;8;4;6;1;119
False;MoveWest;MoveNorthEast;MoveNorthEast;MoveNorth;8;8;4;6;1;120
False;MoveWest;MoveNorth;MoveEast;MoveNorthEast;8;8;4;6;1;121
False;MoveWest;MoveNorth;MoveEast;MoveNorthEast;8;8;4;6;1;122
False;MoveWest;MoveNorth;MoveNorthEast;MoveEast;8;8;4;6;1;123
False;MoveWest;MoveNorth;MoveNorthEast;MoveEast;8;8;4;6;1;124
False;MoveWest;MoveNorth;MoveEast;MoveNorthEast;8;8;4;6;1;125
False;MoveWest;MoveNorth;MoveEast;MoveNorthEast;8;8;4;6;1;126
False;MoveWest;MoveNorth;OpenDoorAction;MoveEast;8;8;4;6;1;127
False;MoveWest;MoveNorth;OpenDoorAction;MoveEast;8;8;5;6;1;128
False;MoveWest;MoveNorth;MoveNorth;OpenDoorAction;8;8;5;6;1;129
False;MoveWest;MoveNorth;MoveNorth;OpenDoorAction;8;8;6;7;1;130
False;MoveWest;MoveNorth;MoveNorthWest;MoveNorth;8;8;6;7;1;131
False;MoveWest;MoveNorth;MoveNorthWest;MoveNorth;8;8;6;8;1;132
False;MoveWest;MoveNorth;GrabObject;MoveNorthWest;8;8;6;8;1;133
False;MoveWest;MoveNorth;GrabObject;MoveNorthWest;8;8;7;8;1;134
False;MoveNorthWest;MoveNorth;MoveSouthEast;MoveNorthWest;8;8;7;8;1;135
False;MoveNorthWest;MoveNorth;MoveSouthEast;MoveNorthWest;8;8;7;8;1;136
False;MoveNorth;MoveNorth;MoveSouthWest;MoveSouth;8;8;7;8;1;137
False;MoveNorth;MoveNorth;MoveSouthWest;MoveSouth;8;8;7;8;1;138
False;MoveNorth;MoveNorthWest;MoveSouthWest;MoveNorthEast;8;8;7;8;1;139
False;MoveNorth;MoveNorthWest;MoveSouthWest;MoveNorthEast;8;8;7;8;1;140
False;MoveNorth;MoveNorthWest;MoveWest;MoveSouth;8;8;7;8;1;141
False;MoveNorth;MoveNorthWest;MoveWest;MoveSouth;8;8;7;8;1;142
False;MoveNorthEast;MoveWest;MoveSouthWest;MoveNorthEast;8;8;7;8;1;143
False;MoveNorthEast;MoveWest;MoveSouthWest;MoveNorthEast;8;8;7;8;1;144
False;MoveEast;OpenDoorAction;MoveSouth;MoveSouth;8;8;7;8;1;145
False;MoveEast;OpenDoorAction;MoveSouth;MoveSouth;8;9;7;8;1;146
False;MoveNorthEast;MoveNorth;MoveSouth;MoveNorthEast;8;9;7;8;1;147
False;MoveNorthEast;MoveNorth;MoveSouth;MoveNorthEast;8;10;7;8;1;148
False;MoveEast;MoveNorthWest;MoveSouth;MoveSouth;8;10;7;8;1;149
False;MoveEast;MoveNorthWest;MoveSouth;MoveSouth;8;10;7;8;1;150
False;OpenDoorAction;GrabObject;MoveSouth;MoveSouthWest;8;10;7;8;1;151
False;OpenDoorAction;GrabObject;MoveSouth;MoveSouthWest;9;11;7;9;1;152
False;MoveNorth;MoveSouthEast;MoveSouth;MoveSouthWest;9;11;7;9;1;153
False;MoveNorth;MoveSouthEast;MoveSouth;MoveSouthWest;10;11;7;9;1;154
False;MoveNorthWest;MoveSouthEast;MoveSouth;MoveWest;10;11;7;9;1;155
False;MoveNorthWest;MoveSouthEast;MoveSouth;MoveWest;10;11;7;9;1;156
False;GrabObject;MoveSouthEast;MoveSouth;MoveWest;10;11;7;9;1;157
False;GrabObject;MoveSouthEast;MoveSouth;MoveWest;11;11;7;9;1;158
False;MoveSouthEast;MoveSouthEast;MoveSouth;MoveNorthWest;11;11;7;9;1;159
False;MoveSouthEast;MoveSouthEast;MoveSouth;MoveNorthWest;11;11;7;9;1;160
False;MoveSouthWest;MoveSouth;MoveSouth;MoveNorth;11;11;7;9;1;161
False;MoveSouthWest;MoveSouth;MoveSouth;MoveNorth;11;11;7;9;1;162
False;MoveSouthWest;MoveSouth;MoveSouthEast;MoveNorth;11;11;7;9;1;163
False;MoveSouthWest;MoveSouth;MoveSouthEast;MoveNorth;11;11;7;9;1;164
False;MoveWest;MoveSouth;MoveEast;MoveNorth;11;11;7;9;1;165
False;MoveWest;MoveSouth;MoveEast;MoveNorth;11;11;7;9;1;166
False;MoveSouthWest;MoveSouth;MoveEast;MoveNorthEast;11;11;7;9;1;167
False;MoveSouthWest;MoveSouth;MoveEast;MoveNorthEast;11;11;7;9;1;168
False;MoveSouth;MoveSouth;MoveEast;MoveEast;11;11;7;9;1;169
False;MoveSouth;MoveSouth;MoveEast;MoveEast;11;11;7;9;1;170
False;MoveSouth;MoveSouth;MoveEast;MoveEast;11;11;7;9;1;171
False;MoveSouth;MoveSouth;MoveEast;MoveEast;11;11;7;9;1;172
False;MoveSouth;MoveSouth;MoveEast;MoveEast;11;11;7;9;1;173
False;MoveSouth;MoveSouth;MoveEast;MoveEast;11;11;7;9;1;174
False;MoveSouth;MoveSouth;MoveEast;MoveEast;11;11;7;9;1;175
False;MoveSouth;MoveSouth;MoveEast;MoveEast;11;11;7;9;1;176
False;MoveSouth;MoveSouth;MoveSouthEast;MoveEast;11;11;7;9;1;177
False;MoveSouth;MoveSouth;MoveSouthEast;MoveEast;11;11;7;9;1;178
False;MoveSouth;MoveSouthWest;MoveEast;MoveEast;11;11;7;9;1;179
False;MoveSouth;MoveSouthWest;MoveEast;MoveEast;11;11;7;9;1;180
False;MoveSouth;MoveWest;MoveSouthEast;MoveEast;11;11;7;9;1;181
False;MoveSouth;MoveWest;MoveSouthEast;MoveEast;11;11;7;9;1;182
False;MoveSouth;MoveWest;MoveEast;MoveNorthEast;11;11;7;9;1;183
False;MoveSouth;MoveWest;MoveEast;MoveNorthEast;11;11;7;9;1;184
False;MoveSouth;MoveSouthWest;MoveEast;MoveEast;11;11;7;9;1;185
False;MoveSouth;MoveSouthWest;MoveEast;MoveEast;11;11;7;9;1;186
False;MoveSouthEast;MoveWest;MoveSouthEast;OpenDoorAction;11;11;7;9;1;187
False;MoveSouthEast;MoveWest;MoveSouthEast;OpenDoorAction;11;11;7;10;1;188
False;MoveEast;MoveSouthWest;DropObject;MoveNorth;11;11;7;10;1;189
False;MoveEast;MoveSouthWest;DropObject;MoveNorth;11;11;8;11;1;190
False;MoveEast;MoveWest;MoveNorthEast;MoveNorthWest;11;11;8;11;1;191
False;MoveEast;MoveWest;MoveNorthEast;MoveNorthWest;11;11;9;11;1;192
False;MoveEast;MoveWest;MoveNorthEast;MoveNorthWest;11;11;9;11;1;193
False;MoveEast;MoveWest;MoveNorthEast;MoveNorthWest;11;11;9;11;1;194
False;MoveSouthEast;MoveSouthWest;MoveNorthEast;MoveSouth;11;11;9;11;1;195
False;MoveSouthEast;MoveSouthWest;MoveNorthEast;MoveSouth;11;11;9;11;1;196
False;MoveEast;DropObject;MoveEast;MoveNorthEast;11;11;9;11;1;197
False;MoveEast;DropObject;MoveEast;MoveNorthEast;11;12;9;11;1;198
False;MoveSouthEast;MoveNorth;MoveEast;GrabObject;11;12;9;11;1;199
False;MoveSouthEast;MoveNorth;MoveEast;GrabObject;11;12;9;12;1;200
False;MoveEast;DropObject;MoveNorthEast;MoveSouth;11;12;9;12;1;201
False;MoveEast;DropObject;MoveNorthEast;MoveSouth;11;13;9;12;1;202
False;MoveEast;MoveEast;MoveNorth;MoveSouthEast;11;13;9;12;1;203
False;MoveEast;MoveEast;MoveNorth;MoveSouthEast;11;13;9;12;1;204
False;MoveSouthEast;MoveEast;MoveNorth;MoveSouthEast;11;13;9;12;1;205
False;MoveSouthEast;MoveEast;MoveNorth;MoveSouthEast;11;13;9;12;1;206
False;DropObject;MoveSouthEast;MoveNorth;MoveSouthEast;11;13;9;12;1;207
False;DropObject;MoveSouthEast;MoveNorth;MoveSouthEast;12;13;9;12;1;208
False;MoveNorth;GrabObject;MoveNorthWest;MoveEast;12;13;9;12;1;209
False;MoveNorth;GrabObject;MoveNorthWest;MoveEast;12;13;9;12;1;210
False;MoveNorth;MoveNorthWest;MoveWest;MoveEast;12;13;9;12;1;211
False;MoveNorth;MoveNorthWest;MoveWest;MoveEast;12;13;9;12;1;212
False;DropObject;MoveNorthWest;MoveWest;MoveEast;12;13;9;12;1;213
True;DropObject;MoveNorthWest;MoveWest;MoveEast;13;13;9;12;1;214
