done;liaragent_acts;liaragent1_acts;strongagent0_acts;strongagent1_acts;liaragent_mssg;liaragent1_mssg;strongagent0_mssg;strongagent1_mssg;world_nr;tick_nr
False;MoveSouth;MoveSouth;MoveEast;OpenDoorAction;11;11;11;11;1;22
False;MoveSouth;MoveSouth;MoveEast;MoveNorth;11;11;11;11;1;23
False;MoveSouth;MoveSouth;MoveEast;MoveNorth;12;12;12;12;1;24
False;MoveSouth;MoveSouth;MoveEast;MoveNorthWest;12;12;12;12;1;25
False;MoveSouth;MoveSouth;MoveEast;MoveNorthWest;13;13;13;13;1;26
False;MoveSouth;MoveSouth;MoveEast;MoveNorthWest;13;13;13;13;1;27
False;MoveSouth;MoveSouth;MoveEast;MoveNorthWest;14;14;14;14;1;28
False;MoveSouth;MoveSouth;MoveEast;GrabObject;14;14;14;14;1;29
False;MoveSouth;MoveSouth;MoveEast;GrabObject;15;15;15;15;1;30
False;MoveSouth;MoveSouth;MoveEast;MoveSouthEast;15;15;15;15;1;31
False;MoveSouth;MoveSouth;MoveEast;MoveSouthEast;16;16;16;16;1;32
False;MoveSouth;MoveSouth;MoveEast;MoveSouthEast;16;16;16;16;1;33
False;MoveSouth;MoveSouth;MoveEast;MoveSouthEast;17;17;17;17;1;34
False;MoveSouth;MoveSouth;MoveEast;MoveSouthWest;17;17;17;17;1;35
False;MoveSouth;MoveSouth;MoveEast;MoveSouthWest;18;18;18;18;1;36
False;MoveSouthEast;MoveSouthEast;MoveEast;MoveSouthWest;18;18;18;18;1;37
False;MoveSouthEast;MoveSouthEast;MoveEast;MoveSouthWest;19;19;19;19;1;38
False;MoveEast;MoveEast;MoveEast;MoveWest;19;19;19;19;1;39
False;MoveEast;MoveEast;MoveEast;MoveWest;20;20;20;20;1;40
False;MoveEast;MoveEast;MoveEast;MoveSouthWest;20;20;20;20;1;41
False;MoveEast;MoveEast;MoveEast;MoveSouthWest;21;21;21;21;1;42
False;MoveEast;MoveEast;MoveEast;MoveSouth;21;21;21;21;1;43
False;MoveEast;MoveEast;MoveEast;MoveSouth;22;22;22;22;1;44
False;OpenDoorAction;MoveEast;OpenDoorAction;MoveSouth;22;22;22;22;1;45
False;OpenDoorAction;MoveEast;OpenDoorAction;MoveSouth;23;23;23;23;1;46
False;MoveNorth;MoveEast;MoveNorth;MoveSouth;23;23;23;23;1;47
False;MoveNorth;MoveEast;MoveNorth;MoveSouth;24;24;24;24;1;48
False;MoveNorthWest;MoveEast;MoveNorthWest;MoveSouth;24;24;24;24;1;49
False;MoveNorthWest;MoveEast;MoveNorthWest;MoveSouth;25;25;25;25;1;50
False;MoveNorthWest;MoveEast;GrabObject;MoveSouth;25;25;25;25;1;51
False;MoveNorthWest;MoveEast;GrabObject;MoveSouth;26;26;26;26;1;52
False;MoveSouth;MoveEast;MoveSouthEast;MoveSouth;26;26;26;26;1;53
False;MoveSouth;MoveEast;MoveSouthEast;MoveSouth;27;27;27;27;1;54
False;MoveNorthEast;MoveEast;MoveSouthEast;MoveSouth;27;27;27;27;1;55
False;MoveNorthEast;MoveEast;MoveSouthEast;MoveSouth;28;28;28;28;1;56
False;MoveSouth;MoveEast;MoveSouthEast;MoveSouth;28;28;28;28;1;57
False;MoveSouth;MoveEast;MoveSouthEast;MoveSouth;29;29;29;29;1;58
False;MoveNorthEast;MoveEast;MoveSouthEast;MoveSouth;29;29;29;29;1;59
False;MoveNorthEast;MoveEast;MoveSouthEast;MoveSouth;30;30;30;30;1;60
False;MoveSouth;MoveEast;MoveSouth;MoveSouthEast;30;30;30;30;1;61
False;MoveSouth;MoveEast;MoveSouth;MoveSouthEast;31;31;31;31;1;62
False;MoveNorthEast;MoveEast;MoveSouth;MoveEast;31;31;31;31;1;63
False;MoveNorthEast;MoveEast;MoveSouth;MoveEast;32;32;32;32;1;64
False;MoveSouth;MoveEast;MoveSouth;MoveEast;32;32;32;32;1;65
False;MoveSouth;MoveEast;MoveSouth;MoveEast;33;33;33;33;1;66
False;MoveSouthWest;MoveEast;MoveSouth;MoveEast;33;33;33;33;1;67
False;MoveSouthWest;MoveEast;MoveSouth;MoveEast;34;34;34;34;1;68
False;MoveSouthEast;OpenDoorAction;MoveSouth;MoveSouthEast;34;34;34;34;1;69
False;MoveSouthEast;OpenDoorAction;MoveSouth;MoveSouthEast;35;35;35;35;1;70
False;MoveEast;MoveNorth;MoveSouth;MoveEast;35;35;35;35;1;71
False;MoveEast;MoveNorth;MoveSouth;MoveEast;36;36;36;36;1;72
False;MoveEast;MoveNorthWest;MoveSouth;MoveSouthEast;36;36;36;36;1;73
False;MoveEast;MoveNorthWest;MoveSouth;MoveSouthEast;37;37;37;37;1;74
False;MoveEast;MoveNorthWest;MoveSouth;MoveEast;37;37;37;37;1;75
False;MoveEast;MoveNorthWest;MoveSouth;MoveEast;38;38;38;38;1;76
False;MoveEast;MoveSouth;MoveSouth;MoveEast;38;38;38;38;1;77
False;MoveEast;MoveSouth;MoveSouth;MoveEast;39;39;39;39;1;78
False;MoveEast;MoveNorthEast;MoveSouthWest;MoveSouthEast;39;39;39;39;1;79
False;MoveEast;MoveNorthEast;MoveSouthWest;MoveSouthEast;40;40;40;40;1;80
False;MoveEast;MoveSouth;MoveWest;DropObject;40;40;40;40;1;81
False;MoveEast;MoveSouth;MoveWest;DropObject;41;41;41;41;1;82
False;MoveEast;MoveNorthEast;MoveWest;MoveNorthEast;41;41;41;41;1;83
False;MoveEast;MoveNorthEast;MoveWest;MoveNorthEast;42;42;42;42;1;84
False;MoveEast;GrabObject;MoveSouthWest;MoveNorthEast;42;42;42;42;1;85
False;MoveEast;GrabObject;MoveSouthWest;MoveNorthEast;43;43;43;43;1;86
False;MoveEast;MoveSouth;MoveWest;MoveNorthEast;43;43;43;43;1;87
False;MoveEast;MoveSouth;MoveWest;MoveNorthEast;44;44;44;44;1;88
False;MoveEast;MoveSouth;MoveSouthWest;MoveEast;44;44;44;44;1;89
False;MoveEast;MoveSouth;MoveSouthWest;MoveEast;45;45;45;45;1;90
False;MoveEast;MoveSouthWest;MoveWest;MoveEast;45;45;45;45;1;91
False;MoveEast;MoveSouthWest;MoveWest;MoveEast;46;46;46;46;1;92
False;MoveEast;MoveWest;MoveWest;MoveEast;46;46;46;46;1;93
False;MoveEast;MoveWest;MoveWest;MoveEast;47;47;47;47;1;94
False;MoveEast;MoveSouthWest;MoveSouthWest;MoveEast;47;47;47;47;1;95
False;MoveEast;MoveSouthWest;MoveSouthWest;MoveEast;48;48;48;48;1;96
False;MoveNorthEast;MoveWest;DropObject;MoveEast;48;48;48;48;1;97
False;MoveNorthEast;MoveWest;DropObject;MoveEast;49;49;49;49;1;98
False;MoveNorth;MoveWest;MoveNorth;MoveNorthEast;49;49;49;49;1;99
False;MoveNorth;MoveWest;MoveNorth;MoveNorthEast;50;50;50;50;1;100
False;MoveNorth;MoveSouthWest;MoveNorth;MoveNorth;50;50;50;50;1;101
False;MoveNorth;MoveSouthWest;MoveNorth;MoveNorth;51;51;51;51;1;102
False;MoveNorth;DropObject;MoveNorth;MoveNorth;51;51;51;51;1;103
False;MoveNorth;DropObject;MoveNorth;MoveNorth;52;52;52;52;1;104
False;MoveNorthWest;MoveNorthWest;OpenDoorAction;MoveNorth;52;52;52;52;1;105
False;MoveNorthWest;MoveNorthWest;OpenDoorAction;MoveNorth;53;53;53;53;1;106
False;MoveNorthWest;MoveNorthWest;MoveNorth;MoveNorth;53;53;53;53;1;107
False;MoveNorthWest;MoveNorthWest;MoveNorth;MoveNorth;54;54;54;54;1;108
False;MoveWest;MoveWest;MoveNorthWest;MoveNorth;54;54;54;54;1;109
False;MoveWest;MoveWest;MoveNorthWest;MoveNorth;55;55;55;55;1;110
False;OpenDoorAction;MoveWest;MoveNorthWest;MoveNorth;55;55;55;55;1;111
False;OpenDoorAction;MoveWest;MoveNorthWest;MoveNorth;56;56;56;56;1;112
False;MoveNorth;MoveWest;MoveSouth;MoveNorth;56;56;56;56;1;113
False;MoveNorth;MoveWest;MoveSouth;MoveNorth;57;57;57;57;1;114
False;GrabObject;MoveWest;MoveNorthEast;MoveNorth;57;57;57;57;1;115
False;GrabObject;MoveWest;MoveNorthEast;MoveNorth;58;58;58;58;1;116
False;MoveSouthEast;MoveWest;MoveSouth;MoveNorth;58;58;58;58;1;117
False;MoveSouthEast;MoveWest;MoveSouth;MoveNorth;59;59;59;59;1;118
False;MoveSouthEast;MoveWest;MoveNorthEast;MoveNorthWest;59;59;59;59;1;119
False;MoveSouthEast;MoveWest;MoveNorthEast;MoveNorthWest;60;60;60;60;1;120
False;MoveSouthEast;MoveWest;MoveSouth;MoveWest;60;60;60;60;1;121
False;MoveSouthEast;MoveWest;MoveSouth;MoveWest;61;61;61;61;1;122
False;MoveSouth;MoveNorthWest;MoveNorthEast;MoveWest;61;61;61;61;1;123
False;MoveSouth;MoveNorthWest;MoveNorthEast;MoveWest;62;62;62;62;1;124
False;MoveSouth;MoveNorth;MoveSouth;MoveWest;62;62;62;62;1;125
False;MoveSouth;MoveNorth;MoveSouth;MoveWest;63;63;63;63;1;126
False;MoveSouth;MoveNorth;MoveSouthWest;MoveWest;63;63;63;63;1;127
False;MoveSouth;MoveNorth;MoveSouthWest;MoveWest;64;64;64;64;1;128
False;MoveSouthWest;MoveNorth;MoveSouthWest;MoveWest;64;64;64;64;1;129
False;MoveSouthWest;MoveNorth;MoveSouthWest;MoveWest;65;65;65;65;1;130
False;MoveWest;MoveNorthEast;MoveWest;MoveWest;65;65;65;65;1;131
False;MoveWest;MoveNorthEast;MoveWest;MoveWest;66;66;66;66;1;132
False;MoveWest;MoveEast;MoveWest;MoveNorthWest;66;66;66;66;1;133
False;MoveWest;MoveEast;MoveWest;MoveNorthWest;67;67;67;67;1;134
False;MoveWest;MoveNorthEast;MoveWest;MoveWest;67;67;67;67;1;135
False;MoveWest;MoveNorthEast;MoveWest;MoveWest;68;68;68;68;1;136
False;MoveWest;MoveEast;MoveWest;OpenDoorAction;68;68;68;68;1;137
False;MoveWest;MoveEast;MoveWest;OpenDoorAction;69;69;69;69;1;138
False;MoveSouthWest;OpenDoorAction;MoveWest;MoveNorth;69;69;69;69;1;139
False;MoveSouthWest;OpenDoorAction;MoveWest;MoveNorth;70;70;70;70;1;140
False;DropObject;MoveNorth;MoveWest;MoveNorthWest;70;70;70;70;1;141
False;DropObject;MoveNorth;MoveWest;MoveNorthWest;71;71;71;71;1;142
False;MoveNorthEast;MoveNorthWest;MoveWest;MoveNorthWest;71;71;71;71;1;143
False;MoveNorthEast;MoveNorthWest;MoveWest;MoveNorthWest;72;72;72;72;1;144
False;MoveEast;GrabObject;MoveWest;MoveSouth;72;72;72;72;1;145
False;MoveEast;GrabObject;MoveWest;MoveSouth;73;73;73;73;1;146
False;MoveEast;MoveSouthEast;MoveNorthWest;MoveNorthEast;73;73;73;73;1;147
False;MoveEast;MoveSouthEast;MoveNorthWest;MoveNorthEast;74;74;74;74;1;148
False;MoveEast;MoveSouthWest;MoveNorth;GrabObject;74;74;74;74;1;149
False;MoveEast;MoveSouthWest;MoveNorth;GrabObject;75;75;75;75;1;150
False;MoveEast;MoveSouthWest;MoveNorth;MoveSouth;75;75;75;75;1;151
False;MoveEast;MoveSouthWest;MoveNorth;MoveSouth;76;76;76;76;1;152
False;MoveNorthEast;MoveWest;MoveNorth;MoveSouthEast;76;76;76;76;1;153
False;MoveNorthEast;MoveWest;MoveNorth;MoveSouthEast;77;77;77;77;1;154
False;MoveNorth;MoveSouthWest;MoveNorthEast;MoveSouthEast;77;77;77;77;1;155
False;MoveNorth;MoveSouthWest;MoveNorthEast;MoveSouthEast;78;78;78;78;1;156
False;MoveNorth;MoveSouth;MoveEast;MoveSouthEast;78;78;78;78;1;157
False;MoveNorth;MoveSouth;MoveEast;MoveSouthEast;79;79;79;79;1;158
False;MoveNorth;MoveSouth;MoveNorthEast;MoveEast;79;79;79;79;1;159
False;MoveNorth;MoveSouth;MoveNorthEast;MoveEast;80;80;80;80;1;160
False;MoveNorthWest;MoveSouth;MoveEast;MoveEast;80;80;80;80;1;161
False;MoveNorthWest;MoveSouth;MoveEast;MoveEast;81;81;81;81;1;162
False;MoveWest;MoveSouthEast;OpenDoorAction;MoveEast;81;81;81;81;1;163
False;MoveWest;MoveSouthEast;OpenDoorAction;MoveEast;82;82;82;82;1;164
False;MoveWest;MoveEast;MoveNorth;MoveEast;82;82;82;82;1;165
False;MoveWest;MoveEast;MoveNorth;MoveEast;83;83;83;83;1;166
False;MoveWest;MoveEast;MoveNorthWest;MoveEast;83;83;83;83;1;167
False;MoveWest;MoveEast;MoveNorthWest;MoveEast;84;84;84;84;1;168
False;MoveWest;MoveEast;MoveNorthWest;MoveEast;84;84;84;84;1;169
False;MoveWest;MoveEast;MoveNorthWest;MoveEast;85;85;85;85;1;170
False;MoveWest;MoveEast;MoveSouth;MoveSouthEast;85;85;85;85;1;171
False;MoveWest;MoveEast;MoveSouth;MoveSouthEast;86;86;86;86;1;172
False;MoveWest;MoveEast;MoveNorthEast;MoveSouth;86;86;86;86;1;173
False;MoveWest;MoveEast;MoveNorthEast;MoveSouth;87;87;87;87;1;174
False;MoveNorthWest;MoveSouthEast;MoveSouth;MoveSouth;87;87;87;87;1;175
False;MoveNorthWest;MoveSouthEast;MoveSouth;MoveSouth;88;88;88;88;1;176
False;MoveWest;MoveEast;MoveNorthEast;MoveSouth;88;88;88;88;1;177
False;MoveWest;MoveEast;MoveNorthEast;MoveSouth;89;89;89;89;1;178
False;OpenDoorAction;MoveEast;MoveSouth;MoveSouthWest;89;89;89;89;1;179
False;OpenDoorAction;MoveEast;MoveSouth;MoveSouthWest;90;90;90;90;1;180
False;MoveNorth;MoveSouthEast;MoveNorthEast;MoveWest;90;90;90;90;1;181
False;MoveNorth;MoveSouthEast;MoveNorthEast;MoveWest;91;91;91;91;1;182
False;MoveNorthWest;DropObject;MoveSouth;MoveWest;91;91;91;91;1;183
False;MoveNorthWest;DropObject;MoveSouth;MoveWest;92;92;92;92;1;184
False;MoveNorthWest;MoveNorth;MoveSouthWest;MoveWest;92;92;92;92;1;185
False;MoveNorthWest;MoveNorth;MoveSouthWest;MoveWest;93;93;93;93;1;186
False;GrabObject;MoveNorth;MoveSouthWest;MoveWest;93;93;93;93;1;187
False;GrabObject;MoveNorth;MoveSouthWest;MoveWest;94;94;94;94;1;188
False;MoveSouthEast;OpenDoorAction;MoveSouthWest;MoveWest;94;94;94;94;1;189
False;MoveSouthEast;OpenDoorAction;MoveSouthWest;MoveWest;95;95;95;95;1;190
False;MoveSouthEast;MoveNorth;MoveWest;MoveWest;95;95;95;95;1;191
False;MoveSouthEast;MoveNorth;MoveWest;MoveWest;96;96;96;96;1;192
False;MoveSouthEast;MoveNorthWest;MoveSouthWest;MoveWest;96;96;96;96;1;193
False;MoveSouthEast;MoveNorthWest;MoveSouthWest;MoveWest;97;97;97;97;1;194
False;MoveSouthEast;MoveNorthWest;MoveSouth;MoveWest;97;97;97;97;1;195
False;MoveSouthEast;MoveNorthWest;MoveSouth;MoveWest;98;98;98;98;1;196
False;MoveEast;MoveSouth;MoveSouth;OpenDoorAction;98;98;98;98;1;197
False;MoveEast;MoveSouth;MoveSouth;OpenDoorAction;99;99;99;99;1;198
False;MoveEast;MoveNorthEast;MoveSouth;MoveNorth;99;99;99;99;1;199
False;MoveEast;MoveNorthEast;MoveSouth;MoveNorth;100;100;100;100;1;200
False;MoveEast;MoveSouth;MoveSouthEast;MoveNorthWest;100;100;100;100;1;201
False;MoveEast;MoveSouth;MoveSouthEast;MoveNorthWest;101;101;101;101;1;202
False;MoveEast;MoveNorthEast;MoveEast;MoveNorthWest;101;101;101;101;1;203
False;MoveEast;MoveNorthEast;MoveEast;MoveNorthWest;102;102;102;102;1;204
False;MoveEast;MoveSouth;MoveEast;MoveSouth;102;102;102;102;1;205
False;MoveEast;MoveSouth;MoveEast;MoveSouth;103;103;103;103;1;206
False;MoveEast;MoveNorthEast;MoveEast;MoveNorthEast;103;103;103;103;1;207
False;MoveEast;MoveNorthEast;MoveEast;MoveNorthEast;104;104;104;104;1;208
False;MoveSouthEast;MoveSouth;MoveEast;MoveSouth;104;104;104;104;1;209
False;MoveSouthEast;MoveSouth;MoveEast;MoveSouth;105;105;105;105;1;210
False;MoveSouth;MoveSouthWest;MoveEast;MoveNorthEast;105;105;105;105;1;211
False;MoveSouth;MoveSouthWest;MoveEast;MoveNorthEast;106;106;106;106;1;212
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouth;106;106;106;106;1;213
False;MoveSouth;MoveSouthEast;MoveEast;MoveSouth;107;107;107;107;1;214
False;MoveSouth;MoveEast;MoveEast;MoveNorthEast;107;107;107;107;1;215
False;MoveSouth;MoveEast;MoveEast;MoveNorthEast;108;108;108;108;1;216
False;MoveSouthWest;MoveEast;MoveEast;MoveSouth;108;108;108;108;1;217
False;MoveSouthWest;MoveEast;MoveEast;MoveSouth;109;109;109;109;1;218
False;MoveWest;MoveEast;MoveEast;MoveSouthWest;109;109;109;109;1;219
False;MoveWest;MoveEast;MoveEast;MoveSouthWest;110;110;110;110;1;220
False;MoveWest;MoveEast;OpenDoorAction;MoveSouthEast;110;110;110;110;1;221
False;MoveWest;MoveEast;OpenDoorAction;MoveSouthEast;111;111;111;111;1;222
False;MoveWest;MoveEast;MoveNorth;MoveSouthEast;111;111;111;111;1;223
False;MoveWest;MoveEast;MoveNorth;MoveSouthEast;112;112;112;112;1;224
False;MoveWest;MoveEast;MoveNorthWest;MoveEast;112;112;112;112;1;225
False;MoveWest;MoveEast;MoveNorthWest;MoveEast;113;113;113;113;1;226
False;MoveSouthWest;MoveEast;MoveNorthWest;MoveEast;113;113;113;113;1;227
False;MoveSouthWest;MoveEast;MoveNorthWest;MoveEast;114;114;114;114;1;228
False;DropObject;MoveNorthEast;MoveSouth;MoveEast;114;114;114;114;1;229
False;DropObject;MoveNorthEast;MoveSouth;MoveEast;115;115;115;115;1;230
False;MoveWest;MoveNorth;MoveNorthEast;MoveEast;115;115;115;115;1;231
False;MoveWest;MoveNorth;MoveNorthEast;MoveEast;116;116;116;116;1;232
False;MoveWest;MoveNorth;MoveSouth;MoveEast;116;116;116;116;1;233
False;MoveWest;MoveNorth;MoveSouth;MoveEast;117;117;117;117;1;234
False;MoveWest;MoveNorth;MoveNorthEast;MoveEast;117;117;117;117;1;235
False;MoveWest;MoveNorth;MoveNorthEast;MoveEast;118;118;118;118;1;236
False;MoveWest;MoveNorth;MoveSouth;MoveSouthEast;118;118;118;118;1;237
False;MoveWest;MoveNorth;MoveSouth;MoveSouthEast;119;119;119;119;1;238
False;MoveWest;MoveNorth;MoveNorthEast;MoveSouth;119;119;119;119;1;239
False;MoveWest;MoveNorth;MoveNorthEast;MoveSouth;120;120;120;120;1;240
False;MoveWest;MoveNorth;MoveSouth;MoveSouth;120;120;120;120;1;241
False;MoveWest;MoveNorth;MoveSouth;MoveSouth;121;121;121;121;1;242
False;MoveWest;MoveNorth;MoveSouthWest;MoveSouth;121;121;121;121;1;243
False;MoveWest;MoveNorth;MoveSouthWest;MoveSouth;122;122;122;122;1;244
False;MoveNorthWest;MoveNorth;MoveSouthEast;MoveSouthWest;122;122;122;122;1;245
False;MoveNorthWest;MoveNorth;MoveSouthEast;MoveSouthWest;123;123;123;123;1;246
False;MoveWest;MoveNorth;MoveEast;MoveWest;123;123;123;123;1;247
False;MoveWest;MoveNorth;MoveEast;MoveWest;124;124;124;124;1;248
False;OpenDoorAction;MoveNorthWest;MoveEast;MoveWest;124;124;124;124;1;249
False;OpenDoorAction;MoveNorthWest;MoveEast;MoveWest;125;125;125;125;1;250
False;MoveNorth;MoveWest;MoveEast;MoveWest;125;125;125;125;1;251
False;MoveNorth;MoveWest;MoveEast;MoveWest;126;126;126;126;1;252
False;MoveNorthWest;MoveWest;MoveEast;MoveWest;126;126;126;126;1;253
False;MoveNorthWest;MoveWest;MoveEast;MoveWest;127;127;127;127;1;254
False;MoveNorthWest;MoveWest;MoveEast;MoveSouthWest;127;127;127;127;1;255
False;MoveNorthWest;MoveWest;MoveEast;MoveSouthWest;128;128;128;128;1;256
False;MoveSouth;MoveWest;MoveEast;DropObject;128;128;128;128;1;257
False;MoveSouth;MoveWest;MoveEast;DropObject;129;129;129;129;1;258
False;MoveNorthEast;MoveWest;MoveEast;MoveNorthEast;129;129;129;129;1;259
False;MoveNorthEast;MoveWest;MoveEast;MoveNorthEast;130;130;130;130;1;260
False;MoveSouth;MoveWest;MoveNorthEast;MoveEast;130;130;130;130;1;261
False;MoveSouth;MoveWest;MoveNorthEast;MoveEast;131;131;131;131;1;262
False;MoveNorthEast;MoveNorthWest;MoveNorth;MoveEast;131;131;131;131;1;263
False;MoveNorthEast;MoveNorthWest;MoveNorth;MoveEast;132;132;132;132;1;264
False;MoveSouth;MoveWest;MoveNorth;MoveEast;132;132;132;132;1;265
False;MoveSouth;MoveWest;MoveNorth;MoveEast;133;133;133;133;1;266
False;MoveNorthEast;OpenDoorAction;MoveNorth;MoveEast;133;133;133;133;1;267
False;MoveNorthEast;OpenDoorAction;MoveNorth;MoveEast;134;134;134;134;1;268
False;MoveSouth;MoveNorth;MoveNorth;MoveNorthEast;134;134;134;134;1;269
False;MoveSouth;MoveNorth;MoveNorth;MoveNorthEast;135;135;135;135;1;270
False;MoveSouthWest;MoveNorthWest;MoveNorth;MoveNorth;135;135;135;135;1;271
False;MoveSouthWest;MoveNorthWest;MoveNorth;MoveNorth;136;136;136;136;1;272
False;MoveSouthEast;MoveNorthWest;MoveNorth;MoveNorth;136;136;136;136;1;273
False;MoveSouthEast;MoveNorthWest;MoveNorth;MoveNorth;137;137;137;137;1;274
False;MoveEast;MoveSouth;MoveNorth;MoveNorth;137;137;137;137;1;275
False;MoveEast;MoveSouth;MoveNorth;MoveNorth;138;138;138;138;1;276
False;MoveEast;MoveNorthEast;MoveNorth;MoveNorth;138;138;138;138;1;277
False;MoveEast;MoveNorthEast;MoveNorth;MoveNorth;139;139;139;139;1;278
False;MoveEast;MoveSouth;MoveNorth;MoveNorth;139;139;139;139;1;279
False;MoveEast;MoveSouth;MoveNorth;MoveNorth;140;140;140;140;1;280
False;MoveEast;MoveNorthEast;MoveNorthWest;MoveNorth;140;140;140;140;1;281
False;MoveEast;MoveNorthEast;MoveNorthWest;MoveNorth;141;141;141;141;1;282
False;MoveEast;MoveSouth;MoveNorthWest;MoveNorth;141;141;141;141;1;283
False;MoveEast;MoveSouth;MoveNorthWest;MoveNorth;142;142;142;142;1;284
False;MoveEast;MoveNorthEast;MoveWest;MoveNorth;142;142;142;142;1;285
False;MoveEast;MoveNorthEast;MoveWest;MoveNorth;143;143;143;143;1;286
False;MoveEast;MoveSouth;OpenDoorAction;MoveNorth;143;143;143;143;1;287
False;MoveEast;MoveSouth;OpenDoorAction;MoveNorth;144;144;144;144;1;288
False;MoveEast;MoveSouthWest;MoveNorth;MoveNorthWest;144;144;144;144;1;289
False;MoveEast;MoveSouthWest;MoveNorth;MoveNorthWest;145;145;145;145;1;290
False;MoveEast;MoveSouthEast;MoveNorthWest;MoveNorthWest;145;145;145;145;1;291
False;MoveEast;MoveSouthEast;MoveNorthWest;MoveNorthWest;146;146;146;146;1;292
False;MoveEast;MoveSouthEast;MoveNorthWest;MoveWest;146;146;146;146;1;293
False;MoveEast;MoveSouthEast;MoveNorthWest;MoveWest;147;147;147;147;1;294
False;MoveEast;MoveEast;MoveSouth;OpenDoorAction;147;147;147;147;1;295
False;MoveEast;MoveEast;MoveSouth;OpenDoorAction;148;148;148;148;1;296
False;MoveEast;MoveEast;MoveNorthEast;MoveNorth;148;148;148;148;1;297
False;MoveEast;MoveEast;MoveNorthEast;MoveNorth;149;149;149;149;1;298
False;MoveEast;MoveEast;MoveSouth;MoveNorthWest;149;149;149;149;1;299
False;MoveEast;MoveEast;MoveSouth;MoveNorthWest;150;150;150;150;1;300
False;MoveNorthEast;MoveEast;MoveNorthEast;MoveNorthWest;150;150;150;150;1;301
False;MoveNorthEast;MoveEast;MoveNorthEast;MoveNorthWest;151;151;151;151;1;302
False;MoveNorth;MoveEast;MoveSouth;MoveSouth;151;151;151;151;1;303
False;MoveNorth;MoveEast;MoveSouth;MoveSouth;152;152;152;152;1;304
False;MoveNorth;MoveEast;MoveNorthEast;MoveNorthEast;152;152;152;152;1;305
False;MoveNorth;MoveEast;MoveNorthEast;MoveNorthEast;153;153;153;153;1;306
False;MoveNorth;MoveSouthEast;MoveSouth;MoveSouth;153;153;153;153;1;307
False;MoveNorth;MoveSouthEast;MoveSouth;MoveSouth;154;154;154;154;1;308
False;MoveNorthWest;MoveSouth;MoveSouthWest;MoveNorthEast;154;154;154;154;1;309
False;MoveNorthWest;MoveSouth;MoveSouthWest;MoveNorthEast;155;155;155;155;1;310
False;MoveNorthWest;MoveSouth;MoveSouthEast;MoveSouth;155;155;155;155;1;311
False;MoveNorthWest;MoveSouth;MoveSouthEast;MoveSouth;156;156;156;156;1;312
False;MoveWest;MoveSouth;MoveSouthEast;MoveNorthEast;156;156;156;156;1;313
False;MoveWest;MoveSouth;MoveSouthEast;MoveNorthEast;157;157;157;157;1;314
False;OpenDoorAction;MoveSouthWest;MoveSouthEast;MoveSouth;157;157;157;157;1;315
False;OpenDoorAction;MoveSouthWest;MoveSouthEast;MoveSouth;158;158;158;158;1;316
False;MoveNorth;MoveWest;MoveSouth;MoveSouthWest;158;158;158;158;1;317
False;MoveNorth;MoveWest;MoveSouth;MoveSouthWest;159;159;159;159;1;318
False;MoveNorthWest;MoveWest;MoveSouth;MoveSouthEast;159;159;159;159;1;319
False;MoveNorthWest;MoveWest;MoveSouth;MoveSouthEast;160;160;160;160;1;320
